rollout/episode_steps,eval/episodes,total/duration,rollout/actions_std,reference_Q_mean,train/loss_critic,eval/return,rollout/episodes,train/loss_actor,rollout/actions_mean,rollout/return,total/steps,reference_actor_Q_std,reference_perturbed_action_std,rollout/Q_mean,obs_rms_mean,ret_rms_std,reference_action_mean,obs_rms_std,eval/Q,reference_action_std,total/episodes,eval/return_history,reference_perturbed_action_mean,param_noise_stddev,reference_Q_std,ret_rms_mean,rollout/return_history,reference_actor_Q_mean,total/steps_per_second,total/epochs,train/param_noise_distance
1000.0,351.0,3915.494117975235,0.6906785368919373,225.44650268554688,20.060409545898438,1422.5529637059626,351.0,-224.0743408203125,0.20468828082084656,687.9991719961179,351000,3.1947097778320312,0.7152420878410339,151.80703735351562,0.17292162775993347,1.0,0.2775246202945709,2.4570600986480713,238.1136932373047,0.7217805981636047,351.0,1284.7194443001324,0.2739907503128052,0.028447279136688073,3.2864830493927,0.0,1124.2289393959968,226.8004150390625,89.64385832904986,351,0.22609537839889526
1000.0,352.0,3926.8729639053345,0.6908654570579529,226.24691772460938,37.2353515625,1378.5856466199134,352.0,-226.06907653808594,0.20460857450962067,688.1010222508322,352000,3.32653546333313,0.806818425655365,152.03955078125,0.17289061844348907,1.0,-0.017445215955376625,2.4575412273406982,238.7053985595703,0.8121282458305359,352.0,1295.1392101568501,-0.02865523099899292,0.02960235274322695,3.417127847671509,0.0,1120.4853251745503,227.73635864257812,89.63875410166838,352,0.19200736284255981
1000.0,353.0,3938.2745909690857,0.6912499070167542,226.43980407714844,55.915225982666016,1192.656410061906,353.0,-225.46804809570312,0.20404432713985443,689.7554435862415,353000,3.2261178493499756,0.7874305248260498,152.2842559814453,0.17293931543827057,1.0,0.025620123371481895,2.4579362869262695,237.7742462158203,0.8134703636169434,353.0,1296.0118139571623,0.023292550817131996,0.02960235274322695,3.1816229820251465,0.0,1127.2417237522504,227.9371337890625,89.6331608795053,353,0.255298376083374
1000.0,354.0,3949.639052629471,0.6915892362594604,226.70904541015625,58.133296966552734,1497.3341159821566,354.0,-226.2419891357422,0.203376904129982,691.014090089134,354000,3.8380041122436523,0.7824493646621704,152.5265350341797,0.17293795943260193,1.0,-0.10638487339019775,2.458272933959961,238.7084503173828,0.7972447872161865,354.0,1300.0115598018444,-0.06737270951271057,0.02960235274322695,3.751298666000366,0.0,1128.8750687104089,228.28701782226562,89.628443329353,354,0.18952308595180511
1000.0,355.0,3961.0811762809753,0.6919488310813904,228.07333374023438,57.0866813659668,1449.5456487078245,355.0,-225.8075714111328,0.20299029350280762,692.9430553916015,355000,3.104891061782837,0.7876278758049011,152.7692108154297,0.17301595211029053,1.0,-0.11399510502815247,2.458950996398926,238.66452026367188,0.7942795753479004,355.0,1303.7740844221182,-0.179243266582489,0.02960235274322695,3.106733798980713,0.0,1133.328291401228,229.48495483398438,89.62199566263533,355,0.21281254291534424
1000.0,356.0,3972.4772007465363,0.6922636032104492,227.3116455078125,54.03663635253906,1367.7007608706872,356.0,-226.43338012695312,0.2023765593767166,694.8784027332734,356000,3.344727039337158,0.7768187522888184,153.010009765625,0.173009991645813,1.0,-0.08216268569231033,2.460479259490967,238.7427520751953,0.7942375540733337,356.0,1306.7991623668504,-0.09865858405828476,0.029019069447335507,3.2414820194244385,0.0,1138.2463831568848,229.0457000732422,89.61662509556957,356,0.1657758504152298
1000.0,357.0,3983.818337202072,0.6924644112586975,226.8365936279297,22.315855026245117,1343.6263055182485,357.0,-226.22296142578125,0.2019822895526886,696.4444457180629,357000,3.532860279083252,0.7159799337387085,153.24920654296875,0.17311891913414001,1.0,0.005151957273483276,2.4619503021240234,238.67062377929688,0.7517665028572083,357.0,1310.2574823722339,0.19746585190296173,0.02788675535407124,3.7028679847717285,0.0,1141.899424901343,228.44485473632812,89.61251989485278,357,0.18778134882450104
1000.0,358.0,3994.9961297512054,0.6926664710044861,227.1533203125,64.30687713623047,1373.7120722854602,358.0,-225.1278076171875,0.2016303688287735,698.2716078425701,358000,3.581911325454712,0.7084938883781433,153.48764038085938,0.17318062484264374,1.0,0.15552784502506256,2.4638726711273193,239.56524658203125,0.7281846404075623,358.0,1313.3453711747238,0.13006165623664856,0.02788675535407124,4.160041809082031,0.0,1145.1161102561919,229.1337890625,89.61210183257299,358,0.17897894978523254
1000.0,359.0,4006.194587945938,0.6929122805595398,227.23355102539062,3.650158643722534,1461.0125632635081,359.0,-227.9040985107422,0.2014041244983673,699.9889780404627,359000,3.8979177474975586,0.7661771774291992,153.72695922851562,0.17328579723834991,1.0,0.09586212038993835,2.4646966457366943,240.28038024902344,0.7533407211303711,359.0,1316.7644240756333,0.12033167481422424,0.028447279136688073,4.002755641937256,0.0,1163.491016838318,228.469482421875,89.61122384823224,359,0.2034875899553299
1000.0,360.0,4017.5435864925385,0.6932554841041565,227.88368225097656,20.280061721801758,1309.7378746865288,360.0,-226.6648406982422,0.2008771449327469,701.6953943741745,360000,3.6540839672088623,0.7373087406158447,153.9657745361328,0.1732996702194214,1.0,0.09657829254865646,2.4647045135498047,239.7769775390625,0.763421893119812,360.0,1318.4392707574073,0.15664207935333252,0.029019069447335507,3.6795878410339355,0.0,1166.2475767768747,229.4569854736328,89.60699299202702,360,0.20496593415737152
1000.0,361.0,4028.7986690998077,0.6935740113258362,228.81735229492188,41.84733581542969,1493.9675293986227,361.0,-225.71336364746094,0.20048858225345612,703.30210104512,361000,3.3255977630615234,0.7661474943161011,154.20497131347656,0.17335344851016998,1.0,0.01721499301493168,2.464813232421875,240.6945037841797,0.7881143093109131,361.0,1321.8204451114323,0.15812359750270844,0.028447279136688073,3.450453281402588,0.0,1165.9140849432165,230.5968017578125,89.60487471583225,361,0.21386784315109253
1000.0,362.0,4040.024065256119,0.69388347864151,228.94163513183594,121.69624328613281,1388.283820305611,362.0,-226.82115173339844,0.20011602342128754,705.5346422995169,362000,3.2424628734588623,0.7361412644386292,154.4447784423828,0.17343217134475708,1.0,0.023055991157889366,2.466017246246338,240.37661743164062,0.7740909457206726,362.0,1325.378385056457,0.15178661048412323,0.02788675535407124,3.3005948066711426,0.0,1174.610451428759,230.57528686523438,89.60342665113578,362,0.2225668579339981
