total/duration,obs_rms_std,rollout/actions_std,eval/episodes,reference_Q_mean,reference_actor_Q_std,ret_rms_std,ret_rms_mean,rollout/episodes,reference_Q_std,train/loss_actor,reference_perturbed_action_std,reference_action_std,obs_rms_mean,eval/Q,eval/return,rollout/episode_steps,rollout/return,reference_action_mean,train/loss_critic,total/episodes,rollout/Q_mean,train/param_noise_distance,eval/return_history,param_noise_stddev,total/epochs,rollout/return_history,total/steps,rollout/actions_mean,reference_perturbed_action_mean,total/steps_per_second,reference_actor_Q_mean
499.2494103908539,0.38108035922050476,0.5178321003913879,30.0,66.89585876464844,6.246870040893555,1.0,0.0,34.0,5.977992534637451,-63.915653228759766,0.43454864621162415,0.42517659068107605,0.018001897260546684,58.525611877441406,84.07413216235832,879.3823529411765,-74.5992785462336,-0.08880551159381866,4.124518394470215,34.0,33.19966506958008,0.20394840836524963,-100.07286814409736,0.0314234939421342,30,-74.5992785462336,30000,0.07192949950695038,-0.019817743450403214,60.090206168723384,67.71824645996094
515.9157118797302,0.380361944437027,0.5131970047950745,31.0,68.53533172607422,6.694943428039551,1.0,0.0,35.0,6.350179195404053,-66.38363647460938,0.43449047207832336,0.445210337638855,0.01837671548128128,71.28317260742188,316.513406317468,882.8285714285714,-54.17717847165008,-0.01181010715663433,3.460411310195923,35.0,34.51309585571289,0.2121334671974182,-86.63460122598234,0.030197360033365813,31,-54.17717847165008,31000,0.07283038645982742,-0.06949219107627869,60.08733459008647,69.44380187988281
532.6816160678864,0.3800276815891266,0.5097845792770386,32.0,70.77090454101562,7.094923973083496,1.0,0.0,36.0,6.864649295806885,-68.35623931884766,0.4244750738143921,0.45495396852493286,0.018064700067043304,76.99002838134766,427.8056097973057,870.0,-45.06989036883109,-0.06456854194402695,2.921159267425537,36.0,35.80980682373047,0.24218112230300903,-70.55834463150458,0.030197360033365813,32,-45.06989036883109,32000,0.06840190291404724,-0.25001201033592224,60.073407894598404,71.55104064941406
547.5071802139282,0.3796312212944031,0.5066207051277161,33.0,73.01638793945312,7.575958251953125,1.0,0.0,37.0,7.254134178161621,-71.0093765258789,0.476605623960495,0.4250789284706116,0.017899565398693085,72.26555633544922,223.5184186646798,873.5135135135135,-25.470938664159526,-0.14738142490386963,7.275890350341797,37.0,37.0976676940918,0.2079453319311142,-61.646927561923235,0.0320551061703711,33,-25.470938664159526,33000,0.06700100004673004,0.06319713592529297,60.27318214732063,74.02698516845703
560.9220650196075,0.380950927734375,0.5049629211425781,34.0,75.07611846923828,7.7528910636901855,1.0,0.0,38.0,7.552745819091797,-73.0340347290039,0.434188574552536,0.44717133045196533,0.017984164878726006,80.49800872802734,131.58957777390196,876.8421052631579,-15.142364951016328,-0.22659392654895782,4.845392227172852,38.0,38.102962493896484,0.15461885929107666,-55.963500934398965,0.030804326970036468,34,-15.142364951016328,34000,0.06638062000274658,-0.20123106241226196,60.61448126276063,76.14192199707031
578.6125347614288,0.381742388010025,0.5029289126396179,35.0,77.57736206054688,7.928069114685059,1.0,0.0,41.0,7.696743488311768,-75.38225555419922,0.42112675309181213,0.4315713942050934,0.017730465158820152,84.79814147949219,431.09073120384136,845.0487804878048,-7.175534194067548,-0.0788612812757492,6.351377964019775,41.0,39.34015655517578,0.22395598888397217,-42.04766573044924,0.0320551061703711,35,-7.175534194067548,35000,0.0628104954957962,-0.18992948532104492,60.48952951638191,78.36387634277344
594.8785934448242,0.3823819160461426,0.5002596378326416,36.0,79.20368194580078,8.755609512329102,1.0,0.0,42.0,8.486713409423828,-77.21197509765625,0.42703977227211,0.38622093200683594,0.017386430874466896,84.43511199951172,425.59133164559415,848.7380952380952,8.181584287615971,-0.127818763256073,5.106614112854004,42.0,40.655513763427734,0.1844625473022461,-29.0576935811147,0.0314234939421342,36,8.181584287615971,36000,0.058708470314741135,-0.14196380972862244,60.51654975770959,80.180908203125
611.63498711586,0.38165369629859924,0.49939313530921936,37.0,80.78816223144531,9.090019226074219,1.0,0.0,43.0,8.735406875610352,-78.84333038330078,0.4326343834400177,0.40030163526535034,0.017333760857582092,78.89553833007812,181.43043675446893,852.2558139534884,16.463668736982125,-0.1372983753681183,4.170385360717773,43.0,41.731971740722656,0.20713955163955688,-23.368825193666495,0.0314234939421342,37,16.463668736982125,37000,0.058182697743177414,0.036507748067379,60.49359631055771,81.86824035644531
628.4733099937439,0.3805973529815674,0.4983784258365631,38.0,82.85362243652344,8.995245933532715,1.0,0.0,44.0,8.729668617248535,-81.0907974243164,0.38671374320983887,0.3775978684425354,0.01731100119650364,76.1257095336914,159.15062487157036,855.6136363636364,14.019467451034473,-0.1475609689950943,8.250114440917969,44.0,42.72688674926758,0.26726239919662476,-18.565681770897104,0.0320551061703711,38,14.019467451034473,38000,0.060105398297309875,-0.13779474794864655,60.46398374559179,83.96670532226562
645.2941935062408,0.38202279806137085,0.49766483902931213,39.0,84.70182800292969,9.430171966552734,1.0,0.0,45.0,9.079156875610352,-82.0824966430664,0.42817458510398865,0.3561096787452698,0.01714911311864853,89.64130401611328,453.4110088423561,857.2222222222222,17.967090969803014,-0.06488513201475143,4.700401782989502,45.0,43.24862289428711,0.171657994389534,-6.4637153449162525,0.0320551061703711,39,17.967090969803014,39000,0.05837245658040047,-0.025188785046339035,60.43754986867524,85.70124053955078
661.4175536632538,0.3815258741378784,0.4968196153640747,40.0,86.64620971679688,9.777395248413086,1.0,0.0,46.0,9.465481758117676,-83.10933685302734,0.41314977407455444,0.38533124327659607,0.01708504557609558,92.95030975341797,329.71624939495723,860.3260869565217,19.34042968475905,0.00016432255506515503,8.850715637207031,46.0,44.11936569213867,0.23013775050640106,1.9407837735805742,0.030197360033365813,40,19.34042968475905,40000,0.058341801166534424,-0.019555605947971344,60.476169370559404,87.467529296875
679.2379093170166,0.3813214898109436,0.49541914463043213,41.0,88.47065734863281,9.975077629089355,1.0,0.0,47.0,9.699742317199707,-85.4794921875,0.41689586639404297,0.42105942964553833,0.017033651471138,86.32920837402344,409.68747979450893,863.2978723404256,23.21390524725722,-0.030362650752067566,6.416563034057617,47.0,45.102867126464844,0.18408402800559998,11.88582513994468,0.029019069447335507,41,23.21390524725722,41000,0.05794885382056236,-0.0322277694940567,60.361766382011986,89.45254516601562
694.1753044128418,0.3806772232055664,0.4940691888332367,42.0,90.33670806884766,10.429862022399902,1.0,0.0,48.0,10.072550773620605,-87.66552734375,0.3942509889602661,0.4043102264404297,0.017174003645777702,87.148681640625,119.37944996722483,866.1458333333334,28.946097731072484,0.03031543456017971,4.678651809692383,48.0,46.16515350341797,0.17275893688201904,14.445197159641825,0.030197360033365813,42,28.946097731072484,42000,0.058441948145627975,-0.007813859730958939,60.5034488161821,91.17314147949219
712.0798869132996,0.3810095191001892,0.4935417175292969,43.0,91.82484436035156,11.014177322387695,1.0,0.0,49.0,10.650374412536621,-89.09075164794922,0.4739624261856079,0.48825332522392273,0.01704825647175312,77.11516571044922,-530.8016264814389,867.8775510204082,31.449407102987728,-0.0025906525552272797,5.406500816345215,49.0,46.98440170288086,0.210536926984787,1.7650384703143667,0.030197360033365813,43,31.449407102987728,43000,0.05593113601207733,-0.2122931033372879,60.38648302003724,92.7092056274414
729.8481342792511,0.38055530190467834,0.49203285574913025,44.0,93.58470153808594,11.75479507446289,1.0,0.0,50.0,11.492032051086426,-90.5575180053711,0.43747207522392273,0.46133434772491455,0.01675454154610634,72.36236572265625,-398.11960483401543,870.52,39.34882755761827,-0.056303974241018295,8.302772521972656,50.0,48.24856185913086,0.2607661783695221,-7.32324887751131,0.029019069447335507,44,39.34882755761827,44000,0.05158614739775658,-0.0688411295413971,60.28651432184785,94.68193054199219
747.77885389328,0.3800475001335144,0.49009397625923157,45.0,94.99424743652344,12.087903022766113,1.0,0.0,51.0,11.736577987670898,-92.25247192382812,0.46683552861213684,0.46200424432754517,0.016351109370589256,70.55711364746094,-814.2484387711614,873.0588235294117,47.81632630329405,-0.07107013463973999,6.676151752471924,51.0,49.456661224365234,0.1846434473991394,-25.254919764036867,0.02960235274322695,45,47.81632630329405,45000,0.04827909544110298,-0.14931826293468475,60.17821949057444,95.92658233642578
762.5166385173798,0.37914809584617615,0.48837098479270935,46.0,96.71067810058594,12.385472297668457,1.0,0.0,52.0,12.054110527038574,-94.02197265625,0.4149194061756134,0.4416639506816864,0.015933532267808914,86.91969299316406,-50.475390762812516,875.5,55.851000936377105,-0.044658321887254715,9.045452117919922,52.0,50.65959930419922,0.26651036739349365,-25.803190872705905,0.029019069447335507,46,55.851000936377105,46000,0.04492548853158951,-0.14889132976531982,60.326552466371574,97.52156066894531
779.2726054191589,0.37944120168685913,0.48725536465644836,47.0,97.57350158691406,12.949234008789062,1.0,0.0,53.0,12.595582962036133,-95.79498291015625,0.4007485508918762,0.4738534390926361,0.015627546235919,84.02921295166016,-6.706939343559959,877.8490566037735,61.1990462714135,-0.15356901288032532,11.466108322143555,53.0,51.607173919677734,0.1640087217092514,-25.396887648681524,0.029019069447335507,47,61.1990462714135,47000,0.042833779007196426,-0.11629369109869003,60.31265525460042,98.63257598876953
797.1416409015656,0.3794991672039032,0.4862788915634155,48.0,99.97418212890625,12.953291893005371,1.0,0.0,56.0,12.750578880310059,-98.51165771484375,0.4759213328361511,0.5085822343826294,0.015514571219682693,88.41626739501953,-614.7125690684411,855.8571428571429,67.61001984301011,-0.11875731498003006,6.655191421508789,56.0,52.61067581176758,0.19415071606636047,-37.67429767825984,0.029019069447335507,48,67.61001984301011,48000,0.041737623512744904,-0.1328476220369339,60.215145636742925,100.88517761230469
813.1183979511261,0.3783643841743469,0.48705539107322693,49.0,101.55047607421875,12.956546783447266,1.0,0.0,57.0,12.750468254089355,-99.07841491699219,0.4713822901248932,0.47173622250556946,0.015673547983169556,111.13670349121094,459.8465524150746,858.3859649122807,63.73909638113519,-0.093587726354599,8.800650596618652,57.0,53.164276123046875,0.19545288383960724,-27.520810941661175,0.030197360033365813,49,63.73909638113519,49000,0.04321560636162758,0.006432073190808296,60.26182671978507,102.37598419189453
827.3082313537598,0.37735307216644287,0.4854012727737427,50.0,103.22638702392578,13.360185623168945,1.0,0.0,58.0,13.120137214660645,-100.40718841552734,0.40864312648773193,0.4192437529563904,0.015492409467697144,88.68038940429688,-38.62482405865856,860.8275862068965,69.59181179981019,-0.11209233105182648,15.285449981689453,58.0,54.34561538696289,0.18036805093288422,-27.742891204001122,0.02960235274322695,50,69.59181179981019,50000,0.04297925904393196,-0.09848806262016296,60.43696666499119,104.24847412109375
845.0379588603973,0.3775993883609772,0.48672720789909363,51.0,104.70356750488281,13.818092346191406,1.0,0.0,60.0,13.60580062866211,-102.1454849243164,0.4074901342391968,0.4329755902290344,0.01545066200196743,97.96977996826172,36.0964434540598,849.6333333333333,64.9814283940726,-0.05299380421638489,7.17418098449707,60.0,54.892799377441406,0.21263952553272247,-26.49113954403914,0.029019069447335507,51,64.9814283940726,51000,0.04128227010369301,-0.22878889739513397,60.35231845534805,105.66346740722656
861.5343894958496,0.3770195543766022,0.4848540723323822,52.0,105.79657745361328,14.18862247467041,1.0,0.0,61.0,13.926218032836914,-103.72607421875,0.39556553959846497,0.36095184087753296,0.015138831920921803,109.89842987060547,404.89169743921326,852.0983606557377,72.58725790313855,-0.07509322464466095,9.870841979980469,61.0,56.13654327392578,0.20028148591518402,-18.19531575589967,0.029019069447335507,52,72.58725790313855,52000,0.0367925688624382,-0.004379734396934509,60.35742813520099,106.77095031738281
879.2706289291382,0.3773505389690399,0.48412904143333435,53.0,106.80215454101562,14.594614028930664,1.0,0.0,62.0,14.21349048614502,-104.64631652832031,0.3695294260978699,0.3973228335380554,0.015404731966555119,107.24386596679688,258.5713147025735,852.5322580645161,75.34593169194808,-0.11932836472988129,10.978194236755371,62.0,56.943641662597656,0.2202480584383011,-12.973303860456781,0.030197360033365813,53,75.34593169194808,53000,0.036476507782936096,-0.24712660908699036,60.27723235171472,108.05948638916016
897.0373194217682,0.37642574310302734,0.48295387625694275,54.0,108.42865753173828,14.86097240447998,1.0,0.0,63.0,14.551990509033203,-107.19123077392578,0.4638797640800476,0.39850616455078125,0.015062225051224232,107.55815124511719,529.6743580101722,854.8730158730159,80.09359581650739,-0.036409683525562286,5.601761341094971,63.0,58.09423065185547,0.1715320497751236,-2.9242730850747622,0.02960235274322695,54,80.09359581650739,54000,0.0321376733481884,-0.010125398635864258,60.19816436935812,109.37263488769531
914.3073973655701,0.3752422034740448,0.48168790340423584,55.0,110.20405578613281,15.444828987121582,1.0,0.0,64.0,15.130687713623047,-107.82215881347656,0.3212529420852661,0.3841434121131897,0.015302025713026524,114.99711608886719,388.8768250074412,857.140625,84.79456955772446,-0.06931304186582565,12.140270233154297,64.0,59.196128845214844,0.17377351224422455,4.199383243880074,0.029019069447335507,55,84.79456955772446,55000,0.03203587606549263,-0.3439682722091675,60.15482337611362,111.29507446289062
929.5764427185059,0.3754468560218811,0.4819912910461426,56.0,111.88941955566406,15.411368370056152,1.0,0.0,65.0,15.233060836791992,-109.62848663330078,0.4050838053226471,0.4289298951625824,0.015253197401762009,95.23900604248047,-27.429475436337704,859.3384615384615,83.92922905637519,-0.029038455337285995,9.06686782836914,65.0,60.095237731933594,0.2987455129623413,3.634582196019035,0.029019069447335507,56,83.92922905637519,56000,0.027290532365441322,0.07137183845043182,60.24249047902982,112.99224853515625
