rollout/return_history,obs_rms_mean,total/steps,total/epochs,rollout/episodes,ret_rms_std,ret_rms_mean,rollout/episode_steps,total/duration,reference_actor_Q_mean,eval/return,train/loss_critic,train/param_noise_distance,eval/return_history,train/loss_actor,rollout/Q_mean,reference_Q_mean,rollout/actions_std,eval/Q,eval/episodes,total/steps_per_second,rollout/return,total/episodes,reference_action_std,rollout/actions_mean,reference_actor_Q_std,obs_rms_std,reference_Q_std,reference_action_mean
715.5427388729328,0.19077013432979584,209000,209,209.0,1.0,0.0,1000.0,6900.109523773193,195.95648193359375,889.223869874163,42.037078857421875,0.0,844.6756000452805,-204.08816528320312,178.57913208007812,194.79605102539062,0.7312491536140442,206.3258514404297,209.0,30.28937428890438,546.371161079854,209.0,0.8164319396018982,-0.09463135153055191,4.104426383972168,2.9227683544158936,3.957864999771118,-0.21034455299377441
715.1052320575346,0.190671905875206,210000,210,210.0,1.0,0.0,1000.0,6938.210778713226,197.09751892089844,854.5082218620267,40.0560417175293,0.0,844.3291127712287,-205.23666381835938,178.7107391357422,195.6692657470703,0.7311717867851257,208.00787353515625,210.0,30.267169259874663,547.017887211369,210.0,0.8712299466133118,-0.0953855812549591,3.794464349746704,2.9219515323638916,4.01720666885376,-0.15130984783172607
714.3364926721833,0.190651535987854,211000,211,211.0,1.0,0.0,1000.0,6976.514442920685,197.22244262695312,987.7757940044942,11.536711692810059,0.0,845.4475809018535,-205.8856658935547,178.84567260742188,195.92422485351562,0.7313985228538513,208.34616088867188,211.0,30.24432927450027,547.7985312264026,211.0,0.8224077224731445,-0.09581729769706726,4.33342981338501,2.922079563140869,4.281895160675049,-0.05716636776924133
712.3193354348186,0.19082549214363098,212000,212,212.0,1.0,0.0,1000.0,7015.1285841465,197.03952026367188,958.6568963541315,30.604249954223633,0.0,846.8388852884154,-205.64877319335938,178.97943115234375,195.88406372070312,0.7314395904541016,208.2916717529297,212.0,30.220401159730578,548.4393544807627,212.0,0.8452224135398865,-0.09513398259878159,4.614850044250488,2.9211742877960205,4.419127941131592,-0.06306784600019455
713.6158345419981,0.19076301157474518,213000,213,213.0,1.0,0.0,1000.0,7051.9937262535095,196.57159423828125,720.192033360691,40.568119049072266,0.0,844.3964673331707,-205.3256072998047,179.11378479003906,195.40708923339844,0.7312954664230347,207.0330047607422,213.0,30.204224261719506,549.5520706555908,213.0,0.7888869047164917,-0.09551101177930832,4.898735046386719,2.92051100730896,4.609946250915527,-0.12150267511606216
713.4956024273847,0.19070129096508026,214000,214,214.0,1.0,0.0,1000.0,7089.974547624588,196.78111267089844,919.6393482877863,36.49883270263672,0.0,849.4530091418876,-205.5679473876953,179.2454071044922,195.54920959472656,0.7311639785766602,208.104248046875,214.0,30.183465196175938,550.6577310639815,214.0,0.8035765290260315,-0.0962599515914917,5.22265100479126,2.9210078716278076,5.093064308166504,-0.14860641956329346
716.4085762256441,0.19079142808914185,215000,215,215.0,1.0,0.0,1000.0,7128.075565099716,197.0747833251953,904.0562908034155,46.93885803222656,0.0,850.5032724378435,-205.72267150878906,179.36740112304688,196.01296997070312,0.7312116622924805,207.87184143066406,215.0,30.16241873931261,549.8060833898285,215.0,0.8211942911148071,-0.09577298909425735,4.056868076324463,2.921184778213501,4.099165439605713,-0.10387834161520004
716.3432365229743,0.19075047969818115,216000,216,216.0,1.0,0.0,1000.0,7166.079545497894,196.77755737304688,898.6836263419079,37.778709411621094,0.0,851.199523460134,-205.5228271484375,179.49864196777344,195.56683349609375,0.7310687899589539,208.33132934570312,216.0,30.14200423377975,550.7647641828028,216.0,0.818291962146759,-0.09615917503833771,4.603379249572754,2.920778751373291,4.643547534942627,-0.114674873650074
717.0385940323728,0.19067350029945374,217000,217,217.0,1.0,0.0,1000.0,7204.0148339271545,195.84681701660156,646.5295787180683,36.86180877685547,0.0,850.652938026225,-205.46974182128906,179.62396240234375,194.59364318847656,0.7312973737716675,206.6384735107422,217.0,30.122092333575317,550.7435011964849,217.0,0.8276308178901672,-0.09666477888822556,4.954258918762207,2.919172763824463,4.826111793518066,-0.08444570749998093
719.1084304470778,0.19074080884456635,218000,218,218.0,1.0,0.0,1000.0,7242.0404686927795,197.36514282226562,838.6814856307489,40.256649017333984,0.0,850.3585293647229,-205.7764892578125,179.74752807617188,196.2251739501953,0.7310428619384766,207.51864624023438,218.0,30.102013506056803,551.037491006332,218.0,0.792701005935669,-0.09674752503633499,4.323805809020996,2.9180023670196533,4.384439468383789,-0.24849511682987213
720.6017653182936,0.19077612459659576,219000,219,219.0,1.0,0.0,1000.0,7280.201793432236,196.39794921875,933.2391972408899,40.819271087646484,0.0,851.0062234578546,-204.9762725830078,179.8711395263672,195.3215789794922,0.7312960624694824,207.62142944335938,219.0,30.081583754665804,551.6180870047095,219.0,0.8443357348442078,-0.09678851068019867,4.213115692138672,2.9178714752197266,4.2217116355896,-0.049596671015024185
721.0943668696381,0.1907672882080078,220000,220,220.0,1.0,0.0,1000.0,7321.477866649628,197.32412719726562,830.7513285900926,37.36941146850586,0.0,850.8580952605967,-205.44570922851562,179.99365234375,196.26699829101562,0.7310786247253418,206.9902801513672,220.0,30.04857817055369,552.6441137009195,220.0,0.7761226892471313,-0.09679897874593735,3.9223575592041016,2.91759991645813,4.0720534324646,-0.18460209667682648
723.8307121330469,0.1908533126115799,221000,221,221.0,1.0,0.0,1000.0,7362.254638195038,196.88845825195312,910.7323079227663,26.430034637451172,0.0,852.2539140771732,-205.59165954589844,180.11831665039062,196.01339721679688,0.7311436533927917,207.78887939453125,221.0,30.0179783042904,553.9948312733103,221.0,0.7486730813980103,-0.09664160013198853,3.8669023513793945,2.9180469512939453,3.7628676891326904,-0.24354834854602814
724.8894186283043,0.19095399975776672,222000,222,222.0,1.0,0.0,1000.0,7404.322128772736,196.2168426513672,851.7601207635192,32.94547653198242,0.0,854.1765210894123,-205.58265686035156,180.24302673339844,195.01644897460938,0.7310959100723267,207.18295288085938,222.0,29.982488084536705,555.3546963635811,222.0,0.7924102544784546,-0.09635521471500397,5.275153636932373,2.9184138774871826,4.960655212402344,-0.15666183829307556
726.5806089666664,0.1909840703010559,223000,223,223.0,1.0,0.0,1000.0,7446.2700181007385,196.328369140625,453.8455807275749,34.72404098510742,0.0,850.4500029717898,-205.81822204589844,180.36679077148438,195.18121337890625,0.7310166358947754,206.9450225830078,223.0,29.94787987246249,556.545118061297,223.0,0.7864020466804504,-0.0968683511018753,5.6715474128723145,2.918246030807495,5.544477462768555,-0.261370986700058
727.2215253646558,0.19091710448265076,224000,224,224.0,1.0,0.0,1000.0,7487.6928017139435,197.48239135742188,957.8597115911413,34.078678131103516,0.0,852.7294870307474,-205.6063690185547,180.48797607421875,196.25714111328125,0.7310270071029663,207.58460998535156,224.0,29.915757220799186,557.5143883950685,224.0,0.8705079555511475,-0.09734757244586945,4.253828525543213,2.9177799224853516,4.1196465492248535,-0.1729806661605835
728.2114606383489,0.19078974425792694,225000,225,225.0,1.0,0.0,1000.0,7528.288097858429,196.81259155273438,952.4910054174061,49.07795715332031,0.0,854.3966810603728,-205.02784729003906,180.60519409179688,195.83804321289062,0.7308043241500854,207.5873565673828,225.0,29.887272787023882,558.4108920337662,225.0,0.8731551766395569,-0.09823473542928696,4.65702486038208,2.9182820320129395,4.348654270172119,-0.0060047307051718235
728.8293736229758,0.1906847506761551,226000,226,226.0,1.0,0.0,1000.0,7569.084784030914,197.2205352783203,630.7485282137931,23.723464965820312,0.0,850.9123923913877,-204.8741455078125,180.71890258789062,196.06088256835938,0.7305929660797119,205.74049377441406,226.0,29.85829944418244,559.3173808673992,226.0,0.8348031044006348,-0.09881102293729782,4.523196697235107,2.9182071685791016,4.635550498962402,-0.11834798008203506
729.3518315737185,0.19079174101352692,227000,227,227.0,1.0,0.0,1000.0,7610.60506606102,197.02581787109375,998.036728582709,46.11363220214844,0.0,852.0135857852464,-204.8267059326172,180.83200073242188,196.08145141601562,0.7305942177772522,207.3830108642578,227.0,29.826800632750107,560.0422999556612,227.0,0.8264613747596741,-0.09873557835817337,3.933931827545166,2.9191837310791016,3.980658769607544,-0.15725664794445038
731.2286430886791,0.1908692866563797,228000,228,228.0,1.0,0.0,1000.0,7648.428639173508,197.39585876464844,930.8058804696772,38.13069152832031,0.0,853.6269315348535,-204.90081787109375,180.94876098632812,196.31680297851562,0.7307608723640442,207.1502685546875,228.0,29.810044749876592,561.6054107054835,228.0,0.7916399836540222,-0.09881347417831421,4.596344947814941,2.919738531112671,4.2042999267578125,-0.30050814151763916
730.4136092307433,0.1906691938638687,229000,229,229.0,1.0,0.0,1000.0,7686.821635961533,196.12844848632812,975.3668310681824,37.24882888793945,0.0,856.7632299190597,-204.9634246826172,181.0557403564453,195.04283142089844,0.7306432723999023,207.0585174560547,229.0,29.79124673957063,561.9052440510027,229.0,0.8200212717056274,-0.09984245151281357,3.80584716796875,2.9179117679595947,4.123720645904541,-0.22480086982250214
731.4534003492682,0.19069667160511017,230000,230,230.0,1.0,0.0,1000.0,7724.830039262772,196.70010375976562,1017.4807086594155,38.49699020385742,0.0,859.4292627585476,-205.18736267089844,181.1703643798828,195.28854370117188,0.7305962443351746,207.37147521972656,230.0,29.774117855148347,563.0418690696639,230.0,0.8364688754081726,-0.10017352551221848,4.606842041015625,2.917685031890869,4.641687870025635,-0.13522937893867493
732.9812295474258,0.19079190492630005,231000,231,231.0,1.0,0.0,1000.0,7762.106657266617,196.95327758789062,1138.496476210895,27.487060546875,0.0,862.2519447392524,-205.36074829101562,181.28663635253906,195.59857177734375,0.7307048439979553,208.85574340820312,231.0,29.75996210819208,564.6290663771662,231.0,0.8291367292404175,-0.10009285062551498,4.399302959442139,2.9178273677825928,4.408991813659668,-0.22308349609375
733.7724138132418,0.19073592126369476,232000,232,232.0,1.0,0.0,1000.0,7807.264885187149,195.03475952148438,903.9449950947758,56.097984313964844,0.0,864.622797881729,-204.85206604003906,181.40032958984375,193.44667053222656,0.7305947542190552,206.93067932128906,232.0,29.71591247533786,565.8308588609721,232.0,0.8373657464981079,-0.1007734164595604,5.850767135620117,2.917447805404663,6.025188446044922,-0.2590227723121643
735.0648660206016,0.1907142549753189,233000,233,233.0,1.0,0.0,1000.0,7954.858454465866,195.83274841308594,906.8493434484114,21.690336227416992,0.0,867.1846751223237,-205.20021057128906,181.51248168945312,195.03604125976562,0.7304748892784119,207.25489807128906,233.0,29.290276041202663,567.3614558673295,233.0,0.8660954833030701,-0.10125941038131714,4.914883136749268,2.916491985321045,4.858108997344971,-0.05750348046422005
735.1173160630311,0.19084051251411438,234000,234,234.0,1.0,0.0,1000.0,8000.074017047882,195.68096923828125,1035.813714390207,37.879539489746094,0.0,870.1770252258201,-205.0247802734375,181.61911010742188,194.32345581054688,0.7305648922920227,207.8370361328125,234.0,29.249729377672516,567.7691729037554,234.0,0.8426119089126587,-0.1008114442229271,5.05926513671875,2.916586399078369,4.8827314376831055,-0.16610512137413025
738.0329405744196,0.19083459675312042,235000,235,235.0,1.0,0.0,1000.0,8034.921920061111,197.95059204101562,928.2320663370838,34.867286682128906,0.0,871.0523593454641,-205.85134887695312,181.7268829345703,197.09361267089844,0.7305930256843567,208.39651489257812,235.0,29.247328391986745,567.827373463476,235.0,0.8384348750114441,-0.10089920461177826,4.288012981414795,2.9158761501312256,4.044615268707275,-0.24361568689346313
737.3147697612103,0.19089177250862122,236000,236,236.0,1.0,0.0,1000.0,8069.690807342529,196.63104248046875,930.6724813528414,44.0552864074707,0.0,870.2875947851429,-205.7069549560547,181.83657836914062,195.4437255859375,0.7307131290435791,208.5594940185547,236.0,29.24523449960016,568.4779349738193,236.0,0.8704653978347778,-0.10086286067962646,5.29879093170166,2.9164586067199707,5.402760028839111,-0.038307126611471176
737.2563680095777,0.19093962013721466,237000,237,237.0,1.0,0.0,1000.0,8107.137541055679,196.5228729248047,1037.9073303272894,31.02581024169922,0.0,872.693456645736,-205.5994873046875,181.94410705566406,194.98155212402344,0.7307903170585632,209.155517578125,237.0,29.233499345459336,569.1106297276415,237.0,0.8792725801467896,-0.10083779692649841,5.7418904304504395,2.916106939315796,5.652021408081055,-0.10381186753511429
737.3817549343598,0.19086934626102448,238000,238,238.0,1.0,0.0,1000.0,8144.072065830231,196.80133056640625,1088.3964763321783,44.3400764465332,0.0,875.2027643536529,-205.75814819335938,182.05303955078125,195.91705322265625,0.730607271194458,207.98143005371094,238.0,29.223709966733647,570.2284589606762,238.0,0.8868880271911621,-0.10147836059331894,4.823990821838379,2.9158430099487305,4.938591003417969,-0.16583584249019623
740.0321454488483,0.19086992740631104,239000,239,239.0,1.0,0.0,1000.0,8181.834205389023,198.642333984375,780.3009872063179,33.17960739135742,0.0,874.9956997584153,-205.65423583984375,182.16067504882812,197.43655395507812,0.7305174469947815,206.92034912109375,239.0,29.21105390311881,571.5247825677026,239.0,0.8952138423919678,-0.10166770219802856,3.6437623500823975,2.916245937347412,3.768117904663086,-0.13940662145614624
740.8179800045202,0.1908995509147644,240000,240,240.0,1.0,0.0,1000.0,8219.691501140594,197.2816162109375,892.3372813313026,40.301719665527344,0.0,875.511026203935,-205.35520935058594,182.26535034179688,196.074462890625,0.7302257418632507,206.53582763671875,240.0,29.19817610754573,572.620820300242,240.0,0.8852586150169373,-0.1019233912229538,3.2896666526794434,2.916314125061035,3.3463785648345947,-0.19404466450214386
741.1407808079074,0.1908995509147644,241000,241,241.0,1.0,0.0,1000.0,8257.145762205124,197.71249389648438,1044.8412749794477,30.163206100463867,0.0,878.9865397011528,-205.60238647460938,182.36965942382812,196.6376190185547,0.7303120493888855,208.31959533691406,241.0,29.18684094243716,574.0133305930376,241.0,0.8072954416275024,-0.10237760096788406,4.320407867431641,2.916149377822876,4.370382785797119,-0.21502046287059784
741.6510509198773,0.19098442792892456,242000,242,242.0,1.0,0.0,1000.0,8294.590195417404,197.2289581298828,1110.1032618814047,34.562599182128906,0.0,881.9460922162642,-205.34405517578125,182.4730682373047,195.91131591796875,0.7303738594055176,208.50515747070312,242.0,29.17564271393422,575.0983908762034,242.0,0.8230663537979126,-0.1024395152926445,3.9683029651641846,2.916555404663086,4.214571952819824,-0.17803116142749786
742.6391758291549,0.19095095992088318,243000,243,243.0,1.0,0.0,1000.0,8332.093987464905,196.54078674316406,1084.781425893821,24.779977798461914,0.0,882.5100454339826,-205.19630432128906,182.57723999023438,195.50094604492188,0.7303701639175415,208.26931762695312,243.0,29.164337364122122,576.4735147930677,243.0,0.843970775604248,-0.10284216701984406,5.253237724304199,2.916675090789795,4.801637172698975,-0.0952715054154396
745.0802571352042,0.19089515507221222,244000,244,244.0,1.0,0.0,1000.0,8369.151772260666,196.4024658203125,984.79991333204,25.049545288085938,0.0,885.5357007095222,-205.29115295410156,182.67987060546875,195.14080810546875,0.7301738262176514,208.19325256347656,244.0,29.15468695510238,577.7934334571397,244.0,0.8622391223907471,-0.1033153310418129,5.255177974700928,2.9168522357940674,5.01975679397583,-0.12588346004486084
746.7756393069025,0.19084666669368744,245000,245,245.0,1.0,0.0,1000.0,8408.539634466171,197.1646728515625,916.7298957023975,40.593509674072266,0.0,887.7283892538845,-205.96319580078125,182.78228759765625,195.7421112060547,0.7302410006523132,208.63699340820312,245.0,29.13704527189925,578.9692058097037,245.0,0.900174617767334,-0.10394531488418579,4.913321018218994,2.917797565460205,4.8504319190979,-0.07284767180681229
745.9774287394844,0.1907891482114792,246000,246,246.0,1.0,0.0,1000.0,8447.018140077591,196.95584106445312,1038.4229306472319,44.20183181762695,0.0,889.8898615579867,-206.81138610839844,182.88636779785156,196.03900146484375,0.7302964925765991,209.16183471679688,246.0,29.12270293736345,579.9239558200394,246.0,0.873160719871521,-0.10442904382944107,4.397616863250732,2.918515920639038,4.622541427612305,-0.06410940736532211
747.2814779710097,0.19088174402713776,247000,247,247.0,1.0,0.0,1000.0,8484.877947330475,197.4873046875,755.7577370913685,54.502132415771484,0.0,887.9594492310201,-207.1579132080078,182.99400329589844,196.42181396484375,0.7302221059799194,208.617431640625,247.0,29.11061320307047,581.1543764804883,247.0,0.8871943950653076,-0.10415182262659073,4.599597930908203,2.918063163757324,4.522348880767822,-0.1441979557275772
746.8954978797467,0.19081106781959534,248000,248,248.0,1.0,0.0,1000.0,8520.393849134445,197.07974243164062,959.4591229823303,52.479488372802734,0.0,889.919681573216,-207.1230010986328,183.09872436523438,195.89663696289062,0.7302979826927185,209.41110229492188,248.0,29.106635724966328,581.602951990624,248.0,0.8586406111717224,-0.10470002889633179,6.221563339233398,2.917349100112915,5.959061622619629,-0.06066635251045227
748.3845405021208,0.19089581072330475,249000,249,249.0,1.0,0.0,1000.0,8554.003113508224,198.99264526367188,985.5831406728914,44.723751068115234,0.0,889.7101060892976,-207.65757751464844,183.2015380859375,197.94113159179688,0.7301914691925049,210.44070434570312,249.0,29.109178088418822,582.2928042519949,249.0,0.8735795617103577,-0.10447672754526138,4.2796196937561035,2.9178574085235596,4.323181629180908,-0.18432311713695526
751.2122753422342,0.1908852607011795,250000,250,250.0,1.0,0.0,1000.0,8589.369544506073,197.65890502929688,881.4121579685805,24.276966094970703,0.0,889.5225867475442,-207.23526000976562,183.3061981201172,196.8408966064453,0.7300398945808411,209.12095642089844,250.0,29.105745038051698,583.5529909764771,250.0,0.8635530471801758,-0.10508380085229874,4.671169757843018,2.9183268547058105,4.560094356536865,-0.13758088648319244
752.3816331195005,0.19077502191066742,251000,251,251.0,1.0,0.0,1000.0,8625.129562854767,198.62559509277344,961.8226852849455,55.048038482666016,0.0,889.7743416107794,-207.35597229003906,183.40818786621094,197.38934326171875,0.7299756407737732,209.65643310546875,251.0,29.10101212635273,584.2996149569443,251.0,0.8711937665939331,-0.1057312935590744,4.8244524002075195,2.9180657863616943,4.931975841522217,-0.03697013482451439
750.4868586808897,0.19065676629543304,252000,252,252.0,1.0,0.0,1000.0,8660.633960008621,198.09884643554688,1065.4080756696846,48.43170928955078,0.0,891.1565009101963,-208.2545928955078,183.5077362060547,196.99656677246094,0.730014443397522,211.210693359375,252.0,29.097177084684127,584.154106359401,252.0,0.8745653629302979,-0.10635199397802353,5.813526153564453,2.9200758934020996,5.601739406585693,-0.16938714683055878
751.631693013607,0.19054996967315674,253000,253,253.0,1.0,0.0,1000.0,8695.199580192566,199.16537475585938,1034.0659735831991,49.122161865234375,0.0,890.505952802485,-208.81625366210938,183.60862731933594,198.13894653320312,0.7296995520591736,211.67124938964844,253.0,29.096514423467323,584.9027325783715,253.0,0.8407706618309021,-0.10706887394189835,5.312009811401367,2.9204835891723633,4.997701644897461,-0.216400146484375
754.906284925536,0.19058433175086975,254000,254,254.0,1.0,0.0,1000.0,8728.438690185547,200.50869750976562,995.9846104465112,20.4870548248291,0.0,892.1490282548962,-209.56710815429688,183.7158203125,199.50921630859375,0.7296612858772278,212.21859741210938,254.0,29.10027887182198,585.8097380014688,254.0,0.8489119410514832,-0.10721679031848907,4.5813679695129395,2.9222922325134277,4.473814010620117,-0.22420616447925568
755.3939972664947,0.19059284031391144,255000,255,255.0,1.0,0.0,1000.0,8761.520171642303,199.52561950683594,999.6936213526527,38.253944396972656,0.0,893.3321263213365,-208.87855529785156,183.82138061523438,198.58493041992188,0.729942798614502,211.341796875,255.0,29.10453836827742,586.4538107611335,255.0,0.8770074844360352,-0.10744936764240265,5.083039283752441,2.923532485961914,5.06937313079834,-0.11637866497039795
754.0673085551814,0.19040170311927795,256000,256,256.0,1.0,0.0,1000.0,8794.42411351204,200.6358642578125,913.8762381107238,20.832439422607422,0.0,893.0280706110842,-209.25326538085938,183.92327880859375,199.40170288085938,0.7299451231956482,211.7454071044922,256.0,29.109353460299154,586.4295767328944,256.0,0.820907711982727,-0.1084919348359108,4.752731800079346,2.9231204986572266,4.6871771812438965,-0.22009237110614777
753.4793142827355,0.19042019546031952,257000,257,257.0,1.0,0.0,1000.0,8827.341865301132,201.12600708007812,613.5465814267837,43.289615631103516,0.0,892.6093378323699,-210.53543090820312,184.03079223632812,200.43670654296875,0.7300633192062378,210.7274932861328,257.0,29.114087108173056,587.0946987391084,257.0,0.8868974447250366,-0.10867290198802948,4.2006964683532715,2.9233357906341553,4.294712066650391,-0.12718544900417328
752.1215316836139,0.19032616913318634,258000,258,258.0,1.0,0.0,1000.0,8860.199692726135,202.24073791503906,985.1945237779876,28.68268585205078,0.0,893.4506967314466,-211.34165954589844,184.14146423339844,201.1866455078125,0.7302302718162537,214.0326690673828,258.0,29.11898252268598,587.8367362574085,258.0,0.9084113836288452,-0.10947711765766144,5.072137355804443,2.9238593578338623,4.897921085357666,0.05110597610473633
753.2676225100075,0.1903180181980133,259000,259,259.0,1.0,0.0,1000.0,8893.279086351395,201.4366912841797,1019.7356093912127,56.28400802612305,0.0,896.9619494292683,-211.54071044921875,184.25428771972656,200.50302124023438,0.7304717898368835,213.62342834472656,259.0,29.12311617404315,588.4946184274547,259.0,0.8963807225227356,-0.10973338037729263,4.945629596710205,2.925509452819824,4.824273109436035,0.05001753196120262
753.0637843714985,0.19033242762088776,260000,260,260.0,1.0,0.0,1000.0,8926.327498674393,202.2446746826172,866.8307042375836,42.10124588012695,0.0,895.9421579749938,-211.19418334960938,184.36390686035156,201.2447509765625,0.7306346893310547,213.39089965820312,260.0,29.127320282457863,588.9541441254605,260.0,0.8740672469139099,-0.10992292314767838,4.646133899688721,2.927500009536743,4.573391437530518,-0.053665678948163986
751.9817734642041,0.19041013717651367,261000,261,261.0,1.0,0.0,1000.0,8959.331935405731,202.21253967285156,926.7286212754419,42.99068832397461,0.0,895.1906131521662,-211.1123809814453,184.4719696044922,201.06610107421875,0.7306869029998779,213.57887268066406,261.0,29.131636363261986,589.5322621888172,261.0,0.8588084578514099,-0.10982750356197357,4.886659145355225,2.929258346557617,4.688144683837891,0.024276994168758392
752.7679937713457,0.19052773714065552,262000,262,262.0,1.0,0.0,1000.0,8992.232644557953,203.33778381347656,865.6579949978398,50.60029220581055,0.0,894.1427575646435,-211.26974487304688,184.5821990966797,202.30419921875,0.730678915977478,213.39723205566406,262.0,29.13625685146846,590.8066318382754,262.0,0.8479816317558289,-0.109739288687706,4.274681091308594,2.932427167892456,4.3807692527771,0.060575131326913834
754.2637154745403,0.1905413717031479,263000,263,263.0,1.0,0.0,1000.0,9025.223051548004,202.69644165039062,1119.0583445776306,33.354312896728516,0.0,895.815504394182,-211.28082275390625,184.69007873535156,201.5829315185547,0.7309168577194214,213.97427368164062,263.0,29.1405540337189,591.4075374617069,263.0,0.8375643491744995,-0.1100926399230957,3.9737038612365723,2.933055877685547,3.919623613357544,-0.052697401493787766
758.1464023795448,0.19059176743030548,264000,264,264.0,1.0,0.0,1000.0,9058.18535733223,202.0128936767578,1074.3420421526132,37.505741119384766,0.0,897.8966650902194,-211.44549560546875,184.79747009277344,200.8197784423828,0.730665922164917,214.39529418945312,264.0,29.14491033088684,592.4597990330897,264.0,0.8437846302986145,-0.11041679233312607,4.926719665527344,2.93294620513916,4.781167984008789,-0.19728653132915497
760.8076125823652,0.19054365158081055,265000,265,265.0,1.0,0.0,1000.0,9091.254751205444,201.43038940429688,1120.6888280216817,44.966670989990234,0.0,898.636981198728,-211.0760498046875,184.9043426513672,200.3714141845703,0.7305458188056946,213.9738006591797,265.0,29.148891682400894,593.6324660468968,265.0,0.8669188618659973,-0.11117122322320938,5.267129898071289,2.9342763423919678,5.096982002258301,-0.06925758719444275
761.5288912972071,0.19065552949905396,266000,266,266.0,1.0,0.0,1000.0,9124.433859586716,203.18963623046875,697.6583440843734,26.255176544189453,0.0,896.5698014792468,-211.91163635253906,185.0104522705078,202.13632202148438,0.7305038571357727,212.81700134277344,266.0,29.15249363340207,594.4707095572267,266.0,0.8423218131065369,-0.11114134639501572,4.465491771697998,2.93510103225708,4.425940036773682,-0.3126731812953949
759.9485291051927,0.1905386596918106,267000,267,267.0,1.0,0.0,1000.0,9157.335723876953,203.46591186523438,867.8851313292473,46.54322814941406,0.0,895.8025617338815,-211.37094116210938,185.1045684814453,202.14324951171875,0.7304450869560242,212.15794372558594,267.0,29.156952202136786,594.2636496383683,267.0,0.8003948330879211,-0.11130695790052414,4.523961067199707,2.9344394207000732,4.289242267608643,-0.2989634573459625
758.4814203785489,0.19059641659259796,268000,268,268.0,1.0,0.0,1000.0,9190.451859474182,204.06121826171875,1070.5576197427176,57.09989929199219,0.0,897.1152362848907,-211.29434204101562,185.20657348632812,203.23049926757812,0.730608344078064,213.7978973388672,268.0,29.16069896212189,594.8470504383089,268.0,0.8610965013504028,-0.11129826307296753,4.155130863189697,2.934602737426758,4.2097883224487305,-0.08871442079544067
760.5192898277683,0.1906045377254486,269000,269,269.0,1.0,0.0,1000.0,9223.531628131866,203.59359741210938,1216.5600655302815,42.94731140136719,0.0,904.3646069489521,-211.2075653076172,185.3087921142578,202.73336791992188,0.7306596040725708,214.89999389648438,269.0,29.164533808237532,595.7576473675333,269.0,0.8418804407119751,-0.11124175041913986,3.219597339630127,2.9349873065948486,3.0973637104034424,0.11646530777215958
763.4678458238744,0.19061091542243958,270000,270,270.0,1.0,0.0,1000.0,9256.528683900833,201.9677734375,1126.6206233173102,36.246700286865234,0.0,907.9308575948459,-211.50804138183594,185.41195678710938,200.86178588867188,0.7307332754135132,214.5845184326172,270.0,29.1686018830785,596.6324347827376,270.0,0.8337283730506897,-0.11174560338258743,5.303088188171387,2.935105323791504,5.096551418304443,0.014712597243487835
764.6843659190824,0.19068555533885956,271000,271,271.0,1.0,0.0,1000.0,9289.56003832817,203.39663696289062,1148.5098510943906,34.123207092285156,0.0,909.785913153934,-211.81919860839844,185.5176544189453,202.02452087402344,0.7306772470474243,215.15684509277344,271.0,29.17253334731356,597.9323465679338,271.0,0.8281785249710083,-0.11170367151498795,4.26596212387085,2.935277223587036,4.32187032699585,-0.021440336480736732
764.7938458045751,0.19060632586479187,272000,272,272.0,1.0,0.0,1000.0,9322.598911762238,205.07791137695312,1035.6847513695159,36.715335845947266,0.0,909.9742631999667,-212.38380432128906,185.620849609375,204.11260986328125,0.7308377027511597,215.7436065673828,272.0,29.176413420169787,598.654876544044,272.0,0.8244746923446655,-0.11245867609977722,4.299830913543701,2.934515953063965,4.5218119621276855,-0.05818985775113106
766.5341536459107,0.19064895808696747,273000,273,273.0,1.0,0.0,1000.0,9355.648586511612,205.06898498535156,1045.7971587159739,32.039161682128906,0.0,912.0378782399581,-212.6043701171875,185.72726440429688,203.87713623046875,0.7307752966880798,215.73641967773438,273.0,29.18023239923679,599.9732373435356,273.0,0.8228932619094849,-0.11269021779298782,3.916692018508911,2.934234380722046,3.8637747764587402,0.12892211973667145
766.1985341114573,0.19065642356872559,274000,274,274.0,1.0,0.0,1000.0,9388.720064163208,203.13946533203125,874.3649735849394,36.132144927978516,0.0,912.161372412162,-212.00099182128906,185.82872009277344,201.7921600341797,0.7308850288391113,213.9694061279297,274.0,29.183956719069663,600.4257201653447,274.0,0.83106529712677,-0.11304105818271637,4.611481189727783,2.9347445964813232,4.414580345153809,-0.041844677180051804
766.6394433194251,0.1906406134366989,275000,275,275.0,1.0,0.0,1000.0,9421.634063005447,201.50497436523438,851.4909236607158,37.44303894042969,0.0,911.7514416403297,-211.40623474121094,185.9284210205078,200.08331298828125,0.7308628559112549,213.02685546875,275.0,29.18814275326212,601.136568873982,275.0,0.8492417931556702,-0.11329477280378342,5.546123027801514,2.9345390796661377,5.588426113128662,0.038812633603811264
766.7012952560826,0.19068394601345062,276000,276,276.0,1.0,0.0,1000.0,9454.53512597084,203.08697509765625,914.4450164719856,39.08406066894531,0.0,914.3663471401067,-211.3329620361328,186.0249786376953,202.00958251953125,0.730715811252594,213.61924743652344,276.0,29.19233958334455,601.6201700593176,276.0,0.8670209050178528,-0.1133761778473854,3.689192533493042,2.934075117111206,3.7960000038146973,0.008230705745518208
