reference_actor_Q_std,reference_perturbed_action_mean,total/steps,rollout/actions_mean,train/loss_actor,reference_actor_Q_mean,reference_Q_std,rollout/return_history,ret_rms_std,train/param_noise_distance,rollout/Q_mean,total/duration,ret_rms_mean,eval/Q,eval/episodes,rollout/episode_steps,rollout/actions_std,eval/return,obs_rms_mean,rollout/episodes,param_noise_stddev,eval/return_history,obs_rms_std,total/steps_per_second,reference_action_std,train/loss_critic,reference_Q_mean,reference_perturbed_action_std,total/episodes,rollout/return,reference_action_mean,total/epochs
11.579017639160156,0.051168039441108704,56000,0.014333546161651611,70.45148468017578,-15.045988082885742,11.768604278564453,-372.42044675078535,1.0,0.20225901901721954,-46.24517059326172,561.5419771671295,0.0,-7.944820880889893,56.0,213.58527131782947,0.8601015210151672,-17.016459682450066,0.018793031573295593,258.0,0.019490749081111935,-529.7176113141841,0.43858054280281067,99.7254030455731,0.7457671165466309,21.026142120361328,-16.502635955810547,0.8182836174964905,258.0,-410.2630585841772,-0.09887200593948364,56
11.449951171875,-0.3034156262874603,57000,0.0070640877820551395,73.32115936279297,-16.138927459716797,11.274202346801758,-349.84578850122574,1.0,0.19990228116512299,-45.96029281616211,572.0545890331268,0.0,-73.57276153564453,57.0,214.79467680608366,0.8598112463951111,-669.8689506309213,0.018483569845557213,263.0,0.019882513137642284,-532.1764067407935,0.43807804584503174,99.64084038962095,0.7220301032066345,14.178885459899902,-17.34316635131836,0.7254512310028076,263.0,-411.19098690143727,0.22785018384456635,57
12.073549270629883,-0.05462422966957092,58000,0.0033490913920104504,73.22654724121094,-16.75259017944336,11.561280250549316,-371.44007801956,1.0,0.20004838705062866,-46.42304992675781,582.0160779953003,0.0,-74.89421844482422,58.0,217.03773584905662,0.8605509996414185,-405.05502752377225,0.018280280753970146,265.0,0.019106704324195603,-529.9846588232587,0.43792012333869934,99.65360441549235,0.7798619866371155,17.311565399169922,-17.913822174072266,0.7649728059768677,265.0,-416.37286154567454,-0.007522180676460266,58
12.809257507324219,-0.13360974192619324,59000,0.0061680590733885765,75.01049041748047,-16.43315887451172,12.757851600646973,-310.2933830549388,1.0,0.2020801156759262,-46.92290115356445,591.0045974254608,0.0,-8.974830627441406,59.0,216.05860805860806,0.8600097894668579,-46.62779092509084,0.018362142145633698,273.0,0.019490749081111935,-521.792169536849,0.4391329288482666,99.83001867839319,0.7562257647514343,24.272066116333008,-17.827016830444336,0.7449753284454346,273.0,-413.90661869640917,-0.0999024361371994,59
12.682735443115234,-0.07894633710384369,60000,0.004583077039569616,76.45429992675781,-14.156534194946289,12.302459716796875,-311.2115661124207,1.0,0.20699508488178253,-48.24283981323242,600.8462128639221,0.0,-113.57024383544922,60.0,215.5985401459854,0.8609262108802795,-426.70700920035944,0.01817178726196289,274.0,0.017999379770019416,-520.2074168645742,0.4404325485229492,99.85916315259962,0.744523823261261,24.162097930908203,-15.976831436157227,0.7425956130027771,274.0,-412.92180899212156,0.07479536533355713,60
13.862390518188477,-0.04939144849777222,61000,0.0021254548337310553,78.04531860351562,-14.557971954345703,13.627631187438965,-269.97408067512146,1.0,0.20019397139549255,-47.814613342285156,609.9647402763367,0.0,-10.274930953979492,61.0,209.55709342560553,0.8590024709701538,-37.57886698431687,0.01784558780491352,289.0,0.017644720880324885,-512.2954734239142,0.4419364333152771,100.00578061670375,0.7758610248565674,23.654905319213867,-16.123249053955078,0.7393742203712463,289.0,-400.8004796148159,-0.018228497356176376,61
14.115230560302734,-0.02183447778224945,62000,0.0016515613533556461,79.00208282470703,-15.99362564086914,14.047243118286133,-258.3672520732442,1.0,0.27252984046936035,-48.319976806640625,619.9242157936096,0.0,-112.8433609008789,62.0,207.77702702702703,0.8588997721672058,-490.7440695682188,0.017741085961461067,296.0,0.017644720880324885,-511.9478701359191,0.4443303048610687,100.0122247533585,0.7823910117149353,21.997791290283203,-17.557621002197266,0.7837276458740234,296.0,-395.9348493786162,0.022655948996543884,62
13.636857032775879,-0.04169679433107376,63000,0.00034821839653886855,81.14159393310547,-16.3758544921875,13.446454048156738,-280.7759427010206,1.0,0.20920336246490479,-49.91269302368164,629.0527627468109,0.0,-2.42893648147583,63.0,210.44444444444446,0.8594651818275452,-42.5202199976297,0.017686322331428528,297.0,0.017644720880324885,-504.49663759404154,0.44711577892303467,100.15058152658816,0.749020516872406,28.832019805908203,-17.684059143066406,0.7653063535690308,297.0,-402.2842492621546,0.022754520177841187,63
14.828237533569336,-0.16571545600891113,64000,-0.0010548700811341405,81.08737182617188,-14.790014266967773,14.816996574401855,-303.11995909246997,1.0,0.20757031440734863,-50.396217346191406,638.122394323349,0.0,-15.745562553405762,64.0,210.96688741721854,0.8588152527809143,-44.735222257626475,0.017509443685412407,302.0,0.017999379770019416,-497.3128654794101,0.4489684998989105,100.29423911358603,0.7410113215446472,36.52876663208008,-16.544952392578125,0.7404648065567017,302.0,-403.1053558879163,-0.0794154554605484,64
14.218320846557617,-0.19497469067573547,65000,-0.004123901482671499,80.24331665039062,-14.128875732421875,14.44792652130127,-266.2021584656556,1.0,0.17953912913799286,-49.84561538696289,648.1809363365173,0.0,-119.55279541015625,65.0,207.48397435897436,0.8572584390640259,-483.0310601101107,0.017349688336253166,312.0,0.018361167303396805,-497.09314539680554,0.4493185579776764,100.28064133971047,0.7645331621170044,29.476760864257812,-16.11343002319336,0.7379967570304871,312.0,-393.182362897238,-0.03209786117076874,65
14.938679695129395,0.03000953420996666,66000,-0.007367943413555622,81.39952850341797,-14.54703426361084,14.792170524597168,-289.7591763283254,1.0,0.1903424710035324,-49.80575180053711,657.1250951290131,0.0,1.4514007568359375,66.0,210.01597444089458,0.8582414984703064,-1.870140865151892,0.017517438158392906,313.0,0.019490749081111935,-489.5897665402653,0.44872933626174927,100.43749734902796,0.7259297370910645,41.10725021362305,-16.419389724731445,0.7751505374908447,313.0,-399.55346901587546,-0.09577299654483795,66
