rollout/episodes,ret_rms_mean,reference_actor_Q_std,total/episodes,train/loss_actor,reference_perturbed_action_mean,reference_action_mean,eval/return_history,reference_Q_std,reference_perturbed_action_std,rollout/actions_mean,train/param_noise_distance,total/duration,total/epochs,param_noise_stddev,ret_rms_std,obs_rms_mean,reference_actor_Q_mean,rollout/Q_mean,eval/episodes,total/steps,rollout/episode_steps,reference_Q_mean,obs_rms_std,eval/Q,reference_action_std,rollout/return_history,eval/return,rollout/return,train/loss_critic,rollout/actions_std,total/steps_per_second
6825.0,0.0,724.05126953125,6825.0,-1387.3531494140625,0.2857501208782196,0.2493913322687149,866.8594326293692,675.4424438476562,0.8823310136795044,0.18486757576465607,0.16367675364017487,12472.40719461441,811,0.012580215599082718,1.0,1.970562219619751,834.0355224609375,922.703125,811.0,811000,118.8145054945055,766.9089965820312,6.141839027404785,1693.6837158203125,0.8946000933647156,888.5745041312813,997.2755146964497,562.1508648454142,6943.3818359375,0.818911612033844,65.02353453872081
6830.0,0.0,736.5852661132812,6830.0,-1379.7301025390625,0.12871971726417542,0.16672563552856445,865.3558750299771,690.2012939453125,0.9053881168365479,0.18486912548542023,0.19211727380752563,12488.133337974548,812,0.012580215599082718,1.0,1.9704194068908691,842.2044067382812,923.6376953125,812.0,812000,118.87628111273793,773.8467407226562,6.142391204833984,1506.393310546875,0.8973087072372437,905.1808722880359,848.9233404037961,562.4646712583116,8368.80859375,0.8189010620117188,65.02172726894493
6835.0,0.0,730.7228393554688,6835.0,-1397.8128662109375,0.22427520155906677,0.24675719439983368,863.9596592771729,691.0464477539062,0.8908196091651917,0.18484583497047424,0.19815069437026978,12503.303446054459,813,0.012833077932624282,1.0,1.9703105688095093,837.8229370117188,924.50439453125,813.0,813000,118.94601316752012,774.444091796875,6.141944408416748,1585.5552978515625,0.8774810433387756,914.714319716365,515.9853702559293,562.8071735226526,7907.1005859375,0.8189041614532471,65.02281605078937
6841.0,0.0,735.4528198242188,6841.0,-1405.260986328125,0.13875378668308258,0.14220744371414185,865.2947713966096,693.7510986328125,0.9099872708320618,0.1848483830690384,0.2052164375782013,12518.619546890259,814,0.012580215599082718,1.0,1.970308780670166,838.4697875976562,925.3743286132812,814.0,814000,118.98348194708376,774.1864013671875,6.141866683959961,1391.3697509765625,0.9051406979560852,912.4981517363241,620.4417834113194,563.0144602159459,7900.24365234375,0.8189161419868469,65.02314388188314
6848.0,0.0,734.3042602539062,6848.0,-1418.53466796875,0.037296127527952194,0.07557099312543869,869.0830876688991,695.4194946289062,0.9149690270423889,0.184860497713089,0.20849104225635529,12534.799500226974,815,0.012580215599082718,1.0,1.970329761505127,832.3632202148438,926.2800903320312,815.0,815000,119.00540303738318,770.0857543945312,6.141702651977539,1761.4344482421875,0.918030858039856,898.5624914280924,1144.251046093607,563.1120245409786,7087.734375,0.8189300298690796,65.01898973216463
6854.0,0.0,738.6119384765625,6854.0,-1422.947509765625,0.06189925596117973,0.12863178551197052,870.2545145307014,695.1932983398438,0.9189407229423523,0.1848304271697998,0.19359754025936127,12550.648333311081,816,0.012332335652468109,1.0,1.9703060388565063,848.24658203125,927.1471557617188,816.0,816000,119.03953895535454,782.687255859375,6.141820907592773,1730.9549560546875,0.9125115275382996,904.8084897757998,907.2952695748296,563.2670322393647,6809.896484375,0.8189612030982971,65.01656156154324
6859.0,0.0,746.4053955078125,6859.0,-1399.45263671875,0.033977359533309937,0.04912862926721573,861.809213032512,707.1963500976562,0.9215949773788452,0.18470630049705505,0.20247089862823486,12566.497822999954,817,0.012580215599082718,1.0,1.970140814781189,830.90869140625,928.0460815429688,817.0,817000,119.10190989940224,769.7794189453125,6.141965866088867,1735.5396728515625,0.9144299626350403,912.3815996461927,819.9214710935294,563.5489712018091,8806.337890625,0.8190076351165771,65.01413611871064
6865.0,0.0,736.2684326171875,6865.0,-1444.0875244140625,0.2561524212360382,0.25200822949409485,863.2136291526015,688.9877319335938,0.876114010810852,0.1847691535949707,0.2110002636909485,12582.480197668076,818,0.012332335652468109,1.0,1.970272183418274,842.293701171875,928.7355346679688,818.0,818000,119.14974508375819,777.7130126953125,6.141939640045166,1630.200927734375,0.8772709369659424,913.2520275586353,955.0823169492984,563.7742604355872,7385.8701171875,0.8190247416496277,65.01103019034362
6870.0,0.0,744.3837890625,6870.0,-1416.9732666015625,0.11194109916687012,0.14828182756900787,861.6420306688455,701.4432373046875,0.9045696258544922,0.1847900003194809,0.2109992653131485,12597.81771993637,819,0.012833077932624282,1.0,1.970288872718811,866.039794921875,929.8327026367188,819.0,819000,119.20509461426492,796.7883911132812,6.141475677490234,1424.89111328125,0.899863064289093,908.8399367786257,600.3493210646013,564.0515075348873,7010.34326171875,0.8190073370933533,65.01125974413104
6875.0,0.0,766.9121704101562,6875.0,-1427.40869140625,0.15529029071331024,0.1298527866601944,863.3211266675083,721.9613647460938,0.9010853171348572,0.18476895987987518,0.18629588186740875,12614.104228973389,820,0.012580215599082718,1.0,1.9702025651931763,908.8592529296875,930.7767944335938,820.0,820000,119.25134545454546,835.929443359375,6.141676902770996,1644.3338623046875,0.8963211178779602,906.6927955687612,1085.8529627975634,564.2777894017659,9428.7373046875,0.819007396697998,65.00659778254715
6880.0,0.0,759.60791015625,6880.0,-1424.0552978515625,0.1482885777950287,0.15301543474197388,865.5093829543881,716.1564331054688,0.8911058306694031,0.18478672206401825,0.20660535991191864,12630.056095600128,821,0.01161761804096316,1.0,1.970162272453308,862.6741943359375,931.7163696289062,821.0,821000,119.32892441860466,795.686279296875,6.142053604125977,1794.52978515625,0.8893507122993469,921.3513523396203,989.5105543057649,564.6647144764756,8325.474609375,0.8189984560012817,65.00367011719035
6886.0,0.0,753.69482421875,6886.0,-1451.89892578125,0.17065218091011047,0.18177156150341034,867.417887193757,710.9599609375,0.9066014289855957,0.18479828536510468,0.21075323224067688,12646.052485466003,822,0.012833077932624282,1.0,1.970149278640747,867.6099853515625,932.5157470703125,822.0,822000,119.32370026139994,797.3826904296875,6.142827987670898,1461.3558349609375,0.9013493061065674,906.8314493315555,1048.6736538528903,564.660575369948,8750.2451171875,0.8190081715583801,65.00052098824652
6891.0,0.0,770.2164306640625,6891.0,-1420.4525146484375,0.07638669013977051,0.12560546398162842,869.0823393116532,731.6497802734375,0.9153133630752563,0.18476898968219757,0.21751771867275238,12661.90691113472,823,0.013091022799070031,1.0,1.9701411724090576,880.9530029296875,933.513427734375,823.0,823000,119.41837178929038,817.4111328125,6.142260551452637,1581.4908447265625,0.9104927182197571,925.6461175173067,835.7777156939603,565.1227727110064,8685.08984375,0.819026529788971,64.99810856106234
