eval/return,total/epochs,reference_actor_Q_std,rollout/return,eval/return_history,reference_perturbed_action_mean,total/steps_per_second,rollout/actions_mean,rollout/episode_steps,reference_action_mean,ret_rms_std,ret_rms_mean,reference_actor_Q_mean,train/loss_critic,eval/episodes,reference_perturbed_action_std,param_noise_stddev,rollout/actions_std,reference_Q_mean,eval/Q,train/param_noise_distance,obs_rms_std,rollout/Q_mean,obs_rms_mean,total/episodes,train/loss_actor,rollout/episodes,reference_action_std,reference_Q_std,rollout/return_history,total/duration,total/steps
1329.2805043149324,4399,3850.543701171875,871.6133797494532,1182.3446241139231,0.19768357276916504,54.97413504726415,0.14295600354671478,182.75744733890065,0.2068953514099121,1.0,0.0,4174.4599609375,186464.984375,4399.0,0.9319422245025635,0.007649259507199841,0.870491623878479,3897.205078125,9047.4912109375,0.20916028320789337,6.649564743041992,4157.89208984375,1.8431830406188965,24069.0,-8407.416015625,24069.0,0.9299765825271606,3799.060302734375,838.944215394427,80019.4490776062,4399000
843.4547053974235,4400,3868.103759765625,871.5947036676174,1180.0491140055515,0.20295177400112152,54.97241752734178,0.14296460151672363,182.75413308964028,0.18293289840221405,1.0,0.0,4237.1376953125,253054.78125,4400.0,0.9314291477203369,0.00795985011672278,0.8704893589019775,3946.38525390625,8427.56640625,0.20387212932109833,6.649634838104248,4158.9921875,1.8431921005249023,24074.0,-8302.7578125,24074.0,0.9327424168586731,3823.778076171875,812.640627352313,80040.14009046555,4400000
925.51614620335,4401,3844.5048828125,871.7497161453063,1172.4422828521053,0.09533318132162094,54.97057513496886,0.14296306669712067,182.78667552749627,0.1287379413843155,1.0,0.0,4230.13427734375,174007.625,4401.0,0.9432604312896729,0.007649259507199841,0.8704847693443298,3937.018310546875,8909.9814453125,0.19243979454040527,6.649703502655029,4160.24169921875,1.843194842338562,24076.0,-8424.46484375,24076.0,0.9448391795158386,3787.68310546875,858.0283658000543,80061.01426434517,4401000
1897.1486984946612,4402,3811.212646484375,871.9078936054433,1183.7400073271333,0.14860302209854126,54.967695314911005,0.14294801652431488,182.82061718652656,0.11544930189847946,1.0,0.0,4187.77783203125,169880.359375,4402.0,0.9376370906829834,0.00795985011672278,0.8704851269721985,3904.47900390625,9764.23828125,0.18459436297416687,6.649625778198242,4161.482421875,1.843161940574646,24077.0,-8395.58203125,24077.0,0.944349467754364,3766.835693359375,884.0516963127388,80083.4012556076,4402000
1663.5107334609704,4403,3810.912109375,871.936834351302,1185.5256985061042,0.10035312920808792,54.96511484165618,0.1429470181465149,182.82587932394833,0.09966740012168884,1.0,0.0,4214.41162109375,161797.859375,4403.0,0.9423401951789856,0.00795985011672278,0.8704858422279358,3920.056640625,9346.662109375,0.19594822824001312,6.649598598480225,4162.64306640625,1.8431464433670044,24081.0,-8362.015625,24081.0,0.9452544450759888,3760.511962890625,839.6477100150493,80105.354326725,4403000
598.9485423806655,4404,3749.521728515625,872.0868049250358,1178.1228982885189,0.11617476493120193,54.96372561033832,0.14293895661830902,182.8582461385152,0.13737015426158905,1.0,0.0,4143.021484375,168067.15625,4404.0,0.9452608823776245,0.007803009623294559,0.8704863786697388,3858.9833984375,8769.375,0.16749869287014008,6.649838924407959,4163.744140625,1.8431284427642822,24084.0,-8341.384765625,24084.0,0.9408750534057617,3691.163818359375,870.2826662943579,80125.57284092903,4404000
1698.577735701399,4405,3762.9111328125,872.1029626872958,1175.0424339693695,0.1219065859913826,54.961155649720176,0.14296050369739532,182.86296649923202,0.14234581589698792,1.0,0.0,4087.19384765625,167765.921875,4405.0,0.9438548684120178,0.007498538875796335,0.8704835772514343,3811.446044921875,8832.869140625,0.20303380489349365,6.649914741516113,4164.73095703125,1.8431284427642822,24089.0,-8330.400390625,24089.0,0.9366161823272705,3711.76220703125,885.7534031018529,80147.51414752007,4405000
972.0226235502709,4406,3759.606201171875,872.1451561979136,1175.9978078717058,0.1492593139410019,54.95929280566358,0.14295801520347595,182.8730283911672,0.1223394051194191,1.0,0.0,4094.619140625,167538.765625,4406.0,0.9389652013778687,0.007803009623294559,0.8704846501350403,3815.18359375,8567.3603515625,0.1954675316810608,6.649984836578369,4165.81494140625,1.8430993556976318,24092.0,-8320.421875,24092.0,0.9416194558143616,3705.44580078125,896.8069000392524,80168.42603087425,4406000
1299.5135931931022,4407,3786.775634765625,872.2146280099641,1176.6543139655746,0.06235366687178612,54.95709715055522,0.14295096695423126,182.88857071713147,0.04546043649315834,1.0,0.0,4186.5498046875,150406.046875,4407.0,0.9530498385429382,0.007803009623294559,0.8704888224601746,3893.203369140625,8191.07373046875,0.17848078906536102,6.650539398193359,4166.86962890625,1.8430674076080322,24096.0,-8476.0390625,24096.0,0.9514683485031128,3734.224365234375,908.6938544742131,80189.82494521141,4407000
985.2330745308558,4408,3818.154541015625,872.2207365448861,1173.015289242937,0.04635566100478172,54.95530292774758,0.1429368108510971,182.8907099290486,0.06681710481643677,1.0,0.0,4194.74658203125,228507.734375,4408.0,0.954535961151123,0.007498538875796335,0.870495080947876,3902.56396484375,8951.091796875,0.18549896776676178,6.650561809539795,4167.892578125,1.843034267425537,24101.0,-8358.72265625,24101.0,0.952066957950592,3770.125,896.0462749231336,80210.63965010643,4408000
1843.9690958458534,4409,3784.721923828125,872.3213752523997,1153.172326715181,0.12289819866418839,54.95258349341871,0.14294549822807312,182.91271158313972,0.09904282540082932,1.0,0.0,4161.5927734375,184320.953125,4409.0,0.9453805685043335,0.007649259507199841,0.8704946637153625,3888.39453125,9555.1279296875,0.1757706105709076,6.650546550750732,4168.94970703125,1.8430181741714478,24104.0,-8322.99609375,24104.0,0.9447001814842224,3750.06982421875,884.7709287742598,80232.80653452873,4409000
1150.3110546892412,4410,3839.31689453125,872.40174430817,1147.5604336101926,0.022859539836645126,54.950709021066146,0.14294219017028809,182.92993736259177,0.045692041516304016,1.0,0.0,4149.7578125,223493.59375,4410.0,0.9481572508811951,0.007803009623294559,0.8704966902732849,3876.88623046875,8715.333984375,0.21296794712543488,6.650545120239258,4169.97265625,1.843003749847412,24107.0,-8374.7177734375,24107.0,0.9462666511535645,3812.2275390625,914.0977339263211,80253.74155426025,4410000
1807.5187502161702,4411,3810.7177734375,872.530836271446,1153.9095554069593,0.08531578630208969,54.94788915908539,0.14293289184570312,182.9575677133021,0.07524436712265015,1.0,0.0,4112.947265625,183070.71875,4411.0,0.9482913017272949,0.007803009623294559,0.8705007433891296,3842.9521484375,9570.0498046875,0.2150583416223526,6.650503635406494,4170.8583984375,1.8430001735687256,24109.0,-8420.0859375,24109.0,0.9453985691070557,3775.107177734375,953.7401416429213,80276.05914449692,4411000
1186.5742478372963,4412,3861.88818359375,872.612585236308,1158.1786894367985,0.08971430361270905,54.94592578815153,0.14293546974658966,182.9746163417669,0.11522246897220612,1.0,0.0,4155.5732421875,223614.234375,4412.0,0.9437824487686157,0.00795985011672278,0.8704927563667297,3875.052734375,7926.94873046875,0.19963175058364868,6.650516033172607,4172.16064453125,1.8429869413375854,24110.0,-8353.2822265625,24110.0,0.9422577619552612,3814.94287109375,964.0483679213241,80297.1273431778,4412000
