reference_Q_std,total/epochs,train/loss_critic,eval/return,ret_rms_std,rollout/Q_mean,rollout/return,eval/episodes,rollout/episode_steps,train/loss_actor,train/param_noise_distance,reference_action_mean,total/steps_per_second,rollout/actions_std,reference_perturbed_action_mean,total/steps,rollout/actions_mean,eval/return_history,reference_action_std,reference_perturbed_action_std,ret_rms_mean,reference_Q_mean,rollout/return_history,reference_actor_Q_std,rollout/episodes,total/episodes,param_noise_stddev,reference_actor_Q_mean,obs_rms_std,total/duration,obs_rms_mean,eval/Q
0.7571373581886292,546,53.413414001464844,899.7351562458474,1.0,156.7215118408203,596.5241763961242,546.0,1000.0,-194.99142456054688,0.23613835871219635,0.3358432948589325,85.9984019503599,0.6380026340484619,0.25242745876312256,546000,0.014934802427887917,920.3612544454242,0.5682739019393921,0.6577019691467285,0.0,180.9257049560547,782.7472942746844,0.602409303188324,546.0,546.0,0.0211056883401964,182.794189453125,2.59145450592041,6348.955185413361,0.20712319016456604,198.03138732910156
0.6121752262115479,547,61.49616241455078,850.0244209180146,1.0,156.7964630126953,596.9351830580869,547.0,1000.0,-194.9848175048828,0.2048078030347824,0.2427612692117691,85.99405990510851,0.6379547119140625,0.1437804102897644,547000,0.015153655782341957,920.1825543968265,0.669843852519989,0.7602095603942871,0.0,181.10739135742188,784.0965244789955,0.5350919961929321,547.0,547.0,0.020689822899908242,182.96676635742188,2.5911338329315186,6360.904469490051,0.207205131649971,198.18629455566406
0.7239289283752441,548,60.79219055175781,949.6464575825709,1.0,156.86968994140625,597.3479688477281,548.0,1000.0,-194.69252014160156,0.18398943543434143,0.5444115996360779,85.98772447699417,0.637811005115509,0.6993448138237,548000,0.015150701627135277,919.2298106957401,0.5176030993461609,0.37348878383636475,0.0,181.3863525390625,782.2885231061232,0.5869196653366089,548.0,548.0,0.020689822899908242,182.9970245361328,2.59067702293396,6373.002696990967,0.20722752809524536,197.85787963867188
0.7467666864395142,549,49.78581237792969,837.6609070340525,1.0,156.9419403076172,597.6028664605775,549.0,1000.0,-194.6747589111328,0.1817636340856552,0.6886125206947327,85.98207155174178,0.6377314329147339,0.6364543437957764,549000,0.015303456224501133,918.2020887320406,0.4468315839767456,0.5052597522735596,0.0,180.4417266845703,780.5332519211556,0.7336858510971069,549.0,549.0,0.020282151651708893,182.60012817382812,2.590635061264038,6385.052024126053,0.2072904258966446,196.5249481201172
0.8992989659309387,550,13.602582931518555,953.7795266460759,1.0,157.01234436035156,597.890756942598,550.0,1000.0,-194.9455108642578,0.1847805678844452,0.6289759874343872,85.97717764980308,0.6376795172691345,0.7292554974555969,550000,0.015288332477211952,918.7395634489113,0.49454763531684875,0.3583478629589081,0.0,182.283203125,777.4638699411861,0.7918086647987366,550.0,550.0,0.020689822899908242,183.90591430664062,2.5900533199310303,6397.046460866928,0.2073131501674652,197.67684936523438
0.7022748589515686,551,48.87191390991211,670.1323676957417,1.0,157.0865020751953,598.4639342404662,551.0,1000.0,-194.77232360839844,0.1766648143529892,0.5492263436317444,85.97143517987698,0.6375897526741028,0.590738832950592,551000,0.015320923179388046,915.547122235653,0.6085919737815857,0.593084454536438,0.0,181.93165588378906,781.8517693797404,0.7046613097190857,551.0,551.0,0.020689822899908242,183.23007202148438,2.5894508361816406,6409.105522632599,0.20736075937747955,196.4232940673828
0.7638707756996155,552,35.670230865478516,762.285467717598,1.0,157.15272521972656,597.9032701167712,552.0,1000.0,-194.72711181640625,0.19324131309986115,0.5771988034248352,85.96967532376776,0.6376050710678101,0.682924211025238,552000,0.015647491440176964,915.5894734140587,0.527213990688324,0.47323793172836304,0.0,181.45767211914062,775.3502597015471,0.44372034072875977,552.0,552.0,0.02240411346542305,182.84568786621094,2.5895633697509766,6420.868729829788,0.2073967456817627,196.6511688232422
0.7440199851989746,553,107.45085144042969,936.1429202332799,1.0,157.2254638671875,598.6678430525176,553.0,1000.0,-194.08753967285156,0.20887896418571472,0.6210076808929443,85.96560584520181,0.6375546455383301,0.44504907727241516,553000,0.015818094834685326,918.778807322098,0.47844183444976807,0.6889952421188354,0.0,179.91143798828125,777.569760887989,0.5377139449119568,553.0,553.0,0.0211056883401964,181.82843017578125,2.589578628540039,6432.805243015289,0.20749209821224213,196.77357482910156
0.6583348512649536,554,14.158555030822754,818.8884929704029,1.0,157.29534912109375,598.9767490567497,554.0,1000.0,-194.62631225585938,0.2272050529718399,0.5841749310493469,85.96405244768273,0.6375104784965515,0.6733612418174744,554000,0.01577514223754406,917.4922782139681,0.6183750033378601,0.508206307888031,0.0,180.8634033203125,777.4919011131412,0.515018105506897,554.0,554.0,0.020689822899908242,181.8977813720703,2.5893383026123047,6444.554255247116,0.20751862227916718,195.83335876464844
0.704282820224762,555,60.45443344116211,1084.806219869708,1.0,157.36447143554688,599.360892452183,555.0,1000.0,-194.1259002685547,0.17421327531337738,0.6062295436859131,85.9621331896383,0.6376444697380066,0.643559455871582,555000,0.015503011643886566,918.7995376319438,0.6637969613075256,0.6384222507476807,0.0,180.66452026367188,776.7376885678682,0.5606040954589844,555.0,555.0,0.020282151651708893,182.26438903808594,2.589203119277954,6456.331170558929,0.20750339329242706,197.21510314941406
