train/loss_actor,total/steps_per_second,obs_rms_mean,train/param_noise_distance,total/steps,obs_rms_std,rollout/return,total/duration,reference_Q_std,eval/Q,reference_actor_Q_mean,param_noise_stddev,ret_rms_mean,eval/return_history,ret_rms_std,rollout/episodes,rollout/Q_mean,eval/episodes,rollout/return_history,reference_actor_Q_std,reference_perturbed_action_mean,eval/return,reference_Q_mean,total/epochs,reference_action_std,rollout/actions_mean,total/episodes,reference_perturbed_action_std,rollout/episode_steps,reference_action_mean,train/loss_critic,rollout/actions_std
-541.0460205078125,86.12970144970329,2.152585983276367,0.22435832023620605,270000,6.049222469329834,451.824961897073,3134.8071043491364,336.9796447753906,687.0345458984375,586.95654296875,0.017644720880324885,0.0,539.7652952060611,1.0,2844.0,502.9707946777344,270.0,613.7216983052978,352.65606689453125,0.2968827784061432,650.3114671217737,545.7550048828125,270,0.8033106327056885,0.2660553455352783,2844.0,0.7982900142669678,94.93354430379746,0.2606661319732666,1899.2666015625,0.8183466196060181
-542.4745483398438,86.11149218000735,2.1524035930633545,0.19454136490821838,271000,6.046959400177002,452.44862383476834,3147.0828473567963,332.0542907714844,692.9125366210938,584.673583984375,0.019106704324195603,0.0,542.3251207053221,1.0,2850.0,503.6049499511719,271.0,615.176394840955,343.9682922363281,0.20210088789463043,741.3609118073098,545.8682861328125,271,0.8296372294425964,0.2658018469810486,2850.0,0.8298859596252441,95.07192982456141,0.19201765954494476,1644.216552734375,0.8183981776237488
-539.0223388671875,86.10019344981458,2.151742458343506,0.21684670448303223,272000,6.047876358032227,452.9434483945928,3159.110207557678,337.8965148925781,515.8228759765625,599.544921875,0.018730226766195082,0.0,543.1876916797884,1.0,2857.0,504.19830322265625,272.0,611.2211142676933,350.24761962890625,0.2826772928237915,501.72740539677955,559.6893310546875,272,0.803321123123169,0.2654610872268677,2857.0,0.8141805529594421,95.17430871543577,0.3031637668609619,1879.3720703125,0.818475067615509
-544.822998046875,86.08793465008203,2.151466131210327,0.20047973096370697,273000,6.048028945922852,453.4435577601716,3171.17609000206,340.33380126953125,669.2069091796875,602.1373291015625,0.017999379770019416,0.0,543.9599653763944,1.0,2865.0,504.6441650390625,273.0,608.6450071114692,352.9851379394531,0.24137920141220093,685.2409454855924,562.5935668945312,273,0.8188985586166382,0.2654176950454712,2865.0,0.8235210180282593,95.27853403141361,0.23434898257255554,1603.2587890625,0.8184536099433899
-554.2305297851562,86.08077149884936,2.151113271713257,0.20107653737068176,274000,6.054257869720459,453.82981618397736,3183.0569734573364,343.96026611328125,582.9243774414062,619.51513671875,0.017644720880324885,0.0,543.287764397222,1.0,2872.0,505.24444580078125,274.0,617.0291303820084,355.1199035644531,0.17925313115119934,563.8963189154704,579.67626953125,274,0.8198806643486023,0.26518601179122925,2872.0,0.8205507397651672,95.36176880222841,0.2064894586801529,1436.2501220703125,0.8185078501701355
-535.80615234375,86.07105923387786,2.150300979614258,0.19137737154960632,275000,6.054961681365967,454.1297042811316,3195.0344569683075,345.7712097167969,680.086669921875,612.490966796875,0.019106704324195603,0.0,543.6679628946283,1.0,2881.0,505.48101806640625,275.0,618.0723341141272,358.0397033691406,0.2744638919830322,636.5043682983076,573.062744140625,275,0.798822283744812,0.2649107873439789,2881.0,0.8116127252578735,95.42971190558833,0.2915093004703522,1484.5345458984375,0.8186200261116028
-552.581298828125,86.0585761788335,2.1499886512756348,0.18007910251617432,276000,6.055844783782959,454.44305372576656,3207.1178987026215,351.5467529296875,639.4716186523438,612.0390625,0.018730226766195082,0.0,545.4633319725326,1.0,2890.0,505.815185546875,276.0,622.5250885813754,364.655029296875,0.22253434360027313,627.4715333841265,571.94140625,276,0.7964596748352051,0.26499688625335693,2890.0,0.8232961893081665,95.49757785467128,0.2983030378818512,1501.42529296875,0.8186187148094177
-557.619384765625,86.04967372391279,2.1502597332000732,0.1998615860939026,277000,6.0560407638549805,454.96048006538,3219.070892572403,354.0836181640625,661.8050537109375,623.1298217773438,0.018730226766195082,0.0,546.8823230412817,1.0,2897.0,506.4989318847656,277.0,638.2975709793737,365.4437255859375,0.30904197692871094,587.3980004073903,582.6455078125,277,0.7892551422119141,0.2651659846305847,2897.0,0.7936586737632751,95.60476354849844,0.30103564262390137,1608.647216796875,0.818487286567688
-555.367431640625,86.04496880672818,2.1501049995422363,0.19733865559101105,278000,6.054605484008789,455.0553177853849,3230.8687405586243,351.6947937011719,541.4803466796875,609.9256591796875,0.019106704324195603,0.0,547.1092805354517,1.0,2906.0,507.02740478515625,278.0,628.1291637084381,360.5207824707031,0.2274707406759262,508.04332833788396,570.206787109375,278,0.79936683177948,0.26526814699172974,2906.0,0.8146705031394958,95.62525808671714,0.29152795672416687,1697.6231689453125,0.8183868527412415
-558.5974731445312,86.04413483647302,2.149940013885498,0.20167645812034607,279000,6.059196472167969,455.49903185615966,3242.5219979286194,350.5671691894531,481.3910827636719,604.790771484375,0.018730226766195082,0.0,545.8509880948792,1.0,2915.0,507.5591125488281,279.0,614.5176525105975,359.54754638671875,0.24830394983291626,378.31249989114184,563.178955078125,279,0.8247280716896057,0.26520562171936035,2915.0,0.8211800456047058,95.7073756432247,0.2488424926996231,1682.443115234375,0.8183831572532654
-556.43359375,86.0308161721317,2.149315595626831,0.20480608940124512,280000,6.059361934661865,455.5797470270562,3254.6477234363556,347.1839294433594,703.1658935546875,622.6883544921875,0.017999379770019416,0.0,548.9684791726061,1.0,2925.0,507.74005126953125,280.0,602.2588366907926,357.22991943359375,0.20969940721988678,724.6916112968752,579.235107421875,280,0.8293322324752808,0.2646491229534149,2925.0,0.8383914232254028,95.70769230769231,0.22001200914382935,1764.5166015625,0.818631649017334
-567.6885375976562,86.02149976346945,2.148883104324341,0.19772948324680328,281000,6.056039810180664,456.1504669623139,3266.6252131462097,340.3238525390625,677.5634765625,620.8408203125,0.018361167303396805,0.0,550.8283162130149,1.0,2932.0,508.358154296875,281.0,608.5428384918962,350.0581970214844,0.24748347699642181,594.9916480925851,580.9081420898438,281,0.8224939107894897,0.2643343508243561,2932.0,0.814475417137146,95.8287858117326,0.20751658082008362,1739.303466796875,0.8186857104301453
-551.9019775390625,86.01429009782142,2.1482601165771484,0.1779221147298813,282000,6.054739952087402,456.31423659220087,3278.5249948501587,338.7745361328125,641.7333374023438,608.9803466796875,0.017297050171870294,0.0,552.1929175484993,1.0,2941.0,508.7772521972656,282.0,591.6189450031758,348.8282165527344,0.16359758377075195,600.6674370815275,571.7489013671875,282,0.8229523301124573,0.26387637853622437,2941.0,0.8308705687522888,95.85889153349201,0.1562267541885376,1818.1875,0.81879061460495
-553.5484619140625,85.99992338872799,2.1475908756256104,0.20414967834949493,283000,6.05248498916626,456.8459792122949,3290.700605869293,346.1988525390625,725.9737548828125,605.1845703125,0.017999379770019416,0.0,555.2872887448303,1.0,2948.0,509.3396911621094,283.0,588.7925541838883,356.97589111328125,0.11877080798149109,681.9902665809906,566.557861328125,283,0.8364804983139038,0.26339343190193176,2948.0,0.838853657245636,95.96845318860244,0.1646449863910675,1734.1177978515625,0.8189148902893066
-536.7435913085938,85.99274572718382,2.147533655166626,0.19669562578201294,284000,6.049592971801758,457.469762437158,3302.6041626930237,347.43572998046875,579.2741088867188,612.88916015625,0.018361167303396805,0.0,555.874511457625,1.0,2955.0,509.7661437988281,284.0,591.2943545116024,359.8910217285156,0.31594571471214294,552.6357001712323,570.6282958984375,284,0.8115105032920837,0.26318979263305664,2955.0,0.8022659420967102,96.09813874788495,0.263541042804718,1787.6053466796875,0.8189702033996582
-562.9027099609375,85.97396320479537,2.147355318069458,0.20412170886993408,285000,6.046937942504883,458.09438728488664,3314.9571030139923,345.9482421875,710.3975830078125,617.6685791015625,0.018730226766195082,0.0,557.9195261769431,1.0,2961.0,510.3742370605469,285.0,599.5229818854268,354.9024658203125,0.19905205070972443,795.4294521235199,573.034912109375,285,0.8245660066604614,0.2629278004169464,2961.0,0.8396817445755005,96.23167848699764,0.22070728242397308,1993.3751220703125,0.8190556764602661
-576.9580078125,85.96446629846031,2.14693284034729,0.2107354700565338,286000,6.045385360717773,458.20657256532127,3326.9560356140137,344.85784912109375,572.1934814453125,612.5341186523438,0.019106704324195603,0.0,559.5237099133931,1.0,2971.0,510.9193420410156,286.0,586.952518816862,354.9567565917969,0.2431703507900238,623.680871852086,572.939453125,286,0.8145840167999268,0.26269906759262085,2971.0,0.8196467757225037,96.26051834399192,0.23597939312458038,1634.56005859375,0.8191462159156799
-564.7352905273438,85.94425082479103,2.1465864181518555,0.2174786478281021,287000,6.043824672698975,458.3730741254496,3339.3740389347076,354.2582092285156,636.516357421875,621.8992919921875,0.017999379770019416,0.0,563.3773844030136,1.0,2979.0,511.3019104003906,287.0,580.3242029745998,362.55157470703125,0.323038786649704,824.7271987811594,581.032470703125,287,0.7986430525779724,0.2624839246273041,2979.0,0.7900097966194153,96.30278616985565,0.31600069999694824,1627.4459228515625,0.8192068934440613
-566.2439575195312,85.93581471481134,2.1463024616241455,0.1964704841375351,288000,6.044379711151123,459.01574248660484,3351.3384490013123,343.528076171875,652.2293090820312,624.618896484375,0.019106704324195603,0.0,565.2304405928501,1.0,2986.0,511.71240234375,288.0,598.4042285276115,351.3466796875,0.30129629373550415,542.6291295800092,581.8790893554688,288,0.7763665318489075,0.26249516010284424,2986.0,0.8003796339035034,96.426992632284,0.3452087342739105,1574.934814453125,0.8191608190536499
-555.2517700195312,85.93215661334732,2.1464033126831055,0.20950685441493988,289000,6.04465913772583,459.18274112636436,3363.118201494217,348.22735595703125,565.85498046875,621.7293701171875,0.017999379770019416,0.0,565.1596193907096,1.0,2996.0,512.0226440429688,289.0,585.0456391743946,358.01202392578125,0.3323124349117279,477.1531539658058,581.775146484375,289,0.7800948619842529,0.26258090138435364,2996.0,0.7783034443855286,96.45026702269693,0.3248940110206604,1632.26611328125,0.8191566467285156
-562.2709350585938,85.92790973507664,2.1464149951934814,0.17139087617397308,290000,6.043881893157959,459.618531230031,3374.922081708908,344.1877746582031,622.9578247070312,635.930419921875,0.017999379770019416,0.0,565.5738685280229,1.0,3003.0,512.4490356445312,290.0,594.175511615587,354.821044921875,0.3397272825241089,471.1276458640248,596.3475952148438,290,0.8046887516975403,0.2626470625400543,3003.0,0.781169056892395,96.53712953712953,0.29401347041130066,1948.801513671875,0.8191302418708801
-560.5725708007812,85.90038113892045,2.1466259956359863,0.20739701390266418,291000,6.041525840759277,460.2598439676447,3387.645038843155,340.7116394042969,915.0643310546875,638.977783203125,0.018361167303396805,0.0,570.8831930191841,1.0,3010.0,513.0928344726562,291.0,602.8319510722415,353.06719970703125,0.34595611691474915,1041.0840236480356,602.1693725585938,291,0.7874230742454529,0.2628490626811981,3010.0,0.7737516760826111,96.66943521594685,0.3108433187007904,1605.5701904296875,0.8190574049949646
-545.9110107421875,85.88899418422574,2.14611554145813,0.19292666018009186,292000,6.03914737701416,460.6455768908322,3399.7370998859406,342.4964599609375,665.0497436523438,648.25,0.019490749081111935,0.0,569.8378587769757,1.0,3017.0,513.6492309570312,292.0,611.7270095302937,354.1803283691406,0.2116164267063141,637.633356042217,610.239990234375,292,0.8185139298439026,0.2624363303184509,3017.0,0.8225137591362,96.74345376201525,0.2069917470216751,1666.567138671875,0.8191593885421753
-555.5050659179688,85.87991802233157,2.1458301544189453,0.17577119171619415,293000,6.040696144104004,461.33362756141764,3411.740564584732,345.83087158203125,602.8001098632812,637.9234619140625,0.018730226766195082,0.0,569.3679035793424,1.0,3024.0,513.92919921875,293.0,629.8432952573954,356.3910217285156,0.23889875411987305,600.1047981630295,602.3372192382812,293,0.7972344160079956,0.26237669587135315,3024.0,0.8013976216316223,96.88756613756614,0.24236606061458588,1677.00341796875,0.819127082824707
-562.9700927734375,85.86569661417171,2.1460511684417725,0.1944192796945572,294000,6.038450717926025,461.4612017251148,3423.9517245292664,350.7847595214844,659.9136352539062,643.109375,0.018730226766195082,0.0,571.8494067023012,1.0,3033.0,514.300537109375,294.0,616.7822518517901,358.5518493652344,0.2764868140220642,740.3868944459781,606.6575317382812,294,0.8032678365707397,0.26253798604011536,3033.0,0.7835913896560669,96.91658424002638,0.2124815434217453,1655.0323486328125,0.8189703822135925
-552.6141357421875,85.85989405815906,2.145909070968628,0.18872416019439697,295000,6.036988735198975,461.8327603100531,3435.830002307892,346.7225646972656,655.7092895507812,624.4490356445312,0.018361167303396805,0.0,572.4958997026464,1.0,3041.0,514.4628295898438,295.0,624.1325428520881,356.3621520996094,0.19553053379058838,531.1887846413248,586.7537841796875,295,0.8053233623504639,0.26263749599456787,3041.0,0.8020927906036377,97.00065767839527,0.19170977175235748,1829.6357421875,0.818950891494751
-565.6550903320312,85.8510955386835,2.1455113887786865,0.20179526507854462,296000,6.035638809204102,462.2204774955798,3447.830201148987,339.745849609375,658.89501953125,622.1937866210938,0.017644720880324885,0.0,574.885273789904,1.0,3049.0,514.8001098632812,296.0,617.7080427732933,350.2537841796875,0.19210569560527802,622.4183640997073,582.3634033203125,296,0.8209736943244934,0.26248791813850403,3049.0,0.8146515488624573,97.07773040341095,0.1690826416015625,1725.278564453125,0.8189254403114319
-538.620849609375,85.83459050227152,2.1454057693481445,0.20940974354743958,297000,6.034957408905029,462.6490572793302,3460.143495321274,339.729248046875,763.3826293945312,605.3804931640625,0.017999379770019416,0.0,578.09563144358,1.0,3056.0,515.0090942382812,297.0,613.4128096891391,348.9710693359375,0.17013220489025116,816.1665819773477,569.238525390625,297,0.8197973370552063,0.2624528706073761,3056.0,0.8252861499786377,97.1711387434555,0.19748099148273468,1559.8675537109375,0.8189222812652588
-561.8187255859375,85.82071331850062,2.145207166671753,0.19677484035491943,298000,6.033047199249268,463.00457808562163,3472.3551981449127,343.7974853515625,718.3424072265625,621.8699340820312,0.018730226766195082,0.0,579.8046458317345,1.0,3063.0,515.3237915039062,298.0,608.2745477169566,352.7724609375,0.2122819721698761,702.8133717660786,582.5184326171875,298,0.8142302632331848,0.2622629702091217,3063.0,0.8147618770599365,97.2530199151159,0.22347809374332428,2010.82861328125,0.8189346194267273
-550.1809692382812,85.810400801224,2.144859790802002,0.2006816416978836,299000,6.031599521636963,463.18232540117396,3484.4260976314545,342.66705322265625,613.8012084960938,614.64453125,0.017999379770019416,0.0,581.463096604395,1.0,3072.0,515.7374877929688,299.0,608.345669549747,354.5108947753906,0.23812837898731232,564.558284853048,577.2159423828125,299,0.7933036088943481,0.262111097574234,3072.0,0.8007032871246338,97.283203125,0.2679141163825989,1826.2359619140625,0.8189694285392761
-564.338134765625,85.80487501437125,2.1444308757781982,0.20287665724754333,300000,6.03421688079834,463.6331764929571,3496.304842233658,343.946044921875,606.35888671875,613.9459228515625,0.017999379770019416,0.0,583.4533830445599,1.0,3080.0,516.0941772460938,300.0,617.1604814572016,356.2073974609375,0.27479642629623413,521.640173041879,570.8111572265625,300,0.7774337530136108,0.262079656124115,3080.0,0.7979153394699097,97.375,0.33736076951026917,1822.71630859375,0.8189122676849365
-564.1857299804688,85.79862105834603,2.143988847732544,0.1843288540840149,301000,6.033045768737793,463.7834085062689,3508.21489071846,345.9801940917969,465.8384704589844,621.5635986328125,0.018361167303396805,0.0,583.4692728138144,1.0,3089.0,516.3670654296875,301.0,602.589818614194,358.57147216796875,0.2006147801876068,458.03044136767073,581.8892822265625,301,0.8288562893867493,0.2619054317474365,3089.0,0.852013349533081,97.42214308837812,0.25369778275489807,1808.3740234375,0.8189815282821655
-557.6659545898438,85.78882339678746,2.143531084060669,0.20818956196308136,302000,6.032596588134766,463.8531906608851,3520.272082567215,343.3075866699219,689.3825073242188,607.3746337890625,0.018361167303396805,0.0,584.9112794615789,1.0,3098.0,516.5541381835938,302.0,597.2433986642574,354.3967590332031,0.23113885521888733,643.9690954588722,572.2086791992188,302,0.8126095533370972,0.26168256998062134,3098.0,0.8072945475578308,97.44964493221433,0.19708168506622314,1982.8023681640625,0.819097101688385
-567.0007934570312,85.7862375224669,2.143364667892456,0.17373071610927582,303000,6.031759262084961,464.20594475334207,3532.035076379776,335.357177734375,602.8600463867188,601.6359252929688,0.018730226766195082,0.0,584.8604127466267,1.0,3106.0,516.9361572265625,303.0,587.86184030588,348.959716796875,0.30316394567489624,475.1599232438545,561.9288330078125,303,0.8009291887283325,0.2616315484046936,3106.0,0.7845696806907654,97.5363811976819,0.25136858224868774,1667.8905029296875,0.8190712332725525
-554.5399780273438,85.77969796150106,2.1427369117736816,0.19828766584396362,304000,6.03173303604126,464.54359606469626,3543.9621171951294,335.88616943359375,577.8544311523438,590.09228515625,0.018361167303396805,0.0,587.0571655561773,1.0,3114.0,517.3081665039062,304.0,583.8420499292099,349.1492919921875,0.26473820209503174,550.8030343917989,552.91748046875,304,0.7964624166488647,0.2613937556743622,3114.0,0.8020845651626587,97.59344894026975,0.2509835362434387,1857.435791015625,0.8190458416938782
-555.5802001953125,85.76481578883654,2.1422955989837646,0.1768932044506073,305000,6.031702041625977,464.72418644701287,3556.2368693351746,330.15679931640625,676.2877197265625,585.9164428710938,0.017297050171870294,0.0,590.8016878613053,1.0,3123.0,517.6143798828125,305.0,567.2522714136869,342.62432861328125,0.3567165732383728,673.215544196477,547.8133544921875,305,0.8078539967536926,0.26139357686042786,3123.0,0.7819827795028687,97.63464617355108,0.2808966338634491,1770.2030029296875,0.8190210461616516
-550.32177734375,85.75421930131441,2.142251491546631,0.19008386135101318,306000,6.029425621032715,465.16984780678735,3568.337540626526,327.92437744140625,576.75146484375,577.2457275390625,0.018361167303396805,0.0,592.3996131949948,1.0,3129.0,518.2330322265625,306.0,579.9718314016801,340.5936279296875,0.32765230536460876,601.3683711478259,540.231689453125,306,0.7852087616920471,0.2613663673400879,3129.0,0.7910431623458862,97.73889421540429,0.31221941113471985,1619.2958984375,0.8189581632614136
-551.91162109375,85.74037133746373,2.1419060230255127,0.21019016206264496,307000,6.0276055335998535,465.7374534199224,3580.5769815444946,328.7966613769531,647.2391357421875,586.6414184570312,0.017999379770019416,0.0,594.8577175128286,1.0,3137.0,518.5899047851562,307.0,584.0628304865215,342.173583984375,0.0991545245051384,689.7463746656241,548.2864990234375,307,0.8283318877220154,0.26101064682006836,3137.0,0.8312621116638184,97.8622888109659,0.11274903267621994,1724.1121826171875,0.819025456905365
-555.309326171875,85.72877328746667,2.1414830684661865,0.1849789172410965,308000,6.026537895202637,466.0899959946158,3592.7260847091675,326.111572265625,707.5611572265625,571.205810546875,0.017644720880324885,0.0,597.5575717865843,1.0,3144.0,519.0609741210938,308.0,589.1977600962605,342.7648010253906,0.17729394137859344,737.236510065937,532.8546142578125,308,0.8018597364425659,0.26063668727874756,3144.0,0.8062193393707275,97.93734096692111,0.2304404228925705,1866.436767578125,0.8190291523933411
-563.7218627929688,85.71822594406333,2.1409826278686523,0.19356219470500946,309000,6.026465892791748,466.38728715590673,3604.83428812027,330.0860595703125,660.65625,588.8704833984375,0.018730226766195082,0.0,598.1220155732937,1.0,3153.0,519.3026123046875,309.0,588.5449146122905,343.9665832519531,0.2496299147605896,629.0848644425771,547.2060546875,309,0.7989204525947571,0.26040565967559814,3153.0,0.803344190120697,97.9965112591183,0.26549580693244934,1576.467529296875,0.81910640001297
-545.1775512695312,85.70283271659943,2.140622615814209,0.19581827521324158,310000,6.026082992553711,466.6480441320635,3617.1499841213226,332.5843505859375,699.96142578125,596.369384765625,0.018730226766195082,0.0,599.8420411415972,1.0,3161.0,519.537841796875,310.0,583.4845921207657,347.0418395996094,0.16552001237869263,797.3546053847164,554.4711303710938,310,0.819487988948822,0.26036137342453003,3161.0,0.8252736330032349,98.05662764947802,0.1937227100133896,1774.604248046875,0.8191251754760742
-550.6927490234375,85.6904766950734,2.140324354171753,0.21522019803524017,311000,6.024166107177734,467.01366137547757,3629.3414623737335,333.9011535644531,698.0360107421875,613.0911865234375,0.019490749081111935,0.0,601.4590864372843,1.0,3168.0,520.0484619140625,311.0,586.3861417550758,347.7237548828125,0.2800419330596924,683.8864723115383,573.3983154296875,311,0.8011842370033264,0.26033198833465576,3168.0,0.8070170879364014,98.13983585858585,0.2538291811943054,1723.339111328125,0.8190814852714539
-552.2767944335938,85.67779730157395,2.1398444175720215,0.19730244576931,312000,6.022098064422607,467.54471048380674,3641.550201177597,331.19769287109375,716.8839111328125,601.426513671875,0.018361167303396805,0.0,603.718941244911,1.0,3174.0,520.5570678710938,312.0,597.9257579834914,342.7482604980469,0.18221567571163177,744.5063101453143,564.6285400390625,312,0.8037925362586975,0.2600443363189697,3174.0,0.8195093870162964,98.24952741020795,0.2518453598022461,1605.3934326171875,0.8191080093383789
-549.87841796875,85.66467887682595,2.139589309692383,0.19552285969257355,313000,6.021172523498535,467.93114333995726,3653.781279563904,328.0521240234375,613.3223266601562,595.6246948242188,0.018361167303396805,0.0,604.3309364832046,1.0,3182.0,521.1068115234375,313.0,602.3794754742977,341.060791015625,0.13549651205539703,720.2190997192854,558.8685302734375,313,0.8223613500595093,0.2599966526031494,3182.0,0.8299487829208374,98.34066624764299,0.1498778909444809,1818.163330078125,0.8190744519233704
-563.739013671875,85.65768399557818,2.1391615867614746,0.19113734364509583,314000,6.0202531814575195,468.3981638968008,3665.754026412964,336.86468505859375,589.7462158203125,623.8104248046875,0.018361167303396805,0.0,603.4931395304178,1.0,3189.0,521.4757690429688,314.0,610.9479579103285,350.6073303222656,0.12582102417945862,515.7080939258025,585.3153686523438,314,0.8440248966217041,0.25961562991142273,3189.0,0.8469340801239014,98.4499843211038,0.11493216454982758,2035.002685546875,0.8191695213317871
-559.6505126953125,85.64282150845351,2.1386725902557373,0.20009270310401917,315000,6.021166801452637,468.58892899018423,3678.066584587097,343.58953857421875,712.1930541992188,613.5393676757812,0.017644720880324885,0.0,605.8360749046913,1.0,3197.0,521.9700317382812,315.0,615.3164128365484,353.7571105957031,0.16976340115070343,790.4539886094584,580.5813598632812,315,0.824241042137146,0.2593979835510254,3197.0,0.8284265398979187,98.49890522364717,0.16965043544769287,1910.13623046875,0.8192328214645386
-561.672607421875,85.63216997005195,2.1383872032165527,0.19832679629325867,316000,6.02007532119751,468.9303450148448,3690.201942920685,344.9565734863281,643.289306640625,599.2005004882812,0.018361167303396805,0.0,606.1138218009128,1.0,3205.0,522.40625,316.0,617.5244729059706,355.6087646484375,0.2823302745819092,607.2935295343316,566.25244140625,316,0.8177410960197449,0.25924691557884216,3205.0,0.809174656867981,98.56599063962558,0.23221519589424133,1607.6895751953125,0.819240152835846
-547.9039916992188,85.61929377617933,2.1379942893981934,0.19259020686149597,317000,6.018988609313965,468.92689142645804,3702.436518907547,339.3104248046875,671.7943115234375,600.9411010742188,0.018730226766195082,0.0,607.3231369502107,1.0,3215.0,522.5003662109375,317.0,600.9601579842174,351.1285400390625,0.18014493584632874,707.7980395220601,564.3387451171875,317,0.835173487663269,0.25917109847068787,3215.0,0.8395516276359558,98.5660964230171,0.18395589292049408,1751.4786376953125,0.8192787766456604
-567.8359375,85.60442502096019,2.1377832889556885,0.21931037306785583,318000,6.017269611358643,469.3569853134918,3714.761239528656,337.7532043457031,752.1708984375,594.8655395507812,0.019882513137642284,0.0,609.5865444321907,1.0,3222.0,523.0250244140625,318.0,616.5924531076264,347.7438659667969,0.2603035569190979,766.0890830576949,557.7009887695312,318,0.8243144750595093,0.25922152400016785,3222.0,0.8118261098861694,98.66139044072006,0.28925761580467224,1766.48974609375,0.8192300796508789
-567.4804077148438,85.59569506386647,2.1372406482696533,0.2081136405467987,319000,6.01651668548584,469.7789349171659,3726.822940826416,341.94451904296875,648.8374633789062,597.5795288085938,0.019490749081111935,0.0,610.5020485570265,1.0,3230.0,523.703369140625,319.0,607.9070498432594,350.9625244140625,0.2069634199142456,585.0569041090179,564.0989990234375,319,0.8249782919883728,0.25919896364212036,3230.0,0.8387054800987244,98.74334365325078,0.24063082039356232,1625.8013916015625,0.8191642165184021
-564.3367309570312,85.58048627735913,2.137291669845581,0.20861594378948212,320000,6.015443801879883,470.0158551260918,3739.1701533794403,332.5945739746094,625.7548828125,593.6286010742188,0.019490749081111935,0.0,613.5919794527922,1.0,3238.0,523.9976196289062,320.0,603.3683433610171,340.7557373046875,0.17678429186344147,737.0533455041465,558.6093139648438,320,0.8405420184135437,0.25959768891334534,3238.0,0.8373221755027771,98.80975911056207,0.1991470456123352,1782.7210693359375,0.8190876245498657
-564.8919677734375,85.56097548515606,2.1373963356018066,0.19939270615577698,321000,6.012921333312988,470.36062908545574,3751.710381746292,333.43585205078125,757.3534545898438,600.1123046875,0.019106704324195603,0.0,615.8871207917254,1.0,3245.0,524.2382202148438,321.0,602.8544944635407,343.31890869140625,0.21827277541160583,953.8693042291252,565.0122680664062,321,0.8151601552963257,0.25965386629104614,3245.0,0.8182739615440369,98.89553158705701,0.24586503207683563,1700.5185546875,0.8191236853599548
-548.736083984375,85.5410929261517,2.1373956203460693,0.18505361676216125,322000,6.012551784515381,470.848518164365,3764.272690296173,335.1502380371094,707.2421875,603.3650512695312,0.018730226766195082,0.0,619.516314162365,1.0,3251.0,524.6143188476562,322.0,613.1688467487085,347.49658203125,0.20371901988983154,855.2543792232864,566.0272216796875,322,0.8367235660552979,0.25977346301078796,3251.0,0.8418042063713074,98.99907720701323,0.20025135576725006,1726.2093505859375,0.8190615177154541
-559.5421142578125,85.53682635708962,2.1374645233154297,0.22157195210456848,323000,6.0131516456604,471.222460776567,3776.1513228416443,330.79644775390625,578.5999145507812,593.715087890625,0.020282151651708893,0.0,617.9848136894057,1.0,3259.0,524.8297119140625,323.0,618.8071663662022,342.5793151855469,0.3731520473957062,420.499259924385,557.577880859375,323,0.7904607057571411,0.25996413826942444,3259.0,0.776736319065094,99.0923596195152,0.3347929120063782,1868.3253173828125,0.819076418876648
-563.943603515625,85.51856103675813,2.1373660564422607,0.22249555587768555,324000,6.013488292694092,471.45996136620937,3788.6512129306793,336.08154296875,787.4179077148438,604.0391845703125,0.019106704324195603,0.0,619.6835716344019,1.0,3267.0,525.06884765625,324.0,616.8119309758033,346.71600341796875,0.3362438678741455,859.1748101791297,567.6895141601562,324,0.8195661306381226,0.26015985012054443,3267.0,0.8083034157752991,99.1352923171105,0.24746815860271454,1607.1580810546875,0.8190422058105469
-555.595947265625,85.50882622818584,2.1375772953033447,0.19654199481010437,325000,6.012490272521973,472.0725365540236,3800.7772336006165,335.94720458984375,595.2899169921875,612.56396484375,0.018361167303396805,0.0,620.1794698617284,1.0,3274.0,525.46044921875,325.0,615.7857360227085,346.88214111328125,0.35820722579956055,624.5083826088212,572.5775146484375,325,0.7913295030593872,0.26036739349365234,3274.0,0.7951925992965698,99.25626145387905,0.3441520631313324,1711.138916015625,0.8189642429351807
-565.3858032226562,85.49794675259241,2.1379199028015137,0.21994231641292572,326000,6.010993957519531,472.5084108232409,3812.9570636749268,337.9305114746094,664.8624877929688,624.3873291015625,0.019490749081111935,0.0,622.107940263032,1.0,3281.0,525.8294067382812,326.0,618.3571887502087,348.6758117675781,0.27986153960227966,676.272661594461,586.7700805664062,326,0.8378479480743408,0.26056650280952454,3281.0,0.8175048828125,99.33465406888143,0.23646338284015656,1817.5863037109375,0.8189306259155273
-563.8284301757812,85.47692052140377,2.138153314590454,0.20772838592529297,327000,6.00884485244751,473.12137543788884,3825.5940668582916,339.6544189453125,681.7089233398438,620.9652099609375,0.019106704324195603,0.0,624.4699130209021,1.0,3287.0,526.2882690429688,327.0,626.1824377690837,351.4648132324219,0.2807879149913788,942.9296412486696,583.2406005859375,327,0.8220868706703186,0.2605712115764618,3287.0,0.8157710433006287,99.464253118345,0.24521233141422272,1638.7169189453125,0.8189120292663574
