eval/episodes,rollout/Q_mean,rollout/return_history,ret_rms_std,train/loss_actor,eval/Q,ret_rms_mean,rollout/actions_mean,total/steps,eval/return,rollout/actions_std,train/param_noise_distance,reference_action_std,reference_Q_mean,total/episodes,rollout/episodes,total/steps_per_second,total/duration,reference_actor_Q_std,rollout/return,total/epochs,rollout/episode_steps,obs_rms_mean,obs_rms_std,reference_actor_Q_mean,reference_Q_std,eval/return_history,reference_action_mean,train/loss_critic
225.0,94.79300689697266,416.6502263930442,1.0,-152.1438446044922,154.95883178710938,0.0,-0.22660700976848602,225000,812.6871618607979,0.6730779409408569,0.0,0.7711268663406372,140.20445251464844,225.0,225.0,55.18054142172637,4077.5243265628815,2.1578361988067627,262.3758872746222,225,1000.0,0.1391579657793045,2.2796096801757812,140.92767333984375,1.9904422760009766,538.7158957688314,-0.002597608370706439,23.732221603393555
226.0,95.05368041992188,419.63217574092914,1.0,-152.16294860839844,154.75576782226562,0.0,-0.22726057469844818,226000,704.6426367636321,0.6728521585464478,0.0,0.804908037185669,139.8686981201172,226.0,226.0,55.17253439549098,4096.241045951843,2.857725143432617,263.8415380418122,226,1000.0,0.13916602730751038,2.2788288593292236,141.16307067871094,2.592818021774292,541.4124151026173,0.09571325778961182,15.217309951782227
227.0,95.3144760131836,422.8336475732224,1.0,-152.82028198242188,155.41725158691406,0.0,-0.2278296798467636,227000,805.4217423567134,0.6726489663124084,0.0,0.7561553120613098,143.12457275390625,227.0,227.0,55.1658904204818,4114.861525297165,2.1094436645507812,265.58677293550096,227,1000.0,0.13919910788536072,2.2793636322021484,144.01315307617188,2.094496250152588,545.8914971913929,0.22590480744838715,20.355844497680664
228.0,95.57564544677734,425.94040309100114,1.0,-153.61199951171875,155.5279541015625,0.0,-0.22777076065540314,228000,758.9134386645462,0.672113299369812,0.0,0.7086896896362305,145.73480224609375,228.0,228.0,55.16008998692949,4133.423278570175,1.768705129623413,266.90394526645474,228,1000.0,0.13928735256195068,2.27848744392395,147.19955444335938,2.162099838256836,554.294691374103,0.2339954823255539,36.32136154174805
229.0,95.83775329589844,428.7950079931298,1.0,-154.54354858398438,156.3323516845703,0.0,-0.22735951840877533,229000,550.3880342146712,0.671816349029541,0.0,0.7371194958686829,145.62271118164062,229.0,229.0,55.1564104027732,4151.829285621643,1.8722116947174072,268.23571261171105,229,1000.0,0.13944393396377563,2.278237819671631,147.11703491210938,2.0857362747192383,556.6476305124155,0.12345514446496964,20.396522521972656
230.0,96.10327911376953,432.13011116905005,1.0,-155.64389038085938,157.64051818847656,0.0,-0.22765763103961945,230000,704.1122855642275,0.6715198755264282,0.0,0.70035719871521,147.13705444335938,230.0,230.0,55.15502965173724,4170.063935279846,1.831607460975647,269.7476685361195,230,1000.0,0.13950173556804657,2.2776615619659424,148.45941162109375,1.9910318851470947,559.644804089257,0.06044520437717438,32.7912712097168
231.0,96.36724090576172,434.6895531469538,1.0,-156.25668334960938,157.97117614746094,0.0,-0.22792354226112366,231000,744.934116545794,0.6711805462837219,0.0,0.6944571733474731,148.0104522705078,231.0,231.0,55.15474323697066,4188.216397047043,1.4087412357330322,270.7607904315786,231,1000.0,0.1395229548215866,2.2775187492370605,149.17530822753906,1.7703756093978882,569.3371815499979,0.16042460501194,9.306270599365234
232.0,96.63321685791016,440.96453130766395,1.0,-156.84884643554688,158.8307647705078,0.0,-0.22832545638084412,232000,857.9881599208468,0.6710186004638672,0.0,0.7796660661697388,148.98065185546875,232.0,232.0,55.15475922428027,4206.345984697342,1.7181200981140137,272.01295240942403,232,1000.0,0.1395321935415268,2.276425361633301,150.41604614257812,1.6134434938430786,574.267229227491,0.267299085855484,20.417320251464844
233.0,96.8960189819336,443.0605814444166,1.0,-157.2280731201172,158.9832305908203,0.0,-0.22898417711257935,233000,763.9140984595645,0.6706582307815552,0.0,0.637809157371521,151.04132080078125,233.0,233.0,55.15336559981677,4224.583531141281,1.3377405405044556,272.89651711399745,233,1000.0,0.13950595259666443,2.276435375213623,152.23692321777344,1.6180585622787476,577.4656372251525,0.30534666776657104,17.284557342529297
234.0,97.16222381591797,447.8770476423821,1.0,-157.7444305419922,159.87649536132812,0.0,-0.22975990176200867,234000,903.1060076645375,0.670405924320221,0.0,0.7661550045013428,151.33164978027344,234.0,234.0,55.152167155415476,4242.8069841861725,1.2525780200958252,274.8779075195434,234,1000.0,0.13949927687644958,2.2770133018493652,152.90252685546875,1.856850028038025,582.6494766517833,0.13237568736076355,17.432321548461914
235.0,97.42437744140625,451.3621109995534,1.0,-157.45614624023438,160.2044219970703,0.0,-0.23002557456493378,235000,905.0840137817768,0.6701074242591858,0.0,0.7891365885734558,152.455322265625,235.0,235.0,55.15074329141458,4261.048645496368,1.4131872653961182,276.5593759318005,235,1000.0,0.1395459920167923,2.2773234844207764,153.54034423828125,1.5198689699172974,587.2758643753882,0.09950294345617294,25.076379776000977
236.0,97.68546295166016,453.9835975961876,1.0,-157.8791046142578,159.6209259033203,0.0,-0.22983068227767944,236000,687.6770021900652,0.6697472333908081,0.0,0.7481999397277832,150.918212890625,236.0,236.0,55.14866595032461,4279.341955661774,1.3942500352859497,277.5846382713449,236,1000.0,0.1396503448486328,2.276327133178711,151.51992797851562,1.2620644569396973,590.0209139288855,0.11312529444694519,32.77259063720703
237.0,97.94624328613281,456.130459723563,1.0,-158.61427307128906,160.42604064941406,0.0,-0.23035702109336853,237000,765.8824165127887,0.6696131825447083,0.0,0.7639716863632202,150.1508331298828,237.0,237.0,55.1478029729942,4297.542009353638,1.0943766832351685,278.21595587217,237,1000.0,0.13963839411735535,2.2749598026275635,151.3366241455078,1.0636687278747559,593.470298912804,0.2020214945077896,25.625102996826172
238.0,98.20539855957031,459.11696763374357,1.0,-159.0266571044922,160.04611206054688,0.0,-0.23089976608753204,238000,636.2469560465887,0.6690760850906372,0.0,0.7433215975761414,151.10086059570312,238.0,238.0,55.14680031895234,4315.753563642502,1.1820257902145386,279.25645568564914,238,1000.0,0.13960766792297363,2.2742440700531006,152.22373962402344,1.9406639337539673,601.7048327177292,0.24337245523929596,33.55241394042969
239.0,98.45982360839844,458.61181886121585,1.0,-159.51731872558594,159.72854614257812,0.0,-0.2320580929517746,239000,443.776970473245,0.6687470078468323,0.0,0.6079199314117432,149.6577911376953,239.0,239.0,55.14266245033773,4334.212193965912,1.7635515928268433,278.98323157904565,239,1000.0,0.13941551744937897,2.2742626667022705,150.5127716064453,1.5913087129592896,602.4409930699462,0.4476620852947235,17.991806030273438
240.0,98.72100067138672,461.75649828515327,1.0,-159.4831085205078,161.93075561523438,0.0,-0.23205317556858063,240000,891.5552570560947,0.6684055328369141,0.0,0.8477483987808228,150.6376190185547,240.0,240.0,55.14154144341472,4352.43545460701,2.050295114517212,280.38141735859386,240,1000.0,0.13951773941516876,2.2745776176452637,151.37832641601562,1.7774863243103027,607.8836455375352,0.10953817516565323,13.760763168334961
241.0,98.98004913330078,466.09926488645675,1.0,-159.4393310546875,160.57472229003906,0.0,-0.23249565064907074,241000,749.6557959977721,0.6680798530578613,0.0,0.8339533805847168,151.50558471679688,241.0,241.0,55.140069305085724,4370.68728852272,1.847387433052063,282.011749661538,241,1000.0,0.13956724107265472,2.2744791507720947,152.95823669433594,2.095904588699341,611.3249876935806,-0.0020637810230255127,29.93817710876465
242.0,99.2324447631836,466.73132950998,1.0,-159.3585205078125,161.3831329345703,0.0,-0.23194339871406555,242000,867.2653146950024,0.667995274066925,0.0,0.7164456844329834,151.66893005371094,242.0,242.0,55.13879991680346,4388.923958539963,1.8710075616836548,282.3924848133641,242,1000.0,0.13972175121307373,2.2739477157592773,152.6151123046875,1.8417407274246216,616.3061119433846,0.21386556327342987,9.806406021118164
243.0,99.48220825195312,468.6505756456883,1.0,-158.78805541992188,160.77236938476562,0.0,-0.23293402791023254,243000,765.1529033931872,0.667671799659729,0.0,0.7326605916023254,151.83880615234375,243.0,243.0,55.13771498715782,4407.146724462509,1.2403616905212402,283.1907001964231,243,1000.0,0.1396283507347107,2.273857593536377,153.41815185546875,1.2404062747955322,627.1601831460893,0.128386452794075,33.90333557128906
244.0,99.73014831542969,472.5295411452244,1.0,-158.5112762451172,160.15748596191406,0.0,-0.23339147865772247,244000,714.6765438703529,0.6675530076026917,0.0,0.7301833033561707,151.48150634765625,244.0,244.0,55.13521753675506,4425.483582019806,1.8317514657974243,284.4082290985075,244,1000.0,0.1396714299917221,2.274707317352295,152.35772705078125,1.929803490638733,630.5265333041962,0.16311420500278473,36.904563903808594
245.0,99.9778823852539,474.55252226064636,1.0,-158.79640197753906,160.40135192871094,0.0,-0.23343686759471893,245000,672.3308265193097,0.6671376824378967,0.0,0.7888914346694946,151.48638916015625,245.0,245.0,55.13386206122074,4443.730057001114,2.4540321826934814,285.74401754763716,245,1000.0,0.1397496461868286,2.2748005390167236,152.3560028076172,2.2684273719787598,641.0156732958033,0.16981267929077148,17.89765167236328
246.0,100.22341918945312,476.8451607503786,1.0,-158.90594482421875,160.34246826171875,0.0,-0.23310458660125732,246000,590.9967124914373,0.6667855978012085,0.0,0.7958963513374329,153.19174194335938,246.0,246.0,55.132656881349874,4461.965265512466,3.0012242794036865,286.8554390853898,246,1000.0,0.13988584280014038,2.2753384113311768,154.10992431640625,2.6572983264923096,641.6289560721558,0.06698013097047806,28.64779281616211
247.0,100.46927642822266,481.1317348020434,1.0,-159.52987670898438,160.42356872558594,0.0,-0.23332297801971436,247000,610.4511394531776,0.6667073965072632,0.0,0.6381871700286865,151.73980712890625,247.0,247.0,55.131357770314146,4480.208904504776,3.241995096206665,288.39940724898923,247,1000.0,0.1399834007024765,2.276258707046509,152.8905029296875,3.3149237632751465,643.8974775619564,0.4600045680999756,9.979491233825684
248.0,100.70716857910156,480.36871478583345,1.0,-159.26214599609375,160.6144561767578,0.0,-0.23444968461990356,248000,785.9498897612863,0.6664575338363647,0.0,0.7867029905319214,150.22857666015625,248.0,248.0,55.130782970590474,4498.394302368164,2.4211313724517822,288.42250166631857,248,1000.0,0.13983452320098877,2.2755253314971924,151.69781494140625,2.7255237102508545,645.6556050253118,0.1366073489189148,21.669357299804688
249.0,100.94841766357422,483.3449885271144,1.0,-159.21563720703125,161.1824951171875,0.0,-0.2343234121799469,249000,852.0480882726121,0.6661818623542786,0.0,0.7104184031486511,151.66702270507812,249.0,249.0,55.12820445167104,4516.744241476059,2.1252739429473877,290.0820860587369,249,1000.0,0.1399657130241394,2.276148557662964,152.60397338867188,2.1200056076049805,647.9742872134626,0.1850113719701767,30.184816360473633
250.0,101.189697265625,484.61918571985,1.0,-159.56915283203125,161.15170288085938,0.0,-0.23479679226875305,250000,727.4165104327474,0.6657640933990479,0.0,0.7151203751564026,151.46029663085938,250.0,250.0,55.12729841002986,4534.958309412003,2.116642713546753,291.62170540834876,250,1000.0,0.13998661935329437,2.2759108543395996,152.66934204101562,2.549530029296875,649.1297034265757,0.10817462205886841,36.015403747558594
251.0,101.42681121826172,482.9203149961524,1.0,-160.11929321289062,160.66461181640625,0.0,-0.2349824458360672,251000,344.63447639619227,0.6654003858566284,0.0,0.7246227264404297,151.70285034179688,251.0,251.0,55.12423839108767,4553.350891113281,1.3897663354873657,291.94549258934916,251,1000.0,0.1400085687637329,2.2751002311706543,152.63421630859375,1.4797266721725464,646.7605117178751,0.19039224088191986,27.613361358642578
252.0,101.66722106933594,484.0163413158265,1.0,-161.05148315429688,163.67633056640625,0.0,-0.23443058133125305,252000,897.6644511410993,0.6651973128318787,0.0,0.796261727809906,153.16152954101562,252.0,252.0,55.1226746195204,4571.621419668198,1.9917116165161133,292.77612943995814,252,1000.0,0.14014513790607452,2.2753236293792725,154.4496307373047,3.8794057369232178,651.3798186607899,0.10901886224746704,22.071449279785156
253.0,101.91009521484375,488.3569606976655,1.0,-161.6438751220703,164.2664794921875,0.0,-0.23472924530506134,253000,1012.392831354479,0.6649843454360962,0.0,0.7792580127716064,153.89297485351562,253.0,253.0,55.12051264674145,4589.9427971839905,1.0789554119110107,294.6436763327251,253,1000.0,0.14024171233177185,2.2753727436065674,155.0873565673828,1.4383819103240967,657.0622119409435,0.13277098536491394,10.529984474182129
254.0,102.15447998046875,492.1961540585066,1.0,-162.31825256347656,161.9772186279297,0.0,-0.23547381162643433,254000,646.7078230996796,0.664831280708313,0.0,0.8020378351211548,154.269775390625,254.0,254.0,55.118577098389835,4608.2466814517975,1.194304347038269,296.51320138231983,254,1000.0,0.14025363326072693,2.275575637817383,155.63262939453125,1.5260034799575806,658.1965634275319,0.05150855705142021,14.299970626831055
255.0,102.40088653564453,496.65850908578255,1.0,-163.49362182617188,165.77529907226562,0.0,-0.23580755293369293,255000,868.639026883151,0.6644856929779053,0.0,0.8347086310386658,154.17251586914062,255.0,255.0,55.11681913533635,4626.536944627762,0.7115626931190491,298.43596889167475,255,1000.0,0.14030207693576813,2.275494337081909,155.49386596679688,0.882477879524231,662.7180645947664,0.19501467049121857,17.121389389038086
256.0,102.64759063720703,499.4915607016893,1.0,-164.19790649414062,166.13436889648438,0.0,-0.23597609996795654,256000,854.72810085079,0.6643128395080566,0.0,0.7128264904022217,153.08358764648438,256.0,256.0,55.11516716522969,4644.819442033768,0.9908145666122437,299.74228085705096,256,1000.0,0.14037741720676422,2.2751965522766113,153.98086547851562,1.7769075632095337,666.0858453073134,0.5632502436637878,22.683753967285156
257.0,102.89665222167969,503.1150551859848,1.0,-165.1961669921875,162.2940673828125,0.0,-0.23636366426944733,257000,284.56434988075046,0.6639673709869385,0.0,0.8954852819442749,154.11441040039062,257.0,257.0,55.113485469125536,4663.105550527573,1.4818018674850464,301.41282494767256,257,1000.0,0.14042940735816956,2.2749271392822266,155.46588134765625,1.3520448207855225,670.7425367276724,0.19078880548477173,11.080038070678711
258.0,103.13978576660156,504.2131278323702,1.0,-166.01229858398438,168.99794006347656,0.0,-0.23625968396663666,258000,897.8644114707577,0.6638123393058777,0.0,0.8766120076179504,156.64846801757812,258.0,258.0,55.111660808892985,4681.404918909073,0.9839655756950378,302.1626473340736,258,1000.0,0.1404343843460083,2.2742838859558105,157.8931121826172,0.9325469732284546,675.8218569915329,0.10004208236932755,33.747310638427734
259.0,103.38860321044922,503.5907023314217,1.0,-167.10865783691406,169.60997009277344,0.0,-0.23626551032066345,259000,883.5098830655568,0.6636659502983093,0.0,0.7624682784080505,157.54141235351562,259.0,259.0,55.109625748242195,4699.723441839218,1.1908485889434814,302.49555349184703,259,1000.0,0.14047271013259888,2.273585557937622,158.40689086914062,1.0332932472229004,679.3188235593798,0.1463029533624649,15.258515357971191
260.0,103.63777160644531,503.64141633143015,1.0,-167.29234313964844,167.57843017578125,0.0,-0.23689790070056915,260000,486.3764595447924,0.6633778214454651,0.0,0.8108871579170227,157.9080810546875,260.0,260.0,55.10810042455855,4717.999676942825,1.2312723398208618,303.0304527661,260,1000.0,0.14043037593364716,2.273299217224121,159.56520080566406,7.333324909210205,677.4846425770373,0.2752973735332489,24.061752319335938
261.0,103.89049530029297,505.33270882997107,1.0,-168.2802734375,170.6973876953125,0.0,-0.23741722106933594,261000,915.2450419057919,0.6633231043815613,0.0,0.8433359265327454,157.91983032226562,261.0,261.0,55.10839217396669,4736.120755910873,1.3815337419509888,304.24475941899675,261,1000.0,0.14041729271411896,2.2734501361846924,158.92666625976562,1.6613335609436035,682.848935514598,0.2641375958919525,35.70661544799805
262.0,104.1433334350586,508.1598260610744,1.0,-168.59002685546875,171.2584686279297,0.0,-0.23794221878051758,262000,933.7902947510898,0.6630761027336121,0.0,0.7972014546394348,158.82855224609375,262.0,262.0,55.10785788382955,4754.312906742096,1.3248730897903442,305.6819175376976,262,1000.0,0.14041373133659363,2.273043394088745,159.89903259277344,1.2164262533187866,687.4185973328525,0.21927838027477264,21.027597427368164
263.0,104.39547729492188,509.9078853960468,1.0,-169.0486297607422,171.53160095214844,0.0,-0.23800885677337646,263000,978.1189860895511,0.6627511978149414,0.0,0.8639848232269287,158.779296875,263.0,263.0,55.10656525349191,4772.571086406708,1.3054437637329102,306.9800071674895,263,1000.0,0.14049464464187622,2.2726876735687256,159.73245239257812,1.362349510192871,695.486717602249,0.05700989440083504,24.434511184692383
264.0,104.64627838134766,519.8653813783824,1.0,-168.96563720703125,171.95016479492188,0.0,-0.23769807815551758,264000,907.551884144443,0.6626628637313843,0.0,0.8500433564186096,159.157958984375,264.0,264.0,55.10504797580115,4790.849653482437,1.1174744367599487,308.28191291213074,264,1000.0,0.14065082371234894,2.2730233669281006,160.39263916015625,1.1926954984664917,702.6707888794989,0.03356091305613518,38.001583099365234
265.0,104.89607238769531,520.602321702509,1.0,-169.99513244628906,171.80142211914062,0.0,-0.23857395350933075,265000,723.4036564029838,0.6624872088432312,0.0,0.9093145728111267,161.20211791992188,265.0,265.0,55.10304801594304,4809.171353340149,1.2096437215805054,309.0912249164934,265,1000.0,0.1405930370092392,2.27250075340271,162.6259765625,1.142246961593628,705.1176416516694,0.09839242696762085,17.954448699951172
266.0,105.1462173461914,523.6958230896666,1.0,-169.4011688232422,171.41415405273438,0.0,-0.23937779664993286,266000,726.3577026011328,0.6623266935348511,0.0,0.8611103296279907,159.98199462890625,266.0,266.0,55.10188451677277,4827.421100616455,1.8132681846618652,310.77849772720464,266,1000.0,0.14058935642242432,2.2723124027252197,160.85440063476562,4.6240363121032715,709.2450045424143,0.15009188652038574,43.74581527709961
267.0,105.39358520507812,525.933965318602,1.0,-170.12110900878906,169.47438049316406,0.0,-0.2395782768726349,267000,491.0464507746907,0.6619812846183777,0.0,0.8653736114501953,159.4521484375,267.0,267.0,55.10023526192304,4845.714337348938,1.6059846878051758,312.0821381753864,267,1000.0,0.14063705503940582,2.272318124771118,160.80831909179688,2.3454205989837646,709.3179756487168,0.14351560175418854,24.352252960205078
268.0,105.6434097290039,529.8963180541597,1.0,-170.64004516601562,173.1751708984375,0.0,-0.23965616524219513,268000,970.3815356960055,0.6616882681846619,0.0,0.8950173854827881,160.91119384765625,268.0,268.0,55.09718387047843,4864.132450580597,1.2330718040466309,313.70164278303633,268,1000.0,0.14073775708675385,2.2729170322418213,162.62847900390625,1.801060438156128,714.4836057322282,0.22173744440078735,33.68312454223633
269.0,105.8930435180664,536.018210038858,1.0,-170.95675659179688,173.7609100341797,0.0,-0.2404000163078308,269000,993.6144821938462,0.6614341735839844,0.0,0.8553237318992615,162.80372619628906,269.0,269.0,55.095414971418485,4882.438949584961,0.948905348777771,315.7521199146454,269,1000.0,0.1407640129327774,2.273266315460205,163.95558166503906,1.0312812328338623,719.283703659817,0.007424911018460989,20.358591079711914
270.0,106.14167785644531,538.1878917383585,1.0,-171.0978546142578,172.85842895507812,0.0,-0.24046637117862701,270000,789.5637225557081,0.6611791253089905,0.0,0.9145849347114563,162.75088500976562,270.0,270.0,55.0947812151803,4900.645651817322,1.472796082496643,317.30207582560536,270,1000.0,0.140874981880188,2.2737348079681396,164.42088317871094,1.5872187614440918,722.7473383889909,0.04719807580113411,39.42203903198242
271.0,106.3882064819336,541.7939470323416,1.0,-171.0401153564453,172.24063110351562,0.0,-0.24053651094436646,271000,591.8301148333023,0.6609704494476318,0.0,0.8948747515678406,163.85116577148438,271.0,271.0,55.09333306322427,4918.925483942032,1.260877013206482,318.8080826617155,271,1000.0,0.14096367359161377,2.2745609283447266,165.00381469726562,1.27394700050354,723.7080350530498,0.010574300773441792,34.003013610839844
272.0,106.62830352783203,541.4819915770403,1.0,-171.1415557861328,172.3795166015625,0.0,-0.24042922258377075,272000,830.7205152519648,0.6608280539512634,0.0,0.883948802947998,162.83587646484375,272.0,272.0,55.090202420557034,4937.357062578201,1.2481752634048462,319.1165113618939,272,1000.0,0.1410459727048874,2.2738027572631836,164.07107543945312,1.2170982360839844,725.8159458938505,-0.0056347050704061985,33.358699798583984
273.0,106.87181854248047,545.6498413715273,1.0,-171.34976196289062,174.35055541992188,0.0,-0.2405117154121399,273000,971.6994686934106,0.6604827642440796,0.0,0.8668031692504883,164.12069702148438,273.0,273.0,55.08801441030668,4955.705935716629,1.5957446098327637,320.8610155061445,273,1000.0,0.14113929867744446,2.2739901542663574,165.5133819580078,1.690561294555664,729.8385082572802,0.02055346965789795,20.606401443481445
274.0,107.05816650390625,537.5191664819663,1.0,-171.65841674804688,170.59915161132812,0.0,-0.23875825107097626,274000,594.6982459217742,0.6616754531860352,0.0,0.8813017010688782,164.02883911132812,274.0,274.0,55.086124789705806,4974.029323101044,1.916262149810791,318.3085949993958,274,1000.0,0.1420448273420334,2.272172451019287,164.7026824951172,2.756298303604126,729.7244849510214,0.05717150494456291,4.370999336242676
275.0,107.29747009277344,539.5888381519784,1.0,-171.62435913085938,172.55593872070312,0.0,-0.23948359489440918,275000,680.1372054946698,0.6614855527877808,0.0,0.8319297432899475,163.50576782226562,275.0,275.0,55.08429121455518,4992.348888158798,1.259819746017456,319.26463738259025,275,1000.0,0.1420314908027649,2.272090435028076,164.5446014404297,1.3963968753814697,730.3549972710356,0.13282926380634308,25.20709228515625
276.0,107.53900909423828,543.2450192879091,1.0,-172.12832641601562,175.0455780029297,0.0,-0.23953630030155182,276000,883.1882295340529,0.6614075303077698,0.0,0.7633289694786072,162.92379760742188,276.0,276.0,55.083393097560595,5010.584578752518,1.0970745086669922,320.4497347483013,276,1000.0,0.14211730659008026,2.2722420692443848,164.05641174316406,1.426482915878296,740.6194650175956,0.19855891168117523,24.947002410888672
277.0,107.7771224975586,544.0400569628807,1.0,-173.0222625732422,175.24305725097656,0.0,-0.24028335511684418,277000,794.9830854459594,0.6613057851791382,0.0,0.8469252586364746,163.32162475585938,277.0,277.0,55.082370867934756,5028.832195043564,1.0642563104629517,321.3459145490414,277,1000.0,0.14206452667713165,2.2727367877960205,164.49667358398438,1.182234525680542,742.0380336415361,0.08425986766815186,20.3900089263916
278.0,108.01976013183594,545.8692575269929,1.0,-173.8563995361328,170.96946716308594,0.0,-0.24064093828201294,278000,593.5492001792674,0.661107063293457,0.0,0.7856904864311218,164.3639373779297,278.0,278.0,55.078791530349825,5047.314806222916,1.2958157062530518,322.6137446225158,278,1000.0,0.14210067689418793,2.2734525203704834,165.21348571777344,1.1204416751861572,741.394363259994,0.22588813304901123,25.65935516357422
279.0,108.25550079345703,543.2046913101466,1.0,-174.2042999267578,176.79946899414062,0.0,-0.2413131296634674,279000,891.6746613374696,0.6610347628593445,0.0,0.7506880164146423,164.46090698242188,279.0,279.0,55.073336193457294,5065.97237944603,1.5240296125411987,322.5772507598443,279,1000.0,0.1420181691646576,2.273888111114502,165.7479248046875,1.3564101457595825,745.0602656776405,0.052108753472566605,24.248628616333008
280.0,108.49610137939453,544.0383525369597,1.0,-174.15023803710938,175.4761505126953,0.0,-0.24217171967029572,280000,652.7016354694135,0.6610372066497803,0.0,0.7406471967697144,164.2379150390625,280.0,280.0,55.068228798427356,5084.601522684097,1.992311716079712,323.5926963312694,280,1000.0,0.14199058711528778,2.2740166187286377,165.57098388671875,3.2584228515625,745.7435352779125,0.1591194123029709,21.48568344116211
281.0,108.73358917236328,547.0543886801952,1.0,-173.83343505859375,176.6342010498047,0.0,-0.24240721762180328,281000,939.3622554383159,0.6608239412307739,0.0,0.7680503129959106,165.5336456298828,281.0,281.0,55.062748401375735,5103.268691778183,1.2678505182266235,324.8997442200779,281,1000.0,0.1420731395483017,2.2739861011505127,166.46810913085938,1.2998912334442139,748.6247111703179,0.054639387875795364,35.433101654052734
282.0,108.97445678710938,549.2317989698302,1.0,-174.64599609375,166.10784912109375,0.0,-0.24275609850883484,282000,-340.5169253779264,0.660582423210144,0.0,0.7677345275878906,166.77830505371094,282.0,282.0,55.055516312760986,5122.102540969849,1.5863310098648071,326.4946692110144,282,1000.0,0.1421414017677307,2.273932933807373,168.06101989746094,1.5486372709274292,737.4762305436801,0.24154351651668549,44.462379455566406
283.0,109.19802856445312,545.3538867544389,1.0,-174.33407592773438,176.51904296875,0.0,-0.242099791765213,283000,748.4686697610134,0.6610036492347717,0.0,0.7863160967826843,164.3335418701172,283.0,283.0,55.05015762585226,5140.76638841629,2.4128825664520264,325.85267171884493,283,1000.0,0.14214587211608887,2.273728609085083,165.33123779296875,2.289738655090332,737.0994170111729,0.1856256127357483,2.2770063877105713
284.0,109.43366241455078,545.3081088955515,1.0,-174.7960968017578,171.40573120117188,0.0,-0.24273493885993958,284000,366.6186869438126,0.660891056060791,0.0,0.8738235235214233,163.20948791503906,284.0,284.0,55.043793812221516,5159.528083562851,2.2955257892608643,326.90237616365437,284,1000.0,0.1421440690755844,2.273772954940796,163.9921875,2.1167209148406982,734.8622633445475,0.09780317544937134,16.1040096282959
285.0,109.6683120727539,547.3334154565513,1.0,-174.36923217773438,177.0469512939453,0.0,-0.2433193176984787,285000,813.9085366429308,0.6605507731437683,0.0,0.7911294102668762,161.51776123046875,285.0,285.0,55.04093591604178,5177.964277982712,2.3779609203338623,328.003691368662,285,1000.0,0.14211931824684143,2.2733559608459473,162.44752502441406,2.309929847717285,735.4605838075726,0.2906215190887451,35.27766036987305
286.0,109.90187072753906,547.5617434578464,1.0,-174.91517639160156,176.73974609375,0.0,-0.2438042163848877,286000,705.1970732847981,0.6604337692260742,0.0,0.8212569952011108,161.73760986328125,286.0,286.0,55.03891801826531,5196.323080062866,1.5550159215927124,328.67654845104755,286,1000.0,0.14212225377559662,2.272993326187134,163.58920288085938,1.4535388946533203,737.9535290216402,0.004770129919052124,19.616907119750977
287.0,110.13410186767578,549.4279741262367,1.0,-175.0326690673828,177.5131072998047,0.0,-0.24430280923843384,287000,793.3467072349066,0.6601988673210144,0.0,0.7531534433364868,163.0966796875,287.0,287.0,55.03808019111781,5214.571420431137,1.5684564113616943,329.9523148569048,287,1000.0,0.14211754500865936,2.2733590602874756,164.14447021484375,1.4138741493225098,739.7288357827814,0.3164375126361847,40.733131408691406
288.0,110.36524200439453,548.889653809474,1.0,-176.0888671875,178.9021453857422,0.0,-0.2452709972858429,288000,961.3634118910429,0.6599923372268677,0.0,0.7916937470436096,162.56138610839844,288.0,288.0,55.035046799250914,5233.029074192047,1.9426401853561401,330.76370307936344,288,1000.0,0.14203330874443054,2.27319073677063,163.492431640625,2.0024991035461426,745.6395236904896,0.22124379873275757,26.753210067749023
289.0,110.5982666015625,551.5662064022143,1.0,-176.50479125976562,178.9596405029297,0.0,-0.24534280598163605,289000,749.835960515659,0.6598116159439087,0.0,0.7565863728523254,162.15943908691406,289.0,289.0,55.033180188540896,5251.377423763275,1.59794020652771,332.0198422264105,289,1000.0,0.14209416508674622,2.2735936641693115,163.4505157470703,1.6633130311965942,747.7727231654654,0.07349421828985214,26.835859298706055
290.0,110.82987976074219,552.6227003625519,1.0,-176.94459533691406,178.2374267578125,0.0,-0.24579469859600067,290000,785.1643174846824,0.6597657799720764,0.0,0.7310128211975098,164.70761108398438,290.0,290.0,55.03185409736161,5269.675259113312,1.7302957773208618,332.82149649245247,290,1000.0,0.1421007513999939,2.275163173675537,166.08335876464844,1.4675302505493164,747.5830015964312,0.023376628756523132,41.271484375
291.0,111.06133270263672,554.7275054985514,1.0,-177.19969177246094,178.74073791503906,0.0,-0.24531196057796478,291000,524.1681318779208,0.6595735549926758,0.0,0.7202778458595276,166.649658203125,291.0,291.0,55.03114989763067,5287.914218425751,1.0455336570739746,333.4057444251071,291,1000.0,0.1422184407711029,2.275660514831543,167.85472106933594,1.1050152778625488,745.1095122685084,0.2979699671268463,32.58247375488281
292.0,111.29503631591797,555.2344213302795,1.0,-177.9790496826172,180.14524841308594,0.0,-0.2454741895198822,292000,728.3463706606697,0.6593248248100281,0.0,0.7079382538795471,165.915771484375,292.0,292.0,55.03082820492318,5306.116762638092,1.42666494846344,334.2232136509643,292,1000.0,0.1422451287508011,2.2752552032470703,167.36618041992188,1.319197416305542,744.478862289965,0.06777049601078033,30.279560089111328
