ret_rms_std,train/param_noise_distance,total/epochs,rollout/episode_steps,ret_rms_mean,rollout/actions_mean,reference_perturbed_action_std,total/steps,rollout/return,param_noise_stddev,obs_rms_mean,rollout/Q_mean,train/loss_critic,obs_rms_std,total/duration,train/loss_actor,reference_action_std,eval/return,total/episodes,total/steps_per_second,eval/episodes,reference_Q_std,reference_actor_Q_mean,rollout/episodes,eval/Q,rollout/return_history,eval/return_history,reference_perturbed_action_mean,reference_Q_mean,rollout/actions_std,reference_action_mean,reference_actor_Q_std
1.0,0.17143118381500244,259,1000.0,0.0,0.12455672025680542,0.6817392706871033,259000,754.2325911251911,0.02240411346542305,0.10678116232156754,195.1033935546875,45.544677734375,2.5859501361846924,4699.736723184586,-246.87059020996094,0.6642904877662659,1077.2243276429467,259.0,55.10947000973688,259.0,9.625401496887207,246.70516967773438,259.0,260.24951171875,1058.480266352867,1185.3799452536614,0.07306206226348877,244.36837768554688,0.6761744618415833,0.039672791957855225,4.571622848510742
1.0,0.20807987451553345,260,1000.0,0.0,0.12431039661169052,0.7282906174659729,260000,755.3011131968423,0.02152991267583435,0.106724314391613,195.3538818359375,38.98054504394531,2.58449387550354,4717.993711709976,-246.9283447265625,0.720607578754425,1268.1438819495374,260.0,55.10817010092333,260.0,18.948558807373047,245.88674926757812,260.0,261.1705017089844,1056.5888529636734,1185.5707886799341,-0.09769157320261002,243.77304077148438,0.6761630773544312,-0.15116967260837555,14.432367324829102
1.0,0.1824735850095749,261,1000.0,0.0,0.12419800460338593,0.7295238375663757,261000,757.127930234526,0.020689822899908242,0.10671480000019073,195.60491943359375,106.01506805419922,2.58367919921875,4736.215761899948,-245.8026885986328,0.7380232810974121,1328.8485685938494,261.0,55.10728672869815,261.0,19.423635482788086,245.87608337402344,261.0,260.81396484375,1057.3039686621933,1182.158071015897,-0.18422730267047882,244.1364288330078,0.6761589050292969,-0.15377603471279144,15.237581253051758
1.0,0.235579252243042,262,1000.0,0.0,0.12422512471675873,0.7301819324493408,262000,758.4935653783547,0.021962663920618616,0.10678106546401978,195.84423828125,82.83345794677734,2.5853118896484375,4754.367979049683,-246.3247528076172,0.7401793599128723,1475.7164851713683,262.0,55.107219540959754,262.0,21.289630889892578,245.42080688476562,262.0,261.3310852050781,1050.1963989255407,1186.9181504137332,0.06681501865386963,243.1432647705078,0.6761659383773804,-0.0568087100982666,16.253889083862305
1.0,0.19473005831241608,263,1000.0,0.0,0.12459418922662735,0.7739270329475403,263000,761.6955599987554,0.02152991267583435,0.10699401795864105,196.09255981445312,36.175750732421875,2.5860042572021484,4772.615780353546,-247.0006103515625,0.7829542756080627,1416.748308791932,263.0,55.10604919898192,263.0,16.11663055419922,244.81930541992188,263.0,261.14068603515625,1058.257276397894,1187.5040106716838,-0.18423445522785187,242.76361083984375,0.676103413105011,-0.15157462656497955,13.371095657348633
1.0,0.18703998625278473,264,1000.0,0.0,0.12495032697916031,0.7247575521469116,264000,764.5013275751388,0.021962663920618616,0.1071477010846138,196.3401641845703,46.400264739990234,2.5859720706939697,4790.857127428055,-246.83193969726562,0.7227343916893005,882.9814774310678,264.0,55.10496200952812,264.0,14.15235424041748,244.66354370117188,264.0,225.16307067871094,1062.5563006579312,1183.1111764101654,-0.07273810356855392,242.01153564453125,0.6760808825492859,-0.08603271096944809,9.094165802001953
1.0,0.24526165425777435,265,1000.0,0.0,0.12481607496738434,0.725201427936554,265000,766.8738089035598,0.021962663920618616,0.10718052834272385,196.58865356445312,88.1678695678711,2.5844075679779053,4809.151184797287,-246.8256378173828,0.7324737310409546,1379.3252939749188,265.0,55.10327910624215,265.0,16.473037719726562,246.53439331054688,265.0,261.0803527832031,1063.650957717127,1184.0758498913276,0.02066260576248169,244.51483154296875,0.6761564016342163,0.05171319842338562,15.250765800476074
1.0,0.21186251938343048,266,1000.0,0.0,0.1247904822230339,0.7740727066993713,266000,769.2121595868881,0.021962663920618616,0.107331782579422,196.8324737548828,33.21415710449219,2.585172653198242,4827.396142721176,-247.4287872314453,0.7605610489845276,1181.6527051019802,266.0,55.10216939645175,266.0,4.4505414962768555,247.40162658691406,266.0,260.59014892578125,1064.2654084806868,1185.7200562501102,-0.09525846689939499,245.27182006835938,0.6762966513633728,-0.04726827144622803,4.1672749519348145
1.0,0.2057163417339325,267,1000.0,0.0,0.12441066652536392,0.716323971748352,267000,770.4180349508592,0.02152991267583435,0.1073598861694336,197.06715393066406,99.05401611328125,2.5857627391815186,4845.702262163162,-248.48069763183594,0.7331169247627258,1370.2388408400043,267.0,55.10037256824957,267.0,11.744073867797852,247.24221801757812,267.0,262.5936584472656,1065.9509235612625,1187.6484573084506,-0.1522926241159439,244.79107666015625,0.6763494610786438,-0.1460009664297104,8.991984367370605
1.0,0.21477767825126648,268,1000.0,0.0,0.12457787990570068,0.7474414110183716,268000,772.1022058201892,0.0211056883401964,0.10743340849876404,197.30844116210938,82.86721801757812,2.585613489151001,4864.0023057460785,-249.47769165039062,0.7791223526000977,1500.8364928853912,268.0,55.098658091382646,268.0,2.1167781352996826,249.30406188964844,268.0,262.48992919921875,1069.43094212338,1191.1936989834578,-0.2500450909137726,246.96670532226562,0.6763145923614502,-0.17839650809764862,1.9700652360916138
1.0,0.18526321649551392,269,1000.0,0.0,0.12412061542272568,0.7582410573959351,269000,774.5268768289619,0.020689822899908242,0.10748229920864105,197.55360412597656,55.636497497558594,2.585942029953003,4882.223263502121,-249.13836669921875,0.7729660868644714,1150.6311556580542,269.0,55.09784896789842,269.0,1.7706055641174316,249.0660400390625,269.0,225.06619262695312,1075.6806893073938,1194.3207672858885,-0.1490108072757721,247.44598388671875,0.676335871219635,-0.10588536411523819,1.7280166149139404
1.0,0.24050584435462952,270,1000.0,0.0,0.123896025121212,0.7790748476982117,270000,776.8923553663716,0.020282151651708893,0.1076851561665535,197.7899932861328,57.713714599609375,2.5894222259521484,4900.403334856033,-250.30616760253906,0.7776137590408325,1266.352108365769,270.0,55.09750556235229,270.0,2.5145370960235596,251.1339569091797,270.0,263.8031311035156,1087.1336545566494,1195.6566935586288,-0.07506392151117325,248.81515502929688,0.6764795780181885,-0.08473607152700424,2.157193183898926
1.0,0.2622267007827759,271,1000.0,0.0,0.12390750646591187,0.7725422978401184,271000,778.2956096029027,0.020689822899908242,0.10770617425441742,198.03204345703125,99.05554962158203,2.5912821292877197,4918.682097911835,-251.27182006835938,0.7636375427246094,1445.1734056544642,271.0,55.09605918932018,271.0,1.8248026371002197,252.43310546875,271.0,264.0234069824219,1089.0028166364382,1201.1084976935826,0.027280369773507118,250.03521728515625,0.6767982840538025,-0.0793393924832344,1.7097597122192383
1.0,0.19156616926193237,272,1000.0,0.0,0.12389303743839264,0.7726058959960938,272000,779.8695713815368,0.02152991267583435,0.10778931528329849,198.26925659179688,68.9115982055664,2.5942516326904297,4937.015251636505,-251.51966857910156,0.7832548022270203,977.2230973227375,272.0,55.094016553795,272.0,4.129155158996582,251.8932342529297,272.0,230.70883178710938,1093.5381922436927,1201.576883661296,-0.2045810967683792,250.03228759765625,0.6769630908966064,-0.14933669567108154,3.3114066123962402
1.0,0.2061549425125122,273,1000.0,0.0,0.12382010370492935,0.7538058161735535,273000,781.7415177693101,0.019882513137642284,0.10783664882183075,198.5087890625,42.47563552856445,2.594578742980957,4955.235163450241,-251.5044708251953,0.7583252787590027,1423.678734528944,273.0,55.09324804877979,273.0,14.02602767944336,251.4506378173828,273.0,264.8500671386719,1095.9970062523441,1207.1504970770138,-0.09101727604866028,249.77853393554688,0.6769406795501709,-0.14318595826625824,11.000934600830078
1.0,0.18678975105285645,274,1000.0,0.0,0.12368438392877579,0.7307562828063965,274000,783.0091960030588,0.02152991267583435,0.10788706690073013,198.73464965820312,64.20685577392578,2.5964419841766357,4973.521725654602,-251.29177856445312,0.7341033220291138,1146.944439223545,274.0,55.09174687759845,274.0,16.90951156616211,253.14161682128906,274.0,263.3143005371094,1099.7597454924617,1209.1008767821827,-0.11282538622617722,250.79983520507812,0.6769116520881653,-0.1680387705564499,13.316566467285156
1.0,0.24223659932613373,275,1000.0,0.0,0.12333221733570099,0.7477949857711792,275000,784.4727712350978,0.020282151651708893,0.10789711773395538,198.97007751464844,49.92225646972656,2.5978074073791504,4991.6731696128845,-250.35040283203125,0.7247110605239868,1047.199853962063,275.0,55.09174792814548,275.0,19.649517059326172,252.92288208007812,275.0,262.2895202636719,1101.037952826885,1212.2755462404896,-0.1927037239074707,250.5442352294922,0.6770185828208923,-0.21552251279354095,14.979921340942383
1.0,0.18999545276165009,276,1000.0,0.0,0.12376920133829117,0.7645907402038574,276000,780.1489749297671,0.020282151651708893,0.10697799175977707,199.19525146484375,37.04705810546875,2.595867872238159,5009.953410387039,-252.01222229003906,0.7602430582046509,1264.7159592865933,276.0,55.09033266213106,276.0,20.632410049438477,252.71246337890625,276.0,262.41094970703125,1091.963082388947,1215.0349568427,-0.1459687203168869,250.41246032714844,0.6771085858345032,-0.08140451461076736,13.925628662109375
1.0,0.23103418946266174,277,1000.0,0.0,0.12390446662902832,0.785194993019104,277000,780.7518583614411,0.019490749081111935,0.1071421280503273,199.41397094726562,72.48233032226562,2.6001691818237305,5028.273146390915,-250.7074432373047,0.7631320953369141,1132.4610704801426,277.0,55.088494983375966,277.0,16.36969757080078,252.20083618164062,277.0,245.86160278320312,1089.7588832299061,1214.6430297906174,-0.098863385617733,250.6356964111328,0.6772634387016296,-0.11943676322698593,11.076456069946289
1.0,0.21045681834220886,278,1000.0,0.0,0.12271685153245926,0.7694803476333618,278000,777.3631319187248,0.020282151651708893,0.10716845095157623,199.10060119628906,35.20344161987305,2.5991835594177246,5046.5410759449005,-250.59539794921875,0.7744470238685608,1208.680821838374,278.0,55.0872361517335,278.0,15.468367576599121,252.8253631591797,278.0,254.74114990234375,1077.3284910060038,1216.0730704598245,-0.15397797524929047,250.5330810546875,0.6784301400184631,-0.11662646383047104,14.395790100097656
1.0,0.16013148427009583,279,1000.0,0.0,0.12140550464391708,0.7972949743270874,279000,773.352749562231,0.020282151651708893,0.10716407001018524,198.7407989501953,53.07561492919922,2.5975418090820312,5064.985960483551,-250.31356811523438,0.779346227645874,602.7862938389196,279.0,55.08406186645462,279.0,11.159730911254883,252.45657348632812,279.0,219.6209716796875,1066.5077605161898,1209.7221857609493,0.008632619865238667,250.28497314453125,0.6798303723335266,-0.048910778015851974,8.90389347076416
1.0,0.18443851172924042,280,1000.0,0.0,0.12171225994825363,0.7814869284629822,280000,773.7076140843371,0.0211056883401964,0.10739326477050781,198.9530029296875,52.05194854736328,2.6020870208740234,5083.455241680145,-250.1732635498047,0.7773000597953796,-208.02576806259077,280.0,55.08064627071577,280.0,13.075667381286621,251.97076416015625,280.0,226.08795166015625,1061.5118687271026,1195.5902464670605,-0.09129878878593445,250.05819702148438,0.6800308227539062,-0.07142438739538193,11.482728958129883
1.0,0.19775164127349854,281,1000.0,0.0,0.12059178203344345,0.7764907479286194,281000,769.2199450757214,0.02152991267583435,0.10679776221513748,199.16729736328125,62.90406799316406,2.5982460975646973,5101.980328083038,-250.33148193359375,0.7683455348014832,-493.07038492020655,281.0,55.07665297203916,281.0,10.764552116394043,252.8925323486328,281.0,256.74200439453125,1044.4998162960212,1181.4388174786748,-0.13800793886184692,250.46585083007812,0.6811050176620483,-0.16787362098693848,8.414074897766113
1.0,0.19940456748008728,282,1000.0,0.0,0.11943943798542023,0.8009366393089294,282000,764.853971244339,0.02240411346542305,0.10619521886110306,199.35659790039062,77.53087615966797,2.594636917114258,5120.484848976135,-248.8010711669922,0.7876277565956116,-456.924907898373,282.0,55.072909757049125,282.0,13.645608901977539,251.25999450683594,282.0,249.37515258789062,1039.7005785809595,1165.6736633826024,-0.03323499485850334,250.18673706054688,0.682161271572113,-0.04180430248379707,8.633652687072754
1.0,0.1837543547153473,283,1000.0,0.0,0.1189769059419632,0.7526915669441223,283000,761.3809623925933,0.02152991267583435,0.10584276169538498,199.54803466796875,37.67201232910156,2.5920252799987793,5138.788396835327,-248.1157684326172,0.7606579661369324,1178.7359147581897,283.0,55.071347202053076,283.0,12.518074035644531,250.1865997314453,283.0,260.52276611328125,1025.4191193508411,1168.2989636593938,-0.09720037132501602,247.7476043701172,0.6831427812576294,-0.1288108080625534,7.384303569793701
1.0,0.19278600811958313,284,1000.0,0.0,0.11900147795677185,0.7172743678092957,284000,764.1496114425138,0.02240411346542305,0.1059812679886818,199.77687072753906,78.55689239501953,2.5908310413360596,5157.098224878311,-248.3144073486328,0.7629490494728088,1289.6724937753136,284.0,55.06972867609117,284.0,6.57120418548584,250.00741577148438,284.0,262.9754638671875,1031.8727107938569,1170.7627839084084,-0.06849714368581772,247.88925170898438,0.683165431022644,-0.03261691331863403,4.252594470977783
1.0,0.1883232444524765,285,1000.0,0.0,0.11884450167417526,0.744236946105957,285000,765.9319260441267,0.0211056883401964,0.10599322617053986,200.0033721923828,57.9813117980957,2.589052438735962,5175.46848654747,-249.01312255859375,0.7303171157836914,928.0933297138452,285.0,55.067478575282,285.0,10.995933532714844,250.4530029296875,285.0,257.73419189453125,1036.5098757983474,1167.7021627067995,0.052881281822919846,248.38177490234375,0.6829419732093811,0.11070867627859116,6.112559795379639
1.0,0.179923415184021,286,1000.0,0.0,0.11895491182804108,0.7429782748222351,286000,765.6437614451326,0.02152991267583435,0.10613687336444855,200.2012939453125,80.94078826904297,2.593144178390503,5193.965306758881,-249.7504119873047,0.7257639169692993,1042.9348835865308,286.0,55.0639026463711,286.0,14.448548316955566,248.89422607421875,286.0,259.9109191894531,1047.9014506940264,1168.866247970215,0.13937141001224518,246.86016845703125,0.682993471622467,0.11927640438079834,9.294445991516113
1.0,0.21497687697410583,287,1000.0,0.0,0.11903099715709686,0.7331055998802185,287000,765.8307529807051,0.021962663920618616,0.10625505447387695,200.4033966064453,16.529394149780273,2.596456289291382,5212.4200031757355,-248.6978759765625,0.7359991073608398,273.40390992789764,287.0,55.06079706261995,287.0,22.12703514099121,248.39501953125,287.0,253.23789978027344,1046.1545120013461,1161.0983478312771,0.1774892807006836,246.44869995117188,0.6830941438674927,0.15315945446491241,17.606666564941406
1.0,0.16748769581317902,288,1000.0,0.0,0.11946608126163483,0.7666910886764526,288000,763.6160294543175,0.022854436146078055,0.10630615800619125,200.58302307128906,18.199281692504883,2.6018338203430176,5230.755345106125,-248.33274841308594,0.7439845204353333,440.9027915254528,288.0,55.05896968961695,288.0,14.230728149414062,250.0814208984375,288.0,254.50694274902344,1036.7205719091787,1156.7211506648512,0.013550817966461182,247.74411010742188,0.6833710074424744,0.12817366421222687,3.391392946243286
1.0,0.20362752676010132,289,1000.0,0.0,0.1192265972495079,0.7631933689117432,289000,763.8382869326693,0.02152991267583435,0.10636495053768158,200.78179931640625,76.1247787475586,2.6039364337921143,5249.010849237442,-248.23509216308594,0.7753551602363586,1119.7483955206146,289.0,55.057992505766094,289.0,6.264159679412842,248.3931121826172,289.0,260.271240234375,1035.3456068281896,1156.272500911533,0.10275468975305557,246.11769104003906,0.6836361289024353,0.02480464242398739,2.2423501014709473
1.0,0.1964656412601471,290,1000.0,0.0,0.11896602809429169,0.771367609500885,290000,764.1297449146068,0.02152991267583435,0.1064218059182167,200.9785614013672,89.5754165649414,2.6058669090270996,5267.235174655914,-248.44793701171875,0.7935267686843872,1197.4978663308455,290.0,55.05734799831573,290.0,2.160562038421631,249.06768798828125,290.0,262.94305419921875,1031.1640869466141,1154.3416318989769,0.010853688232600689,246.6751708984375,0.6836044788360596,-0.05756380036473274,1.5652471780776978
