rollout/episodes,train/loss_critic,rollout/return_history,total/steps_per_second,rollout/Q_mean,train/param_noise_distance,rollout/episode_steps,reference_action_mean,rollout/return,reference_actor_Q_std,eval/return,total/epochs,rollout/actions_std,reference_Q_mean,obs_rms_mean,reference_action_std,ret_rms_std,reference_actor_Q_mean,total/episodes,rollout/actions_mean,reference_Q_std,ret_rms_mean,eval/Q,total/steps,eval/episodes,train/loss_actor,total/duration,obs_rms_std,eval/return_history
540.0,95.51085662841797,572.4112039698033,24.93359601591972,325.48590087890625,0.0,1000.0,0.04079381376504898,402.4000484655234,192.63397216796875,936.4574798171816,540,0.6974155902862549,161.8236541748047,0.13829979300498962,0.8613394498825073,1.0,163.34478759765625,540.0,-0.09845126420259476,191.37367248535156,0.0,368.3551330566406,540000,540.0,-281.77276611328125,21657.52584004402,2.295924186706543,954.7841600408336
541.0,111.71652221679688,570.770077118612,24.933227225830176,325.5597839355469,0.0,1000.0,-0.12780031561851501,402.93087738726445,191.0071258544922,1100.694864628475,541,0.6972886323928833,162.96923828125,0.138296976685524,0.8642233610153198,1.0,164.6385040283203,541.0,-0.0985870212316513,189.41952514648438,0.0,370.28070068359375,541000,541.0,-282.8394470214844,21697.95330142975,2.2963674068450928,957.783255959639
542.0,105.91046142578125,570.7847292083675,24.932850745708322,325.6352844238281,0.0,1000.0,0.25333669781684875,403.55417126663565,191.7783203125,1125.851301654529,542,0.6970747709274292,161.14840698242188,0.13825909793376923,0.8277547955513,1.0,162.6044921875,542.0,-0.09887924045324326,191.2914581298828,0.0,369.6320495605469,542000,542.0,-284.62420654296875,21738.38866353035,2.2966082096099854,963.3331614128219
543.0,95.090576171875,568.9143439145728,24.932011622007018,325.7082214355469,0.0,1000.0,0.03975066915154457,403.89011204406324,193.5664825439453,872.4085206870113,543,0.6970331072807312,161.37078857421875,0.13820794224739075,0.8601256608963013,1.0,162.84564208984375,543.0,-0.09920766204595566,191.7039031982422,0.0,368.2519836425781,543000,543.0,-285.0353698730469,21779.229379177094,2.2967300415039062,964.1959198082706
544.0,95.9482192993164,571.605910212425,24.930752355281978,325.7763671875,0.0,1000.0,-0.14727069437503815,403.82794388858053,193.96311950683594,1108.6019248863872,544,0.696932852268219,163.17617797851562,0.1381584107875824,0.8292355537414551,1.0,164.5355224609375,544.0,-0.09904085099697113,192.80235290527344,0.0,371.8767395019531,544000,544.0,-284.6966857910156,21820.440564632416,2.296405553817749,963.9007394127284
545.0,106.69530487060547,570.0990309456772,24.93028127494693,325.8547058105469,0.0,1000.0,-0.07730821520090103,404.5199154695978,193.572021484375,1186.318175280496,545,0.6967977285385132,161.74046325683594,0.13811592757701874,0.8472489714622498,1.0,164.04910278320312,545.0,-0.09944655001163483,192.60360717773438,0.0,371.0325012207031,545000,545.0,-286.70233154296875,21860.964743614197,2.2964043617248535,962.9479684588063
546.0,126.65380859375,573.3644040001856,24.92987180713588,325.9256286621094,0.0,1000.0,-0.14457060396671295,404.8983597859183,192.97134399414062,980.0423743498711,546,0.6966142058372498,161.80279541015625,0.13807345926761627,0.8408957123756409,1.0,163.7731475830078,546.0,-0.09957222640514374,191.73834228515625,0.0,367.80584716796875,546000,546.0,-282.2579040527344,21901.436326026917,2.296538829803467,963.1626787639974
547.0,77.98468780517578,580.6202125426282,24.929519514399175,325.9997253417969,0.0,1000.0,0.20132078230381012,405.5100259114485,192.352294921875,1033.6573263522307,547,0.6964244842529297,160.58377075195312,0.13804173469543457,0.8253875374794006,1.0,162.29495239257812,547.0,-0.09979944676160812,191.06564331054688,0.0,367.382568359375,547000,547.0,-282.2891845703125,21941.858914852142,2.296903371810913,963.6230139081947
548.0,76.51933288574219,581.421567503404,24.928395590637106,326.0651550292969,0.0,1000.0,-0.25904297828674316,405.78523885865013,191.52490234375,1161.770724243151,548,0.6963375806808472,162.0543212890625,0.137953519821167,0.8059384226799011,1.0,164.06283569335938,548.0,-0.10033988952636719,190.43447875976562,0.0,367.23944091796875,548000,548.0,-286.2602233886719,21982.96308350563,2.2971436977386475,964.438620986434
549.0,66.1397933959961,581.4233360648343,24.92754410735008,326.1327819824219,0.0,1000.0,0.17913246154785156,406.15669076255205,190.1673126220703,973.6812783536883,549,0.6962594985961914,160.70986938476562,0.13795021176338196,0.8128870725631714,1.0,162.1491241455078,549.0,-0.10031996667385101,189.46047973632812,0.0,365.5523376464844,549000,549.0,-281.9675598144531,22023.83025121689,2.2972354888916016,967.978886923468
