total/duration,reference_perturbed_action_mean,rollout/actions_std,rollout/return_history,train/param_noise_distance,reference_actor_Q_std,rollout/episode_steps,reference_Q_std,rollout/actions_mean,eval/return,total/steps_per_second,eval/return_history,total/epochs,eval/Q,ret_rms_mean,param_noise_stddev,total/steps,reference_action_mean,reference_actor_Q_mean,eval/episodes,ret_rms_std,train/loss_critic,reference_perturbed_action_std,rollout/return,rollout/episodes,train/loss_actor,reference_Q_mean,rollout/Q_mean,obs_rms_std,reference_action_std,total/episodes,obs_rms_mean
7037.2593359947205,-0.1208902969956398,0.6941651105880737,1024.920643693499,0.19972601532936096,2.650815963745117,1000.0,2.92124080657959,-0.016622260212898254,1050.1919288922504,22.736123874477606,1241.2868432862292,160,389.7883605957031,0.0,0.019882513137642284,160000,-0.13617129623889923,384.23406982421875,160.0,1.0,81.36673736572266,0.5906941890716553,841.7565943588643,160.0,-369.1314697265625,382.26239013671875,365.0726623535156,2.218019485473633,0.6033183932304382,160.0,0.06741654127836227
7077.802812099457,-0.19524025917053223,0.6938167810440063,1045.3063849111213,0.18640591949224472,2.485520124435425,1000.0,2.895127773284912,-0.016211293637752533,2031.144908704824,22.74717228979191,1246.681342571303,161,407.1107482910156,0.0,0.02152991267583435,161000,-0.23633484542369843,386.2618713378906,161.0,1.0,104.49089050292969,0.57900071144104,846.1803581136281,161.0,-370.05706787109375,384.40655517578125,365.2961730957031,2.2181591987609863,0.5422329902648926,161.0,0.06763932853937149
7118.148680925369,-0.064167320728302,0.6938166618347168,1042.4515774955019,0.22239472717046738,2.455641984939575,1000.0,3.0162012577056885,-0.016397448256611824,876.6876531532331,22.75872663830615,1250.2341934972549,162,387.8489685058594,0.0,0.019882513137642284,162000,-0.09514152258634567,385.1289978027344,162.0,1.0,99.17630767822266,0.5707226991653442,847.8600267367849,162.0,-371.2124938964844,382.97576904296875,365.45989990234375,2.219062328338623,0.5595352053642273,162.0,0.06767173856496811
7158.532568216324,0.08228778094053268,0.6936061382293701,1052.8610678159544,0.18239907920360565,2.530343532562256,1000.0,2.630246639251709,-0.016302423551678658,1695.4953493205235,22.770029813612254,1259.1661778856599,163,403.4906005859375,0.0,0.019490749081111935,163000,-0.071193628013134,386.2101745605469,163.0,1.0,104.89166259765625,0.6109456419944763,850.2441375299334,163.0,-371.5859375,384.27001953125,365.64306640625,2.219755172729492,0.6078230142593384,163.0,0.06778199225664139
7198.812397956848,0.06312347203493118,0.6935091614723206,1057.1068656707428,0.19136600941419601,2.5171351432800293,1000.0,2.550537586212158,-0.015646357089281082,1237.439272121256,22.78153547195453,1259.5047934282757,164,398.22186279296875,0.0,0.020689822899908242,164000,-0.08429896086454391,387.2171936035156,164.0,1.0,96.27352905273438,0.6006468534469604,854.3958650123528,164.0,-371.8539123535156,385.7104187011719,365.8601379394531,2.22111439704895,0.6052385568618774,164.0,0.06807881593704224
7239.109572649002,-0.08477113395929337,0.6937351822853088,1063.372611898414,0.17361577600240707,2.6799256801605225,1000.0,2.666818618774414,-0.015056135132908821,1181.723996383715,22.792858478535457,1254.343750354628,165,396.2100830078125,0.0,0.020689822899908242,165000,-0.07486232370138168,387.9485168457031,165.0,1.0,110.66535949707031,0.6482362151145935,852.5292262581703,165.0,-374.4858093261719,386.3355712890625,365.9905700683594,2.2251133918762207,0.6153094172477722,165.0,0.06822217255830765
7279.894968032837,-0.04941916465759277,0.6940956115722656,1061.803937043901,0.18190539628267288,2.6503710746765137,1000.0,2.8516860008239746,-0.015312595292925835,1606.1038422244967,22.802526784923696,1259.9749917184683,166,405.04681396484375,0.0,0.0211056883401964,166000,-0.18707948923110962,387.71844482421875,166.0,1.0,95.4745101928711,0.5985468029975891,850.4582220885867,166.0,-374.0950012207031,386.01605224609375,366.12969970703125,2.2287843227386475,0.5752485394477844,166.0,0.06811565160751343
7320.93722820282,-0.18572194874286652,0.6937409043312073,1067.9589649781262,0.21328021585941315,3.0583577156066895,1000.0,3.167785406112671,-0.014734964817762375,2012.437807791343,22.81128696974171,1266.5458957846297,167,411.1509094238281,0.0,0.0211056883401964,167000,-0.09962719678878784,388.594482421875,167.0,1.0,114.5169906616211,0.6308283805847168,855.753955041575,167.0,-375.3951110839844,386.7778625488281,366.3719177246094,2.2291133403778076,0.617518424987793,167.0,0.06843942403793335
7361.44903087616,-0.10228610038757324,0.6935538649559021,1079.1754784505786,0.20053353905677795,2.898163318634033,1000.0,3.1989643573760986,-0.014609583653509617,1818.9292566469271,22.82159385949109,1270.5762211927743,168,412.8089599609375,0.0,0.019882513137642284,168000,-0.14801079034805298,390.9501953125,168.0,1.0,122.59427642822266,0.5894349217414856,861.4536979443153,168.0,-378.49261474609375,388.8475036621094,366.63824462890625,2.230212450027466,0.603226363658905,168.0,0.0686430037021637
7401.823532819748,-0.15127451717853546,0.6932991743087769,1084.4905713504415,0.2053859382867813,3.0456480979919434,1000.0,3.08182692527771,-0.014720283448696136,1897.405082937629,22.8322114477132,1278.3103830810196,169,414.6381530761719,0.0,0.020689822899908242,169000,-0.17669497430324554,393.33099365234375,169.0,1.0,111.91173553466797,0.5825979113578796,866.6695024656964,169.0,-379.5704040527344,391.2206115722656,366.9178771972656,2.2305240631103516,0.5880788564682007,169.0,0.06871283799409866
7442.205121994019,-0.09431355446577072,0.692979633808136,1094.9895690249825,0.20199661701917648,2.662186861038208,1000.0,2.7466020584106445,-0.014411360025405884,1710.2535187027268,22.842692080281072,1283.7336992789956,170,415.53851318359375,0.0,0.020689822899908242,170000,-0.16561204195022583,396.5831298828125,170.0,1.0,65.22541046142578,0.6018680930137634,873.0896721345916,170.0,-381.39569091796875,394.7542419433594,367.1996154785156,2.2315425872802734,0.6020829081535339,170.0,0.06897839158773422
7482.529647350311,-0.28679266571998596,0.6926186084747314,1106.5581425034084,0.19907496869564056,2.9487080574035645,1000.0,2.8963217735290527,-0.014088529162108898,1722.6031063621267,22.85323387399527,1286.131108216351,171,416.11553955078125,0.0,0.0211056883401964,171000,-0.11100649833679199,398.2456970214844,171.0,1.0,98.07159423828125,0.5689603090286255,880.8076738847749,171.0,-384.3047180175781,396.6534423828125,367.5040283203125,2.233335256576538,0.56639164686203,171.0,0.06928971409797668
7522.926612138748,-0.2449168711900711,0.6925690770149231,1106.2090238048468,0.22829095274209976,2.90462064743042,1000.0,2.9379730224609375,-0.014765511266887188,1654.1008066104016,22.863442496230977,1287.1227549322084,172,418.28955078125,0.0,0.019882513137642284,172000,-0.15884904563426971,400.26702880859375,172.0,1.0,118.31991577148438,0.6299333572387695,883.2072339914362,172.0,-383.5736999511719,398.22894287109375,367.77587890625,2.232349157333374,0.589433491230011,172.0,0.06916850060224533
7563.304787158966,-0.2606041729450226,0.6923248171806335,1111.0768162912639,0.21504757553339005,2.3797433376312256,1000.0,2.6047146320343018,-0.014652970246970654,1807.6390272891445,22.873598892077002,1296.017656222178,173,418.9082336425781,0.0,0.020689822899908242,173000,-0.12372621148824692,402.4191589355469,173.0,1.0,143.1842803955078,0.49940502643585205,890.2805470185223,173.0,-385.1389465332031,400.4787902832031,368.0916442871094,2.2338547706604004,0.5454317331314087,173.0,0.06943029165267944
7603.864574670792,-0.30975112318992615,0.6918395161628723,1132.0862084123376,0.198507659137249,2.556487560272217,1000.0,2.8983540534973145,-0.014611021615564823,1984.0338793348194,22.88310086158173,1307.722245946609,174,424.54278564453125,0.0,0.0211056883401964,174000,-0.32492488622665405,403.11322021484375,174.0,1.0,134.85687255859375,0.5368870496749878,895.6163583279481,174.0,-386.2983703613281,400.7214050292969,368.38714599609375,2.233102321624756,0.5431188344955444,174.0,0.06963720917701721
7644.4021809101105,-0.2170134335756302,0.6916994452476501,1153.7177893723983,0.21705356240272522,2.7770228385925293,1000.0,2.9879257678985596,-0.014633279293775558,1764.8837677975087,22.892568425692804,1323.5682932466984,175,420.6261901855469,0.0,0.020282151651708893,175000,-0.14413882791996002,401.3970947265625,175.0,1.0,76.24671173095703,0.5966798067092896,901.652214339903,175.0,-386.3924865722656,399.3940734863281,368.69512939453125,2.233555316925049,0.5722365379333496,175.0,0.06988018751144409
7684.991018533707,-0.057502731680870056,0.691761314868927,1170.5705199886452,0.21073803305625916,2.6302592754364014,1000.0,2.586101531982422,-0.015322869643568993,1623.647241140261,22.90178343416994,1343.7455975082776,176,416.13922119140625,0.0,0.020689822899908242,176000,-0.12527255713939667,400.3642883300781,176.0,1.0,100.15032958984375,0.5781083106994629,903.8897562728831,176.0,-385.54815673828125,398.81341552734375,368.9538269042969,2.234187364578247,0.5864331722259521,176.0,0.06982693076133728
7725.738648891449,-0.2513629198074341,0.6919417977333069,1184.5356355255974,0.19938036054372787,2.7845640182495117,1000.0,3.0656299591064453,-0.014606728218495846,1699.8325343125107,22.910430710129884,1365.1194682853977,177,415.2742004394531,0.0,0.020689822899908242,177000,-0.2185479998588562,398.73345947265625,177.0,1.0,196.49562072753906,0.589995801448822,906.3568203761725,177.0,-385.24176025390625,396.56011962890625,369.2083740234375,2.237952947616577,0.5886120796203613,177.0,0.06992064416408539
7766.164645195007,-0.38607025146484375,0.6916766166687012,1205.2684620506916,0.20461953431367874,2.7382760047912598,1000.0,2.8664190769195557,-0.013959167525172234,1740.8211689962143,22.919936433504553,1386.622609911157,178,419.0245361328125,0.0,0.020689822899908242,178000,-0.32325974106788635,402.1279296875,178.0,1.0,86.25259399414062,0.5675886869430542,910.413869341044,178.0,-387.17926025390625,400.31378173828125,369.4747314453125,2.238301992416382,0.5582422018051147,178.0,0.07008709758520126
7806.662699699402,-0.14394046366214752,0.691497802734375,1223.7220301202456,0.20503570139408112,2.584766149520874,1000.0,2.771505117416382,-0.013608627952635288,1626.6028483255009,22.929132061372712,1407.8242215458135,179,417.728271484375,0.0,0.020282151651708893,179000,-0.14011846482753754,401.723876953125,179.0,1.0,158.3480224609375,0.5863274335861206,913.2171640347867,179.0,-387.7427978515625,399.6734924316406,369.7319641113281,2.239431381225586,0.5853320360183716,179.0,0.07020999491214752
7847.067573547363,-0.2346675843000412,0.691255509853363,1246.1382864067941,0.2353683039546013,2.8607497215270996,1000.0,2.652439832687378,-0.01329571008682251,1433.8501332791798,22.938505156599383,1410.8985481402635,180,417.6511535644531,0.0,0.020689822899908242,180000,-0.23085184395313263,402.6204528808594,180.0,1.0,45.9767951965332,0.6136673092842102,917.6834468984354,180.0,-388.6295166015625,400.7564697265625,370.005615234375,2.2392261028289795,0.6078600287437439,180.0,0.0703863576054573
7887.567939519882,-0.3951384127140045,0.6910397410392761,1247.5513130169516,0.21297059953212738,2.609180450439453,1000.0,2.9179766178131104,-0.013863513246178627,1386.2039105892918,22.94750440032565,1412.9104083743532,181,418.6960144042969,0.0,0.02152991267583435,181000,-0.4230317175388336,403.7965087890625,181.0,1.0,155.782470703125,0.5211911797523499,916.253498926488,181.0,-387.9990234375,401.34490966796875,370.22418212890625,2.238370895385742,0.5330850481987,181.0,0.0700514018535614
7928.114214897156,-0.3298009932041168,0.6905918121337891,1248.0921860475821,0.18647710233926773,2.3818752765655518,1000.0,2.6559369564056396,-0.014382721856236458,1943.2528560670212,22.95627876526006,1418.0945261974457,182,420.47589111328125,0.0,0.019882513137642284,182000,-0.3418682813644409,402.691650390625,182.0,1.0,136.83770751953125,0.6013399362564087,916.8400595382241,182.0,-388.5404052734375,400.42645263671875,370.4617614746094,2.2372283935546875,0.5763038396835327,182.0,0.06987590342760086
7968.538147687912,-0.18540304899215698,0.6904738545417786,1252.0415395091823,0.2034119814634323,2.9315602779388428,1000.0,3.1698062419891357,-0.01483041699975729,2250.8661342369082,22.965316424204836,1426.9376287852692,183,424.1907958984375,0.0,0.019882513137642284,183000,-0.19464421272277832,401.9242248535156,183.0,1.0,84.86727905273438,0.6225818395614624,921.6989716224018,183.0,-387.4451599121094,400.1308898925781,370.7286682128906,2.237684965133667,0.6010953187942505,183.0,0.06997618824243546
8008.947411298752,-0.24386823177337646,0.6904160976409912,1260.6160663829644,0.18495513498783112,2.697809934616089,1000.0,2.8751256465911865,-0.014723001979291439,2037.0575983778112,22.974304930560418,1431.7251818798295,184,423.34381103515625,0.0,0.0211056883401964,184000,-0.237661674618721,401.49407958984375,184.0,1.0,86.5893783569336,0.5925974249839783,927.2475380649032,184.0,-386.9413146972656,399.9500732421875,370.99517822265625,2.238262891769409,0.5814891457557678,184.0,0.0702609121799469
8049.44864821434,-0.38120511174201965,0.6903278231620789,1253.7053850211125,0.2436341792345047,2.63409423828125,1000.0,2.6874263286590576,-0.015312348492443562,1831.3002444594372,22.982940582028522,1436.578786820146,185,418.0632629394531,0.0,0.02240411346542305,185000,-0.27563369274139404,399.19635009765625,185.0,1.0,115.71347045898438,0.5655345320701599,926.8008053938922,185.0,-385.536865234375,397.60498046875,371.2092590332031,2.2374284267425537,0.6213283538818359,185.0,0.07000329345464706
8089.819160461426,-0.16213257610797882,0.690227746963501,1270.4063746950699,0.21528451144695282,3.0052993297576904,1000.0,2.971390962600708,-0.015738459303975105,1706.007214402837,22.991861290183767,1442.877952082354,186,414.9362487792969,0.0,0.020689822899908242,186000,-0.24403871595859528,398.4626770019531,186.0,1.0,105.1816635131836,0.5878345966339111,931.9869144200507,186.0,-384.8484802246094,397.04412841796875,371.4630126953125,2.2381069660186768,0.5823025703430176,186.0,0.07018619775772095
8130.284839630127,-0.014230132102966309,0.68999183177948,1269.1547057392715,0.18005862087011337,2.969266653060913,1000.0,3.1789982318878174,-0.01565505564212799,1645.9891623043666,23.000424178066957,1451.2661181010146,187,416.67724609375,0.0,0.0211056883401964,187000,-0.14828886091709137,398.40545654296875,187.0,1.0,132.98794555664062,0.6118008494377136,933.9131989176401,187.0,-385.2129211425781,396.8812561035156,371.67584228515625,2.2393016815185547,0.5642498135566711,187.0,0.07017289102077484
8170.818167924881,-0.2136872559785843,0.6901218295097351,1271.7193722284035,0.22960050404071808,2.456848621368408,1000.0,2.8609116077423096,-0.014710087329149246,1199.489753344356,23.00871175153636,1453.205088384283,188,401.9585876464844,0.0,0.021962663920618616,188000,-0.18821579217910767,398.7623291015625,188.0,1.0,154.9114227294922,0.5760324597358704,937.5801702293123,188.0,-385.42242431640625,396.0902404785156,371.90740966796875,2.2403132915496826,0.5697410106658936,188.0,0.07037728279829025
8211.248518943787,-0.19035299122333527,0.6899731159210205,1285.5178996804868,0.19488133490085602,2.4206361770629883,1000.0,2.6834864616394043,-0.014162919484078884,1219.1008301880456,23.017206161032266,1454.6267578684233,189,405.9046630859375,0.0,0.022854436146078055,189000,-0.27040815353393555,399.20123291015625,189.0,1.0,157.98846435546875,0.565265953540802,942.9414440871592,189.0,-383.9730529785156,397.4829406738281,372.1446838378906,2.241938829421997,0.536126434803009,189.0,0.07063480466604233
8251.724390983582,0.1098589301109314,0.6903440952301025,1286.784615189153,0.20212862640619278,2.680462598800659,1000.0,2.6527397632598877,-0.013678988441824913,343.9125916195654,23.02549030934764,1445.9889718491943,190,388.9952392578125,0.0,0.020689822899908242,190000,-0.10900795459747314,396.1662902832031,190.0,1.0,127.28475952148438,0.5980919599533081,943.2991212015754,190.0,-382.8760681152344,394.5466003417969,372.30047607421875,2.242204189300537,0.5781487822532654,190.0,0.07083170115947723
8292.225210905075,-0.06967277824878693,0.6904767155647278,1279.8639054516916,0.23465272784233093,2.5510056018829346,1000.0,2.7148327827453613,-0.013866267167031765,1837.3625447208422,23.03362428565213,1453.554900735779,191,417.719970703125,0.0,0.0211056883401964,191000,-0.01008355338126421,395.97412109375,191.0,1.0,93.20637512207031,0.6098980903625488,939.1223115876941,191.0,-382.12420654296875,393.926513671875,372.39251708984375,2.2447404861450195,0.5932919979095459,191.0,0.07072202116250992
8332.662412166595,-0.1300414651632309,0.6903048157691956,1284.8872289041333,0.20249977707862854,2.886261224746704,1000.0,2.9668502807617188,-0.01393116731196642,1985.6592838722634,23.041855112197883,1465.9352502493375,192,417.4443359375,0.0,0.019882513137642284,192000,-0.04275583103299141,395.0328674316406,192.0,1.0,179.20262145996094,0.600325882434845,942.8660446886646,192.0,-382.21929931640625,393.24951171875,372.61383056640625,2.2444162368774414,0.5673992037773132,192.0,0.07085542380809784
8373.236205339432,-0.08528038114309311,0.6901504397392273,1296.743576772105,0.21887283772230148,3.022427558898926,1000.0,3.003281593322754,-0.014248267747461796,1702.3890467461274,23.049630425680345,1471.2592630551108,193,412.8034362792969,0.0,0.019882513137642284,193000,-0.010498185642063618,394.87890625,193.0,1.0,159.02980041503906,0.6590224504470825,947.2408326280012,193.0,-383.206787109375,393.0367431640625,372.8348693847656,2.2441704273223877,0.6479461789131165,193.0,0.07094661146402359
8413.794779777527,-0.18131671845912933,0.6900748014450073,1301.6729542930861,0.20115521550178528,3.3033652305603027,1000.0,3.2040798664093018,-0.013951427303254604,1507.923887865378,23.057372455325044,1474.0018418826335,194,413.4695129394531,0.0,0.020689822899908242,194000,-0.296828955411911,395.29205322265625,194.0,1.0,120.16763305664062,0.6396804451942444,951.5155098914546,194.0,-382.4514465332031,393.115478515625,373.0384826660156,2.246110677719116,0.5877857804298401,194.0,0.07118487358093262
8454.158049345016,-0.15117773413658142,0.6897910237312317,1296.8655228605357,0.21851813048124313,3.0067763328552246,1000.0,2.978990316390991,-0.014527395367622375,1701.433158895533,23.065573042499196,1478.5126560141393,195,412.3860168457031,0.0,0.019490749081111935,195000,-0.08768853545188904,394.50732421875,195.0,1.0,131.03782653808594,0.6741241216659546,949.8962567529828,195.0,-381.7451477050781,392.6341247558594,373.1961975097656,2.2445523738861084,0.6530853509902954,195.0,0.07077939063310623
8494.597114801407,-0.09197475761175156,0.6897484660148621,1300.5250825908408,0.19243286550045013,3.0201518535614014,1000.0,3.2206270694732666,-0.014963964931666851,1605.685675176254,23.07348981371699,1481.486687016181,196,412.8800354003906,0.0,0.0211056883401964,196000,-0.12664653360843658,394.19439697265625,196.0,1.0,154.3595733642578,0.6676933169364929,953.7775918159356,196.0,-381.3861999511719,392.66650390625,373.40435791015625,2.245342254638672,0.6502687931060791,196.0,0.07085107266902924
8535.071192741394,0.06198502704501152,0.6899294853210449,1298.9041768625448,0.20963729172945023,3.344928026199341,1000.0,3.4396398067474365,-0.015146499499678612,1871.7549454622363,23.081236881484667,1490.659403994489,197,417.8531494140625,0.0,0.020689822899908242,197000,-0.07007386535406113,394.231201171875,197.0,1.0,141.4517059326172,0.6346022486686707,954.6290601276146,197.0,-381.259033203125,392.1488342285156,373.5433654785156,2.248713731765747,0.678051233291626,197.0,0.07086043059825897
8575.601670980453,-0.07091771811246872,0.6898524165153503,1299.437865775923,0.19601506739854813,3.085771322250366,1000.0,3.2569100856781006,-0.014920265413820744,1807.0157613428487,23.088758969533917,1498.5186473119777,198,417.1446838378906,0.0,0.020689822899908242,198000,-0.02938741445541382,395.7398681640625,198.0,1.0,94.59709167480469,0.6631287336349487,956.7054795435084,198.0,-382.41717529296875,393.509521484375,373.7212829589844,2.2503833770751953,0.6824802160263062,198.0,0.07099263370037079
8616.091834783554,-0.2287951558828354,0.6896867156028748,1311.797669957954,0.2442132830619812,3.3235630989074707,1000.0,3.1651926040649414,-0.014591456390917301,1640.6562419616826,23.096318355919554,1501.5489000908879,199,412.0694885253906,0.0,0.019882513137642284,199000,-0.04434686526656151,395.5830993652344,199.0,1.0,195.8739471435547,0.7186044454574585,960.9383241428526,199.0,-381.931640625,393.1537780761719,373.933349609375,2.2509450912475586,0.7063433527946472,199.0,0.07117053121328354
8656.588945150375,-0.10515705496072769,0.6897925138473511,1318.0257067669843,0.20738039910793304,3.265843629837036,1000.0,3.171234607696533,-0.014721278101205826,1284.9628491517155,23.103788486115505,1499.523500503975,200,413.0782165527344,0.0,0.020282151651708893,200000,0.03706316277384758,397.7005310058594,200.0,1.0,150.70492553710938,0.7092192769050598,964.143995505924,200.0,-382.9544677734375,395.5039978027344,374.1341247558594,2.2525644302368164,0.6944900751113892,200.0,0.07128672301769257
8697.052629947662,0.20018386840820312,0.690029501914978,1316.2122214109745,0.19744257628917694,3.49700927734375,1000.0,3.116971254348755,-0.015072586014866829,1935.7072483972806,23.11127787221515,1512.9913209402346,201,423.87890625,0.0,0.020282151651708893,201000,0.1568531095981598,398.7743835449219,201.0,1.0,102.26624298095703,0.6423357129096985,964.6723900428589,201.0,-385.4903869628906,397.17315673828125,374.3223876953125,2.25137996673584,0.6272791028022766,201.0,0.07113411277532578
8737.565596103668,-0.2256205826997757,0.6899707913398743,1320.8928372354087,0.1707264930009842,3.817960023880005,1000.0,4.06011438369751,-0.014684973284602165,1648.3284335769742,23.118567497802548,1520.5627928802414,202,413.006103515625,0.0,0.019490749081111935,202000,-0.16615165770053864,396.8372802734375,202.0,1.0,124.21624755859375,0.631563663482666,968.9427172903153,202.0,-384.4346008300781,394.50115966796875,374.542724609375,2.252139091491699,0.6294441819190979,202.0,0.07138938456773758
8778.339891910553,-0.13755707442760468,0.6899072527885437,1327.1498926637325,0.16171394288539886,3.2132418155670166,1000.0,3.0924742221832275,-0.014848302118480206,1762.6875053214058,23.12510138586332,1531.0668856652771,203,419.32586669921875,0.0,0.019882513137642284,203000,-0.12716388702392578,399.8531188964844,203.0,1.0,81.06071472167969,0.6986929774284363,974.0573704691794,203.0,-387.76422119140625,398.06109619140625,374.78863525390625,2.2511942386627197,0.694040060043335,203.0,0.07151978462934494
8818.903449296951,0.05374002829194069,0.6900779604911804,1336.5008027095005,0.16690997779369354,3.282717227935791,1000.0,3.0675878524780273,-0.014922196045517921,2001.6278353895323,23.132127613469113,1534.8520088131982,204,422.2441101074219,0.0,0.020282151651708893,204000,0.05554569885134697,400.5769348144531,204.0,1.0,177.87184143066406,0.7004581093788147,978.0077195439129,204.0,-385.6048889160156,398.6021728515625,375.0040283203125,2.253229856491089,0.6745550632476807,204.0,0.07169099152088165
8859.346570968628,-0.08597951382398605,0.6902099847793579,1347.8856874897829,0.18961714208126068,3.353724241256714,1000.0,3.433811664581299,-0.015305421315133572,2078.9931880742984,23.139404058507953,1540.6916114216149,205,426.4058532714844,0.0,0.019490749081111935,205000,0.020308049395680428,402.1231689453125,205.0,1.0,210.80703735351562,0.6493571996688843,980.1297948567869,205.0,-388.6527404785156,400.1329040527344,375.21795654296875,2.2530174255371094,0.6287632584571838,205.0,0.07168328016996384
8899.726338624954,-0.039822857826948166,0.6903386116027832,1358.4942377618445,0.17001918703317642,3.2965877056121826,1000.0,3.569523811340332,-0.015179240144789219,1845.9753159679985,23.146779143753747,1547.6170317260892,206,422.5408020019531,0.0,0.019882513137642284,206000,-0.12443005293607712,402.33502197265625,206.0,1.0,128.21481323242188,0.6307927370071411,984.0108469621772,206.0,-390.3846130371094,399.7535400390625,375.4278564453125,2.2544820308685303,0.6403588652610779,206.0,0.07196437567472458
8940.379016160965,-0.021896108984947205,0.6901015639305115,1365.6062839914782,0.1949494630098343,3.3955905437469482,1000.0,3.5522451400756836,-0.015176460146903992,1845.8488137120453,23.153380815938455,1558.1315178632535,207,425.6859436035156,0.0,0.020282151651708893,207000,-0.05324016138911247,402.0658264160156,207.0,1.0,62.088130950927734,0.6464167237281799,988.3917716397934,207.0,-391.99835205078125,399.8868103027344,375.6651306152344,2.2551021575927734,0.6361196041107178,207.0,0.07219082117080688
8980.833373069763,-0.2082657814025879,0.690514862537384,1360.866750317503,0.21174652129411697,3.133143186569214,1000.0,3.208280324935913,-0.01403459906578064,1064.2294474971345,23.160434155667108,1555.103418506035,208,412.78369140625,0.0,0.019490749081111935,208000,-0.1586812287569046,404.4317932128906,208.0,1.0,115.10531616210938,0.660417914390564,986.1906881318254,208.0,-393.3392639160156,402.4296875,375.7679748535156,2.2552130222320557,0.6902312636375427,208.0,0.07241898030042648
9021.340330600739,-0.12041433900594711,0.6906940937042236,1360.426605874826,0.1708717867732048,3.1962521076202393,1000.0,3.7078890800476074,-0.013946879655122757,1906.6417016672106,23.167289154480056,1560.2241416399752,209,427.23724365234375,0.0,0.019106704324195603,209000,-0.16305138170719147,407.5186767578125,209.0,1.0,103.95156860351562,0.6591899991035461,987.0963740103676,209.0,-395.77508544921875,405.49639892578125,375.948486328125,2.2576582431793213,0.6547606587409973,209.0,0.07253538072109222
9061.964394807816,-0.0452110655605793,0.6908712387084961,1354.3194131163505,0.2159384861588478,3.152261972427368,1000.0,3.2471656799316406,-0.013778778724372387,2169.5815104358862,23.173783392960864,1568.3092076331734,210,435.0073547363281,0.0,0.019106704324195603,210000,-0.12236791849136353,409.40167236328125,210.0,1.0,76.64238739013672,0.6556031703948975,986.5765060784406,210.0,-396.814697265625,407.66131591796875,376.1064147949219,2.260873556137085,0.6765202879905701,210.0,0.07255841791629791
9102.465541124344,-0.04069216176867485,0.6909991502761841,1374.8507085237977,0.21000514924526215,3.0445563793182373,1000.0,3.1302120685577393,-0.013635884039103985,1530.9155551496256,23.180532686085524,1574.0448487434132,211,423.7711486816406,0.0,0.019882513137642284,211000,0.010607396252453327,409.6662292480469,211.0,1.0,205.2602081298828,0.6681694984436035,991.1584188352894,211.0,-396.040283203125,407.7890625,376.37884521484375,2.2618942260742188,0.6842790246009827,211.0,0.07277338951826096
9143.027100801468,0.17919762432575226,0.6912018060684204,1363.7157850855742,0.1914082169532776,2.948096990585327,1000.0,2.969038724899292,-0.013718809932470322,2155.3742652966,23.187068972093094,1581.106084039364,212,432.23724365234375,0.0,0.019490749081111935,212000,0.08900579065084457,410.179443359375,212.0,1.0,251.97242736816406,0.6774431467056274,987.6732940342573,212.0,-396.4063415527344,408.03192138671875,376.54241943359375,2.265619993209839,0.6319814920425415,212.0,0.07258159667253494
9183.619639873505,-0.06787944585084915,0.691164493560791,1372.0302077085203,0.18566805869340897,2.969428777694702,1000.0,3.0616557598114014,-0.013453088700771332,1771.0054921982592,23.193469280369047,1580.5584469494504,213,426.7930908203125,0.0,0.019106704324195603,213000,-0.07881665974855423,408.7543640136719,213.0,1.0,88.2618637084961,0.6772558689117432,993.9058798014346,213.0,-396.1357116699219,406.87139892578125,376.8125915527344,2.266765594482422,0.6246542930603027,213.0,0.07291989773511887
9223.979087352753,0.03418216109275818,0.6910632848739624,1369.66851155378,0.20944734662771225,3.19140625,1000.0,3.2276666164398193,-0.01345902681350708,1637.4121027334972,23.200399521007284,1586.0793001043241,214,429.81976318359375,0.0,0.019106704324195603,214000,-0.045343417674303055,407.28411865234375,214.0,1.0,138.32852172851562,0.676823079586029,997.0268105189222,214.0,-398.4997253417969,405.5685729980469,377.0504150390625,2.2669873237609863,0.6574140787124634,214.0,0.07300236821174622
9264.388556718826,-0.1304779052734375,0.6910797357559204,1370.9963880082557,0.2060847133398056,2.9917428493499756,1000.0,3.2740092277526855,-0.013214063830673695,2171.814633328599,23.2071440747242,1595.6727951200892,215,431.37384033203125,0.0,0.018361167303396805,215000,-0.19112221896648407,405.1195068359375,215.0,1.0,104.14686584472656,0.6366764307022095,997.277592955114,215.0,-396.9951171875,403.105224609375,377.2665710449219,2.26979398727417,0.6499198079109192,215.0,0.07273151725530624
9304.988550424576,-0.08491043001413345,0.6910804510116577,1370.620062324836,0.19314014166593552,3.710174322128296,1000.0,3.583359479904175,-0.013443558476865292,2119.4074649668355,23.213354732193,1606.7323390644472,216,430.6617431640625,0.0,0.019490749081111935,216000,-0.04576767608523369,402.2729797363281,216.0,1.0,100.44471740722656,0.6957628726959229,1001.9829582347883,216.0,-395.138916015625,400.9165344238281,377.5093078613281,2.269702672958374,0.6337700486183167,216.0,0.07289829850196838
