reference_action_std,eval/return,param_noise_stddev,total/steps,total/episodes,reference_actor_Q_mean,rollout/actions_std,train/param_noise_distance,reference_Q_mean,ret_rms_mean,ret_rms_std,rollout/actions_mean,reference_perturbed_action_std,eval/return_history,reference_actor_Q_std,rollout/episodes,rollout/Q_mean,rollout/return,train/loss_critic,obs_rms_std,train/loss_actor,obs_rms_mean,total/epochs,eval/episodes,total/duration,rollout/episode_steps,eval/Q,reference_action_mean,rollout/return_history,reference_perturbed_action_mean,reference_Q_std,total/steps_per_second
0.826805055141449,1002.2452582988575,0.0156587938752642,475000,4365.0,564.8246459960938,0.7902808785438538,0.20779797434806824,521.1429443359375,0.0,1.0,0.23133613169193268,0.8178687691688538,888.1591049765158,439.41845703125,4365.0,664.168701171875,524.6107736601874,2369.23779296875,5.843405723571777,-747.1797485351562,1.9693337678909302,475,475.0,6134.357630252838,108.80847651775487,816.3455200195312,0.1295241415500641,771.3465528747049,0.15884466469287872,416.7767333984375,77.43272052764587
0.8043971657752991,904.5693480118744,0.015973535632157008,476000,4369.0,569.6248168945312,0.7903010249137878,0.20861829817295074,525.1104125976562,0.0,1.0,0.23131921887397766,0.7985019087791443,889.3740330459971,439.6737365722656,4369.0,664.8069458007812,525.23220924194,2674.203857421875,5.8422136306762695,-757.6483764648438,1.9694525003433228,476,476.0,6148.1076583862305,108.94071869993134,993.3493041992188,0.2660953998565674,793.4470419335211,0.2757435441017151,419.9708557128906,77.42219662512247
0.8200235962867737,800.3157681701,0.016294603698363365,477000,4376.0,572.8626708984375,0.7902691960334778,0.21435116231441498,527.0596923828125,0.0,1.0,0.23140008747577667,0.8204255700111389,890.7277870165786,436.0586853027344,4376.0,665.4205322265625,525.456266563284,2764.940673828125,5.841687202453613,-758.0303955078125,1.9697071313858032,477,477.0,6161.741230964661,108.98697440585009,880.8375854492188,0.21838651597499847,798.5145021404257,0.22746312618255615,414.0694885253906,77.41318275472639
0.8053722381591797,763.6914145262017,0.016294603698363365,478000,4382.0,579.8523559570312,0.790217399597168,0.19434598088264465,539.2689208984375,0.0,1.0,0.2314709573984146,0.8007816076278687,887.225736460449,439.0133361816406,4382.0,666.057373046875,525.8914049563448,2286.93896484375,5.840482234954834,-760.2235717773438,1.9698727130889893,478,478.0,6175.240747451782,109.06846188954815,936.4284057617188,0.20768825709819794,816.731508126526,0.20607224106788635,420.4034423828125,77.40588902501446
0.7974570393562317,902.1603581284729,0.015973535632157008,479000,4389.0,596.546875,0.7901861071586609,0.1984524428844452,554.2063598632812,0.0,1.0,0.2314864695072174,0.8047896027565002,889.5594747478702,449.5916748046875,4389.0,666.6204833984375,526.115668038041,2411.9736328125,5.841764450073242,-758.6651000976562,1.970108985900879,479,479.0,6188.966356039047,109.10959216222373,956.5029907226562,0.25836631655693054,816.9147843969507,0.2388991117477417,428.8336181640625,77.39579962857661
0.793549120426178,659.4549106011991,0.01662212523270047,480000,4396.0,591.141357421875,0.7901626825332642,0.19716811180114746,548.4368896484375,0.0,1.0,0.23148390650749207,0.7980950474739075,886.0176767602185,448.2699279785156,4396.0,667.2337036132812,526.433798208306,2295.841064453125,5.841559410095215,-768.4254150390625,1.9702208042144775,480,480.0,6202.457669973373,109.17561419472247,1052.8394775390625,0.2761811912059784,822.6189675958739,0.29055723547935486,426.37310791015625,77.38867809186686
0.7915794849395752,1426.1552932187083,0.01695622994987775,481000,4402.0,608.9296875,0.7900964617729187,0.21549266576766968,563.04248046875,0.0,1.0,0.23158814013004303,0.7837978601455688,894.1486787982868,445.74053955078125,4402.0,667.8642578125,526.763185195839,2251.927001953125,5.841637134552002,-749.4383544921875,1.9703400135040283,481,481.0,6217.003933191299,109.240345297592,1010.271728515625,0.307481050491333,801.3400962383972,0.3435819745063782,421.718017578125,77.36845676291765
0.8057743310928345,1731.5926755812943,0.01695622994987775,482000,4407.0,588.673828125,0.7901059985160828,0.22379015386104584,543.876953125,0.0,1.0,0.23165899515151978,0.8052315711975098,904.3237733193022,438.3608703613281,4407.0,668.2704467773438,527.3902102824386,2235.80615234375,5.841154098510742,-779.8993530273438,1.9702991247177124,482,482.0,6232.03529548645,109.36873156342183,1022.1190185546875,0.27441737055778503,816.0215962813819,0.28246963024139404,414.0792541503906,77.34230907663317
0.802213728427887,991.24494892794,0.01662212523270047,483000,4413.0,581.3533325195312,0.790092945098877,0.2279970943927765,532.6866455078125,0.0,1.0,0.2317136973142624,0.7865217328071594,900.8047054666745,445.4286193847656,4413.0,668.6868896484375,527.6606139476312,2370.508544921875,5.840878963470459,-765.8169555664062,1.970198154449463,483,483.0,6245.74347114563,109.42352141400409,986.864501953125,0.2639051377773285,808.557478744064,0.28300800919532776,420.1095886230469,77.332666996553
0.7990726232528687,1028.6734090271386,0.01662212523270047,484000,4420.0,568.1964721679688,0.79012531042099,0.20131556689739227,523.4585571289062,0.0,1.0,0.23166127502918243,0.8041099309921265,903.83142662909,436.5938720703125,4420.0,669.1867065429688,527.9091583965112,2218.36865234375,5.842353820800781,-768.0242309570312,1.9701687097549438,484,484.0,6259.698292016983,109.47420814479638,878.9788818359375,0.29500269889831543,811.1973432671957,0.26573097705841064,412.913330078125,77.32002045805419
0.8133460283279419,1447.8657487014093,0.01662212523270047,485000,4426.0,568.6774291992188,0.7901178598403931,0.18236197531223297,526.695556640625,0.0,1.0,0.23172765970230103,0.8230270743370056,911.4832252321061,446.7550354003906,4426.0,669.781982421875,528.4357786996501,2461.610107421875,5.8410749435424805,-775.677001953125,1.9704782962799072,485,485.0,6274.269617319107,109.5797559873475,961.8494873046875,0.2217474728822708,810.4265868671141,0.2060631811618805,425.2605285644531,77.29983401753024
0.8040114641189575,1085.6304619223001,0.016294603698363365,486000,4430.0,573.531494140625,0.7901167273521423,0.1888551265001297,530.2567749023438,0.0,1.0,0.23164787888526917,0.8138691782951355,913.8906027787631,445.8573303222656,4430.0,670.3643188476562,528.9522126467945,2241.381591796875,5.839954853057861,-756.7831420898438,1.9705346822738647,486,486.0,6288.322762489319,109.6803611738149,896.199462890625,0.2869451642036438,819.9756318631163,0.27519506216049194,425.7595520019531,77.28610924665868
0.811995267868042,1314.286395475967,0.017297050171870294,487000,4436.0,577.6126708984375,0.7900891304016113,0.1912720650434494,535.5005493164062,0.0,1.0,0.2318401038646698,0.7994850873947144,919.0381101250256,445.7820129394531,4436.0,670.94287109375,529.3516111372012,2501.00244140625,5.838298320770264,-767.7427368164062,1.9709300994873047,487,487.0,6302.784794807434,109.75721370604148,964.3207397460938,0.25622233748435974,812.1034660766659,0.2830507159233093,425.78021240234375,77.26743270708151
0.799271821975708,1464.7260643494965,0.016294603698363365,488000,4440.0,583.1922607421875,0.790087103843689,0.20162327587604523,537.93603515625,0.0,1.0,0.23187434673309326,0.7939316034317017,925.3782335809096,445.9249572753906,4440.0,671.4267578125,529.9513443038041,2415.783935546875,5.839147567749023,-755.4486083984375,1.9710882902145386,488,488.0,6317.310214042664,109.87837837837837,915.7882080078125,0.284284383058548,830.3949597961773,0.30686452984809875,424.589111328125,77.24806657669453
0.7937011122703552,985.1017377306567,0.01662212523270047,489000,4445.0,573.5421142578125,0.7900868654251099,0.2124171406030655,526.1161499023438,0.0,1.0,0.23199975490570068,0.8022297620773315,928.690760641502,444.8686218261719,4445.0,671.7883911132812,530.589053948416,2518.051025390625,5.840922832489014,-750.583984375,1.9712556600570679,489,489.0,6331.133979558945,110.00674915635545,921.81884765625,0.3190343379974365,843.2316764296557,0.2721995711326599,423.9332275390625,77.23734825053661
0.7949367761611938,850.2121583733027,0.01662212523270047,490000,4448.0,582.4052734375,0.7900700569152832,0.17649616301059723,532.2960815429688,0.0,1.0,0.23202913999557495,0.7909642457962036,929.9619524235429,447.323486328125,4448.0,672.38818359375,531.0915901544071,2332.724853515625,5.839156150817871,-771.1636962890625,1.9713914394378662,490,490.0,6344.7641859054565,110.1085881294964,957.4085693359375,0.3038790225982666,863.5204335980692,0.2992148697376251,422.1167907714844,77.22903257594788
0.8196533918380737,1128.9775769621472,0.015973535632157008,491000,4453.0,596.4404296875,0.7900770306587219,0.19833452999591827,546.793212890625,0.0,1.0,0.23219580948352814,0.8070516586303711,934.1001114561371,450.2115783691406,4453.0,672.6868896484375,531.6627689030323,2289.7685546875,5.837930202484131,-766.2949829101562,1.9716378450393677,491,491.0,6358.848369836807,110.2301818998428,992.0572509765625,0.2654011845588684,861.5332298569031,0.30286726355552673,425.762451171875,77.21523952812873
