rollout/episodes,train/loss_critic,rollout/return_history,total/steps_per_second,rollout/Q_mean,train/param_noise_distance,rollout/episode_steps,reference_action_mean,rollout/return,reference_actor_Q_std,eval/return,total/epochs,rollout/actions_std,reference_Q_mean,obs_rms_mean,reference_action_std,ret_rms_std,reference_actor_Q_mean,total/episodes,rollout/actions_mean,reference_Q_std,ret_rms_mean,eval/Q,total/steps,eval/episodes,train/loss_actor,total/duration,obs_rms_std,eval/return_history
471.0,24.685068130493164,515.0743014355069,55.01246480103379,179.08372497558594,0.0,1000.0,-0.16047199070453644,371.8573573164893,2.02055025100708,795.6809270417609,471,0.6747415661811829,229.02928161621094,0.128771111369133,0.6925764083862305,1.0,230.58697509765625,471.0,-0.01366212498396635,1.7337995767593384,0.0,224.27005004882812,471000,471.0,-196.9831085205078,8561.696002960205,2.2337841987609863,851.4136627745252
472.0,27.173952102661133,511.5997410410855,55.01122900518937,178.81906127929688,0.0,1000.0,0.004124204162508249,371.14237116983224,2.032942771911621,1250.0620437557347,472,0.674937903881073,229.38729858398438,0.12889248132705688,0.7420512437820435,1.0,231.17318725585938,472.0,-0.013452427461743355,1.935671329498291,0.0,239.8240509033203,472000,472.0,-197.64451599121094,8580.066443443298,2.233163833618164,856.803189042415
473.0,27.744373321533203,513.1916484872245,55.00891442198727,178.9447784423828,0.0,1000.0,-0.089103102684021,372.1138180081184,2.0139315128326416,1160.7404511269083,473,0.6749188899993896,230.38827514648438,0.12899290025234222,0.7420808672904968,1.0,231.80078125,473.0,-0.013139741495251656,1.7038968801498413,0.0,239.14085388183594,473000,473.0,-198.9088134765625,8598.60633444786,2.234506368637085,859.8696493574461
474.0,20.247600555419922,512.6891826542978,55.006925111457114,179.06886291503906,0.0,1000.0,-0.06302804499864578,372.6783896670957,1.3734759092330933,920.6119513072426,474,0.6750018000602722,230.93728637695312,0.12902690470218658,0.809144914150238,1.0,232.5770263671875,474.0,-0.013105767779052258,1.5158873796463013,0.0,237.35877990722656,474000,474.0,-197.92398071289062,8617.096829891205,2.2353134155273438,862.3194305908472
475.0,68.40479278564453,508.5061819971328,55.00599860157329,179.1725311279297,0.0,1000.0,-0.07650869339704514,372.27976386650505,1.9250134229660034,726.1460663838393,475,0.6752119064331055,229.58578491210938,0.12898844480514526,0.7556054592132568,1.0,230.98541259765625,475.0,-0.013387982733547688,2.0707154273986816,0.0,208.45913696289062,475000,475.0,-197.48626708984375,8635.421809911728,2.2352280616760254,858.6842374622557
476.0,54.9854736328125,511.4835839344988,55.004984924184114,179.28472900390625,0.0,1000.0,-0.09606065601110458,371.81060712852684,1.2253143787384033,403.874500881844,476,0.6751300096511841,229.32937622070312,0.12885460257530212,0.6635302901268005,1.0,230.95919799804688,476.0,-0.013460985384881496,1.3417596817016602,0.0,186.12538146972656,476000,476.0,-197.4531707763672,8653.761121034622,2.2369253635406494,852.7947000016408
477.0,48.317138671875,513.2348528624112,55.00311489584883,179.40660095214844,0.0,1000.0,-0.10995471477508545,372.8924862389211,1.7828720808029175,969.6086117383211,477,0.6750227212905884,229.12420654296875,0.1288633495569229,0.6805149912834167,1.0,231.0878143310547,477.0,-0.013412716798484325,1.2342445850372314,0.0,236.75245666503906,477000,477.0,-198.7592315673828,8672.23612523079,2.2379190921783447,851.9157455245949
478.0,41.70966720581055,515.6696209229628,55.001620785988266,179.5262451171875,0.0,1000.0,-0.14668859541416168,373.78287696559175,1.6739004850387573,1019.3155337042335,478,0.6749733686447144,229.68276977539062,0.12895047664642334,0.6728072762489319,1.0,231.50457763671875,478.0,-0.013067012652754784,1.4423311948776245,0.0,237.8500518798828,478000,478.0,-197.65354919433594,8690.652987480164,2.238290309906006,852.1684032325508
479.0,40.97663116455078,516.0078399342576,55.0003756332891,179.64700317382812,0.0,1000.0,-0.026726096868515015,374.8336319454638,1.2916913032531738,1158.9446485710826,479,0.6748142838478088,230.0853271484375,0.1289941817522049,0.6943490505218506,1.0,231.14974975585938,479.0,-0.013088179752230644,1.389945387840271,0.0,238.7987823486328,479000,479.0,-199.0437469482422,8709.031429052353,2.239881992340088,852.2219987759454
480.0,25.275352478027344,515.4091806935884,54.99820628876549,179.76512145996094,0.0,1000.0,-0.08472985029220581,375.73115886807705,1.3329519033432007,941.436087261277,480,0.6746979355812073,229.69952392578125,0.1290588229894638,0.669491171836853,1.0,231.43502807617188,480.0,-0.012977859005331993,1.0147970914840698,0.0,237.9152069091797,480000,480.0,-197.30238342285156,8727.557358503342,2.2404723167419434,851.5680146188155
