rollout/episodes,reference_Q_std,reference_action_std,reference_actor_Q_std,rollout/Q_mean,reference_Q_mean,total/episodes,total/steps,total/epochs,reference_actor_Q_mean,rollout/actions_std,eval/episodes,obs_rms_std,rollout/episode_steps,reference_perturbed_action_std,train/param_noise_distance,reference_action_mean,total/duration,ret_rms_mean,ret_rms_std,obs_rms_mean,eval/Q,total/steps_per_second,param_noise_stddev,eval/return,rollout/return,reference_perturbed_action_mean,rollout/actions_mean,train/loss_critic,train/loss_actor,eval/return_history,rollout/return_history
1559.0,222.2056884765625,0.6101016998291016,217.2541046142578,477.39569091796875,503.32781982421875,1559.0,635000,635,522.689453125,0.67613285779953,635.0,1.5552939176559448,407.0590121872996,0.6337375044822693,0.17489737272262573,0.6503865718841553,7000.533795833588,0.0,1.0,0.02274828776717186,694.781982421875,90.707368683503,0.018730226766195082,1070.5362140267262,809.2956911601982,0.5901772975921631,0.479824960231781,513.1466064453125,-716.2677612304688,1624.533605448651,1168.0774877885813
1560.0,221.58409118652344,0.7117019891738892,216.1391143798828,477.8087158203125,499.17523193359375,1560.0,636000,636,519.6754150390625,0.676362931728363,636.0,1.5559089183807373,407.19358974358977,0.7612810134887695,0.19185474514961243,0.4988628923892975,7012.828466176987,0.0,1.0,0.02278110571205616,843.0870361328125,90.69093919342828,0.018730226766195082,2714.1647538633497,809.7763052705416,0.4033716022968292,0.47953271865844727,281.35198974609375,-716.3660888671875,1640.9924729285183,1149.2156418126854
1563.0,208.98153686523438,0.7695466876029968,202.06552124023438,478.0941162109375,517.6656494140625,1563.0,637000,637,539.2998657226562,0.6765313744544983,637.0,1.5564486980438232,407.445937300064,0.7012448906898499,0.2334183305501938,0.3955475389957428,7023.443359136581,0.0,1.0,0.02274627611041069,746.3048095703125,90.69625359352351,0.017999379770019416,540.0470401573943,810.8563442753647,0.5309634804725647,0.4793570339679718,326.03125,-714.8590087890625,1628.2271344631204,1144.3456396996398
1564.0,202.7080841064453,0.7829416394233704,197.601318359375,478.6097412109375,516.3953857421875,1564.0,638000,638,536.9210205078125,0.6766151785850525,638.0,1.5567915439605713,407.78644501278774,0.7332292199134827,0.20350907742977142,0.382795125246048,7035.629070281982,0.0,1.0,0.022781789302825928,751.0711669921875,90.68130136292552,0.017644720880324885,982.0002134258714,812.3252668464553,0.455757737159729,0.47925618290901184,729.8574829101562,-719.4058837890625,1627.3232727744848,1174.5442345829185
1565.0,206.22967529296875,0.6874311566352844,201.82647705078125,479.1075439453125,510.63739013671875,1565.0,639000,639,533.6139526367188,0.6767591238021851,639.0,1.5571893453598022,408.00511182108625,0.7667422294616699,0.23515580594539642,0.5666044354438782,7046.714437484741,0.0,1.0,0.022694062441587448,753.7195434570312,90.68055838914981,0.017297050171870294,1264.9570249556796,813.0052656152535,0.3937838077545166,0.47902485728263855,721.905517578125,-725.6431884765625,1629.311085322148,1173.1680214544522
1567.0,204.96409606933594,0.7449887990951538,199.93191528320312,479.6553649902344,505.1084289550781,1567.0,640000,640,528.3244018554688,0.6768806576728821,640.0,1.5575920343399048,408.1952776005105,0.7850532531738281,0.19169676303863525,0.4347728192806244,7058.415606975555,0.0,1.0,0.022639859467744827,804.733154296875,90.67190650654136,0.018361167303396805,2155.126171022698,813.8738812127415,0.3256669342517853,0.4787631332874298,244.7200927734375,-717.3855590820312,1638.8886464878926,1171.4671015392307
1570.0,212.3997802734375,0.6621707677841187,208.82559204101562,479.9685363769531,492.9244079589844,1570.0,641000,641,514.7999267578125,0.6769663691520691,641.0,1.5587061643600464,408.18025477707005,0.6905027031898499,0.2582429051399231,0.5850520133972168,7069.039249897003,0.0,1.0,0.022440457716584206,702.9102783203125,90.67710297539223,0.018730226766195082,951.0328289004447,813.5452308836603,0.5362465977668762,0.47862330079078674,435.314697265625,-718.139404296875,1628.975472147244,1159.8493977234182
1572.0,205.0015411376953,0.7630215287208557,199.75868225097656,480.42572021484375,509.661865234375,1572.0,642000,642,530.6358642578125,0.6770598888397217,642.0,1.5591720342636108,408.22582697201017,0.7549829483032227,0.19279158115386963,0.4116579592227936,7080.077809095383,0.0,1.0,0.022437870502471924,700.7717895507812,90.6769695631393,0.018361167303396805,1349.7640213591967,814.3347467295233,0.4454710781574249,0.47849103808403015,271.8177490234375,-723.6704711914062,1621.223853579206,1151.4793355644438
1575.0,207.6541290283203,0.763412594795227,200.7600860595703,480.7414245605469,508.35498046875,1575.0,643000,643,530.1876220703125,0.6771923899650574,643.0,1.5592511892318726,408.1485714285714,0.677566647529602,0.23363345861434937,0.4078735411167145,7091.0634765625,0.0,1.0,0.022426236420869827,681.1974487304688,90.67751291823211,0.019106704324195603,1089.8489396837288,814.5846992461948,0.569642961025238,0.4783422648906708,524.7189331054688,-716.3781127929688,1608.6235893536834,1139.2257497210521
1577.0,216.89511108398438,0.7811557054519653,210.07566833496094,481.1365966796875,492.29296875,1577.0,644000,644,513.1222534179688,0.6772600412368774,644.0,1.5595707893371582,408.15028535193403,0.7647210955619812,0.21772153675556183,0.4018386900424957,7103.438721418381,0.0,1.0,0.0224333293735981,740.4851684570312,90.6603161167848,0.017999379770019416,1697.1575725155494,815.156975500867,0.407678484916687,0.47826337814331055,680.088134765625,-712.4783325195312,1601.8873476262117,1155.8430743558285
1578.0,216.96746826171875,0.7906652688980103,209.4105987548828,481.64483642578125,491.293701171875,1578.0,645000,645,514.7435302734375,0.677300751209259,645.0,1.5601577758789062,408.3238276299113,0.7553878426551819,0.21185967326164246,0.3642864227294922,7114.58077955246,0.0,1.0,0.022485241293907166,673.2452392578125,90.65889052152606,0.01662212523270047,1083.8373758837654,815.6577459759742,0.41710516810417175,0.47813576459884644,467.7096862792969,-718.7197875976562,1587.0227708190025,1136.6346212443495
1581.0,206.6479034423828,0.772284746170044,197.9632568359375,482.04071044921875,508.38671875,1581.0,646000,646,532.7157592773438,0.6774016618728638,646.0,1.5605345964431763,408.56546489563567,0.7820659279823303,0.2228602021932602,0.39890971779823303,7125.664945840836,0.0,1.0,0.022448468953371048,751.0975341796875,90.6582059232328,0.017644720880324885,1392.680443507518,817.2163238047324,0.385215163230896,0.4779869318008423,515.8778686523438,-712.3043823242188,1581.3814575750544,1164.9111926852338
1584.0,204.98773193359375,0.7760053873062134,199.93792724609375,482.3296813964844,512.996337890625,1584.0,647000,647,536.169921875,0.6775414943695068,647.0,1.560603141784668,408.42424242424244,0.7331555485725403,0.24580399692058563,0.3948889672756195,7137.647845506668,0.0,1.0,0.022429537028074265,747.8601684570312,90.64610835449146,0.017297050171870294,962.3951616095388,817.1809963226467,0.462939590215683,0.47787174582481384,552.1146240234375,-715.6573486328125,1559.647053172495,1175.5624726735325
1587.0,208.04454040527344,0.7129803895950317,204.67115783691406,482.6900329589844,521.2557373046875,1587.0,648000,648,542.72509765625,0.6776573061943054,648.0,1.5610047578811646,408.2810333963453,0.757156491279602,0.19082924723625183,0.506823718547821,7148.49197268486,0.0,1.0,0.022373802959918976,651.6351928710938,90.64848956620168,0.017999379770019416,942.4761192912131,817.4781068009398,0.4538327157497406,0.4776897132396698,531.3180541992188,-721.1885986328125,1542.7539281934594,1164.8061918343149
