eval/episodes,train/loss_critic,eval/return_history,reference_action_mean,rollout/episode_steps,rollout/actions_mean,rollout/episodes,train/param_noise_distance,eval/return,rollout/Q_mean,reference_actor_Q_mean,rollout/return_history,total/duration,obs_rms_mean,ret_rms_std,eval/Q,rollout/return,total/epochs,train/loss_actor,rollout/actions_std,total/steps_per_second,total/episodes,total/steps,reference_action_std,reference_Q_mean,reference_actor_Q_std,obs_rms_std,reference_Q_std,ret_rms_mean
595.0,40.73368835449219,1017.7549760545285,0.5295676589012146,1000.0,0.0039661056362092495,595.0,0.0,988.6558631533686,200.86395263671875,225.32000732421875,844.5199051553179,7869.3659491539,0.12124231457710266,1.0,232.7362823486328,614.4560199796069,595,-222.87220764160156,0.6671624183654785,75.60964934715906,595.0,595000,0.516425609588623,223.80831909179688,3.514429807662964,2.48146390914917,2.6880335807800293,0.0
596.0,118.56212615966797,1016.0226985164816,0.5490761995315552,1000.0,0.003909234423190355,596.0,0.0,1101.6218618591042,200.91746520996094,224.5515594482422,844.1849296767552,7882.963502168655,0.12121445685625076,1.0,233.7189178466797,614.8283956476841,596,-222.51904296875,0.6671538352966309,75.60608390943793,596.0,596000,0.5915152430534363,222.56521606445312,3.7711782455444336,2.481328248977661,3.6880435943603516,0.0
597.0,3.8036117553710938,1016.199332557585,0.5245544910430908,1000.0,0.003873468143865466,597.0,0.0,1221.8356148772757,200.96951293945312,225.5933837890625,843.7084890538962,7896.612891435623,0.12124890089035034,1.0,233.3946075439453,615.4839012615861,597,-221.0876922607422,0.6671530604362488,75.60203446815588,597.0,597000,0.6397911906242371,223.61572265625,2.7435824871063232,2.4818437099456787,2.9431867599487305,0.0
598.0,4.405717849731445,1016.0405082431303,0.689593493938446,1000.0,0.003916618414223194,598.0,0.0,1147.8045561494328,201.02122497558594,225.1165008544922,843.5171865298321,7910.131960630417,0.12129553407430649,1.0,232.7007293701172,616.0537288615787,598,-222.43368530273438,0.6671635508537292,75.59924448496065,598.0,598000,0.47695666551589966,223.1466522216797,2.888720750808716,2.482452154159546,2.361802101135254,0.0
599.0,70.0815658569336,1015.0280484923636,0.5030332207679749,1000.0,0.003960339818149805,599.0,0.0,1056.7709613173927,201.07382202148438,224.0926971435547,842.6327351507733,7923.990457057953,0.12132149934768677,1.0,207.33738708496094,616.5546378263195,599,-223.23851013183594,0.6671543121337891,75.59322581799258,599.0,599000,0.5807089805603027,222.4301300048828,3.0019948482513428,2.4828341007232666,3.164224147796631,0.0
600.0,53.694068908691406,1007.8503943954051,0.5199805498123169,1000.0,0.0039599924348294735,600.0,0.0,428.5946907844224,201.12738037109375,224.3382110595703,843.6361703292685,7937.803685426712,0.12130238115787506,1.0,142.08465576171875,617.0696081653472,600,-223.1588134765625,0.6670847535133362,75.58765922890746,600.0,600000,0.6138333082199097,222.7729949951172,2.6360583305358887,2.4824187755584717,2.818899154663086,0.0
601.0,125.40509033203125,1001.2015634773712,0.5251795053482056,1000.0,0.004571038298308849,601.0,0.0,449.4045387988491,201.13726806640625,220.03582763671875,837.1384526376605,7951.5395793914795,0.12123605608940125,1.0,151.14950561523438,616.4130676823935,601,-221.8523406982422,0.6673110723495483,75.58284706997506,601.0,601000,0.4928150773048401,218.20330810546875,4.614510536193848,2.4826793670654297,4.433558940887451,0.0
602.0,116.5394515991211,1000.6611094204645,0.41433510184288025,1000.0,0.004960704129189253,602.0,0.0,758.941464082299,200.88815307617188,222.4396514892578,827.1237763908916,7965.098797082901,0.12135225534439087,1.0,188.99440002441406,615.1273869313592,602,-222.6939239501953,0.6676414012908936,75.57972792760255,602.0,602000,0.5591140389442444,220.61236572265625,3.140671968460083,2.4819579124450684,3.310410976409912,0.0
603.0,36.7630500793457,997.2241676911545,0.6430606245994568,1000.0,0.0048506599850952625,603.0,0.0,801.8956406068768,200.94180297851562,223.0438232421875,828.0177058006896,7978.670912265778,0.12134747207164764,1.0,213.1976776123047,615.7654707278747,603,-222.68150329589844,0.6676421761512756,75.5764972174746,603.0,603000,0.45997610688209534,221.5974884033203,4.956144332885742,2.482250452041626,4.602402687072754,0.0
604.0,21.960783004760742,998.2387980168949,0.3413185775279999,1000.0,0.004710320383310318,604.0,0.0,1132.165004395854,200.9961395263672,222.74021911621094,831.2470885654543,7992.21688079834,0.12139780074357986,1.0,233.57737731933594,616.7757346834874,604,-223.8132781982422,0.6677292585372925,75.57352471892213,604.0,604000,0.591980516910553,220.88357543945312,4.88020658493042,2.4830381870269775,4.6532087326049805,0.0
605.0,54.35396957397461,996.184594214616,0.3546532690525055,1000.0,0.004708508029580116,605.0,0.0,1050.0729456593092,201.04945373535156,224.33409118652344,832.2204620348474,8005.786283731461,0.12141021341085434,1.0,234.42384338378906,617.2162056924999,605,-224.13192749023438,0.667677640914917,75.57034107061027,605.0,605000,0.5535783171653748,222.85784912109375,4.195991039276123,2.4831809997558594,4.08821964263916,0.0
606.0,77.24409484863281,994.9203594607949,0.5095498561859131,1000.0,0.004846616182476282,606.0,0.0,1099.3964587486907,201.10308837890625,224.32217407226562,832.8416930620342,8019.276040792465,0.12147974967956543,1.0,233.85519409179688,617.8645739112548,606,-222.99224853515625,0.667576253414154,75.56791871453213,606.0,606000,0.5891441106796265,222.17738342285156,4.347442150115967,2.4835495948791504,4.450309753417969,0.0
607.0,21.640066146850586,995.5955079355011,0.508955717086792,1000.0,0.004827872384339571,607.0,0.0,1221.8059382700044,201.1563720703125,224.8678436279297,830.3942765467996,8032.745924711227,0.12147612869739532,1.0,235.29420471191406,618.2345307594477,607,-223.47703552246094,0.66746586561203,75.5656914446502,607.0,607000,0.5839829444885254,223.1848907470703,4.400852680206299,2.4833900928497314,4.0554609298706055,0.0
608.0,84.5425796508789,995.8713367160091,0.49871861934661865,1000.0,0.004723007790744305,608.0,0.0,1276.482158735533,201.21099853515625,224.64553833007812,838.6070270131834,8046.318516254425,0.12150488048791885,1.0,234.4300994873047,619.0334518363687,608,-224.04884338378906,0.6674914956092834,75.56250709834254,608.0,608000,0.6358556747436523,222.21395874023438,3.6231589317321777,2.4836373329162598,3.634809732437134,0.0
609.0,26.053478240966797,993.8425741858227,0.5163447260856628,1000.0,0.004616574849933386,609.0,0.0,590.323396796692,201.2642059326172,225.07196044921875,838.445862378913,8059.830940246582,0.12154030799865723,1.0,196.99012756347656,619.6381074104594,609,-223.8784942626953,0.6675191521644592,75.55989753568805,609.0,609000,0.6691401600837708,223.34127807617188,3.6885123252868652,2.4841408729553223,3.6788101196289062,0.0
610.0,37.22097396850586,997.6138210847802,0.5429820418357849,1000.0,0.004581667948514223,610.0,0.0,958.8072169421605,201.31671142578125,224.32427978515625,836.9118613808635,8073.326839208603,0.12153428047895432,1.0,233.46560668945312,620.0471261808425,610,-224.0894317626953,0.6674262881278992,75.55745136410158,610.0,610000,0.5687939524650574,222.34136962890625,3.7996842861175537,2.4839060306549072,3.6978814601898193,0.0
611.0,53.45199203491211,998.6513817167022,0.3936457335948944,1000.0,0.00462295999750495,611.0,0.0,970.1503150938026,201.36880493164062,225.72592163085938,836.8567310514336,8086.841993570328,0.12160901725292206,1.0,213.42935180664062,620.6323623459492,611,-223.8741455078125,0.6674257516860962,75.5548334548632,611.0,611000,0.6691077351570129,223.684326171875,3.554917097091675,2.4847934246063232,4.045499324798584,0.0
612.0,32.015289306640625,995.3899741488318,0.40992316603660583,1000.0,0.004577600862830877,612.0,0.0,691.388013126615,201.4210968017578,223.34664916992188,838.2653346302847,8100.5241096019745,0.12165519595146179,1.0,176.7073211669922,621.3298308635569,612,-223.76856994628906,0.6673998236656189,75.55066705801967,612.0,612000,0.6051996350288391,221.35040283203125,4.679943084716797,2.485215663909912,4.8350090980529785,0.0
613.0,57.12318420410156,995.4819224614923,0.42828691005706787,1000.0,0.004351274576038122,613.0,0.0,1064.5653830449394,201.47152709960938,222.93991088867188,837.565574834669,8114.034802675247,0.12166563421487808,1.0,234.6000213623047,621.6668903811678,613,-221.41384887695312,0.6674491167068481,75.54811076209461,613.0,613000,0.5826951861381531,221.3708953857422,3.996450901031494,2.4852919578552246,3.656757354736328,0.0
614.0,20.787752151489258,998.9797114188128,0.4190002381801605,1000.0,0.004294418729841709,614.0,0.0,1047.6450012303865,201.52378845214844,225.01190185546875,842.3311276410459,8127.620620965958,0.12168512493371964,1.0,234.15220642089844,622.1132295411531,614,-223.28192138671875,0.6675342321395874,75.54486468230685,614.0,614000,0.6663761734962463,223.00767517089844,2.653892993927002,2.4852118492126465,2.7944188117980957,0.0
615.0,5.919093132019043,997.4492098170454,0.5285815596580505,1000.0,0.004490527790039778,615.0,0.0,1031.5057928695194,201.57489013671875,226.9064178466797,844.8589930915853,8141.291672229767,0.12173391878604889,1.0,233.9073028564453,622.4369139745905,615,-223.3449249267578,0.6675533056259155,75.54083857452089,615.0,615000,0.5936569571495056,225.11843872070312,1.913970708847046,2.4854683876037598,1.9385814666748047,0.0
616.0,54.045101165771484,997.0131152621818,0.42304179072380066,1000.0,0.004520566668361425,616.0,0.0,1077.7298536398312,201.62823486328125,226.5158233642578,844.1980272929458,8154.85226225853,0.1217072606086731,1.0,235.5594940185547,622.8253005701368,616,-222.67144775390625,0.6675142645835876,75.53784914668651,616.0,616000,0.5770074129104614,224.41647338867188,2.578808307647705,2.4852819442749023,2.627924919128418,0.0
617.0,3.936546564102173,995.2978954487476,0.3663732707500458,1000.0,0.004356116056442261,617.0,0.0,888.5605595181702,201.6781463623047,227.01866149902344,839.7329009966769,8168.306184053421,0.12160949409008026,1.0,234.96044921875,622.5641662171288,617,-224.3278350830078,0.6673923134803772,75.53585603886134,617.0,617000,0.6382549405097961,224.58560180664062,2.1879115104675293,2.4846444129943848,2.4410486221313477,0.0
618.0,22.767250061035156,994.5465707063493,0.4139062166213989,1000.0,0.004506067838519812,618.0,0.0,957.2588655118536,201.72840881347656,227.79698181152344,836.2827223629761,8181.86633014679,0.12159489095211029,1.0,234.96295166015625,622.4056760837337,618,-223.60154724121094,0.6674041152000427,75.53288883771248,618.0,618000,0.6517103910446167,225.84967041015625,2.183389902114868,2.484182357788086,2.0538330078125,0.0
619.0,52.6181640625,995.0929050715387,0.4573647975921631,1000.0,0.004678899887949228,619.0,0.0,1089.6817834133756,201.7779083251953,226.93527221679688,835.3011629068917,8195.32779121399,0.12164068222045898,1.0,234.1998291015625,622.5659169001708,619,-223.1689910888672,0.6674141883850098,75.530840958383,619.0,619000,0.6149030923843384,225.21417236328125,2.0342319011688232,2.4843368530273438,2.141620397567749,0.0
620.0,70.37326049804688,993.3989940174865,0.5009837746620178,1000.0,0.005166972987353802,620.0,0.0,865.1241317231185,201.58206176757812,225.35321044921875,831.3018476096393,8208.79463338852,0.12180286645889282,1.0,197.82339477539062,621.4975438220055,620,-222.7764129638672,0.6676537394523621,75.52875028426304,620.0,620000,0.6430708765983582,223.01634216308594,2.0164780616760254,2.484853982925415,2.1030938625335693,0.0
621.0,37.162593841552734,989.5535991275871,0.4844726324081421,1000.0,0.005107623524963856,621.0,0.0,837.4731571794803,201.63357543945312,227.32412719726562,830.9417081386455,8222.355458974838,0.12184718251228333,1.0,189.07186889648438,622.0789316284386,621,-222.8870849609375,0.6677418351173401,75.5258031714219,621.0,621000,0.6248807907104492,225.14169311523438,1.952786922454834,2.485422134399414,1.5531686544418335,0.0
622.0,29.153398513793945,989.093084032393,0.5793250203132629,1000.0,0.005242754705250263,622.0,0.0,989.0798603025116,201.6851806640625,227.9151611328125,830.597012427192,8235.927276611328,0.12191392481327057,1.0,233.13975524902344,622.6444206730814,622,-223.36386108398438,0.6678029894828796,75.5227649673859,622.0,622000,0.6030802130699158,226.1705780029297,1.8457016944885254,2.486042022705078,1.7584741115570068,0.0
623.0,60.38847732543945,987.1169559447801,0.62056964635849,1000.0,0.00533126387745142,623.0,0.0,1171.1009040763058,201.73719787597656,227.75473022460938,829.4048133698826,8249.508793354034,0.12197648733854294,1.0,235.9071502685547,623.2105453823799,623,-225.45179748535156,0.6678589582443237,75.51964797005866,623.0,623000,0.5085462927818298,226.49887084960938,1.8057868480682373,2.486774444580078,1.9899318218231201,0.0
624.0,44.046871185302734,976.9915916214956,0.5265166759490967,1000.0,0.0053033120930194855,624.0,0.0,143.26793894689007,201.78932189941406,226.26611328125,828.671064450656,8263.062073230743,0.12200714647769928,1.0,127.57667541503906,623.5500612981796,624,-224.93687438964844,0.6679306626319885,75.51679927729559,624.0,624000,0.5088102221488953,225.1087646484375,1.8404535055160522,2.487513303756714,1.76580810546875,0.0
625.0,69.89647674560547,978.9568723202235,0.3599008023738861,1000.0,0.005359848961234093,625.0,0.0,1137.930011120312,201.84259033203125,225.56858825683594,828.9240112591721,8276.77226448059,0.12204208225011826,1.0,232.55902099609375,624.1441539120771,625,-224.83396911621094,0.6678451895713806,75.51252831761005,625.0,625000,0.5488215684890747,223.9600372314453,2.7048912048339844,2.487785816192627,2.8456311225891113,0.0
626.0,36.234642028808594,980.137707588863,0.3525306284427643,1000.0,0.005422001238912344,626.0,0.0,1061.5920257426894,201.895751953125,226.9958038330078,830.1791368621092,8290.612899303436,0.1220892071723938,1.0,235.39852905273438,624.7650422919266,626,-224.86053466796875,0.6677413582801819,75.50708344525354,626.0,626000,0.6113169193267822,225.5015869140625,2.084099769592285,2.488389492034912,2.0970776081085205,0.0
627.0,74.58697509765625,974.326042250135,0.48146820068359375,1000.0,0.00542834959924221,627.0,0.0,410.9470820781721,201.9503173828125,227.86854553222656,832.7366273192647,8304.498442411423,0.12215512245893478,1.0,177.62286376953125,625.6081444508483,627,-225.87075805664062,0.6677234172821045,75.50124843155905,627.0,627000,0.5329628586769104,226.0637969970703,2.6268467903137207,2.488765001296997,2.395477771759033,0.0
628.0,72.63212585449219,972.5598198194467,0.5260321497917175,1000.0,0.005420506466180086,628.0,0.0,788.1646682253347,202.00335693359375,227.68017578125,832.5331796496367,8318.382008552551,0.12216715514659882,1.0,196.35647583007812,625.9217435365085,628,-225.17352294921875,0.6677750945091248,75.49545084059872,628.0,628000,0.43885308504104614,225.79791259765625,3.1580028533935547,2.4890642166137695,2.5643272399902344,0.0
629.0,9.727348327636719,963.0443145686982,0.3257065713405609,1000.0,0.005592279136180878,629.0,0.0,66.15561544449369,202.05589294433594,227.2340087890625,833.6772418214118,8331.99601817131,0.12219273298978806,1.0,97.93550109863281,626.1282773635639,629,-225.11048889160156,0.6677136421203613,75.49211480996982,629.0,629000,0.5627175569534302,225.56175231933594,3.1791341304779053,2.4890859127044678,3.0958356857299805,0.0
630.0,54.05479049682617,963.8297263376859,0.39524146914482117,1000.0,0.005583635065704584,630.0,0.0,839.7329820968341,202.11004638671875,228.63638305664062,836.6593049377936,8345.624006271362,0.12222345918416977,1.0,202.3133544921875,626.7812990824511,630,-227.1212158203125,0.667774498462677,75.4886632235748,630.0,630000,0.5620474815368652,226.88845825195312,2.636113166809082,2.489445447921753,2.3771488666534424,0.0
631.0,91.77690124511719,963.6945208609404,0.4475351572036743,1000.0,0.005566771142184734,631.0,0.0,1029.3795846986118,202.16339111328125,229.74432373046875,837.0310505929301,8359.150664567947,0.1222449466586113,1.0,237.0812530517578,627.1416186036305,631,-226.2987518310547,0.6677825450897217,75.48613792482875,631.0,631000,0.44222041964530945,228.72976684570312,2.6770246028900146,2.4897425174713135,2.563563346862793,0.0
632.0,71.05533599853516,965.7099149604983,0.4679925739765167,1000.0,0.00521142827346921,632.0,0.0,1225.5300249658312,202.15859985351562,228.71055603027344,830.0693124136378,8372.779809236526,0.12195173650979996,1.0,237.52349853515625,626.239785419312,632,-227.39662170410156,0.6678255796432495,75.48269683418667,632.0,632000,0.4292173385620117,227.62246704101562,3.698958158493042,2.488882064819336,3.4673383235931396,0.0
633.0,56.363525390625,968.267736339781,0.3775331676006317,1000.0,0.005135724321007729,633.0,0.0,1177.6027500475868,202.21192932128906,226.86199951171875,829.0024442517574,8386.367113113403,0.12196208536624908,1.0,236.9383544921875,626.4850346353181,633,-225.79925537109375,0.6678502559661865,75.47964350501721,633.0,633000,0.5397725105285645,226.1082763671875,3.901627540588379,2.4891653060913086,3.991029977798462,0.0
634.0,57.06794357299805,968.9263627436791,0.17760616540908813,1000.0,0.005112544167786837,634.0,0.0,1208.9402271668355,202.2659149169922,227.84124755859375,830.3932599005122,8399.981779813766,0.12201502919197083,1.0,237.5238800048828,627.1431484158284,634,-226.45669555664062,0.6678689122200012,75.47635418967019,634.0,634000,0.6673257350921631,226.3263397216797,3.2364253997802734,2.489635467529297,3.894284725189209,0.0
635.0,39.70838928222656,969.4405437467207,0.4616025984287262,1000.0,0.004981406964361668,635.0,0.0,1210.551298105186,202.31881713867188,227.13662719726562,832.1235636752433,8413.609606981277,0.12203072011470795,1.0,237.49240112304688,627.5131137345662,635,-225.72064208984375,0.6678441762924194,75.47295746561646,635.0,635000,0.48692750930786133,226.45233154296875,2.923647403717041,2.4900929927825928,3.0429794788360596,0.0
636.0,88.8882827758789,968.116353662671,0.488260418176651,1000.0,0.005039278417825699,636.0,0.0,1102.5809566127443,202.37216186523438,226.81240844726562,832.6769627842093,8427.205657243729,0.12208018451929092,1.0,224.2436981201172,628.1228327972503,636,-225.13226318359375,0.6677943468093872,75.46985630442244,636.0,636000,0.47432222962379456,225.9535369873047,3.0435190200805664,2.4906768798828125,2.9843478202819824,0.0
637.0,3.137241840362549,968.3755391863874,0.46159470081329346,1000.0,0.004922354128211737,637.0,0.0,1168.1404541072468,202.4251251220703,226.92039489746094,833.6373768591382,8440.786994934082,0.12212265282869339,1.0,236.79449462890625,628.8319373336568,637,-226.90965270996094,0.6677663326263428,75.46689667471874,637.0,637000,0.5356683731079102,226.0980987548828,2.300527811050415,2.4913218021392822,2.6256346702575684,0.0
638.0,104.11347961425781,969.030888469763,0.37717404961586,1000.0,0.004721929784864187,638.0,0.0,1235.4179991488277,202.47618103027344,226.78469848632812,832.3329514940137,8454.53962469101,0.12213481217622757,1.0,236.38885498046875,629.1289123496683,638,-226.0630645751953,0.6677560806274414,75.46241762670988,638.0,638000,0.5849602222442627,225.6107940673828,1.9872742891311646,2.4916999340057373,2.5818166732788086,0.0
639.0,52.994625091552734,982.6050191069044,0.5147165060043335,1000.0,0.004633775912225246,639.0,0.0,961.4276209102285,202.52691650390625,226.74053955078125,837.182541434443,8468.163586378098,0.12214959412813187,1.0,235.23219299316406,629.6286047266517,639,-224.97816467285156,0.6677818298339844,75.45909965980069,639.0,639000,0.5541160702705383,224.9294891357422,2.532491445541382,2.49184250831604,2.9318671226501465,0.0
640.0,56.784706115722656,979.6494623793202,0.46035656332969666,1000.0,0.00448888773098588,640.0,0.0,919.5676222386355,202.5763702392578,227.2462921142578,838.1111483187585,8481.764890909195,0.12215876579284668,1.0,234.81170654296875,629.7654976338085,640,-225.501953125,0.6678076386451721,75.45599391536491,640.0,640000,0.48795953392982483,226.14004516601562,2.220348596572876,2.492227554321289,2.4976067543029785,0.0
641.0,23.92612075805664,977.6570403152349,0.44332823157310486,1000.0,0.004518629051744938,641.0,0.0,921.8711491014998,202.62692260742188,226.11981201171875,838.4568985072649,8495.445431947708,0.12219597399234772,1.0,234.61865234375,630.3058917742669,641,-223.7790985107422,0.6677398681640625,75.45219437105385,641.0,641000,0.5918858051300049,225.03778076171875,2.153167963027954,2.492318630218506,2.126209020614624,0.0
642.0,36.269935607910156,978.1498315137641,0.5821568965911865,1000.0,0.004449069499969482,642.0,0.0,1095.7782932544408,202.67674255371094,225.40365600585938,837.5871995026298,8508.983181715012,0.12222043424844742,1.0,235.15573120117188,630.738357827031,642,-224.64529418945312,0.6677394509315491,75.44967316184105,642.0,642000,0.453387975692749,224.57254028320312,2.501023530960083,2.4924333095550537,2.5028202533721924,0.0
643.0,48.85348129272461,978.3617707002337,0.5303612351417542,1000.0,0.004592238925397396,643.0,0.0,1057.777694290656,202.72494506835938,225.45596313476562,836.6125752310971,8522.56398487091,0.12225588411092758,1.0,235.14097595214844,630.8894920520477,643,-225.9326934814453,0.6676741242408752,75.44677882635332,643.0,643000,0.4346661865711212,224.1949920654297,1.874985933303833,2.4926774501800537,1.741053819656372,0.0
644.0,56.075531005859375,978.8637043379758,0.48416855931282043,1000.0,0.00475717568770051,644.0,0.0,1120.9021655498545,202.7706756591797,224.02059936523438,832.5890621367994,8536.115521669388,0.12222309410572052,1.0,234.8396453857422,630.7865098425839,644,-224.6947784423828,0.667639434337616,75.4441523624149,644.0,644000,0.5353232622146606,222.13009643554688,2.1768531799316406,2.4925386905670166,2.916611671447754,0.0
645.0,3.6683461666107178,979.1601075658727,0.4033134877681732,1000.0,0.004712746012955904,645.0,0.0,1003.1408678524325,202.81871032714844,225.39666748046875,830.1946852928605,8549.673058271408,0.12224919348955154,1.0,218.6812286376953,631.0847183992287,645,-225.49044799804688,0.6676475405693054,75.44148128284189,645.0,645000,0.5602620244026184,223.32205200195312,1.7589865922927856,2.492678165435791,2.4667673110961914,0.0
646.0,22.19269371032715,972.5190216378201,0.4899021089076996,1000.0,0.00465326989069581,646.0,0.0,65.99515494497606,202.86903381347656,225.40249633789062,836.3368881116128,8563.284109592438,0.12231620401144028,1.0,75.51596069335938,631.9036623196007,646,-222.86611938476562,0.6676506400108337,75.43834721965634,646.0,646000,0.5383670926094055,223.5291748046875,1.8064055442810059,2.493204355239868,2.1840107440948486,0.0
647.0,70.19430541992188,969.9933915039642,0.3922596871852875,1000.0,0.004689974710345268,647.0,0.0,569.5273964615978,202.91806030273438,225.82623291015625,838.56714052909,8576.870640277863,0.1223720908164978,1.0,180.98643493652344,632.4680200711927,647,-225.17056274414062,0.667629599571228,75.43543876733104,647.0,647000,0.6107428669929504,223.79576110839844,1.5400161743164062,2.4934165477752686,1.96540367603302,0.0
648.0,52.6256217956543,968.6433080869482,0.677643358707428,1000.0,0.004566730931401253,648.0,0.0,913.1296639934105,202.96597290039062,225.44677734375,839.6330721931545,8590.496048927307,0.12242293357849121,1.0,189.12303161621094,632.9677462006986,648,-226.14727783203125,0.6676223278045654,75.4321981302716,648.0,648000,0.385731965303421,223.7207794189453,1.988095998764038,2.494004249572754,2.0178890228271484,0.0
649.0,36.54618835449219,974.3577104581877,0.5471486449241638,1000.0,0.004571183584630489,649.0,0.0,1152.5168762967792,203.01564025878906,225.6197509765625,841.311270863205,8604.086088180542,0.12249558418989182,1.0,235.77294921875,633.64779608574,649,-224.73667907714844,0.6675601601600647,75.42927782783731,649.0,649000,0.5465692281723022,223.6060791015625,1.5890581607818604,2.4946091175079346,1.4165033102035522,0.0
650.0,40.68071365356445,977.5660371465867,0.5868852734565735,1000.0,0.004574595019221306,650.0,0.0,711.9521058958238,203.06419372558594,226.6466064453125,842.0285229529765,8617.70682311058,0.1225389763712883,1.0,166.25177001953125,634.0745667000915,650,-226.3321075439453,0.6675204634666443,75.42609807250103,650.0,650000,0.555613100528717,225.10939025878906,1.408881425857544,2.495058298110962,1.2081283330917358,0.0
651.0,28.419538497924805,979.2388826472089,0.6255288124084473,1000.0,0.004877258557826281,651.0,0.0,1156.773512801319,202.8206024169922,225.9215087890625,837.0721431705745,8631.306544065475,0.12264128029346466,1.0,236.10232543945312,633.0022257743314,651,-224.5495147705078,0.6678799390792847,75.42311197921714,651.0,651000,0.40893009305000305,224.510009765625,1.8268593549728394,2.49444580078125,1.8734667301177979,0.0
652.0,57.80946731567383,976.1220543842038,0.6181212067604065,1000.0,0.004901829641312361,652.0,0.0,712.2453923834948,202.86990356445312,226.17984008789062,839.5965003455774,8644.857624053955,0.12267665565013885,1.0,161.19888305664062,633.3872377375637,652,-224.72239685058594,0.6678410768508911,75.4205596383493,652.0,652000,0.41159358620643616,224.48046875,2.395826816558838,2.49438214302063,2.5429415702819824,0.0
653.0,7.469278335571289,977.479299577203,0.5314299464225769,1000.0,0.004998472984880209,653.0,0.0,1165.3953407524054,202.91937255859375,228.3121337890625,841.9322496078978,8658.363606452942,0.12275053560733795,1.0,236.38475036621094,633.9604826818671,653,-226.6256103515625,0.6677971482276917,75.41840810581452,653.0,653000,0.4242691993713379,227.0484619140625,1.4367626905441284,2.4946486949920654,1.3527073860168457,0.0
654.0,150.93472290039062,979.2615449047122,0.6686679720878601,1000.0,0.005122493952512741,654.0,0.0,1214.659701511164,202.96754455566406,226.0332489013672,845.2406013497499,8671.890244960785,0.12281735986471176,1.0,235.5792999267578,634.2271231816658,654,-225.77960205078125,0.6677635908126831,75.41608363644107,654.0,654000,0.32769614458084106,224.54991149902344,2.1845922470092773,2.4949843883514404,1.8650586605072021,0.0
655.0,104.55845642089844,980.4035486870754,0.5653898119926453,1000.0,0.005086462013423443,655.0,0.0,1122.937380275362,203.01626586914062,226.73757934570312,845.1847366941881,8685.449682950974,0.12282375991344452,1.0,235.59669494628906,634.4845572786622,655,-226.74156188964844,0.6678155660629272,75.41348161693072,655.0,655000,0.45648428797721863,224.99505615234375,1.6864008903503418,2.4948384761810303,1.6660417318344116,0.0
656.0,66.44242858886719,982.896364536574,0.6381376385688782,1000.0,0.0055161891505122185,656.0,0.0,1200.4357045582433,203.05821228027344,227.57257080078125,838.801476519258,8699.015697956085,0.12276054918766022,1.0,236.45724487304688,633.8161984358068,656,-224.99395751953125,0.6677917838096619,75.41083069365345,656.0,656000,0.39993005990982056,226.25808715820312,1.298553466796875,2.493866205215454,1.2845408916473389,0.0
657.0,69.2629165649414,983.9728236121709,0.6396746039390564,1000.0,0.005604125093668699,657.0,0.0,1129.927808011447,203.10707092285156,226.33389282226562,839.0336380056334,8712.584653377533,0.12277968972921371,1.0,236.16212463378906,634.1924187013949,657,-225.62889099121094,0.6677913069725037,75.4081625761084,657.0,657000,0.4146028161048889,225.11233520507812,2.1019070148468018,2.49422287940979,2.079354763031006,0.0
658.0,114.71331787109375,982.650827146132,0.7382981777191162,1000.0,0.005739607382565737,658.0,0.0,994.7488287167095,203.15606689453125,224.6229248046875,839.9571700909552,8726.259078741074,0.12285685539245605,1.0,235.36932373046875,634.6769926419399,658,-223.85577392578125,0.6677811145782471,75.40459136756787,658.0,658000,0.384195476770401,222.8834991455078,2.2313709259033203,2.494692802429199,2.120842218399048,0.0
659.0,88.9775161743164,982.8844119857508,0.6785466074943542,1000.0,0.005661203060299158,659.0,0.0,1133.2336537874555,203.20559692382812,225.0392608642578,840.6577114945103,8739.804240465164,0.12290509790182114,1.0,236.01629638671875,635.1988036793151,659,-226.34478759765625,0.667794406414032,75.40214653193715,659.0,659000,0.394201397895813,222.9663543701172,2.167856216430664,2.4949562549591064,2.0900261402130127,0.0
660.0,91.06641387939453,981.4577060691622,0.637758731842041,1000.0,0.005625606514513493,660.0,0.0,991.33305437747,203.25527954101562,227.8193817138672,840.3175772054711,8753.33238863945,0.12294933199882507,1.0,235.15029907226562,635.7051905644081,660,-225.94598388671875,0.6677361130714417,75.399855814522,660.0,660000,0.39327147603034973,226.46981811523438,2.1172096729278564,2.49503755569458,2.196018695831299,0.0
661.0,47.00994110107422,980.8969853694484,0.6968819499015808,1000.0,0.005653790198266506,661.0,0.0,1126.4884056793303,203.3040313720703,229.0227508544922,838.4128250945029,8766.918866872787,0.12297658622264862,1.0,237.4196014404297,635.9316086967505,661,-226.34109497070312,0.6676626801490784,75.39707051444205,661.0,661000,0.3299698531627655,227.26748657226562,1.6839776039123535,2.4950897693634033,1.5580819845199585,0.0
662.0,72.48500061035156,981.5954568392328,0.6658737063407898,1000.0,0.005517943296581507,662.0,0.0,1107.1630349061202,203.35467529296875,228.585693359375,839.8382952805836,8780.522047281265,0.12303334474563599,1.0,237.30935668945312,636.4923430000243,662,-226.13531494140625,0.6676617860794067,75.39415042013097,662.0,662000,0.4061647057533264,227.120361328125,1.9435198307037354,2.4952635765075684,1.7874462604522705,0.0
