eval/Q,train/loss_critic,param_noise_stddev,rollout/actions_std,reference_Q_std,obs_rms_std,obs_rms_mean,reference_actor_Q_std,rollout/actions_mean,train/param_noise_distance,reference_perturbed_action_std,total/steps,rollout/return,reference_actor_Q_mean,total/steps_per_second,rollout/episode_steps,rollout/return_history,reference_action_mean,ret_rms_std,reference_Q_mean,reference_perturbed_action_mean,total/episodes,train/loss_actor,eval/return,total/epochs,total/duration,eval/episodes,eval/return_history,rollout/Q_mean,rollout/episodes,ret_rms_mean,reference_action_std
480.1362609863281,280.1454772949219,0.017999379770019416,0.592560350894928,202.7645721435547,1.8947901725769043,-0.03885672241449356,198.86868286132812,0.4515916705131531,0.19963258504867554,0.646978497505188,191000,395.4630141983056,361.1732177734375,50.993918192161715,281.5840707964602,652.5709642651835,0.34814414381980896,1.0,350.58001708984375,0.4029642343521118,678.0,-493.87908935546875,673.2048504592116,191,3745.5446996688843,191.0,695.8890669248539,338.94549560546875,678.0,0.0,0.6590206027030945
481.2610778808594,184.4208984375,0.017644720880324885,0.593203604221344,201.64794921875,1.8962501287460327,-0.03957724943757057,198.15679931640625,0.4506279528141022,0.1989537924528122,0.670916736125946,192000,396.2855958408892,367.3546142578125,50.98686135708141,281.63582966226136,655.4745114682472,0.317651629447937,1.0,356.874267578125,0.41592535376548767,681.0,-492.6271057128906,669.4250643468647,192,3765.6759974956512,192.0,699.2808350785431,339.60491943359375,681.0,0.0,0.6689412593841553
471.6994934082031,369.7069091796875,0.017644720880324885,0.5935971736907959,197.28114318847656,1.8986116647720337,-0.0404842235147953,193.9783935546875,0.4496956467628479,0.16873477399349213,0.679611086845398,193000,395.975796065385,372.04608154296875,50.98032585020275,281.64963503649636,626.5241737267938,0.411958783864975,1.0,362.1591491699219,0.3492637574672699,685.0,-497.5795593261719,666.3449702811853,193,3785.774154663086,193.0,703.4546108333111,340.4836120605469,685.0,0.0,0.6565612554550171
468.7760925292969,331.1881103515625,0.018361167303396805,0.5938929915428162,198.88426208496094,1.89955472946167,-0.04086834937334061,195.17860412597656,0.44899532198905945,0.1904490441083908,0.6929337978363037,194000,396.2384594242228,381.031005859375,50.98962746338841,281.7463556851312,616.7175995359398,0.3562887907028198,1.0,370.5410461425781,0.3752845823764801,686.0,-498.109375,375.99654458728713,194,3804.695379257202,194.0,703.998789376876,341.42620849609375,686.0,0.0,0.6751173138618469
508.9589538574219,282.2173767089844,0.017644720880324885,0.5941973328590393,198.97723388671875,1.9038373231887817,-0.04170748591423035,195.42918395996094,0.44833046197891235,0.21571879088878632,0.6738826036453247,195000,397.4983397040916,376.5310974121094,50.98959620197134,282.50581395348837,615.7334494138165,0.434098482131958,1.0,366.92083740234375,0.345013290643692,688.0,-500.9792175292969,500.5160569400024,195,3824.3095557689667,195.0,707.1200100935846,342.38092041015625,688.0,0.0,0.6232331991195679
469.6517639160156,405.6708679199219,0.017999379770019416,0.5948894023895264,194.31112670898438,1.9065066576004028,-0.04262051731348038,189.84458923339844,0.447375625371933,0.1888788342475891,0.6572834253311157,196000,398.8061447888174,382.3807067871094,50.985887495831946,283.2297687861272,622.8040804203143,0.3763867914676666,1.0,372.1640319824219,0.4344714879989624,692.0,-495.3689880371094,403.0609510145368,196,3844.201005935669,196.0,707.3763755336062,343.035888671875,692.0,0.0,0.6418901085853577
559.3164672851562,353.4574279785156,0.017297050171870294,0.5953856706619263,191.4818115234375,1.9089175462722778,-0.04351766034960747,187.16946411132812,0.44676944613456726,0.23178879916667938,0.6509043574333191,197000,397.9398536559055,386.1965637207031,50.958264443777736,282.7413793103448,598.0399581691546,0.26166677474975586,1.0,376.58612060546875,0.37351688742637634,696.0,-500.7539367675781,898.6897860458,197,3865.9087421894073,197.0,714.0879734732547,343.6313171386719,696.0,0.0,0.6848165392875671
469.4241943359375,217.58888244628906,0.017644720880324885,0.5949933528900146,197.0635223388672,1.9091631174087524,-0.04392153024673462,193.02005004882812,0.4464282989501953,0.2210926115512848,0.6463143825531006,198000,397.9851250660488,379.29266357421875,50.964727455305706,282.8051575931232,588.5824687735022,0.4820385277271271,1.0,370.20623779296875,0.40892013907432556,698.0,-500.93499755859375,494.4093374475724,198,3885.0399067401886,198.0,696.7176093875289,344.4433898925781,698.0,0.0,0.6073687076568604
520.352783203125,248.66627502441406,0.017644720880324885,0.5943084955215454,197.12741088867188,1.9078600406646729,-0.044092949479818344,193.10696411132812,0.4464692771434784,0.1971394270658493,0.634030282497406,199000,398.9826093474376,383.35577392578125,50.961715544593,283.83118741058655,586.6494747670083,0.3517448604106903,1.0,374.295654296875,0.5148150324821472,699.0,-501.82659912109375,524.8132913060138,199,3904.89209151268,199.0,697.8867286219547,345.434326171875,699.0,0.0,0.6820926666259766
496.07049560546875,417.0824279785156,0.017644720880324885,0.5944986939430237,198.2898712158203,1.9079926013946533,-0.04457464814186096,194.92127990722656,0.4457170367240906,0.1662607640028,0.6448364853858948,200000,400.3085274622493,381.5632019042969,50.9584003146259,284.83714285714285,598.2067688877385,0.3230077922344208,1.0,372.41204833984375,0.35615959763526917,700.0,-507.2998352050781,717.6945224189482,200,3924.7699842453003,200.0,694.7729953328192,346.4321594238281,700.0,0.0,0.7019584774971008
537.2666015625,287.5396423339844,0.017999379770019416,0.59454345703125,191.2873077392578,1.9068641662597656,-0.04497743025422096,186.79800415039062,0.4450329542160034,0.21414141356945038,0.6279342174530029,201000,401.6058748486041,387.6214904785156,50.932433419869405,285.7521367521368,592.9823921685764,0.3495742976665497,1.0,377.88470458984375,0.4077748954296112,702.0,-500.5818786621094,849.5790165241287,201,3946.404805421829,201.0,699.1954133396584,347.5440368652344,702.0,0.0,0.6732328534126282
492.0919189453125,246.37710571289062,0.017644720880324885,0.5950308442115784,198.72940063476562,1.9062154293060303,-0.04563574492931366,195.3960418701172,0.44410330057144165,0.20088934898376465,0.679818868637085,202000,402.16822930351947,378.31988525390625,50.915779178830505,286.05405405405406,600.2667611262808,0.48500820994377136,1.0,369.68646240234375,0.29966169595718384,703.0,-507.266357421875,783.3307019209844,202,3967.335927248001,202.0,700.508253094889,348.72760009765625,703.0,0.0,0.5983697175979614
404.4185791015625,234.9025421142578,0.018361167303396805,0.5952721834182739,197.1553497314453,1.9053317308425903,-0.045999735593795776,193.60621643066406,0.44356203079223633,0.20606492459774017,0.5913163423538208,203000,404.3076599361766,379.2445983886719,50.908396500595806,287.2634560906516,620.4914795789654,0.5012195706367493,1.0,370.26385498046875,0.44859734177589417,706.0,-505.33917236328125,813.996315793823,203,3987.5543909072876,203.0,703.4963920549335,349.6059875488281,706.0,0.0,0.5845285058021545
482.1566467285156,176.32754516601562,0.017644720880324885,0.5959092974662781,200.02658081054688,1.906334638595581,-0.046471770852804184,197.22793579101562,0.44257599115371704,0.22645489871501923,0.5771555304527283,204000,404.58528500044554,377.6296081542969,50.906253022720094,286.8197183098591,610.303468836838,0.24650050699710846,1.0,368.11944580078125,0.44599366188049316,710.0,-503.0594177246094,782.7732154443169,204,4007.3662445545197,204.0,706.9175463601773,350.28118896484375,710.0,0.0,0.644382119178772
546.2036743164062,373.80694580078125,0.017644720880324885,0.596007227897644,197.0083465576172,1.9071497917175293,-0.04679745063185692,192.91036987304688,0.44209155440330505,0.17249786853790283,0.5879917740821838,205000,406.30275340705805,381.8958435058594,50.86463367734106,287.82278481012656,625.8576030345355,0.4681062698364258,1.0,372.80694580078125,0.4413006007671356,711.0,-503.7054748535156,1272.9757049929046,205,4030.305247068405,205.0,715.7104025484828,351.2931823730469,711.0,0.0,0.6059991121292114
511.81707763671875,358.5398864746094,0.017297050171870294,0.5965320467948914,200.86830139160156,1.9083887338638306,-0.04780595377087593,196.97874450683594,0.44114214181900024,0.18805034458637238,0.5888053178787231,206000,407.2013850601352,374.6592712402344,50.86484935934736,288.3235294117647,625.7061201525071,0.4794297218322754,1.0,365.9687805175781,0.4458557665348053,714.0,-505.7696228027344,819.6693191727963,206,4049.9480996131897,206.0,717.7649113371548,351.8680725097656,714.0,0.0,0.5502704381942749
544.8550415039062,272.84344482421875,0.01695622994987775,0.5968830585479736,199.8907928466797,1.9095680713653564,-0.04811444506049156,197.13868713378906,0.4406593143939972,0.20074579119682312,0.6219298243522644,207000,408.49562997024503,379.564208984375,50.84474217431205,288.56066945606693,622.5531872642739,0.3358337879180908,1.0,371.613037109375,0.28181102871894836,717.0,-507.0841064453125,871.1390604155902,207,4071.217418909073,207.0,725.7616264606196,352.52996826171875,717.0,0.0,0.6246010661125183
539.2998657226562,236.5852508544922,0.018361167303396805,0.5971857309341431,198.02391052246094,1.9104329347610474,-0.048644691705703735,195.39163208007812,0.4398977756500244,0.18130804598331451,0.6102436780929565,208000,408.79227029394605,377.39971923828125,50.81413773120681,289.44289693593316,618.8865138921608,0.35997000336647034,1.0,368.88409423828125,0.468961626291275,718.0,-507.9877014160156,973.8846194775018,208,4093.349002599716,208.0,732.8581681552413,353.3480529785156,718.0,0.0,0.6777620315551758
496.51483154296875,274.01202392578125,0.019106704324195603,0.5976076722145081,202.7310333251953,1.911084532737732,-0.04893644526600838,200.26271057128906,0.43918246030807495,0.2132827490568161,0.6031143665313721,209000,410.39736692598206,371.2111511230469,50.82419685630626,290.2416666666667,634.5636752259801,0.5171019434928894,1.0,363.12066650390625,0.5169031023979187,720.0,-509.863037109375,523.317108176075,209,4112.214514493942,209.0,738.39691429635,354.0738830566406,720.0,0.0,0.6018630266189575
496.1531677246094,258.277099609375,0.018730226766195082,0.5977106690406799,206.12159729003906,1.9110260009765625,-0.04925290122628212,204.1410675048828,0.438766211271286,0.19216367602348328,0.5968531370162964,210000,411.6629952070583,368.35150146484375,50.81536875812438,290.6731301939058,636.4335459245729,0.5045111775398254,1.0,359.645263671875,0.5315285325050354,722.0,-507.4751892089844,1008.8433355039363,210,4132.60801076889,210.0,743.4180091321563,354.9004211425781,722.0,0.0,0.6086788773536682
463.4125671386719,217.8855438232422,0.018361167303396805,0.5980623960494995,206.36380004882812,1.9129704236984253,-0.04996015131473541,204.43927001953125,0.43819040060043335,0.1929124891757965,0.65632164478302,211000,412.6019807943475,370.2359313964844,50.82101318569526,290.84,644.6883771495919,0.5152585506439209,1.0,361.9842224121094,0.4034494459629059,725.0,-508.61468505859375,634.7901224917734,211,4151.825923442841,211.0,745.9064158204992,355.6493225097656,725.0,0.0,0.6043095588684082
481.6368713378906,195.87351989746094,0.018361167303396805,0.5981903672218323,205.1993865966797,1.913776159286499,-0.05034410580992699,202.30723571777344,0.4379656910896301,0.18957176804542542,0.62135249376297,212000,412.25033481705225,369.6194152832031,50.82445818546009,290.480109739369,616.1670421316129,0.46985435485839844,1.0,360.67083740234375,0.4972452223300934,729.0,-508.6304016113281,339.2601183433033,212,4171.220069408417,212.0,747.3952576987494,356.2746276855469,729.0,0.0,0.6397987008094788
543.840576171875,192.22811889648438,0.018361167303396805,0.5980002880096436,205.38018798828125,1.9121432304382324,-0.05027495324611664,202.71803283691406,0.4378804862499237,0.2056860625743866,0.6039460301399231,213000,413.3295934806942,372.6583251953125,50.787196846614364,291.42328767123286,626.4919227314084,0.4487234652042389,1.0,363.760009765625,0.4991408884525299,730.0,-509.0828552246094,1169.3901958391718,213,4193.970394611359,213.0,755.779355929769,357.186767578125,730.0,0.0,0.6590032577514648
574.1346435546875,236.77943420410156,0.019490749081111935,0.5979021191596985,204.26043701171875,1.9104232788085938,-0.050089120864868164,201.06863403320312,0.4377537965774536,0.1883491426706314,0.6222093105316162,214000,415.28644195938386,377.04986572265625,50.735353079305355,292.39261285909714,637.3471683833335,0.5661624073982239,1.0,367.9925537109375,0.5517051219940186,731.0,-511.68927001953125,1788.427920939598,214,4217.966112613678,214.0,769.4663469477222,358.2412109375,731.0,0.0,0.6222225427627563
506.4725341796875,219.63768005371094,0.017999379770019416,0.5987656712532043,206.3242645263672,1.911481261253357,-0.05041541904211044,204.18588256835938,0.4366811513900757,0.18258726596832275,0.6448474526405334,215000,417.84635955681057,371.88922119140625,50.73153176063354,293.35928961748635,652.0784342011689,0.5781907439231873,1.0,362.7024230957031,0.5202931761741638,732.0,-512.3648071289062,793.4464906291597,215,4237.995434761047,215.0,766.243901370585,358.9526062011719,732.0,0.0,0.592080295085907
413.8448181152344,215.25518798828125,0.018730226766195082,0.5990189909934998,204.99627685546875,1.9132286310195923,-0.05092000961303711,201.88868713378906,0.4366062879562378,0.1726250946521759,0.6621627807617188,216000,418.27542981385943,382.6323547363281,50.735209745671426,293.2744565217391,646.6198653430237,0.3907022476196289,1.0,372.80938720703125,0.3905922472476959,736.0,-510.3016357421875,37.78390394045603,216,4257.398384332657,216.0,758.8629021656038,359.4986572265625,736.0,0.0,0.7039757966995239
513.0639038085938,244.59591674804688,0.019106704324195603,0.5992905497550964,206.74440002441406,1.914680004119873,-0.05130352824926376,204.049560546875,0.43622809648513794,0.18947529792785645,0.6699520349502563,217000,418.1833344048668,377.93170166015625,50.722906049084585,293.57780784844385,626.2240941770325,0.5068255662918091,1.0,370.17254638671875,0.45598676800727844,739.0,-511.96514892578125,1010.8153534835868,217,4278.146046876907,217.0,760.654011364768,360.00994873046875,739.0,0.0,0.6320425271987915
431.01904296875,258.697021484375,0.018361167303396805,0.59992915391922,208.33621215820312,1.916149616241455,-0.05183740332722664,205.8166046142578,0.4354695975780487,0.23091644048690796,0.6551725268363953,218000,418.7277202926382,373.3570556640625,50.72475450233537,293.2207267833109,620.467749869067,0.3545738756656647,1.0,364.49267578125,0.37912890315055847,743.0,-512.983154296875,709.8456295785469,218,4297.7043879032135,218.0,760.9841413090903,360.53387451171875,743.0,0.0,0.6573241949081421
537.1849365234375,230.52432250976562,0.017999379770019416,0.6002994179725647,207.2980499267578,1.9172683954238892,-0.052363425493240356,205.0271759033203,0.43476617336273193,0.20380441844463348,0.6205050945281982,219000,419.55604434041123,376.66265869140625,50.72513362918723,293.34316353887397,626.1688985625609,0.5799766182899475,1.0,367.7294616699219,0.48478448390960693,746.0,-516.8683471679688,718.5283581979903,219,4317.386359214783,219.0,758.9693449096475,361.21636962890625,746.0,0.0,0.5796502232551575
478.5209045410156,260.95758056640625,0.018361167303396805,0.6006551384925842,209.5100860595703,1.9192057847976685,-0.05276593193411827,206.67050170898438,0.4344717860221863,0.20013310015201569,0.6230964064598083,220000,419.7869216409448,377.05487060546875,50.73494746596624,293.18266666666665,617.2294174781973,0.4195880889892578,1.0,367.646484375,0.4880574643611908,750.0,-512.0206909179688,427.02166924471123,220,4336.261511802673,220.0,760.4675337069764,361.9098205566406,750.0,0.0,0.6599537134170532
488.0869445800781,472.3928527832031,0.017644720880324885,0.6010007858276367,206.68922424316406,1.921873688697815,-0.05322076380252838,204.15733337402344,0.43397173285484314,0.20826676487922668,0.6755660176277161,221000,420.0383420579062,377.833740234375,50.74267787670908,293.40745672436753,616.6865495041632,0.44670236110687256,1.0,368.4791259765625,0.37653931975364685,751.0,-520.0158081054688,495.48213696767186,221,4355.3081793785095,221.0,757.1968696701687,362.5487060546875,751.0,0.0,0.6626644134521484
545.0392456054688,263.4315185546875,0.017644720880324885,0.6008650660514832,201.48236083984375,1.9208519458770752,-0.05291181430220604,197.70126342773438,0.4346076250076294,0.20040957629680634,0.6587456464767456,222000,420.7781131148127,381.55462646484375,50.72499684981638,293.9880319148936,625.4108130957042,0.3880033791065216,1.0,371.974609375,0.44366881251335144,752.0,-520.6648559570312,940.0706183297352,222,4376.540439367294,222.0,762.5117661129281,363.2868347167969,752.0,0.0,0.6959707736968994
574.0261840820312,404.8177795410156,0.018730226766195082,0.6005876064300537,205.42572021484375,1.919909954071045,-0.052453964948654175,202.89097595214844,0.434733122587204,0.22320573031902313,0.6975122690200806,223000,421.74927982271146,380.5562744140625,50.69685809087969,294.92563081009297,637.0314146390169,0.5802033543586731,1.0,372.13482666015625,0.36559048295021057,753.0,-524.3297729492188,1633.9254031681053,223,4398.694680452347,223.0,774.4485316344139,364.3692626953125,753.0,0.0,0.5929735898971558
470.13824462890625,452.9391784667969,0.018730226766195082,0.600456714630127,211.8295135498047,1.919728398323059,-0.05232478678226471,208.7217559814453,0.43507716059684753,0.2683148682117462,0.643509566783905,224000,424.86003329248365,375.9937438964844,50.702325223834684,296.25165562913907,651.0027368808879,0.4639488160610199,1.0,366.2492980957031,0.49121057987213135,755.0,-519.2313842773438,412.98012980713156,224,4417.943339109421,224.0,771.7563483327182,365.18609619140625,755.0,0.0,0.6800097227096558
520.197021484375,417.4561462402344,0.017644720880324885,0.6003269553184509,208.15834045410156,1.9185781478881836,-0.05205060541629791,205.01736450195312,0.43576690554618835,0.2009521722793579,0.6905155777931213,225000,424.6083094339495,382.8159484863281,50.68168677307741,296.108322324967,646.2096500999911,0.38484397530555725,1.0,372.29656982421875,0.4446665346622467,757.0,-520.7630004882812,841.0526699672766,225,4439.473394155502,225.0,771.4071818821658,365.9539794921875,757.0,0.0,0.6875773072242737
510.75048828125,303.214599609375,0.01695622994987775,0.6009345054626465,209.88450622558594,1.92062509059906,-0.052523620426654816,207.32073974609375,0.43509793281555176,0.2081519067287445,0.6627049446105957,226000,426.6976333461456,385.759033203125,50.66569381343328,296.91052631578947,644.4914694852511,0.2783946394920349,1.0,374.653564453125,0.42232179641723633,760.0,-521.909423828125,567.7460603381561,226,4460.611964225769,226.0,771.8179595119942,366.5950012207031,760.0,0.0,0.721024751663208
531.8018798828125,280.490478515625,0.01662212523270047,0.6017137765884399,207.81956481933594,1.9221539497375488,-0.05317619815468788,205.39663696289062,0.43419140577316284,0.20746639370918274,0.7031089067459106,227000,429.11915660362286,389.3798828125,50.656580995089676,297.32896461336827,674.9035517630579,0.3516397774219513,1.0,379.28924560546875,0.41961669921875,763.0,-525.3804931640625,953.2968762385668,227,4481.155173540115,227.0,772.0456379735888,367.2022705078125,763.0,0.0,0.6916587352752686
517.5676879882812,255.9256591796875,0.017297050171870294,0.6024155616760254,209.59056091308594,1.9239331483840942,-0.05369770526885986,206.87322998046875,0.4336155354976654,0.1935693919658661,0.6567476391792297,228000,429.6815773191083,388.6318359375,50.66298689675628,297.00651890482396,676.4052038714564,0.47824743390083313,1.0,379.2564697265625,0.41013696789741516,767.0,-527.3892822265625,697.4916452495561,228,4500.326845407486,228.0,772.4494648124178,367.77911376953125,767.0,0.0,0.6329584121704102
482.4055480957031,340.42889404296875,0.017644720880324885,0.603267252445221,206.90443420410156,1.9264333248138428,-0.05458516255021095,203.58770751953125,0.4329482316970825,0.17277485132217407,0.7413638234138489,229000,429.73647308515154,393.8043212890625,50.67956566418225,296.51683937823833,676.4108961407178,0.24990318715572357,1.0,383.00714111328125,0.1930481195449829,772.0,-530.6463012695312,363.5476264338524,229,4518.586475610733,229.0,767.5015467190632,368.2605895996094,772.0,0.0,0.7405991554260254
463.7877197265625,168.30567932128906,0.017999379770019416,0.6041067838668823,210.2649688720703,1.9300216436386108,-0.05556193366646767,206.6503143310547,0.4321373999118805,0.20936702191829681,0.6577466726303101,230000,429.26166041662935,393.50274658203125,50.683323183737265,295.8159588159588,665.7884908307574,0.3767622411251068,1.0,381.89898681640625,0.44336172938346863,777.0,-533.1242065429688,588.0412359243326,230,4537.981836080551,230.0,763.0980820435692,368.7228088378906,777.0,0.0,0.6935586929321289
523.0030517578125,302.3895263671875,0.018361167303396805,0.6040257215499878,208.3280487060547,1.9312909841537476,-0.05558248609304428,203.5542449951172,0.4325258433818817,0.17386500537395477,0.635399341583252,231000,428.5597083507816,397.40869140625,50.66449584060411,295.62130937098846,650.4524660052197,0.5368548631668091,1.0,385.34515380859375,0.5243973135948181,779.0,-534.7767333984375,868.6282421804069,231,4559.405875205994,231.0,760.4192708034094,369.61907958984375,779.0,0.0,0.6119894981384277
557.623779296875,292.9419860839844,0.017297050171870294,0.6044171452522278,213.8691864013672,1.9326106309890747,-0.05591059476137161,210.26846313476562,0.4323592483997345,0.18067851662635803,0.6309502124786377,232000,430.84774103377345,392.7003173828125,50.666716744183745,295.90421455938696,667.9781382200758,0.47780299186706543,1.0,382.29998779296875,0.4621429443359375,783.0,-534.2047119140625,727.9905087728291,232,4578.942842721939,232.0,756.6019817476362,370.37481689453125,783.0,0.0,0.630747377872467
519.8804321289062,401.2440490722656,0.017297050171870294,0.6047443747520447,214.10427856445312,1.9335108995437622,-0.05611011013388634,211.2362518310547,0.4322912096977234,0.20139288902282715,0.5992852449417114,233000,432.78304537371065,388.9019470214844,50.66777082860239,296.24713375796176,684.9127031357414,0.40222612023353577,1.0,378.7479248046875,0.5178287625312805,785.0,-536.8900756835938,555.9449815950538,233,4598.583995103836,233.0,753.5292508758291,371.1830749511719,785.0,0.0,0.6243028044700623
428.7732849121094,263.6498718261719,0.01695622994987775,0.6049791574478149,209.31898498535156,1.932942509651184,-0.05631645768880844,205.4044189453125,0.4318263530731201,0.17182418704032898,0.605168342590332,234000,433.22464887039934,395.71783447265625,50.690705348417325,296.8881829733164,681.2323411781675,0.48505035042762756,1.0,384.3262023925781,0.4265868663787842,787.0,-533.8077392578125,371.52534299440134,234,4616.230892658234,234.0,749.1609016652136,371.8460998535156,787.0,0.0,0.6300159096717834
537.4397583007812,422.9281005859375,0.017297050171870294,0.6054807305335999,215.5342254638672,1.9353543519973755,-0.056722428649663925,212.90907287597656,0.43145623803138733,0.18665045499801636,0.6482542157173157,235000,433.07395797103794,394.39111328125,50.69100773432357,296.25757575757575,670.2072251920041,0.4608819782733917,1.0,384.91778564453125,0.38569310307502747,792.0,-538.7453002929688,668.7034671734675,235,4635.930720329285,235.0,752.6163604597646,372.3702087402344,792.0,0.0,0.5992810726165771
518.6051635742188,454.1396484375,0.017297050171870294,0.6053143739700317,209.66360473632812,1.9379900693893433,-0.057033032178878784,206.14926147460938,0.4314959943294525,0.21291236579418182,0.6269919276237488,236000,432.6264616105932,400.3245849609375,50.67961312162625,296.4108040201005,674.0452529752199,0.35715973377227783,1.0,388.718505859375,0.4556158781051636,796.0,-537.946044921875,537.1868721874754,236,4656.704845666885,236.0,754.4343466650026,372.83172607421875,796.0,0.0,0.6643092632293701
555.8680419921875,220.96746826171875,0.017644720880324885,0.6053752303123474,211.7522430419922,1.9405782222747803,-0.057407036423683167,209.15682983398438,0.43137842416763306,0.19740432500839233,0.6333910226821899,237000,433.26834185276107,399.8800048828125,50.69048436807826,296.50563204005005,672.9256120649724,0.45781537890434265,1.0,388.95562744140625,0.44717511534690857,799.0,-540.4443969726562,495.70950888991257,237,4675.433722019196,237.0,753.8112260608174,373.6623229980469,799.0,0.0,0.6487047076225281
560.9364013671875,341.3529968261719,0.019106704324195603,0.605492889881134,209.6541290283203,1.940419316291809,-0.057539086788892746,206.71109008789062,0.43097370862960815,0.1793394833803177,0.618435263633728,238000,434.53424053609154,401.728515625,50.693487395831816,296.9725343320849,666.4272136246914,0.45910540223121643,1.0,390.90081787109375,0.5215299725532532,801.0,-536.9273681640625,809.0248189238215,238,4694.883154153824,238.0,749.2082230946138,374.4604797363281,801.0,0.0,0.6131790280342102
545.856689453125,346.9621887207031,0.017644720880324885,0.60614013671875,211.56936645507812,1.941599726676941,-0.058248039335012436,209.22305297851562,0.4301879405975342,0.19516193866729736,0.6833227872848511,239000,435.0129090092986,398.6795654296875,50.69941501352587,296.66583850931676,652.5783544552207,0.332855761051178,1.0,388.28936767578125,0.2754901051521301,805.0,-539.7122802734375,492.9245862242548,239,4714.058336496353,239.0,752.1603921668789,375.0970458984375,805.0,0.0,0.6633788347244263
557.0360717773438,280.59576416015625,0.017297050171870294,0.6066729426383972,213.9271240234375,1.9432882070541382,-0.059141483157873154,211.44943237304688,0.4296805262565613,0.2215239256620407,0.6531278491020203,240000,435.266391875522,399.1165771484375,50.70318159172163,296.3090234857849,653.0633928374148,0.4318227469921112,1.0,389.4415588378906,0.3253360986709595,809.0,-539.2957153320312,449.93344627917395,240,4733.430772304535,240.0,742.9173423615283,375.7714538574219,809.0,0.0,0.6252864003181458
591.8184814453125,366.5072021484375,0.017644720880324885,0.6070354580879211,212.14906311035156,1.9448163509368896,-0.05963996425271034,208.60902404785156,0.42939361929893494,0.19205020368099213,0.6150203347206116,241000,435.81760440156097,403.8722229003906,50.673516452331164,296.1783517835178,642.7761527390116,0.4342472553253174,1.0,393.35919189453125,0.46539774537086487,813.0,-543.7783813476562,1682.5394400616308,241,4755.935977458954,241.0,754.1892223389864,376.44232177734375,813.0,0.0,0.6312292814254761
580.472900390625,196.80328369140625,0.017644720880324885,0.6070706248283386,214.14797973632812,1.9461092948913574,-0.05997292324900627,211.26596069335938,0.42938339710235596,0.22713778913021088,0.6065606474876404,242000,435.6694107878571,405.03863525390625,50.67549354243723,295.9436964504284,630.505419250136,0.3738495111465454,1.0,394.3450927734375,0.4627457857131958,817.0,-542.458251953125,688.1559184043253,242,4775.483830213547,242.0,754.8190635922552,377.1871337890625,817.0,0.0,0.6328366994857788
547.4317016601562,293.83642578125,0.018361167303396805,0.6073153018951416,214.35736083984375,1.9478797912597656,-0.06017094478011131,209.4835968017578,0.4292427599430084,0.1704256236553192,0.6403735280036926,243000,437.28411410512894,409.1868896484375,50.669108806102095,296.2,630.8686937949861,0.4352651536464691,1.0,398.8332824707031,0.40397724509239197,820.0,-552.9329223632812,589.0753813229662,243,4795.821472406387,243.0,746.2865201054071,377.8138732910156,820.0,0.0,0.6339772939682007
556.1142578125,264.584716796875,0.017999379770019416,0.6076105237007141,220.1136474609375,1.949101448059082,-0.06057143211364746,217.3697052001953,0.428918719291687,0.21598254144191742,0.6720917820930481,244000,437.82013372426803,405.1965026855469,50.67090174017975,295.72121212121215,620.6517424661919,0.28385189175605774,1.0,394.16046142578125,0.27456149458885193,825.0,-550.77392578125,578.6941401416542,244,4815.386970043182,244.0,742.4849419409273,378.5179748535156,825.0,0.0,0.6430076360702515
593.63330078125,206.12400817871094,0.017297050171870294,0.6079391241073608,217.5384063720703,1.9507603645324707,-0.061087656766176224,214.015869140625,0.4285990297794342,0.18388651311397552,0.6450220942497253,245000,437.9947640931047,407.47235107421875,50.65636987111283,295.13614457831324,618.050509563701,0.3123577833175659,1.0,396.37274169921875,0.37411102652549744,830.0,-550.93017578125,1387.2838332456545,245,4836.509221315384,245.0,741.575287068184,379.2226867675781,830.0,0.0,0.6561273336410522
598.4671020507812,251.56224060058594,0.018361167303396805,0.6082460284233093,218.18301391601562,1.9517288208007812,-0.06099873408675194,214.5530548095703,0.42826396226882935,0.20857909321784973,0.6630292534828186,246000,438.1098335740509,413.64495849609375,50.63033338051069,294.75750300120046,584.2812673332761,0.3806203603744507,1.0,402.6013488769531,0.3778611123561859,833.0,-546.4244384765625,1463.4993758752098,246,4858.7473866939545,246.0,748.8766305571679,380.03717041015625,833.0,0.0,0.6325191259384155
583.1878051757812,592.305419921875,0.017999379770019416,0.6084290742874146,224.48008728027344,1.9512834548950195,-0.06074414402246475,221.76760864257812,0.428067147731781,0.2038486748933792,0.6523665189743042,247000,440.2005405530768,413.2037658691406,50.6074431559506,295.1363636363636,601.5693555937171,0.3927583396434784,1.0,401.86285400390625,0.3470233976840973,836.0,-548.311767578125,1290.5769872503877,247,4880.7049832344055,247.0,745.2124586041996,380.7991638183594,836.0,0.0,0.6253405213356018
588.8419189453125,501.53729248046875,0.017999379770019416,0.6089448928833008,220.9705047607422,1.9508850574493408,-0.06079870089888573,216.04425048828125,0.427018404006958,0.21709969639778137,0.6652274131774902,248000,441.2170486913047,417.92608642578125,50.58928855513634,295.1585220500596,611.436197268081,0.40496280789375305,1.0,405.40850830078125,0.30975544452667236,839.0,-547.53271484375,1261.7931138513934,248,4902.223515748978,248.0,750.3176327281726,381.5285949707031,839.0,0.0,0.6371138095855713
