param_noise_stddev,reference_Q_std,total/epochs,eval/episodes,rollout/Q_mean,reference_actor_Q_mean,rollout/return,total/duration,reference_actor_Q_std,rollout/actions_std,reference_perturbed_action_std,rollout/episode_steps,total/steps,rollout/actions_mean,rollout/episodes,train/param_noise_distance,eval/return,reference_perturbed_action_mean,reference_action_std,train/loss_critic,eval/return_history,train/loss_actor,obs_rms_std,total/steps_per_second,obs_rms_mean,rollout/return_history,ret_rms_mean,eval/Q,ret_rms_std,reference_Q_mean,total/episodes,reference_action_mean
0.020282151651708893,8.801543235778809,43,43.0,128.81314086914062,234.846435546875,99.85309814291165,1392.8589837551117,8.858047485351562,0.6883426904678345,0.7632399201393127,1000.0,43000,0.08736256510019302,43.0,0.18707843124866486,565.4187415610993,-0.023261070251464844,0.7710325717926025,42.436607360839844,172.67065579691095,-238.6393585205078,1.9386509656906128,30.87175406951328,0.05126022920012474,99.85309814291165,0.0,250.16091918945312,1.0,233.6591796875,43.0,0.014978046528995037
0.019882513137642284,8.946191787719727,44,44.0,131.52330017089844,238.04441833496094,107.59780410592833,1425.2052731513977,9.349893569946289,0.6869807243347168,0.7504619359970093,1000.0,44000,0.08524475246667862,44.0,0.2287609800696373,542.2629146644027,-0.08778318017721176,0.7759380340576172,29.205543518066406,181.0704798620812,-242.76177978515625,1.947209358215332,30.87274572224091,0.05094142630696297,107.59780410592833,0.0,256.39599609375,1.0,236.54830932617188,44.0,-0.07333644479513168
0.018730226766195082,9.297032356262207,45,45.0,134.26168823242188,242.1803436279297,110.11898257063038,1457.4523952007294,9.499238967895508,0.6865987181663513,0.7756286859512329,1000.0,45000,0.08007942140102386,45.0,0.1926710233092308,795.2826018974021,-0.022712290287017822,0.7659872174263,45.426883697509766,194.7196381295328,-247.82568359375,1.9372957944869995,30.87579405555975,0.04897113889455795,110.11898257063038,0.0,263.36859130859375,1.0,240.82241821289062,45.0,-0.12036541849374771
0.019106704324195603,8.678418159484863,46,46.0,136.9917755126953,246.27659606933594,121.66756661732053,1489.7519426345825,8.408164978027344,0.686434268951416,0.7535727620124817,1000.0,46000,0.08087648451328278,46.0,0.2031298503279686,761.4170858358798,-0.1026059091091156,0.7546671628952026,37.5814323425293,207.03914786227944,-251.16134643554688,1.941868543624878,30.877623773156724,0.04938877001404762,121.66756661732053,0.0,266.06964111328125,1.0,244.623291015625,46.0,-0.09669161587953568
0.018361167303396805,8.366551399230957,47,47.0,139.7627410888672,248.04031372070312,135.9419462310523,1521.9864809513092,8.50390911102295,0.6855500936508179,0.7532241940498352,1000.0,47000,0.08225645869970322,47.0,0.20276817679405212,913.2474795458329,-0.16084229946136475,0.757340669631958,46.386287689208984,222.0648570470359,-255.82437133789062,1.9423648118972778,30.88069479475462,0.04987240210175514,135.9419462310523,0.0,271.3533630371094,1.0,246.74282836914062,47.0,-0.0997183695435524
0.017999379770019416,8.398392677307129,48,48.0,142.5120086669922,252.59136962890625,151.4219134790465,1554.6125724315643,8.329883575439453,0.6844021677970886,0.7561467289924622,1000.0,48000,0.08202670514583588,48.0,0.19261808693408966,912.7480875964269,-0.02378019690513611,0.7717381715774536,22.65509796142578,236.45409101681489,-259.5840148925781,1.9461052417755127,30.875859909535762,0.05012570694088936,151.4219134790465,0.0,274.47906494140625,1.0,250.97030639648438,48.0,-0.005856613162904978
0.017297050171870294,7.97482442855835,49,49.0,144.6779022216797,254.62014770507812,139.95848497160662,1587.6003999710083,8.34118366241455,0.6904522180557251,0.7579792141914368,1000.0,49000,0.08004182577133179,49.0,0.22534522414207458,613.9020161954205,-0.16997705399990082,0.7700747847557068,50.40806198120117,244.15710989801093,-260.6778259277344,1.9347974061965942,30.864189755113948,0.050230368971824646,139.95848497160662,0.0,270.5384216308594,1.0,252.7817840576172,49.0,-0.12587468326091766
0.018730226766195082,7.916749954223633,50,50.0,147.26962280273438,256.83270263671875,154.7575438556859,1619.8399169445038,8.404574394226074,0.6890254020690918,0.7651573419570923,1000.0,50000,0.07873878628015518,50.0,0.19882063567638397,752.7275662538863,-0.14993835985660553,0.7607693076133728,23.464414596557617,254.32851902512846,-263.1683654785156,1.9338434934616089,30.867247730451513,0.05020996928215027,154.7575438556859,0.0,277.0034484863281,1.0,255.07742309570312,50.0,-0.1585778146982193
0.018361167303396805,8.40949821472168,51,51.0,149.76918029785156,262.5399169921875,159.8612594717707,1652.1325254440308,8.588351249694824,0.6890245079994202,0.7782707810401917,1000.0,51000,0.07950952649116516,51.0,0.20253010094165802,108.92157295529107,-0.24166341125965118,0.7732927799224854,27.20718002319336,251.47740243552377,-267.74554443359375,1.9342386722564697,30.86919433796216,0.049782734364271164,159.8612594717707,0.0,266.77716064453125,1.0,260.39239501953125,51.0,-0.1487589329481125
0.017297050171870294,6.862576484680176,52,52.0,151.99624633789062,265.9049072265625,156.27511743787306,1684.4179763793945,6.917054176330566,0.6923394203186035,0.729486882686615,1000.0,52000,0.07723047584295273,52.0,0.1982116997241974,478.9376295255608,-0.3874569833278656,0.7652690410614014,27.526878356933594,255.85163757187064,-270.1318054199219,1.9514689445495605,30.87119748731988,0.050267964601516724,156.27511743787306,0.0,278.1674499511719,1.0,264.11517333984375,52.0,-0.2444947510957718
0.017644720880324885,8.783482551574707,53,53.0,154.00759887695312,263.88421630859375,146.71211405141645,1716.692331314087,8.849996566772461,0.6977050304412842,0.7676957845687866,1000.0,53000,0.0727984830737114,53.0,0.17555908858776093,893.0688237170036,-0.07771924883127213,0.7703930139541626,27.911375045776367,267.8746033481939,-269.73712158203125,1.958740234375,30.873324842914496,0.05054968595504761,146.71211405141645,0.0,285.0791931152344,1.0,262.27728271484375,53.0,-0.06406519562005997
0.019106704324195603,8.345576286315918,54,54.0,156.4320068359375,266.7663269042969,158.10256320095183,1749.355072259903,8.568483352661133,0.6966089010238647,0.7729975581169128,1000.0,54000,0.07213418930768967,54.0,0.19036107510328293,856.468195491896,-0.007868647575378418,0.7746738791465759,67.64370727539062,278.7744846841884,-273.9878234863281,1.9605079889297485,30.868518836624826,0.050290659070014954,158.10256320095183,0.0,287.8304443359375,1.0,265.434814453125,54.0,0.013336673378944397
0.019882513137642284,8.486488342285156,55,55.0,158.83702087402344,270.00994873046875,169.48748973874268,1781.6993980407715,8.587539672851562,0.6961700916290283,0.7831509709358215,1000.0,55000,0.07005301862955093,55.0,0.1697380542755127,649.4635337402474,-0.06472527235746384,0.7832040190696716,32.464988708496094,285.5142855761167,-277.5032958984375,1.9595969915390015,30.869404828042384,0.04992980882525444,169.48748973874268,0.0,289.2807922363281,1.0,268.212158203125,55.0,-0.10725332051515579
0.019882513137642284,8.725587844848633,56,56.0,161.12969970703125,273.93212890625,173.26329278954103,1814.088195323944,8.84922981262207,0.6970196962356567,0.7911919951438904,1000.0,56000,0.06724578142166138,56.0,0.17663008719682693,591.3027923848646,-0.126031294465065,0.8166459202766418,36.058719635009766,290.97479462627297,-281.9002685546875,1.9624090194702148,30.869502455474613,0.04917803779244423,173.26329278954103,0.0,293.1971130371094,1.0,271.9842834472656,56.0,-0.12715907394886017
0.019106704324195603,8.084988594055176,57,57.0,163.3890838623047,276.72296142578125,179.6021228986074,1846.341659784317,8.268721580505371,0.697767972946167,0.8057131171226501,1000.0,57000,0.06436135619878769,57.0,0.1998869851231575,175.2466911410149,-0.1522936075925827,0.7814649939537048,37.88452911376953,288.9444770212684,-282.9605712890625,1.9637563228607178,30.871859332177195,0.04890497773885727,179.6021228986074,0.0,274.3057861328125,1.0,274.9141540527344,57.0,-0.21086464822292328
