total/steps,rollout/actions_std,ret_rms_mean,total/episodes,total/epochs,rollout/return,rollout/Q_mean,eval/Q,ret_rms_std,rollout/episode_steps,eval/return,reference_Q_std,eval/return_history,reference_action_std,train/param_noise_distance,train/loss_actor,train/loss_critic,obs_rms_mean,rollout/episodes,rollout/actions_mean,eval/episodes,obs_rms_std,reference_Q_mean,reference_actor_Q_mean,reference_actor_Q_std,total/duration,rollout/return_history,reference_action_mean,total/steps_per_second
718000,0.6549339890480042,0.0,718.0,718,649.6495594010238,184.1631622314453,211.72610473632812,1.0,1000.0,930.3000066787824,1.1986210346221924,996.5477251358028,0.8831683397293091,0.0,-210.17889404296875,23.876056671142578,0.20186293125152588,718.0,-0.014027311466634274,718.0,2.880265235900879,194.37051391601562,195.39715576171875,1.0870521068572998,13498.280703306198,837.4079051444887,-0.02615860104560852,53.19195946370687
719000,0.6549588441848755,0.0,719.0,719,650.0535368885032,184.20176696777344,209.0728759765625,1.0,1000.0,753.8598075002058,1.1573147773742676,993.2607298341529,0.8716660141944885,0.0,-209.75857543945312,50.42890548706055,0.2018996626138687,719.0,-0.013914128765463829,719.0,2.8804047107696533,193.7569580078125,194.8279571533203,0.915264368057251,13519.989699840546,837.9764998648286,0.08917995542287827,53.18051388814889
720000,0.6549246311187744,0.0,720.0,720,650.4395783299426,184.24029541015625,207.10374450683594,1.0,1000.0,479.1236867311849,0.7357692122459412,989.399503963672,0.8672930598258972,0.0,-209.7743377685547,28.349716186523438,0.20192575454711914,720.0,-0.013901378028094769,720.0,2.880837917327881,194.22203063964844,195.16769409179688,0.7576694488525391,13541.14490556717,837.98579670353,0.12267550081014633,53.171279461309545
721000,0.6548914909362793,0.0,721.0,721,650.9705278279175,184.27899169921875,212.89987182617188,1.0,1000.0,1239.8009293988016,0.7730883359909058,992.386878672097,0.8324177265167236,0.0,-209.68582153320312,72.13439178466797,0.20195673406124115,721.0,-0.01395734678953886,721.0,2.8807997703552246,195.81076049804688,196.83177185058594,0.7960144877433777,13562.445105791092,844.2453473201015,0.26242193579673767,53.161505493735554
722000,0.6548949480056763,0.0,722.0,722,651.3680979693903,184.3174591064453,211.576904296875,1.0,1000.0,939.9764871200921,1.2692540884017944,991.5889757425258,0.8335559964179993,0.0,-209.9460906982422,28.812192916870117,0.2020212560892105,722.0,-0.01376137975603342,722.0,2.8806252479553223,194.1283416748047,195.29986572265625,1.2836971282958984,13584.202883958817,844.8687583362059,0.1046159565448761,53.14997178469621
723000,0.6549092531204224,0.0,723.0,723,651.7336741960256,184.3551483154297,212.0010986328125,1.0,1000.0,1007.0289946990521,1.4969725608825684,990.3082618587218,0.8375697731971741,0.0,-209.6112823486328,51.33675765991211,0.20204538106918335,723.0,-0.013800344429910183,723.0,2.8811936378479004,195.04647827148438,196.3870391845703,1.6668092012405396,13605.64076757431,845.4952035720511,0.19101782143115997,53.13972435043943
724000,0.6549244523048401,0.0,724.0,724,652.1771209101279,184.3921356201172,211.9551239013672,1.0,1000.0,981.9094144836552,1.521013617515564,990.6428624461937,0.8203233480453491,0.0,-209.87750244140625,30.073957443237305,0.20209407806396484,724.0,-0.013702910393476486,724.0,2.8809757232666016,194.7738037109375,195.66464233398438,1.490648627281189,13626.881396055222,847.4193359234092,0.2437288910150528,53.130278231495225
725000,0.6549423933029175,0.0,725.0,725,652.3215883653945,184.42935180664062,210.5469512939453,1.0,1000.0,824.3608488677188,0.8288876414299011,989.157893691803,0.8558291792869568,0.0,-210.3644561767578,52.35234451293945,0.20210111141204834,725.0,-0.013739055022597313,725.0,2.881129503250122,192.84353637695312,193.67312622070312,1.0306181907653809,13648.330213069916,847.5690844516532,0.2561052441596985,53.12005122104427
726000,0.6549314260482788,0.0,726.0,726,652.6949428671643,184.46820068359375,212.8769073486328,1.0,1000.0,995.3622502403108,1.1134759187698364,990.1392423535115,0.9129828214645386,0.0,-210.75115966796875,52.003665924072266,0.2021617442369461,726.0,-0.013480872847139835,726.0,2.881018877029419,193.99273681640625,195.41197204589844,1.1164464950561523,13669.471765041351,847.8976974958246,-0.05583065748214722,53.111050118022156
727000,0.6549147963523865,0.0,727.0,727,652.7852933209202,184.5057373046875,212.88526916503906,1.0,1000.0,1015.238301038354,1.0735037326812744,991.0747186010939,0.9162980914115906,0.0,-210.46043395996094,63.94245147705078,0.20216701924800873,727.0,-0.013692010194063187,727.0,2.8812694549560547,194.76217651367188,196.22186279296875,0.8672560453414917,13690.48096370697,847.0566838534556,-0.08968797326087952,53.10259018125469
728000,0.654863715171814,0.0,728.0,728,653.1038669699299,184.54461669921875,213.22544860839844,1.0,1000.0,1046.7725420983927,1.721900224685669,991.5166882697624,0.860978364944458,0.0,-210.8506622314453,37.72023010253906,0.20218713581562042,728.0,-0.013661092147231102,728.0,2.8809266090393066,195.2198028564453,196.2430419921875,1.6802849769592285,13712.283092737198,846.8540996416428,0.08261420577764511,53.091085931969275
729000,0.6548238396644592,0.0,729.0,729,653.4985070104427,184.5830841064453,195.199951171875,1.0,1000.0,-527.0456493280201,1.6997555494308472,976.7123164500424,0.888590395450592,0.0,-210.90452575683594,45.046260833740234,0.2022012621164322,729.0,-0.01376840379089117,729.0,2.880668878555298,194.81785583496094,196.0986785888672,1.5893933773040771,13733.734708547592,848.1321982333668,0.294013112783432,53.08097290872274
730000,0.6549330353736877,0.0,730.0,730,653.0133643162239,184.61170959472656,197.1993408203125,1.0,1000.0,-523.569350852158,1.8041425943374634,961.3319548039274,0.9105021953582764,0.0,-210.63241577148438,51.39044952392578,0.2021723985671997,730.0,-0.013523569330573082,730.0,2.8802711963653564,195.05923461914062,196.464599609375,1.4835379123687744,13755.439262866974,844.4959981074903,0.07009579986333847,53.06991554756427
731000,0.6550206542015076,0.0,731.0,731,652.8905576073207,184.6449432373047,213.38784790039062,1.0,1000.0,993.760777258202,1.4600518941879272,962.0233756923236,0.8968575596809387,0.0,-210.94915771484375,30.816068649291992,0.20213806629180908,731.0,-0.01356679480522871,731.0,2.8799448013305664,195.0802459716797,196.29922485351562,1.3623334169387817,13777.300811052322,841.4801889311904,0.07824817299842834,53.05828841405442
732000,0.6550305485725403,0.0,732.0,732,652.9738433550168,184.68275451660156,213.21742248535156,1.0,1000.0,927.8507714945596,1.089241862297058,962.6799166342578,0.8405747413635254,0.0,-211.32089233398438,24.066547393798828,0.20219175517559052,732.0,-0.013395383954048157,732.0,2.880208730697632,194.7435760498047,195.73040771484375,1.1313893795013428,13799.572864294052,839.657135203228,0.2324584573507309,53.04512010614664
733000,0.6550348401069641,0.0,733.0,733,653.3045388640354,184.7219696044922,213.5303192138672,1.0,1000.0,951.2690950414535,1.0413854122161865,963.070813535584,0.8794324994087219,0.0,-212.13232421875,32.9097785949707,0.20218735933303833,733.0,-0.013609572313725948,733.0,2.880840301513672,194.0139923095703,195.31002807617188,1.3474675416946411,13820.403999328613,840.6273263083302,0.14020997285842896,53.03752336296455
734000,0.655027449131012,0.0,734.0,734,653.455802755549,184.76144409179688,214.26882934570312,1.0,1000.0,939.4001289368541,1.8690282106399536,961.9778136929219,0.902751624584198,0.0,-212.42626953125,52.20570755004883,0.20220260322093964,734.0,-0.013611718080937862,734.0,2.880845546722412,197.18270874023438,198.91629028320312,1.6011695861816406,13841.361604213715,840.1482449926893,0.22774295508861542,53.02946494632067
735000,0.6550582051277161,0.0,735.0,735,653.747625156174,184.80152893066406,214.83505249023438,1.0,1000.0,887.9742567362598,1.0957891941070557,960.0662499567413,0.8662324547767639,0.0,-212.51451110839844,17.404727935791016,0.202259823679924,735.0,-0.013413452543318272,735.0,2.8808767795562744,197.15081787109375,198.0111083984375,1.348017930984497,13862.404116392136,840.1984822870978,0.29281577467918396,53.02110613922089
736000,0.6550845503807068,0.0,736.0,736,654.051685601688,184.84207153320312,214.90171813964844,1.0,1000.0,1007.9721704268128,0.8780034184455872,959.9099633365826,0.8788420557975769,0.0,-212.40220642089844,39.63508224487305,0.20229201018810272,736.0,-0.01333378255367279,736.0,2.8806281089782715,194.84780883789062,195.69390869140625,1.031864881515503,13883.173232793808,839.3722149819997,0.23320674896240234,53.01381662957825
737000,0.655042827129364,0.0,737.0,737,654.406144952444,184.88247680664062,214.19459533691406,1.0,1000.0,998.9186954739591,0.9907110929489136,961.215991931187,0.913878321647644,0.0,-211.91139221191406,72.64653015136719,0.202353835105896,737.0,-0.013143527321517467,737.0,2.8807075023651123,194.27023315429688,195.56634521484375,1.0192921161651611,13904.235123157501,838.879875268569,0.15185107290744781,53.005432767209655
738000,0.6550239324569702,0.0,738.0,738,654.7085110428959,184.922607421875,214.55056762695312,1.0,1000.0,943.2650903841626,1.0103003978729248,959.793764047836,0.8897578716278076,0.0,-212.70938110351562,17.405702590942383,0.20240001380443573,738.0,-0.013055303134024143,738.0,2.880979537963867,196.19241333007812,197.9339599609375,1.1116740703582764,13925.160480499268,842.4082383475671,0.18546812236309052,52.99759389010216
739000,0.6550099849700928,0.0,739.0,739,655.0932933525588,184.96290588378906,214.2467041015625,1.0,1000.0,1003.5622536928904,1.275552749633789,960.0161676487409,0.8048914074897766,0.0,-212.25332641601562,30.78186798095703,0.20245027542114258,739.0,-0.01294623501598835,739.0,2.8809447288513184,196.81353759765625,197.6317138671875,1.1117786169052124,13945.970460653305,843.5529291379926,0.3665493428707123,52.99021692932664
740000,0.6549537181854248,0.0,740.0,740,655.2727721159861,185.00103759765625,213.7601318359375,1.0,1000.0,1027.2983063880326,1.5952568054199219,958.9507040037872,0.8532571196556091,0.0,-211.76190185546875,80.14956665039062,0.20247341692447662,740.0,-0.012889879755675793,740.0,2.881284236907959,195.0165252685547,196.14697265625,1.6273936033248901,13966.779361486435,844.348365928217,0.25777262449264526,52.982866045737005
741000,0.6549245119094849,0.0,741.0,741,655.5672894333964,185.0391845703125,214.77499389648438,1.0,1000.0,1153.225009389864,1.2195179462432861,960.5646446410028,0.8077351450920105,0.0,-211.95335388183594,44.835208892822266,0.20247311890125275,741.0,-0.01298375055193901,741.0,2.881359338760376,196.33724975585938,197.04727172851562,1.2119932174682617,13987.85225200653,844.7607582253394,0.25956082344055176,52.974537237745345
742000,0.6548510193824768,0.0,742.0,742,655.8649816501925,185.0783233642578,214.5739288330078,1.0,1000.0,1131.888116192125,1.417860746383667,962.0991197513915,0.7969709038734436,0.0,-211.9956817626953,17.072322845458984,0.20246948301792145,742.0,-0.013074206188321114,742.0,2.881190061569214,195.05535888671875,195.86236572265625,1.3844677209854126,14008.832072019577,844.632733693942,0.21682243049144745,52.96658537880738
743000,0.6548059582710266,0.0,743.0,743,656.263935829088,185.11709594726562,213.03672790527344,1.0,1000.0,956.8772323330402,1.2544454336166382,961.6147260119703,0.8045861721038818,0.0,-211.7731475830078,80.35588073730469,0.20248448848724365,743.0,-0.013049627654254436,743.0,2.8812475204467773,192.56884765625,193.39581298828125,1.4945966005325317,14029.66499876976,846.0748235780181,0.2329571694135666,52.959211789102056
744000,0.6547926068305969,0.0,744.0,744,656.3999817118985,185.15396118164062,213.51925659179688,1.0,1000.0,960.6485299170621,1.2498893737792969,960.7354952534303,0.8061469197273254,0.0,-212.01312255859375,31.87936019897461,0.20245277881622314,744.0,-0.013239502906799316,744.0,2.8813061714172363,193.52813720703125,194.5286865234375,1.25643789768219,14051.079557180405,844.4114314984101,0.26178911328315735,52.9496681712118
745000,0.6548435688018799,0.0,745.0,745,656.0886534466209,185.18980407714844,212.9215545654297,1.0,1000.0,695.8413517428279,1.073082685470581,957.8040597554404,0.8567498326301575,0.0,-211.54742431640625,33.372493743896484,0.2024775594472885,745.0,-0.013050911948084831,745.0,2.8814713954925537,193.861572265625,195.2589111328125,1.0703399181365967,14072.61372923851,840.2612910121243,0.09227382391691208,52.939703621092214
746000,0.6547850370407104,0.0,746.0,746,656.0898471066491,185.22674560546875,212.3103485107422,1.0,1000.0,727.3069260998152,0.8392202258110046,955.1445565074703,0.8344437479972839,0.0,-211.62921142578125,53.3896484375,0.20249341428279877,746.0,-0.012993845157325268,746.0,2.8814380168914795,194.73178100585938,195.98504638671875,1.1364439725875854,14093.467238426208,839.7933334988568,0.2801172435283661,52.93232583434199
747000,0.6547378301620483,0.0,747.0,747,656.2065381901889,185.26397705078125,212.8154754638672,1.0,1000.0,748.7758802611896,0.9775258898735046,953.3956305645769,0.8329100012779236,0.0,-212.01031494140625,37.77766418457031,0.20251859724521637,747.0,-0.01293176133185625,747.0,2.8816440105438232,196.44131469726562,197.8084259033203,1.1003289222717285,14114.430084705353,839.7521314994029,0.30741044878959656,52.92455986653421
748000,0.6546652317047119,0.0,748.0,748,656.4128985802239,185.30160522460938,214.26174926757812,1.0,1000.0,930.9617810482645,1.1899503469467163,953.4666281560756,0.8570008873939514,0.0,-212.20175170898438,43.510746002197266,0.2025342732667923,748.0,-0.012951791286468506,748.0,2.8817827701568604,196.98471069335938,198.1131591796875,1.2856426239013672,14135.282404899597,839.7411146694951,0.2962636947631836,52.91723069789726
749000,0.6546232104301453,0.0,749.0,749,656.6985036235778,185.33932495117188,214.74374389648438,1.0,1000.0,1031.7360616845342,1.056860089302063,952.9470624841495,0.8612382411956787,0.0,-212.37937927246094,58.3311882019043,0.20253485441207886,749.0,-0.013087506406009197,749.0,2.8819527626037598,196.2612762451172,197.72506713867188,1.4268465042114258,14156.09303188324,840.1446105043459,0.16005028784275055,52.91007895420405
750000,0.654621958732605,0.0,750.0,750,656.8614397050443,185.3773651123047,215.6716766357422,1.0,1000.0,1019.3956895054204,1.156286597251892,952.0391614915295,0.868859052658081,0.0,-213.3987274169922,24.076095581054688,0.20254462957382202,750.0,-0.013104971498250961,750.0,2.881976842880249,197.71067810058594,198.98855590820312,0.9808878302574158,14176.998181819916,839.9346424339287,0.1485372930765152,52.90259548468968
751000,0.6546323895454407,0.0,751.0,751,657.0645491352391,185.4170379638672,216.60977172851562,1.0,1000.0,1159.0009257678337,1.2995619773864746,956.5172704255923,0.8249485492706299,0.0,-213.49581909179688,66.66206359863281,0.20255109667778015,751.0,-0.013071185909211636,751.0,2.8816819190979004,199.10153198242188,200.3084716796875,1.258937120437622,14197.808049201965,839.9057985024019,0.2981192469596863,52.89548903587357
752000,0.6546797156333923,0.0,752.0,752,657.3283142829276,185.4566192626953,215.703125,1.0,1000.0,975.2626554710844,1.2009422779083252,959.131412238078,0.8651506900787354,0.0,-213.6040802001953,61.04584884643555,0.2025570273399353,752.0,-0.01310423482209444,752.0,2.8814504146575928,196.42807006835938,197.73275756835938,1.2275596857070923,14218.551898241043,839.9462669798962,0.0847342237830162,52.888648955385456
753000,0.654736340045929,0.0,753.0,753,657.4804352349631,185.49571228027344,215.33547973632812,1.0,1000.0,1030.6191722006874,1.5167409181594849,958.1153977381405,0.8427152037620544,0.0,-213.49708557128906,67.46453857421875,0.20257069170475006,753.0,-0.013149527832865715,753.0,2.881167411804199,196.69024658203125,198.0938262939453,1.5929030179977417,14239.451828956604,839.7740565984938,0.20479653775691986,52.8812491551633
754000,0.6547083258628845,0.0,754.0,754,657.628493112373,185.5347442626953,215.9344024658203,1.0,1000.0,1078.5331186779677,0.872004508972168,958.1608054602555,0.8502375483512878,0.0,-213.326171875,39.36530303955078,0.20258614420890808,754.0,-0.013129135593771935,754.0,2.8807382583618164,199.24380493164062,200.9442901611328,1.186268925666809,14260.498779535294,839.735498182055,0.3221633732318878,52.87332593738145
755000,0.6546757221221924,0.0,755.0,755,657.9338915215639,185.5740966796875,214.85202026367188,1.0,1000.0,937.6462952779777,1.4906799793243408,956.4412351111698,0.8052433729171753,0.0,-213.44174194335938,72.23313903808594,0.202593594789505,755.0,-0.013154308311641216,755.0,2.880838394165039,197.50196838378906,198.8389434814453,1.2082624435424805,14281.892035484314,841.1726399906827,0.3294507563114166,52.86414419911256
756000,0.6546656489372253,0.0,756.0,756,658.4438068745089,185.6140899658203,215.89805603027344,1.0,1000.0,1088.893418790281,1.4867101907730103,958.119156305857,0.8794427514076233,0.0,-213.6208038330078,45.8071403503418,0.2026127576828003,756.0,-0.013166908174753189,756.0,2.8809709548950195,197.9589080810547,199.2608642578125,1.980078935623169,14302.954611301422,842.1864969556818,0.17857934534549713,52.8562119188052
757000,0.6546535491943359,0.0,757.0,757,658.8132834470409,185.6543426513672,216.685546875,1.0,1000.0,1071.7171991374407,1.374649167060852,961.3738710141072,0.8076131939888,0.0,-214.00531005859375,30.28268814086914,0.20266348123550415,757.0,-0.013006959110498428,757.0,2.8808653354644775,196.04107666015625,196.93893432617188,1.5008476972579956,14323.839894771576,844.4015708096863,0.28359752893447876,52.84895709259615
758000,0.6546235084533691,0.0,758.0,758,658.9435551672057,185.6935272216797,217.13180541992188,1.0,1000.0,1202.4392944164606,1.3882369995117188,964.8201572097944,0.8454485535621643,0.0,-213.78106689453125,60.25300216674805,0.2027033567428589,758.0,-0.012819033116102219,758.0,2.8806023597717285,196.1707305908203,197.41665649414062,1.5844827890396118,14344.687556266785,844.115479442762,0.27630630135536194,52.8418619803853
759000,0.6545394659042358,0.0,759.0,759,658.9166749504826,185.7313995361328,215.93020629882812,1.0,1000.0,1029.34667245035,1.5459022521972656,964.928065113919,0.8320009708404541,0.0,-213.62242126464844,67.24657440185547,0.2027035504579544,759.0,-0.01282657589763403,759.0,2.8802618980407715,196.81289672851562,197.87371826171875,1.6900359392166138,14365.672044277191,842.0564845800668,0.1869208812713623,52.83428423401608
760000,0.6544654965400696,0.0,760.0,760,659.1451166629981,185.7698516845703,215.41236877441406,1.0,1000.0,1171.9141921785053,1.3831125497817993,967.0365146665013,0.7625607848167419,0.0,-213.4544677734375,53.429222106933594,0.2027166336774826,760.0,-0.012827941216528416,760.0,2.880307197570801,195.0049285888672,196.15130615234375,1.4175058603286743,14386.599886894226,841.6636891066026,0.4726874828338623,52.826936592039225
761000,0.6543898582458496,0.0,761.0,761,659.4717578658402,185.8089599609375,216.469970703125,1.0,1000.0,1110.0876498204427,1.3081446886062622,966.5083798316565,0.7799578905105591,0.0,-213.73556518554688,17.22307586669922,0.20274126529693604,761.0,-0.012763505801558495,761.0,2.8800766468048096,195.25772094726562,196.39431762695312,1.4215229749679565,14407.626883745193,841.7910328968658,0.489999920129776,52.81924678786391
762000,0.6543401479721069,0.0,762.0,762,659.6126980968392,185.84661865234375,215.86187744140625,1.0,1000.0,1244.3465408712245,1.1616575717926025,967.3173504898934,0.8725971579551697,0.0,-213.31906127929688,51.79734802246094,0.20276345312595367,762.0,-0.012705604545772076,762.0,2.8800690174102783,195.55691528320312,196.88778686523438,1.202294945716858,14428.54223561287,840.9041427760152,0.26717403531074524,52.81198804125988
763000,0.6543008089065552,0.0,763.0,763,659.5463418067995,185.8835906982422,215.81239318847656,1.0,1000.0,1019.3707461856899,1.2733972072601318,967.1202630986955,0.8575496077537537,0.0,-213.39419555664062,74.2098388671875,0.20276625454425812,763.0,-0.012666192837059498,763.0,2.8799569606781006,195.7738037109375,197.42971801757812,1.2046947479248047,14449.409477710724,837.4456770687475,0.3463757038116455,52.8049261235889
764000,0.6542205810546875,0.0,764.0,764,659.9319638552643,185.9224090576172,216.26829528808594,1.0,1000.0,1025.8794044703977,1.451920509338379,967.7810594724331,0.8150169849395752,0.0,-213.51075744628906,44.666259765625,0.2027721256017685,764.0,-0.012675202451646328,764.0,2.8798134326934814,197.39178466796875,198.36932373046875,1.603656530380249,14470.289731025696,838.6484451988986,0.38435372710227966,52.79783709941276
765000,0.654259204864502,0.0,765.0,765,660.2932256233793,185.96078491210938,215.84820556640625,1.0,1000.0,1144.944710655302,1.592887282371521,969.4885054759487,0.8692853450775146,0.0,-213.4040985107422,59.52713394165039,0.20280015468597412,765.0,-0.012603847309947014,765.0,2.879617691040039,195.81185913085938,197.0667724609375,1.7664737701416016,14491.182798147202,839.4145623642947,0.24420984089374542,52.79072182415714
766000,0.6542202830314636,0.0,766.0,766,660.795863853752,186.0000762939453,216.60655212402344,1.0,1000.0,1090.649798793031,1.5679142475128174,969.6512540364445,0.9153448343276978,0.0,-213.5679931640625,37.080421447753906,0.20280681550502777,766.0,-0.012756680138409138,766.0,2.879772424697876,196.99191284179688,198.25096130371094,1.6045048236846924,14512.067419290543,841.917602579867,0.06793632358312607,52.78365775656297
767000,0.6541927456855774,0.0,767.0,767,661.033978956203,186.0384521484375,216.23599243164062,1.0,1000.0,1151.5191823836226,1.2072398662567139,970.765757639648,0.8985008597373962,0.0,-213.4791259765625,45.88627624511719,0.20282427966594696,767.0,-0.012703964486718178,767.0,2.8796393871307373,197.15347290039062,198.54530334472656,1.2842602729797363,14532.94572520256,841.6828033398082,0.20184282958507538,52.776636925705546
768000,0.6541407108306885,0.0,768.0,768,661.3449100062859,186.076171875,215.23892211914062,1.0,1000.0,981.3721373914805,1.5620545148849487,976.9101655061488,0.912632942199707,0.0,-213.25759887695312,66.50849914550781,0.2028437852859497,768.0,-0.012723217718303204,768.0,2.879486560821533,197.6707763671875,198.78353881835938,1.5455423593521118,14553.679694414139,842.2200303950667,0.21346791088581085,52.770159583405345
769000,0.6541782021522522,0.0,769.0,769,661.5793379157859,186.1141815185547,216.26820373535156,1.0,1000.0,1127.3053555944816,1.667484164237976,977.4775855774201,0.9292884469032288,0.0,-213.52960205078125,45.676185607910156,0.20286382734775543,769.0,-0.012628874741494656,769.0,2.8793294429779053,196.9049835205078,198.7245330810547,1.6325135231018066,14574.590308904648,846.3540916377771,-0.022703329101204872,52.76306117024528
770000,0.6541313529014587,0.0,770.0,770,661.97012420548,186.1522216796875,215.57151794433594,1.0,1000.0,981.3443143865373,1.6028028726577759,976.8559263798783,0.8575255870819092,0.0,-213.33644104003906,52.4251823425293,0.20287665724754333,770.0,-0.012746595777571201,770.0,2.87908935546875,197.20388793945312,198.3111572265625,1.701059103012085,14595.716878652573,845.7489434509142,0.20787744224071503,52.75520252973582
771000,0.6541416049003601,0.0,771.0,771,662.2727890913867,186.1899871826172,216.53509521484375,1.0,1000.0,985.726848759526,1.6728148460388184,977.4829830755116,0.8623345494270325,0.0,-214.34201049804688,17.393640518188477,0.20289979875087738,771.0,-0.012660596519708633,771.0,2.879204034805298,197.78466796875,199.01235961914062,1.6421433687210083,14616.461430072784,845.119105072595,0.22508780658245087,52.74874522048807
772000,0.6540908217430115,0.0,772.0,772,662.3762515598222,186.22769165039062,216.99325561523438,1.0,1000.0,1160.6414711329535,1.035357117652893,978.699870000548,0.7700263857841492,0.0,-214.16561889648438,46.0253791809082,0.202910915017128,772.0,-0.012685021385550499,772.0,2.879044771194458,198.9113311767578,200.30902099609375,1.20352303981781,14636.347064256668,846.3979120594854,0.47182217240333557,52.74540133619108
773000,0.6540472507476807,0.0,773.0,773,662.68840580321,186.26609802246094,215.9050750732422,1.0,1000.0,936.6692034268647,1.1582812070846558,977.4231405774856,0.8048028349876404,0.0,-214.3154754638672,40.20476531982422,0.2029424011707306,773.0,-0.012662195600569248,773.0,2.8791682720184326,198.51174926757812,199.38034057617188,1.4248008728027344,14656.88556599617,846.5443956446777,0.3728279769420624,52.73971721477804
774000,0.6541160345077515,0.0,774.0,774,663.0778140207926,186.30506896972656,216.40025329589844,1.0,1000.0,1117.1439026602127,1.595176339149475,977.7239035543491,0.8570240139961243,0.0,-214.45314025878906,52.87379837036133,0.20298001170158386,774.0,-0.012657194398343563,774.0,2.879578113555908,197.5443878173828,198.7730712890625,1.5816984176635742,14678.796397447586,848.3337513602943,0.2522604763507843,52.72911886253743
775000,0.65409916639328,0.0,775.0,775,663.4959949677464,186.34434509277344,217.10287475585938,1.0,1000.0,976.9433819750366,1.41915762424469,977.0375056189042,0.8862745761871338,0.0,-214.67373657226562,53.79303741455078,0.20299756526947021,775.0,-0.012716058641672134,775.0,2.8799827098846436,196.47335815429688,197.88079833984375,1.5016789436340332,14701.29586148262,849.9000604611672,-0.018922150135040283,52.71644127852016
776000,0.6540985703468323,0.0,776.0,776,663.834030525785,186.3836669921875,216.71864318847656,1.0,1000.0,975.9154753221161,1.2436686754226685,976.9115474832619,0.7979325652122498,0.0,-215.10037231445312,53.799808502197266,0.20302021503448486,776.0,-0.012729847803711891,776.0,2.8800861835479736,196.92657470703125,197.95098876953125,1.456377387046814,14722.445669412613,848.3712347563642,0.410099595785141,52.70863397459971
777000,0.6540774703025818,0.0,777.0,777,664.096235567876,186.42311096191406,217.16189575195312,1.0,1000.0,1128.6214220103304,1.503928303718567,978.2400352348861,0.6720874309539795,0.0,-214.69891357421875,60.364479064941406,0.20305992662906647,777.0,-0.012552015483379364,777.0,2.879760503768921,196.478271484375,197.45021057128906,1.3306561708450317,14743.368280649185,848.8911727465228,0.6407241225242615,52.70166119500794
778000,0.6540201902389526,0.0,778.0,778,664.6317632409844,186.46290588378906,217.25515747070312,1.0,1000.0,1028.159742808737,1.277280330657959,978.3430027691745,0.7229102253913879,0.0,-214.65821838378906,42.17057800292969,0.20310889184474945,778.0,-0.012424353510141373,778.0,2.879953145980835,195.87071228027344,196.95884704589844,1.3270580768585205,14764.54681134224,850.9511765100115,0.5777114033699036,52.69379480055117
779000,0.6539780497550964,0.0,779.0,779,665.0076440106633,186.5014190673828,216.8657989501953,1.0,1000.0,988.5751704037114,0.6658664345741272,980.6429240335331,0.7647074460983276,0.0,-214.53652954101562,61.88294982910156,0.20311523973941803,779.0,-0.012501259334385395,779.0,2.8801209926605225,196.30908203125,197.33364868164062,0.948418915271759,14783.97361087799,853.5404497957852,0.5619937777519226,52.69219362153182
780000,0.6539922952651978,0.0,780.0,780,665.2994183662769,186.53953552246094,216.6705322265625,1.0,1000.0,1030.6191238282283,0.894524335861206,980.6490358772737,0.725477397441864,0.0,-214.1439666748047,88.80340576171875,0.20313569903373718,780.0,-0.012471219524741173,780.0,2.8802881240844727,195.890380859375,197.10275268554688,0.9873589873313904,14804.51597571373,853.6919724936552,0.5869579315185547,52.68662624833947
781000,0.6539613008499146,0.0,781.0,781,665.5852138699631,186.5779266357422,216.5123748779297,1.0,1000.0,898.5733974850634,1.1138063669204712,977.5700615905253,0.7919614315032959,0.0,-214.62786865234375,17.54018783569336,0.20317991077899933,781.0,-0.01230035163462162,781.0,2.8801445960998535,194.95718383789062,196.03314208984375,1.227251648902893,14824.509550094604,854.2896476125286,0.5011745095252991,52.683024511594446
782000,0.653931200504303,0.0,782.0,782,665.9465817916615,186.6166534423828,216.55007934570312,1.0,1000.0,733.3971921574528,1.1392210721969604,974.0296523542874,0.7936844825744629,0.0,-215.21949768066406,53.40531921386719,0.2031998336315155,782.0,-0.012301849201321602,782.0,2.8802900314331055,195.3286590576172,196.42092895507812,1.5386306047439575,14845.61011838913,854.8106049639282,0.4973158836364746,52.675504325103034
783000,0.6539599895477295,0.0,783.0,783,665.9430031379959,186.65396118164062,216.8579559326172,1.0,1000.0,913.1302803244034,1.0567833185195923,971.6655964528009,0.7804489731788635,0.0,-215.18853759765625,17.085012435913086,0.20319972932338715,783.0,-0.012281698174774647,783.0,2.8801841735839844,197.362060546875,198.6746063232422,1.2240034341812134,14864.868104457855,852.4412047457648,0.48020148277282715,52.67453397485475
784000,0.6538954973220825,0.0,784.0,784,666.0319538234608,186.69195556640625,217.69577026367188,1.0,1000.0,955.1589761270901,1.34477698802948,971.0054192681046,0.8394213914871216,0.0,-215.91690063476562,31.914535522460938,0.20321258902549744,784.0,-0.01224171556532383,784.0,2.8798985481262207,198.086669921875,199.31124877929688,1.1908025741577148,14884.361716032028,851.4807404724125,0.4346586763858795,52.672732291607055
785000,0.6538654565811157,0.0,785.0,785,666.0672887814469,186.73025512695312,218.9490509033203,1.0,1000.0,1038.469808242534,1.2286676168441772,969.746776110692,0.8787090182304382,0.0,-216.63185119628906,10.357897758483887,0.2032291740179062,785.0,-0.012221738696098328,785.0,2.879854202270508,199.58470153808594,201.049560546875,1.2987223863601685,14904.33387207985,848.8859248459247,0.39167681336402893,52.66924417672455
