rollout/episodes,train/loss_critic,rollout/return_history,reference_perturbed_action_std,total/steps_per_second,rollout/Q_mean,train/param_noise_distance,param_noise_stddev,rollout/episode_steps,reference_action_mean,rollout/return,reference_actor_Q_std,eval/return,total/epochs,rollout/actions_std,reference_Q_mean,obs_rms_mean,reference_action_std,ret_rms_std,reference_actor_Q_mean,total/episodes,rollout/actions_mean,reference_Q_std,ret_rms_mean,eval/Q,total/steps,eval/episodes,train/loss_actor,total/duration,obs_rms_std,reference_perturbed_action_mean,eval/return_history
489.0,157.90005493164062,953.3464652380916,0.6633941531181335,82.88308327892818,275.46209716796875,0.17445062100887299,0.015973535632157008,327.7157464212679,0.49345481395721436,522.0602724365314,151.1438751220703,1790.1587004441858,161,0.5018683671951294,296.2403564453125,0.10829904675483704,0.6744666695594788,1.0,309.02716064453125,489.0,0.6476337909698486,157.7117462158203,0.0,450.08404541015625,161000,161.0,-414.7016906738281,1942.4953033924103,1.3051317930221558,0.4359290897846222,1066.8281982673893
490.0,48.468666076660156,960.3044721246313,0.6722443699836731,82.8451668384975,276.5734558105469,0.23412349820137024,0.0156587938752642,328.9734693877551,0.3942286968231201,523.7234527572261,154.09994506835938,1579.7492226077047,162,0.5021266937255859,292.9023132324219,0.10839065909385681,0.7151598930358887,1.0,303.92034912109375,490.0,0.647543728351593,159.62847900390625,0.0,475.61688232421875,162000,162.0,-419.9246826171875,1955.4550516605377,1.3065389394760132,0.44892239570617676,1076.2274277082947
492.0,113.20158386230469,988.1937871813975,0.7000826001167297,82.8416027453391,277.7102966308594,0.22341224551200867,0.015973535632157008,330.8313008130081,0.3901497423648834,528.7585006315715,147.873046875,1144.4967434847815,163,0.5020798444747925,304.39532470703125,0.10862351953983307,0.6921948194503784,1.0,316.71661376953125,492.0,0.6476821303367615,153.1587371826172,0.0,447.4166259765625,163000,163.0,-424.9595031738281,1967.6104106903076,1.306423544883728,0.41337284445762634,1076.4322583629423
494.0,191.11216735839844,996.3018870432811,0.6927511692047119,82.78854112377293,278.59808349609375,0.19453518092632294,0.015973535632157008,331.56275303643724,0.41496753692626953,531.8957687226783,154.1107177734375,2016.0522059806656,164,0.5022087097167969,296.16156005859375,0.10875379294157028,0.7067198157310486,1.0,309.5333251953125,494.0,0.6477006673812866,160.39195251464844,0.0,463.6584777832031,164000,164.0,-422.93292236328125,1980.9504766464233,1.3090578317642212,0.4348745346069336,1091.917888000062
497.0,212.02813720703125,995.3299856397934,0.6688681244850159,82.70979370535338,279.50457763671875,0.24401183426380157,0.016294603698363365,331.77665995975855,0.3920903205871582,532.4674181787814,150.5734100341797,2191.912225598429,165,0.5024484395980835,305.80718994140625,0.1085129976272583,0.7056831121444702,1.0,319.15863037109375,497.0,0.6475775837898254,155.93133544921875,0.0,490.9478454589844,165000,165.0,-427.1819152832031,1994.9269924163818,1.3110183477401733,0.4066478908061981,1104.752699877078
498.0,51.40645980834961,998.2508068157649,0.6418415904045105,82.68437964485987,280.6853332519531,0.18763020634651184,0.01695622994987775,333.1184738955823,0.4931817948818207,534.5287073441995,154.94808959960938,1452.1269397658994,166,0.5021080374717712,305.1325988769531,0.10866012424230576,0.6616242527961731,1.0,316.9172058105469,498.0,0.6476132273674011,159.92991638183594,0.0,464.6505126953125,166000,166.0,-427.71484375,2007.6343405246735,1.3090519905090332,0.5036285519599915,1114.4427470777525
499.0,161.56297302246094,1004.0947887459943,0.774422824382782,82.63328859692096,281.8812561035156,0.20882762968540192,0.015973535632157008,333.72945891783564,0.3661302626132965,536.4031622897401,158.06646728515625,1425.5027718345104,167,0.5020838379859924,303.4411926269531,0.10895375907421112,0.6922236680984497,1.0,315.2886657714844,499.0,0.647728681564331,163.65174865722656,0.0,476.982666015625,167000,167.0,-430.3035888671875,2020.9772942066193,1.308833122253418,0.16770900785923004,1118.778152229411
501.0,59.494476318359375,1027.8291916000062,0.5791242122650146,82.6178513581768,283.0945739746094,0.1691472828388214,0.015973535632157008,335.309381237525,0.43902501463890076,541.1619646092802,153.57205200195312,933.7456296317883,168,0.5021958947181702,309.8028869628906,0.10922902822494507,0.6787481307983398,1.0,322.5439453125,501.0,0.647742748260498,159.44467163085938,0.0,463.8053894042969,168000,168.0,-436.650634765625,2033.4588377475739,1.3087238073349,0.5490031838417053,1124.780455735867
502.0,130.2339630126953,1051.4233210286134,0.7110165357589722,82.53883267540293,284.4011535644531,0.1952659785747528,0.016294603698363365,336.63346613545815,0.45887550711631775,545.2594971991566,157.30113220214844,2272.464473929253,169,0.5020751357078552,304.61505126953125,0.10962585359811783,0.6742337942123413,1.0,317.1202392578125,502.0,0.6481800675392151,163.9946746826172,0.0,496.79486083984375,169000,169.0,-437.6449279785156,2047.521082162857,1.308192253112793,0.4372817575931549,1139.150890822146
504.0,56.34966278076172,1055.0833617882663,0.6491299867630005,82.48459071415755,285.35894775390625,0.19611459970474243,0.016294603698363365,336.7420634920635,0.3416251242160797,546.1987889574274,157.24176025390625,1563.4523322433056,170,0.5027089715003967,308.5693359375,0.10912303626537323,0.6792897582054138,1.0,320.638671875,504.0,0.6478476524353027,162.8413543701172,0.0,478.8220520019531,170000,170.0,-435.6439208984375,2060.991010904312,1.3115323781967163,0.423194020986557,1149.6205129405623
