obs_rms_std,eval/episodes,total/epochs,rollout/actions_std,reference_Q_mean,rollout/return_history,ret_rms_mean,obs_rms_mean,total/episodes,rollout/episodes,reference_actor_Q_std,reference_action_std,rollout/episode_steps,ret_rms_std,reference_actor_Q_mean,rollout/return,reference_perturbed_action_mean,eval/Q,train/loss_critic,reference_action_mean,total/steps,reference_Q_std,eval/return,train/param_noise_distance,total/steps_per_second,rollout/actions_mean,train/loss_actor,param_noise_stddev,rollout/Q_mean,reference_perturbed_action_std,total/duration,eval/return_history
0.35529232025146484,318.0,318,0.6359561681747437,200.01112365722656,-149.61034619156365,0.0,0.024692216888070107,406.0,406.0,13.633127212524414,0.5071479678153992,780.8669950738916,1.0,201.35401916503906,-486.08417705971885,-0.2984565198421478,216.54660034179688,72.42845916748047,0.10603519529104233,318000,13.722387313842773,522.4088710321923,0.19831517338752747,66.97576316863538,-0.019264040514826775,-126.07489013671875,0.0136225708197137,141.5847930908203,0.3736918866634369,4747.986211061478,21.91038235723123
0.3552185595035553,319.0,319,0.6352811455726624,197.24826049804688,-143.52934819934023,0.0,0.024740004912018776,407.0,407.0,14.122286796569824,0.3841228187084198,781.4054054054054,1.0,198.37049865722656,-483.7695303001441,0.073584645986557,143.4142303466797,65.97247314453125,-0.1314934641122818,319000,13.87495231628418,-109.5962770378575,0.22023507952690125,66.96559806316758,-0.018986690789461136,-121.67449188232422,0.01335415235733134,141.83912658691406,0.5062326788902283,4763.639976739883,19.355293342823174
0.35532230138778687,320.0,320,0.6350659132003784,199.2541961669922,-140.42975991363272,0.0,0.024736417457461357,408.0,408.0,14.357477188110352,0.5346853733062744,781.9411764705883,1.0,200.9675750732422,-481.18444077787456,-0.16454270482063293,167.1907196044922,52.467079162597656,0.09916932880878448,320000,14.330049514770508,22.616002459080672,0.19144244492053986,66.98206811724026,-0.019120829179883003,-117.52671813964844,0.01335415235733134,141.9464569091797,0.4046512544155121,4777.3980259895325,18.66466162527149
0.35522690415382385,321.0,321,0.6346039772033691,198.38917541503906,-145.08090188226998,0.0,0.024799488484859467,409.0,409.0,14.519962310791016,0.6031338572502136,782.4743276283618,1.0,200.13973999023438,-480.5517927287711,0.061375588178634644,215.08050537109375,66.65705108642578,-0.05044446140527725,321000,14.379915237426758,347.85330898885593,0.19852180778980255,66.97237815560133,-0.01861572451889515,-112.00456237792969,0.01335415235733134,142.23646545410156,0.5187401175498962,4793.020777225494,21.372955485634307
0.35519304871559143,322.0,322,0.6339821219444275,198.94015502929688,-143.21182264300325,0.0,0.024820322170853615,410.0,410.0,14.408735275268555,0.5355395674705505,783.0048780487805,1.0,200.4471435546875,-478.9348143667563,0.04083719849586487,193.01942443847656,42.37885665893555,0.027326852083206177,322000,14.385992050170898,200.88964886983916,0.22203904390335083,66.96338309717778,-0.018275335431098938,-115.76866912841797,0.012833077932624282,142.50424194335938,0.6435001492500305,4808.598148822784,23.49927226049891
0.35502803325653076,323.0,323,0.6333456039428711,197.0061798095703,-136.6488236539261,0.0,0.024833327159285545,411.0,411.0,14.186421394348145,0.5069540739059448,783.5328467153284,1.0,198.32266235351562,-476.8315047034611,-0.0578184574842453,225.89102172851562,195.87982177734375,-0.03008398413658142,323000,14.03907585144043,499.7491474152651,0.13549888134002686,66.95683877864742,-0.018524162471294403,-120.85026550292969,0.01335415235733134,142.77728271484375,0.5858520865440369,4824.003132343292,22.919775376805706
0.3550874888896942,324.0,324,0.6326282024383545,196.970947265625,-135.44010905143074,0.0,0.02479935623705387,412.0,412.0,14.420519828796387,0.6156855821609497,784.0582524271845,1.0,198.70315551757812,-474.59705596049787,-0.04856133460998535,213.59512329101562,50.46503448486328,-0.15209174156188965,324000,14.462119102478027,373.5592495480199,0.23142917454242706,66.9477863004297,-0.018769893795251846,-115.27967834472656,0.0136225708197137,143.05270385742188,0.5064129829406738,4839.592433214188,26.755184868451494
0.3550216853618622,325.0,325,0.6322426795959473,198.58888244628906,-132.5611892628044,0.0,0.02476903796195984,413.0,413.0,13.760297775268555,0.5096533894538879,784.5811138014528,1.0,199.0428466796875,-471.9565787292965,-0.21247979998588562,124.78679656982422,49.7415657043457,0.10980542004108429,325000,14.005961418151855,-149.44676982468513,0.18658886849880219,66.95311771525347,-0.019404731690883636,-120.36944580078125,0.01335415235733134,143.228271484375,0.684533417224884,4854.14288520813,22.290332155453243
0.35504478216171265,326.0,326,0.6320297718048096,196.78961181640625,-145.29294621197542,0.0,0.024779628962278366,416.0,416.0,14.025946617126465,0.5705363154411316,781.5504807692307,1.0,197.97525024414062,-469.0576994538081,-0.16785705089569092,223.59390258789062,51.850345611572266,0.049123361706733704,326000,13.974777221679688,544.1204343773269,0.195022851228714,66.94267534714477,-0.01949288509786129,-123.28978729248047,0.012833077932624282,143.41903686523438,0.5035142302513123,4869.838235616684,24.35506084514942
0.3550473153591156,327.0,327,0.631494402885437,196.79635620117188,-143.25532619758124,0.0,0.024781836196780205,418.0,418.0,14.55391788482666,0.5732796788215637,780.7464114832536,1.0,198.1182403564453,-466.9573776918614,-0.040914386510849,121.18638610839844,113.19132995605469,0.0317719429731369,327000,14.827130317687988,-304.0151482287543,0.16360223293304443,66.94792677245067,-0.019477603957057,-116.61988067626953,0.0136225708197137,143.6265869140625,0.533845841884613,4884.393225669861,21.583601302338863
