rollout/return,train/loss_actor,total/steps,total/steps_per_second,eval/return_history,reference_action_std,total/epochs,ret_rms_std,rollout/actions_mean,reference_Q_mean,reference_action_mean,reference_Q_std,eval/episodes,rollout/episode_steps,param_noise_stddev,reference_actor_Q_mean,train/loss_critic,obs_rms_mean,rollout/Q_mean,obs_rms_std,eval/return,rollout/actions_std,rollout/return_history,reference_perturbed_action_std,train/param_noise_distance,reference_actor_Q_std,eval/Q,total/duration,total/episodes,rollout/episodes,ret_rms_mean,reference_perturbed_action_mean
277.0320170710253,-339.4324951171875,25000,91.09852593633788,320.6781640558387,0.7887974381446838,25,1.0,0.15264272689819336,320.1913757324219,0.22426700592041016,215.0130615234375,25.0,57.19266055045872,0.017297050171870294,338.25030517578125,348.43194580078125,1.8892543315887451,208.10183715820312,7.109729290008545,314.0770485668941,0.8036158084869385,319.910943243337,0.7863404154777527,0.22180582582950592,219.26358032226562,402.49053955078125,274.4281506538391,436.0,436.0,0.0,0.2594156861305237
280.1005002976887,-337.6071472167969,26000,91.12771993048035,320.5348252484351,0.7980778217315674,26,1.0,0.15333814918994904,333.9486999511719,0.18684102594852448,219.67160034179688,26.0,57.872767857142854,0.01662212523270047,353.783935546875,387.57745361328125,1.8969985246658325,215.0798797607422,7.080904006958008,316.95135506334293,0.8040538430213928,332.50119040345317,0.7823849320411682,0.2003955841064453,222.55921936035156,366.81512451171875,285.31384325027466,448.0,448.0,0.0,0.1947593241930008
281.1457645799656,-345.2724304199219,27000,91.16268563490613,318.87741471251513,0.7978776693344116,27,1.0,0.15449245274066925,342.2438049316406,0.2206219732761383,220.86624145507812,27.0,58.172786177105834,0.01695622994987775,364.43701171875,370.9765625,1.90055251121521,221.66177368164062,7.066341400146484,275.7847407785972,0.8043628931045532,328.3052479656068,0.7761823534965515,0.20954182744026184,225.9734344482422,356.60845947265625,296.1738107204437,463.0,463.0,0.0,0.28733697533607483
283.19895513778624,-356.01202392578125,28000,91.05695667126719,327.09656568525133,0.8255643844604492,28,1.0,0.1558467596769333,346.1864929199219,0.14281927049160004,226.5514678955078,28.0,58.700209643605874,0.018730226766195082,373.2666931152344,404.6742248535156,1.9034875631332397,227.85986328125,7.018470287322998,549.0136419491276,0.8055641651153564,326.43952730374036,0.828422486782074,0.17474579811096191,234.0062255859375,450.41534423828125,307.49984431266785,477.0,477.0,0.0,0.1456207036972046
285.02317224777966,-355.4093017578125,29000,90.96298185874726,333.8894718591251,0.7989203929901123,29,1.0,0.1539604365825653,352.97113037109375,0.2039266973733902,232.17091369628906,29.0,59.118367346938776,0.01695622994987775,381.0921630859375,385.5773010253906,1.9046335220336914,235.2433624267578,6.965991497039795,524.0908447275914,0.8063679933547974,335.8405200428968,0.7883298397064209,0.2116517275571823,240.30889892578125,414.83917236328125,318.8110086917877,490.0,490.0,0.0,0.21528925001621246
286.2697052188708,-362.7320251464844,30000,90.11960611235737,341.94840694297244,0.7999780774116516,30,1.0,0.15828822553157806,363.5184326171875,0.24054914712905884,243.20298767089844,30.0,59.54075546719682,0.01695622994987775,390.24468994140625,456.0835266113281,1.909347653388977,240.7703399658203,6.928122520446777,575.6575243745447,0.8061933517456055,341.2459089960532,0.7950066328048706,0.19769014418125153,249.61949157714844,475.7952575683594,332.89093565940857,503.0,503.0,0.0,0.20224857330322266
286.83097784572294,-369.3790283203125,31000,90.18474523034742,339.22215491432985,0.8138084411621094,31,1.0,0.16222043335437775,376.13555908203125,0.16522766649723053,250.29629516601562,31.0,59.71814671814672,0.017297050171870294,404.0649719238281,409.0212097167969,1.9128395318984985,246.44998168945312,6.89563512802124,257.4345940550521,0.8062611222267151,335.49603505155085,0.8112480640411377,0.2073160707950592,256.0819396972656,315.8083190917969,343.73884320259094,518.0,518.0,0.0,0.1915707290172577
288.8982928727997,-380.676025390625,32000,90.25254191489236,334.17440022353424,0.7936097383499146,32,1.0,0.1650046557188034,389.435302734375,0.2287571281194687,253.08737182617188,32.0,60.22598870056497,0.01695622994987775,416.18231201171875,449.870361328125,1.9152754545211792,251.0381622314453,6.901523590087891,177.6940048088714,0.806897759437561,341.68033641619843,0.7937225103378296,0.22084838151931763,258.3375244140625,371.6289367675781,354.5606508255005,531.0,531.0,0.0,0.22780315577983856
289.42087772295025,-388.7223815917969,33000,90.32486636620463,332.5843964837346,0.8041796684265137,33,1.0,0.16475987434387207,394.4966735839844,0.1966351866722107,258.2694091796875,33.0,60.4010989010989,0.01695622994987775,420.02490234375,469.3826599121094,1.913216471672058,255.99375915527344,6.885421276092529,281.70427681014706,0.8074331879615784,334.2865132552554,0.7980061173439026,0.2155895233154297,264.8247375488281,400.97821044921875,365.3478972911835,546.0,546.0,0.0,0.20031774044036865
289.55072827899096,-381.2658996582031,34000,90.31409622874806,336.40215062617364,0.7924813628196716,34,1.0,0.16465263068675995,395.41241455078125,0.2072446644306183,260.2530517578125,34.0,60.518716577540104,0.01662212523270047,421.45953369140625,520.3880615234375,1.9146548509597778,260.1710510253906,6.876951694488525,462.38803732666094,0.8078557848930359,328.7131174922347,0.7718843221664429,0.19461454451084137,267.2608947753906,418.85986328125,376.4639344215393,561.0,561.0,0.0,0.26634490489959717
292.418371604602,-400.9690246582031,35000,90.31013092755657,339.2986063410914,0.8163626790046692,35,1.0,0.16785423457622528,388.3525390625,0.24206694960594177,265.393310546875,35.0,61.16812609457093,0.017644720880324885,413.7939147949219,510.1705322265625,1.9236496686935425,264.89459228515625,6.855431079864502,437.77810064829407,0.8078358769416809,338.27195075195647,0.8211093544960022,0.22650685906410217,273.2636413574219,444.45269775390625,387.5534188747406,571.0,571.0,0.0,0.22680197656154633
295.2768776253339,-391.3801574707031,36000,90.30206947822333,342.3982941476323,0.7836312651634216,36,1.0,0.16821587085723877,395.3428955078125,0.30684852600097656,274.4311218261719,36.0,61.739279588336196,0.01695622994987775,423.0829162597656,675.69287109375,1.9277970790863037,270.0148010253906,6.829105377197266,450.8873673765671,0.8079004287719727,347.8155343095521,0.7930747866630554,0.1902259886264801,281.5595397949219,493.4408874511719,398.6619598865509,583.0,583.0,0.0,0.2721441388130188
298.02690737488456,-404.606689453125,37000,90.3068867091707,343.08778097962653,0.7732649445533752,37,1.0,0.17133088409900665,381.490478515625,0.2983286380767822,271.2304992675781,37.0,62.31534569983137,0.017644720880324885,406.89361572265625,665.7174072265625,1.936403512954712,275.7606506347656,6.807065486907959,367.90930693141706,0.8074164986610413,359.0149586805362,0.786273717880249,0.20861169695854187,279.6273193359375,490.8812255859375,409.71404671669006,593.0,593.0,0.0,0.29284805059432983
300.57215833744476,-399.15582275390625,38000,90.2892503608041,346.64149911139674,0.798159658908844,38,1.0,0.17305949330329895,384.5145568847656,0.2590867578983307,270.2018127441406,38.0,62.82119205298013,0.01695622994987775,412.8661193847656,614.0222778320312,1.9434285163879395,280.5699768066406,6.780903339385986,478.1290699868947,0.8074795603752136,372.68249211561925,0.8096185922622681,0.2050168663263321,279.468505859375,509.58807373046875,420.8695924282074,604.0,604.0,0.0,0.2118503898382187
301.9278960015932,-415.963134765625,39000,90.31541360039367,346.2537189741027,0.8029031157493591,39,1.0,0.17253123223781586,381.12786865234375,0.24909277260303497,273.1377258300781,39.0,63.090614886731395,0.01662212523270047,411.64837646484375,671.0421142578125,1.9464056491851807,286.0367126464844,6.795815467834473,331.51807375692886,0.8074865341186523,380.12993204900124,0.7917929291725159,0.17890334129333496,285.10101318359375,483.8229675292969,431.81997895240784,618.0,618.0,0.0,0.2752862274646759
303.5364375587519,-423.454345703125,40000,90.28162600772863,351.2385989482956,0.7887835502624512,40,1.0,0.17418359220027924,393.00811767578125,0.3248310685157776,272.2491760253906,40.0,63.404761904761905,0.017644720880324885,425.67218017578125,753.8362426757812,1.9531052112579346,290.6321105957031,6.812961578369141,545.6489179418182,0.8074266910552979,380.0606884571953,0.7968751192092896,0.19197548925876617,287.0260314941406,516.3410034179688,443.0580370426178,630.0,630.0,0.0,0.2801227867603302
305.6240177957136,-423.22015380859375,41000,90.26230399572263,354.534637400742,0.8074296712875366,41,1.0,0.17481370270252228,393.536865234375,0.26337188482284546,268.6645812988281,41.0,63.822429906542055,0.01695622994987775,430.08917236328125,765.3773193359375,1.9564604759216309,295.18145751953125,6.780778408050537,486.3761754985984,0.8075552582740784,395.59682368440366,0.8145884871482849,0.18800927698612213,285.34564208984375,486.7449645996094,454.23170232772827,642.0,642.0,0.0,0.25945454835891724
307.8161383803993,-428.5396728515625,42000,90.24570090279303,356.8833733420355,0.7985096573829651,42,1.0,0.17606621980667114,394.44915771484375,0.30712366104125977,272.1640319824219,42.0,64.21592649310873,0.017999379770019416,429.7340087890625,728.8733520507812,1.960074543952942,299.93609619140625,6.747276782989502,453.1815469350695,0.8079735636711121,412.2127102545677,0.8063793182373047,0.21568112075328827,287.8739013671875,560.6604614257812,465.3961305618286,653.0,653.0,0.0,0.26863232254981995
309.6813408553101,-442.625,43000,90.26201935461351,357.03855628376095,0.7620397806167603,43,1.0,0.17737440764904022,409.89215087890625,0.3513244688510895,278.4815979003906,43.0,64.625,0.017644720880324885,445.1783447265625,838.4140625,1.9632508754730225,304.8050537109375,6.720261573791504,363.55623983623127,0.8081350326538086,421.9332635150328,0.76616370677948,0.22277040779590607,292.3104248046875,404.0315856933594,476.3908486366272,664.0,664.0,0.0,0.3424660563468933
311.8855147703234,-445.16827392578125,44000,90.26554270186023,358.5101995399348,0.7842813730239868,44,1.0,0.17856337130069733,421.90582275390625,0.28695693612098694,293.5440979003906,44.0,65.09481481481481,0.017297050171870294,453.2857666015625,910.6682739257812,1.96450936794281,308.3156433105469,6.718670845031738,421.7908595554095,0.808555543422699,419.2693965645262,0.7826254367828369,0.2151634842157364,306.0246887207031,586.217529296875,487.4506781101227,675.0,675.0,0.0,0.2970723509788513
312.787013711527,-442.6346740722656,45000,90.25513630619963,359.8099279940509,0.8016470074653625,45,1.0,0.17755688726902008,422.64532470703125,0.17445121705532074,299.85076904296875,45.0,65.33624454148472,0.01662212523270047,452.9701232910156,1008.15966796875,1.9642213582992554,312.275634765625,6.734271049499512,416.99797997515753,0.8090808987617493,408.97452322575555,0.8316526412963867,0.20284973084926605,312.2537841796875,600.8041381835938,498.5865828990936,687.0,687.0,0.0,0.10065045207738876
315.09117265873704,-443.7012939453125,46000,90.24132162255715,362.6639899701598,0.7845360040664673,46,1.0,0.17754243314266205,406.4656066894531,0.24496454000473022,293.1468811035156,46.0,65.86962750716333,0.01662212523270047,441.693359375,1018.607177734375,1.9635944366455078,317.4549865722656,6.776410102844238,491.09677889505866,0.809459924697876,412.3704356217913,0.7734038829803467,0.1844504177570343,307.25872802734375,488.6468811035156,509.74430751800537,698.0,698.0,0.0,0.24653451144695282
316.7397876358049,-462.3201599121094,47000,90.21550942681112,365.3139297409111,0.8031228184700012,47,1.0,0.1752188354730606,418.53070068359375,0.21003443002700806,301.8469543457031,47.0,66.29055007052186,0.017644720880324885,449.3271789550781,953.9949340820312,1.960499882698059,320.9451599121094,6.760562896728516,487.2111591954713,0.8105939626693726,411.31728036167647,0.8050322532653809,0.22683200240135193,313.9207458496094,500.8215026855469,520.9747226238251,709.0,709.0,0.0,0.19868949055671692
317.90804360409857,-469.3797912597656,48000,90.19556072595326,367.0015855535489,0.8097705841064453,48,1.0,0.1749575138092041,431.3834228515625,0.14601069688796997,310.7773742675781,48.0,66.56449375866852,0.016294603698363365,465.9808654785156,955.6974487304688,1.9603959321975708,325.2127990722656,6.75595760345459,446.3214087475296,0.8107966780662537,416.0035510493276,0.8140461444854736,0.20515765249729156,325.2175598144531,370.06170654296875,532.1769676208496,721.0,721.0,0.0,0.12225382775068283
318.51793114422327,-470.93536376953125,49000,90.2150951842976,366.30813369394366,0.76431804895401,49,1.0,0.17434638738632202,436.1528625488281,0.2776865065097809,315.15850830078125,49.0,66.69891008174388,0.01662212523270047,473.35052490234375,1268.857177734375,1.9598501920700073,328.65606689453125,6.7804131507873535,333.0224444328925,0.8109903335571289,410.2312902521173,0.7786809802055359,0.21122024953365326,330.61676025390625,537.8779907226562,543.1463537216187,734.0,734.0,0.0,0.27276477217674255
319.5949322977488,-469.1723327636719,50000,90.26115652590079,364.1285504671006,0.8093538880348206,50,1.0,0.17508529126644135,436.66424560546875,0.15650977194309235,308.1294250488281,50.0,66.96380697050938,0.017297050171870294,474.3024597167969,1274.3675537109375,1.9602326154708862,332.6995544433594,6.774491310119629,257.3289723517886,0.810824990272522,404.83982569979133,0.8101858496665955,0.2092268168926239,322.3075256347656,534.2117309570312,553.9481425285339,746.0,746.0,0.0,0.1756923943758011
320.4840294871941,-481.67437744140625,51000,90.24518837093427,366.8065833237764,0.8047983050346375,51,1.0,0.17341455817222595,451.16485595703125,0.17676863074302673,317.3852844238281,51.0,67.18445322793148,0.01662212523270047,486.87030029296875,1075.78955078125,1.9591118097305298,336.4160461425781,6.767337799072266,500.70822615756776,0.8113879561424255,396.0234109828951,0.8063603639602661,0.1998680830001831,332.2081298828125,676.97119140625,565.1270823478699,759.0,759.0,0.0,0.18716415762901306
321.6714524256269,-479.7024230957031,52000,90.20568627254184,370.59009239880055,0.7958831191062927,52,1.0,0.17394216358661652,439.8138732910156,0.23267844319343567,321.4964904785156,52.0,67.47142857142858,0.017297050171870294,479.6251525878906,1151.6656494140625,1.9603393077850342,339.8494567871094,6.759860515594482,563.5490552250324,0.811665415763855,394.28320082525465,0.7864159345626831,0.23236246407032013,339.33477783203125,653.1357421875,576.4603335857391,770.0,770.0,0.0,0.2548092007637024
323.2899332589226,-492.97052001953125,53000,90.22513126588575,370.48522381161524,0.7764255404472351,53,1.0,0.1751394271850586,454.2501220703125,0.27494531869888306,329.4303283691406,53.0,67.81410256410257,0.01695622994987775,488.334228515625,1258.4241943359375,1.9618207216262817,343.0399169921875,6.769336223602295,365.03205727797985,0.8116511702537537,397.96988288045867,0.785746693611145,0.1980980634689331,346.9176330566406,533.57666015625,587.419483423233,780.0,780.0,0.0,0.27085426449775696
325.0027196388346,-478.14727783203125,54000,90.22182387588045,370.5735254339278,0.770695149898529,54,1.0,0.17782296240329742,449.08319091796875,0.2937677502632141,337.5780029296875,54.0,68.18963337547409,0.01662212523270047,484.93218994140625,1192.1566162109375,1.9651788473129272,345.6935119628906,6.794909477233887,375.2535114164928,0.8113272190093994,401.1283760698982,0.784985363483429,0.20632818341255188,353.0260009765625,447.7187805175781,598.5248100757599,791.0,791.0,0.0,0.2903842031955719
325.9735669883898,-491.3311462402344,55000,90.21443620170612,370.30517266647144,0.789886474609375,55,1.0,0.1779753863811493,413.70843505859375,0.2566435635089874,324.8415222167969,55.0,68.42590286425903,0.01695622994987775,446.60406494140625,1429.572998046875,1.967616319656372,349.686279296875,6.797177791595459,355.81412322382664,0.8113881945610046,394.84318879520464,0.8040373921394348,0.2307380586862564,346.0654296875,576.634521484375,609.6585237979889,803.0,803.0,0.0,0.20227095484733582
327.34661980704163,-481.2456359863281,56000,90.24307145798763,366.2632685022275,0.8005494475364685,56,1.0,0.18014740943908691,430.3956604003906,0.2054639756679535,334.2618713378906,56.0,68.67484662576688,0.01695622994987775,466.2864074707031,1405.8331298828125,1.9722899198532104,351.7130432128906,6.783078670501709,143.95853946881283,0.8110308051109314,398.61889577901303,0.7890861630439758,0.21304862201213837,352.6854248046875,829.0567016601562,620.5462546348572,815.0,815.0,0.0,0.27924975752830505
327.3267718729765,-482.85235595703125,57000,90.2193749953605,366.41762478301865,0.7955632209777832,57,1.0,0.180160790681839,402.72637939453125,0.2153821587562561,322.4273376464844,57.0,68.67349397590361,0.01695622994987775,436.406005859375,1388.28515625,1.973496437072754,354.47576904296875,6.778393745422363,375.0615765073243,0.8112175464630127,393.24407516303205,0.7945042848587036,0.2207159698009491,341.47613525390625,501.3661804199219,631.7933371067047,830.0,830.0,0.0,0.22373272478580475
