ret_rms_mean,total/duration,reference_perturbed_action_std,reference_actor_Q_std,train/param_noise_distance,reference_action_mean,reference_action_std,train/loss_actor,reference_actor_Q_mean,reference_Q_mean,ret_rms_std,obs_rms_mean,eval/Q,reference_Q_std,rollout/episodes,reference_perturbed_action_mean,param_noise_stddev,rollout/actions_std,total/episodes,eval/episodes,eval/return,train/loss_critic,rollout/episode_steps,obs_rms_std,total/epochs,rollout/return,rollout/actions_mean,rollout/return_history,rollout/Q_mean,total/steps_per_second,eval/return_history,total/steps
0.0,914.9544367790222,0.6443072557449341,14.505072593688965,0.19886890798807144,-0.1329694539308548,0.6933943629264832,-159.3856201171875,182.833984375,181.35824584960938,1.0,0.029873356223106384,186.44920349121094,14.26730728149414,26.0,-0.3090223968029022,0.017999379770019416,0.6928310394287109,26.0,26.0,-314.5397586984605,14.623279571533203,1000.0,2.001173973083496,26,-175.0645003202105,-0.03464185819029808,-175.0645003202105,99.16068267822266,28.41671558152077,-75.22290754774818,26000
0.0,950.5275433063507,0.6355041265487671,12.489418983459473,0.20248804241418839,-0.3090285062789917,0.6260938048362732,-159.69512939453125,180.2362518310547,179.34063720703125,1.0,0.033224258571863174,173.89764404296875,12.521363258361816,27.0,-0.21680407226085663,0.017999379770019416,0.6939006447792053,27.0,27.0,-200.2885364248222,13.41231918334961,1000.0,2.009678363800049,27,-191.18029817320254,-0.03795233368873596,-191.18029817320254,102.40538787841797,28.40527893182578,-79.8549678765287,27000
0.0,985.7028112411499,0.6197860240936279,11.045981407165527,0.22116044163703918,-0.23145246505737305,0.6452617645263672,-158.5258331298828,177.439697265625,176.33204650878906,1.0,0.032283466309309006,177.68600463867188,11.080523490905762,28.0,-0.18001265823841095,0.018361167303396805,0.6936059594154358,28.0,28.0,-107.74853153449435,17.43666648864746,1000.0,1.982825517654419,28,-191.15964552917197,-0.03095504827797413,-191.15964552917197,104.37682342529297,28.406127770644925,-80.85116657859889,28000
0.0,1020.9555671215057,0.6176329851150513,12.197940826416016,0.20202317833900452,-0.2159704715013504,0.6229997277259827,-156.30323791503906,176.78387451171875,175.80665588378906,1.0,0.03123636543750763,157.53421020507812,12.35108757019043,29.0,-0.18904156982898712,0.017999379770019416,0.6917508840560913,29.0,29.0,55.977400351560696,14.151782989501953,1000.0,1.9842596054077148,29,-187.9124224387203,-0.03243657574057579,-187.9124224387203,106.10153198242188,28.404762101217532,-76.13294013273132,29000
0.0,1056.2659256458282,0.587622344493866,13.592755317687988,0.21980369091033936,-0.2754288613796234,0.577041745185852,-156.04208374023438,178.05674743652344,176.91000366210938,1.0,0.02944357879459858,168.1467742919922,13.581196784973145,30.0,-0.2027524709701538,0.017297050171870294,0.6920661926269531,30.0,30.0,-56.24180182802921,14.686440467834473,1000.0,1.9704376459121704,30,-187.95510013864924,-0.03152533620595932,-187.95510013864924,107.75199127197266,28.401938632695384,-75.46990218924125,30000
0.0,1091.5960412025452,0.6100894808769226,15.050409317016602,0.21695689111948013,-0.15549297630786896,0.6283656358718872,-155.15086364746094,178.53062438964844,177.2367706298828,1.0,0.029884951189160347,153.77816772460938,14.966771125793457,31.0,-0.13352805376052856,0.017644720880324885,0.6913365721702576,31.0,31.0,-7.525607999980809,10.334799766540527,1000.0,1.9642552137374878,31,-189.62827465425974,-0.04243629425764084,-189.62827465425974,109.14703369140625,28.398783826523573,-73.27815076378123,31000
0.0,1126.76198554039,0.6684937477111816,14.58696174621582,0.20454265177249908,-0.07651772350072861,0.6620634198188782,-153.7536163330078,176.1455078125,175.05685424804688,1.0,0.02711758017539978,167.69834899902344,14.449433326721191,32.0,-0.08881660550832748,0.017999379770019416,0.6889451742172241,32.0,32.0,-125.67590076125774,15.512809753417969,1000.0,1.9708478450775146,32,-179.68142995403755,-0.04980446398258209,-179.68142995403755,110.57443237304688,28.399964154499713,-74.91558045120239,32000
0.0,1162.034928560257,0.6619994640350342,15.334539413452148,0.21929217129945755,-0.06317897140979767,0.6725651025772095,-154.22601318359375,177.556640625,176.257080078125,1.0,0.02935333549976349,172.6309814453125,15.096017837524414,33.0,-0.021898621693253517,0.017999379770019416,0.6881394386291504,33.0,33.0,-41.59958057741772,7.95111083984375,1000.0,1.9743553400039673,33,-176.8494119546374,-0.04631621018052101,-176.8494119546374,112.33258819580078,28.3984579025404,-73.90600469745134,33000
0.0,1197.2405161857605,0.6913718581199646,12.300247192382812,0.1859348937869072,-0.16322918236255646,0.6702281832695007,-157.19764709472656,175.43927001953125,174.25494384765625,1.0,0.035033758729696274,165.4064483642578,12.140946388244629,34.0,-0.18927347660064697,0.017999379770019416,0.6872075796127319,34.0,34.0,332.4858697322003,13.194221496582031,1000.0,1.9586913585662842,34,-176.6670577249469,-0.03522392362356186,-176.6670577249469,114.3727798461914,28.398637984888122,-61.95330250834394,34000
0.0,1232.5269436836243,0.5445665121078491,9.871031761169434,0.19882794469594955,-0.3031770884990692,0.6399961113929749,-159.26124572753906,174.34689331054688,173.2506561279297,1.0,0.03432701900601387,161.7554473876953,9.911432266235352,35.0,-0.5221255421638489,0.017999379770019416,0.6867272853851318,35.0,35.0,398.2316143064961,15.326416015625,1000.0,1.9668594598770142,35,-159.72719589286893,-0.03363092616200447,-159.72719589286893,115.70689392089844,28.396945137277342,-48.80516202791994,35000
0.0,1267.747828245163,0.6409838199615479,8.305356979370117,0.19109778851270676,-0.2713541090488434,0.6227133870124817,-160.52711486816406,171.96173095703125,171.0816650390625,1.0,0.03328220173716545,159.33035278320312,8.204376220703125,36.0,-0.16242538392543793,0.018361167303396805,0.6830366253852844,36.0,36.0,-27.544913346062913,27.1126708984375,1000.0,1.9793081283569336,36,-134.24533045205897,-0.03700840100646019,-134.24533045205897,117.09720611572266,28.396814569843738,-48.21459956453502,36000
0.0,1303.1024062633514,0.6918426752090454,7.014736652374268,0.18822284042835236,0.02053588256239891,0.6530572175979614,-160.86941528320312,170.94154357910156,169.74017333984375,1.0,0.03277905657887459,161.71421813964844,6.8983259201049805,37.0,-0.053477395325899124,0.018730226766195082,0.6815280318260193,37.0,37.0,173.74567538732816,10.654266357421875,1000.0,1.9842320680618286,37,-128.33841330507198,-0.0341249518096447,-128.33841330507198,118.2825698852539,28.393777666405796,-42.21567321448467,37000
