reference_action_std,eval/return,reference_actor_Q_std,total/epochs,ret_rms_mean,rollout/Q_mean,eval/Q,total/episodes,reference_Q_std,rollout/return_history,obs_rms_std,train/loss_critic,reference_actor_Q_mean,train/param_noise_distance,rollout/return,eval/episodes,total/steps_per_second,total/duration,reference_perturbed_action_mean,rollout/actions_mean,rollout/episode_steps,total/steps,param_noise_stddev,reference_perturbed_action_std,reference_action_mean,reference_Q_mean,rollout/actions_std,rollout/episodes,obs_rms_mean,eval/return_history,train/loss_actor,ret_rms_std
0.5903937220573425,4021.1924891380086,4.233479022979736,953,0.0,458.30657958984375,817.3804321289062,953.0,3.2507526874542236,3949.33697879999,2.818852186203003,730.2005615234375,751.9879150390625,0.17918255925178528,2261.6580674867514,953.0,75.95831224390892,12546.355650186539,0.08155135065317154,0.009308718144893646,1000.0,953000,0.017297050171870294,0.5903465747833252,0.06105160713195801,747.71337890625,0.6677597761154175,953.0,0.13670383393764496,4227.395510284967,-774.3163452148438,1.0
0.614403247833252,3872.2244370477324,4.774752616882324,954,0.0,458.675048828125,814.8447875976562,954.0,3.9898111820220947,3947.7908019592724,2.819582223892212,409.5649719238281,751.3916015625,0.21843349933624268,2263.0725904033925,954.0,75.95503232616153,12560.063116073608,0.10003361850976944,0.00934585090726614,1000.0,954000,0.017297050171870294,0.5836310982704163,0.06674051284790039,746.6959228515625,0.6677854061126709,954.0,0.13678570091724396,4221.554639509548,-775.3576049804688,1.0
0.6374035477638245,4346.517948448842,4.414175987243652,955,0.0,459.039306640625,819.1452026367188,955.0,3.462885856628418,3936.143155161316,2.8203189373016357,1590.1590576171875,751.5794677734375,0.1796695590019226,2264.1686270878513,955.0,75.95181342913615,12573.761663913727,0.0012060800800099969,0.009462402202188969,1000.0,955000,0.017644720880324885,0.6534664034843445,-0.07141327112913132,747.2303466796875,0.6678223013877869,955.0,0.13684189319610596,4221.7365503319925,-775.5074462890625,1.0
0.6109941005706787,4377.808904226735,4.74493932723999,956,0.0,459.4190368652344,823.4688110351562,956.0,3.6257681846618652,3935.443858766741,2.8214550018310547,1430.8846435546875,751.52978515625,0.18809838593006134,2266.4345360306875,956.0,75.9487537546414,12587.434983968735,0.1264343112707138,0.009494275785982609,1000.0,956000,0.017644720880324885,0.5923673510551453,0.05612969771027565,747.02392578125,0.6678745150566101,956.0,0.1370050460100174,4227.96697259973,-776.4927978515625,1.0
0.6202248930931091,4163.2032778135335,4.632730484008789,957,0.0,459.79010009765625,819.6690063476562,957.0,3.8928823471069336,3935.0680489609767,2.8222713470458984,392.4559631347656,751.1093139648438,0.16616684198379517,2267.8865563169525,957.0,75.94583727873548,12601.085645914078,0.02821875549852848,0.009533070027828217,1000.0,957000,0.018730226766195082,0.6187025904655457,0.08670862764120102,745.4110107421875,0.66792893409729,957.0,0.13708674907684326,4227.926526225498,-776.6526489257812,1.0
0.6226047873497009,4255.248898430171,4.575753688812256,958,0.0,460.1657409667969,820.6666259765625,958.0,3.906106472015381,3938.4070849232767,2.823076009750366,954.755615234375,750.107177734375,0.2548418939113617,2269.783128558875,958.0,75.94271099183493,12614.772207736969,0.07445677369832993,0.009487560018897057,1000.0,958000,0.018730226766195082,0.6129915118217468,0.04307417944073677,745.47314453125,0.667942225933075,958.0,0.13720355927944183,4227.79570642211,-775.8844604492188,1.0
0.6313246488571167,4279.821720114458,4.083784103393555,959,0.0,460.5400695800781,822.6484985351562,959.0,3.3370816707611084,3934.8013975459394,2.8238251209259033,547.7210083007812,751.412109375,0.22014272212982178,2271.67351690571,959.0,75.9397328587215,12628.435259103775,0.02596481703221798,0.009503690525889397,1000.0,959000,0.017297050171870294,0.6585773229598999,0.036984026432037354,746.5426025390625,0.6680030226707458,959.0,0.1373022347688675,4227.389242755675,-775.351318359375,1.0
0.6470812559127808,4086.7872691265047,3.963108777999878,960,0.0,460.91375732421875,820.8312377929688,960.0,3.2328178882598877,3930.7386525630122,2.824652910232544,595.996337890625,750.4395751953125,0.18710871040821075,2273.4655314772785,960.0,75.93650343895746,12642.141216993332,0.08345509320497513,0.009523254819214344,1000.0,960000,0.017644720880324885,0.6266132593154907,0.04829253628849983,745.3800048828125,0.6680749654769897,960.0,0.13742336630821228,4226.255876275554,-777.6373291015625,1.0
0.673674464225769,4571.947467163279,5.0096001625061035,961,0.0,461.278076171875,826.3817749023438,961.0,3.940185785293579,3924.899780006892,2.825284004211426,403.5919494628906,749.719970703125,0.19705122709274292,2274.7509126976,961.0,75.93358666245346,12655.79623246193,-0.021740058436989784,0.009665594436228275,1000.0,961000,0.018361167303396805,0.6847306489944458,-0.019144615158438683,744.8172607421875,0.6681782603263855,961.0,0.1375264674425125,4232.860285690651,-777.1919555664062,1.0
0.7160791754722595,4646.3251359556125,5.099934101104736,962,0.0,461.6515808105469,828.4148559570312,962.0,4.379652976989746,3930.289627498155,2.826227903366089,22.843839645385742,750.9500122070312,0.2243097722530365,2276.639882902131,962.0,75.93018227410099,12669.533658266068,-0.014276206493377686,0.009627476334571838,1000.0,962000,0.017644720880324885,0.724938154220581,0.03132413700222969,744.51708984375,0.668281078338623,962.0,0.1376410722732544,4235.132444611733,-776.5021362304688,1.0
