rollout/episodes,reference_action_std,eval/return,eval/episodes,rollout/return_history,rollout/return,total/duration,ret_rms_std,total/epochs,rollout/Q_mean,obs_rms_std,ret_rms_mean,total/episodes,reference_Q_std,rollout/actions_mean,total/steps_per_second,eval/Q,total/steps,reference_actor_Q_mean,reference_actor_Q_std,rollout/actions_std,eval/return_history,reference_action_mean,train/loss_critic,train/loss_actor,obs_rms_mean,reference_Q_mean,train/param_noise_distance,rollout/episode_steps
245.0,0.7168651223182678,1541.6479531026575,245.0,882.2011130271574,550.7510410399628,4498.276611804962,1.0,245,192.6543731689453,2.6664319038391113,0.0,245.0,2.6422574520111084,-0.020109038800001144,54.465303302388996,329.10791015625,245000,316.0657958984375,2.8470702171325684,0.6562966704368591,1249.7250846713148,0.25727805495262146,49.025814056396484,-293.2049865722656,0.1523081511259079,313.8385314941406,0.0,1000.0
246.0,0.7503764033317566,1337.0987849478954,246.0,883.8655737942404,552.5599821768316,4516.758251428604,1.0,246,193.19676208496094,2.666234016418457,0.0,246.0,1.6010992527008057,-0.019626742228865623,54.463840282395616,328.3086853027344,246000,315.51629638671875,1.6021852493286133,0.6561114192008972,1254.4077964692485,0.13158975541591644,99.97335052490234,-293.55670166015625,0.1523662954568863,313.4245910644531,0.0,1000.0
247.0,0.7264497876167297,1351.689809584588,247.0,887.7395013519339,554.350859304721,4535.254268884659,1.0,247,193.7379913330078,2.6653921604156494,0.0,247.0,1.995401382446289,-0.01948525384068489,54.462216527662065,328.9328918457031,247000,316.6891174316406,2.3923466205596924,0.6559259295463562,1255.6556443569812,0.17097890377044678,15.742914199829102,-294.1006774902344,0.15239481627941132,314.4145812988281,0.0,1000.0
248.0,0.6590443253517151,1270.0348545408324,248.0,889.5070361947214,556.9125465336919,4554.035167694092,1.0,248,194.28208923339844,2.663773775100708,0.0,248.0,1.6990960836410522,-0.020129922777414322,54.45719913611763,328.1346130371094,248000,316.9934997558594,1.7152515649795532,0.6558740139007568,1258.0704165464126,0.339937299489975,63.12995529174805,-293.9687805175781,0.1523323506116867,315.00439453125,0.0,1000.0
249.0,0.6000511646270752,1295.5633608469147,249.0,892.5219358514726,559.28288623127,4572.906168937683,1.0,249,194.82003784179688,2.6641247272491455,0.0,249.0,1.8132960796356201,-0.019774962216615677,54.45115005669237,328.135009765625,249000,318.1374816894531,2.0427489280700684,0.6556969285011292,1257.677766054193,0.46439871191978455,58.48881530761719,-295.03662109375,0.15244999527931213,315.28436279296875,0.0,1000.0
250.0,0.6867091059684753,1372.3056971733981,250.0,893.9200574397594,559.2980648832814,4591.64993262291,1.0,250,195.04071044921875,2.6666386127471924,0.0,250.0,1.3426955938339233,-0.02030811831355095,54.4466594075022,329.092041015625,250000,317.0836181640625,1.0924267768859863,0.6559385657310486,1258.9717305713011,0.2931964695453644,101.73822021484375,-293.1953430175781,0.15245108306407928,314.8603515625,0.0,1000.0
251.0,0.6466526389122009,1236.6219765596313,251.0,897.7643054389413,561.8957441169601,4610.486866950989,1.0,251,195.57357788085938,2.6655850410461426,0.0,251.0,1.497280240058899,-0.020719969645142555,54.44110508137973,329.21453857421875,251000,319.281005859375,1.1340206861495972,0.6558554768562317,1259.1683976801812,0.2934879958629608,84.03888702392578,-294.9256896972656,0.15245306491851807,317.14849853515625,0.0,1000.0
252.0,0.6837249398231506,1496.5094230880345,252.0,896.7722657597443,563.4007319227818,4628.857605218887,1.0,252,196.0992431640625,2.6653003692626953,0.0,252.0,1.6166452169418335,-0.020168038085103035,54.44107844576557,331.3287048339844,252000,319.079833984375,1.892769694328308,0.655777096748352,1264.9381081178449,0.2976132929325104,76.62296295166016,-295.6407165527344,0.152564138174057,316.934814453125,0.0,1000.0
253.0,0.6565608978271484,1454.7841586165748,253.0,908.8996207217564,566.5785684791198,4647.198750734329,1.0,253,196.62684631347656,2.6653099060058594,0.0,253.0,1.7798887491226196,-0.0200345441699028,54.44139869421812,330.7670593261719,253000,318.69134521484375,1.9885380268096924,0.6555474400520325,1265.0995950471513,0.37884521484375,46.800201416015625,-293.289306640625,0.1526639610528946,316.613037109375,0.0,1000.0
254.0,0.7075905203819275,1560.9259014179197,254.0,915.4937173554783,569.0013142721701,4665.544284820557,1.0,254,197.1488037109375,2.664118528366089,0.0,254.0,1.4014192819595337,-0.020388994365930557,54.44166521500914,331.2654113769531,254000,318.35723876953125,1.4799249172210693,0.6554884314537048,1270.3893738021006,0.2367110401391983,51.11880874633789,-293.8040771484375,0.1526498794555664,315.9623718261719,0.0,1000.0
255.0,0.6957651376724243,1467.7656882388048,255.0,916.9101840350024,571.4365093220152,4683.943702220917,1.0,255,197.6669464111328,2.663300037384033,0.0,255.0,1.3054826259613037,-0.020309487357735634,54.44130335706008,330.987060546875,255000,318.22454833984375,1.0606563091278076,0.6554215550422668,1273.7496605127544,0.272052139043808,39.348289489746094,-294.8131408691406,0.15272347629070282,316.1990661621094,0.0,1000.0
256.0,0.6889569759368896,1564.1544174013227,256.0,919.4592561691471,572.8632299736578,4702.363402366638,1.0,256,198.17774963378906,2.6633546352386475,0.0,256.0,1.7567334175109863,-0.020898567512631416,54.44070951027701,330.28643798828125,256000,317.53363037109375,1.6126832962036133,0.6554551124572754,1277.578006008516,0.31207767128944397,59.167388916015625,-293.9418640136719,0.1526593416929245,315.2707824707031,0.0,1000.0
257.0,0.6599839329719543,1277.2009758572171,257.0,922.7722276060481,576.0453996569669,4720.8793342113495,1.0,257,198.6907958984375,2.6629862785339355,0.0,257.0,1.3695299625396729,-0.0206891018897295,54.43901057533243,329.9036560058594,257000,318.7018737792969,1.0138049125671387,0.6554046273231506,1279.8144811737575,0.3492400348186493,31.00628662109375,-293.46881103515625,0.15280400216579437,316.484375,0.0,1000.0
258.0,0.6514517068862915,1364.3961282150049,258.0,914.8286913965063,575.6300211569547,4739.332995414734,1.0,258,198.9219970703125,2.6641454696655273,0.0,258.0,0.9470643401145935,-0.02048138901591301,54.43804017350393,329.98394775390625,258000,319.6781005859375,1.0225340127944946,0.6555103659629822,1282.4420715698332,0.38953498005867004,87.1905746459961,-293.3677673339844,0.15291278064250946,317.55767822265625,0.0,1000.0
259.0,0.6815004348754883,1477.2979615931981,259.0,914.5823422756915,577.4475073695163,4757.765425920486,1.0,259,199.42274475097656,2.663973093032837,0.0,259.0,2.2106688022613525,-0.02057923935353756,54.43732021527547,330.5235595703125,259000,320.2882080078125,1.9789080619812012,0.6555820107460022,1283.999907138962,0.44315338134765625,38.684364318847656,-293.99151611328125,0.152893528342247,317.96710205078125,0.0,1000.0
260.0,0.6638732552528381,1352.57018982993,260.0,916.3152469525209,579.8757501754419,4776.136487007141,1.0,260,199.92349243164062,2.6642420291900635,0.0,260.0,1.2799558639526367,-0.02107221819460392,54.4373052795489,330.8834533691406,260000,320.7684631347656,1.266079306602478,0.6555997729301453,1284.5637786190769,0.4117341935634613,49.48497009277344,-296.698974609375,0.15281587839126587,318.18475341796875,0.0,1000.0
261.0,0.672727644443512,1518.0357645902482,261.0,917.9480322185636,581.905560099859,4794.5562064647675,1.0,261,200.42816162109375,2.6631360054016113,0.0,261.0,0.9454726576805115,-0.021426822990179062,54.43673799215851,332.3473205566406,261000,322.2657470703125,1.0397663116455078,0.6554934978485107,1288.3471542245634,0.43778666853904724,93.59315490722656,-295.5193786621094,0.15281730890274048,320.6307373046875,0.0,1000.0
262.0,0.6514970064163208,1566.0212292369094,262.0,920.298395603546,583.5901989101877,4812.983848571777,1.0,262,200.915771484375,2.662546396255493,0.0,262.0,1.4232821464538574,-0.021733233705163002,54.4360854395443,332.9606628417969,262000,321.91131591796875,0.8088299036026001,0.6552950739860535,1292.283456902262,0.3987976312637329,53.4716796875,-295.21807861328125,0.15278023481369019,319.3721618652344,0.0,1000.0
263.0,0.6872544884681702,1360.551611874776,263.0,921.1110637157208,585.222011712286,4831.420799255371,1.0,263,201.40744018554688,2.661553382873535,0.0,263.0,0.9977902173995972,-0.021474873647093773,54.43533298538892,330.8991394042969,263000,322.6529541015625,0.9076721668243408,0.6551454663276672,1293.9810270272053,0.4727539122104645,90.62307739257812,-295.2481689453125,0.15288051962852478,320.748291015625,0.0,1000.0
264.0,0.6885817050933838,1520.3429035396457,264.0,922.1032178297412,586.7149327622664,4849.8477256298065,1.0,264,201.89443969726562,2.6612656116485596,0.0,264.0,0.9200237393379211,-0.021168481558561325,54.434698764839396,332.6988220214844,264000,323.0157165527344,0.9486300349235535,0.6549574732780457,1298.7624240852501,0.47588983178138733,114.56285095214844,-295.9494934082031,0.15301568806171417,320.6229553222656,0.0,1000.0
265.0,0.6273978352546692,1183.75115454854,265.0,925.7040207921308,588.8947337692871,4868.311480283737,1.0,265,202.38043212890625,2.660581588745117,0.0,265.0,1.1767034530639648,-0.021798977628350258,54.433657557292356,329.74566650390625,265000,321.53179931640625,1.2966091632843018,0.6548764109611511,1299.6960985478358,0.48185816407203674,59.422332763671875,-294.4934997558594,0.15297509729862213,319.6889953613281,0.0,1000.0
266.0,0.6208797097206116,1437.6436739573596,266.0,920.9246300402822,588.4120898334183,4886.8621571063995,1.0,266,202.5434112548828,2.66225266456604,0.0,266.0,2.4911463260650635,-0.022380759939551353,54.43165602966454,310.5976867675781,266000,319.37054443359375,1.3065497875213623,0.6550842523574829,1302.1423319110816,0.5183001160621643,130.2947235107422,-293.9249267578125,0.15294216573238373,315.913818359375,0.0,1000.0
267.0,0.6507543325424194,1561.7461218094088,267.0,924.150298604209,591.2258111607817,4905.346319675446,1.0,267,203.0239715576172,2.6621248722076416,0.0,267.0,1.2404485940933228,-0.02252950891852379,54.4304076817283,334.5226135253906,267000,319.8016052246094,1.7310861349105835,0.6550056338310242,1305.8988666535238,0.4469064772129059,64.76415252685547,-295.229248046875,0.15304335951805115,317.2820739746094,0.0,1000.0
268.0,0.6220752000808716,1507.0161739835569,268.0,928.1001179079349,593.689786004711,4923.799029350281,1.0,268,203.5052032470703,2.661188840866089,0.0,268.0,1.1370210647583008,-0.022533997893333435,54.429516396278245,332.7967529296875,268000,320.4895324707031,0.9269005060195923,0.6547501683235168,1310.1776794708653,0.4233207702636719,81.68179321289062,-294.50665283203125,0.15312764048576355,318.8533935546875,0.0,1000.0
269.0,0.6709102988243103,1351.1942236731352,269.0,932.0420695690372,594.5597271409476,4942.296495676041,1.0,269,203.78662109375,2.662121295928955,0.0,269.0,1.0505447387695312,-0.02293122000992298,54.428138869318154,332.970703125,269000,321.23040771484375,1.2025699615478516,0.6547814607620239,1312.636731872209,0.44328296184539795,57.0590705871582,-294.5037841796875,0.15314650535583496,319.05938720703125,0.0,1000.0
270.0,0.6467814445495605,1364.590196424219,270.0,937.224290602264,596.9270930982768,4960.747332334518,1.0,270,204.26031494140625,2.662047863006592,0.0,270.0,1.6042840480804443,-0.022478798404335976,54.42728321197091,331.6266174316406,270000,320.22100830078125,2.0854928493499756,0.6546059846878052,1313.8126456053035,0.36054936051368713,118.81424713134766,-294.7755432128906,0.15329362452030182,317.98486328125,0.0,1000.0
271.0,0.6136736273765564,1447.766997338967,271.0,936.8691866757783,599.0022573028216,4979.151773691177,1.0,271,204.728515625,2.6618494987487793,0.0,271.0,1.1719788312911987,-0.022318989038467407,54.426941036806454,332.1681213378906,271000,322.0212707519531,0.9726182818412781,0.6544403433799744,1315.8160191654324,0.41191983222961426,77.68619537353516,-294.9383544921875,0.15340498089790344,319.9655456542969,0.0,1000.0
272.0,0.6412417888641357,1459.4681076748234,272.0,936.9470410522745,599.5456449918953,4997.6108610630035,1.0,272,205.1837158203125,2.6614956855773926,0.0,272.0,1.2829509973526,-0.02241118811070919,54.42600625814731,332.91253662109375,272000,321.543212890625,1.5791442394256592,0.6543822288513184,1319.7268676762835,0.26870808005332947,65.75069427490234,-296.8155212402344,0.1533283144235611,319.946533203125,0.0,1000.0
273.0,0.6077675223350525,1364.6743524754702,273.0,940.9215877714755,601.6310339611324,5016.120317220688,1.0,273,205.64654541015625,2.661971092224121,0.0,273.0,1.0848026275634766,-0.022214625030755997,54.424531856377556,333.29071044921875,273000,322.992919921875,0.926466703414917,0.6542646288871765,1321.5603888792868,0.5151310563087463,47.20820236206055,-296.6744689941406,0.15341119468212128,320.9041442871094,0.0,1000.0
274.0,0.5944908857345581,1612.6368878180738,274.0,945.2854520959113,604.2422423378507,5034.6190440654755,1.0,274,206.1099853515625,2.6627936363220215,0.0,274.0,1.417393684387207,-0.022630102932453156,54.42318427706575,333.9869384765625,274000,321.1299743652344,1.2560893297195435,0.6543291211128235,1325.006117880529,0.5631528496742249,30.488588333129883,-296.1542053222656,0.15338914096355438,318.28216552734375,0.0,1000.0
275.0,0.6134853363037109,1413.8089549836586,275.0,953.5712348986247,607.145378008081,5053.095692396164,1.0,275,206.56809997558594,2.6636433601379395,0.0,275.0,1.2803293466567993,-0.02290954999625683,54.42208434995929,324.158447265625,275000,322.4029541015625,1.7320748567581177,0.6543165445327759,1328.958963567428,0.5253908038139343,91.58744812011719,-295.60198974609375,0.1534273773431778,320.4937744140625,0.0,1000.0
276.0,0.629757285118103,1409.159143784564,276.0,962.3112439564445,609.6321816728246,5071.728042602539,1.0,276,207.02735900878906,2.6630444526672363,0.0,276.0,1.151990532875061,-0.02286330796778202,54.41932171472893,334.5939636230469,276000,323.6112976074219,1.596336007118225,0.6541532278060913,1334.383592404769,0.3171617090702057,52.792537689208984,-297.2720642089844,0.15353767573833466,321.0867919921875,0.0,1000.0
277.0,0.6345555186271667,1297.3317134434092,277.0,961.5698982169649,610.9731532046138,5090.226762771606,1.0,277,207.47781372070312,2.6623990535736084,0.0,277.0,1.9599409103393555,-0.023817159235477448,54.418007862811734,333.2912902832031,277000,325.55743408203125,2.4932641983032227,0.653995931148529,1333.213795929949,0.5003721117973328,49.95063400268555,-298.1402893066406,0.15345248579978943,323.3055419921875,0.0,1000.0
278.0,0.6354668736457825,1178.6724245090302,278.0,967.3435477499828,611.8399640246556,5108.722677946091,1.0,278,207.9234619140625,2.6616363525390625,0.0,278.0,1.5287331342697144,-0.024090446531772614,54.41673340385097,315.414794921875,278000,323.65093994140625,1.0445125102996826,0.6541734933853149,1332.4882914938644,0.4867211878299713,57.044857025146484,-297.0184326171875,0.15344147384166718,321.770751953125,0.0,1000.0
279.0,0.6255398392677307,584.5614354435427,279.0,969.6699451886581,614.4296970422895,5127.224462985992,1.0,279,208.37933349609375,2.660175085067749,0.0,279.0,0.8935191631317139,-0.02458255924284458,54.41540584269954,239.460693359375,279000,325.9075012207031,0.6794816851615906,0.6541503071784973,1325.7025705756564,0.4820210635662079,67.2508773803711,-298.8705139160156,0.15347029268741608,323.78521728515625,0.0,1000.0
280.0,0.645352303981781,1379.2534785567916,280.0,968.1218908032893,613.6334370485513,5145.648212194443,1.0,280,208.51622009277344,2.660327911376953,0.0,280.0,1.1825698614120483,-0.025314193218946457,54.4149130398072,324.0147705078125,280000,325.8043212890625,0.8815260529518127,0.6542813181877136,1327.749774044577,0.4825572073459625,45.67731475830078,-299.89361572265625,0.15340697765350342,323.26751708984375,0.0,1000.0
281.0,0.6006636619567871,1462.225236799658,281.0,964.7467154726841,613.9789132158749,5164.052877664566,1.0,281,208.72357177734375,2.6607139110565186,0.0,281.0,1.2452988624572754,-0.025374745950102806,54.41462484154147,337.92340087890625,281000,327.1856994628906,1.6095292568206787,0.6545462608337402,1329.9399444048977,0.545598030090332,49.30681610107422,-301.12115478515625,0.15345795452594757,324.4546203613281,0.0,1000.0
282.0,0.5940954685211182,696.2653262195679,282.0,964.8609337009002,616.1106524608066,5182.497189998627,1.0,282,209.17616271972656,2.660809278488159,0.0,282.0,1.112573504447937,-0.02580827660858631,54.41392241258016,270.02606201171875,282000,326.82403564453125,0.9326274991035461,0.654417097568512,1327.0358565315003,0.5223825573921204,111.55364227294922,-300.6914978027344,0.15346772968769073,324.9303283691406,0.0,1000.0
283.0,0.56978440284729,1326.4136943062363,283.0,962.9528368706,613.979285371738,5200.9730134010315,1.0,283,209.21041870117188,2.6609599590301514,0.0,283.0,1.2968683242797852,-0.02525990642607212,54.41289529301749,318.3394775390625,283000,325.82958984375,0.9611356258392334,0.6545568108558655,1329.899178523302,0.5162686705589294,9.403053283691406,-300.6078186035156,0.1536436229944229,323.4281311035156,0.0,1000.0
284.0,0.6177179217338562,1566.4001020002484,284.0,959.9010742483048,614.0132853733472,5219.420188426971,1.0,284,209.40399169921875,2.660861015319824,0.0,284.0,2.0409278869628906,-0.025407293811440468,54.41217410119876,338.87701416015625,284000,326.21771240234375,1.0255732536315918,0.654545247554779,1333.4868632772161,0.49654579162597656,39.429141998291016,-302.53155517578125,0.15370172262191772,324.03302001953125,0.0,1000.0
285.0,0.6759628057479858,1164.6990278503897,285.0,963.7557390941689,616.0652686260623,5237.884809732437,1.0,285,209.85252380371094,2.6602635383605957,0.0,285.0,1.5578739643096924,-0.025348693132400513,54.41127675630546,313.3012390136719,285000,328.1399841308594,1.9393788576126099,0.6545308828353882,1334.841538916342,0.49287596344947815,109.07797241210938,-301.04534912109375,0.15373165905475616,325.3082580566406,0.0,1000.0
286.0,0.6242973208427429,990.6490813306152,286.0,956.5256992535977,614.0811403702122,5256.469319820404,1.0,286,209.87884521484375,2.6603946685791016,0.0,286.0,1.2853548526763916,-0.02501041628420353,54.40914473172872,296.9161071777344,286000,329.55474853515625,1.999858021736145,0.6545151472091675,1332.9230824173367,0.5129830837249756,74.22819519042969,-303.1075134277344,0.15382970869541168,327.60028076171875,0.0,1000.0
287.0,0.6119353771209717,1068.9074588828762,287.0,957.6937855270194,615.6591040712609,5274.955241441727,1.0,287,210.3272705078125,2.6595027446746826,0.0,287.0,0.8041704893112183,-0.02501942217350006,54.40804459253733,305.9300231933594,287000,330.4129638671875,0.9371090531349182,0.6545486450195312,1334.2596488318409,0.5101401209831238,81.6956558227539,-302.391357421875,0.15389512479305267,328.34368896484375,0.0,1000.0
288.0,0.6893805265426636,410.7995739864447,288.0,962.2037870984028,617.7585898007972,5293.502493619919,1.0,288,210.7770233154297,2.65883207321167,0.0,288.0,1.0828670263290405,-0.025676170364022255,54.40632177789975,240.01307678222656,288000,329.50494384765625,1.2209666967391968,0.6546463966369629,1328.2988038824199,0.41544023156166077,69.85525512695312,-302.44708251953125,0.15388445556163788,327.278076171875,0.0,1000.0
289.0,0.6388633251190186,1312.7320832864293,289.0,965.3242780604977,620.4833700028977,5312.014519453049,1.0,289,211.22911071777344,2.6599385738372803,0.0,289.0,1.6847240924835205,-0.02584576979279518,54.40497177514433,332.5231018066406,289000,330.01678466796875,1.487689733505249,0.6545282602310181,1330.2883623252922,0.45011115074157715,84.23438262939453,-304.9028625488281,0.15397591888904572,328.06744384765625,0.0,1000.0
290.0,0.6977314949035645,1093.1214854421628,290.0,969.6196307853593,622.2290029220632,5330.4974801540375,1.0,290,211.67367553710938,2.659663200378418,0.0,290.0,1.3451340198516846,-0.025910306721925735,54.40392779092351,312.30035400390625,290000,329.8526611328125,1.546227216720581,0.6544035077095032,1326.4725437925104,0.4890294075012207,116.32386016845703,-303.9700012207031,0.1540319174528122,327.25872802734375,0.0,1000.0
291.0,0.6480165123939514,1160.274354335383,291.0,965.097881332309,621.263808054407,5348.938159942627,1.0,291,211.76890563964844,2.661853551864624,0.0,291.0,1.1431525945663452,-0.025587422773241997,54.40332105150404,326.8544616699219,291000,332.34869384765625,1.0814733505249023,0.6546058058738708,1326.0310147387631,0.5392393469810486,94.56517791748047,-305.93243408203125,0.15416331589221954,330.1445007324219,0.0,1000.0
292.0,0.6677839756011963,765.3509590242905,292.0,960.271429581772,620.3074153961418,5367.38699889183,1.0,292,211.8267059326172,2.6650540828704834,0.0,292.0,1.3369337320327759,-0.02575230784714222,54.402635781673155,270.0534362792969,292000,333.4596862792969,1.2994977235794067,0.6549099087715149,1319.5645760329419,0.5034268498420715,74.93628692626953,-305.2016296386719,0.1542394906282425,331.19195556640625,0.0,1000.0
293.0,0.7260354161262512,1177.8730475191214,293.0,955.0415405329915,620.0557054639222,5385.914952993393,1.0,293,212.00865173339844,2.667081117630005,0.0,293.0,1.1083279848098755,-0.02604794315993786,54.40115608159686,311.5478210449219,293000,329.6520080566406,1.919148564338684,0.6552270650863647,1316.4696619312795,0.35149529576301575,196.03970336914062,-304.74493408203125,0.15426045656204224,327.14324951171875,0.0,1000.0
294.0,0.6775932908058167,943.4591387979581,294.0,959.1427066646316,622.1584430649407,5404.371876001358,1.0,294,212.45513916015625,2.6676511764526367,0.0,294.0,1.856186032295227,-0.026194481179118156,54.400401516693506,273.7364501953125,294000,332.44805908203125,2.117218017578125,0.6551584005355835,1313.2287097256237,0.4554460346698761,84.9901351928711,-304.2296142578125,0.15432341396808624,330.07574462890625,0.0,1000.0
295.0,0.5850833058357239,849.345226148703,295.0,961.7686260775268,623.0420604042656,5422.981057167053,1.0,295,212.8933563232422,2.6666672229766846,0.0,295.0,1.6539671421051025,-0.026543648913502693,54.398124738076625,259.37799072265625,295000,333.52557373046875,1.549903154373169,0.6552941799163818,1309.7288979683667,0.5514423251152039,150.54454040527344,-305.0821228027344,0.15429313480854034,332.4969787597656,0.0,1000.0
296.0,0.5825945138931274,350.85893268711925,296.0,961.5595462413849,624.003240267022,5441.533746004105,1.0,296,213.2139892578125,2.6688730716705322,0.0,296.0,1.1581804752349854,-0.026468900963664055,54.39642825285471,224.29824829101562,296000,332.99884033203125,1.1396678686141968,0.6552907228469849,1300.6210745934143,0.4420054852962494,163.3828582763672,-304.98773193359375,0.1543581634759903,331.73431396484375,0.0,1000.0
297.0,0.6194664239883423,1013.6028934010635,297.0,959.9567816146057,622.9472166745538,5460.026463508606,1.0,297,213.2682647705078,2.672323226928711,0.0,297.0,2.6410539150238037,-0.026601426303386688,54.39534075246005,293.95904541015625,297000,333.4638671875,2.872140884399414,0.6555191278457642,1298.3834915101222,0.46580708026885986,112.32382202148438,-303.8201599121094,0.15440702438354492,331.78729248046875,0.0,1000.0
298.0,0.6489368677139282,1550.7858947564878,298.0,962.6220308621096,625.034452914749,5478.5237646102905,1.0,298,213.70819091796875,2.671480894088745,0.0,298.0,1.6305549144744873,-0.026336243376135826,54.394215084909455,346.8816833496094,298000,334.8246154785156,1.9517371654510498,0.6555526256561279,1300.2370615465913,0.45097312331199646,30.694597244262695,-304.5864562988281,0.1545475274324417,332.25238037109375,0.0,1000.0
299.0,0.6578310132026672,1658.9200082325842,299.0,965.2199478881405,625.2383071436473,5497.461991548538,1.0,299,213.95448303222656,2.672173023223877,0.0,299.0,1.4251537322998047,-0.026764312759041786,54.38873437591098,348.0404968261719,299000,335.0125732421875,1.7182563543319702,0.6557387709617615,1305.4849585989564,0.4532136917114258,88.52702331542969,-304.14678955078125,0.15452945232391357,333.38848876953125,0.0,1000.0
300.0,0.6777440309524536,908.315684494369,300.0,975.3732152103838,627.3823036022027,5516.3398315906525,1.0,300,214.39418029785156,2.6716556549072266,0.0,300.0,1.7997519969940186,-0.027382289990782738,54.383886627502086,288.8535461425781,300000,334.83197021484375,2.0075817108154297,0.6557489633560181,1302.592413283105,0.39566469192504883,77.82422637939453,-304.3598937988281,0.1545243263244629,333.2308654785156,0.0,1000.0
301.0,0.6768177151679993,1477.0654958877324,301.0,976.601346017651,628.6311341029228,5535.231463193893,1.0,301,214.67660522460938,2.672149658203125,0.0,301.0,2.0960257053375244,-0.027401892468333244,54.37893645486678,346.05718994140625,301000,337.333251953125,2.8188095092773438,0.6558488607406616,1303.0133922822338,0.502993106842041,86.62342834472656,-303.570556640625,0.154627725481987,334.5225830078125,0.0,1000.0
302.0,0.706249475479126,1524.383336291135,302.0,973.5475641158955,629.773208375174,5554.009763240814,1.0,302,214.924072265625,2.6729202270507812,0.0,302.0,1.1093546152114868,-0.02768232673406601,54.37512947830692,348.8947448730469,302000,335.1442565917969,1.2632766962051392,0.6559047698974609,1303.620745133848,0.40105125308036804,25.338525772094727,-305.3412780761719,0.15470516681671143,332.9112548828125,0.0,1000.0
303.0,0.6760500073432922,1363.7468212503347,303.0,979.8120629377436,632.0948298756684,5572.794376134872,1.0,303,215.36289978027344,2.673217296600342,0.0,303.0,1.1354777812957764,-0.02777334675192833,54.371286566318986,347.6831359863281,303000,334.2559814453125,1.3527700901031494,0.6558918952941895,1306.3572087189768,0.44261038303375244,84.0067367553711,-303.1718444824219,0.154770627617836,332.1068115234375,0.0,1000.0
304.0,0.6651362180709839,997.9535325487434,304.0,976.4762106402069,632.0081100525289,5591.641152620316,1.0,304,215.522216796875,2.675901174545288,0.0,304.0,1.362396001815796,-0.027704717591404915,54.366865058488536,293.77703857421875,304000,334.0782165527344,1.6472746133804321,0.6560250520706177,1302.7534349031441,0.4393566846847534,46.378536224365234,-302.4021301269531,0.1548706442117691,331.6770935058594,0.0,1000.0
305.0,0.6969970464706421,1039.0469755187264,305.0,984.1914282612817,633.3035219564491,5610.464431285858,1.0,305,215.94619750976562,2.675957441329956,0.0,305.0,1.9377026557922363,-0.027645591646432877,54.36270093777197,319.84027099609375,305000,335.313232421875,2.737583637237549,0.6559650301933289,1302.3181058830767,0.450169175863266,45.55448913574219,-301.8843994140625,0.1548735648393631,332.5929870605469,0.0,1000.0
306.0,0.7450243830680847,1584.171380029556,306.0,986.7871048438979,633.8591057262896,5629.027512550354,1.0,306,216.06280517578125,2.679043769836426,0.0,306.0,1.1235641241073608,-0.028280671685934067,54.36107734733029,347.6520080566406,306000,335.11468505859375,1.3448411226272583,0.6561282277107239,1305.5614147920562,0.32820066809654236,145.07130432128906,-303.8363037109375,0.1549028605222702,332.406982421875,0.0,1000.0
307.0,0.7078023552894592,1511.016573615089,307.0,986.3365512680424,634.9464911432973,5647.553598165512,1.0,307,216.476318359375,2.67783784866333,0.0,307.0,2.110956907272339,-0.028457369655370712,54.35982052471754,344.01611328125,307000,334.3814697265625,2.785618782043457,0.6561208963394165,1307.9998130019228,0.46260228753089905,97.51651000976562,-300.6265563964844,0.1549064964056015,332.3605651855469,0.0,1000.0
308.0,0.6544733047485352,1588.7719462448488,308.0,989.1442018607719,636.7073802188997,5666.063635826111,1.0,308,216.89405822753906,2.6774165630340576,0.0,308.0,1.612597107887268,-0.02858613058924675,54.35872588026337,347.9049987792969,308000,333.0692138671875,1.8387298583984375,0.656043291091919,1315.7743652523238,0.45875445008277893,33.10174560546875,-302.3602294921875,0.1549052745103836,331.30877685546875,0.0,1000.0
309.0,0.6815692186355591,1686.2719148040717,309.0,991.33628670765,639.5056269621663,5684.585567712784,1.0,309,217.3138427734375,2.677661418914795,0.0,309.0,1.2595100402832031,-0.028615521267056465,54.35752462854164,347.7001647949219,309000,332.6910400390625,1.5458502769470215,0.6560266613960266,1319.7988712248293,0.4327741861343384,56.2741584777832,-299.9727478027344,0.15499648451805115,330.4229736328125,0.0,1000.0
310.0,0.6870516538619995,1621.7636638713561,310.0,987.7993581110393,640.234578951831,5703.069095611572,1.0,310,217.4353790283203,2.6791884899139404,0.0,310.0,1.5604498386383057,-0.0288852509111166,54.35669721037405,347.6196594238281,310000,333.6187438964844,1.7374145984649658,0.6562766432762146,1323.7490941965991,0.40546679496765137,110.43311309814453,-300.0000305175781,0.1550556719303131,331.98858642578125,0.0,1000.0
311.0,0.7210032939910889,1561.927034885394,311.0,994.89926888925,642.5117700410636,5721.53518986702,1.0,311,217.85154724121094,2.679560422897339,0.0,311.0,1.1009178161621094,-0.029164526611566544,54.35604076171526,347.67291259765625,311000,334.3718566894531,1.2392812967300415,0.6562106609344482,1328.23172426919,0.2865585386753082,75.31163787841797,-302.5084228515625,0.15506994724273682,332.7548828125,0.0,1000.0
