rollout/episodes,reference_actor_Q_mean,eval/Q,eval/episodes,total/steps,total/episodes,reference_action_std,total/duration,reference_action_mean,reference_perturbed_action_std,train/loss_critic,rollout/actions_mean,obs_rms_mean,rollout/episode_steps,reference_Q_std,param_noise_stddev,rollout/Q_mean,eval/return,reference_perturbed_action_mean,rollout/return,total/epochs,train/param_noise_distance,reference_actor_Q_std,rollout/actions_std,obs_rms_std,train/loss_actor,eval/return_history,rollout/return_history,total/steps_per_second,reference_Q_mean,ret_rms_mean,ret_rms_std
6679.0,1230.2313232421875,1990.7498779296875,813.0,813000,6679.0,0.8825408816337585,9972.414557695389,0.08841497451066971,0.8637776970863342,11851.083984375,0.2206219881772995,1.9675790071487427,121.69606228477316,819.5591430664062,0.014751292160020392,1204.716064453125,750.6856329039035,0.1747228503227234,585.6702330889593,813,0.19986757636070251,861.4142456054688,0.8080816864967346,5.869365215301514,-1722.9486083984375,934.2730490736446,922.9636341147764,81.52489001498982,1138.9471435546875,0.0,1.0
6684.0,1240.4122314453125,1720.999267578125,814.0,814000,6684.0,0.8728731870651245,9985.426085710526,0.13340434432029724,0.8743535280227661,13067.8662109375,0.22055383026599884,1.9674785137176514,121.74401555954518,831.5701293945312,0.013896384493189945,1205.8956298828125,803.034588990402,0.1629146784543991,585.8880270235518,814,0.17525498569011688,878.1170043945312,0.808077871799469,5.8686652183532715,-1691.2750244140625,934.133410438687,930.1116730475384,81.51880480742437,1149.046875,0.0,1.0
6689.0,1253.44873046875,2012.8768310546875,815.0,815000,6689.0,0.8735185861587524,9998.125507831573,0.15782423317432404,0.8715195059776306,11335.23828125,0.2205020785331726,1.9673696756362915,121.8211989834056,837.3101196289062,0.013896384493189945,1206.8297119140625,601.544057542625,0.13111267983913422,586.2759459920401,815,0.19733162224292755,883.00341796875,0.8080914616584778,5.86942195892334,-1728.6478271484375,933.7991892003729,925.8998122681019,81.51527997539209,1170.74169921875,0.0,1.0
6696.0,1281.107177734375,2174.510498046875,816.0,816000,6696.0,0.8459724187850952,10011.623236656189,0.2375633865594864,0.8639744520187378,12051.744140625,0.2205255925655365,1.9671998023986816,121.8363201911589,852.5330200195312,0.014175701821503062,1208.01220703125,1207.8659630159073,0.16663049161434174,586.3586109819639,816,0.20910120010375977,899.24853515625,0.8080395460128784,5.869680404663086,-1746.0643310546875,937.7447928498203,918.104361722499,81.50526450219657,1190.677978515625,0.0,1.0
6701.0,1248.474853515625,2428.466796875,817.0,817000,6701.0,0.8668498396873474,10025.55942082405,0.21300055086612701,0.8464647531509399,10471.5087890625,0.22064578533172607,1.9671614170074463,121.86927324279958,836.6396484375,0.014460633428115275,1208.8895263671875,1394.8206009197675,0.2741483151912689,586.5235780408433,817,0.1838240772485733,880.2404174804688,0.8079873919487,5.870185852050781,-1746.3074951171875,943.7975295816251,918.2529746889013,81.49171190417688,1163.344482421875,0.0,1.0
6706.0,1263.80224609375,2381.39990234375,818.0,818000,6706.0,0.8614157438278198,10039.723480463028,0.22324581444263458,0.8689723014831543,11748.97265625,0.22067609429359436,1.9670817852020264,121.96853563972562,859.0609741210938,0.014175701821503062,1210.17041015625,1630.5132691407007,0.2024962157011032,587.0173377978887,818,0.19880883395671844,900.23388671875,0.8079467415809631,5.869540691375732,-1739.7576904296875,950.5740856883273,927.075939535535,81.47634758983165,1181.296630859375,0.0,1.0
6712.0,1226.720703125,1710.6961669921875,819.0,819000,6712.0,0.834801197052002,10052.472028493881,0.29264527559280396,0.8309999108314514,12143.1923828125,0.220660001039505,1.9669119119644165,122.01728247914184,842.0452270507812,0.014175701821503062,1211.2972412109375,662.0857518437515,0.3119162321090698,587.2714245852612,819,0.18872694671154022,888.7034301757812,0.8079195618629456,5.8691840171813965,-1725.617919921875,948.0060167500219,944.3673836517763,81.47249728012497,1139.905517578125,0.0,1.0
6718.0,1216.067626953125,1458.09765625,820.0,820000,6718.0,0.8630313873291016,10065.07189297676,0.24499161541461945,0.8544825315475464,12349.353515625,0.22068020701408386,1.9668906927108765,122.04703780887169,840.818359375,0.014175701821503062,1212.0982666015625,536.4131595406782,0.2587122917175293,587.4143897169046,820,0.19493511319160461,882.9144287109375,0.8079054355621338,5.87030553817749,-1726.4320068359375,946.1567213523964,944.9579506126025,81.46986019763875,1130.92333984375,0.0,1.0
6724.0,1196.1993408203125,1620.518310546875,821.0,821000,6724.0,0.8723563551902771,10078.102751731873,0.1397639513015747,0.87277752161026,12666.16015625,0.22071614861488342,1.9668902158737183,122.09354550862582,842.3179931640625,0.014175701821503062,1212.80126953125,776.8675899813575,0.16468960046768188,587.6376134010432,821,0.1962418407201767,886.197021484375,0.8078843951225281,5.872044563293457,-1757.51171875,946.5233528633788,939.131421879184,81.46374572921626,1107.35009765625,0.0,1.0
6730.0,1206.44677734375,1994.1229248046875,822.0,822000,6730.0,0.8865542411804199,10091.1866543293,0.0901985615491867,0.8819757103919983,16190.5673828125,0.22059960663318634,1.9667245149612427,122.12526002971768,848.4031982421875,0.015350253774398782,1213.799560546875,797.2109522489122,0.09808336198329926,587.795453213534,822,0.20819632709026337,891.7262573242188,0.8078965544700623,5.871453285217285,-1718.110595703125,946.8379564309641,926.9554796475775,81.45721887399112,1119.49609375,0.0,1.0
6735.0,1225.315673828125,1900.740478515625,823.0,823000,6735.0,0.875960648059845,10104.764077663422,0.13162952661514282,0.8816288709640503,11931.55078125,0.22055523097515106,1.9667174816131592,122.1403118040089,844.0324096679688,0.014751292160020392,1214.739013671875,1167.3345540622854,0.124210424721241,587.865747949891,823,0.21098221838474274,891.140869140625,0.8079255223274231,5.870691776275635,-1737.155029296875,949.378897497262,907.0196171501963,81.44673083652108,1132.830078125,0.0,1.0
6741.0,1260.498046875,2236.537109375,824.0,824000,6741.0,0.8736865520477295,10118.109112739563,0.17159074544906616,0.8849365711212158,11905.6796875,0.22052131593227386,1.9666416645050049,122.22504079513425,843.8587036132812,0.0156587938752642,1215.6639404296875,997.6355680640806,0.1694498062133789,588.2713532824896,824,0.18860435485839844,889.992919921875,0.8079451322555542,5.870370388031006,-1734.717041015625,945.0295575805468,912.7485936240452,81.43814133833699,1173.18701171875,0.0,1.0
6745.0,1283.872802734375,2113.0390625,825.0,825000,6745.0,0.8605351448059082,10131.099365234375,0.2162921279668808,0.8719464540481567,13981.5966796875,0.2206098735332489,1.9667026996612549,122.28613787991104,850.8936157226562,0.014751292160020392,1216.751953125,717.0549854156991,0.2029307335615158,588.5774192193489,825,0.21473222970962524,892.5200805664062,0.8079321384429932,5.871079444885254,-1747.673095703125,940.0835215859763,886.0237697323995,81.43242606335984,1198.20703125,0.0,1.0
6750.0,1290.0263671875,1891.67578125,826.0,826000,6750.0,0.879980742931366,10143.953845024109,0.1208135113120079,0.8897358775138855,11620.6884765625,0.22047848999500275,1.9665874242782593,122.31807407407408,857.8040771484375,0.014175701821503062,1217.9853515625,646.3578244188435,0.09690067172050476,588.7407979235472,826,0.1883520483970642,895.2333984375,0.807942807674408,5.870901107788086,-1773.899658203125,938.8918345359587,872.1571353087934,81.42781528971328,1206.632080078125,0.0,1.0
6757.0,1253.9189453125,2197.8408203125,827.0,827000,6757.0,0.846796989440918,10156.74106144905,0.2815746068954468,0.866229236125946,12069.91796875,0.22051137685775757,1.9664671421051025,122.38597010507621,851.2994995117188,0.014751292160020392,1218.971435546875,651.3524850453381,0.2416687309741974,589.0821789830597,827,0.2050972431898117,887.0665283203125,0.807919979095459,5.870546817779541,-1770.5428466796875,936.7938496664461,881.8576932349795,81.4237554149099,1172.038330078125,0.0,1.0
6763.0,1223.86572265625,2133.435546875,828.0,828000,6763.0,0.865768551826477,10169.801103115082,0.17841437458992004,0.8644289970397949,13294.1728515625,0.22049911320209503,1.9662705659866333,122.42880378530238,854.7008056640625,0.014460633428115275,1220.0421142578125,878.100254081504,0.19276143610477448,589.3075267490614,828,0.2131263017654419,900.1466064453125,0.8079127669334412,5.869980812072754,-1786.8956298828125,938.094029872001,874.016162730008,81.41752150357964,1138.6517333984375,0.0,1.0
6767.0,1283.310546875,2281.25634765625,829.0,829000,6767.0,0.8768298625946045,10183.601069927216,0.19515979290008545,0.8724188208580017,12273.4736328125,0.2205037921667099,1.966313123703003,122.49534505689375,862.5180053710938,0.0156587938752642,1220.870361328125,1377.1496334951962,0.21773380041122437,589.6549703903801,829,0.2054220736026764,909.42724609375,0.8079232573509216,5.870339393615723,-1802.264892578125,946.1328756852222,887.8947778597624,81.40538835992768,1192.040283203125,0.0,1.0
6771.0,1260.2899169921875,2212.361328125,830.0,830000,6771.0,0.8499686121940613,10196.477217435837,0.24802008271217346,0.8466922044754028,14700.8447265625,0.22050239145755768,1.9662978649139404,122.57022596366859,866.400146484375,0.015047793132436803,1222.130859375,726.6940100396507,0.2514823079109192,590.0292933461249,830,0.21296919882297516,908.75146484375,0.8079152703285217,5.869664192199707,-1762.240966796875,946.1581197889453,904.6019869792647,81.40066243473886,1175.7373046875,0.0,1.0
6777.0,1282.8759765625,2305.185546875,831.0,831000,6777.0,0.8783839344978333,10209.399045944214,0.18748219311237335,0.8802006840705872,14527.630859375,0.22048941254615784,1.9661426544189453,122.60011804633318,865.8861694335938,0.015047793132436803,1223.2791748046875,764.0662358903519,0.17929038405418396,590.1711469182984,831,0.2048770785331726,913.2861938476562,0.807905912399292,5.869534015655518,-1815.686279296875,945.0321131113539,897.9789968041529,81.39558423177935,1191.510498046875,0.0,1.0
6782.0,1249.3123779296875,2254.791259765625,832.0,832000,6782.0,0.8397212028503418,10222.637106895447,0.3089384138584137,0.85096275806427,13295.04296875,0.2204417735338211,1.96611750125885,122.67163078737835,857.9899291992188,0.014751292160020392,1224.5302734375,928.203712148005,0.2795526385307312,590.520767349423,832,0.19563545286655426,901.4871215820312,0.8079050183296204,5.868857383728027,-1792.130126953125,941.3997933814803,912.1386534821501,81.38800109012902,1161.3892822265625,0.0,1.0
6789.0,1241.498779296875,2227.01318359375,833.0,833000,6789.0,0.8426931500434875,10236.07927441597,0.3055016100406647,0.8213258385658264,11519.0673828125,0.22056107223033905,1.9661105871200562,122.68964501399323,861.3582763671875,0.014751292160020392,1225.405029296875,1109.9266571643302,0.3808554410934448,590.6209453935421,833,0.2248086780309677,907.9412231445312,0.8078905344009399,5.869379043579102,-1754.0931396484375,942.2582221649569,881.2579553600051,81.37881484388247,1156.464599609375,0.0,1.0
6795.0,1249.185546875,1939.3619384765625,834.0,834000,6795.0,0.8372477889060974,10248.912398576736,0.2707553207874298,0.819186806678772,12288.923828125,0.22062687575817108,1.9660881757736206,122.72406181015452,847.7539672851562,0.014460633428115275,1226.2431640625,582.1052477039374,0.32118406891822815,590.7855885701256,834,0.21309034526348114,895.4669189453125,0.8078741431236267,5.8697004318237305,-1804.368896484375,937.883091979182,887.6286746741544,81.37448809844616,1164.47998046875,0.0,1.0
6798.0,1265.886474609375,2418.82568359375,835.0,835000,6798.0,0.8136213421821594,10263.892591238022,0.34061121940612793,0.8320570588111877,13464.52734375,0.22062477469444275,1.966013789176941,122.82097675786996,850.1790161132812,0.014460633428115275,1227.61572265625,2104.2405987751818,0.3138093948364258,591.2531341027309,835,0.19500738382339478,898.9099731445312,0.8078598976135254,5.86899471282959,-1767.524658203125,949.8740922976518,911.8962327352182,81.35315062755183,1176.231689453125,0.0,1.0
6802.0,1245.6259765625,2217.3828125,836.0,836000,6802.0,0.8479267954826355,10277.207977294922,0.27702879905700684,0.8551430702209473,12217.9609375,0.22073423862457275,1.9660732746124268,122.90061746545133,822.4924926757812,0.014751292160020392,1228.792236328125,946.1884568516264,0.2599102556705475,591.6452498422083,836,0.18886901438236237,872.1879272460938,0.8078173398971558,5.868975639343262,-1810.927978515625,951.7474695940243,921.218366616977,81.34505031395159,1155.691650390625,0.0,1.0
6808.0,1272.032470703125,2395.343017578125,837.0,837000,6808.0,0.8810599446296692,10290.917986154556,0.1745792031288147,0.8766366243362427,13951.4208984375,0.22069115936756134,1.9658987522125244,122.9394829612221,850.6319580078125,0.014460633428115275,1229.8211669921875,1306.6692112050537,0.1908354014158249,591.8437595230891,837,0.21149083971977234,904.4606323242188,0.8078330755233765,5.869573593139648,-1814.8817138671875,951.610312981909,912.1303581561116,81.3338519582124,1171.801025390625,0.0,1.0
6812.0,1284.2908935546875,2211.7841796875,838.0,838000,6812.0,0.8990032076835632,10304.356505393982,0.033328764140605927,0.8972901701927185,11124.7822265625,0.22070570290088654,1.9658163785934448,123.00499119201409,870.1409912109375,0.015047793132436803,1230.89013671875,1086.865337938607,-0.0014927382580935955,592.1611372960845,838,0.19164183735847473,916.3253173828125,0.8078274726867676,5.8704328536987305,-1835.3665771484375,954.8461821962231,920.3586544465419,81.32482601522331,1191.381103515625,0.0,1.0
6817.0,1285.850341796875,2253.406982421875,839.0,839000,6817.0,0.8665181398391724,10317.818972587585,0.211340993642807,0.881284773349762,13290.7470703125,0.22063519060611725,1.9656494855880737,123.03007187912571,865.1265258789062,0.014460633428115275,1231.8182373046875,855.921611516171,0.17176048457622528,592.2907293247821,839,0.19451387226581573,904.4672241210938,0.8078520894050598,5.870208740234375,-1845.7535400390625,955.6206077491789,920.3240473536852,81.31563484773845,1194.34130859375,0.0,1.0
6823.0,1277.97412109375,2266.423583984375,840.0,840000,6823.0,0.8537904024124146,10331.58812212944,0.26197701692581177,0.8364468812942505,13286.00390625,0.22076205909252167,1.9657251834869385,123.09980946797596,857.0897827148438,0.014751292160020392,1232.7755126953125,1175.1306894244337,0.305065780878067,592.6126447084537,840,0.19348815083503723,896.902099609375,0.8078356981277466,5.87029504776001,-1852.0465087890625,959.3535032097211,934.8604842399845,81.30405413672916,1189.7347412109375,0.0,1.0
6825.0,1293.9873046875,2450.5234375,841.0,841000,6825.0,0.8760436773300171,10345.297847032547,0.18416309356689453,0.8788019418716431,11153.6875,0.22079646587371826,1.9656810760498047,123.17377289377289,851.6827392578125,0.014175701821503062,1234.272705078125,1064.1558019398135,0.18940022587776184,592.9794008804511,841,0.2122175395488739,893.8606567382812,0.8077826499938965,5.8696088790893555,-1834.234375,961.8539967313909,948.2942105065573,81.29297120635663,1203.889404296875,0.0,1.0
6831.0,1340.375244140625,2087.6826171875,842.0,842000,6831.0,0.8870225548744202,10359.055449485779,0.18144099414348602,0.8960484266281128,13130.8134765625,0.22077204287052155,1.9656637907028198,123.24798711755234,855.2621459960938,0.015350253774398782,1235.275634765625,1152.450185232148,0.17360375821590424,593.33083380007,842,0.2005472183227539,897.9463500976562,0.8078036904335022,5.869919300079346,-1818.395263671875,965.598921893772,961.8986983295644,81.28154194230099,1245.1182861328125,0.0,1.0
6837.0,1287.181640625,2038.72509765625,843.0,843000,6837.0,0.8812539577484131,10373.132987976074,0.14902202785015106,0.8859705328941345,13283.3310546875,0.2206980437040329,1.9656788110733032,123.2758519818634,834.4603271484375,0.015350253774398782,1236.4208984375,1273.8544471274179,0.0813387781381607,593.4599695547213,843,0.2125067114830017,880.2100830078125,0.8078306913375854,5.8695197105407715,-1820.9224853515625,970.0492668270333,948.176746477886,81.26763640041597,1191.043212890625,0.0,1.0
6843.0,1345.681640625,2159.126708984375,844.0,844000,6843.0,0.8650490641593933,10387.361165761948,0.2059962898492813,0.8663222193717957,12100.94921875,0.22072122991085052,1.9657422304153442,123.3304106386088,877.6554565429688,0.015047793132436803,1237.22265625,1506.5966974961973,0.2089805006980896,593.7049780968248,844,0.19469977915287018,920.7141723632812,0.8078418374061584,5.86922025680542,-1838.3514404296875,977.9842995427907,948.8456689710574,81.25259019412269,1251.34619140625,0.0,1.0
6848.0,1295.041015625,2175.40869140625,845.0,845000,6848.0,0.8543817400932312,10401.331040382385,0.25928160548210144,0.8451293706893921,12572.4296875,0.22070379555225372,1.9657769203186035,123.39004088785046,867.4270629882812,0.014460633428115275,1238.3140869140625,1563.8468528868216,0.2683038115501404,594.0037438481223,845,0.21305161714553833,912.015869140625,0.8078575730323792,5.869433403015137,-1859.98193359375,986.9339133556442,951.2998614656776,81.23960257772309,1206.7479248046875,0.0,1.0
6853.0,1297.827880859375,2232.543212890625,846.0,846000,6853.0,0.8600491881370544,10415.073690652847,0.18242143094539642,0.8618230223655701,12347.880859375,0.2207048386335373,1.9657615423202515,123.43586750328323,876.9345092773438,0.014175701821503062,1239.4456787109375,1248.6740588150856,0.16913896799087524,594.2213014823288,846,0.21526888012886047,917.2756958007812,0.8078712821006775,5.869205474853516,-1841.0032958984375,991.1586151321102,947.5395350249082,81.2284219130638,1212.3807373046875,0.0,1.0
6858.0,1258.0416259765625,2184.431884765625,847.0,847000,6858.0,0.8701483011245728,10428.020164728165,0.20390675961971283,0.8809173703193665,11486.884765625,0.22073236107826233,1.9658154249191284,123.47725284339458,873.375,0.014175701821503062,1240.4058837890625,720.5052901207843,0.18908268213272095,594.4245162271774,847,0.21281041204929352,909.37060546875,0.8078752160072327,5.869277477264404,-1818.3831787109375,991.0140186271382,948.079781255535,81.22347162934157,1173.68115234375,0.0,1.0
6863.0,1278.4033203125,2393.24853515625,848.0,848000,6863.0,0.873988926410675,10441.670464754105,0.16734352707862854,0.8831104636192322,12725.349609375,0.22075079381465912,1.965823769569397,123.55281946670553,887.4547729492188,0.014460633428115275,1241.726318359375,1197.2032916904482,0.1557638794183731,594.8054673093652,848,0.19057556986808777,923.8201293945312,0.8078529238700867,5.868678092956543,-1815.9207763671875,993.7223517914059,966.6311874027234,81.21305904667524,1191.5814208984375,0.0,1.0
6869.0,1288.4268798828125,2353.492431640625,849.0,849000,6869.0,0.8611162304878235,10455.704126119614,0.2258155643939972,0.8808848261833191,11994.619140625,0.2207459956407547,1.9657692909240723,123.57286359004222,884.2810668945312,0.015047793132436803,1242.842041015625,1557.3907988852768,0.18827593326568604,594.9094880062181,849,0.18359577655792236,925.798583984375,0.8078426718711853,5.868386745452881,-1834.2476806640625,1000.4713422191354,936.8703180131603,81.19969633408957,1199.191650390625,0.0,1.0
6872.0,1281.553955078125,2238.64892578125,850.0,850000,6872.0,0.8747444748878479,10469.012489080429,0.18122729659080505,0.8767845630645752,13655.599609375,0.2207583338022232,1.9657461643218994,123.65599534342259,881.2710571289062,0.015047793132436803,1244.27001953125,850.9954935315014,0.1757582426071167,595.3147150867427,850,0.18669816851615906,925.2630615234375,0.8078209161758423,5.868160724639893,-1841.32470703125,999.8899904542443,953.4777591181769,81.19199407647872,1191.648193359375,0.0,1.0
6878.0,1280.33984375,1734.43994140625,851.0,851000,6878.0,0.8486790657043457,10482.082202911377,0.2794688045978546,0.866055965423584,13000.1533203125,0.2207876741886139,1.9657323360443115,123.70965396917708,874.7352905273438,0.014751292160020392,1245.350341796875,715.5755721456474,0.2192891389131546,595.5716421641804,851,0.20418572425842285,911.57470703125,0.8078197836875916,5.868272304534912,-1825.6845703125,996.3177805946651,952.0145866721459,81.18615972727599,1185.1397705078125,0.0,1.0
6882.0,1245.69970703125,2025.5614013671875,852.0,852000,6882.0,0.8778798580169678,10495.270255804062,0.17611752450466156,0.8685325384140015,14626.4453125,0.2207815796136856,1.9657291173934937,123.77492008137169,841.2846069335938,0.014460633428115275,1246.6590576171875,825.3405036184647,0.18641780316829681,595.8829021666158,852,0.21482646465301514,884.8162841796875,0.8077848553657532,5.870370864868164,-1839.990966796875,994.1660997475001,959.5428854686492,81.17942456306254,1152.2716064453125,0.0,1.0
6888.0,1277.055908203125,1760.5152587890625,853.0,853000,6888.0,0.8847752809524536,10508.244421482086,0.10632585734128952,0.8894568085670471,13706.1123046875,0.22081564366817474,1.9658584594726562,123.8321718931475,845.6686401367188,0.014460633428115275,1247.11181640625,694.5872118969877,0.1017555370926857,596.152032619421,853,0.18669548630714417,891.8323364257812,0.807817816734314,5.870500087738037,-1833.2587890625,993.9844759339252,976.3857514313074,81.17435851189428,1188.0234375,0.0,1.0
6894.0,1294.587646484375,2231.953369140625,854.0,854000,6894.0,0.8727189898490906,10521.843264818192,0.21681709587574005,0.8736779689788818,12718.2548828125,0.2207750380039215,1.965769648551941,123.82506527415144,853.212646484375,0.013896384493189945,1248.0645751953125,1091.79825770789,0.21031132340431213,596.102195880048,854,0.20182180404663086,897.1190795898438,0.8078210949897766,5.869950294494629,-1821.42236328125,995.4052540972973,957.2190640407456,81.16448596564001,1205.241455078125,0.0,1.0
6898.0,1267.46826171875,2271.624267578125,855.0,855000,6898.0,0.8592126965522766,10536.982388496399,0.25548872351646423,0.865391194820404,12763.8203125,0.22074668109416962,1.965720534324646,123.9301246738185,866.7469482421875,0.013896384493189945,1249.29150390625,2330.5730442076456,0.25061678886413574,596.6183967842474,855,0.21929095685482025,910.898681640625,0.8078312873840332,5.869866371154785,-1838.741455078125,1006.6225216016107,961.3489538737293,81.1427758419179,1179.983154296875,0.0,1.0
6903.0,1296.8121337890625,2398.86279296875,856.0,856000,6903.0,0.8626013398170471,10551.818271636963,0.2530786991119385,0.8589840531349182,11930.33203125,0.22078798711299896,1.9658526182174683,123.97971896276981,877.3571166992188,0.014175701821503062,1250.4144287109375,2028.4594533757167,0.27047649025917053,596.8711601532323,856,0.1847277730703354,924.4395751953125,0.8078206181526184,5.870701789855957,-1867.033447265625,1016.6948821800669,952.0912151533572,81.12345929050993,1199.93212890625,0.0,1.0
6908.0,1309.874267578125,2279.974853515625,857.0,857000,6908.0,0.8472379446029663,10566.500807285309,0.25990942120552063,0.8610876798629761,13347.28515625,0.22072777152061462,1.965835690498352,124.04617834394904,866.9807739257812,0.014751292160020392,1251.5982666015625,1979.2781356585006,0.20369119942188263,597.1878761558544,857,0.19327469170093536,911.4146728515625,0.8078302145004272,5.870530128479004,-1856.2510986328125,1028.490962599469,961.0153365145061,81.10537401455763,1219.9140625,0.0,1.0
6913.0,1296.421630859375,2198.3525390625,858.0,858000,6913.0,0.8729297518730164,10579.877047777176,0.18995583057403564,0.8817480206489563,12806.1376953125,0.22069069743156433,1.9657431840896606,124.09605091855924,882.7160034179688,0.014175701821503062,1252.7708740234375,1047.6705819900408,0.145647332072258,597.4457506349114,858,0.18358375132083893,920.728271484375,0.8078259229660034,5.870275497436523,-1850.6650390625,1032.0652156988713,957.5906910781039,81.09735076555215,1211.135498046875,0.0,1.0
6921.0,1286.327392578125,2136.989501953125,859.0,859000,6921.0,0.8519524335861206,10592.940416812897,0.2588578462600708,0.8559508919715881,13286.05078125,0.2207190990447998,1.965561032295227,124.10735442855079,876.5992431640625,0.015047793132436803,1253.7578125,815.6873304993517,0.25282666087150574,597.5105214417553,859,0.18624146282672882,916.0975952148438,0.8078099489212036,5.870247840881348,-1870.9462890625,1030.8034399655144,940.5451806871583,81.09174282115407,1197.824951171875,0.0,1.0
6929.0,1287.628662109375,2442.916748046875,860.0,860000,6929.0,0.8741134405136108,10606.503774881363,0.17830638587474823,0.872995138168335,13968.0576171875,0.2207169085741043,1.965366005897522,124.10131332082551,856.6909790039062,0.014175701821503062,1254.4552001953125,1163.8795217367874,0.18935103714466095,597.5082205855468,860,0.20673702657222748,902.6655883789062,0.8078163266181946,5.874712944030762,-1896.2694091796875,1034.3465850729494,892.5570329599016,81.08232630215788,1189.127685546875,0.0,1.0
6935.0,1325.2786865234375,2259.71484375,861.0,861000,6935.0,0.8966717720031738,10619.635738372803,0.1295255869626999,0.8873787522315979,12221.556640625,0.22071731090545654,1.965298056602478,124.14246575342466,876.4303588867188,0.014460633428115275,1255.2911376953125,792.6910352132556,0.15957248210906982,597.7101362293205,861,0.17884579300880432,921.6752319335938,0.807822585105896,5.875275135040283,-1878.8907470703125,1035.7481855878473,887.2728772438969,81.07622720889361,1223.763916015625,0.0,1.0
6939.0,1341.0426025390625,2289.99560546875,862.0,862000,6939.0,0.8734688758850098,10632.977083206177,0.21679078042507172,0.8919416069984436,12804.9912109375,0.22067369520664215,1.9653396606445312,124.18691454100015,884.9913940429688,0.014751292160020392,1256.4139404296875,915.4741228915215,0.1537860482931137,597.9474965706289,862,0.205608069896698,921.7848510742188,0.8078415989875793,5.8756208419799805,-1911.1209716796875,1034.3999297684181,894.7060233671731,81.06854677242283,1245.3603515625,0.0,1.0
6943.0,1358.766845703125,2161.45947265625,863.0,863000,6943.0,0.8559747934341431,10645.732568979263,0.22886930406093597,0.8444899916648865,13583.5673828125,0.22073961794376373,1.9653092622756958,124.28604349704739,876.3207397460938,0.015047793132436803,1257.6031494140625,583.2615411036895,0.28703930974006653,598.4376064807994,863,0.21459026634693146,915.2695922851562,0.8078157901763916,5.875103950500488,-1858.7679443359375,1034.150733653938,922.2913667961824,81.06534655160385,1258.6505126953125,0.0,1.0
6949.0,1343.2581787109375,2085.98876953125,864.0,864000,6949.0,0.8859736323356628,10659.53852725029,0.17955783009529114,0.891167163848877,12049.708984375,0.22069904208183289,1.9651192426681519,124.32234853935817,866.4187622070312,0.014751292160020392,1258.72119140625,1198.3214564690047,0.16612297296524048,598.6181435018258,864,0.20789992809295654,909.194091796875,0.8078318238258362,5.874438762664795,-1871.8197021484375,1040.9886285210384,900.9802994018764,81.05416550550012,1243.316650390625,0.0,1.0
6956.0,1343.781494140625,2224.88525390625,865.0,865000,6956.0,0.8644590377807617,10672.63764834404,0.22686311602592468,0.8637022972106934,13074.208984375,0.2207133173942566,1.9649616479873657,124.34646348476136,869.0245361328125,0.014751292160020392,1259.709228515625,815.7693974492781,0.23099136352539062,598.7404104742892,865,0.21745285391807556,904.1790771484375,0.8078258633613586,5.874083042144775,-1848.4141845703125,1040.6877760898742,899.0976134563323,81.04838077531967,1255.111572265625,0.0,1.0
6960.0,1378.5927734375,2436.987548828125,866.0,866000,6960.0,0.8854799866676331,10686.352137804031,0.22533969581127167,0.8695851564407349,13465.8515625,0.22072221338748932,1.9649227857589722,124.3801724137931,865.9667358398438,0.014460633428115275,1260.9312744140625,1274.0148797912736,0.2036839872598648,598.9044188880081,866,0.20999322831630707,903.1883544921875,0.8077924251556396,5.873441696166992,-1887.908935546875,1045.6112207572885,899.2216269704663,81.03794342846321,1276.821533203125,0.0,1.0
6965.0,1350.098876953125,2406.923095703125,867.0,867000,6965.0,0.8711997866630554,10699.66280078888,0.22252649068832397,0.8697500228881836,12007.9033203125,0.22067442536354065,1.964921474456787,124.4713567839196,876.999267578125,0.014751292160020392,1262.315673828125,984.360617636437,0.22659368813037872,599.3729585366684,867,0.20456646382808685,912.7067260742188,0.8077837228775024,5.87282657623291,-1867.5123291015625,1048.2345675340666,907.0894574215382,81.03059097676206,1258.5472412109375,0.0,1.0
6969.0,1327.26611328125,2392.782470703125,868.0,868000,6969.0,0.8823827505111694,10713.58222579956,0.18651828169822693,0.8666847348213196,11749.0546875,0.22073909640312195,1.9650547504425049,124.53666236188836,863.6399536132812,0.015047793132436803,1263.4307861328125,1438.2404706150687,0.258789986371994,599.7173694068141,868,0.19735874235630035,898.1207275390625,0.8077665567398071,5.872340202331543,-1887.0457763671875,1054.0053086030675,929.9707428137469,81.01865293102006,1240.9410400390625,0.0,1.0
6972.0,1311.6226806640625,2112.420654296875,869.0,869000,6972.0,0.8701519966125488,10726.779138326645,0.1980263590812683,0.8708373308181763,12059.9951171875,0.2208186388015747,1.9650505781173706,124.605421686747,875.8534545898438,0.014751292160020392,1264.5721435546875,851.9101782506377,0.2060607671737671,600.0933510620486,869,0.2087438702583313,909.7200317382812,0.8077492117881775,5.872982025146484,-1840.43212890625,1048.2201720716075,928.4812152850744,81.01220215256173,1223.4559326171875,0.0,1.0
6975.0,1313.531005859375,2242.260986328125,870.0,870000,6975.0,0.8908056616783142,10740.770129442215,0.10112450271844864,0.8831467628479004,11688.7958984375,0.22081491351127625,1.9649430513381958,124.73118279569893,868.0570068359375,0.014175701821503062,1265.7410888671875,1388.0587028421019,0.14041638374328613,600.7209601008838,870,0.20022456347942352,910.9823608398438,0.8077259659767151,5.87237024307251,-1871.2030029296875,1051.8236089584811,960.3834374860666,80.99977836926116,1226.7025146484375,0.0,1.0
