eval/episodes,rollout/actions_mean,train/loss_critic,rollout/episodes,reference_action_mean,total/steps,total/duration,rollout/return,train/loss_actor,rollout/Q_mean,rollout/actions_std,obs_rms_std,ret_rms_std,reference_actor_Q_std,reference_actor_Q_mean,total/steps_per_second,eval/return_history,total/episodes,reference_Q_mean,reference_action_std,eval/return,obs_rms_mean,rollout/episode_steps,eval/Q,total/epochs,reference_Q_std,rollout/return_history,train/param_noise_distance,ret_rms_mean
224.0,0.015796750783920288,48.43260192871094,224.0,0.15149959921836853,224000,9397.14532661438,348.79592378333626,-236.17137145996094,198.3319091796875,0.7021729946136475,2.733327627182007,1.0,4.47050666809082,273.3203125,23.83702626856183,882.9290326632915,224.0,271.4342041015625,0.6932679414749146,1045.2172530221578,0.12953147292137146,1000.0,275.89739990234375,224,4.406127452850342,583.8495629409432,0.0,0.0
225.0,0.015719635412096977,49.10053253173828,225.0,0.04290369525551796,225000,9437.896924495697,351.02540000994617,-236.20994567871094,198.69973754882812,0.7018275260925293,2.7329554557800293,1.0,4.247663497924805,271.962158203125,23.840056932177465,892.052177712902,225.0,270.5723876953125,0.6839776039123535,1211.5535310942657,0.129618301987648,1000.0,282.6001892089844,225,4.283724308013916,585.6238456588941,0.0,0.0
226.0,0.01490707416087389,49.17928695678711,226.0,0.12245316058397293,226000,9478.535518884659,353.29741362167255,-234.80999755859375,199.05613708496094,0.7016632556915283,2.7324368953704834,1.0,4.073815822601318,271.18145751953125,23.84334579426606,895.4076281407214,226.0,269.5751953125,0.7178754210472107,731.9740790004447,0.12964224815368652,1000.0,252.15350341796875,226,4.396488189697266,590.1608905622795,0.0,0.0
227.0,0.014205290004611015,47.52684020996094,227.0,0.16036520898342133,227000,9519.022637844086,355.2133091378377,-234.1976776123047,199.40789794921875,0.7013807892799377,2.7307920455932617,1.0,3.7724528312683105,270.221435546875,23.84698604429541,898.3193267336742,227.0,268.6156005859375,0.6954808831214905,1210.9664885210614,0.12961895763874054,1000.0,281.5907897949219,227,3.7553555965423584,594.9592948258236,0.0,0.0
228.0,0.013397607021033764,48.00667953491211,228.0,0.2196771651506424,228000,9560.09212398529,357.3426634119831,-234.2048797607422,199.7595977783203,0.7011984586715698,2.7289624214172363,1.0,3.5585906505584717,270.896728515625,23.849142565056606,902.5057223996042,228.0,268.99505615234375,0.6722673177719116,955.868570501706,0.12961164116859436,1000.0,280.39300537109375,228,3.986799478530884,596.7476174248197,0.0,0.0
229.0,0.013858816586434841,51.678279876708984,229.0,0.16006091237068176,229000,9600.592750549316,357.77802492147777,-236.4796142578125,199.6596221923828,0.7016085982322693,2.7322254180908203,1.0,4.03334903717041,271.4255676269531,23.852693885687145,906.8230851283124,229.0,269.6890563964844,0.7040227055549622,1052.3375731149245,0.12985078990459442,1000.0,246.3791046142578,229,4.360932350158691,595.6324993110114,0.0,0.0
230.0,0.013926411047577858,74.27989196777344,230.0,0.1630595475435257,230000,9641.19932770729,360.6142141219704,-234.07501220703125,200.01339721679688,0.7012044787406921,2.731513261795044,1.0,4.589049816131592,271.5232849121094,23.85595320480681,911.3055114474774,230.0,269.66729736328125,0.7100692391395569,1212.1251427890406,0.12999893724918365,1000.0,270.4708557128906,230,4.535304069519043,602.5739648718617,0.0,0.0
231.0,0.01437112782150507,36.7891731262207,231.0,0.12406647950410843,231000,9681.716524839401,364.0575523283577,-234.64271545410156,200.3660125732422,0.7009876370429993,2.7318947315216064,1.0,4.225701332092285,270.30902099609375,23.859405448129642,920.3227681769957,231.0,268.61883544921875,0.7056487798690796,1357.221569206205,0.13022567331790924,1000.0,282.3912353515625,231,4.567827224731445,606.7011902698864,0.0,0.0
232.0,0.014860578812658787,58.470794677734375,232.0,0.21616315841674805,232000,9728.947954893112,367.3579245099414,-234.50897216796875,200.709228515625,0.7006644606590271,2.732675313949585,1.0,4.007746696472168,270.5074157714844,23.846360477580422,919.6478698885076,232.0,268.56719970703125,0.6954697966575623,981.2258963084372,0.13052575290203094,1000.0,267.55316162109375,232,4.7527971267700195,614.5724149493701,0.0,0.0
233.0,0.014745627529919147,44.088504791259766,233.0,0.23286212980747223,233000,9771.174865961075,367.0112549187909,-232.81765747070312,200.50759887695312,0.7011255621910095,2.736660957336426,1.0,4.230507850646973,270.32891845703125,23.845648368414757,917.7858612367282,233.0,268.1024169921875,0.6861914396286011,602.5149715024211,0.1307167112827301,1000.0,270.5976867675781,233,4.919832229614258,609.3742423136496,0.0,0.0
234.0,0.01585504598915577,31.023475646972656,234.0,0.0996866524219513,234000,9812.034806966782,366.10281720631303,-233.96165466308594,200.82342529296875,0.700586199760437,2.7336504459381104,1.0,4.266516208648682,270.7331237792969,23.848264361420156,921.4460313856752,234.0,268.81915283203125,0.703535258769989,1372.2939952650672,0.13057853281497955,1000.0,283.0230712890625,234,4.664259433746338,603.3825632845308,0.0,0.0
235.0,0.015804652124643326,25.751087188720703,235.0,0.252769410610199,235000,9852.570565700531,369.02974586761235,-234.26934814453125,201.1637725830078,0.700214147567749,2.733375310897827,1.0,4.512134075164795,271.3704833984375,23.85164342979676,910.7692760426543,235.0,269.388671875,0.6919925808906555,-17.6475847744978,0.1307482123374939,1000.0,140.73123168945312,235,4.433730125427246,607.5092662202168,0.0,0.0
236.0,0.015379040502011776,54.4876823425293,236.0,0.026228295639157295,236000,9894.381539344788,372.0699525966178,-234.4719696044922,201.50389099121094,0.7002536654472351,2.7330322265625,1.0,3.7237634658813477,271.4317932128906,23.851920310688573,906.2207687745854,236.0,269.6789855957031,0.7218355536460876,602.0051603148962,0.13090653717517853,1000.0,218.03359985351562,236,4.405422210693359,612.0359224205771,0.0,0.0
237.0,0.015029813162982464,45.406471252441406,237.0,0.07128514349460602,237000,9936.024416208267,374.5548106433189,-234.42947387695312,201.83255004882812,0.6999465823173523,2.733283042907715,1.0,3.8646907806396484,271.9389953613281,23.852598390699473,911.5376958999557,237.0,270.24822998046875,0.7403630614280701,1070.1501895500037,0.13103297352790833,1000.0,280.95458984375,237,4.148772239685059,618.7784017621892,0.0,0.0
238.0,0.014693113043904305,52.524574279785156,238.0,0.12772530317306519,238000,9977.736562252045,376.2801271870187,-235.3583221435547,202.16091918945312,0.6997250318527222,2.7322521209716797,1.0,4.031905651092529,272.25634765625,23.853105212298946,910.053282307752,238.0,270.5212707519531,0.7265915274620056,472.62799036796423,0.13105569779872894,1000.0,181.319580078125,238,3.9570088386535645,620.5652324781852,0.0,0.0
239.0,0.014411055482923985,50.433536529541016,239.0,0.18945057690143585,239000,10019.043450832367,376.7315804129023,-234.20053100585938,202.19505310058594,0.6998978853225708,2.7335071563720703,1.0,5.298619747161865,271.83837890625,23.854572661838716,911.6407057506809,239.0,270.0885009765625,0.7267631888389587,967.9415705138538,0.13118314743041992,1000.0,276.0028991699219,239,4.902482032775879,617.262865194214,0.0,0.0
240.0,0.013991043902933598,56.77085876464844,240.0,0.1410059779882431,240000,10059.45718717575,379.50198383835533,-236.0314483642578,202.5283203125,0.6996821761131287,2.733245849609375,1.0,4.514405250549316,272.2391357421875,23.858146173728223,905.0780045753016,240.0,270.6658630371094,0.7646144032478333,56.7029405887288,0.1312534064054489,1000.0,121.8292236328125,240,4.482193470001221,621.763598518115,0.0,0.0
241.0,0.013681850396096706,55.453067779541016,241.0,0.07244478911161423,241000,10099.833382606506,380.7643218867607,-237.25131225585938,202.8484344482422,0.6996317505836487,2.7335593700408936,1.0,4.007192611694336,273.5345458984375,23.861779780945664,904.4258623608113,241.0,271.57781982421875,0.7735296487808228,708.9146984707475,0.13130106031894684,1000.0,241.72984313964844,241,4.151478290557861,623.5314433790713,0.0,0.0
242.0,0.013585126027464867,94.36991882324219,242.0,0.11564456671476364,242000,10140.702638626099,382.00556815024066,-237.7138671875,202.9982452392578,0.6996631622314453,2.735086679458618,1.0,4.571941375732422,275.041748046875,23.86422407045229,906.0484657539293,242.0,272.53778076171875,0.7649250030517578,1046.1290357893845,0.1314397007226944,1000.0,285.2563781738281,242,4.788098335266113,627.0552667229643,0.0,0.0
243.0,0.01374515239149332,38.33635711669922,243.0,0.1681952029466629,243000,10181.108038902283,382.99521029365087,-238.23858642578125,203.31851196289062,0.6995446681976318,2.7349579334259033,1.0,5.069003582000732,276.7774658203125,23.86773611197235,908.332070478846,243.0,274.689208984375,0.7142881155014038,1075.7214278307192,0.13151392340660095,1000.0,285.8662109375,243,4.948421478271484,627.7800755349493,0.0,0.0
244.0,0.01345304399728775,40.903743743896484,244.0,0.17090070247650146,244000,10221.202367067337,383.99681539236843,-239.83880615234375,203.6426544189453,0.6993407607078552,2.73382306098938,1.0,4.457920074462891,276.4642333984375,23.871946884269388,918.2103835944987,244.0,274.41766357421875,0.7256193161010742,1252.9993473785476,0.1314792037010193,1000.0,286.9352111816406,244,4.857810020446777,630.576548405759,0.0,0.0
245.0,0.01322136726230383,51.86024475097656,245.0,0.3335675895214081,245000,10261.389297485352,385.1782676937724,-240.34494018554688,203.96180725097656,0.6991003155708313,2.7332661151885986,1.0,5.070870876312256,276.40081787109375,23.87590928452929,923.9785996719173,245.0,274.22161865234375,0.677864134311676,1254.7924255282196,0.13148200511932373,1000.0,287.2099304199219,245,5.039344310760498,635.5124501723186,0.0,0.0
246.0,0.013646271079778671,49.80214309692383,246.0,0.17543548345565796,246000,10302.412484407425,387.4189078692582,-236.9163818359375,204.2928466796875,0.6988162398338318,2.7333648204803467,1.0,4.291087627410889,275.34954833984375,23.877902420653218,926.1039180507574,246.0,273.9018249511719,0.7344450950622559,619.1696262719074,0.13166075944900513,1000.0,227.02365112304688,246,4.78260612487793,639.7976324850849,0.0,0.0
247.0,0.014006447046995163,71.94696807861328,247.0,0.30673468112945557,247000,10346.483678340912,387.5980559449325,-236.3520050048828,204.1808624267578,0.6990898847579956,2.7376160621643066,1.0,4.8116559982299805,274.7775573730469,23.872844889038394,931.3826772005019,247.0,273.1207275390625,0.6906415224075317,815.9948847071308,0.13187623023986816,1000.0,282.0793762207031,247,4.954719543457031,641.2058896956214,0.0,0.0
248.0,0.013868393376469612,53.01325225830078,248.0,0.14837895333766937,248000,10388.656982898712,386.1870856366091,-235.91603088378906,204.47308349609375,0.6987113952636719,2.7357237339019775,1.0,4.481812000274658,274.2793273925781,23.872190641027537,931.0724420564865,248.0,272.35662841796875,0.7572165727615356,560.4566204863297,0.13155268132686615,1000.0,251.07366943359375,248,4.687194347381592,637.8265563509281,0.0,0.0
249.0,0.01407511718571186,29.20428466796875,249.0,0.17249195277690887,249000,10432.878101587296,387.5732325947293,-236.60081481933594,204.4879913330078,0.6989755630493164,2.7378668785095215,1.0,4.667987823486328,275.4169006347656,23.866856065548802,932.9649647529653,249.0,273.31585693359375,0.7864978909492493,1078.3920670638158,0.13173270225524902,1000.0,286.5003356933594,249,4.822473526000977,642.5744017357296,0.0,0.0
250.0,0.01373913511633873,44.106178283691406,250.0,0.18918125331401825,250000,10473.611469507217,389.612527417486,-238.50552368164062,204.81210327148438,0.6989773511886597,2.737579822540283,1.0,4.883883953094482,277.1063232421875,23.869512510354987,941.7408360674078,250.0,274.8937683105469,0.7457701563835144,1381.8044671831606,0.13179005682468414,1000.0,290.3571472167969,250,5.22611141204834,647.5385949661388,0.0,0.0
251.0,0.014299825765192509,59.38337707519531,251.0,0.19669540226459503,251000,10515.614308834076,391.01806655409814,-239.6873016357422,205.13418579101562,0.6988335251808167,2.736638307571411,1.0,4.301512241363525,278.80877685546875,23.869266466832762,950.7268910673187,251.0,276.2076110839844,0.7611266374588013,1160.7289236458005,0.13187932968139648,1000.0,289.23297119140625,251,4.884022235870361,649.7838365686906,0.0,0.0
252.0,0.013643507845699787,64.66386413574219,252.0,0.17766447365283966,252000,10557.407282829285,390.8967965260114,-239.11822509765625,205.00540161132812,0.6993100643157959,2.738859176635742,1.0,5.045958518981934,279.32513427734375,23.86949686120913,952.8719112666538,252.0,277.33636474609375,0.7838538885116577,1311.494501726738,0.1318950355052948,1000.0,291.7058410644531,252,5.377017021179199,647.9640454884878,0.0,0.0
253.0,0.013570602051913738,42.77312469482422,253.0,0.28732308745384216,253000,10598.549122810364,392.5698707978067,-241.22265625,205.3253173828125,0.6990864276885986,2.739103317260742,1.0,5.034849643707275,279.66802978515625,23.871191902624616,951.9208867856219,253.0,277.56048583984375,0.7349295616149902,1017.1382116680749,0.13200727105140686,1000.0,263.039794921875,253,5.500921249389648,647.9936851872251,0.0,0.0
254.0,0.013429421000182629,53.27352523803711,254.0,0.13281847536563873,254000,10640.888585329056,395.30433261947,-240.21058654785156,205.66012573242188,0.6989689469337463,2.738757610321045,1.0,3.9724912643432617,279.4028625488281,23.87018696447947,952.0259345941416,254.0,277.3857421875,0.7776364684104919,1126.1537131096457,0.13215993344783783,1000.0,290.9000549316406,254,4.7237019538879395,651.1822386528733,0.0,0.0
255.0,0.013216763734817505,47.14313507080078,255.0,0.2607984244823456,255000,10685.440057754517,394.6815830310577,-240.95709228515625,205.39285278320312,0.6993604302406311,2.7423014640808105,1.0,4.63361930847168,279.33056640625,23.864248792911837,955.1995398786214,255.0,277.124267578125,0.7264996767044067,1195.6810814753078,0.13221359252929688,1000.0,291.26141357421875,255,4.914827346801758,649.6697826918978,0.0,0.0
256.0,0.013499082997441292,52.01267623901367,256.0,0.16545988619327545,256000,10727.925733327866,395.42965840310904,-240.8245086669922,205.47198486328125,0.6995236277580261,2.7444233894348145,1.0,4.451038360595703,280.71661376953125,23.86295415941394,956.7570093180949,256.0,278.89837646484375,0.7229670882225037,976.9245854061903,0.13235849142074585,1000.0,290.7164611816406,256,4.971352577209473,646.0103745636477,0.0,0.0
257.0,0.013555637560784817,62.36329650878906,257.0,0.15121623873710632,257000,10771.708398342133,397.0000950710109,-242.06814575195312,205.79742431640625,0.6994184851646423,2.743870496749878,1.0,4.699413776397705,280.588134765625,23.858796626870696,955.6041701606592,257.0,278.6978454589844,0.7340817451477051,1084.4998830457687,0.1324225664138794,1000.0,291.2369079589844,257,4.564332485198975,650.2407164008891,0.0,0.0
258.0,0.013810641132295132,25.103845596313477,258.0,0.19841115176677704,258000,10812.87045264244,399.2093419237228,-243.15911865234375,206.12741088867188,0.6991856098175049,2.743835926055908,1.0,4.765321254730225,282.3216552734375,23.860454180966364,956.8823757301202,258.0,280.19903564453125,0.7178011536598206,1146.387188470892,0.1325896978378296,1000.0,292.3623962402344,258,4.917139530181885,650.8796758639913,0.0,0.0
259.0,0.013665362261235714,49.34882354736328,259.0,0.17909157276153564,259000,10854.414552211761,402.13676431767806,-245.4883575439453,206.46571350097656,0.6989061832427979,2.743147850036621,1.0,4.4277167320251465,283.8497314453125,23.861259283415205,963.8612833614881,259.0,281.56292724609375,0.7715141773223877,1213.871148190864,0.1326790750026703,1000.0,295.36541748046875,259,4.526037693023682,658.2572742859919,0.0,0.0
260.0,0.014012468978762627,61.371150970458984,260.0,0.2053922563791275,260000,10896.021934986115,403.9329096890742,-243.43992614746094,206.79664611816406,0.6986851096153259,2.7433345317840576,1.0,5.181885719299316,283.3961486816406,23.86191965759211,970.2472772039878,260.0,281.29241943359375,0.7293211221694946,1105.1169226991747,0.13285039365291595,1000.0,293.9916076660156,260,5.491462230682373,666.649070706402,0.0,0.0
261.0,0.01440819539129734,59.367916107177734,261.0,0.16687075793743134,261000,10940.209085941315,406.04014883636313,-246.63681030273438,207.1268310546875,0.6984462141990662,2.7432281970977783,1.0,4.593005180358887,283.9166564941406,23.856948066504263,970.4178451000012,261.0,281.9120178222656,0.7056590914726257,585.0923451536197,0.1330246925354004,1000.0,153.76712036132812,261,4.924614906311035,670.4563747593263,0.0,0.0
262.0,0.01446245051920414,58.51911926269531,262.0,0.1800091713666916,262000,10984.712276220322,406.50337973278727,-244.0741729736328,206.9697723388672,0.6989866495132446,2.7469162940979004,1.0,4.230684280395508,284.25128173828125,23.85133023166906,968.9548589901163,262.0,281.94012451171875,0.730785071849823,1020.5337262423909,0.13319112360477448,1000.0,260.1368408203125,262,4.502268314361572,668.6847755904353,0.0,0.0
263.0,0.014310487546026707,51.9957160949707,263.0,0.1799965649843216,263000,11028.702121257782,409.40858825989164,-246.02761840820312,207.30392456054688,0.698819637298584,2.746609926223755,1.0,4.368341445922852,284.7694091796875,23.846867664787908,978.4478616025258,263.0,282.40606689453125,0.7241460680961609,1111.734966924639,0.1333061307668686,1000.0,293.9501037597656,263,4.476677894592285,677.3531099398552,0.0,0.0
264.0,0.014687401242554188,25.754865646362305,264.0,0.25628340244293213,264000,11071.279007673264,410.9810358502439,-246.37449645996094,207.62677001953125,0.698560893535614,2.746011972427368,1.0,5.1247782707214355,284.65234375,23.84548341858491,980.8483381404402,264.0,282.9483642578125,0.7244020700454712,1109.0843975267494,0.1334012746810913,1000.0,295.1234130859375,264,5.412600040435791,684.7273376426798,0.0,0.0
265.0,0.015353508293628693,80.72640228271484,265.0,0.08364567905664444,265000,11115.976009368896,412.2941547972332,-245.57789611816406,207.94566345214844,0.6985064744949341,2.7452285289764404,1.0,4.870018482208252,284.6531982421875,23.83956206604347,986.4067668795954,265.0,282.561279296875,0.7281791567802429,1283.971055690035,0.13355542719364166,1000.0,295.4444274902344,265,4.755390167236328,690.976979628393,0.0,0.0
266.0,0.015573407523334026,64.85521697998047,266.0,0.09535036236047745,266000,11158.685772895813,414.8587833937478,-244.59283447265625,208.27098083496094,0.6982483267784119,2.7453842163085938,1.0,4.613730430603027,284.38336181640625,23.837932657455752,985.5010304465641,266.0,282.6761474609375,0.7123512625694275,601.7402883433863,0.1337651163339615,1000.0,261.9456481933594,266,4.978048801422119,693.1677024510859,0.0,0.0
267.0,0.016019640490412712,69.57703399658203,267.0,0.27684709429740906,267000,11200.042910575867,414.09900343087054,-246.4418182373047,207.93344116210938,0.698925256729126,2.7508792877197266,1.0,4.786642074584961,284.4710998535156,23.839194379146516,992.4912068516284,267.0,282.08392333984375,0.7321433424949646,1239.2496936862065,0.13406160473823547,1000.0,296.6361083984375,267,4.983251094818115,690.1594911800596,0.0,0.0
268.0,0.015836287289857864,67.02149200439453,268.0,0.2347611039876938,268000,11242.077516794205,415.8606652600892,-249.77459716796875,208.26019287109375,0.6986386179924011,2.749912738800049,1.0,4.687497615814209,287.4466552734375,23.83901014733645,1001.0886147795964,268.0,285.0720520019531,0.7369410991668701,1498.1667095314683,0.13414227962493896,1000.0,301.7203369140625,268,5.031708717346191,694.5411310881216,0.0,0.0
269.0,0.015798501670360565,54.54145050048828,269.0,0.0724620595574379,269000,11285.447535276413,419.19986799415085,-251.17906188964844,208.60133361816406,0.6982923746109009,2.749779224395752,1.0,4.5959649085998535,288.54376220703125,23.83600642855777,1000.6760728877393,269.0,286.2522277832031,0.7708889245986938,1103.5335205646984,0.13430432975292206,1000.0,290.314208984375,269,4.786625385284424,703.9210272137834,0.0,0.0
270.0,0.016379309818148613,49.63251495361328,270.0,0.09989654272794724,270000,11328.054599761963,418.76761589924484,-249.10227966308594,208.3531494140625,0.6985808610916138,2.753983736038208,1.0,4.213829040527344,288.3581237792969,23.834630882311735,1001.5297268460344,270.0,286.7678527832031,0.6965066194534302,1167.191600162801,0.13461223244667053,1000.0,300.21527099609375,270,5.162764549255371,700.5616805182535,0.0,0.0
271.0,0.016013557091355324,91.96648406982422,271.0,0.16421912610530853,271000,11370.99043560028,419.13258790427113,-250.16212463378906,208.67506408691406,0.6983169913291931,2.752331495285034,1.0,3.995260715484619,289.35626220703125,23.832576549493314,1001.0340049084562,271.0,287.424560546875,0.7338054776191711,1006.0139395985865,0.13455501198768616,1000.0,298.3757019042969,271,4.453218936920166,707.2240933354522,0.0,0.0
272.0,0.01617494411766529,55.24094772338867,272.0,0.17226876318454742,272000,11414.076732635498,419.0525670864307,-251.2318878173828,208.26800537109375,0.6986333727836609,2.7569081783294678,1.0,5.003538608551025,290.848388671875,23.830223536371435,1004.2512218967132,272.0,288.435546875,0.7405099272727966,1216.456674256842,0.13479287922382355,1000.0,300.8622131347656,272,5.455079078674316,702.58821751205,0.0,0.0
273.0,0.016438014805316925,61.72874450683594,273.0,0.12980760633945465,273000,11456.66027712822,419.6072276702154,-251.5978546142578,208.58859252929688,0.6983884572982788,2.7565062046051025,1.0,4.552095413208008,290.9361877441406,23.828933859984495,1002.5296832686835,273.0,288.79742431640625,0.7954385876655579,877.3675937504513,0.13483799993991852,1000.0,263.5084533691406,273,4.905956745147705,700.5231004904084,0.0,0.0
274.0,0.016843272373080254,53.555057525634766,274.0,0.11571963876485825,274000,11500.243279457092,419.7023493495,-253.15170288085938,208.90402221679688,0.6981784701347351,2.756757974624634,1.0,4.118491172790527,290.48651123046875,23.825582932619064,1007.7968141451988,274.0,288.26226806640625,0.7778504490852356,1128.105337117217,0.13491591811180115,1000.0,301.42193603515625,274,4.719851493835449,703.8586990154279,0.0,0.0
275.0,0.017678700387477875,46.307559967041016,275.0,0.11732765287160873,275000,11545.669778823853,417.6782808133105,-252.74383544921875,208.50331115722656,0.6990569829940796,2.7657039165496826,1.0,4.132546901702881,292.1662902832031,23.81845360798237,1008.4871821511755,275.0,289.89337158203125,0.7531067132949829,1123.982255293301,0.1352323293685913,1000.0,296.771240234375,275,4.676321983337402,697.7759205449366,0.0,0.0
276.0,0.018070098012685776,42.091880798339844,276.0,0.03555906191468239,276000,11588.884914159775,418.5131512207681,-250.78392028808594,208.671142578125,0.6991145014762878,2.767695188522339,1.0,4.466582775115967,291.546630859375,23.815923796324174,1004.6296830803956,276.0,289.19085693359375,0.7864212393760681,718.9042420172016,0.13544416427612305,1000.0,266.5966796875,276,4.706787109375,698.2910553902603,0.0,0.0
277.0,0.018128693103790283,73.57221984863281,277.0,0.14907552301883698,277000,11629.901210546494,420.44091157128366,-250.85023498535156,208.99879455566406,0.6989029049873352,2.7677760124206543,1.0,4.966333866119385,290.2613525390625,23.81791512973511,1004.1466219038348,277.0,287.83258056640625,0.7993305325508118,927.3792465256117,0.13552217185497284,1000.0,261.4341125488281,277,4.974401473999023,702.5153882132544,0.0,0.0
278.0,0.018500274047255516,50.04142761230469,278.0,0.1865975260734558,278000,11671.95431137085,421.1268927336882,-249.77139282226562,209.3157501220703,0.6987239122390747,2.7684009075164795,1.0,4.815957546234131,289.3555603027344,23.817776576555964,1005.0066762629735,278.0,287.4649658203125,0.741241455078125,1221.9447709297792,0.13563764095306396,1000.0,301.3672790527344,278,5.1416096687316895,702.5183148828414,0.0,0.0
279.0,0.018763573840260506,81.98638916015625,279.0,0.16255344450473785,279000,11715.622592449188,422.4173523094135,-250.26368713378906,209.63304138183594,0.6984449028968811,2.7679598331451416,1.0,3.334345817565918,289.0308837890625,23.814355387294373,1003.7746557292069,279.0,287.2624206542969,0.7697324752807617,1104.5376539058675,0.13568997383117676,1000.0,299.8904113769531,279,3.958111524581909,700.9154264293653,0.0,0.0
280.0,0.018877074122428894,58.04096603393555,280.0,0.18487422168254852,280000,11759.352437734604,423.90713242012924,-249.85621643066406,209.94482421875,0.6983382701873779,2.7683279514312744,1.0,3.567379951477051,288.9649963378906,23.81083494882827,1003.6855385490001,280.0,286.7633056640625,0.7334507703781128,1110.5454808758316,0.13582149147987366,1000.0,289.30218505859375,280,3.855576992034912,701.8198099215314,0.0,0.0
281.0,0.01907787099480629,47.089237213134766,281.0,0.30490779876708984,281000,11802.898871183395,426.1701084563575,-248.98211669921875,210.26290893554688,0.6981976628303528,2.768817901611328,1.0,4.073195934295654,288.73583984375,23.807710552028652,1005.4675588482866,281.0,286.802978515625,0.7209482789039612,1326.1294174470318,0.1359689086675644,1000.0,302.4606628417969,281,4.330798149108887,707.4287902580032,0.0,0.0
282.0,0.01916392892599106,40.604454040527344,282.0,0.2202402800321579,282000,11845.162183523178,428.1687987770184,-251.9635772705078,210.58047485351562,0.6980112791061401,2.769015073776245,1.0,4.171309471130371,288.8017272949219,23.80718774727009,1001.4252317684935,282.0,286.9681091308594,0.7518760561943054,753.6097700147457,0.1360853612422943,1000.0,218.95245361328125,282,4.257562637329102,711.9289580140688,0.0,0.0
283.0,0.019156605005264282,66.15943908691406,283.0,0.2060825675725937,283000,11888.714489936829,429.21681054288797,-253.13900756835938,210.76321411132812,0.698032796382904,2.769895553588867,1.0,4.0664472579956055,289.9649658203125,23.80408750160033,1000.456584794,283.0,287.6932373046875,0.764741837978363,1081.7246534340009,0.136247918009758,1000.0,299.95709228515625,283,4.257333278656006,711.5979680236587,0.0,0.0
284.0,0.019090184941887856,69.9142837524414,284.0,0.08858731389045715,284000,11932.259890556335,430.7729872085357,-250.86947631835938,211.0768585205078,0.6978211402893066,2.7694339752197266,1.0,4.69345760345459,290.7429504394531,23.80102366231303,994.0629083959734,284.0,288.28729248046875,0.752651572227478,586.0915477552085,0.1363496631383896,1000.0,289.20037841796875,284,4.715210437774658,713.6630141906894,0.0,0.0
285.0,0.01882021501660347,59.61111831665039,285.0,0.18457986414432526,285000,11973.571578264236,431.40981565150497,-250.81578063964844,211.36705017089844,0.6978815197944641,2.7700681686401367,1.0,4.168644905090332,290.091064453125,23.80242170325885,996.2655300352272,285.0,288.3575134277344,0.7626028060913086,1126.7653671489113,0.13636334240436554,1000.0,301.3576354980469,285,4.035711765289307,709.9541632583272,0.0,0.0
286.0,0.018376503139734268,50.3520622253418,286.0,0.11618674546480179,286000,12017.2666015625,432.0182481618011,-252.5211944580078,211.66978454589844,0.6976562738418579,2.7690000534057617,1.0,4.311855316162109,290.5096130371094,23.799089217411048,996.9863619182163,286.0,288.88739013671875,0.8011665940284729,1237.346004977399,0.13632431626319885,1000.0,301.1729431152344,286,4.856971740722656,711.5844081834248,0.0,0.0
287.0,0.01840224303305149,45.8185920715332,287.0,0.18387730419635773,287000,12062.489839553833,433.8149576987343,-253.65936279296875,211.978515625,0.6975334882736206,2.769212245941162,1.0,3.8058197498321533,290.98004150390625,23.792766155035828,993.5394148137902,287.0,288.90252685546875,0.7748678922653198,970.2228307675668,0.13647565245628357,1000.0,264.7634582519531,287,4.821897029876709,714.115496368006,0.0,0.0
288.0,0.01845814846456051,70.90451049804688,288.0,0.033006273210048676,288000,12103.411811113358,434.7038116736504,-255.05943298339844,212.2757568359375,0.6974880695343018,2.7692453861236572,1.0,4.06258487701416,292.0445556640625,23.79494348325472,997.3711046885265,288.0,289.7439270019531,0.7754974961280823,383.2254541473402,0.13654939830303192,1000.0,237.85287475585938,288,4.40532922744751,715.0726606884037,0.0,0.0
289.0,0.018177824094891548,51.21229553222656,289.0,0.2130311131477356,289000,12147.129281520844,433.85838544114284,-253.80250549316406,212.0182647705078,0.6979526877403259,2.7736616134643555,1.0,5.084085464477539,292.9998779296875,23.791629553136413,993.8865838910051,289.0,290.91168212890625,0.8152674436569214,819.1512800514149,0.13663257658481598,1000.0,301.179931640625,289,5.495005130767822,715.6886895063066,0.0,0.0
290.0,0.01798650063574314,50.589561462402344,290.0,0.16172678768634796,290000,12188.730702877045,434.390174659425,-255.16244506835938,212.31900024414062,0.6978955268859863,2.7736616134643555,1.0,4.922204971313477,293.34783935546875,23.792469213512774,994.6523113268833,290.0,291.3763427734375,0.7966275215148926,1171.0630998061235,0.1366499364376068,1000.0,303.02655029296875,290,4.902243137359619,714.5346749029679,0.0,0.0
291.0,0.01744847744703293,61.887229919433594,291.0,0.04733474180102348,291000,12231.2208776474,435.35789580105086,-255.0998992919922,212.62184143066406,0.697687566280365,2.772808313369751,1.0,4.32640266418457,291.847900390625,23.79157427626898,994.5775424873499,291.0,289.80804443359375,0.7774616479873657,1082.5715466306424,0.1366249918937683,1000.0,301.7376403808594,291,4.626516342163086,716.369034422996,0.0,0.0
