eval/return,reference_perturbed_action_std,reference_actor_Q_std,total/episodes,total/steps_per_second,reference_Q_std,obs_rms_std,total/epochs,train/loss_critic,reference_action_std,eval/Q,eval/return_history,rollout/return,reference_actor_Q_mean,ret_rms_mean,train/param_noise_distance,rollout/actions_mean,total/steps,reference_Q_mean,rollout/return_history,train/loss_actor,reference_perturbed_action_mean,rollout/episodes,rollout/actions_std,total/duration,ret_rms_std,rollout/Q_mean,rollout/episode_steps,param_noise_stddev,reference_action_mean,eval/episodes,obs_rms_mean
-245.42680716416848,0.8323357701301575,63.828468322753906,397.0,75.45614350425026,63.73146438598633,0.39471521973609924,219,23.37238121032715,0.806817889213562,76.12085723876953,-74.10592921060758,-378.25977655921065,-75.75627136230469,0.0,0.17325210571289062,0.028401007875800133,219000,-76.8807373046875,-149.39729285384033,-59.30473327636719,0.1676381230354309,397.0,0.6616973876953125,2902.3481698036194,1.0,30.151832580566406,549.919395465995,0.017644720880324885,0.21912547945976257,219.0,0.02071644738316536
20.368551413376768,0.7942395806312561,63.48226547241211,398.0,75.4058305715814,63.261600494384766,0.394442617893219,220,28.466049194335938,0.8275182247161865,114.29924011230469,-75.81842021919032,-378.0254089152214,-75.74118041992188,0.0,0.19018179178237915,0.027119940146803856,220000,-76.83543395996094,-153.20882439277608,-57.84381866455078,0.21197247505187988,398.0,0.6611955761909485,2917.5462737083435,1.0,30.532629013061523,551.0502512562814,0.019106704324195603,0.19697235524654388,220.0,0.020705638453364372
-62.64529629149405,0.8126970529556274,63.34977722167969,399.0,75.38334181900686,63.157657623291016,0.3943150043487549,221,24.12295913696289,0.8246391415596008,101.63493347167969,-73.46807989366084,-377.0442820642949,-75.8360824584961,0.0,0.2056761085987091,0.02609490416944027,221000,-76.7098388671875,-141.41350713898942,-59.418792724609375,0.08855459094047546,399.0,0.6605027318000793,2931.682181596756,1.0,30.887664794921875,552.1754385964912,0.018730226766195082,0.07386046648025513,221.0,0.020664991810917854
187.15171110015694,0.839185893535614,63.52332305908203,401.0,75.38486071775803,63.27641677856445,0.3942534327507019,222,28.039016723632812,0.8203939199447632,109.16938781738281,-64.11124224230157,-374.6662973609114,-75.58634185791016,0.0,0.23132333159446716,0.025890201330184937,222000,-76.47578430175781,-139.53847670167158,-60.10771179199219,0.03734257444739342,401.0,0.6599664092063904,2944.8883752822876,1.0,31.168258666992188,553.0548628428928,0.018361167303396805,0.10236856341362,222.0,0.020626794546842575
176.30213733792806,0.8555307984352112,62.85638427734375,402.0,75.36278333015352,62.739227294921875,0.39398059248924255,223,40.23924255371094,0.838641345500946,81.95038604736328,-60.63771692383323,-374.7990368688389,-75.00361633300781,0.0,0.18376626074314117,0.025119518861174583,223000,-76.00836181640625,-145.82830394064248,-56.7184944152832,0.015917479991912842,402.0,0.6597115397453308,2959.0202238559723,1.0,31.540285110473633,554.1666666666666,0.018730226766195082,0.005698394030332565,223.0,0.02070664055645466
85.28993207070671,0.845302164554596,63.225059509277344,403.0,75.38207166084749,62.89438247680664,0.39375558495521545,224,27.30754852294922,0.8448699712753296,108.30355072021484,-54.59978790579943,-373.4986031876557,-75.98391723632812,0.0,0.2351449877023697,0.02546265535056591,224000,-76.90361022949219,-146.5095334078058,-58.60237121582031,0.04392203316092491,403.0,0.6591063737869263,2971.5288405418396,1.0,31.88795280456543,555.272952853598,0.017999379770019416,-0.009484581649303436,224.0,0.020752301439642906
141.47993378153197,0.836769163608551,63.52986526489258,404.0,75.36029304965055,63.21098327636719,0.39368441700935364,225,29.79261016845703,0.8377881050109863,108.96585845947266,-49.12298714453278,-372.87511339509047,-76.91917419433594,0.0,0.1962820142507553,0.024714501574635506,225000,-77.84466552734375,-137.72862404504278,-59.41453552246094,-0.024587778374552727,404.0,0.6584922671318054,2985.65717959404,1.0,32.23790740966797,554.9282178217821,0.018361167303396805,-0.03298112004995346,225.0,0.0207047201693058
331.1012999158701,0.8204305171966553,63.4218635559082,406.0,75.36397756630069,63.22040939331055,0.39352312684059143,226,32.3385009765625,0.8131551742553711,109.28082275390625,-32.59698964694952,-370.0547958489041,-77.14495849609375,0.0,0.19962182641029358,0.02401827648282051,226000,-78.04920959472656,-132.0974234378665,-59.86387252807617,-0.12264207750558853,406.0,0.6578522324562073,2998.7801506519318,1.0,32.579307556152344,556.2290640394089,0.018730226766195082,-0.055601172149181366,226.0,0.02067120000720024
176.31335200946347,0.841437816619873,63.45235061645508,408.0,75.32228325471264,63.34823989868164,0.3932337164878845,227,17.37567901611328,0.8401173949241638,108.82164764404297,-28.39844801704442,-368.1292930737828,-77.31150817871094,0.0,0.22680024802684784,0.022898104041814804,227000,-78.43215942382812,-122.76329011109291,-57.75078201293945,0.039962735027074814,408.0,0.6572654843330383,3013.7163956165314,1.0,32.933326721191406,556.1397058823529,0.018730226766195082,-0.09627637267112732,227.0,0.020693566650152206
127.30839715464397,0.8622215390205383,63.42755126953125,409.0,75.303917520381,63.129676818847656,0.3930329382419586,228,20.761789321899414,0.8659055233001709,105.47459411621094,-26.892545447814317,-366.9267248618521,-77.4859390258789,0.0,0.2312474548816681,0.022842226549983025,228000,-78.51988983154297,-103.96840244509264,-59.55649948120117,0.08153228461742401,409.0,0.6567221879959106,3027.730926990509,1.0,33.27685546875,557.2249388753056,0.018730226766195082,0.07522238790988922,228.0,0.02072013169527054
-301.0116017133911,0.8323792219161987,63.339691162109375,410.0,75.26432399974574,63.01253128051758,0.39288392663002014,229,17.404306411743164,0.8434975743293762,89.26447296142578,-29.537757773855642,-365.54668208732363,-77.68928527832031,0.0,0.18303781747817993,0.02294326201081276,229000,-78.69816589355469,-102.02205840562823,-59.999534606933594,0.20865029096603394,410.0,0.6559395790100098,3042.610201358795,1.0,33.60394287109375,557.5048780487805,0.019106704324195603,0.2459491640329361,229.0,0.020732473582029343
-251.92800792648896,0.8499587774276733,63.30571365356445,411.0,75.22227251563328,63.0291862487793,0.39276430010795593,230,21.606103897094727,0.8482140302658081,98.98206329345703,-27.90647260744299,-364.1147919306341,-77.4226303100586,0.0,0.19977521896362305,0.022425144910812378,230000,-78.50468444824219,-99.23324600363999,-61.3773193359375,0.21310007572174072,411.0,0.6552278995513916,3057.6050457954407,1.0,33.892181396484375,558.5815085158151,0.018361167303396805,0.2363937497138977,230.0,0.020694216713309288
331.6955337802493,0.8636239767074585,63.47084045410156,412.0,75.22083082262158,63.219932556152344,0.3926110565662384,231,22.03921890258789,0.8686031699180603,108.20836639404297,-23.02176970071057,-362.59406163359733,-77.52000427246094,0.0,0.1973126083612442,0.02225990779697895,231000,-78.62039184570312,-92.2043931544481,-59.56037521362305,0.22005623579025269,412.0,0.6544807553291321,3070.9578380584717,1.0,34.21015930175781,559.6529126213592,0.019882513137642284,0.11802127957344055,231.0,0.02072015590965748
181.7121721903431,0.8658115863800049,63.328460693359375,413.0,75.19913820921546,63.26300048828125,0.3924621045589447,232,23.792062759399414,0.8570813536643982,109.27857208251953,-18.868422537910156,-362.11931816470155,-77.05838775634766,0.0,0.19178859889507294,0.022033758461475372,232000,-78.14762878417969,-93.76410760907852,-59.1689338684082,0.03546128422021866,413.0,0.6541391611099243,3085.141738653183,1.0,34.43397521972656,560.7191283292979,0.019490749081111935,-0.039683036506175995,232.0,0.02068951167166233
239.69957427077648,0.8686584234237671,63.59132766723633,414.0,75.19016996060346,63.38529586791992,0.3923097848892212,233,31.350595474243164,0.8692729473114014,103.1534652709961,-14.639369568777553,-360.66443063307474,-77.27853393554688,0.0,0.1884291023015976,0.021480433642864227,233000,-78.48757934570312,-91.36205911043176,-59.47446823120117,0.028528690338134766,414.0,0.6534566283226013,3098.809327363968,1.0,34.7624626159668,561.7801932367149,0.019106704324195603,0.03353112190961838,233.0,0.020676124840974808
361.5759466749469,0.8594757914543152,63.859039306640625,415.0,75.14973543871793,63.69650650024414,0.39215320348739624,234,27.930639266967773,0.863189160823822,106.78642272949219,-8.852606564603695,-359.3146728600312,-77.28311920166016,0.0,0.19143246114253998,0.021610936149954796,234000,-78.39701080322266,-89.92344142936406,-59.88112258911133,0.06392140686511993,415.0,0.6527884602546692,3113.7834169864655,1.0,35.06773376464844,562.8361445783132,0.018730226766195082,-0.04395114257931709,234.0,0.02067531831562519
-32.1812229546607,0.8645375967025757,63.79475402832031,416.0,75.14572634428431,63.57810974121094,0.3919293284416199,235,38.58755111694336,0.8684271574020386,108.6468276977539,-5.253802354778455,-359.34684807300744,-77.53890991210938,0.0,0.2343861609697342,0.02214779518544674,235000,-78.6919174194336,-95.07623773633354,-61.25479507446289,0.0563192293047905,416.0,0.6524567008018494,3127.2570168972015,1.0,35.32454299926758,563.8870192307693,0.019106704324195603,0.044013507664203644,235.0,0.02068474516272545
68.73155896287716,0.8608808517456055,63.5001220703125,417.0,75.14311769012723,63.32586669921875,0.39185985922813416,236,16.15167808532715,0.8570041656494141,100.0311279296875,-5.141563838114634,-358.03548273316454,-77.39370727539062,0.0,0.2216586470603943,0.021307121962308884,236000,-78.62821960449219,-96.41214137030815,-61.44961929321289,0.09913931787014008,417.0,0.651760995388031,3140.6735208034515,1.0,35.605201721191406,564.9328537170264,0.018730226766195082,0.23047137260437012,236.0,0.02061736024916172
-62.06860738492584,0.8617433905601501,63.92150115966797,418.0,75.10035598209946,63.63295364379883,0.3917792737483978,237,21.933368682861328,0.8617733716964722,108.57357788085938,-7.015555270163157,-357.19630913299693,-76.60552215576172,0.0,0.18342925608158112,0.021383415907621384,237000,-77.6864013671875,-100.02022655228372,-61.75046920776367,0.24791055917739868,418.0,0.6511162519454956,3155.777318239212,1.0,35.8783073425293,565.4712918660288,0.020282151651708893,0.2666780650615692,237.0,0.020631084218621254
1.001832952367107,0.8806312680244446,63.405662536621094,420.0,75.06225124422349,63.33177185058594,0.3917383849620819,238,24.292341232299805,0.871898353099823,88.739501953125,-5.03241955358597,-353.53007708134413,-76.27532958984375,0.0,0.19989748299121857,0.02150886505842209,238000,-77.42034912109375,-97.46679460145926,-63.01321792602539,0.14801524579524994,420.0,0.6503223180770874,3170.701598405838,1.0,36.19050598144531,566.5833333333334,0.020282151651708893,0.21598504483699799,238.0,0.02064402773976326
164.52989739343684,0.8879640102386475,63.41419219970703,421.0,75.02453473557986,63.297645568847656,0.3916117548942566,239,29.34709930419922,0.8852566480636597,111.42462158203125,4.727475277629744,-352.0958322668253,-76.06951904296875,0.0,0.2262275218963623,0.020495232194662094,239000,-77.54381561279297,-96.75791763252224,-60.88743591308594,0.202991783618927,421.0,0.6496884822845459,3185.6245539188385,1.0,36.50333786010742,567.6128266033254,0.020689822899908242,0.2101021111011505,239.0,0.020592648535966873
148.43636217331002,0.877787709236145,63.56328582763672,422.0,74.98661369074958,63.36662673950195,0.39138081669807434,240,14.522808074951172,0.8821146488189697,100.59678649902344,6.2448086109033145,-350.0294580398485,-74.92527770996094,0.0,0.1987982541322708,0.020300427451729774,240000,-76.48878479003906,-87.38386429340447,-63.676204681396484,0.26412254571914673,422.0,0.6488841772079468,3200.571251153946,1.0,36.81865692138672,568.6374407582938,0.020282151651708893,0.2624630928039551,240.0,0.020602619275450706
91.18990222611998,0.8714483976364136,63.45661926269531,423.0,74.94957251387254,63.20032501220703,0.39125242829322815,241,25.476795196533203,0.8798230290412903,108.73541259765625,4.6270513753795255,-349.35733038350133,-75.70301818847656,0.0,0.19825385510921478,0.020252544432878494,241000,-76.9190902709961,-93.60767969666541,-65.98464965820312,0.18658389151096344,423.0,0.6483818292617798,3215.495324611664,1.0,37.06694793701172,569.6572104018912,0.0211056883401964,0.18793930113315582,241.0,0.02056962251663208
-153.30992284830296,0.8908394575119019,63.94086837768555,424.0,74.91032845058648,63.60346984863281,0.39113128185272217,242,18.312095642089844,0.8949141502380371,86.51339721679688,2.122653703697751,-348.2161296154631,-75.4717025756836,0.0,0.18848887085914612,0.020515866577625275,242000,-76.62458038330078,-92.53954055535195,-65.25845336914062,0.2085341513156891,424.0,0.6477246284484863,3230.529154062271,1.0,37.36870193481445,570.127358490566,0.020689822899908242,0.15779617428779602,242.0,0.020586781203746796
208.08275263148124,0.8959444165229797,63.897945404052734,425.0,74.87187905508597,63.532257080078125,0.3909139335155487,243,23.70159149169922,0.8973715901374817,112.96589660644531,2.0485022804318196,-347.38939490347826,-74.803466796875,0.0,0.22635771334171295,0.021570920944213867,243000,-76.06439971923828,-95.39108954685908,-64.54578399658203,0.18170557916164398,425.0,0.647344708442688,3245.54429602623,1.0,37.65114974975586,569.795294117647,0.020282151651708893,0.1520245224237442,243.0,0.0207059383392334
47.230170958648976,0.8899054527282715,64.18827819824219,427.0,74.89784376000098,63.97106170654297,0.3907894790172577,244,18.947242736816406,0.8927851319313049,105.20955657958984,6.7837300311029916,-346.4128796043505,-75.80827331542969,0.0,0.2344575673341751,0.021164080128073692,244000,-76.84146881103516,-101.53281781453826,-65.76737976074219,0.17613573372364044,427.0,0.6467766165733337,3257.770688056946,1.0,37.9525260925293,569.5081967213115,0.020282151651708893,0.1754583716392517,244.0,0.02070005051791668
546.386679570858,0.879092276096344,63.54542541503906,428.0,74.86257418203475,63.372314453125,0.3905508816242218,245,30.703258514404297,0.8766173720359802,110.73345184326172,18.412863366913353,-345.1882413871056,-74.58818054199219,0.0,0.2006901055574417,0.02185063064098358,245000,-76.04541015625,-100.25127865883101,-66.15081024169922,0.2179468274116516,428.0,0.6461477279663086,3272.66331243515,1.0,38.25365447998047,570.5140186915888,0.019882513137642284,0.24134883284568787,245.0,0.020769979804754257
-121.55608818154269,0.8874333500862122,63.65177917480469,429.0,74.84275253858866,63.300479888916016,0.3904646933078766,246,27.890644073486328,0.8753189444541931,104.43376922607422,25.879724288040453,-344.24796553420424,-74.2913818359375,0.0,0.21075834333896637,0.021853556856513023,246000,-75.51884460449219,-98.20327983524955,-67.69404602050781,0.20990151166915894,429.0,0.6455146074295044,3286.891404390335,1.0,38.55376434326172,571.5151515151515,0.020282151651708893,0.17377378046512604,246.0,0.020789725705981255
107.8958235739874,0.8814982771873474,64.20455932617188,430.0,74.80323981032294,63.86861038208008,0.3903947174549103,247,14.893047332763672,0.8866850137710571,115.76323699951172,29.751089314011534,-342.4279944320928,-75.2213363647461,0.0,0.13329678773880005,0.0207129567861557,247000,-76.15287780761719,-93.37993451685571,-66.33585357666016,0.17043298482894897,430.0,0.6450362801551819,3301.9960181713104,1.0,38.83733367919922,572.5116279069767,0.019490749081111935,0.20338895916938782,247.0,0.02071179263293743
115.79450333720759,0.8633764982223511,64.0578384399414,431.0,74.76554010078468,63.762908935546875,0.39028316736221313,248,28.90738296508789,0.8794143795967102,111.90937805175781,28.75125436220768,-341.3904836309335,-75.73385620117188,0.0,0.19708925485610962,0.0195871964097023,248000,-76.86566162109375,-94.1097293002277,-65.54248809814453,0.25212550163269043,431.0,0.6444697380065918,3317.036159515381,1.0,39.1341667175293,573.5034802784223,0.019882513137642284,0.1577511429786682,248.0,0.020647453144192696
-444.6367777799234,0.8751075267791748,64.43073272705078,432.0,74.77102782720583,64.18865966796875,0.3899935185909271,249,33.22478103637695,0.8560770153999329,38.93271255493164,30.714994646362424,-339.95583422071985,-75.80414581298828,0.0,0.2305675595998764,0.019295742735266685,249000,-77.20346069335938,-87.56323498565625,-67.74258422851562,0.1416231393814087,432.0,0.6438949704170227,3330.1668739318848,1.0,39.42149353027344,574.4907407407408,0.019882513137642284,0.17179879546165466,249.0,0.020669987425208092
-377.4300218746813,0.8704386353492737,64.51924896240234,433.0,74.75204284131556,64.3399429321289,0.38987573981285095,250,16.782489776611328,0.8698452115058899,92.34701538085938,25.463778978511133,-338.96604076846654,-76.42933654785156,0.0,0.22769519686698914,0.019080275669693947,250000,-77.58387756347656,-87.58930908464589,-66.53646087646484,0.1471318006515503,433.0,0.6433926224708557,3344.3902065753937,1.0,39.6612663269043,575.473441108545,0.019882513137642284,0.14637500047683716,250.0,0.020652586594223976
107.95567454630819,0.8447164297103882,65.0596923828125,434.0,74.78257761027083,64.62210845947266,0.3899236023426056,251,27.025951385498047,0.8670944571495056,112.15034484863281,29.49738432333099,-338.3212891539513,-77.077880859375,0.0,0.22997336089611053,0.01880674436688423,251000,-77.81295013427734,-79.76078988233883,-68.10399627685547,0.20422649383544922,434.0,0.6427470445632935,3356.3967440128326,1.0,39.92733383178711,576.4516129032259,0.020689822899908242,0.09981220960617065,251.0,0.020626822486519814
-333.50232690847395,0.8721230626106262,65.07040405273438,435.0,74.76971193593094,64.90908813476562,0.38983237743377686,252,21.736909866333008,0.8483492732048035,80.49930572509766,22.083609392297912,-336.64062821751395,-77.32643127441406,0.0,0.2191939800977707,0.01781640015542507,252000,-78.4764633178711,-79.7810111860096,-64.82799530029297,0.12083031237125397,435.0,0.6421585083007812,3370.348680973053,1.0,40.21874237060547,577.4252873563219,0.019490749081111935,0.2345781773328781,252.0,0.020547667518258095
308.06511100163,0.8708774447441101,65.23046875,436.0,74.73637553373139,65.13924407958984,0.38977864384651184,253,30.074419021606445,0.8635027408599854,112.25730895996094,20.575104048442718,-335.20463856924533,-77.64190673828125,0.0,0.21375714242458344,0.017266927286982536,253000,-78.86358642578125,-80.55817415115511,-68.95116424560547,0.1439622938632965,436.0,0.6414848566055298,3385.2324011325836,1.0,40.50642776489258,578.394495412844,0.020282151651708893,0.10283353179693222,253.0,0.020502906292676926
-326.0095621031249,0.86883145570755,64.97822570800781,437.0,74.76957518398122,64.82604217529297,0.3898887038230896,254,24.073122024536133,0.8682145476341248,37.16310119628906,16.51678179084433,-333.7821840333615,-76.88166809082031,0.0,0.17602936923503876,0.016797460615634918,254000,-78.16936492919922,-61.325179690083395,-68.17950439453125,0.08041588962078094,437.0,0.6407850980758667,3397.1036932468414,1.0,40.78652572631836,579.3592677345538,0.020282151651708893,0.16799376904964447,254.0,0.020466243848204613
184.33096265901818,0.8580265641212463,65.22190856933594,438.0,74.73394127141283,64.8749008178711,0.38978639245033264,255,22.417865753173828,0.8867687582969666,114.46463775634766,18.228138906166215,-331.72180099165627,-77.08203125,0.0,0.20926949381828308,0.016792388632893562,255000,-78.31947326660156,-58.391481116394644,-65.19573974609375,0.21557584404945374,438.0,0.6405720114707947,3412.104268312454,1.0,41.02043151855469,580.3196347031964,0.019882513137642284,-0.0018572844564914703,255.0,0.02047494240105152
259.8129373610809,0.8723195195198059,65.00792694091797,439.0,74.70270915478696,64.807373046875,0.38960540294647217,256,22.970415115356445,0.8670859932899475,110.7010726928711,17.901958301810595,-332.3067954147904,-77.28892517089844,0.0,0.18586444854736328,0.01755860075354576,256000,-78.49790954589844,-64.2032619389265,-70.9476318359375,0.010513070970773697,439.0,0.6404958963394165,3426.917214870453,1.0,41.256011962890625,581.2756264236903,0.020282151651708893,0.07039971649646759,256.0,0.02054572105407715
-76.11492861593942,0.8710418939590454,64.76129150390625,440.0,74.67091218483286,64.76790618896484,0.3894089162349701,257,38.31056594848633,0.8747848868370056,81.9096908569336,19.703967222734843,-332.9291793388607,-76.36769104003906,0.0,0.20058251917362213,0.018335092812776566,257000,-77.69621276855469,-72.2983182925285,-68.09973907470703,0.09759591519832611,440.0,0.6401681900024414,3441.768588066101,1.0,41.51350402832031,582.2272727272727,0.019882513137642284,0.037766288965940475,257.0,0.020622842013835907
174.57668404817542,0.8894481658935547,64.7072525024414,441.0,74.6655564100496,64.6484375,0.38925784826278687,258,27.1683406829834,0.8885720372200012,112.67959594726562,22.6226981981666,-331.5555501841471,-74.84403228759766,0.0,0.1993546336889267,0.01893070712685585,258000,-76.43437194824219,-63.55630147396197,-66.43350219726562,0.12591731548309326,441.0,0.6407280564308167,3455.408523082733,1.0,41.33156967163086,583.1746031746031,0.0211056883401964,0.12654224038124084,258.0,0.020599381998181343
159.58646998013342,0.8979235887527466,64.10444641113281,442.0,74.63032678660582,63.819400787353516,0.38924142718315125,259,35.795623779296875,0.8902011513710022,111.27892303466797,31.426777267792048,-335.09858540850706,-73.72927856445312,0.0,0.2005101889371872,0.01896071620285511,259000,-75.06376647949219,-83.88655101968672,-70.87446594238281,0.07895408570766449,442.0,0.6403306722640991,3470.439044713974,1.0,41.47235107421875,584.1176470588235,0.019490749081111935,0.18683208525180817,259.0,0.020575139671564102
353.8761916218897,0.8897588849067688,64.99932098388672,443.0,74.59965048900152,64.61351776123047,0.38926175236701965,260,17.01056671142578,0.8895112872123718,114.13591003417969,39.99895308102592,-333.014946815417,-74.54027557373047,0.0,0.18519309163093567,0.019012048840522766,260000,-75.5902099609375,-78.55303023391991,-71.27250671386719,0.179621160030365,443.0,0.639600932598114,3485.2710206508636,1.0,41.755767822265625,585.0564334085778,0.020282151651708893,0.08706703782081604,260.0,0.020568156614899635
258.11489900109893,0.881545901298523,65.11893463134766,444.0,74.57947480310247,64.73638916015625,0.38923510909080505,261,21.998912811279297,0.8969916105270386,109.51332092285156,42.112531233841025,-331.3757298268197,-74.61842346191406,0.0,0.20149634778499603,0.01908533275127411,261000,-75.52568054199219,-74.7356637755302,-71.46825408935547,0.08887866139411926,444.0,0.638987123966217,3499.622391939163,1.0,42.0049934387207,585.990990990991,0.019490749081111935,0.1452794373035431,261.0,0.020550742745399475
448.74177576024914,0.8851174116134644,65.19964599609375,445.0,74.5483591157819,65.04985046386719,0.3890749216079712,262,16.08294677734375,0.8931841850280762,114.88200378417969,51.520523464786145,-330.30990905929553,-75.15098571777344,0.0,0.1927681714296341,0.019428590312600136,262000,-76.22406768798828,-73.08280201134993,-69.9074935913086,0.15596407651901245,445.0,0.6383407711982727,3514.4972083568573,1.0,42.27260208129883,586.6359550561798,0.019490749081111935,0.07181404531002045,262.0,0.02057742141187191
-200.9717863372611,0.8922005891799927,65.13973236083984,446.0,74.51460347415475,64.80587005615234,0.38877806067466736,263,28.24456214904785,0.9048066735267639,106.30926513671875,46.743187887789084,-329.09324096142086,-74.38489532470703,0.0,0.20276637375354767,0.017705347388982773,263000,-75.42447662353516,-72.72556669024965,-69.41706848144531,0.06476446986198425,446.0,0.638089656829834,3529.509488582611,1.0,42.48614501953125,587.5627802690583,0.019106704324195603,0.04769228398799896,263.0,0.02048053964972496
188.16213142853093,0.9011366963386536,64.86870574951172,447.0,74.50120348637097,64.72962951660156,0.388503760099411,264,26.99004554748535,0.8886764645576477,108.0359115600586,50.85313851224335,-328.9707871888679,-74.55317687988281,0.0,0.22129878401756287,0.016274143010377884,264000,-75.93365478515625,-76.12062552004839,-69.87149810791016,0.05192771553993225,447.0,0.6382741928100586,3543.566917657852,1.0,42.676456451416016,588.4854586129754,0.019882513137642284,0.07632756233215332,264.0,0.020386524498462677
-144.7830195054991,0.8856094479560852,64.4281997680664,448.0,74.48815659939898,64.32958984375,0.3884859085083008,265,28.127656936645508,0.884734034538269,68.89910888671875,49.37911918690144,-330.0706679969895,-73.48719787597656,0.0,0.17238253355026245,0.01618676818907261,265000,-74.73084259033203,-85.92139940438537,-70.66337585449219,0.08844257146120071,448.0,0.6376175284385681,3557.6125400066376,1.0,42.952720642089844,589.4040178571429,0.020689822899908242,0.098491370677948,265.0,0.020385928452014923
-455.11648149579577,0.8981125354766846,64.8108139038086,450.0,74.48334524818877,64.5246810913086,0.38841140270233154,266,25.648412704467773,0.8907343745231628,90.21794128417969,46.90719822810912,-327.08496176756734,-73.17308044433594,0.0,0.169883593916893,0.01696941815316677,266000,-74.14962768554688,-74.94891690878134,-70.92346954345703,0.06314557790756226,450.0,0.6371952295303345,3571.268168926239,1.0,43.21590805053711,589.72,0.020689822899908242,0.0867752954363823,266.0,0.020442230626940727
-142.6883081994559,0.8939114212989807,64.99503326416016,451.0,74.45861038873288,64.92160034179688,0.388351172208786,267,17.128847122192383,0.8783922791481018,104.72443389892578,40.66013624932036,-327.4444427583548,-73.6731948852539,0.0,0.20733579993247986,0.01734483428299427,267000,-74.73284912109375,-74.88964831451831,-71.22937774658203,0.07573381811380386,451.0,0.6369152665138245,3585.884810447693,1.0,43.4695930480957,590.629711751663,0.020282151651708893,0.0339471697807312,267.0,0.020464632660150528
-337.5605000942515,0.8913565278053284,64.3997802734375,453.0,74.45738007715049,64.2763900756836,0.38826456665992737,268,39.11424255371094,0.8966990113258362,88.91731262207031,35.262791463612544,-326.00286565650333,-71.5485610961914,0.0,0.19842545688152313,0.016769908368587494,268000,-72.86585998535156,-78.30504777105737,-70.92172241210938,0.07735539972782135,453.0,0.6363964080810547,3599.3745646476746,1.0,43.73822784423828,590.7527593818985,0.020689822899908242,0.06956102699041367,268.0,0.020455488935112953
297.9317972132745,0.8701465129852295,65.06353759765625,456.0,74.42327921866065,64.91566467285156,0.3880074620246887,269,17.457361221313477,0.8855335712432861,112.526123046875,38.871205944627405,-322.96376269800226,-73.15586853027344,0.0,0.17896045744419098,0.016258178278803825,269000,-74.15509033203125,-73.34608601753517,-71.66250610351562,0.0072162821888923645,456.0,0.6357564330101013,3614.460459470749,1.0,44.00395202636719,589.8333333333334,0.020689822899908242,0.024899449199438095,269.0,0.02047315426170826
200.5319360090738,0.8695322871208191,65.14939880371094,457.0,74.40705079797439,64.86739349365234,0.3876648545265198,270,28.791584014892578,0.8824857473373413,114.43972778320312,37.74084647703083,-322.67683973661707,-73.52872467041016,0.0,0.2061719298362732,0.016248567029833794,270000,-74.57353210449219,-74.78875756367037,-73.00447082519531,0.030353933572769165,457.0,0.635436475276947,3628.688371658325,1.0,44.25878143310547,590.730853391685,0.020282151651708893,0.06266863644123077,270.0,0.020522529259324074
246.98726477911026,0.8729010820388794,65.37788391113281,458.0,74.43143548255016,65.21710205078125,0.3874901235103607,271,28.585176467895508,0.8760718703269958,117.77515411376953,40.31580144272184,-321.2853400817541,-73.7664794921875,0.0,0.198570117354393,0.015612301416695118,271000,-74.83033752441406,-67.22079237210059,-73.06787109375,0.05663885921239853,458.0,0.6348100304603577,3640.9347507953644,1.0,44.52552032470703,591.6244541484716,0.019882513137642284,0.09969723224639893,271.0,0.02049217000603676
303.14060782358933,0.8803751468658447,66.03739166259766,459.0,74.41852062670388,65.88143157958984,0.3875184953212738,272,25.966482162475586,0.8846558928489685,114.61351013183594,40.781681263869494,-319.98384059117745,-76.09111022949219,0.0,0.17752917110919952,0.01614113710820675,272000,-76.78926849365234,-63.72413398249794,-72.6552505493164,0.08240731060504913,459.0,0.6345738768577576,3655.0041267871857,1.0,44.715423583984375,591.6666666666666,0.019882513137642284,0.1142212450504303,272.0,0.020527806133031845
-12.362610319875449,0.8758792281150818,66.39043426513672,460.0,74.38636253335969,66.25566864013672,0.3874087929725647,273,28.367765426635742,0.878749430179596,113.33812713623047,43.43397257904388,-322.9230820435187,-77.11843872070312,0.0,0.20816518366336823,0.016791770234704018,273000,-78.1898193359375,-78.11066758314726,-70.19718933105469,0.0953330546617508,460.0,0.6349381804466248,3670.027552127838,1.0,44.79002380371094,592.554347826087,0.019490749081111935,0.08935824036598206,273.0,0.020584531128406525
435.19531411965437,0.881919801235199,66.51160430908203,462.0,74.36374084494332,66.4979476928711,0.38744860887527466,274,33.86964416503906,0.8650267124176025,119.1347427368164,48.103713056143164,-320.6998621733072,-77.27828979492188,0.0,0.2491701990365982,0.01673322729766369,274000,-78.36345672607422,-63.999895507960474,-74.30328369140625,0.035966791212558746,462.0,0.6343441009521484,3684.5914001464844,1.0,45.054317474365234,592.3051948051948,0.019882513137642284,-0.12510067224502563,274.0,0.020575830712914467
-149.17998682332149,0.8675298094749451,66.86061096191406,464.0,74.3347351414746,66.65819549560547,0.38753053545951843,275,21.352262496948242,0.8783589601516724,94.60891723632812,45.11475915008947,-319.0802027997687,-77.9495849609375,0.0,0.2142178863286972,0.016421223059296608,275000,-79.00615692138672,-50.55168863069924,-72.35942077636719,0.01759837567806244,464.0,0.6339530944824219,3699.4818031787872,1.0,45.29606246948242,592.4655172413793,0.020282151651708893,-0.009945131838321686,275.0,0.020538177341222763
