total/steps,ret_rms_std,rollout/episodes,train/loss_critic,rollout/actions_std,rollout/episode_steps,total/epochs,rollout/Q_mean,reference_perturbed_action_mean,rollout/return_history,reference_Q_mean,train/loss_actor,param_noise_stddev,reference_action_std,eval/return_history,obs_rms_std,total/steps_per_second,reference_actor_Q_mean,total/episodes,reference_Q_std,eval/Q,rollout/return,ret_rms_mean,reference_actor_Q_std,obs_rms_mean,reference_action_mean,eval/return,total/duration,eval/episodes,train/param_noise_distance,reference_perturbed_action_std,rollout/actions_mean
465000,1.0,4566.0,7071.8330078125,0.837243378162384,101.83683749452474,465,892.6325073242188,0.1165708601474762,735.4031714033581,751.5580444335938,-1219.0167236328125,0.014460633428115275,0.8938206434249878,740.3702345306006,6.226318359375,63.18871499226723,803.6939697265625,4566.0,656.5925903320312,2086.805419921875,479.056725911937,0.0,678.9591064453125,1.817560076713562,0.11485797166824341,611.1495300685993,7358.908945322037,465.0,0.19392092525959015,0.8945364952087402,0.10582786798477173
466000,1.0,4572.0,8211.4697265625,0.8371991515159607,101.87204724409449,466,894.1987915039062,0.18930847942829132,732.0414587959011,763.687255859375,-1260.422607421875,0.014460633428115275,0.8895728588104248,741.0846944972384,6.225388526916504,63.1836877676752,816.234375,4572.0,659.228271484375,1595.2939453125,479.21009374305305,0.0,679.6118774414062,1.817451000213623,0.2117929756641388,551.3229466259893,7375.321328401566,466.0,0.1941654086112976,0.8957038521766663,0.10579139739274979
467000,1.0,4579.0,7669.73583984375,0.8371755480766296,101.93513867656694,467,896.0247192382812,0.034354981034994125,741.560938156453,745.83935546875,-1212.4569091796875,0.015350253774398782,0.9177005887031555,740.8336068818383,6.224388599395752,63.17575868417053,798.357666015625,4579.0,655.0682983398438,1754.1297607421875,479.48252563188953,0.0,679.0185546875,1.8170169591903687,0.08567684888839722,827.4667029794631,7392.075848817825,467.0,0.19162671267986298,0.9241086840629578,0.10562172532081604
468000,1.0,4585.0,8881.5107421875,0.8372216820716858,102.05321701199564,468,897.2761840820312,0.11973055452108383,741.8642609232427,753.9500732421875,-1243.6015625,0.014175701821503062,0.9038747549057007,743.2777610934222,6.224316596984863,63.16752257414751,803.271240234375,4585.0,645.3600463867188,1923.5548095703125,480.0306215323201,0.0,665.7073974609375,1.8166403770446777,0.11921116709709167,800.5164930292196,7408.870586156845,468.0,0.22615425288677216,0.9081972241401672,0.10535690933465958
469000,1.0,4590.0,8201.275390625,0.8371437191963196,102.16971677559913,469,899.0741577148438,0.13963556289672852,751.2367774977752,752.503662109375,-1278.8299560546875,0.013896384493189945,0.8971887826919556,744.0229337438625,6.223366737365723,63.163174902072804,803.1497802734375,4590.0,658.5891723632812,1211.7821044921875,480.5902971259903,0.0,683.1541748046875,1.8164116144180298,0.17594142258167267,566.0181922059435,7425.212566137314,469.0,0.1654166281223297,0.9013310670852661,0.10528559982776642
470000,1.0,4597.0,9121.375,0.8371055722236633,102.23515336088754,470,900.6553955078125,0.1387529969215393,755.4199999665533,756.7288208007812,-1269.2791748046875,0.013896384493189945,0.8976614475250244,747.7063463487962,6.223326206207275,63.15383878613167,810.92724609375,4597.0,653.3770141601562,1771.691162109375,480.8961070691875,0.0,680.811767578125,1.8160297870635986,0.11783630400896072,794.3589477145829,7442.144595384598,470.0,0.2176402509212494,0.8983493447303772,0.10518021136522293
471000,1.0,4604.0,8509.3154296875,0.8370636701583862,102.28410078192876,471,902.2245483398438,0.1693960428237915,740.7892820734338,747.348388671875,-1234.34130859375,0.013896384493189945,0.9071012735366821,746.55411332419,6.223206996917725,63.14913580909551,800.9912109375,4604.0,657.67431640625,1760.3089599609375,481.13112631021926,0.0,682.552490234375,1.8156298398971558,0.12713637948036194,631.5161048666736,7458.534372091293,471.0,0.20365934073925018,0.8943714499473572,0.10508665442466736
472000,1.0,4609.0,8591.4306640625,0.8370169401168823,102.36450423085267,472,904.2354736328125,0.023407848551869392,733.244400709549,758.3611450195312,-1269.7027587890625,0.0136225708197137,0.9190820455551147,746.2940431989696,6.221786975860596,63.14488603678822,816.45654296875,4609.0,655.6620483398438,1272.6171875,481.5033262341338,0.0,679.9730224609375,1.8151490688323975,0.0013065653620287776,533.0747176785137,7474.872941017151,472.0,0.20436669886112213,0.9166054129600525,0.10483966767787933
473000,1.0,4614.0,8186.0185546875,0.8369739651679993,102.48591244039879,473,906.1300048828125,0.1205950602889061,754.1637113947578,766.0618896484375,-1265.1436767578125,0.01335415235733134,0.9084580540657043,750.0949371297669,6.219868183135986,63.13687244758289,822.6910400390625,4614.0,657.9635009765625,1565.8155517578125,482.0999453184523,0.0,680.6792602539062,1.8151236772537231,0.11022377759218216,923.6729331567558,7491.660287618637,473.0,0.21071909368038177,0.9082242250442505,0.10468277335166931
474000,1.0,4622.0,7406.1025390625,0.8369901776313782,102.54110774556469,474,907.3455810546875,0.03467634692788124,745.9715180481123,796.2586059570312,-1253.50634765625,0.013896384493189945,0.9170342087745667,754.0886081616925,6.222068786621094,63.127241868720354,853.958740234375,4622.0,662.8740234375,1812.1190185546875,482.3741293295305,0.0,682.1211547851562,1.8151339292526245,0.03637266531586647,1047.6941283300202,7508.644223451614,474.0,0.19761569797992706,0.9176133871078491,0.10476057231426239
475000,1.0,4628.0,7816.857421875,0.8369823694229126,102.61862575626621,475,909.1406860351562,0.05052242428064346,751.7908932013564,805.90283203125,-1302.832763671875,0.0136225708197137,0.9175739288330078,755.0604029280659,6.220848560333252,63.119832603594254,865.986083984375,4628.0,661.3638305664062,1717.100830078125,482.7357399017915,0.0,683.2144775390625,1.814764142036438,0.06224891543388367,854.6938638001632,7525.368499994278,475.0,0.21215996146202087,0.9149749279022217,0.10452427715063095
476000,1.0,4636.0,7879.2880859375,0.8370196223258972,102.67083692838654,476,910.1582641601562,0.17105786502361298,737.2164631213653,800.01416015625,-1317.1590576171875,0.0136225708197137,0.9102699160575867,757.8024912894857,6.220304489135742,63.112799130483765,855.1580810546875,4636.0,660.7469482421875,1704.726318359375,482.97488716374414,0.0,685.305908203125,1.814884066581726,0.1488528847694397,820.88929588796,7542.0517954826355,476.0,0.23044314980506897,0.9115413427352905,0.10462969541549683
477000,1.0,4642.0,9129.5771484375,0.8369916677474976,102.7212408444636,477,911.7723999023438,0.2322717308998108,726.2112056983597,805.792724609375,-1291.2362060546875,0.0136225708197137,0.9129359722137451,761.9601602860497,6.220405578613281,63.10321363935598,865.328857421875,4642.0,669.8998413085938,1856.224609375,483.2144400842017,0.0,696.0567016601562,1.814724087715149,0.10908517986536026,989.0657811377308,7559.044500112534,477.0,0.20285804569721222,0.8860686421394348,0.10472423583269119
478000,1.0,4649.0,7811.90185546875,0.8370257019996643,102.80554958055495,478,913.2412109375,0.13175149261951447,735.9204870285954,807.6083984375,-1276.350830078125,0.01335415235733134,0.9029300212860107,765.9110383561948,6.218656539916992,63.09205794850017,864.62548828125,4649.0,670.5658569335938,1756.60205078125,483.5821605705123,0.0,694.8087768554688,1.814427137374878,0.17297963798046112,1104.6517555152857,7576.230916261673,478.0,0.2064933329820633,0.911379873752594,0.10450804233551025
479000,1.0,4654.0,8650.5205078125,0.8370166420936584,102.89664804469274,479,914.9751586914062,0.10010924190282822,743.1473737549314,821.4229736328125,-1302.8765869140625,0.013896384493189945,0.9053582549095154,776.1853175505331,6.217475891113281,63.07393487034111,874.317138671875,4654.0,696.8197631835938,1930.749267578125,484.0314046116364,0.0,717.137939453125,1.8140290975570679,0.11146777868270874,1602.5313973977386,7594.262209653854,479.0,0.19620567560195923,0.9104681611061096,0.10436195135116577
480000,1.0,4660.0,8330.3701171875,0.8370185494422913,102.98884120171674,480,916.5298461914062,0.0371568389236927,738.6152573519229,812.484130859375,-1295.70947265625,0.014175701821503062,0.9127181768417358,777.086405129811,6.21699857711792,63.06504448873465,871.5516357421875,4660.0,686.622802734375,1386.8994140625,484.46755206796695,0.0,711.3770141601562,1.8137811422348022,0.06913238018751144,857.7003673937361,7611.189429759979,480.0,0.1892956793308258,0.9087823033332825,0.10421930253505707
481000,1.0,4664.0,9153.423828125,0.8370107412338257,103.0926243567753,481,918.3744506835938,0.1266804337501526,756.6157160545808,823.14697265625,-1336.40087890625,0.0136225708197137,0.9137726426124573,778.5426003585137,6.215859889984131,63.060742370726494,880.919189453125,4664.0,685.6514892578125,2085.917236328125,484.9693452175266,0.0,712.437255859375,1.8134138584136963,0.031608931720256805,568.3071610278188,7627.566405296326,481.0,0.21201461553573608,0.9082075953483582,0.10395466536283493
482000,1.0,4672.0,8521.9853515625,0.8370088338851929,103.16481164383562,482,920.0901489257812,0.22595033049583435,764.2103318665562,789.2176513671875,-1309.859619140625,0.013896384493189945,0.8798948526382446,777.7517516228104,6.215902805328369,63.05344440572548,844.6787109375,4672.0,681.7792358398438,1715.446533203125,485.3102700727514,0.0,706.6528930664062,1.812807559967041,0.21360203623771667,765.1621598054437,7644.308800935745,482.0,0.23033541440963745,0.8807038068771362,0.10376334190368652
483000,1.0,4678.0,9150.7412109375,0.8369657397270203,103.22937152629329,483,921.9617919921875,0.2920846939086914,769.3937402016978,799.809814453125,-1326.7777099609375,0.0136225708197137,0.8797281980514526,780.9995464726832,6.215272426605225,63.04622906940024,855.6557006835938,4678.0,670.5405883789062,1754.48193359375,485.6344720506382,0.0,689.590576171875,1.812668800354004,0.2642742693424225,872.2432012622476,7661.0450320243835,483.0,0.20143018662929535,0.8697226047515869,0.10369551181793213
484000,1.0,4683.0,8299.708984375,0.8369128704071045,103.3190262652146,484,923.8255615234375,0.14240843057632446,762.058239034845,819.2593994140625,-1298.596435546875,0.01335415235733134,0.9014283418655396,780.2220560830256,6.213301181793213,63.03876017070925,877.4264526367188,4683.0,661.0195922851562,1840.4737548828125,486.06916415104797,0.0,682.1539306640625,1.8126862049102783,0.13930858671665192,771.4078458532637,7677.815976858139,484.0,0.20053985714912415,0.8951481580734253,0.10367483645677567
485000,1.0,4690.0,9343.7978515625,0.8369005918502808,103.40383795309168,485,925.29150390625,0.12526871263980865,756.6515713463397,819.5443725585938,-1310.0380859375,0.0136225708197137,0.9062997102737427,779.7099303957303,6.214168548583984,63.0335329387176,879.9393310546875,4690.0,668.0145263671875,1666.80517578125,486.47646501981427,0.0,690.8846435546875,1.8121795654296875,0.14306287467479706,775.772801430418,7694.317252874374,485.0,0.19374161958694458,0.907719612121582,0.10350207984447479
486000,1.0,4696.0,9459.9228515625,0.8369181156158447,103.47700170357751,486,926.6438598632812,0.1148407906293869,758.4852486902134,821.7567138671875,-1322.73388671875,0.014751292160020392,0.9102179408073425,786.136118195836,6.214517593383789,63.021938439847624,880.6310424804688,4696.0,683.3656616210938,1830.4461669921875,486.8262067115382,0.0,712.0382690429688,1.8121163845062256,0.13022059202194214,1117.1718658960779,7711.600309848785,486.0,0.18444040417671204,0.913681149482727,0.1034352257847786
487000,1.0,4701.0,9031.291015625,0.8369552493095398,103.57115507338864,487,927.861572265625,0.12876126170158386,770.8242418667235,802.5120849609375,-1338.481689453125,0.014460633428115275,0.9046103358268738,789.8766760649294,6.215034008026123,63.009941010973186,860.141845703125,4701.0,677.5059204101562,1950.59326171875,487.275534715927,0.0,698.6730346679688,1.8118690252304077,0.12451326102018356,1186.7444704399472,7728.939151287079,487.0,0.1887357383966446,0.8994476795196533,0.10335700213909149
488000,1.0,4706.0,7989.48876953125,0.8369536995887756,103.69422014449638,488,929.3881225585938,0.10199581831693649,791.3857926571441,814.7747192382812,-1329.854248046875,0.013896384493189945,0.910248875617981,794.7951567154338,6.2143354415893555,62.997654127835524,873.2816772460938,4706.0,678.3935546875,1867.0057373046875,487.86544071100406,0.0,701.655517578125,1.8116306066513062,0.10788524895906448,1031.3498959610906,7746.320188522339,488.0,0.20599354803562164,0.9097994565963745,0.10323034971952438
489000,1.0,4710.0,9873.9765625,0.836941123008728,103.7452229299363,489,931.3458251953125,0.16353224217891693,781.6918231927967,817.46435546875,-1353.2310791015625,0.014460633428115275,0.9071542620658875,797.8726498294305,6.212303161621094,62.98788409733838,879.7708740234375,4710.0,685.488037109375,1705.2894287109375,488.1109726983349,0.0,707.1949462890625,1.8113806247711182,0.1625390201807022,940.6655215660678,7763.397786855698,489.0,0.18755286931991577,0.9094579219818115,0.10310393571853638
490000,1.0,4714.0,8424.1572265625,0.8369115591049194,103.90814594823928,490,933.4353637695312,0.24862603843212128,802.2061144203498,817.6217041015625,-1360.565185546875,0.014460633428115275,0.8911617994308472,802.5207547138599,6.210822582244873,62.97404143619632,881.107666015625,4714.0,687.8719482421875,1802.9854736328125,488.89048772621413,0.0,712.529296875,1.8109664916992188,0.2409980148077011,1160.733461839764,7780.983859777451,490.0,0.2067246288061142,0.8847443461418152,0.1030847430229187
491000,1.0,4719.0,8611.3046875,0.8369066119194031,104.02585293494384,491,935.2618408203125,0.07798848301172256,818.8083698855729,821.6327514648438,-1348.6055908203125,0.013896384493189945,0.9052380323410034,802.0812590738095,6.209114074707031,62.96590902967326,885.4696044921875,4719.0,698.0478515625,1865.81396484375,489.4531988367361,0.0,720.6368408203125,1.8107322454452515,0.15431922674179077,800.3629630915235,7797.870428085327,491.0,0.20746904611587524,0.9146024584770203,0.10306132584810257
492000,1.0,4725.0,9803.943359375,0.8368974924087524,104.12126984126984,492,936.5696411132812,0.25447165966033936,825.752638238633,849.8372802734375,-1395.6165771484375,0.01335415235733134,0.8870999813079834,803.1748503456374,6.2085700035095215,62.95875434677068,910.8118286132812,4725.0,708.3336791992188,1927.4691162109375,489.92168860992365,0.0,732.1000366210938,1.8106505870819092,0.20796801149845123,705.6241115927351,7814.639998912811,492.0,0.21880079805850983,0.8797715902328491,0.10315534472465515
493000,1.0,4730.0,8182.4189453125,0.8368552923202515,104.22325581395349,493,938.2879028320312,0.2288956642150879,841.1321845322075,853.4270629882812,-1382.940185546875,0.0136225708197137,0.8852238059043884,808.0041691746259,6.207836627960205,62.94628401103692,909.3716430664062,4730.0,718.4393310546875,1846.0849609375,490.41820990015236,0.0,740.5995483398438,1.8105683326721191,0.20310702919960022,1243.3972048861299,7832.074724435806,493.0,0.20023508369922638,0.8787686824798584,0.10315167158842087
494000,1.0,4733.0,8746.4501953125,0.836736261844635,104.27508979505599,494,941.160400390625,0.21137167513370514,846.0058395615357,830.6461791992188,-1377.799072265625,0.01335415235733134,0.9070937633514404,806.6995170119552,6.205123424530029,62.94092857327101,890.915771484375,4733.0,720.9602661132812,1640.7491455078125,490.6808852079869,0.0,742.610595703125,1.8097844123840332,0.10750770568847656,691.0203989628495,7848.629043102264,494.0,0.19287903606891632,0.8837192058563232,0.10276896506547928
495000,1.0,4739.0,9024.423828125,0.8367756605148315,104.44397552226208,495,942.69091796875,0.06076508387923241,882.6984227706068,840.3521728515625,-1413.766845703125,0.0136225708197137,0.9102685451507568,808.1056571372987,6.205513000488281,62.93403038919701,903.2034912109375,4739.0,721.5632934570312,1691.9522705078125,491.48547371178125,0.0,744.2554321289062,1.8095676898956299,0.052309904247522354,911.9602860347389,7865.378983974457,495.0,0.16162750124931335,0.9151336550712585,0.10258252173662186
496000,1.0,4746.0,9445.708984375,0.8367747664451599,104.50653181626633,496,944.1748046875,0.09967011213302612,875.1011711523561,836.8444213867188,-1360.705810546875,0.01335415235733134,0.9120019674301147,808.7173098032549,6.204876899719238,62.92958817308314,900.455810546875,4746.0,711.8970947265625,1974.918701171875,491.78952754193415,0.0,734.4541015625,1.8093972206115723,0.10106180608272552,634.3352971068892,7881.824979305267,496.0,0.203939750790596,0.9079844355583191,0.10252302885055542
497000,1.0,4753.0,8822.072265625,0.836749255657196,104.55249316221334,497,945.8538818359375,0.14583644270896912,867.4515196114611,837.4312744140625,-1393.3533935546875,0.01335415235733134,0.8908608555793762,813.5774954718809,6.2073259353637695,62.91885580766778,897.1505126953125,4753.0,712.412841796875,1901.19482421875,492.00276362284893,0.0,736.3720092773438,1.8093276023864746,0.16055415570735931,1163.219616960433,7899.06290602684,497.0,0.18719403445720673,0.898600161075592,0.10252586752176285
498000,1.0,4760.0,10266.5078125,0.8367634415626526,104.60231092436975,498,947.2261962890625,0.0794784277677536,854.7679251607628,842.33740234375,-1395.63623046875,0.013091022799070031,0.9027250409126282,815.791062169465,6.206582546234131,62.91286554050489,901.1475830078125,4760.0,714.7045288085938,1944.371826171875,492.24697167075675,0.0,737.771240234375,1.809289813041687,0.11050941050052643,796.9564437301017,7915.710017681122,498.0,0.1887228786945343,0.903572678565979,0.10244053602218628
499000,1.0,4767.0,8648.8154296875,0.8367798924446106,104.6746381371932,499,948.5857543945312,0.03675229474902153,846.0225807137417,827.182373046875,-1416.3465576171875,0.013896384493189945,0.9158707857131958,814.9277300895055,6.208927154541016,62.9071566792377,889.6485595703125,4767.0,708.6939086914062,2048.29931640625,492.5729149625037,0.0,730.8272705078125,1.8094172477722168,0.025543997064232826,760.1267020932644,7932.3248155117035,499.0,0.1832808405160904,0.9121870994567871,0.10244110971689224
500000,1.0,4772.0,7636.2470703125,0.8367707133293152,104.73637887678122,500,950.3914794921875,0.2245112508535385,845.6500372427743,840.76806640625,-1421.164794921875,0.013896384493189945,0.8993554711341858,818.0459094025697,6.209107875823975,62.89750542945931,897.7738647460938,4772.0,715.6317138671875,2061.585205078125,492.8613967946713,0.0,735.138427734375,1.8092461824417114,0.15860915184020996,1078.7536545102025,7949.440865516663,500.0,0.1943425089120865,0.8794676661491394,0.10234326869249344
501000,1.0,4780.0,9385.8369140625,0.8367774486541748,104.80585774058578,501,951.7452392578125,0.030963921919465065,842.56763298486,834.0170288085938,-1405.02734375,0.013091022799070031,0.9195854663848877,819.6790304415704,6.208611488342285,62.8915364385,898.0919189453125,4780.0,726.4453125,1734.3397216796875,493.1689662034411,0.0,754.9625244140625,1.8094217777252197,0.02681688219308853,741.9594803659995,7966.095731973648,501.0,0.20012563467025757,0.9160606861114502,0.1023855060338974
502000,1.0,4786.0,9690.869140625,0.83681321144104,104.88257417467614,502,952.9345703125,0.037798188626766205,832.1881388395262,846.9132690429688,-1430.9759521484375,0.013896384493189945,0.9217742681503296,819.8542964018999,6.208375453948975,62.88619772039403,909.4080810546875,4786.0,729.91259765625,1534.4940185546875,493.52818704465443,0.0,754.2978515625,1.8094388246536255,0.027499249204993248,751.4744321942457,7982.673753499985,502.0,0.23628339171409607,0.927363932132721,0.10240675508975983
503000,1.0,4790.0,9054.837890625,0.8368299603462219,104.98893528183716,503,954.6060791015625,0.14922675490379333,847.9104193705525,877.13818359375,-1409.55908203125,0.0136225708197137,0.9017769694328308,826.5917469962354,6.207919597625732,62.87432725485887,945.474853515625,4790.0,738.9096069335938,1820.8824462890625,494.0220590563642,0.0,767.9506225585938,1.8094383478164673,0.18196284770965576,1208.201205015962,8000.085598707199,503.0,0.19962191581726074,0.9010050296783447,0.10237015783786774
504000,1.0,4796.0,9494.662109375,0.8368450403213501,105.03273561301084,504,955.9432983398438,0.02935745380818844,840.6286017907971,866.6185913085938,-1413.0787353515625,0.014175701821503062,0.91692715883255,827.9233918932783,6.207703113555908,62.869195147413755,922.6996459960938,4796.0,754.6522216796875,1500.7794189453125,494.2032374679864,0.0,781.554443359375,1.8098866939544678,0.0931657925248146,664.2416470461238,8016.644698858261,504.0,0.1814286708831787,0.9225969910621643,0.10258708149194717
505000,1.0,4802.0,10293.6279296875,0.8368755578994751,105.1366097459392,505,957.0475463867188,0.09627924859523773,840.7093709689782,843.747802734375,-1422.0899658203125,0.014460633428115275,0.9198968410491943,830.5384247796786,6.207481861114502,62.859581640056625,904.3575439453125,4802.0,745.9102783203125,1806.5640869140625,494.68085957285456,0.0,768.9498291015625,1.810051441192627,0.05370279401540756,1105.9012307526145,8033.77920794487,505.0,0.22906607389450073,0.9138715267181396,0.10270065069198608
506000,1.0,4810.0,9379.3525390625,0.836864709854126,105.17588357588357,506,958.6353149414062,0.2097664177417755,812.543187790779,853.5247802734375,-1453.2003173828125,0.014460633428115275,0.899814248085022,839.1327975595325,6.206828594207764,62.844137650489486,918.1735229492188,4810.0,747.5753173828125,2143.932373046875,494.8559251950593,0.0,771.7186889648438,1.8099616765975952,0.22516928613185883,1556.273376253618,8051.665897846222,506.0,0.2067990005016327,0.9055579900741577,0.10270164906978607
507000,1.0,4816.0,8142.60302734375,0.8368328809738159,105.25436046511628,507,960.4772338867188,0.22824926674365997,785.8270096236051,870.4696044921875,-1430.3277587890625,0.0136225708197137,0.8868840932846069,840.4606352288481,6.205349445343018,62.83919915526166,930.4412841796875,4816.0,753.9573974609375,1797.2906494140625,495.2188156095879,0.0,777.9384765625,1.8096096515655518,0.24005377292633057,750.2883937033532,8068.212307214737,507.0,0.20737338066101074,0.8860782980918884,0.10256993025541306
508000,1.0,4822.0,9992.83984375,0.8368193507194519,105.34301119867276,508,962.2255249023438,0.013520914129912853,778.0849594860435,856.0042114257812,-1439.9058837890625,0.013896384493189945,0.9203885197639465,840.7611846545395,6.205979824066162,62.83659243897675,920.726318359375,4822.0,756.746337890625,1420.298828125,495.62829890327225,0.0,782.9273681640625,1.8092997074127197,0.04176000878214836,501.1721002517623,8084.4613032341,508.0,0.18562018871307373,0.9150885939598083,0.10249132663011551
509000,1.0,4827.0,8942.193359375,0.8368260860443115,105.40998549823907,509,963.8710327148438,0.07005088776350021,769.5223572504308,859.0288696289062,-1461.0372314453125,0.0136225708197137,0.9176800847053528,839.834403091322,6.205621719360352,62.83114620845374,923.2490844726562,4827.0,749.144287109375,1964.3160400390625,495.94153810089904,0.0,774.4849243164062,1.8089869022369385,0.08559725433588028,772.4409392384883,8101.077741146088,509.0,0.2011171579360962,0.9160810708999634,0.10223092883825302
510000,1.0,4831.0,10329.921875,0.8368141651153564,105.55392258331608,510,965.6544799804688,-0.0070403446443378925,781.4413303400156,863.4378662109375,-1445.258544921875,0.014175701821503062,0.9141635298728943,839.763751221603,6.204761981964111,62.82725378279013,926.3675537109375,4831.0,758.7493896484375,1477.151123046875,496.6213034594198,0.0,789.2631225585938,1.808611273765564,-0.047067660838365555,601.0226970260312,8117.496298074722,510.0,0.19768358767032623,0.9137210249900818,0.1019999235868454
511000,1.0,4838.0,8809.1572265625,0.8368547558784485,105.61554361306325,511,966.7689819335938,0.0727619081735611,755.8634944272142,859.3338623046875,-1476.5714111328125,0.0136225708197137,0.9232786297798157,834.9364851390823,6.205105304718018,62.821206496493794,921.00537109375,4838.0,764.1760864257812,1795.908935546875,496.8945843782481,0.0,792.3162841796875,1.8086459636688232,0.03787838667631149,848.5803888396853,8134.195894956589,511.0,0.20546691119670868,0.9208940267562866,0.10215152055025101
512000,1.0,4842.0,10040.4892578125,0.8368459939956665,105.72717885171417,512,968.2000122070312,-0.005838501267135143,769.8646883777999,865.759033203125,-1439.5595703125,0.014175701821503062,0.9280720353126526,843.010151129468,6.2047319412231445,62.80610647667017,933.31005859375,4842.0,777.7677001953125,1832.677978515625,497.4275671229275,0.0,808.1311645507812,1.8086687326431274,-0.03446728736162186,1488.044264910509,8152.073559761047,512.0,0.19465598464012146,0.9250739812850952,0.10220089554786682
513000,1.0,4848.0,10096.2216796875,0.8368824124336243,105.80610561056106,513,969.7119750976562,-0.1089506521821022,784.2839285932406,861.7385864257812,-1472.0565185546875,0.01335415235733134,0.9221645593643188,850.3115393338518,6.206729888916016,62.792216944414555,924.0616455078125,4848.0,794.7470092773438,1970.829833984375,497.8313988437755,0.0,823.1431274414062,1.808341145515442,-0.08970069140195847,1356.7549799301682,8169.802325248718,513.0,0.20192687213420868,0.9168360233306885,0.10203057527542114
514000,1.0,4853.0,9390.791015625,0.8368927240371704,105.89140737688028,514,971.115966796875,-0.003695353865623474,794.4612203039718,885.8757934570312,-1484.0345458984375,0.0136225708197137,0.9166237115859985,859.1885882561605,6.207306385040283,62.77786507600192,951.1002197265625,4853.0,788.829345703125,1918.8111572265625,498.2351653677721,0.0,816.690673828125,1.8081421852111816,0.05878565087914467,1371.9757820397833,8187.599233865738,514.0,0.18086759746074677,0.919070839881897,0.1019718199968338
515000,1.0,4857.0,9419.5068359375,0.8368721008300781,106.02326539015853,515,972.7225952148438,0.027789989486336708,820.1881837017229,886.5562133789062,-1473.7255859375,0.0136225708197137,0.918670117855072,865.8524856354045,6.206650257110596,62.76304993712613,951.9017333984375,4857.0,795.1680908203125,2110.39306640625,498.8436238960984,0.0,826.2689208984375,1.8081817626953125,0.051436781883239746,1536.244894346982,8205.464847803116,515.0,0.21353012323379517,0.9215331077575684,0.10206136852502823
516000,1.0,4860.0,9138.12890625,0.836815357208252,106.13251028806584,516,975.003662109375,0.0799189954996109,838.6486589020018,877.0863037109375,-1481.5306396484375,0.01335415235733134,0.9111756086349487,873.2606888850046,6.20604944229126,62.753607542543065,933.337158203125,4860.0,785.1611938476562,2019.733154296875,499.37457840390994,0.0,811.885986328125,1.807577133178711,0.08365917205810547,1120.2246087082658,8222.63484454155,516.0,0.1990586221218109,0.9117462038993835,0.1018170490860939
517000,1.0,4864.0,9561.0712890625,0.8368282318115234,106.20929276315789,517,976.6442260742188,-0.10704545676708221,849.4178463491463,886.04296875,-1468.3514404296875,0.013091022799070031,0.9015352725982666,873.4904523856378,6.2040228843688965,62.7483709692237,947.2557983398438,4864.0,793.1728515625,1700.2950439453125,499.739092560668,0.0,821.790283203125,1.8073853254318237,-0.10860028117895126,747.4528993595621,8239.257721185684,517.0,0.19997605681419373,0.8995887637138367,0.10172644257545471
518000,1.0,4870.0,9030.53515625,0.8368197083473206,106.36036960985626,518,978.9616088867188,0.042196597903966904,873.8041402637103,885.9375,-1474.01513671875,0.013091022799070031,0.9114900231361389,880.1652251271848,6.205689907073975,62.73396610589548,947.5198974609375,4870.0,785.3604125976562,2244.933837890625,500.48662403439164,0.0,810.4944458007812,1.8068417310714722,0.0485476478934288,1504.0573227374596,8257.089933156967,518.0,0.18929976224899292,0.9107016921043396,0.10146922618150711
519000,1.0,4874.0,9696.619140625,0.8367937803268433,106.41567501025851,519,981.3130493164062,0.06264282017946243,871.1851974944059,917.57373046875,-1487.4520263671875,0.0136225708197137,0.9091317057609558,884.4062140000628,6.205968856811523,62.7206338781495,985.5787353515625,4874.0,786.8768310546875,2046.186767578125,500.75751173253394,0.0,811.7816772460938,1.806601643562317,0.08561728894710541,1387.707927624549,8274.788820028305,519.0,0.1933177411556244,0.9161300659179688,0.10139073431491852
520000,1.0,4879.0,8802.529296875,0.8367825746536255,106.57470793195327,520,983.1373291015625,0.082083560526371,899.2466110694829,890.7483520507812,-1485.1544189453125,0.0136225708197137,0.8973766565322876,880.3598063358452,6.204880714416504,62.716966784102475,958.2206420898438,4879.0,785.7349853515625,1427.6126708984375,501.5185694174349,0.0,815.4631958007812,1.8066136837005615,0.09627247601747513,589.5920333735789,8291.217299938202,520.0,0.1806085705757141,0.8998956680297852,0.1014232262969017
521000,1.0,4883.0,9525.9697265625,0.8367815613746643,106.64038500921565,521,984.9183959960938,0.09746604412794113,911.4013148760728,895.7289428710938,-1447.80517578125,0.013896384493189945,0.897090494632721,883.8005406035668,6.204949378967285,62.70551926696216,960.7373657226562,4883.0,795.7716674804688,1997.488037109375,501.8544506930144,0.0,824.742919921875,1.806185007095337,0.1485002487897873,1272.3921853547292,8308.678503751755,521.0,0.21389195322990417,0.904461681842804,0.10123030096292496
522000,1.0,4888.0,9326.5390625,0.8367644548416138,106.77966448445171,522,986.7505493164062,-0.002562734531238675,931.045920949749,912.880615234375,-1506.86572265625,0.01335415235733134,0.918672502040863,879.2561190011787,6.203819751739502,62.69917093620231,985.5689086914062,4888.0,812.2410278320312,1794.97802734375,502.5225651665976,0.0,842.7975463867188,1.8058167695999146,0.022271623834967613,830.0608458394165,8325.468936920166,522.0,0.18865597248077393,0.917308509349823,0.1011253222823143
