train/param_noise_distance,reference_actor_Q_mean,reference_actor_Q_std,total/steps,train/loss_actor,eval/Q,rollout/episode_steps,eval/return_history,reference_Q_mean,rollout/actions_mean,obs_rms_mean,rollout/return_history,ret_rms_mean,rollout/return,reference_Q_std,train/loss_critic,reference_action_std,reference_perturbed_action_mean,obs_rms_std,ret_rms_std,eval/return,reference_perturbed_action_std,total/epochs,total/episodes,reference_action_mean,total/steps_per_second,rollout/actions_std,total/duration,eval/episodes,rollout/episodes,param_noise_stddev,rollout/Q_mean
0.18756650388240814,162.05722045898438,77.87613677978516,41000,-194.28103637695312,211.1400909423828,184.4009009009009,240.5477532860189,158.2726593017578,0.5899169445037842,0.02576536498963833,245.66382660783788,0.0,192.52062610628434,78.2322769165039,40.48920440673828,0.6053361296653748,0.3305724263191223,1.4583728313446045,1.0,390.3690190687754,0.5766631960868835,41,222.0,0.2604779601097107,106.79421641380374,0.4695618152618408,383.91592144966125,41.0,222.0,0.026270585008002553,110.40031433105469
0.20132976770401,166.07362365722656,81.4471664428711,42000,-194.83648681640625,206.83651733398438,183.58333333333334,241.48910208133077,162.51956176757812,0.5892732739448547,0.02523690089583397,250.63534252599231,0.0,192.15513518197366,81.80059814453125,64.14632415771484,0.5867740511894226,0.3338368833065033,1.4655038118362427,1.0,280.08440268911755,0.5807451605796814,42,228.0,0.18033206462860107,106.80667534736318,0.4716607332229614,393.23384857177734,42.0,228.0,0.0252455158307554,112.4532241821289
0.18760642409324646,166.2390594482422,83.45645141601562,43000,-199.9271697998047,206.829345703125,183.46288209606988,240.9453286357764,162.5873260498047,0.5889023542404175,0.023970827460289,251.68875907142214,0.0,192.42099337050837,84.10897064208984,66.29183197021484,0.5917131304740906,0.21427619457244873,1.45420503616333,1.0,218.10684392249283,0.5471071004867554,43,229.0,0.21323305368423462,106.79307073684362,0.47020605206489563,402.64784693717957,43.0,229.0,0.026798623766663403,115.52886962890625
0.18716059625148773,169.10952758789062,83.84195709228516,44000,-203.8106689453125,205.15249633789062,186.66382978723405,240.96883028349842,165.57467651367188,0.5884010195732117,0.024212272837758064,263.192032818962,0.0,195.61755704686414,84.60136413574219,55.649044036865234,0.6277968287467957,0.3650130033493042,1.4566890001296997,1.0,241.979401135547,0.6058754324913025,44,235.0,0.22656835615634918,106.81440599206269,0.47073572874069214,411.9294545650482,44.0,235.0,0.025752950698953586,117.48638916015625
0.1786244660615921,174.24029541015625,84.53750610351562,45000,-207.22695922851562,224.17288208007812,186.00414937759336,242.431716601308,170.42465209960938,0.5878541469573975,0.02480236254632473,263.28264703314727,0.0,196.68543991046897,84.76359558105469,30.934873580932617,0.5939616560935974,0.34691622853279114,1.4590283632278442,1.0,306.7987145849285,0.6066154837608337,45,241.0,0.3403126895427704,106.836467004854,0.47088438272476196,421.2044937610626,45.0,241.0,0.026270585008002553,119.27948760986328
0.1742868721485138,178.08316040039062,84.45922088623047,46000,-207.11090087890625,213.4872283935547,185.80161943319837,242.69201434690817,173.55958557128906,0.5867770314216614,0.023094259202480316,255.4900903816866,0.0,196.20614133037256,84.86681365966797,87.84378814697266,0.6116868853569031,0.2723170220851898,1.4649829864501953,1.0,254.4054128989154,0.6634882688522339,46,247.0,0.31407102942466736,106.82437107276428,0.47152653336524963,430.6133472919464,46.0,247.0,0.0247480794341294,121.25786590576172
0.18435364961624146,182.96923828125,86.76576232910156,47000,-207.42010498046875,226.85992431640625,184.2941176470588,241.30851239885206,178.7473907470703,0.5853714942932129,0.021980097517371178,246.43682023316873,0.0,196.2333553485646,87.5809326171875,51.835601806640625,0.5748615860939026,0.5801135897636414,1.4757280349731445,1.0,177.66742278826956,0.43741488456726074,47,255.0,0.2828349769115448,106.87394982403332,0.47221848368644714,439.7704031467438,47.0,255.0,0.027337276104373337,122.92118072509766
0.20428906381130219,183.90875244140625,87.12252807617188,48000,-212.40101623535156,223.2174530029297,184.08461538461538,239.87528770545646,179.53915405273438,0.585419774055481,0.024259798228740692,255.63227727138474,0.0,198.5434063255007,88.26123046875,64.076904296875,0.5965346097946167,0.37094390392303467,1.4725126028060913,1.0,172.5137271158657,0.6051498055458069,48,260.0,0.28826287388801575,106.91291458434668,0.47148895263671875,448.9635343551636,48.0,260.0,0.026270585008002553,125.09666442871094
0.20130640268325806,187.93138122558594,86.77989959716797,49000,-216.05868530273438,236.1786651611328,184.0566037735849,238.14433215515956,183.52310180664062,0.5841806530952454,0.024165524169802666,257.6567943634019,0.0,200.30583122410374,87.91805267333984,33.67573928833008,0.5331920385360718,0.4092201292514801,1.478192687034607,1.0,155.0584657409084,0.515604555606842,49,265.0,0.33351823687553406,106.99627055223283,0.47227755188941956,457.95988726615906,49.0,265.0,0.0252455158307554,126.81163024902344
0.1915576159954071,187.45645141601562,88.76883697509766,50000,-216.1696319580078,224.61630249023438,184.15925925925927,240.61231661070363,183.048095703125,0.5833020806312561,0.025250062346458435,245.9903934467905,0.0,201.3415344725158,89.81004333496094,72.24029541015625,0.5010586977005005,0.6180810332298279,1.4729875326156616,1.0,361.5435549323633,0.38403600454330444,50,270.0,0.3983422815799713,106.9852828651859,0.4716784954071045,467.35400104522705,50.0,270.0,0.0252455158307554,129.03408813476562
0.20700615644454956,192.45225524902344,90.96797180175781,51000,-221.29376220703125,224.8347625732422,184.5239852398524,243.58029366480523,188.3323974609375,0.5837568044662476,0.022970743477344513,244.8043372853369,0.0,202.28035555100232,91.46247863769531,97.4841537475586,0.5248950123786926,0.3454267680644989,1.4685003757476807,1.0,391.9791463698842,0.5159668922424316,51,271.0,0.4411475658416748,106.95948688256532,0.4707603454589844,476.81604957580566,51.0,271.0,0.0252455158307554,131.9669952392578
0.24165065586566925,194.6800079345703,92.03710174560547,52000,-226.15016174316406,282.9146423339844,186.84727272727272,254.54697871641835,190.30813598632812,0.5828986763954163,0.021859217435121536,252.80926270934407,0.0,204.74241210736577,93.39228820800781,115.6623306274414,0.5508623123168945,0.4829613268375397,1.465297818183899,1.0,813.8479163486875,0.5155026912689209,52,275.0,0.4537424147129059,106.55162213189354,0.47049471735954285,488.0263571739197,52.0,275.0,0.0247480794341294,134.3357696533203
0.1840101182460785,200.9891357421875,93.0802230834961,53000,-233.77561950683594,272.6737976074219,190.07220216606498,258.3681220035053,196.24624633789062,0.5818397402763367,0.02071963995695114,261.5818304806007,0.0,208.71735591731849,94.23609161376953,52.98554992675781,0.6454982161521912,0.30309268832206726,1.4602653980255127,1.0,457.06757293202736,0.6083182096481323,53,277.0,0.28136348724365234,106.32096042468612,0.4702538549900055,498.4906060695648,53.0,277.0,0.026270585008002553,137.03207397460938
0.20690402388572693,204.52285766601562,93.74746704101562,54000,-239.90965270996094,291.93603515625,192.92831541218638,267.9296983433963,200.395751953125,0.5807987451553345,0.0189420897513628,270.18226869917004,0.0,211.49087690933877,94.5557861328125,42.56114196777344,0.6036689877510071,0.4429287612438202,1.4566013813018799,1.0,774.693244357619,0.6138386130332947,54,279.0,0.3711744248867035,105.77374365949177,0.4694509208202362,510.52367186546326,54.0,279.0,0.024260444499685715,139.8753662109375
0.21736334264278412,208.8499755859375,93.74585723876953,55000,-240.73854064941406,295.8423156738281,193.2163120567376,280.49220273357827,204.73004150390625,0.5804844498634338,0.01622377336025238,273.21192102966523,0.0,211.6600211329474,94.7210693359375,131.89053344726562,0.56938236951828,0.3900141716003418,1.4625288248062134,1.0,958.867439803406,0.5868289470672607,55,282.0,0.38831469416618347,105.153535986179,0.4696163237094879,523.0447030067444,55.0,282.0,0.023313810312614223,142.20318603515625
0.19731727242469788,211.7641143798828,95.04296875,56000,-244.9437713623047,225.4422607421875,196.5,277.500201613314,207.60887145996094,0.5811344981193542,0.015068523585796356,284.9183395686487,0.0,215.1930741182127,96.1589126586914,43.52766418457031,0.5166312456130981,0.48928046226501465,1.4564809799194336,1.0,112.9401399987808,0.5039084553718567,56,284.0,0.4616912305355072,105.18065543372853,0.4690904915332794,532.4172945022583,56.0,284.0,0.02378241789989777,144.73956298828125
0.17162491381168365,213.4571533203125,97.05619049072266,57000,-244.3535614013672,271.160400390625,199.12237762237763,276.2630121699836,209.19007873535156,0.5804519653320312,0.014474322088062763,293.7126882871149,0.0,218.190218514684,98.27052307128906,48.47849655151367,0.5772902965545654,0.47324419021606445,1.4488645792007446,1.0,206.98040334347928,0.5352292656898499,57,286.0,0.41275444626808167,105.08530492259234,0.4685382843017578,542.4164686203003,57.0,286.0,0.0252455158307554,147.36122131347656
