total/epochs,reference_actor_Q_std,rollout/actions_std,train/loss_critic,param_noise_stddev,reference_Q_std,obs_rms_mean,reference_action_std,total/steps,total/episodes,ret_rms_mean,rollout/return,reference_perturbed_action_mean,total/steps_per_second,obs_rms_std,total/duration,eval/Q,eval/return_history,rollout/return_history,ret_rms_std,train/loss_actor,reference_Q_mean,eval/return,rollout/episodes,rollout/episode_steps,train/param_noise_distance,reference_perturbed_action_std,eval/episodes,reference_actor_Q_mean,reference_action_mean,rollout/Q_mean,rollout/actions_mean
425,25.741249084472656,0.5988407731056213,233.45889282226562,0.019490749081111935,27.01202392578125,0.046578265726566315,0.8900981545448303,425000,425.0,0.0,1509.8087972982019,0.14586091041564941,75.52463472276018,1.9602055549621582,5627.302953004837,500.65740966796875,2474.269285591269,2134.2800473017523,1.0,-480.7622985839844,404.76605224609375,2951.4359038429793,425.0,1000.0,0.18896843492984772,0.867351770401001,425.0,409.02227783203125,0.09803014993667603,343.6414794921875,-0.29469528794288635
426,25.260601043701172,0.5987160205841064,83.35881805419922,0.019882513137642284,26.104202270507812,0.04670671001076698,0.8837963342666626,426000,426.0,0.0,1512.35929504489,0.1105211153626442,75.5230528472215,1.9599905014038086,5640.661810398102,498.3258972167969,2475.3780015317734,2140.8806333823663,1.0,-481.5621032714844,404.30792236328125,2636.8465957279645,426.0,1000.0,0.18687765300273895,0.873939573764801,426.0,407.776611328125,0.1428549736738205,344.00347900390625,-0.2947722375392914
427,25.730398178100586,0.5986021757125854,308.1227111816406,0.020689822899908242,26.712331771850586,0.04672832414507866,0.8659020066261292,427000,427.0,0.0,1514.4548011885342,0.12018438428640366,75.51955203380112,1.9598422050476074,5654.164895057678,491.618408203125,2471.371747581055,2146.1466454978827,1.0,-481.86285400390625,405.1226806640625,1897.0205610813057,427.0,1000.0,0.1899293214082718,0.8599313497543335,427.0,409.7663879394531,0.14217860996723175,344.3598937988281,-0.29497861862182617
428,26.300012588500977,0.5986315011978149,212.31492614746094,0.0211056883401964,26.85611343383789,0.04662385582923889,0.8563472032546997,428000,428.0,0.0,1514.0933987289136,0.07186901569366455,75.51721743991041,1.9589924812316895,5667.581705331802,498.76239013671875,2473.5070966415487,2136.408834608969,1.0,-482.5537109375,405.26165771484375,2416.0395996137895,428.0,1000.0,0.16845667362213135,0.8685114979743958,428.0,409.0301513671875,0.040078938007354736,344.6909484863281,-0.295452356338501
429,25.269176483154297,0.5985307693481445,155.41749572753906,0.020689822899908242,25.648488998413086,0.04661447927355766,0.8363447785377502,429000,429.0,0.0,1515.3471096053297,0.024522503837943077,75.51287546168926,1.9588937759399414,5681.150365114212,494.8026123046875,2476.259984806411,2160.8411739626167,1.0,-483.0220031738281,406.0227966308594,2140.951412321977,429.0,1000.0,0.19214768707752228,0.8680439591407776,429.0,409.3138427734375,-0.016777316108345985,345.0373840332031,-0.2956184148788452
430,26.327821731567383,0.5984849333763123,231.66441345214844,0.019490749081111935,26.33829116821289,0.0467013418674469,0.8507601618766785,430000,430.0,0.0,1517.362289498782,0.08190882951021194,75.5113021000894,1.95914888381958,5694.511788845062,500.37811279296875,2484.690793275105,2166.555338340616,1.0,-482.27471923828125,406.60418701171875,2646.9149744208253,430.0,1000.0,0.22621800005435944,0.8379421234130859,430.0,409.73956298828125,0.008211175911128521,345.3925476074219,-0.2954350411891937
431,24.98541831970215,0.5985210537910461,87.4729232788086,0.019882513137642284,26.973514556884766,0.04677808657288551,0.8918527960777283,431000,431.0,0.0,1519.9634272008907,0.035536348819732666,75.509458120151,1.9601260423660278,5707.8942258358,500.5947570800781,2489.460567242615,2177.7559783201373,1.0,-481.8197937011719,405.7522277832031,2986.4415087136226,431.0,1000.0,0.21079206466674805,0.8801378607749939,431.0,411.1395263671875,0.09015152603387833,345.7501220703125,-0.2953721582889557
432,25.438627243041992,0.5984185338020325,304.1229553222656,0.020282151651708893,25.352466583251953,0.04684024676680565,0.8847456574440002,432000,432.0,0.0,1522.024802801647,-0.01913774013519287,75.50752129915585,1.9602407217025757,5721.284351110458,484.1568908691406,2488.670342520896,2174.1874220934774,1.0,-482.3632507324219,409.71148681640625,2397.1831297232347,432.0,1000.0,0.16834412515163422,0.8482999801635742,432.0,412.0828552246094,0.07156797498464584,346.1026306152344,-0.29552480578422546
433,27.14487648010254,0.5984002947807312,351.0743713378906,0.0211056883401964,27.600934982299805,0.04701674357056618,0.8756768107414246,433000,433.0,0.0,1525.287860849846,0.08469923585653305,75.50517849655202,1.9609036445617676,5734.705997943878,500.3189392089844,2494.094301131877,2195.2337863336656,1.0,-482.4720764160156,405.3828430175781,2715.5087805195594,433.0,1000.0,0.20405884087085724,0.8627060651779175,433.0,408.9931640625,0.09615353494882584,346.4571533203125,-0.2955935001373291
434,26.64537239074707,0.598472535610199,84.82501220703125,0.020282151651708893,26.55235481262207,0.04709538072347641,0.8665810227394104,434000,434.0,0.0,1526.770003451548,-0.041833918541669846,75.50215489729221,1.961470603942871,5748.180308103561,500.6456604003906,2496.816758210394,2203.884888072256,1.0,-483.411376953125,408.17803955078125,2639.995783858921,434.0,1000.0,0.16329887509346008,0.8515570163726807,434.0,411.01556396484375,0.015305657871067524,346.7979736328125,-0.29547664523124695
435,26.73305892944336,0.5985211133956909,295.3930969238281,0.02152991267583435,27.310455322265625,0.04719356447458267,0.8759084939956665,435000,435.0,0.0,1529.1278284145092,0.010275919921696186,75.50060239452122,1.9622163772583008,5761.543434143066,502.4759521484375,2500.300061636731,2209.8264774167214,1.0,-483.7076416015625,405.2203369140625,2812.585490906321,435.0,1000.0,0.1877196580171585,0.8697701692581177,435.0,408.75384521484375,-0.00383603572845459,347.14935302734375,-0.29541686177253723
436,26.22965431213379,0.5985333323478699,152.0674285888672,0.019882513137642284,27.499195098876953,0.047276709228754044,0.8707292675971985,436000,436.0,0.0,1531.7008862947744,-0.06073200702667236,75.49885803193217,1.9625993967056274,5774.921785116196,504.57403564453125,2505.5842865875097,2212.4560964639677,1.0,-483.29449462890625,406.6800537109375,3100.1687442494103,436.0,1000.0,0.20362716913223267,0.8919229507446289,436.0,410.9940185546875,0.01915510557591915,347.50445556640625,-0.29549169540405273
437,26.570905685424805,0.5984588861465454,232.2129364013672,0.02152991267583435,27.455846786499023,0.04735809564590454,0.8737381100654602,437000,437.0,0.0,1534.6075867023965,-0.06888929754495621,75.49754115989403,1.9632868766784668,5788.26797914505,496.34124755859375,2508.7783764001024,2220.364848933846,1.0,-485.34881591796875,405.3305358886719,2571.9087204550933,437.0,1000.0,0.22189092636108398,0.8693647384643555,437.0,409.08465576171875,-0.03482355549931526,347.8595886230469,-0.2957068383693695
438,26.284711837768555,0.5984525084495544,85.52777099609375,0.0211056883401964,26.814531326293945,0.04740236699581146,0.8748975396156311,438000,438.0,0.0,1536.5824372781017,-0.006185571197420359,75.4954347257026,1.9640648365020752,5801.675314426422,498.3169860839844,2508.398627930242,2220.681906881015,1.0,-485.2496032714844,406.23724365234375,2520.5011056492735,438.0,1000.0,0.170951247215271,0.8838762044906616,438.0,409.71624755859375,0.037497323006391525,348.2052917480469,-0.2957608103752136
439,24.894412994384766,0.598321795463562,450.548095703125,0.02152991267583435,25.069377899169922,0.047515496611595154,0.8743562698364258,439000,439.0,0.0,1539.628108326908,0.08609610795974731,75.49255000164418,1.9644012451171875,5815.143348455429,502.902099609375,2509.1396963225943,2224.408244163642,1.0,-485.46307373046875,409.48876953125,2690.350323710424,439.0,1000.0,0.20215624570846558,0.8833335041999817,439.0,412.62261962890625,0.05019330978393555,348.5625,-0.2957538664340973
440,24.886404037475586,0.5982050895690918,431.09832763671875,0.0211056883401964,24.842010498046875,0.047580622136592865,0.8713152408599854,440000,440.0,0.0,1541.684167611953,0.0442182831466198,75.48810606921276,1.9645960330963135,5828.732801914215,502.244140625,2510.4268867163105,2227.052127206439,1.0,-484.6993103027344,410.26239013671875,2635.129247265854,440.0,1000.0,0.1852976679801941,0.8513159155845642,440.0,413.072021484375,0.04924893379211426,348.9101867675781,-0.29578912258148193
441,25.694360733032227,0.5981611013412476,224.85708618164062,0.021962663920618616,26.22024154663086,0.04770374670624733,0.8455648422241211,441000,441.0,0.0,1544.5498153400179,-0.025633931159973145,75.48448213735392,1.9651753902435303,5842.260389328003,504.2224426269531,2513.483163445664,2235.2407512369878,1.0,-487.057861328125,408.90771484375,2791.42566821765,441.0,1000.0,0.18568697571754456,0.8176321387290955,441.0,412.27996826171875,0.029135018587112427,349.2613830566406,-0.29586952924728394
442,26.000059127807617,0.5981883406639099,99.90140533447266,0.02152991267583435,26.288393020629883,0.04783070832490921,0.8601065874099731,442000,442.0,0.0,1547.0198026546288,0.08535224199295044,75.48010598531398,1.9659563302993774,5855.847633361816,501.6162109375,2515.3771720483014,2247.0061716068417,1.0,-487.2890625,408.7213134765625,2559.3323580718074,442.0,1000.0,0.20338459312915802,0.8639377355575562,442.0,411.994140625,0.022804319858551025,349.6069641113281,-0.29592326283454895
443,26.21169090270996,0.5981146693229675,240.27818298339844,0.021962663920618616,26.684911727905273,0.0479494072496891,0.8793578743934631,443000,443.0,0.0,1549.9108746405145,0.00798410177230835,75.47782645686188,1.966430425643921,5869.2734117507935,502.9768371582031,2520.499548919405,2255.777253685113,1.0,-488.19769287109375,409.24090576171875,2384.1442281362984,443.0,1000.0,0.1749364733695984,0.8834841847419739,443.0,413.15338134765625,0.07681486755609512,349.958740234375,-0.29616880416870117
444,26.606735229492188,0.5982807874679565,224.48919677734375,0.021962663920618616,27.25271224975586,0.04808956757187843,0.8577702641487122,444000,444.0,0.0,1549.219390713532,-0.004798630718141794,75.47555112979519,1.9671117067337036,5882.699673652649,503.97369384765625,2531.0564506132846,2242.9575013360077,1.0,-489.2638244628906,409.7156982421875,2502.5130118090447,444.0,1000.0,0.24219688773155212,0.868267297744751,444.0,413.5699462890625,0.07877299934625626,350.215576171875,-0.29605352878570557
445,27.222183227539062,0.5981844663619995,149.2433624267578,0.0211056883401964,27.719383239746094,0.04817655682563782,0.8708992600440979,445000,445.0,0.0,1551.5049686147925,-0.037298381328582764,75.47341686495615,1.9676406383514404,5896.115725040436,509.7141418457031,2540.102445675745,2254.490654853891,1.0,-490.38787841796875,408.55792236328125,2865.7332606327864,445.0,1000.0,0.17205971479415894,0.821532130241394,445.0,412.4294128417969,0.025063833221793175,350.5674133300781,-0.2960355579853058
446,31.28784942626953,0.5986003279685974,90.53479766845703,0.020282151651708893,34.22574996948242,0.04838776960968971,0.8785903453826904,446000,446.0,0.0,1548.6847791026341,0.07157746702432632,75.47045112114013,1.9704062938690186,5909.597642183304,510.12298583984375,2543.9179380326464,2240.942661868982,1.0,-491.15301513671875,399.83087158203125,2850.3273796275603,446.0,1000.0,0.2021333873271942,0.8822551965713501,446.0,407.3858947753906,0.14088185131549835,350.74072265625,-0.2957645654678345
447,30.49709129333496,0.5984569787979126,11.665617942810059,0.020689822899908242,31.81375503540039,0.04844740778207779,0.8337864875793457,447000,447.0,0.0,1550.9112215720481,0.1948152333498001,75.46791252846141,1.9703369140625,5923.047094106674,509.1192932128906,2552.9505253185894,2244.3208941077273,1.0,-492.412841796875,405.58447265625,2741.95691960154,447.0,1000.0,0.1842016875743866,0.8459807634353638,447.0,410.4841003417969,0.2441931962966919,351.0941467285156,-0.29596102237701416
448,29.950164794921875,0.5983380079269409,130.8987274169922,0.020689822899908242,31.377159118652344,0.04860396310687065,0.867856502532959,448000,448.0,0.0,1554.333620897441,0.08143017441034317,75.4651802021083,1.971236228942871,5936.512691020966,507.8588562011719,2558.256383277669,2260.878692043142,1.0,-492.42547607421875,406.25982666015625,2729.2240869475854,448.0,1000.0,0.21179796755313873,0.8680842518806458,448.0,410.95867919921875,0.14605437219142914,351.453857421875,-0.29602473974227905
449,29.284374237060547,0.5983975529670715,377.7567443847656,0.020689822899908242,30.387659072875977,0.048672135919332504,0.8825628161430359,449000,449.0,0.0,1555.8460425419742,0.14450272917747498,75.46349971900528,1.9720820188522339,5949.896329641342,513.2835083007812,2564.4037178458457,2258.227064613853,1.0,-493.1473083496094,409.1735534667969,3086.061565741712,449.0,1000.0,0.2241119146347046,0.8832229375839233,449.0,414.3743591308594,0.10775208473205566,351.7937316894531,-0.2960723042488098
450,28.979598999023438,0.5983347296714783,89.03176879882812,0.021962663920618616,29.827791213989258,0.04879193753004074,0.8523001074790955,450000,450.0,0.0,1558.5490370568064,0.17929504811763763,75.46197984627973,1.9728916883468628,5963.267872333527,505.7441101074219,2562.063888674507,2270.133236272671,1.0,-493.4399108886719,410.8367919921875,2465.9730020988454,450.0,1000.0,0.18336549401283264,0.8401492834091187,450.0,415.6144104003906,0.16316749155521393,352.1455383300781,-0.29607439041137695
451,30.027814865112305,0.5984330773353577,192.71414184570312,0.021962663920618616,30.140026092529297,0.04880480468273163,0.845726490020752,451000,451.0,0.0,1558.2018809830922,0.19040942192077637,75.45827073768272,1.9733922481536865,5976.813351154327,509.7080993652344,2559.1274311713028,2256.9743180927517,1.0,-494.3511962890625,411.2327880859375,2557.125760375275,451.0,1000.0,0.18464641273021698,0.8135603070259094,451.0,414.8387756347656,0.1398034542798996,352.4482727050781,-0.29603129625320435
452,29.45110321044922,0.5982579588890076,95.55335998535156,0.0211056883401964,29.935575485229492,0.048955224454402924,0.8729996085166931,452000,452.0,0.0,1560.902685570717,0.05661189556121826,75.4567133464586,1.973780632019043,5990.189341068268,509.62774658203125,2560.0534099309266,2260.837585089286,1.0,-495.2129821777344,412.842529296875,2343.6048911953576,452.0,1000.0,0.22621870040893555,0.8807573318481445,452.0,416.62530517578125,0.0655990019440651,352.8036193847656,-0.295985609292984
453,29.364246368408203,0.5981439352035522,167.59535217285156,0.0211056883401964,30.20570945739746,0.04903078079223633,0.8751175403594971,453000,453.0,0.0,1562.9777556172075,0.15726451575756073,75.45352877428174,1.974292516708374,6003.695352077484,510.0389404296875,2560.130983547379,2262.7411794998015,1.0,-495.1791076660156,412.01092529296875,2505.6020900313883,453.0,1000.0,0.19348199665546417,0.8804500699043274,453.0,416.0851745605469,0.10653237253427505,353.15185546875,-0.2959858477115631
454,28.168498992919922,0.5980743169784546,327.7450256347656,0.020689822899908242,28.80065155029297,0.04909957945346832,0.872557520866394,454000,454.0,0.0,1564.092312320386,0.04128633812069893,75.45118667428325,1.9750508069992065,6017.135316371918,509.4623107910156,2558.611439994538,2260.199387067707,1.0,-495.261962890625,413.90252685546875,2497.9737392446887,454.0,1000.0,0.1696433424949646,0.8661340475082397,454.0,417.7237548828125,0.10204996913671494,353.4827880859375,-0.2959134876728058
455,30.258094787597656,0.5986972451210022,11.271846771240234,0.020282151651708893,30.970394134521484,0.04932502284646034,0.891870379447937,455000,455.0,0.0,1560.9664787763397,0.10933979600667953,75.44801215114653,1.979047179222107,6030.642650842667,514.3720092773438,2566.9783396215616,2235.5492128509663,1.0,-495.4096984863281,410.367919921875,2915.5131716442866,455.0,1000.0,0.1666300892829895,0.8839483857154846,455.0,415.04241943359375,0.09274228662252426,353.6432800292969,-0.2954261302947998
456,31.466785430908203,0.5986641049385071,89.63018798828125,0.0211056883401964,33.0012321472168,0.04940779507160187,0.8869449496269226,456000,456.0,0.0,1563.443456651825,0.10714911669492722,75.44631355430631,1.979302167892456,6044.03288269043,514.3829956054688,2572.0977175202615,2237.0919273274817,1.0,-495.46636962890625,409.4855041503906,2895.4438530448256,456.0,1000.0,0.2126162052154541,0.8916527628898621,456.0,414.9854736328125,0.11809349805116653,353.9937438964844,-0.2955927848815918
457,28.827747344970703,0.5987123250961304,407.0506896972656,0.021962663920618616,29.415903091430664,0.04952618479728699,0.89726722240448,457000,457.0,0.0,1565.755613404219,0.06161612272262573,75.44416587663582,1.979760766029358,6057.459774255753,512.8784790039062,2573.2066120462055,2241.88906583463,1.0,-495.34844970703125,414.83404541015625,2622.918303083309,457.0,1000.0,0.2159641534090042,0.8604816198348999,457.0,419.357421875,0.04919308423995972,354.34130859375,-0.29563775658607483
458,28.829078674316406,0.5986806750297546,320.14715576171875,0.02152991267583435,29.10279655456543,0.049544110894203186,0.9169591665267944,458000,458.0,0.0,1567.3708557595453,-0.07357081770896912,75.44242197172801,1.980096459388733,6070.85493850708,514.5932006835938,2577.574290394684,2248.890113285263,1.0,-496.490478515625,415.5141906738281,2860.0633020867713,458.0,1000.0,0.20319893956184387,0.916816771030426,458.0,419.5814208984375,-0.059084076434373856,354.6828918457031,-0.2959040105342865
459,26.56685447692871,0.5986567735671997,247.1221160888672,0.02152991267583435,27.336132049560547,0.04967657849192619,0.9145452380180359,459000,459.0,0.0,1570.6780962350902,-0.016072481870651245,75.44085123295936,1.9810144901275635,6084.236756324768,515.3430786132812,2581.581314511869,2253.8708652247633,1.0,-497.9797668457031,419.26953125,2817.940656976604,459.0,1000.0,0.2342369556427002,0.8937250375747681,459.0,424.14361572265625,-0.0772501602768898,355.0354309082031,-0.29589778184890747
460,26.706890106201172,0.5985992550849915,89.75381469726562,0.021962663920618616,26.955869674682617,0.04970967024564743,0.8710636496543884,460000,460.0,0.0,1572.1187751636785,-0.227434441447258,75.43791318502853,1.981879472732544,6097.7296504974365,517.6411743164062,2586.580550042291,2259.780455816983,1.0,-498.1634521484375,420.4603271484375,2919.114065833626,460.0,1000.0,0.19307640194892883,0.853179395198822,460.0,423.9364013671875,-0.1605614870786667,355.3721618652344,-0.2958667576313019
461,27.836767196655273,0.5985318422317505,249.6345672607422,0.0211056883401964,28.136945724487305,0.04974168911576271,0.901870846748352,461000,461.0,0.0,1573.5619128719497,-0.05664658546447754,75.43581308836463,1.982093334197998,6111.15571141243,516.6893920898438,2595.2926165032313,2260.5472749690566,1.0,-498.2503662109375,419.8695068359375,2997.93863298668,461.0,1000.0,0.21986310184001923,0.892085611820221,461.0,423.59783935546875,-0.06642203778028488,355.7117004394531,-0.2961287200450897
462,27.399982452392578,0.5984413027763367,13.129027366638184,0.02152991267583435,27.650081634521484,0.04989113658666611,0.8576257824897766,462000,462.0,0.0,1576.541129045445,-0.1739674061536789,75.43354981561411,1.9827667474746704,6124.595768451691,517.0584106445312,2599.667163101042,2269.822725357715,1.0,-499.94366455078125,420.34271240234375,2966.0011476509044,462.0,1000.0,0.18060101568698883,0.8574001789093018,462.0,424.2513427734375,-0.2001371532678604,356.0604248046875,-0.2962164878845215
463,27.083053588867188,0.5985338091850281,151.4756317138672,0.021962663920618616,27.155540466308594,0.04991324245929718,0.8905296921730042,463000,463.0,0.0,1577.2473965087927,-0.09089884907007217,75.43014934702886,1.9840211868286133,6138.1291699409485,514.3138427734375,2599.255748715403,2269.0869931895254,1.0,-500.3534240722656,420.54571533203125,2390.4814164594145,463.0,1000.0,0.19360439479351044,0.8956886529922485,463.0,423.86016845703125,-0.13357758522033691,356.3821716308594,-0.29622769355773926
464,28.61275863647461,0.5986831188201904,178.60342407226562,0.021962663920618616,28.84722900390625,0.04998201131820679,0.8760177493095398,464000,464.0,0.0,1578.5549422843533,-0.15543760359287262,75.42481292556,1.9839255809783936,6151.82168841362,520.1143188476562,2604.825152700173,2268.8157355195317,1.0,-500.1335144042969,418.3284606933594,2857.5836668723846,464.0,1000.0,0.1827538013458252,0.8875347971916199,464.0,421.8644104003906,-0.22466373443603516,356.7159423828125,-0.29600659012794495
465,29.878787994384766,0.5985774397850037,88.59445190429688,0.02152991267583435,30.13722801208496,0.05001788213849068,0.8780747056007385,465000,465.0,0.0,1579.9407341036276,-0.21798773109912872,75.42141032224126,1.9837236404418945,6165.358059644699,518.5491333007812,2605.9306025675983,2268.7876487355093,1.0,-501.5826416015625,417.62799072265625,2728.781865489419,465.0,1000.0,0.18576809763908386,0.8858163356781006,465.0,421.3760070800781,-0.24394704401493073,357.0541687011719,-0.2960081398487091
466,29.79835319519043,0.5985190868377686,478.2770690917969,0.020689822899908242,29.41391944885254,0.050043247640132904,0.8515556454658508,466000,466.0,0.0,1581.0878418315137,-0.27747267484664917,75.41883099720161,1.9840514659881592,6178.828202962875,509.9530944824219,2609.990201550945,2264.7474706543794,1.0,-501.4893798828125,417.53076171875,2714.8224801867036,466.0,1000.0,0.19014891982078552,0.8431615829467773,466.0,420.32122802734375,-0.2099633365869522,357.3856506347656,-0.2960745692253113
467,32.32848358154297,0.5985118746757507,246.0269012451172,0.021962663920618616,32.21049118041992,0.05018720030784607,0.8711906671524048,467000,467.0,0.0,1584.138068972765,-0.3201014995574951,75.41683138932457,1.984880805015564,6192.251668453217,517.7308959960938,2613.5596305107265,2273.7654601694494,1.0,-502.2215270996094,414.5206298828125,2783.739135169982,467.0,1000.0,0.18787404894828796,0.8438436388969421,467.0,418.0744323730469,-0.21430784463882446,357.7319641113281,-0.2962125241756439
468,33.70317840576172,0.5985090136528015,267.6685485839844,0.020689822899908242,34.96478271484375,0.05019427835941315,0.8863534331321716,468000,468.0,0.0,1585.625251828703,-0.08231716603040695,75.41516565755715,1.9849220514297485,6205.648372173309,520.3696899414062,2619.7029109926584,2277.4560394934465,1.0,-501.9921569824219,409.8724060058594,3051.9142837883783,468.0,1000.0,0.1804492026567459,0.8792165517807007,468.0,414.575927734375,-0.14467640221118927,358.065185546875,-0.2965022325515747
469,32.60793685913086,0.5984905362129211,92.25718688964844,0.0211056883401964,33.24837112426758,0.05032031610608101,0.8810101747512817,469000,469.0,0.0,1588.268875596099,-0.18997256457805634,75.41322676042334,1.9854952096939087,6219.068194627762,517.344482421875,2626.401593917687,2283.3449588386993,1.0,-502.528564453125,413.0520324707031,2746.6152773792774,469.0,1000.0,0.2101850062608719,0.8728591203689575,469.0,416.5841064453125,-0.11157169193029404,358.4068603515625,-0.29648086428642273
470,31.757980346679688,0.5985439419746399,255.71409606933594,0.020689822899908242,32.28764724731445,0.050412241369485855,0.8804200291633606,470000,470.0,0.0,1589.3313876317782,0.028613507747650146,75.40990239780963,1.986082911491394,6232.603213310242,515.5615844726562,2627.5662191190495,2286.5909977423767,1.0,-501.2095947265625,414.5775451660156,2527.05587891413,470.0,1000.0,0.2104838788509369,0.8865497708320618,470.0,418.4830017089844,-0.05830368399620056,358.71258544921875,-0.29661035537719727
471,31.113832473754883,0.5984646081924438,250.05540466308594,0.021962663920618616,32.316864013671875,0.050472088158130646,0.8830463290214539,471000,471.0,0.0,1590.7627201239573,-0.08246619999408722,75.40575823650852,1.985905408859253,6246.207332372665,515.2794189453125,2627.5743140391223,2285.8432803306846,1.0,-501.921630859375,414.4636535644531,2538.0150608673025,471.0,1000.0,0.1867065727710724,0.8919774889945984,471.0,418.68084716796875,-0.08745306730270386,359.03997802734375,-0.29677706956863403
472,31.09960174560547,0.5983956456184387,254.95855712890625,0.02152991267583435,31.445878982543945,0.050456251949071884,0.8778220415115356,472000,472.0,0.0,1591.671703298027,-0.11532195657491684,75.40348192274243,1.985520362854004,6259.65788269043,517.7600708007812,2626.8796636684665,2292.1251036608737,1.0,-502.0868835449219,417.29547119140625,2563.530959427252,472.0,1000.0,0.2153073400259018,0.8779898285865784,472.0,420.80633544921875,-0.18858814239501953,359.3626708984375,-0.2972261309623718
473,30.697582244873047,0.5984175205230713,402.1318359375,0.0211056883401964,31.364521026611328,0.050537753850221634,0.9023420214653015,473000,473.0,0.0,1593.4800063710645,-0.13066530227661133,75.40118598533029,1.9862545728683472,6273.110877752304,514.9526977539062,2626.092423840916,2290.8856644833218,1.0,-502.3794250488281,417.21417236328125,2505.568037004123,473.0,1000.0,0.19346241652965546,0.8859248161315918,473.0,421.29241943359375,-0.12365299463272095,359.6903991699219,-0.29733505845069885
474,29.869768142700195,0.5983971357345581,183.08627319335938,0.02240411346542305,30.498430252075195,0.050651732832193375,0.8826115727424622,474000,474.0,0.0,1595.4083908380605,-0.175962433218956,75.39819414219825,1.9868417978286743,6286.622715473175,502.3728942871094,2618.4515284106797,2290.0111879995966,1.0,-503.4034729003906,418.86041259765625,1793.9843909606625,474.0,1000.0,0.18780338764190674,0.8922421932220459,474.0,422.68060302734375,-0.16742189228534698,360.021728515625,-0.29730406403541565
475,30.655759811401367,0.5983971953392029,316.311279296875,0.021962663920618616,30.984384536743164,0.05050230398774147,0.8904592394828796,475000,475.0,0.0,1593.3511243069493,-0.10171639919281006,75.39592606522028,1.985991358757019,6300.075147151947,520.205078125,2621.468720572387,2278.6050419887088,1.0,-502.7364807128906,418.432373046875,2935.8277921983945,475.0,1000.0,0.22716523706912994,0.8678739070892334,475.0,422.2919921875,-0.08628859370946884,360.3089904785156,-0.2974797487258911
476,30.58160400390625,0.598386824131012,339.59765625,0.020689822899908242,31.21807861328125,0.0505567267537117,0.8663409352302551,476000,476.0,0.0,1595.5649341095257,-0.3164442479610443,75.39250627914346,1.9865806102752686,6313.624834775925,520.5816040039062,2628.317149528662,2278.813618925761,1.0,-502.99188232421875,418.21466064453125,2853.651053315439,476.0,1000.0,0.20420506596565247,0.8646444082260132,476.0,422.8407287597656,-0.2925584614276886,360.6429443359375,-0.2976270914077759
477,32.26197052001953,0.5983838438987732,450.0000915527344,0.021962663920618616,32.624305725097656,0.050664693117141724,0.8631641268730164,477000,477.0,0.0,1597.655869569982,-0.2038780301809311,75.38818585207034,1.9873132705688477,6327.25134062767,521.910888671875,2636.939177352343,2277.9214788345234,1.0,-503.6415710449219,415.70318603515625,2960.9210334940703,477.0,1000.0,0.20335473120212555,0.8689086437225342,477.0,419.39208984375,-0.2546343505382538,360.9747619628906,-0.2976747453212738
478,32.189727783203125,0.5983564257621765,171.3415069580078,0.02240411346542305,32.14861297607422,0.05075259879231453,0.8739122748374939,478000,478.0,0.0,1599.7529732925673,-0.11305160075426102,75.38342606557089,1.9879648685455322,6340.916365146637,516.0457763671875,2639.870687854655,2285.589385792032,1.0,-503.0651550292969,417.67156982421875,2737.5542913402483,478.0,1000.0,0.2191763073205948,0.8789299726486206,478.0,420.76983642578125,-0.11861483007669449,361.30487060546875,-0.29780659079551697
479,31.344165802001953,0.5983349680900574,252.1190185546875,0.02240411346542305,32.889625549316406,0.05080636590719223,0.9084268808364868,479000,479.0,0.0,1601.3872862409546,-0.04733577370643616,75.38050109993634,1.9885938167572021,6354.428439855576,521.9160766601562,2643.8390684113606,2285.824070674475,1.0,-504.144287109375,415.96246337890625,3074.45717464473,479.0,1000.0,0.27134767174720764,0.9155535697937012,479.0,421.5387268066406,-0.050611864775419235,361.6233215332031,-0.29793211817741394
480,29.820159912109375,0.5983045697212219,472.8384094238281,0.02240411346542305,30.706003189086914,0.05089496821165085,0.8918381929397583,480000,480.0,0.0,1603.3744401531271,-0.014567305333912373,75.37846642479965,1.989179253578186,6367.86635184288,522.6698608398438,2648.4406997168035,2285.961709719311,1.0,-503.4188232421875,417.7689514160156,2970.582696316699,480.0,1000.0,0.27621349692344666,0.8988465070724487,480.0,422.3165283203125,-0.02341175079345703,361.9478454589844,-0.2980332672595978
481,33.009300231933594,0.5986513495445251,178.98703002929688,0.02152991267583435,33.6495246887207,0.05103070288896561,0.8782833218574524,481000,481.0,0.0,1603.3896539252332,-0.09517186880111694,75.37546588920165,1.9896502494812012,6381.386759281158,521.774169921875,2655.318418931651,2279.3337859671155,1.0,-504.17938232421875,412.97003173828125,2853.88717169177,481.0,1000.0,0.20181435346603394,0.8773590922355652,481.0,417.0066833496094,-0.03308473899960518,362.1969299316406,-0.2978856861591339
482,36.286048889160156,0.5986105799674988,182.49266052246094,0.021962663920618616,36.220298767089844,0.05102785304188728,0.8652564287185669,482000,482.0,0.0,1605.1412818470742,-0.046962518244981766,75.37340595796162,1.9897758960723877,6394.828439474106,522.8948974609375,2663.3335190019134,2281.3220500179204,1.0,-505.5968017578125,408.66180419921875,3081.505805345455,482.0,1000.0,0.20471163094043732,0.8562870621681213,482.0,412.6207275390625,-0.06768433004617691,362.52276611328125,-0.29813313484191895
