reference_action_mean,param_noise_stddev,eval/episodes,ret_rms_mean,reference_Q_std,eval/Q,rollout/Q_mean,eval/return,reference_perturbed_action_std,ret_rms_std,reference_actor_Q_std,reference_action_std,total/steps,total/epochs,rollout/actions_mean,rollout/episode_steps,rollout/actions_std,obs_rms_std,total/episodes,total/duration,rollout/episodes,reference_Q_mean,rollout/return_history,train/loss_critic,train/loss_actor,train/param_noise_distance,obs_rms_mean,eval/return_history,total/steps_per_second,reference_perturbed_action_mean,rollout/return,reference_actor_Q_mean
0.021804995834827423,0.019490749081111935,91.0,0.0,315.72314453125,535.0662841796875,392.3161315917969,403.1268896762884,0.8075892329216003,1.0,324.4168395996094,0.8142592906951904,91000,91,0.16923455893993378,74.95300906842539,0.7909963130950928,6.657939434051514,1213.0,1020.8428139686584,1213.0,433.33258056640625,440.4571761385467,1257.3106689453125,-471.3359069824219,0.19874022901058197,1.956931471824646,404.83281258751407,89.14202926719514,0.051053937524557114,355.75207272654524,462.9845886230469
0.11175689846277237,0.019490749081111935,92.0,0.0,303.4332580566406,484.7987365722656,393.67877197265625,422.30997798199724,0.8322172164916992,1.0,314.33685302734375,0.8256508708000183,92000,92,0.16829708218574524,75.21849427168576,0.7913110852241516,6.646636962890625,1222.0,1032.1182668209076,1222.0,425.69683837890625,441.3848522557939,1459.88671875,-480.8267517089844,0.20599548518657684,1.9570115804672241,405.0227817765845,89.13707174602673,0.07867365330457687,357.03400436346226,455.6306457519531
0.13080927729606628,0.020282151651708893,93.0,0.0,312.7254638671875,382.6148681640625,394.92999267578125,437.0604707140951,0.8082883954048157,1.0,325.8198547363281,0.8150689601898193,93000,93,0.16747844219207764,75.27368421052631,0.7913932800292969,6.644495964050293,1235.0,1043.3520848751068,1235.0,428.3970947265625,422.899082028262,1408.659423828125,-485.7409362792969,0.2084263414144516,1.9565881490707397,405.3672730554825,89.13577817897632,0.10926366597414017,357.3246271898158,460.4545593261719
0.16250161826610565,0.019882513137642284,94.0,0.0,313.87322998046875,385.47821044921875,396.3074035644531,399.36556207974564,0.8038609623908997,1.0,322.5269775390625,0.8158026933670044,94000,94,0.1678653210401535,75.2337870296237,0.791293740272522,6.672480583190918,1249.0,1054.6711831092834,1249.0,452.93450927734375,407.0013106934111,1347.5958251953125,-481.5814514160156,0.20697170495986938,1.9564380645751953,405.3034250663789,89.12730479928156,0.20975083112716675,357.2271030158051,485.21490478515625
0.03741344437003136,0.019490749081111935,95.0,0.0,313.2224426269531,513.7181396484375,397.1974792480469,328.6209473352128,0.8268170952796936,1.0,327.25665283203125,0.8255331516265869,95000,95,0.16642379760742188,75.35793650793651,0.7920045852661133,6.6714301109313965,1260.0,1065.8331370353699,1260.0,458.7060546875,400.02177642750524,1348.951416015625,-478.6601867675781,0.18543872237205505,1.95498788356781,404.4962410902614,89.13215089581833,0.08671535551548004,357.57009516878367,486.8460693359375
0.13743914663791656,0.019106704324195603,96.0,0.0,323.2467041015625,570.341796875,399.0872497558594,445.30233090392574,0.8051626086235046,1.0,332.88836669921875,0.8044240474700928,96000,96,0.1662013828754425,75.5051140833989,0.7918928265571594,6.680117130279541,1271.0,1077.1081712245941,1271.0,440.17584228515625,406.6158588504552,1370.502197265625,-470.0751647949219,0.1992090940475464,1.9547944068908691,404.92130452582046,89.1275385004785,0.17552673816680908,358.3330556829011,467.24755859375
0.07308570295572281,0.018730226766195082,97.0,0.0,319.7310485839844,508.58123779296875,400.1010437011719,329.93800058393106,0.8188817501068115,1.0,330.2881774902344,0.8250285983085632,97000,97,0.16584421694278717,75.55650818394388,0.7921415567398071,6.674983024597168,1283.0,1088.225152015686,1283.0,443.49725341796875,406.9306905150861,1349.8555908203125,-470.90740966796875,0.20215901732444763,1.9552781581878662,404.14828077384226,89.1359658617795,0.0708116963505745,358.6526663944566,475.2397766113281
0.03407692536711693,0.019882513137642284,98.0,0.0,310.21136474609375,340.9414367675781,400.10791015625,341.0899628672182,0.8395612835884094,1.0,323.1896667480469,0.8294651508331299,98000,98,0.16402655839920044,75.62548262548262,0.7932261824607849,6.665482997894287,1295.0,1099.6433272361755,1295.0,443.56280517578125,410.5267472213189,1431.506103515625,-473.5124206542969,0.19331416487693787,1.9535022974014282,403.50482855030526,89.11980600683633,-0.015547909773886204,358.82731625102684,476.2736511230469
0.20471538603305817,0.019106704324195603,99.0,0.0,314.6364440917969,336.64593505859375,400.9075927734375,259.2613674599121,0.8025540113449097,1.0,327.029541015625,0.7985932230949402,99000,99,0.16352984309196472,75.38613861386139,0.793499231338501,6.667283058166504,1313.0,1110.6957530975342,1313.0,449.51861572265625,380.2902149612124,1384.868408203125,-478.1710510253906,0.20893976092338562,1.9523019790649414,402.04782389282656,89.1333200148704,0.20352274179458618,357.62093352126476,480.0430908203125
0.19028307497501373,0.019882513137642284,100.0,0.0,314.9422912597656,425.7220764160156,401.4585266113281,199.28411641292388,0.7875241041183472,1.0,328.271484375,0.8072068095207214,100000,100,0.16315053403377533,75.07132132132132,0.7936785817146301,6.679647445678711,1332.0,1121.5982031822205,1332.0,444.7690734863281,340.5921655615348,1400.655517578125,-468.0368347167969,0.1871461421251297,1.950379729270935,400.0201868180275,89.15848805416952,0.26109105348587036,355.98656553725283,473.5772705078125
0.17498727142810822,0.019490749081111935,101.0,0.0,318.39935302734375,509.42901611328125,402.25042724609375,399.26236204203695,0.815030038356781,1.0,330.5946350097656,0.8157510161399841,101000,101,0.1632227748632431,74.97624350408314,0.793806254863739,6.688509464263916,1347.0,1132.8312873840332,1347.0,460.4834899902344,333.7413072218966,1316.96923828125,-463.9529724121094,0.20479775965213776,1.949411392211914,399.49127748548744,89.1571420429534,0.2068394124507904,355.4743817574569,492.19342041015625
0.2708907425403595,0.019490749081111935,102.0,0.0,325.0283508300781,441.8679504394531,403.6322326660156,586.4326586465088,0.7998560667037964,1.0,336.1675720214844,0.8163217902183533,102000,102,0.1636538952589035,75.13780397936625,0.7939509153366089,6.684797763824463,1357.0,1144.348239183426,1357.0,462.1954650878906,341.226984639314,1497.4761962890625,-470.051025390625,0.207271009683609,1.950162649154663,404.54751706228393,89.13370642557572,0.3145526349544525,356.2313442933055,489.28363037109375
0.28936946392059326,0.019882513137642284,103.0,0.0,320.74310302734375,478.4066467285156,404.4544982910156,517.424681193278,0.8221054673194885,1.0,333.5826110839844,0.812160313129425,103000,103,0.1638839840888977,75.34260614934114,0.7942706346511841,6.679749965667725,1366.0,1155.921954870224,1366.0,435.47357177734375,347.740199471617,1447.0653076171875,-455.6336669921875,0.20119090378284454,1.9509066343307495,408.7331615073007,89.10636186641499,0.29999250173568726,357.2595981724016,462.1756591796875
0.21176913380622864,0.020689822899908242,104.0,0.0,324.2843322753906,507.7170104980469,405.47662353515625,473.78281718993986,0.8383867740631104,1.0,334.7551574707031,0.8391420245170593,104000,104,0.16504165530204773,75.58066860465117,0.7943349480628967,6.670388698577881,1376.0,1167.4429450035095,1376.0,444.353271484375,359.4064726589432,1398.3148193359375,-467.2773132324219,0.1805265098810196,1.953000545501709,412.6970502814888,89.08358258114906,0.22630006074905396,358.40814132835726,474.7943115234375
0.18618053197860718,0.0211056883401964,105.0,0.0,318.2236328125,563.47412109375,406.1972961425781,557.3103479041893,0.8342790603637695,1.0,325.58489990234375,0.8322849273681641,105000,105,0.164881631731987,75.72655122655122,0.794782817363739,6.661014556884766,1386.0,1179.0133616924286,1386.0,449.58953857421875,364.87803206178245,1378.8115234375,-463.7171936035156,0.21685630083084106,1.9532668590545654,415.95410517134985,89.0575148777589,0.18078461289405823,358.99540164014394,477.67529296875
0.1420450657606125,0.020689822899908242,106.0,0.0,304.20526123046875,423.8772277832031,407.1656494140625,364.08250253030786,0.828252375125885,1.0,317.02166748046875,0.8259900808334351,106000,106,0.1652584820985794,75.8810888252149,0.795024573802948,6.648594856262207,1396.0,1190.3421308994293,1396.0,447.8463134765625,370.2016236965538,1374.5726318359375,-472.32012939453125,0.24182625114917755,1.9545310735702515,416.4783201677545,89.05002792760581,0.17597927153110504,359.6086923475333,475.97442626953125
0.10374651849269867,0.020689822899908242,107.0,0.0,306.67437744140625,454.94976806640625,407.7856750488281,372.40940512435606,0.833899974822998,1.0,318.0943603515625,0.8302589058876038,107000,107,0.16494125127792358,75.94176136363636,0.7953764200210571,6.645112991333008,1408.0,1201.6367044448853,1408.0,441.6414489746094,384.3548939968261,1521.1741943359375,-460.54742431640625,0.22121213376522064,1.9549795389175415,417.4421666829227,89.04521608253495,0.07766914367675781,359.8905224314042,467.5682373046875
0.16313053667545319,0.019882513137642284,108.0,0.0,309.5237121582031,529.288818359375,408.5629577636719,414.8732455564024,0.8400256633758545,1.0,322.7394714355469,0.8407427668571472,108000,108,0.16439639031887054,76.08104298801973,0.7959170341491699,6.6439690589904785,1419.0,1213.0450329780579,1419.0,441.3342590332031,404.9900544047496,1332.4853515625,-450.4864807128906,0.18888472020626068,1.9554308652877808,417.8564669105774,89.03214395499985,0.12265485525131226,360.5135820243748,471.1549072265625
0.17477737367153168,0.020282151651708893,109.0,0.0,310.33660888671875,508.9200134277344,409.400390625,553.0862276863111,0.8227728605270386,1.0,320.6803283691406,0.8275642395019531,109000,109,0.16428568959236145,76.21063680895732,0.7960816621780396,6.633526802062988,1429.0,1224.5687441825867,1429.0,433.734375,425.8416861664246,1613.33984375,-466.9053955078125,0.2217133641242981,1.9565069675445557,417.8178583112406,89.01092773910273,0.17627432942390442,361.11400474383333,459.1402587890625
0.20144149661064148,0.020282151651708893,110.0,0.0,304.0159606933594,376.7117004394531,409.88775634765625,316.0017070774118,0.818982720375061,1.0,314.71441650390625,0.8262426257133484,110000,110,0.16476766765117645,76.35347222222222,0.796434760093689,6.629744052886963,1440.0,1235.8110370635986,1440.0,430.73779296875,442.64143468682033,1360.8028564453125,-442.834716796875,0.18874244391918182,1.9577165842056274,416.8055953188214,89.0103718942098,0.1927000731229782,361.71398463145954,454.4721984863281
0.18284663558006287,0.020689822899908242,111.0,0.0,297.88031005859375,493.3865966796875,410.3072509765625,497.85849170543526,0.8088890910148621,1.0,310.31292724609375,0.8163084387779236,111000,111,0.16554103791713715,76.4194214876033,0.796769380569458,6.630974292755127,1452.0,1247.3198881149292,1452.0,416.14892578125,448.8630231876653,1585.757080078125,-453.6346435546875,0.1896522045135498,1.9590502977371216,418.6357973899862,88.99080424970532,0.21894016861915588,361.9067626870915,441.1209716796875
0.17493164539337158,0.020282151651708893,112.0,0.0,296.5307922363281,394.633544921875,410.75799560546875,406.27444462363223,0.806298553943634,1.0,306.31341552734375,0.8079273700714111,112000,112,0.1658962070941925,76.54035567715458,0.7969077825546265,6.625680446624756,1462.0,1258.7299590110779,1462.0,407.758056640625,439.56538506178885,1351.012939453125,-455.2627258300781,0.2016378790140152,1.9600902795791626,420.16817852440386,88.97857653915926,0.21630041301250458,362.4222724950247,433.53167724609375
0.15013882517814636,0.019106704324195603,113.0,0.0,298.3153381347656,501.71026611328125,412.0796203613281,516.1114124115065,0.8124397397041321,1.0,308.0909423828125,0.8250152468681335,113000,113,0.16687098145484924,76.79605710401087,0.7967650890350342,6.619309425354004,1471.0,1270.2759294509888,1471.0,416.2752685546875,441.76365983514626,1456.6112060546875,-461.7021179199219,0.20508016645908356,1.9624273777008057,421.68514124028,88.95705049598037,0.19418209791183472,363.6673847559397,446.5267028808594
0.16548031568527222,0.019490749081111935,114.0,0.0,289.3439025878906,524.0720825195312,412.7301330566406,513.1505776677342,0.8102019429206848,1.0,301.11395263671875,0.8204514384269714,114000,114,0.16772723197937012,76.97029034436191,0.7968870997428894,6.613571643829346,1481.0,1281.7404425144196,1481.0,421.5064392089844,440.09261928344085,1549.7073974609375,-465.3363037109375,0.1894814819097519,1.963326334953308,420.0839909057649,88.94156431263384,0.17952550947666168,364.4576589062423,450.73138427734375
0.2221677154302597,0.019882513137642284,115.0,0.0,287.63116455078125,515.4641723632812,413.540771484375,512.0433272966774,0.8107171058654785,1.0,302.6520690917969,0.8206241130828857,115000,115,0.16844108700752258,77.08651911468813,0.7970027327537537,6.6117658615112305,1491.0,1293.2056834697723,1491.0,429.7452697753906,443.96768049207463,1440.66943359375,-452.65875244140625,0.20131316781044006,1.964184045791626,420.41358450025723,88.92630265237156,0.2157682478427887,364.8883211376587,458.33477783203125
0.08460167050361633,0.020282151651708893,116.0,0.0,291.2837829589844,542.7139892578125,414.4977111816406,440.11824092261486,0.8199325799942017,1.0,303.9956970214844,0.8484583497047424,116000,116,0.16960401833057404,77.3148765843896,0.7971142530441284,6.6032209396362305,1499.0,1304.5233581066132,1499.0,427.9005126953125,451.3858387547755,1437.28125,-458.5742492675781,0.2047809511423111,1.9671316146850586,421.5983229520116,88.92136678055543,0.19488568603992462,365.902760197151,454.8369140625
0.20262311398983002,0.0211056883401964,117.0,0.0,292.51202392578125,436.9112243652344,414.9501953125,345.17550880351166,0.8409992456436157,1.0,305.47235107421875,0.8296324610710144,117000,117,0.1701505035161972,77.52352551358516,0.7972018718719482,6.594496250152588,1509.0,1315.7304599285126,1509.0,422.94415283203125,462.526719075785,1446.485107421875,-457.0000305175781,0.18463315069675446,1.9687983989715576,420.9671431900258,88.92398828127529,0.1647099256515503,366.725731973402,451.60101318359375
0.2916337847709656,0.020689822899908242,118.0,0.0,298.8309631347656,342.0913391113281,415.109619140625,334.5696700595997,0.7980567812919617,1.0,309.90185546875,0.8020144104957581,118000,118,0.17123553156852722,77.50262812089356,0.7973645925521851,6.600709438323975,1522.0,1326.8529431819916,1522.0,445.95306396484375,452.15557650314025,1401.5296630859375,-464.0252990722656,0.20888759195804596,1.9706313610076904,420.0773130663627,88.93223669310208,0.2924811840057373,366.5983449145142,470.9879150390625
0.24190981686115265,0.020689822899908242,119.0,0.0,302.60479736328125,453.19647216796875,415.6483459472656,354.27267244893164,0.8021235466003418,1.0,312.1346740722656,0.8136272430419922,119000,119,0.17245788872241974,77.63185378590079,0.7973534464836121,6.596530437469482,1532.0,1338.085783958435,1532.0,439.1448974609375,451.05093086788884,1410.6182861328125,-467.6020202636719,0.19936886429786682,1.9729681015014648,420.69709337877526,88.93301268620047,0.28659334778785706,367.3727397386703,465.3121337890625
0.22621601819992065,0.019882513137642284,120.0,0.0,298.99072265625,448.2724304199219,415.9200744628906,356.7422820523769,0.7938553094863892,1.0,311.1986083984375,0.8072090744972229,120000,120,0.17290125787258148,77.54492566257272,0.7974041104316711,6.620477676391602,1547.0,1349.2526743412018,1547.0,437.7614440917969,447.31047852924695,1468.1168212890625,-461.01934814453125,0.20270396769046783,1.9742207527160645,421.697929786102,88.93812277125356,0.27374523878097534,367.12833625858315,465.36480712890625
0.34257322549819946,0.020689822899908242,121.0,0.0,300.4817199707031,408.0601806640625,416.6841125488281,432.92998614387204,0.7946712970733643,1.0,312.1163635253906,0.7883679866790771,121000,121,0.17356079816818237,77.62644415917843,0.797444224357605,6.618842601776123,1558.0,1360.5850768089294,1558.0,429.04217529296875,447.9523045957457,1452.7086181640625,-461.12457275390625,0.1915280818939209,1.9757635593414307,422.50590957716435,88.93232923279545,0.3018457889556885,367.59702389817585,451.1441345214844
0.21784833073616028,0.020689822899908242,122.0,0.0,298.6330261230469,448.06365966796875,417.1092224121094,393.69692060356135,0.8001357913017273,1.0,310.8550720214844,0.8108834028244019,122000,122,0.1748618185520172,77.73422562141491,0.7974740862846375,6.610367298126221,1569.0,1371.9268970489502,1569.0,405.5424499511719,437.2980576345943,1304.9801025390625,-462.3348693847656,0.1992248296737671,1.9787782430648804,421.8023079330155,88.92602095813204,0.25226065516471863,368.23672930693766,428.8229675292969
0.10320210456848145,0.020689822899908242,123.0,0.0,299.52313232421875,515.6267700195312,417.9879150390625,531.9587317799634,0.8342199325561523,1.0,310.3194274902344,0.838026225566864,123000,123,0.17521676421165466,77.87460417986067,0.7974242568016052,6.603569984436035,1579.0,1383.3754465579987,1579.0,425.86236572265625,435.47218036500226,1495.232177734375,-441.673583984375,0.18176552653312683,1.9798059463500977,423.963841274665,88.91295584726367,0.12818937003612518,368.9147761094398,451.6775817871094
0.20353282988071442,0.019882513137642284,124.0,0.0,298.4819030761719,519.763427734375,418.84521484375,542.8052279282872,0.8265113830566406,1.0,309.7435302734375,0.8339183926582336,124000,124,0.17651525139808655,78.00314861460957,0.7973212003707886,6.594392776489258,1588.0,1394.909141778946,1588.0,425.69287109375,446.63818348423433,1474.150146484375,-452.51690673828125,0.1799543797969818,1.9826924800872803,424.9706683139796,88.89467871854447,0.24315325915813446,369.7036887633476,453.1162109375
0.1714920848608017,0.020689822899908242,125.0,0.0,289.7167663574219,515.0301513671875,419.8083190917969,478.06297692502415,0.8460067510604858,1.0,304.143798828125,0.8446258306503296,125000,125,0.1774592399597168,78.21589486858574,0.7972995638847351,6.585259437561035,1598.0,1406.247859954834,1598.0,422.642578125,445.3463060222452,1275.1876220703125,-443.06964111328125,0.19150590896606445,1.9849677085876465,426.20019794838663,88.88902416108549,0.1722390502691269,370.7220070974144,449.1494445800781
0.006515545770525932,0.019106704324195603,126.0,0.0,292.1009521484375,473.5872802734375,420.45208740234375,593.7565050048436,0.8465613722801208,1.0,301.373779296875,0.8563966751098633,126000,126,0.1780104637145996,78.33146766169155,0.7974010705947876,6.577104091644287,1608.0,1417.8124206066132,1608.0,416.1937255859375,438.08406153241026,1466.160888671875,-457.9233093261719,0.2008521854877472,1.9875823259353638,429.03293521474137,88.86930186864262,0.042795516550540924,371.25375702946417,441.0656433105469
0.16184237599372864,0.019490749081111935,127.0,0.0,292.85888671875,421.3470153808594,420.61688232421875,368.2142341834127,0.8397233486175537,1.0,301.308837890625,0.8296301364898682,127000,127,0.17773957550525665,78.44993819530285,0.7976846694946289,6.568819046020508,1618.0,1429.1478328704834,1618.0,417.6189880371094,452.5249278324278,1489.5997314453125,-458.9129943847656,0.19463883340358734,1.9882067441940308,428.6509371534075,88.86414482742275,0.16533105075359344,371.7344043896978,441.1898193359375
0.21844162046909332,0.020282151651708893,128.0,0.0,292.277099609375,564.2828369140625,420.8762512207031,644.3485559377548,0.8376168012619019,1.0,303.8096618652344,0.8311877846717834,128000,128,0.17807650566101074,78.59643734643734,0.7978518605232239,6.561080455780029,1628.0,1440.8975930213928,1628.0,424.1523132324219,452.7618835011638,1424.4915771484375,-463.8988952636719,0.200289785861969,1.9895777702331543,430.933588893012,88.83351642749228,0.19194714725017548,372.3980545791563,451.0042419433594
0.207051619887352,0.020689822899908242,129.0,0.0,287.4181823730469,537.3642578125,421.42449951171875,544.5592917407013,0.8311951160430908,1.0,300.01361083984375,0.8324062824249268,129000,129,0.17913807928562164,78.7819181429444,0.7978723645210266,6.552009105682373,1637.0,1452.5078008174896,1637.0,421.469482421875,463.83161574488173,1374.9898681640625,-452.796630859375,0.20238184928894043,1.9918476343154907,431.809465110261,88.81191545229373,0.20103468000888824,373.2711421415355,450.56396484375
0.21471092104911804,0.019882513137642284,130.0,0.0,297.65496826171875,459.2435607910156,422.200927734375,567.171313820128,0.8137025237083435,1.0,310.2436218261719,0.8221530914306641,130000,130,0.1796688288450241,78.96111786148238,0.7979335188865662,6.543360233306885,1646.0,1464.1677939891815,1646.0,415.9220886230469,483.952377878115,1681.02099609375,-457.0429992675781,0.19728076457977295,1.99392831325531,434.59257450672266,88.78763795630964,0.22499048709869385,374.1824775306813,442.52838134765625
0.16445547342300415,0.019106704324195603,131.0,0.0,302.431396484375,437.13995361328125,422.5003967285156,236.4484321169015,0.8024385571479797,1.0,315.5289306640625,0.8109623193740845,131000,131,0.18076001107692719,78.98552472858866,0.7978659868240356,6.539190292358398,1658.0,1475.2538981437683,1658.0,425.526611328125,480.35943591637954,1429.4783935546875,-452.85589599609375,0.20496556162834167,1.9961247444152832,432.63503532096314,88.7982740901957,0.21486808359622955,374.39813439384557,453.46923828125
0.12227176129817963,0.019106704324195603,132.0,0.0,311.375,455.7850646972656,422.6771240234375,372.91576991071946,0.8156493306159973,1.0,323.6599426269531,0.8358479738235474,132000,132,0.18135209381580353,78.99880239520958,0.797821581363678,6.536477565765381,1670.0,1486.4783520698547,1670.0,432.7479553222656,472.5115291772376,1513.5506591796875,-440.87835693359375,0.1711599975824356,1.9980340003967285,431.84608443152376,88.8004859379189,0.21799322962760925,374.51012414070266,459.26019287109375
0.07502108067274094,0.019882513137642284,133.0,0.0,311.0362854003906,439.5704040527344,423.215087890625,276.9989465055163,0.8314895033836365,1.0,323.4425354003906,0.8245506286621094,133000,133,0.18122126162052155,79.09637120761451,0.797888457775116,6.532843589782715,1681.0,1497.5750968456268,1681.0,434.77886962890625,471.59859194162027,1578.5406494140625,-454.028564453125,0.2012980878353119,1.9987127780914307,430.24596164649256,88.81023748334266,0.06010441109538078,375.0801145462646,459.7779541015625
0.20944350957870483,0.019882513137642284,134.0,0.0,307.4225769042969,452.1741943359375,423.3846130371094,340.9800032336738,0.8076658844947815,1.0,322.6510925292969,0.8159611821174622,134000,134,0.1817621886730194,79.07851239669421,0.7979783415794373,6.541990756988525,1694.0,1508.7902159690857,1694.0,418.4051208496094,448.67377460138414,1379.9580078125,-450.97735595703125,0.20821990072727203,2.0002565383911133,430.8691569841538,88.81287708638322,0.22619569301605225,374.9827260734375,443.88165283203125
0.22841495275497437,0.019106704324195603,135.0,0.0,298.0627746582031,417.4691467285156,423.1875305175781,323.08315351209046,0.805828869342804,1.0,312.080810546875,0.8126286864280701,135000,135,0.18210963904857635,79.03629976580797,0.7981239557266235,6.550943374633789,1708.0,1519.9427015781403,1708.0,392.38848876953125,430.58179318568176,1495.3487548828125,-453.81524658203125,0.19237248599529266,2.0002286434173584,430.58046922589034,88.81913762922177,0.23672440648078918,374.72729544610456,417.36016845703125
0.22332392632961273,0.019490749081111935,136.0,0.0,306.24755859375,534.577880859375,423.3267517089844,513.2215545095668,0.8167659640312195,1.0,322.2680358886719,0.8109089732170105,136000,136,0.1827581226825714,79.08318789994183,0.7981516122817993,6.551253318786621,1719.0,1531.5214266777039,1719.0,405.9293212890625,426.41661407345765,1566.4591064453125,-449.4327392578125,0.19369937479496002,2.0013298988342285,432.1566286092821,88.80058589517866,0.18416190147399902,374.9870111620643,432.7440490722656
0.21615804731845856,0.020689822899908242,137.0,0.0,307.3450012207031,487.0631103515625,423.85235595703125,393.8768142469807,0.8172197341918945,1.0,319.6001892089844,0.8251538276672363,137000,137,0.18310825526714325,79.1161178509532,0.7982494831085205,6.56011962890625,1731.0,1542.8394360542297,1731.0,407.9094543457031,413.91417458258996,1596.9840087890625,-445.16937255859375,0.1900032013654709,2.0023374557495117,432.35274925546224,88.7973153903648,0.25650525093078613,375.1131863635039,432.92291259765625
0.16521728038787842,0.020282151651708893,138.0,0.0,303.5235290527344,534.30810546875,424.19207763671875,573.555067191967,0.85035640001297,1.0,315.9001770019531,0.8465725779533386,138000,138,0.18346551060676575,79.24641010913268,0.798453152179718,6.558168888092041,1741.0,1554.42578125,1741.0,392.91796875,406.8884305711725,1769.4296875,-441.0745849609375,0.21109530329704285,2.0035696029663086,433.46874854546496,88.77876426433596,0.1457463502883911,375.7128554443455,418.1800537109375
0.22413180768489838,0.020689822899908242,139.0,0.0,307.051513671875,564.4878540039062,425.0328063964844,580.6624261413411,0.8063317537307739,1.0,319.1900329589844,0.8167115449905396,139000,139,0.18483099341392517,79.4082332761578,0.7984235286712646,6.558181285858154,1749.0,1566.0950500965118,1749.0,400.6627197265625,413.4981528618279,1642.9591064453125,-441.3404541015625,0.19303731620311737,2.006178140640259,434.5375465508008,88.75578783767564,0.2524595260620117,376.43125104783843,426.7835388183594
0.09822443872690201,0.0211056883401964,140.0,0.0,307.2060241699219,550.634033203125,425.55718994140625,579.2702263517593,0.8433157205581665,1.0,316.6697692871094,0.8502501845359802,140000,140,0.18523642420768738,79.57589539511086,0.7985885143280029,6.553232192993164,1759.0,1577.963722229004,1759.0,408.3231201171875,423.9272123938056,1464.9415283203125,-445.3567199707031,0.19416676461696625,2.0076308250427246,436.2496953789981,88.7219382979467,0.11555959284305573,377.21514786323814,431.59344482421875
0.1906917244195938,0.020689822899908242,141.0,0.0,310.0326232910156,443.199951171875,426.22869873046875,442.27044880089153,0.8061854839324951,1.0,320.9641418457031,0.8073837757110596,141000,141,0.18523654341697693,79.7381221719457,0.7986356019973755,6.544744491577148,1768.0,1589.6278262138367,1768.0,428.8946533203125,434.751649092358,1414.4962158203125,-451.25665283203125,0.19902648031711578,2.0085954666137695,435.5343956738762,88.70000743245211,0.17365850508213043,377.9769897441428,452.2454833984375
0.1747884899377823,0.020282151651708893,142.0,0.0,302.26300048828125,470.6031188964844,426.4469909667969,402.73838387537063,0.804345428943634,1.0,314.61248779296875,0.8147749900817871,142000,142,0.18509425222873688,79.79370432827432,0.798809826374054,6.53716516494751,1779.0,1601.1806573867798,1779.0,415.151123046875,433.64956158559477,1649.45166015625,-448.35028076171875,0.18472066521644592,2.0098631381988525,434.5899832965777,88.68455870042315,0.18493427336215973,378.33663831224857,440.4411315917969
0.2807723879814148,0.019490749081111935,143.0,0.0,306.2007751464844,462.7441101074219,427.1220703125,428.87513322363554,0.7784523963928223,1.0,321.26544189453125,0.7886141538619995,143000,143,0.18549641966819763,79.9139183901621,0.7988148927688599,6.5306396484375,1789.0,1612.874664068222,1789.0,424.8713073730469,445.03722656721004,1586.21435546875,-463.62432861328125,0.2055131196975708,2.011859893798828,434.27793174451733,88.66157004370386,0.30562475323677063,378.9977841282348,453.1116027832031
0.2235954850912094,0.019490749081111935,144.0,0.0,302.3963317871094,546.9249267578125,427.76776123046875,635.0794962494136,0.8305823802947998,1.0,315.90570068359375,0.8035404682159424,144000,144,0.18615812063217163,80.0539488320356,0.7987613677978516,6.523741245269775,1798.0,1624.7729322910309,1798.0,422.4056701660156,458.18000797097085,1408.015625,-444.716796875,0.2253042310476303,2.0138015747070312,438.27595934346266,88.62776892580986,0.1695597618818283,379.7005289297782,448.306396484375
0.26968663930892944,0.019490749081111935,145.0,0.0,297.42974853515625,610.3878173828125,428.36248779296875,519.6825502437239,0.8051602840423584,1.0,313.07000732421875,0.7978838682174683,145000,145,0.18633601069450378,80.10337202874517,0.7989111542701721,6.532596588134766,1809.0,1636.469563484192,1809.0,417.37115478515625,471.09345108409207,1521.1612548828125,-450.3525085449219,0.2075875699520111,2.014857292175293,438.96612884561415,88.6053753980501,0.26589956879615784,380.0326668935624,448.49212646484375
0.29117316007614136,0.019882513137642284,146.0,0.0,298.0375061035156,600.4513549804688,429.2738037109375,899.4598603495184,0.7848663926124573,1.0,312.22735595703125,0.7845392227172852,146000,146,0.18652941286563873,80.28657865786579,0.798884928226471,6.529730796813965,1818.0,1648.5631124973297,1818.0,421.6042785644531,486.687687174472,1443.70166015625,-443.5888671875,0.19994740188121796,2.0161850452423096,444.74584099881554,88.56197187308865,0.3109993636608124,380.98589443667305,449.4334411621094
0.2730383574962616,0.019490749081111935,147.0,0.0,302.7524719238281,496.59649658203125,429.6090087890625,635.9398873894944,0.8129597902297974,1.0,321.9233093261719,0.8121199011802673,147000,147,0.1873590052127838,80.45867542419266,0.7988661527633667,6.521841526031494,1827.0,1660.345878124237,1827.0,407.9557189941406,493.61620511697373,1530.0838623046875,-447.2120361328125,0.18222446739673615,2.0175862312316895,446.9500901621442,88.53576952657124,0.29293176531791687,381.7240258670188,435.49066162109375
0.28327903151512146,0.019490749081111935,148.0,0.0,299.9300537109375,571.4066162109375,430.2516784667969,696.479597409835,0.7995831370353699,1.0,316.76055908203125,0.7872125506401062,148000,148,0.18823859095573425,80.61525885558584,0.7987572550773621,6.515615940093994,1835.0,1672.1273262500763,1835.0,402.3353271484375,504.8391800254119,1531.3526611328125,-454.1297912597656,0.19525782763957977,2.0191307067871094,449.7073193542159,88.51000619187641,0.21607649326324463,382.40967108142456,430.489013671875
