eval/return_history,total/steps,total/steps_per_second,eval/return,total/episodes,obs_rms_std,ret_rms_mean,reference_Q_mean,train/loss_actor,reference_action_std,total/epochs,total/duration,rollout/episode_steps,rollout/return,reference_Q_std,train/loss_critic,rollout/actions_std,ret_rms_std,rollout/return_history,rollout/episodes,reference_actor_Q_std,rollout/actions_mean,train/param_noise_distance,eval/episodes,reference_action_mean,reference_actor_Q_mean,obs_rms_mean,eval/Q,rollout/Q_mean
1783.1255034291378,447000,30.470440855550162,2141.160069838733,447.0,2.205111026763916,0.0,373.87750244140625,-464.01885986328125,0.9100205302238464,447,14669.955125331879,1000.0,1146.6132959281344,31.14411735534668,215.79640197753906,0.6807371973991394,1.0,1422.3114526269387,447.0,32.03104019165039,-0.14377635717391968,0.0,447.0,-0.10325854271650314,375.4915466308594,0.056626174598932266,478.452392578125,417.0861511230469
1791.884070563334,448000,30.468831190451073,1957.8653882351955,448.0,2.2042899131774902,0.0,373.99359130859375,-464.7958679199219,0.9072205424308777,448,14703.550562858582,1000.0,1147.7711134846315,32.49117660522461,157.7135772705078,0.6806192994117737,1.0,1422.7255447604393,448.0,32.11099624633789,-0.14406901597976685,0.0,448.0,-0.039701078087091446,377.69586181640625,0.05663037300109863,478.1361999511719,417.2180480957031
1791.639377942604,449000,30.46720255817527,1737.4450318345348,449.0,2.2039856910705566,0.0,376.59613037109375,-466.99468994140625,0.882072925567627,449,14737.158724784851,1000.0,1149.0039518268695,31.943973541259766,209.52777099609375,0.6805298328399658,1.0,1424.7416016377783,449.0,31.332538604736328,-0.14401480555534363,0.0,449.0,-0.10342913120985031,380.0876770019531,0.05665444955229759,479.24249267578125,417.35205078125
1790.9358209091768,450000,30.46619619260388,1840.3217533191087,450.0,2.203399658203125,0.0,375.19842529296875,-467.2271728515625,0.8778566718101501,450,14770.468789577484,1000.0,1149.6961113118382,33.52129364013672,264.8646240234375,0.680385947227478,1.0,1433.1970835172892,450.0,33.68757629394531,-0.14426448941230774,0.0,450.0,-0.09863417595624924,377.3141174316406,0.056582145392894745,480.4267883300781,417.486328125
1792.0679265133938,451000,30.465075549474964,1670.621917481137,451.0,2.203460454940796,0.0,374.04803466796875,-467.8848876953125,0.8825090527534485,451,14803.836585521698,1000.0,1150.0435461887864,33.11421585083008,247.54612731933594,0.6803529858589172,1.0,1432.5494749314917,451.0,33.212059020996094,-0.14425723254680634,0.0,451.0,-0.04146718606352806,376.3731689453125,0.05656043812632561,479.3157958984375,417.6166687011719
1796.9285628129787,452000,30.464772276037742,2275.164529036448,452.0,2.203016996383667,0.0,370.45281982421875,-467.74371337890625,0.9113035202026367,452,14836.808754205704,1000.0,1150.2208543805805,35.59577178955078,159.34678649902344,0.6803385615348816,1.0,1429.5700574817342,452.0,35.050846099853516,-0.144203320145607,0.0,452.0,-0.029492676258087158,373.861328125,0.056542664766311646,482.315185546875,417.747802734375
1797.515293798273,453000,30.464380731984026,1879.2420554464195,453.0,2.206482172012329,0.0,373.5439147949219,-468.0757141113281,0.8973149061203003,453,14869.824664592743,1000.0,1148.0586447116464,32.88360595703125,226.25189208984375,0.6807413101196289,1.0,1413.255806333342,453.0,32.9015998840332,-0.1435130536556244,0.0,453.0,-0.050514135509729385,375.75341796875,0.05684947222471237,481.1842956542969,417.69989013671875
1797.668694482403,454000,30.464131848606158,2108.825769979934,454.0,2.2058463096618652,0.0,370.69366455078125,-466.26300048828125,0.8938236832618713,454,14902.771635055542,1000.0,1148.6988582887036,34.053672790527344,260.1860046386719,0.6805744767189026,1.0,1413.72962284134,454.0,33.68783950805664,-0.14393924176692963,0.0,454.0,-0.23638927936553955,373.874755859375,0.056759752333164215,480.8804016113281,417.8349304199219
1798.5404507253008,455000,30.463946998636445,1908.068861024042,455.0,2.2058022022247314,0.0,371.3012390136719,-466.2486267089844,0.8954967260360718,455,14935.68774986267,1000.0,1149.2066782547322,33.18413162231445,243.5451202392578,0.680686891078949,1.0,1414.5555343982871,455.0,32.767459869384766,-0.14381912350654602,0.0,455.0,-0.18619386851787567,374.3551940917969,0.05675867944955826,479.21759033203125,417.9627990722656
1801.998089829552,456000,30.463622896045333,2126.8226749891805,456.0,2.205289840698242,0.0,372.64703369140625,-465.5605163574219,0.9104743003845215,456,14968.672687292099,1000.0,1150.3264508490413,31.987821578979492,177.90597534179688,0.6805402040481567,1.0,1414.920809249009,456.0,32.08515930175781,-0.14412197470664978,0.0,456.0,-0.04196863994002342,375.0206604003906,0.05672912299633026,479.7237854003906,418.0954284667969
1806.047604127794,457000,30.46343828466648,1971.116128027124,457.0,2.2051796913146973,0.0,369.6724853515625,-464.6298828125,0.9083479642868042,457,15001.589634418488,1000.0,1151.3801770745686,33.57878112792969,172.27943420410156,0.6803684234619141,1.0,1414.1812427573311,457.0,33.549983978271484,-0.1441124826669693,0.0,457.0,-0.03475651890039444,372.8681945800781,0.056746140122413635,478.164306640625,418.2218933105469
1809.223853334193,458000,30.463272569505534,2054.679174133207,458.0,2.2048797607421875,0.0,373.65020751953125,-464.6756286621094,0.9190803170204163,458,15034.497654676437,1000.0,1153.0171135137093,31.508438110351562,145.42124938964844,0.6804620623588562,1.0,1418.1237771330814,458.0,31.128469467163086,-0.14388114213943481,0.0,458.0,-0.0627998411655426,377.49310302734375,0.05683857202529907,478.11224365234375,418.3501892089844
1810.5531486547675,459000,30.463026164192726,1845.5543058029161,459.0,2.2046494483947754,0.0,373.00518798828125,-463.9036865234375,0.8732330203056335,459,15067.44594335556,1000.0,1153.24941131112,32.28775405883789,180.6976318359375,0.6803754568099976,1.0,1413.8241147141507,459.0,31.87688636779785,-0.14346186816692352,0.0,459.0,-0.25076013803482056,376.38970947265625,0.05687491223216057,476.2019348144531,418.4677429199219
1810.7554038084197,460000,30.46297698854158,1901.289443221201,460.0,2.204216241836548,0.0,370.9876708984375,-462.9928894042969,0.8879038691520691,460,15100.296998977661,1000.0,1153.7792847428955,32.473060607910156,179.25369262695312,0.6803466081619263,1.0,1416.8693369528378,460.0,32.47672653198242,-0.1433888077735901,0.0,460.0,-0.2532014548778534,372.9766845703125,0.05690809711813927,476.14044189453125,418.5881042480469
1819.8456563680693,461000,30.462698313456087,1920.6005446809977,461.0,2.204083204269409,0.0,369.0281982421875,-461.8944396972656,0.8801090717315674,461,15133.262170553207,1000.0,1153.8836965531727,31.761363983154297,187.9954071044922,0.6805641055107117,1.0,1413.1945241746776,461.0,32.02693176269531,-0.14265869557857513,0.0,461.0,-0.21788083016872406,371.33673095703125,0.05699191987514496,475.0574035644531,418.6991882324219
1823.1587108664387,462000,30.462390208219425,1880.924229529055,462.0,2.203580856323242,0.0,368.9225769042969,-460.9546203613281,0.9008585810661316,462,15166.242597579956,1000.0,1154.0862581650904,31.674779891967773,174.72271728515625,0.680507481098175,1.0,1414.2419220446086,462.0,32.02802276611328,-0.14290957152843475,0.0,462.0,-0.10280606150627136,371.66461181640625,0.05692926049232483,473.8035888671875,418.8123779296875
1827.268129429097,463000,30.46210192658975,2201.835008634365,463.0,2.2035329341888428,0.0,366.0142517089844,-460.6139831542969,0.9145554304122925,463,15199.213800668716,1000.0,1155.0803809077408,32.88821029663086,141.68472290039062,0.6805594563484192,1.0,1417.7913705476876,463.0,33.54959487915039,-0.14281272888183594,0.0,463.0,-0.10332176834344864,368.0979919433594,0.05697320029139519,475.00164794921875,418.92474365234375
1828.0081889365308,464000,30.461675575863943,1743.4858828858044,464.0,2.203160285949707,0.0,363.02484130859375,-460.90362548828125,0.8828815221786499,464,15232.254668474197,1000.0,1154.7435317056484,34.53553771972656,287.3627014160156,0.6805455684661865,1.0,1412.3668574593719,464.0,34.702980041503906,-0.1427154242992401,0.0,464.0,-0.08509814739227295,365.3006896972656,0.05690738186240196,473.55926513671875,419.027099609375
1826.0084695173064,465000,30.461343935882905,1471.6748499299376,465.0,2.2029874324798584,0.0,361.60284423828125,-460.6080017089844,0.9074200987815857,465,15265.24899816513,1000.0,1155.7986117819669,34.759498596191406,274.3250732421875,0.6805871725082397,1.0,1414.3464440512478,465.0,34.9400520324707,-0.14232099056243896,0.0,465.0,-0.11080064624547958,363.9354248046875,0.05699561908841133,452.74029541015625,419.142333984375
1825.2449284795293,466000,30.460928522391672,2048.1914570001436,466.0,2.202840566635132,0.0,360.48101806640625,-461.2247314453125,0.8800728917121887,466,15298.28611946106,1000.0,1157.0678476295227,35.35646057128906,239.7672119140625,0.6804618835449219,1.0,1417.3323936149054,466.0,35.81357192993164,-0.14239177107810974,0.0,466.0,-0.1166444793343544,363.40179443359375,0.05701377987861633,476.9020080566406,419.25921630859375
1826.7187056808311,467000,30.460563107124454,1802.9444700351814,467.0,2.202383041381836,0.0,360.7613220214844,-461.4490661621094,0.90188068151474,467,15331.298976898193,1000.0,1156.7068440904973,36.66647720336914,215.02474975585938,0.6803270578384399,1.0,1410.6735146604706,467.0,36.21894836425781,-0.14260050654411316,0.0,467.0,-0.09690054506063461,363.21575927734375,0.056963931769132614,473.6754150390625,419.3517761230469
1825.8388846938851,468000,30.460256053798446,1750.3488626742214,468.0,2.2020070552825928,0.0,359.4536437988281,-459.9685974121094,0.9015017151832581,468,15364.283188343048,1000.0,1158.2358565449804,37.151329040527344,126.20184326171875,0.6802220940589905,1.0,1413.843303411414,468.0,37.63789367675781,-0.14288315176963806,0.0,468.0,0.14923109114170074,361.5759582519531,0.05697368457913399,472.8577880859375,419.4687194824219
1829.3523918297933,469000,30.459910159255195,2022.8196946347518,469.0,2.201934814453125,0.0,356.6584777832031,-458.8490295410156,0.9071168303489685,469,15397.287698745728,1000.0,1158.966241637589,36.705543518066406,208.79623413085938,0.6802532076835632,1.0,1413.2598056596826,469.0,36.686927795410156,-0.1428106129169464,0.0,469.0,0.026185831055045128,359.0575866699219,0.05700163170695305,472.5211486816406,419.5750427246094
1827.3706844483324,470000,30.459672653685303,1672.073310023838,470.0,2.201848268508911,0.0,356.6094055175781,-459.09625244140625,0.8652620315551758,470,15430.238050937653,1000.0,1158.4691304062117,36.19474411010742,178.7892608642578,0.6802484393119812,1.0,1409.7681075371,470.0,36.21487808227539,-0.14269927144050598,0.0,470.0,0.02486800216138363,358.57647705078125,0.05700036510825157,471.7893981933594,419.6529846191406
1829.4807555369896,471000,30.4594137440536,1812.4974965946408,471.0,2.2014546394348145,0.0,356.0487976074219,-460.2537841796875,0.914408266544342,471,15463.199783086777,1000.0,1159.2840208669138,36.25093078613281,169.33712768554688,0.6800753474235535,1.0,1414.641027374636,471.0,36.11891174316406,-0.1428864300251007,0.0,471.0,-0.03398283198475838,358.9631652832031,0.05697852000594139,473.95989990234375,419.7635192871094
1834.4079511368263,472000,30.45915270088975,2023.4826297551488,472.0,2.201195240020752,0.0,354.8930969238281,-459.5420837402344,0.9095755815505981,472,15496.163161039352,1000.0,1160.2728256719452,36.818931579589844,166.42657470703125,0.6801151633262634,1.0,1419.5076386333221,472.0,36.55840301513672,-0.14279672503471375,0.0,472.0,-0.05863471329212189,357.868896484375,0.05701225623488426,473.8031005859375,419.87432861328125
1835.1484970474062,473000,30.458539196702393,1687.1961911772946,473.0,2.2009506225585938,0.0,355.5189208984375,-458.7947998046875,0.8958345651626587,473,15529.306804418564,1000.0,1161.4468649261698,36.49791717529297,144.97979736328125,0.6801670789718628,1.0,1423.0795721384507,473.0,36.01182556152344,-0.14281179010868073,0.0,473.0,-0.0968458279967308,358.62921142578125,0.05703763663768768,471.7604064941406,419.9850158691406
1837.4537713437746,474000,30.458130772120327,1908.4388917360823,474.0,2.200671911239624,0.0,356.9293212890625,-459.13543701171875,0.9048475027084351,474,15562.34699845314,1000.0,1161.895759248309,36.5234375,174.3985137939453,0.6801050305366516,1.0,1427.007191896791,474.0,36.67924499511719,-0.14302435517311096,0.0,474.0,-0.17086201906204224,358.9615783691406,0.05699535086750984,473.2034912109375,420.08843994140625
1836.7945087822739,475000,30.457842498634804,1785.0418430055877,475.0,2.200576066970825,0.0,354.5132141113281,-458.205322265625,0.8523687124252319,475,15595.326557397842,1000.0,1162.7432867913747,37.50307846069336,173.72314453125,0.6800002455711365,1.0,1427.6110520313532,475.0,37.367431640625,-0.1431015282869339,0.0,475.0,-0.02063431404531002,357.53973388671875,0.057000402361154556,470.8728942871094,420.1930236816406
1834.8590928567187,476000,30.45745337915909,2058.697735078613,476.0,2.2002816200256348,0.0,352.208251953125,-457.5849304199219,0.8647589087486267,476,15628.358486652374,1000.0,1163.6644971932267,38.203060150146484,136.44456481933594,0.6799986362457275,1.0,1426.1296852927103,476.0,38.4422721862793,-0.14324967563152313,0.0,476.0,0.08298374712467194,353.80926513671875,0.0569932758808136,473.02880859375,420.29852294921875
1833.4103958154672,477000,30.457266990469414,1850.3595640954707,477.0,2.200291156768799,0.0,350.6297912597656,-456.84991455078125,0.8962517976760864,477,15661.287014007568,1000.0,1164.637802224869,38.88465118408203,177.66273498535156,0.6800122261047363,1.0,1427.3949347440023,477.0,39.12186050415039,-0.14320002496242523,0.0,477.0,0.04279094934463501,352.93463134765625,0.05700564384460449,471.24755859375,420.4030456542969
1831.7980118224566,478000,30.456747281555998,1714.0924485636635,478.0,2.20013165473938,0.0,352.8156433105469,-456.3504333496094,0.9019637703895569,478,15694.387702703476,1000.0,1165.5706854845298,37.54712677001953,135.5675506591797,0.679934024810791,1.0,1429.3926238959775,478.0,37.51341247558594,-0.14297309517860413,0.0,478.0,0.010462065227329731,355.0647277832031,0.057055871933698654,469.2668151855469,420.5008239746094
1836.4242086741758,479000,30.456354909675394,2092.8555962658306,479.0,2.1998045444488525,0.0,348.952392578125,-455.7311706542969,0.9162534475326538,479,15727.423764944077,1000.0,1166.9854452033594,38.39717102050781,139.98460388183594,0.6798384785652161,1.0,1441.0624200642017,479.0,38.53532028198242,-0.14312496781349182,0.0,479.0,-0.0035059775691479445,351.16265869140625,0.05708007514476776,469.88165283203125,420.6027526855469
1835.5324190245735,480000,30.45598905692879,1709.2602686625255,480.0,2.2003984451293945,0.0,351.83197021484375,-454.691162109375,0.8407009243965149,480,15760.44695520401,1000.0,1165.3591665811114,37.728599548339844,193.29998779296875,0.6799959540367126,1.0,1431.7242787737703,480.0,37.49226760864258,-0.14262835681438446,0.0,480.0,-0.1885783076286316,353.9699401855469,0.057148341089487076,467.6086120605469,420.6328125
1834.330993375116,481000,30.45559824055668,1742.0557874920626,481.0,2.200172185897827,0.0,350.82586669921875,-455.444580078125,0.8824532628059387,481,15793.483884334564,1000.0,1165.3616844284938,37.34371566772461,122.965087890625,0.67990642786026,1.0,1431.1840751279115,481.0,37.27526092529297,-0.14251025021076202,0.0,481.0,-0.18230779469013214,353.1610107421875,0.057112690061330795,468.7965393066406,420.720458984375
1837.8006736450434,482000,30.455327604088613,2012.3916036995215,482.0,2.1995792388916016,0.0,350.32489013671875,-454.99609375,0.8698152899742126,482,15826.459208250046,1000.0,1165.9099362544564,38.176734924316406,196.24781799316406,0.6797604560852051,1.0,1428.7177580694326,482.0,38.462623596191406,-0.1426294893026352,0.0,482.0,0.0020259085576981306,352.2148132324219,0.057078804820775986,468.78125,420.8139953613281
1844.0230235625215,483000,30.454994343361918,2067.9678483117523,483.0,2.199293375015259,0.0,349.548095703125,-454.9971008300781,0.852549135684967,483,15859.4677298069,1000.0,1166.2633047621398,38.88855743408203,166.7875518798828,0.6795992851257324,1.0,1428.6110349255455,483.0,39.25534439086914,-0.14256952702999115,0.0,483.0,-0.21408377587795258,351.54754638671875,0.057050399482250214,467.917236328125,420.90362548828125
1849.3451666279666,484000,30.454528193700263,1987.3848311112238,484.0,2.203310966491699,0.0,348.97265625,-456.0111389160156,0.8660742044448853,484,15892.546320915222,1000.0,1164.3215026135863,39.971588134765625,112.77284240722656,0.6799116134643555,1.0,1416.7792868067038,484.0,40.10689926147461,-0.14216922223567963,0.0,484.0,-0.000465671211713925,351.102294921875,0.05727710202336311,468.158447265625,420.80780029296875
1852.9000693228693,485000,30.454285693831924,2321.917493988309,485.0,2.2034029960632324,0.0,350.9264221191406,-456.4115295410156,0.884412944316864,485,15925.50897026062,1000.0,1165.6134510490558,39.5731201171875,160.12753295898438,0.6798956990242004,1.0,1421.5352611292665,485.0,39.74649429321289,-0.14212167263031006,0.0,485.0,0.20056802034378052,353.1862487792969,0.05737573280930519,471.4197082519531,420.9064025878906
1857.3691151427772,486000,30.45393407923518,2166.867124705,486.0,2.2038538455963135,0.0,349.3102111816406,-456.6529235839844,0.8752375841140747,486,15958.529322862625,1000.0,1166.5728288169714,40.22573471069336,245.31829833984375,0.6799484491348267,1.0,1422.601718345203,486.0,40.021697998046875,-0.14198744297027588,0.0,486.0,-0.04220397397875786,352.2558288574219,0.05742034316062927,470.9971008300781,421.0043029785156
1860.9173333004262,487000,30.45349498723279,1994.5738483013083,487.0,2.203779458999634,0.0,348.424560546875,-455.4178771972656,0.9242554306983948,487,15991.596373558044,1000.0,1167.5863789455484,39.579315185546875,114.9571304321289,0.6800676584243774,1.0,1429.205544675711,487.0,39.95145797729492,-0.14179345965385437,0.0,487.0,0.15465430915355682,350.63818359375,0.05745504051446915,469.9339904785156,421.10064697265625
1861.0183281258824,488000,30.453207103287962,1762.7057146790194,488.0,2.2033329010009766,0.0,348.57830810546875,-455.61053466796875,0.9132965207099915,488,16024.584811210632,1000.0,1168.2494183331546,38.73554992675781,190.5107421875,0.6799092888832092,1.0,1428.3550013823049,488.0,39.2996940612793,-0.14198607206344604,0.0,488.0,0.009912163019180298,351.07513427734375,0.05741650611162186,468.5194091796875,421.1952209472656
1862.2256539128907,489000,30.452211252258785,1726.8165901931884,489.0,2.202986717224121,0.0,344.97698974609375,-455.0455017089844,0.8610358834266663,489,16057.947186470032,1000.0,1169.2341476005306,38.724491119384766,267.7387390136719,0.6798024773597717,1.0,1428.2669555470316,489.0,38.69773864746094,-0.1421925127506256,0.0,489.0,-0.06545880436897278,347.4183044433594,0.057410828769207,468.55230712890625,421.2900695800781
1861.6605308951457,490000,30.451376274484968,1611.0056457626438,490.0,2.2029857635498047,0.0,339.98974609375,-455.6386413574219,0.8965275287628174,490,16091.226734161377,1000.0,1170.2093644879944,40.70732879638672,206.52984619140625,0.6797398328781128,1.0,1429.3757450282092,490.0,41.107425689697266,-0.14226648211479187,0.0,490.0,-0.11647915840148926,342.40447998046875,0.05739828944206238,466.61474609375,421.3850402832031
1867.3113462844974,491000,30.450980282211642,1931.7482034216039,491.0,2.2034096717834473,0.0,339.4817810058594,-453.47479248046875,0.9142966270446777,491,16124.275653839111,1000.0,1170.9950044013797,43.00284957885742,148.74615478515625,0.6796402335166931,1.0,1435.406107527725,491.0,43.252105712890625,-0.14206336438655853,0.0,491.0,-0.04605497792363167,341.5476989746094,0.05741835758090019,467.8125,421.47564697265625
1865.54888841495,492000,30.4507297634217,1894.3185291847972,492.0,2.2031497955322266,0.0,341.1123352050781,-452.4776306152344,0.8642476797103882,492,16157.248244047165,1000.0,1172.1484014148516,41.819358825683594,190.65673828125,0.6795009970664978,1.0,1437.415683715714,492.0,42.224205017089844,-0.14205357432365417,0.0,492.0,0.05240488052368164,342.0528869628906,0.05745124816894531,466.07958984375,421.56646728515625
1865.1078865430704,493000,30.450479971319368,1622.7530056433134,493.0,2.203254222869873,0.0,333.74713134765625,-451.1710205078125,0.8274714946746826,493,16190.220990419388,1000.0,1173.5322356039444,43.01388168334961,244.76263427734375,0.6795230507850647,1.0,1440.7656823536577,493.0,43.31718826293945,-0.1421252340078354,0.0,493.0,-0.18244443833827972,336.0789794921875,0.0574873611330986,464.2721862792969,421.6552734375
1867.503568834929,494000,30.450040561114147,2078.986744947702,494.0,2.2031638622283936,0.0,334.71966552734375,-451.6837463378906,0.8803479671478271,494,16223.29530262947,1000.0,1174.4889298448497,43.47713851928711,133.6763153076172,0.6794003248214722,1.0,1441.0414426467767,494.0,43.486419677734375,-0.14223697781562805,0.0,494.0,-0.08120705932378769,336.93157958984375,0.05748423561453819,466.64190673828125,421.7409973144531
1869.376528661426,495000,30.44987326933839,2016.2866875304012,495.0,2.2030394077301025,0.0,333.4109191894531,-450.6407775878906,0.8624593615531921,495,16256.225292682648,1000.0,1175.182572611927,43.39004898071289,226.87069702148438,0.6795369982719421,1.0,1439.740799268381,495.0,43.680885314941406,-0.14219655096530914,0.0,495.0,-0.12194951623678207,335.98175048828125,0.057523418217897415,465.72149658203125,421.8234558105469
1868.9441848983447,496000,30.449567085853676,2011.8828901640172,496.0,2.20286226272583,0.0,330.0418701171875,-450.53826904296875,0.8838528394699097,496,16289.229945421219,1000.0,1176.3336723310363,45.252864837646484,218.35276794433594,0.6794102787971497,1.0,1442.9326819491946,496.0,45.18528366088867,-0.14237496256828308,0.0,496.0,-0.166050985455513,333.16595458984375,0.05752727761864662,465.164306640625,421.9087219238281
1867.9146940943174,497000,30.44914380375403,1835.085645038925,497.0,2.2027928829193115,0.0,329.742919921875,-448.2281188964844,0.9182508587837219,497,16322.298032522202,1000.0,1177.2014188080452,44.51005935668945,104.76948547363281,0.6794560551643372,1.0,1442.519298024747,497.0,44.83783721923828,-0.14222469925880432,0.0,497.0,0.039645422250032425,331.6722412109375,0.05759032815694809,462.3788146972656,421.9891052246094
1869.3496329788984,498000,30.4488088809009,1886.9304180243012,498.0,2.202519178390503,0.0,326.8677978515625,-447.7470703125,0.8076989650726318,498,16355.31957745552,1000.0,1177.6298035013713,45.3657112121582,158.02484130859375,0.6793931126594543,1.0,1443.4204907635049,498.0,45.33031463623047,-0.14230701327323914,0.0,498.0,-0.2688063681125641,330.1712646484375,0.05755116418004036,462.139404296875,422.0651550292969
1876.9025722113252,499000,30.448443741118442,2398.8425214902454,499.0,2.2021632194519043,0.0,329.58172607421875,-447.6980895996094,0.8444820046424866,499,16388.358112573624,1000.0,1178.5086678675075,44.30058288574219,190.15057373046875,0.6792895793914795,1.0,1443.4913888529873,499.0,44.862266540527344,-0.1424422264099121,0.0,499.0,-0.3114243447780609,331.199462890625,0.05753886699676514,463.72369384765625,422.1430969238281
1881.0976821844272,500000,30.448012359948436,2228.597634421186,500.0,2.202444553375244,0.0,329.360107421875,-447.8094787597656,0.8799591064453125,500,16421.43316578865,1000.0,1179.8373931766325,45.774078369140625,231.15948486328125,0.6794127225875854,1.0,1447.4207994239407,500.0,46.193172454833984,-0.14212223887443542,0.0,500.0,-0.18112756311893463,331.16278076171875,0.057630155235528946,462.4952392578125,422.2213439941406
1882.2608443324111,501000,30.447740488869435,1985.2169803077704,501.0,2.201709270477295,0.0,329.27825927734375,-447.1430969238281,0.8894627094268799,501,16454.42295408249,1000.0,1179.5421517588275,44.22858428955078,162.58543395996094,0.6793734431266785,1.0,1442.6557384488642,501.0,44.439353942871094,-0.1424768716096878,0.0,501.0,-0.0837041363120079,331.38934326171875,0.05752404406666756,460.9088439941406,422.2891540527344
1885.1756889944486,502000,30.44721824063151,1963.6584941264184,502.0,2.201894521713257,0.0,329.1368713378906,-447.6202697753906,0.8422991633415222,502,16487.548912763596,1000.0,1181.0169871681526,44.92985534667969,136.02708435058594,0.6794615983963013,1.0,1446.084625632145,502.0,44.7652702331543,-0.14228084683418274,0.0,502.0,-0.2663792669773102,331.3701477050781,0.05761422589421272,461.9096984863281,422.3675231933594
1892.5668318196572,503000,30.446605785178523,2449.2703167059617,503.0,2.2019121646881104,0.0,329.3438720703125,-446.40972900390625,0.8593531847000122,503,16520.72495532036,1000.0,1182.223322460769,43.8061637878418,149.9983367919922,0.679512083530426,1.0,1450.761545935994,503.0,43.353790283203125,-0.1421099603176117,0.0,503.0,-0.2804049253463745,332.2226257324219,0.05769551545381546,462.294189453125,422.4437561035156
1891.8553173143198,504000,30.44616010164289,1913.9802918057903,504.0,2.201768159866333,0.0,326.2852478027344,-446.5633239746094,0.8861335515975952,504,16553.811656951904,1000.0,1183.2652722587611,44.518531799316406,131.06143188476562,0.679490327835083,1.0,1450.00442407944,504.0,45.002925872802734,-0.14197072386741638,0.0,504.0,-0.12041131407022476,328.474609375,0.05774765461683273,461.0585021972656,422.51666259765625
1897.935705387342,505000,30.445493655493287,2210.3315072256273,505.0,2.201319932937622,0.0,324.53912353515625,-446.56329345703125,0.9033217430114746,505,16587.01960015297,1000.0,1183.1008562286086,46.167884826660156,234.29261779785156,0.6794116497039795,1.0,1446.3736899873766,505.0,46.17574691772461,-0.14205770194530487,0.0,505.0,-0.09763366729021072,327.38543701171875,0.05772937834262848,463.02081298828125,422.5662841796875
1902.659190701937,506000,30.443996480827156,2255.1512989430707,506.0,2.2016677856445312,0.0,325.0505065917969,-446.4946594238281,0.8900275826454163,506,16620.682515144348,1000.0,1184.251906754668,45.248863220214844,205.02760314941406,0.6794306635856628,1.0,1448.8994114315053,506.0,44.984893798828125,-0.14175057411193848,0.0,506.0,-0.14718268811702728,328.31573486328125,0.05778494477272034,460.9219970703125,422.6396179199219
1909.297369944617,507000,30.442435476389875,2420.4113387364496,507.0,2.2011239528656006,0.0,325.9382629394531,-446.3659362792969,0.9149776101112366,507,16654.383661031723,1000.0,1185.353112562825,44.87500762939453,174.15931701660156,0.6793676018714905,1.0,1454.3251579940743,507.0,44.973365783691406,-0.1419997215270996,0.0,507.0,-0.06779658794403076,328.8739013671875,0.05777544155716896,462.8160400390625,422.7144775390625
1911.1224319551588,508000,30.441327254403173,1843.405808249141,508.0,2.200875997543335,0.0,326.2652587890625,-446.6714172363281,0.8946546316146851,508,16687.840045690536,1000.0,1186.1521027963595,44.5913200378418,109.36030578613281,0.6793633699417114,1.0,1457.7752221021979,508.0,44.30463790893555,-0.14196036756038666,0.0,508.0,-0.16410312056541443,329.5315856933594,0.05779799818992615,460.9962463378906,422.7835693359375
1915.269094943635,509000,30.44106955578222,1996.1296651180135,509.0,2.2002193927764893,0.0,328.1368103027344,-446.669677734375,0.8458775281906128,509,16720.831673383713,1000.0,1186.943133379688,45.527645111083984,359.0487365722656,0.6791999936103821,1.0,1457.3786986442522,509.0,45.58961486816406,-0.14233660697937012,0.0,509.0,0.12527967989444733,329.9804992675781,0.05774395540356636,461.6524963378906,422.8568115234375
1921.7723787635553,510000,30.440628838963487,2300.191321575681,510.0,2.1998519897460938,0.0,328.91619873046875,-447.1650695800781,0.8819807171821594,510,16753.924588680267,1000.0,1188.3259944776767,43.49148941040039,273.0408935546875,0.6791139841079712,1.0,1464.684925993471,510.0,43.26280212402344,-0.14240434765815735,0.0,510.0,0.00750337028875947,330.7255859375,0.057778988033533096,460.6730651855469,422.9318542480469
1921.8547396641106,511000,30.440114013516375,1874.647455080271,511.0,2.1998119354248047,0.0,330.5802001953125,-446.88494873046875,0.8646592497825623,511,16787.059331417084,1000.0,1189.7027232473354,43.75613784790039,170.30593872070312,0.6789987683296204,1.0,1471.2546760802436,511.0,43.9678955078125,-0.14239193499088287,0.0,511.0,-0.022674640640616417,332.2254638671875,0.05781055986881256,461.62646484375,423.005859375
1925.2499990978076,512000,30.43978793726536,1881.851144778734,512.0,2.199831485748291,0.0,328.26025390625,-447.4053649902344,0.8850799202919006,512,16820.0908973217,1000.0,1190.0604643735385,45.16829299926758,119.78247833251953,0.6789636611938477,1.0,1473.4785339054238,512.0,44.886558532714844,-0.14229920506477356,0.0,512.0,-0.20175738632678986,330.22149658203125,0.05779200792312622,460.9742126464844,423.07421875
1928.04594746933,513000,30.438269330827694,2041.6074554842914,513.0,2.1997623443603516,0.0,326.08599853515625,-447.93316650390625,0.8930819034576416,513,16853.783453464508,1000.0,1191.3007778179215,45.89720153808594,120.14334869384766,0.6788794994354248,1.0,1482.0760307165704,513.0,45.27168273925781,-0.1424883008003235,0.0,513.0,-0.12464457750320435,329.9510498046875,0.057780805975198746,462.4642639160156,423.14862060546875
