train/loss_critic,rollout/episode_steps,total/episodes,reference_actor_Q_mean,reference_actor_Q_std,rollout/return,rollout/return_history,eval/Q,rollout/episodes,rollout/actions_mean,train/param_noise_distance,reference_Q_mean,reference_action_mean,eval/return,total/steps,obs_rms_mean,rollout/Q_mean,rollout/actions_std,reference_action_std,ret_rms_std,eval/episodes,train/loss_actor,eval/return_history,reference_Q_std,obs_rms_std,total/steps_per_second,ret_rms_mean,total/epochs,total/duration
10.271681785583496,1000.0,146.0,163.0398712158203,8.355269432067871,265.3069832064791,286.39476033690653,182.82241821289062,146.0,0.08683124929666519,0.0,162.22671508789062,0.014492993243038654,577.3341639488449,146000,0.1924876868724823,153.2654266357422,0.7277089357376099,0.8905839323997498,1.0,146.0,-177.83172607421875,384.40374486921115,7.814472675323486,2.837604284286499,43.286003938156995,0.0,146,3372.9147233963013
28.136789321899414,1000.0,147.0,163.83001708984375,7.817492485046387,264.8836574234357,284.5268357616934,183.2978057861328,147.0,0.08813794702291489,0.0,162.8599853515625,0.031491901725530624,503.04529538556227,147000,0.1928582340478897,153.4546661376953,0.7275822162628174,0.8764656782150269,1.0,147.0,-178.1947479248047,385.1246846896918,7.5401387214660645,2.8363192081451416,43.267932074776034,0.0,147,3397.435304880142
28.98308753967285,1000.0,148.0,164.28530883789062,7.002554893493652,266.5383175977178,284.14396625548886,184.07984924316406,148.0,0.08892261981964111,0.0,163.12440490722656,-0.012713720090687275,658.7581591962653,148000,0.19324682652950287,153.65650939941406,0.7275683283805847,0.880530595779419,1.0,148.0,-178.5137176513672,397.6706628546926,6.897578239440918,2.837188243865967,43.25003358030298,0.0,148,3421.9626610279083
38.962608337402344,1000.0,149.0,165.00621032714844,7.39504337310791,268.7131645614206,291.9733557582092,184.98338317871094,149.0,0.08883871883153915,0.0,163.5455322265625,0.19589383900165558,700.7492003874872,149000,0.19355115294456482,153.86386108398438,0.7275573015213013,0.8837054371833801,1.0,149.0,-179.30517578125,405.96069020892844,6.671356678009033,2.8375494480133057,43.24606428014236,0.0,149,3445.400234222412
20.922460556030273,1000.0,150.0,165.55731201171875,7.378458499908447,270.56241739545595,300.74003184678764,185.302734375,150.0,0.08921268582344055,0.0,164.1692352294922,0.04149625822901726,590.4910343057485,150000,0.19388842582702637,154.06776428222656,0.7274069786071777,0.8897855281829834,1.0,150.0,-180.70693969726562,415.0755406875441,7.4035964012146,2.8369381427764893,43.235223994806034,0.0,150,3469.3933820724487
42.607913970947266,1000.0,151.0,165.9358673095703,7.621828079223633,271.9021229234441,306.34847385611675,185.4309539794922,151.0,0.0892934575676918,0.0,164.956787109375,0.19162742793560028,435.57579765824977,151000,0.1941850781440735,154.27902221679688,0.7273717522621155,0.8598118424415588,1.0,151.0,-180.8092803955078,415.94788479398363,7.268278121948242,2.835296869277954,43.235545841184425,0.0,151,3492.4966728687286
51.378395080566406,1000.0,152.0,164.87918090820312,7.359498500823975,273.46177487397534,314.0896735609767,186.13507080078125,152.0,0.0899771898984909,0.0,164.007568359375,0.078349769115448,580.9206754049302,152000,0.1945311278104782,154.4858856201172,0.7272548675537109,0.8510496020317078,1.0,152.0,-180.93470764160156,418.6610564583711,6.978192329406738,2.835024833679199,43.22193545477621,0.0,152,3516.7328441143036
31.28536605834961,1000.0,153.0,164.17581176757812,8.021717071533203,274.8362480464274,318.0184110722088,184.9042510986328,153.0,0.08949153125286102,0.0,162.93218994140625,0.28059932589530945,451.65061420354715,153000,0.1947098821401596,154.69175720214844,0.7273616790771484,0.8380877375602722,1.0,153.0,-181.29994201660156,425.2385174584577,7.617359161376953,2.836005687713623,43.2084863145723,0.0,153,3540.971069574356
48.93572235107422,1000.0,154.0,166.3092041015625,7.388898849487305,276.55795690874317,324.89605465130904,188.21217346191406,154.0,0.08929847180843353,0.0,165.12005615234375,0.15231603384017944,865.9854748041698,154000,0.19493669271469116,154.8962860107422,0.7273997664451599,0.8870851397514343,1.0,154.0,-181.40814208984375,435.34331437902046,7.202977657318115,2.8370754718780518,43.19799753703737,0.0,154,3564.9800634384155
23.044233322143555,1000.0,155.0,166.87808227539062,7.259039878845215,277.2183949862195,332.1665720627209,186.5333251953125,155.0,0.09007024765014648,0.0,165.56260681152344,0.07006046921014786,701.8091397565074,155000,0.19526797533035278,155.09202575683594,0.7272546291351318,0.8891352415084839,1.0,155.0,-181.91700744628906,447.1580513434358,6.840167999267578,2.837545394897461,43.20069006073278,0.0,155,3587.9056510925293
33.55179977416992,1000.0,156.0,167.6342010498047,7.385671138763428,278.0040029500463,338.8209296613974,187.5714111328125,156.0,0.09047115594148636,0.0,165.83782958984375,0.07756779342889786,713.4412786023244,156000,0.1955336630344391,155.2895965576172,0.7272717952728271,0.9022592902183533,1.0,156.0,-181.85977172851562,451.7920587681968,7.116903305053711,2.838003635406494,43.186870961700066,0.0,156,3612.2089080810547
35.241920471191406,1000.0,157.0,167.196533203125,7.365237236022949,280.56044457700085,345.7125162292562,185.23175048828125,157.0,0.09051787853240967,0.0,166.02935791015625,0.052351053804159164,593.4330117852384,157000,0.19579380750656128,155.49053955078125,0.727146327495575,0.8754949569702148,1.0,157.0,-181.54212951660156,457.2749347831686,6.934046745300293,2.83900785446167,43.18439723088081,0.0,157,3635.5723378658295
27.534273147583008,1000.0,158.0,167.66006469726562,6.243276596069336,283.41842573279024,351.07408298311435,187.61732482910156,158.0,0.09020505100488663,0.0,166.46560668945312,0.2621135413646698,903.4846874202161,158000,0.19604787230491638,155.68838500976562,0.726876974105835,0.8373395800590515,1.0,158.0,-181.1036376953125,464.60934515759885,6.151930332183838,2.8396568298339844,43.17044349433721,0.0,158,3659.9114396572113
35.32644271850586,1000.0,159.0,167.53330993652344,6.245767593383789,285.50762019113904,361.4608585920357,187.8883514404297,159.0,0.09094764292240143,0.0,166.64837646484375,0.043114546686410904,911.6136959998715,159000,0.196507066488266,155.8814697265625,0.7267126441001892,0.8717377781867981,1.0,159.0,-181.44532775878906,473.84340259354934,6.548654079437256,2.840557813644409,43.139243489335975,0.0,159,3685.7391817569733
52.110595703125,1000.0,160.0,169.3782958984375,6.325636863708496,286.57454421196405,364.5177697146446,182.72618103027344,160.0,0.09140243381261826,0.0,168.155029296875,-0.001625319360755384,292.96209012842917,160000,0.19672782719135284,156.06846618652344,0.7266017198562622,0.8881776928901672,1.0,160.0,-181.85226440429688,478.5481472223637,5.824117660522461,2.841698408126831,43.10874436742273,0.0,160,3711.543965101242
20.411230087280273,1000.0,161.0,170.03280639648438,5.868899822235107,288.03293357334206,368.6615402632653,181.87930297851562,161.0,0.09158289432525635,0.0,168.86944580078125,-0.028834104537963867,186.02985468975345,161000,0.1969466358423233,156.25735473632812,0.7264713644981384,0.8829102516174316,1.0,161.0,-182.44287109375,476.81899083416045,5.865017414093018,2.841275215148926,43.07987055118267,0.0,161,3737.244284629822
32.31462097167969,1000.0,162.0,170.03643798828125,5.370364189147949,288.9820025900693,371.4704653977728,186.38291931152344,162.0,0.09160596877336502,0.0,168.48898315429688,-0.0563717782497406,569.7777791074964,162000,0.19714169204235077,156.43887329101562,0.7264407873153687,0.8853691816329956,1.0,162.0,-181.8656768798828,478.88402408629656,5.055095195770264,2.841928720474243,43.059008261773194,0.0,162,3762.2789409160614
29.824811935424805,1000.0,163.0,168.9894561767578,5.455760478973389,290.5571387156737,374.7273233733591,182.98129272460938,163.0,0.09095161408185959,0.0,167.63650512695312,0.019259681925177574,402.1535246380937,163000,0.197276309132576,156.6218719482422,0.7266203165054321,0.8879784941673279,1.0,163.0,-181.9467315673828,479.59282391735576,5.444501876831055,2.842135190963745,43.04855137393105,0.0,163,3786.4224183559418
38.31258010864258,1000.0,164.0,169.29922485351562,5.698658466339111,291.86966940948315,377.1312143079318,186.51614379882812,164.0,0.09032681584358215,0.0,167.68321228027344,-0.23253995180130005,606.8203115563878,164000,0.19735762476921082,156.8021697998047,0.7266483306884766,0.8723090291023254,1.0,164.0,-181.9813690185547,478.82594273806075,5.497071266174316,2.8428146839141846,43.05369834860366,0.0,164,3809.196568250656
25.275423049926758,1000.0,165.0,168.94256591796875,6.640265464782715,293.3610029569408,379.4777744106453,186.33880615234375,165.0,0.09082227945327759,0.0,167.337158203125,-0.06916740536689758,619.2413980557911,165000,0.19764362275600433,156.98162841796875,0.7264257073402405,0.9096519351005554,1.0,165.0,-182.20254516601562,482.1528012896458,5.999885559082031,2.842618703842163,43.060291823176335,0.0,165,3831.8365485668182
34.841697692871094,1000.0,166.0,169.57110595703125,5.6527557373046875,293.964741671301,380.8071834999604,185.1471405029297,166.0,0.09040943533182144,0.0,168.1308135986328,-0.31165310740470886,454.4573929206961,166000,0.19771793484687805,157.15005493164062,0.7261371612548828,0.8619170784950256,1.0,166.0,-182.1605682373047,483.18306073656373,5.970696926116943,2.8433170318603516,43.06209637160481,0.0,166,3854.8982512950897
28.24648666381836,1000.0,167.0,168.93997192382812,6.478070259094238,295.6115604191204,383.4710017735907,187.62103271484375,167.0,0.09050863236188889,0.0,167.7227325439453,-0.09785989671945572,723.0719143729319,167000,0.19793790578842163,157.3268585205078,0.7260521650314331,0.9023422598838806,1.0,167.0,-181.87646484375,488.04936205724795,6.086218357086182,2.842953681945801,43.06384559198874,0.0,167,3877.9630036354065
33.768001556396484,1000.0,168.0,169.75909423828125,5.67166805267334,296.9857223356822,386.5543755908277,185.99740600585938,168.0,0.0906791090965271,0.0,168.21958923339844,-0.23604916036128998,620.1283928649925,168000,0.19818492233753204,157.4995880126953,0.7258661985397339,0.8575536608695984,1.0,168.0,-181.35028076171875,488.90965092955236,5.189111232757568,2.842390775680542,43.063419632596194,0.0,168,3901.2229273319244
26.299541473388672,1000.0,169.0,167.90252685546875,6.223021507263184,296.10732708541184,383.4828466363009,186.1925506591797,169.0,0.09194106608629227,0.0,166.70147705078125,-0.064683698117733,726.0897381006108,169000,0.1985095888376236,157.65284729003906,0.7259731292724609,0.8943501114845276,1.0,169.0,-181.15330505371094,490.3339358634763,5.923742294311523,2.8416860103607178,43.06240267849729,0.0,169,3924.5371713638306
32.68538284301758,1000.0,170.0,167.26663208007812,6.358600616455078,297.33010581425265,384.9100884850076,185.77708435058594,170.0,0.09222406893968582,0.0,165.8966522216797,0.019897043704986572,791.5519911028873,170000,0.19876410067081451,157.81292724609375,0.7258186340332031,0.887421727180481,1.0,170.0,-180.81414794921875,493.96164619804006,5.708052635192871,2.841522216796875,43.04994489066692,0.0,170,3948.9016869068146
35.663272857666016,1000.0,171.0,168.38900756835938,5.689675331115723,298.59740596713743,387.85794242761733,185.0685272216797,171.0,0.09227345138788223,0.0,166.91404724121094,-0.03130549564957619,638.2454061816906,171000,0.19892528653144836,157.96975708007812,0.7256330251693726,0.9089992642402649,1.0,171.0,-180.54490661621094,495.0798480101537,5.5512800216674805,2.8419017791748047,43.02950845291883,0.0,171,3974.0170443058014
45.430938720703125,1000.0,172.0,167.1409149169922,5.689037322998047,300.16736138802656,389.1521635470094,185.40882873535156,172.0,0.09241432696580887,0.0,165.6800537109375,0.04401174187660217,705.3875872928072,172000,0.19918066263198853,158.12672424316406,0.7254506945610046,0.8724900484085083,1.0,172.0,-180.32147216796875,496.0456550945263,5.136018753051758,2.8416621685028076,43.037018739701715,0.0,172,3996.559358358383
20.14974594116211,1000.0,173.0,167.38546752929688,6.465848922729492,301.76374161462894,389.2609760998143,183.81336975097656,173.0,0.09315918385982513,0.0,165.97694396972656,-0.15863576531410217,378.9619289179729,173000,0.19957074522972107,158.28350830078125,0.7253955006599426,0.8644416332244873,1.0,173.0,-180.3945770263672,493.14687042642,6.127396583557129,2.841005325317383,43.045044203433164,0.0,173,4019.0457043647766
23.332101821899414,1000.0,174.0,167.09298706054688,6.915006637573242,302.7708080862035,390.80394311621507,168.78829956054688,174.0,0.09321282804012299,0.0,165.27513122558594,-0.22888503968715668,266.40859594418333,174000,0.1997559666633606,158.43502807617188,0.7253063917160034,0.8912732601165771,1.0,174.0,-180.21510314941406,489.64195847598353,6.775256156921387,2.8411221504211426,43.05237444920914,0.0,174,4041.5889303684235
28.056272506713867,1000.0,175.0,166.96234130859375,6.514008522033691,303.2306061434625,389.7615441611617,182.6672821044922,175.0,0.09287925064563751,0.0,165.58352661132812,-0.07857201993465424,371.98306483191516,175000,0.19981251657009125,158.57928466796875,0.7255735993385315,0.8924735188484192,1.0,175.0,-179.71998596191406,487.78443975406685,5.838332176208496,2.841038942337036,43.060364430829765,0.0,175,4064.062213897705
10.997806549072266,1000.0,176.0,168.0653076171875,5.6259307861328125,303.9665477694196,388.87727126000823,184.97027587890625,176.0,0.09321297705173492,0.0,166.60968017578125,0.07847409695386887,801.4475611030449,176000,0.20003440976142883,158.7175750732422,0.7254535555839539,0.9013848304748535,1.0,176.0,-180.01783752441406,490.4249506344445,5.08630895614624,2.841655731201172,43.06753175910163,0.0,176,4086.605217695236
46.02687454223633,1000.0,177.0,168.19903564453125,5.881730079650879,305.52973053493514,391.2902466097107,181.284423828125,177.0,0.093401700258255,0.0,166.37026977539062,-0.1568337082862854,360.6820262712962,177000,0.2003280073404312,158.8619842529297,0.7254706621170044,0.9259493350982666,1.0,177.0,-180.41355895996094,492.88043678613633,4.825514316558838,2.841533899307251,43.075230852233716,0.0,177,4109.089992046356
53.40632629394531,1000.0,178.0,168.2218017578125,5.501179218292236,306.28312514385243,393.5068936643207,174.02748107910156,178.0,0.09414656460285187,0.0,166.45518493652344,-0.18690700829029083,-220.72633938575774,178000,0.2006286233663559,158.9993896484375,0.7254058718681335,0.8992565870285034,1.0,178.0,-179.8737335205078,486.0325237155289,4.4937334060668945,2.8412492275238037,43.08213755730722,0.0,178,4131.642719984055
29.121562957763672,1000.0,179.0,168.59371948242188,5.344939231872559,302.9660755434146,387.8702438041953,184.43240356445312,179.0,0.09243816882371902,0.0,166.97689819335938,-0.24434597790241241,653.6264889731767,179000,0.19999562203884125,159.0624237060547,0.7263151407241821,0.8776425123214722,1.0,179.0,-180.05955505371094,485.8717288490089,4.5454325675964355,2.8361356258392334,43.08963667942326,0.0,179,4154.131104230881
41.15700149536133,1000.0,180.0,168.34083557128906,6.040354251861572,303.73825945017785,387.562518471912,181.3833465576172,180.0,0.09244286268949509,0.0,167.07778930664062,-0.2750149965286255,211.39234766914578,180000,0.20017462968826294,159.19667053222656,0.7261905074119568,0.8594083189964294,1.0,180.0,-180.0369110107422,486.5887854185464,5.75907564163208,2.8371942043304443,43.097167571135216,0.0,180,4176.608583450317
34.320152282714844,1000.0,181.0,168.1768798828125,5.80715799331665,303.5938719868222,386.61893052533975,181.6412811279297,181.0,0.09249022603034973,0.0,166.69314575195312,-0.09940709918737411,351.7960653627207,181000,0.2002987265586853,159.32388305664062,0.7261570692062378,0.8997284173965454,1.0,181.0,-179.58328247070312,488.3158599737965,5.534926414489746,2.8376519680023193,43.10423148624083,0.0,181,4199.123699903488
26.99616241455078,1000.0,182.0,167.091796875,5.743990421295166,303.77873904318596,386.97599786944767,181.4871063232422,182.0,0.09290594607591629,0.0,166.00491333007812,-0.18263983726501465,368.1009757603704,182000,0.20051872730255127,159.44793701171875,0.7259255647659302,0.8680660128593445,1.0,182.0,-178.78736877441406,486.19132425100076,5.496128559112549,2.8381354808807373,43.10774683064858,0.0,182,4221.97895693779
55.8349723815918,1000.0,183.0,167.5211944580078,5.431630611419678,304.3480470758663,388.03064923954173,183.03648376464844,183.0,0.09299372136592865,0.0,166.20816040039062,-0.2536682188510895,686.0924483622609,183000,0.20067372918128967,159.57192993164062,0.7259959578514099,0.8632082939147949,1.0,183.0,-178.7472686767578,490.5325127750713,5.016538619995117,2.838075876235962,43.12099407988936,0.0,183,4243.87247800827
19.51374053955078,1000.0,184.0,167.50787353515625,5.345110893249512,301.54423483946226,383.114954765158,182.80397033691406,184.0,0.0934479683637619,0.0,166.22549438476562,-0.15963608026504517,647.5453223837737,184000,0.20220676064491272,159.6488037109375,0.7252815961837769,0.8986215591430664,1.0,184.0,-178.72625732421875,490.19343400648825,5.156733989715576,2.8342812061309814,43.13409605326437,0.0,184,4265.766918420792
20.569561004638672,1000.0,185.0,168.00514221191406,5.15223503112793,302.4264971931933,383.49350884613966,183.8434295654297,185.0,0.09359405934810638,0.0,166.74301147460938,-0.0649925172328949,765.0693424139397,185000,0.20237180590629578,159.77117919921875,0.7252798080444336,0.8978463411331177,1.0,185.0,-178.86668395996094,494.2784460226589,4.766841411590576,2.8339927196502686,43.14839343531771,0.0,185,4287.529274463654
21.193740844726562,1000.0,186.0,167.95266723632812,5.0222015380859375,303.77372921871364,385.1049246124128,183.36549377441406,186.0,0.09404432773590088,0.0,166.30142211914062,-0.2556968927383423,725.1792335720048,186000,0.2026301622390747,159.8952178955078,0.7253296971321106,0.8580412864685059,1.0,186.0,-178.80307006835938,495.4422619532368,4.9144206047058105,2.8339595794677734,43.16202068356891,0.0,186,4309.34411907196
47.0302848815918,1000.0,187.0,167.2372283935547,6.154073238372803,305.6200924454625,385.7242266507725,182.48046875,187.0,0.09387882053852081,0.0,166.05641174316406,-0.15049706399440765,639.1911605006765,187000,0.20279332995414734,160.02110290527344,0.7253450751304626,0.9015190601348877,1.0,187.0,-178.38272094726562,496.25555904396447,5.754610538482666,2.8338377475738525,43.17596362090932,0.0,187,4331.113525152206
32.9819221496582,1000.0,188.0,168.1962890625,5.668366432189941,307.0791403859249,395.6769916252408,179.5951690673828,188.0,0.09389865398406982,0.0,166.7496337890625,-0.045559924095869064,407.1082555523275,188000,0.20300869643688202,160.14068603515625,0.7253233790397644,0.9520941972732544,1.0,188.0,-179.10391235351562,493.54644355627903,5.5208306312561035,2.8328843116760254,43.18913476794401,0.0,188,4352.946661472321
24.606895446777344,1000.0,189.0,169.3602752685547,4.650702476501465,306.91739653091946,393.0511798857842,181.06143188476562,189.0,0.09356094896793365,0.0,168.047119140625,-0.16869036853313446,372.36820771782436,189000,0.20297008752822876,160.23292541503906,0.7256907820701599,0.9109459519386292,1.0,189.0,-179.2938995361328,491.5053568375181,4.578336238861084,2.831554889678955,43.201319428463336,0.0,189,4374.866381406784
34.60971450805664,1000.0,190.0,168.42062377929688,5.003152847290039,308.1399399295094,395.8731917158716,183.11912536621094,190.0,0.09412702172994614,0.0,167.161865234375,-0.18095307052135468,742.2420550812105,190000,0.2032058835029602,160.35284423828125,0.7255491018295288,0.8873792886734009,1.0,190.0,-179.30050659179688,495.6714571383217,4.3326945304870605,2.8313519954681396,43.21345647946963,0.0,190,4396.778584241867
48.789669036865234,1000.0,191.0,169.32492065429688,5.361048698425293,304.9211567277968,392.20273923559364,183.82257080078125,191.0,0.09184253960847855,0.0,167.95947265625,-0.33851540088653564,680.486617424193,191000,0.20374810695648193,160.42027282714844,0.7261329293251038,0.8217780590057373,1.0,191.0,-178.90933227539062,505.3242404604563,4.695318222045898,2.826749801635742,43.226067406059975,0.0,191,4418.6300411224365
29.084632873535156,1000.0,192.0,167.69866943359375,5.506440162658691,305.91166445045366,396.01428526663653,179.21995544433594,192.0,0.09170382469892502,0.0,166.92759704589844,-0.21391360461711884,422.8578763994281,192000,0.20390428602695465,160.5343780517578,0.7262926697731018,0.861947774887085,1.0,192.0,-178.30209350585938,510.83333135318566,5.086221218109131,2.8271350860595703,43.23842467837822,0.0,192,4440.494801282883
24.119705200195312,1000.0,193.0,167.23870849609375,6.028763771057129,306.62651049279077,397.43772330721885,182.63987731933594,193.0,0.09153250604867935,0.0,166.12603759765625,-0.023176947608590126,783.7932342125633,193000,0.20400802791118622,160.6326904296875,0.7265545129776001,0.8828945159912109,1.0,193.0,-177.77349853515625,511.26034768087214,5.905477046966553,2.826505661010742,43.25137796299331,0.0,193,4462.285575389862
47.81413650512695,1000.0,194.0,165.89797973632812,5.418704032897949,307.5959885244694,398.12265525247216,181.9533233642578,194.0,0.09200310707092285,0.0,164.40118408203125,-0.19333350658416748,684.6316636397039,194000,0.20426228642463684,160.7379150390625,0.7264562249183655,0.8454415798187256,1.0,194.0,-177.26544189453125,513.9131396466342,5.50886869430542,2.8260037899017334,43.26459519093434,0.0,194,4484.035945415497
40.698936462402344,1000.0,195.0,166.30471801757812,6.831362724304199,308.6772599122656,397.93414304932674,182.0206298828125,195.0,0.09250307828187943,0.0,164.7727508544922,-0.1356990784406662,664.7275856255626,195000,0.20449499785900116,160.84303283691406,0.7264962196350098,0.877117395401001,1.0,195.0,-177.42578125,512.2919844871149,6.223179340362549,2.824984312057495,43.27819823373006,0.0,195,4505.732862234116
42.61159133911133,1000.0,196.0,164.52774047851562,7.253856182098389,309.84929968322064,399.3641885574384,176.30709838867188,196.0,0.09302373975515366,0.0,163.31686401367188,0.0026444047689437866,246.2920668411195,196000,0.20471623539924622,160.94570922851562,0.7263235449790955,0.8826109170913696,1.0,196.0,-177.07382202148438,509.8745383299616,6.535748481750488,2.8242616653442383,43.28972900831933,0.0,196,4527.632870197296
29.049367904663086,1000.0,197.0,163.59149169921875,6.928534507751465,310.1130026307725,400.7483762351835,180.02056884765625,197.0,0.09279157966375351,0.0,162.48345947265625,-0.14419616758823395,464.98882366973385,197000,0.2047882080078125,161.04275512695312,0.7263544201850891,0.9009615778923035,1.0,197.0,-176.83474731445312,511.3290327366629,6.643789291381836,2.824819564819336,43.301632373270564,0.0,197,4549.482068061829
27.82286834716797,1000.0,198.0,163.17788696289062,7.032573223114014,311.454250923505,401.90338647214526,180.4878692626953,198.0,0.09279580414295197,0.0,161.7587890625,-0.2994125783443451,696.8549366357448,198000,0.20496633648872375,161.13845825195312,0.726258397102356,0.8785765767097473,1.0,198.0,-176.6551513671875,512.8161835197967,6.918632984161377,2.825021266937256,43.313211260340765,0.0,198,4571.353502511978
21.123313903808594,1000.0,199.0,161.9716796875,7.175802707672119,312.4730146024677,402.5453800785283,177.78909301757812,199.0,0.09271237254142761,0.0,160.53591918945312,-0.14201204478740692,377.8370414058194,199000,0.20507824420928955,161.23211669921875,0.7261262536048889,0.8639522194862366,1.0,199.0,-176.22821044921875,511.2932052163428,6.806884765625,2.8246231079101562,43.32369402623301,0.0,199,4593.329457998276
27.018095016479492,1000.0,200.0,161.32301330566406,7.469963073730469,313.9048175987987,406.0363822155672,180.7767791748047,200.0,0.0929187461733818,0.0,159.75424194335938,0.03921791538596153,768.6835320859683,200000,0.20527727901935577,161.32298278808594,0.7259603142738342,0.9258164763450623,1.0,200.0,-175.89443969726562,512.7830394994335,6.916965961456299,2.824012517929077,43.33372075338495,0.0,200,4615.3433520793915
9.293107032775879,1000.0,201.0,161.96221923828125,7.275025367736816,314.67350224688363,405.00985698154295,179.8789520263672,201.0,0.09309712052345276,0.0,160.68032836914062,0.08183463662862778,603.180739208716,201000,0.2054615020751953,161.4122314453125,0.7261642813682556,0.9158657193183899,1.0,201.0,-176.1348114013672,512.8090864463106,7.204936981201172,2.8250107765197754,43.34492552676232,0.0,201,4637.221025466919
23.4010066986084,1000.0,202.0,162.0439910888672,7.779490947723389,315.32972967101387,403.717640215913,179.16018676757812,202.0,0.09279411286115646,0.0,160.8206787109375,-0.026449963450431824,711.317986732029,202000,0.2055116891860962,161.50021362304688,0.7260759472846985,0.8998836278915405,1.0,202.0,-176.1605682373047,513.5275713177467,7.271307945251465,2.825422763824463,43.356849981696215,0.0,202,4659.010054588318
38.53876876831055,1000.0,203.0,163.22579956054688,6.7031450271606445,316.6932074750947,402.91166045964593,178.21090698242188,203.0,0.09318588674068451,0.0,162.19651794433594,0.16094247996807098,499.35130556391624,203000,0.2057250738143921,161.5919952392578,0.7258453369140625,0.9073424339294434,1.0,203.0,-176.18417358398438,511.6153469010564,6.423552989959717,2.8255999088287354,43.367780122519356,0.0,203,4680.894420385361
39.57331085205078,1000.0,204.0,163.1365966796875,7.360633373260498,317.83028654815206,403.67402181333034,177.77740478515625,204.0,0.09294509142637253,0.0,161.74777221679688,-0.0978606715798378,562.0004203985586,204000,0.20582085847854614,161.68161010742188,0.7257040143013,0.8713263273239136,1.0,204.0,-176.5250244140625,510.859745947527,7.028729438781738,2.8258278369903564,43.37910188249082,0.0,204,4702.725301980972
23.382402420043945,1000.0,205.0,163.41598510742188,7.0186004638671875,318.71324231390224,401.70964155145856,179.99337768554688,205.0,0.093535415828228,0.0,162.13880920410156,0.08521787077188492,649.0811090305183,205000,0.20605607330799103,161.77149963378906,0.7256120443344116,0.8904381394386292,1.0,205.0,-176.4097900390625,510.00710631075066,6.513028621673584,2.8252646923065186,43.390807132094906,0.0,205,4724.5030353069305
35.61383056640625,1000.0,206.0,163.77297973632812,7.929028034210205,319.4526557929217,402.8525087512737,182.0982208251953,206.0,0.09328106790781021,0.0,162.3092041015625,-0.022391172125935555,833.8481397242031,206000,0.20615267753601074,161.86102294921875,0.7256146669387817,0.8948767185211182,1.0,206.0,-176.78256225585938,514.172792106039,7.388413906097412,2.824432849884033,43.40062060228637,0.0,206,4746.475906133652
29.251169204711914,1000.0,207.0,163.59986877441406,6.650144100189209,320.7895424836543,413.43934958569565,180.3464813232422,207.0,0.0937524288892746,0.0,162.51663208007812,-0.15966497361660004,583.3658212340758,207000,0.20633678138256073,161.9502716064453,0.7253322005271912,0.8867611885070801,1.0,207.0,-176.4857177734375,514.9788318847884,6.646005630493164,2.824087142944336,43.41054974424143,0.0,207,4768.426136493683
44.00948715209961,1000.0,208.0,163.26734924316406,6.6492695808410645,321.03194650904595,410.8561281277727,180.37399291992188,208.0,0.09400004148483276,0.0,162.17510986328125,0.0028472691774368286,770.8605709851046,208000,0.20644976198673248,162.03428649902344,0.7251853942871094,0.8950585722923279,1.0,208.0,-176.63198852539062,517.8696473689554,6.494864463806152,2.8243327140808105,43.421286932517766,0.0,208,4790.277181863785
18.211917877197266,1000.0,209.0,163.73143005371094,7.604269504547119,322.5955742852176,413.56647850315414,180.95370483398438,209.0,0.09410016983747482,0.0,162.4796142578125,-0.20593614876270294,577.8559969731497,209000,0.20660795271396637,162.1216583251953,0.7250441312789917,0.8712664246559143,1.0,209.0,-177.21890258789062,516.9063390110699,7.382414817810059,2.824312925338745,43.43168846971678,0.0,209,4812.154612541199
24.370258331298828,1000.0,210.0,164.13577270507812,7.49630069732666,323.9177348612879,425.3346804471247,182.56536865234375,210.0,0.09441260248422623,0.0,162.8939971923828,0.11894893646240234,608.5481213011795,210000,0.20682622492313385,162.2144012451172,0.72493976354599,0.8980522155761719,1.0,210.0,-177.94613647460938,522.5694744995517,7.034059047698975,2.8234975337982178,43.442000310534276,0.0,210,4834.031547784805
40.53982925415039,1000.0,211.0,165.18231201171875,7.673639297485352,323.90722871928085,423.39540642535087,181.095458984375,211.0,0.09470512717962265,0.0,163.74986267089844,-0.08467090129852295,512.3918955446641,211000,0.20694352686405182,162.30343627929688,0.7249056696891785,0.8913092613220215,1.0,211.0,-178.5634765625,521.0046396359427,7.4887895584106445,2.8225512504577637,43.452230288382864,0.0,211,4855.907248020172
28.36090850830078,1000.0,212.0,166.55569458007812,7.321735382080078,324.1038769413757,421.44376762070993,183.1614532470703,212.0,0.09460760653018951,0.0,165.05062866210938,-0.0918077602982521,711.8579559868554,212000,0.20700222253799438,162.389892578125,0.7246882319450378,0.8959476351737976,1.0,212.0,-178.94219970703125,522.2851663997449,6.7952728271484375,2.823643922805786,43.46135013255381,0.0,212,4877.897243261337
27.76510238647461,1000.0,213.0,165.97891235351562,6.967881202697754,323.99707262130767,419.94031548140606,182.54483032226562,213.0,0.09432931989431381,0.0,164.8638153076172,-0.057919692248106,706.3410744229432,213000,0.2070065140724182,162.4734344482422,0.7245437502861023,0.937852144241333,1.0,213.0,-178.94505310058594,527.3846810886868,6.860774040222168,2.8247487545013428,43.47172411529955,0.0,213,4899.736652612686
