total/steps_per_second,reference_Q_mean,train/param_noise_distance,obs_rms_mean,param_noise_stddev,rollout/return,eval/episodes,train/loss_critic,rollout/return_history,ret_rms_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_std,eval/Q,rollout/actions_mean,eval/return,reference_Q_std,ret_rms_mean,total/duration,rollout/Q_mean,obs_rms_std,eval/return_history,reference_action_mean,total/steps,rollout/episodes,total/episodes,total/epochs,train/loss_actor,rollout/actions_std,rollout/episode_steps,reference_perturbed_action_mean,reference_action_std
84.22957647053475,459.848388671875,0.2037457525730133,0.0815579742193222,0.0156587938752642,1442.168666750281,581.0,417.2588195800781,2572.9329104723424,1.0,462.8570556640625,92.63602447509766,0.7097123861312866,531.9774780273438,-0.09727417677640915,3036.392897744719,93.03527069091797,0.0,6897.81457233429,305.9898986816406,2.4828786849975586,2790.91091804515,-0.1632784903049469,581000,581.0,581.0,581,-491.0743713378906,0.6345599889755249,1000.0,-0.1571962833404541,0.6973103284835815
84.21731953845698,461.1226501464844,0.2496502697467804,0.08177417516708374,0.015350253774398782,1444.9645899643565,582.0,277.2818603515625,2581.4544930781312,1.0,465.00408935546875,94.7028579711914,0.6831250190734863,532.4837036132812,-0.09734008461236954,2951.0345251088834,95.50180053710938,0.0,6910.692517757416,306.3802490234375,2.4843738079071045,2794.325114909002,-0.2202281802892685,582000,582.0,582.0,582,-493.0937805175781,0.6347967982292175,1000.0,-0.22675615549087524,0.6918525695800781
84.21225782443298,463.4899597167969,0.21423284709453583,0.08184200525283813,0.016294603698363365,1446.17196922426,583.0,242.87442016601562,2579.7896269971548,1.0,467.0758056640625,94.44213104248047,0.6769100427627563,491.1642150878906,-0.097337506711483,2152.607276471595,95.29434204101562,0.0,6922.982651948929,306.75823974609375,2.485304117202759,2786.8936746088702,-0.3147476613521576,583000,583.0,583.0,583,-491.4664001464844,0.6350663304328918,1000.0,-0.34315600991249084,0.6954330205917358
84.21000888198463,463.4656677246094,0.194905623793602,0.08204039186239243,0.01695622994987775,1448.423735063152,584.0,240.32974243164062,2579.5344718381366,1.0,466.67620849609375,92.89275360107422,0.6702172756195068,528.2820434570312,-0.09744018316268921,2396.4037291624386,93.11540222167969,0.0,6935.042612552643,307.1429138183594,2.487140655517578,2780.5447180711108,-0.2828162908554077,584000,584.0,584.0,584,-492.54840087890625,0.6352827548980713,1000.0,-0.3052646815776825,0.6876336932182312
84.20445139984,463.13897705078125,0.19669148325920105,0.08218411356210709,0.01695622994987775,1450.3058322784686,585.0,482.7586669921875,2574.899925978495,1.0,466.73333740234375,94.38665771484375,0.6813634634017944,533.2319946289062,-0.09746348857879639,2956.8317387648062,94.7828369140625,0.0,6947.376181125641,307.5221862792969,2.488532066345215,2779.0239577664506,-0.30027762055397034,585000,585.0,585.0,585,-494.2896728515625,0.635484516620636,1000.0,-0.3508160412311554,0.6729952096939087
84.19509565904308,465.22930908203125,0.18813659250736237,0.08230036497116089,0.017297050171870294,1452.46206392413,586.0,268.3074645996094,2572.7983222818,1.0,469.1439514160156,92.4315185546875,0.6703483462333679,530.8543090820312,-0.09758894145488739,2536.6505579814057,92.92573547363281,0.0,6960.0253484249115,307.90411376953125,2.4898571968078613,2772.3244470436066,-0.26040181517601013,586000,586.0,586.0,586,-497.790283203125,0.6356587409973145,1000.0,-0.2707941234111786,0.6826732158660889
84.18790348987616,466.77294921875,0.22650499641895294,0.08243311941623688,0.01662212523270047,1454.696721319723,587.0,111.03624725341797,2569.0792193886464,1.0,470.9217224121094,91.6712417602539,0.7087465524673462,534.9752197265625,-0.09771193563938141,2758.0421854409506,92.96023559570312,0.0,6972.4981341362,308.2892150878906,2.491128921508789,2770.559739768196,-0.30315500497817993,587000,587.0,587.0,587,-494.5287170410156,0.6358605623245239,1000.0,-0.28507065773010254,0.7043800950050354
84.18139562872321,468.4029541015625,0.18104849755764008,0.08258264511823654,0.015973535632157008,1456.949737095118,588.0,432.04156494140625,2575.86808818355,1.0,472.739990234375,92.1452407836914,0.6988231539726257,534.38232421875,-0.09778852760791779,2620.043995528453,93.1550521850586,0.0,6984.916270494461,308.6747741699219,2.4923722743988037,2775.4828312543664,-0.22864288091659546,588000,588.0,588.0,588,-497.1189880371094,0.6360781192779541,1000.0,-0.1981346160173416,0.6954325437545776
84.17608635098338,469.9193420410156,0.1831483542919159,0.08272751420736313,0.014751292160020392,1454.273503417709,589.0,182.94476318359375,2555.2640002226412,1.0,473.8450927734375,90.57947540283203,0.7031282782554626,537.1689453125,-0.09763079881668091,2879.620113437807,91.48359680175781,0.0,6997.236691951752,308.3325500488281,2.4917216300964355,2779.5242892936494,-0.3045860230922699,589000,589.0,589.0,589,-500.31231689453125,0.6367831230163574,1000.0,-0.3236667215824127,0.7163540124893188
84.17036141542113,471.2877197265625,0.2148779332637787,0.08281169831752777,0.015047793132436803,1455.8655493506276,590.0,256.486572265625,2557.2289309618327,1.0,475.600830078125,90.78651428222656,0.5738916993141174,534.695556640625,-0.09778442978858948,2381.826458726135,91.00704193115234,0.0,7009.5932829380035,308.7147521972656,2.4922873973846436,2780.7899677943556,-0.5500530004501343,590000,590.0,590.0,590,-500.4394836425781,0.6369214653968811,1000.0,-0.5354406237602234,0.5789849162101746
