eval/episodes,total/epochs,total/duration,ret_rms_std,reference_perturbed_action_mean,rollout/episodes,train/param_noise_distance,rollout/return_history,reference_action_std,rollout/actions_std,ret_rms_mean,reference_action_mean,rollout/actions_mean,rollout/Q_mean,total/steps_per_second,rollout/return,total/steps,obs_rms_std,reference_actor_Q_std,obs_rms_mean,rollout/episode_steps,reference_Q_std,eval/Q,reference_perturbed_action_std,param_noise_stddev,total/episodes,reference_Q_mean,train/loss_actor,eval/return,eval/return_history,train/loss_critic,reference_actor_Q_mean
450.0,450,29713.785434246063,1.0,0.2899080812931061,450.0,0.18077777326107025,1927.8741008245568,0.7717083692550659,0.6864812970161438,0.0,0.21377424895763397,-0.057400647550821304,322.4085693359375,15.144485747055338,1347.232459328901,450000,2.19199800491333,5.2474589347839355,0.07260101288557053,1000.0,5.281044006347656,416.4234619140625,0.7444741129875183,0.0211056883401964,450.0,394.280029296875,-407.64898681640625,1836.6274106513551,2077.4549150502553,83.0391616821289,396.86346435546875
451.0,451,29746.33779859543,1.0,0.11264559626579285,451.0,0.19080059230327606,1928.2735127810142,0.7917714715003967,0.6866169571876526,0.0,0.11084043234586716,-0.057190652936697006,322.6185607910156,15.161530237893535,1348.5064069038642,451000,2.1927781105041504,4.0875349044799805,0.07272198796272278,1000.0,3.893186569213867,419.8616638183594,0.8183232545852661,0.0211056883401964,451.0,394.5710144042969,-408.4302673339844,2189.168107289149,2074.0968106028986,161.30133056640625,396.3820495605469
452.0,452,29778.822922706604,1.0,0.16339810192584991,452.0,0.19661041349172592,1931.610923376766,0.769328236579895,0.686720073223114,0.0,0.0694175735116005,-0.05711531639099121,322.83929443359375,15.17857173781527,1350.3168409500263,452000,2.1930878162384033,4.471154689788818,0.07281053066253662,1000.0,4.374127388000488,423.0205078125,0.7825066447257996,0.0211056883401964,452.0,396.3335876464844,-410.2197265625,2207.563351394834,2074.78056822934,167.06224060058594,398.6307067871094
453.0,453,29811.272361278534,1.0,0.1442209631204605,453.0,0.19803600758314133,1928.6573161442655,0.7678104043006897,0.686778724193573,0.0,0.1396574079990387,-0.05694569647312164,323.0635986328125,15.195594287629122,1352.0148444609263,453000,2.193295478820801,3.770207166671753,0.07297775894403458,1000.0,3.622546911239624,418.10986328125,0.773934006690979,0.02152991267583435,453.0,399.04180908203125,-412.5556640625,1800.203149897349,2070.2768154547703,100.0295639038086,400.8109130859375
454.0,454,29843.84237217903,1.0,0.06939326226711273,454.0,0.1985132321715355,1897.0306404462974,0.7893465757369995,0.6876429915428162,0.0,0.0934007465839386,-0.05612713471055031,323.1986999511719,15.212518359339246,1347.9099478840515,454000,2.191563844680786,3.838388204574585,0.07309141010046005,1000.0,3.9426393508911133,421.2023010253906,0.7742106318473816,0.0211056883401964,454.0,398.4559326171875,-412.7789001464844,2031.0488372692193,2071.379876454517,134.92652893066406,400.7576599121094
455.0,455,29876.266998767853,1.0,0.10660243034362793,455.0,0.1912640854716301,1902.1134085065098,0.7949599027633667,0.6875866651535034,0.0,0.07714318484067917,-0.056362904608249664,323.4251403808594,15.229479640771887,1349.9082736501286,455000,2.1914682388305664,4.7959208488464355,0.0731596127152443,1000.0,4.724269390106201,428.4494934082031,0.7963690161705017,0.020282151651708893,455.0,399.3332214355469,-413.1336669921875,2571.1279539638936,2092.1942618090197,126.16703033447266,401.6376953125
456.0,456,29908.675635576248,1.0,0.10951695591211319,456.0,0.21697385609149933,1914.065993342156,0.7807995676994324,0.6876610517501831,0.0,0.11197733879089355,-0.056129202246665955,323.6494140625,15.246412297092482,1351.8553423598291,456000,2.1918628215789795,4.712360382080078,0.07332152128219604,1000.0,4.737194061279297,425.6090087890625,0.7575057148933411,0.020282151651708893,456.0,401.25531005859375,-413.5601501464844,2497.6019366668556,2101.313684194947,134.15284729003906,403.81048583984375
457.0,457,29941.150581121445,1.0,0.04633963108062744,457.0,0.1969902217388153,1921.3642817842974,0.795366108417511,0.6877581477165222,0.0,0.11738603562116623,-0.05606726557016373,323.8661193847656,15.263274494472787,1353.7421656774507,457000,2.192713737487793,4.479000091552734,0.07341960072517395,1000.0,4.353474140167236,426.5710144042969,0.798718273639679,0.02152991267583435,457.0,399.445068359375,-413.6401672363281,2143.225281274667,2102.347585128784,124.34343719482422,401.415283203125
458.0,458,29974.289982318878,1.0,0.23491571843624115,458.0,0.24718942493200302,1920.3604021828241,0.7591813802719116,0.687679648399353,0.0,0.2627922594547272,-0.05625779926776886,324.08551025390625,15.279761431218665,1354.7864310199411,458000,2.1928117275238037,5.222931385040283,0.07343017309904099,1000.0,5.0508222579956055,421.53741455078125,0.762363076210022,0.0211056883401964,458.0,398.7884521484375,-413.60479736328125,2079.860234033218,2102.0122106512654,120.02281188964844,400.7721862792969
459.0,459,30007.428237438202,1.0,0.20707009732723236,459.0,0.2103220745921135,1910.3427646606083,0.769780158996582,0.687945544719696,0.0,0.12085124850273132,-0.056045763194561005,324.2425231933594,15.296212536712403,1353.9165873957877,459000,2.1947269439697266,5.455574989318848,0.07352910190820694,1000.0,5.054969787597656,377.4288024902344,0.7550386786460876,0.02152991267583435,459.0,399.4833984375,-414.44158935546875,2025.711389892341,2105.0523498398225,130.83128356933594,401.72357177734375
460.0,460,30040.274447202682,1.0,0.19165416061878204,460.0,0.15898364782333374,1922.374017119294,0.8071913719177246,0.6880382299423218,0.0,0.1801258772611618,-0.055785901844501495,324.473388671875,15.312776213428858,1357.0649495042908,460000,2.195549488067627,4.723930358886719,0.07372614741325378,1000.0,4.332387924194336,431.0245361328125,0.8071125745773315,0.020689822899908242,460.0,403.4555969238281,-416.1714782714844,2828.1538491269457,2110.9659406745445,206.76986694335938,405.475830078125
461.0,461,30072.831003904343,1.0,0.0420193076133728,461.0,0.17708373814821243,1932.2537441388567,0.7864764928817749,0.6881019473075867,0.0,0.13164405524730682,-0.05587548762559891,324.7046203613281,15.329451355615591,1359.4746504233,461000,2.195997714996338,4.485494136810303,0.0738106295466423,1000.0,4.196048259735107,430.8109436035156,0.788006067276001,0.02152991267583435,461.0,402.49383544921875,-417.3197937011719,2404.3226087620433,2116.855580952376,160.0848388671875,404.9296569824219
462.0,462,30105.38799762726,1.0,0.1470760554075241,462.0,0.18866270035505295,1934.4760336249283,0.7683287262916565,0.6882060766220093,0.0,0.2141238898038864,-0.05575402081012726,324.9371032714844,15.346090209380868,1361.3439960208957,462000,2.1966781616210938,4.393190860748291,0.07391669601202011,1000.0,4.321720123291016,433.872314453125,0.7818574905395508,0.0211056883401964,462.0,404.73492431640625,-417.5898132324219,2489.8629943481114,2122.758293360828,244.29776000976562,406.3204345703125
463.0,463,30137.94411444664,1.0,0.19766144454479218,463.0,0.1874186098575592,1938.065139299727,0.7879753708839417,0.6883098483085632,0.0,0.2197541743516922,-0.05555562674999237,325.16632080078125,15.362693561372048,1363.3979208490719,463000,2.197455644607544,5.486001491546631,0.07403183728456497,1000.0,4.895463943481445,431.33648681640625,0.7751299738883972,0.021962663920618616,463.0,402.1341552734375,-417.8953857421875,2311.0947466508437,2122.317202740585,117.91807556152344,404.9977111816406
464.0,464,30170.47811770439,1.0,-0.03754432126879692,464.0,0.1911812350153923,1935.9094377750566,0.777648389339447,0.6883430480957031,0.0,0.07261280715465546,-0.055379338562488556,325.38250732421875,15.379272353251816,1364.4480141402948,464000,2.1982498168945312,4.466911792755127,0.07412180304527283,1000.0,4.428544998168945,429.1217956542969,0.7719466090202332,0.0211056883401964,464.0,401.93109130859375,-416.8241882324219,2484.2284096008398,2128.2565215616773,234.7671356201172,404.3026123046875
465.0,465,30203.10877418518,1.0,0.2279752492904663,465.0,0.17379534989595413,1941.471474620903,0.7926478385925293,0.6883662939071655,0.0,0.14444071054458618,-0.055552609264850616,325.6098327636719,15.395766160251654,1366.5409458474646,465000,2.198993444442749,5.448447227478027,0.0741976946592331,1000.0,5.316238880157471,431.81805419921875,0.7830329537391663,0.02152991267583435,465.0,401.18133544921875,-417.1629943847656,2361.845219656341,2133.84705141044,76.07107543945312,403.34320068359375
466.0,466,30235.656539678574,1.0,0.07717366516590118,466.0,0.2235715165734291,1939.3424692695992,0.8216602802276611,0.6884848475456238,0.0,0.020781850442290306,-0.055614154785871506,325.8333740234375,15.412266619329507,1368.5422949882322,466000,2.1997270584106445,5.193518161773682,0.07430724799633026,1000.0,5.156371593475342,428.977294921875,0.8127231001853943,0.020689822899908242,466.0,402.283935546875,-415.6057434082031,2466.12408824626,2137.91455080181,153.92385864257812,404.89642333984375
467.0,467,30268.20038986206,1.0,0.15010978281497955,467.0,0.1802581027150154,1942.2634456076278,0.8029072284698486,0.6886608600616455,0.0,0.1018989160656929,-0.055538397282361984,326.0377197265625,15.428733587888349,1369.9131399950988,467000,2.2015750408172607,3.7901556491851807,0.07440286129713058,1000.0,3.7727129459381104,428.4101867675781,0.8310738801956177,0.019882513137642284,467.0,402.3702392578125,-412.7957763671875,2521.041880558734,2139.648289354778,220.84381103515625,404.3353576660156
468.0,468,30300.703001499176,1.0,0.29605674743652344,468.0,0.18468640744686127,1952.8745043492825,0.762657642364502,0.6887215971946716,0.0,0.29707369208335876,-0.05554385855793953,326.2574462890625,15.445186204981612,1372.2296265339774,468000,2.2022786140441895,4.709169387817383,0.07450778037309647,1000.0,4.245774745941162,428.7749938964844,0.7441016435623169,0.020689822899908242,468.0,402.27130126953125,-414.0474853515625,2338.6368524995205,2146.1254010144976,137.1399383544922,403.9346923828125
469.0,469,30333.195203781128,1.0,0.16597042977809906,469.0,0.20728595554828644,1960.4817918536085,0.7900065779685974,0.688774585723877,0.0,0.23515601456165314,-0.05534849315881729,326.4768371582031,15.461608869399214,1374.4727939238992,469000,2.2031004428863525,6.033492565155029,0.07463625073432922,1000.0,5.20170783996582,430.2893981933594,0.8058372735977173,0.021962663920618616,469.0,400.82403564453125,-414.5804443359375,2273.8322174122677,2148.815440153091,143.6247100830078,403.4956970214844
470.0,470,30365.663411855698,1.0,0.08579147607088089,470.0,0.18516696989536285,1963.1449189032182,0.8029766082763672,0.6887850165367126,0.0,0.15679548680782318,-0.055333226919174194,326.69818115234375,15.478008618658976,1376.6060602929708,470000,2.2033822536468506,5.362296104431152,0.07473479211330414,1000.0,4.994888782501221,430.0429992675781,0.7991268038749695,0.02240411346542305,470.0,402.07958984375,-415.3573303222656,2246.418220343316,2153.148003566539,177.7004852294922,404.47662353515625
471.0,471,30398.250989675522,1.0,0.32460078597068787,471.0,0.16637858748435974,1964.77398221795,0.7360264658927917,0.6888856291770935,0.0,0.31024494767189026,-0.055335041135549545,326.9186096191406,15.494312490543312,1378.806922409395,471000,2.20395565032959,4.565057754516602,0.07485092431306839,1000.0,4.521552085876465,431.4570007324219,0.7234271764755249,0.020689822899908242,471.0,400.24176025390625,-414.9432373046875,2392.6423277494996,2153.020474808375,100.7944564819336,402.52490234375
472.0,472,30430.733692884445,1.0,0.1549638956785202,472.0,0.18136482685804367,1967.342349408412,0.754278838634491,0.6889822483062744,0.0,0.2704092562198639,-0.05533909425139427,327.1334228515625,15.51063489837469,1380.830383229933,472000,2.204533338546753,4.491491317749023,0.07497786730527878,1000.0,4.307298183441162,428.7441101074219,0.7473434805870056,0.020282151651708893,472.0,400.08551025390625,-414.3662414550781,2190.3025951526315,2153.1002524592277,103.5392837524414,401.57598876953125
473.0,473,30463.187005996704,1.0,0.16127556562423706,473.0,0.21768413484096527,1964.861313245502,0.7581189870834351,0.6890172958374023,0.0,0.26508405804634094,-0.05536636337637901,327.3430480957031,15.52693747725376,1382.0494555875102,473000,2.204679250717163,5.022686958312988,0.07500865310430527,1000.0,4.508251667022705,426.9923095703125,0.7624661922454834,0.019882513137642284,473.0,400.5555114746094,-413.927978515625,1974.9171567049139,2152.151375461591,155.36868286132812,402.77740478515625
474.0,474,30495.734691143036,1.0,0.11085718870162964,474.0,0.20369229465723038,1963.5729141077227,0.7939178943634033,0.6891512274742126,0.0,0.035241395235061646,-0.0552026741206646,327.5491638183594,15.543157257912044,1383.147553997331,474000,2.2049968242645264,5.477647304534912,0.07510814815759659,1000.0,5.5995306968688965,426.7691955566406,0.7737379670143127,0.020689822899908242,474.0,396.8770751953125,-412.6496887207031,2441.529578244187,2156.8041420905333,137.68971252441406,398.76953125
475.0,475,30528.328239679337,1.0,0.2669982612133026,475.0,0.19679299741983414,1974.322056212719,0.7597453594207764,0.689290463924408,0.0,0.2197730988264084,-0.05504363402724266,327.7606201171875,15.559319078029846,1386.0504988978298,475000,2.2058801651000977,6.8242506980896,0.07528318464756012,1000.0,6.782891750335693,427.31298828125,0.7636407017707825,0.0211056883401964,475.0,397.33258056640625,-413.1585693359375,2338.501181604275,2156.8869607305537,148.5876007080078,398.9309387207031
476.0,476,30560.90763235092,1.0,-0.00014852483582217246,476.0,0.22122611105442047,1973.2506965071946,0.7725250720977783,0.6894075870513916,0.0,0.026176253333687782,-0.05468663573265076,327.9660949707031,15.575453639214555,1387.465634275207,476000,2.2057197093963623,5.294948101043701,0.07540315389633179,1000.0,5.60086727142334,428.3810119628906,0.788337767124176,0.020282151651708893,476.0,398.944580078125,-413.4092712402344,2574.419846587441,2163.8929154833622,200.7777862548828,400.7057800292969
477.0,477,30593.375903844833,1.0,0.2738477289676666,477.0,0.20610443502664566,1977.9111615290199,0.7398722171783447,0.6894045472145081,0.0,0.23486542701721191,-0.05478982627391815,328.1780700683594,15.591610468201152,1389.5897919645993,477000,2.206505060195923,4.178786277770996,0.07548168301582336,1000.0,4.051750183105469,427.1039123535156,0.7180302143096924,0.021962663920618616,477.0,401.4119873046875,-415.23046875,2111.208555784103,2167.5914000824214,93.38372802734375,403.2662658691406
478.0,478,30625.894834280014,1.0,0.32836341857910156,478.0,0.20519542694091797,1984.839034981877,0.7294060587882996,0.6894910335540771,0.0,0.26760339736938477,-0.054689906537532806,328.3872985839844,15.607707222483098,1391.5289830850188,478000,2.2070322036743164,4.256375789642334,0.0755930244922638,1000.0,4.068418502807617,430.6072998046875,0.7017790079116821,0.020282151651708893,478.0,402.29595947265625,-415.1221618652344,2704.659043151184,2175.522064938345,146.1802215576172,404.1982421875
479.0,479,30658.351139307022,1.0,0.21517212688922882,479.0,0.21407561749219894,1993.5850174755403,0.7731897234916687,0.689509391784668,0.0,0.1339551955461502,-0.0545775443315506,328.60223388671875,15.623801744049922,1394.1817847694774,479000,2.2074012756347656,6.003305912017822,0.07574206590652466,1000.0,5.236405849456787,429.99725341796875,0.7708712816238403,0.020689822899908242,479.0,399.7162780761719,-415.60760498046875,2303.2542185875704,2179.201298990595,223.89682006835938,401.89508056640625
480.0,480,30690.850595474243,1.0,0.2133282870054245,480.0,0.1840612068772316,2000.6125551032778,0.7612580060958862,0.6895264983177185,0.0,0.2102464884519577,-0.05455195903778076,328.8209228515625,15.63984023534304,1396.6747772860224,480000,2.2080512046813965,5.102066993713379,0.07586459070444107,1000.0,4.90159273147583,367.8486328125,0.7846019864082336,0.021962663920618616,480.0,402.70538330078125,-417.7872314453125,1940.531084043541,2180.351806262892,168.49009704589844,404.90985107421875
481.0,481,30723.404043197632,1.0,0.2336214929819107,481.0,0.19812755286693573,2012.2708676677178,0.7706547975540161,0.6895023584365845,0.0,0.2218368798494339,-0.054449595510959625,329.04168701171875,15.655817282606634,1399.7166982274134,481000,2.2089099884033203,3.905409336090088,0.07600943744182587,1000.0,4.008615970611572,435.6898498535156,0.7688955068588257,0.020689822899908242,481.0,404.890625,-419.0565185546875,2560.238337675074,2186.317916297043,141.6227264404297,407.21429443359375
482.0,482,30756.05060362816,1.0,0.07655317336320877,482.0,0.19717276096343994,2015.1020861918876,0.7849412560462952,0.6895427107810974,0.0,0.07227659970521927,-0.05425609275698662,329.26348876953125,15.67171306263687,1401.820162621328,482000,2.209289073944092,5.036971092224121,0.07616589963436127,1000.0,4.77347469329834,436.09521484375,0.7858244776725769,0.0211056883401964,482.0,406.3322448730469,-420.3891296386719,2324.7886853641517,2187.5708007196,185.5664825439453,408.73272705078125
483.0,483,30788.56519675255,1.0,0.199056938290596,483.0,0.21301619708538055,2017.508478802318,0.7342118620872498,0.6896365284919739,0.0,0.23746977746486664,-0.05424814671278,329.4821472167969,15.687642373505112,1403.2415775677418,483000,2.209939479827881,4.687836647033691,0.076211117208004,1000.0,4.5668792724609375,438.03021240234375,0.7649521231651306,0.020689822899908242,483.0,406.6755676269531,-421.6173095703125,2552.868019865128,2191.3989774300194,204.3089599609375,409.359619140625
484.0,484,30821.11498260498,1.0,0.21235649287700653,484.0,0.17704205214977264,2024.8798803152295,0.7401119470596313,0.6897115111351013,0.0,0.1766558289527893,-0.05407711863517761,329.7072448730469,15.703520144328428,1405.9104360437655,484000,2.21053409576416,4.197739124298096,0.07634270191192627,1000.0,3.9313879013061523,437.58758544921875,0.7222018837928772,0.02240411346542305,484.0,407.241455078125,-422.0776672363281,2442.7606634231265,2196.8301332882825,243.8731231689453,410.046142578125
485.0,485,30853.66673898697,1.0,0.20349453389644623,485.0,0.2248813733458519,2026.4213253633543,0.7598697543144226,0.6897600889205933,0.0,0.21997517347335815,-0.054033514112234116,329.9297180175781,15.719363409962217,1407.4940271197006,485000,2.2109928131103516,4.115747451782227,0.07642769813537598,1000.0,4.038869380950928,435.34735107421875,0.7789279818534851,0.02152991267583435,485.0,410.18280029296875,-424.2562255859375,2286.216016706943,2202.0374722285273,192.98876953125,413.29718017578125
486.0,486,30886.191841363907,1.0,0.17061519622802734,486.0,0.1925310641527176,2013.8291096630128,0.7282015085220337,0.6902198195457458,0.0,0.1769060343503952,-0.05368302762508392,329.8395690917969,15.735186859427946,1406.6087891961172,486000,2.2114853858947754,4.357083797454834,0.07664220035076141,1000.0,4.020176887512207,440.08819580078125,0.7192749381065369,0.021962663920618616,486.0,408.7754211425781,-423.8834228515625,2699.051112244774,2208.8944900503006,152.18093872070312,410.5371398925781
487.0,487,30918.810506105423,1.0,0.257863849401474,487.0,0.20177623629570007,2026.67458493522,0.7496987581253052,0.6903113126754761,0.0,0.2365199327468872,-0.05360782891511917,330.0669860839844,15.75092935427881,1409.229324930544,487000,2.212125539779663,4.853414535522461,0.07679563760757446,1000.0,4.760923385620117,441.2215881347656,0.7599055767059326,0.021962663920618616,487.0,412.4560546875,-424.4999694824219,2434.1271217304034,2211.427049866253,162.87937927246094,414.098876953125
488.0,488,30951.475583553314,1.0,0.16858410835266113,488.0,0.19368484616279602,2029.4291225980407,0.7919018268585205,0.6905066967010498,0.0,0.14594127237796783,-0.0533859059214592,330.2913513183594,15.766615025595373,1411.012606591429,488000,2.212841510772705,4.73542594909668,0.0769134908914566,1000.0,4.452849864959717,443.1097106933594,0.7985830307006836,0.021962663920618616,488.0,413.156982421875,-426.5581359863281,2753.444358911927,2218.9035341400736,89.43061828613281,416.03314208984375
489.0,489,30984.00333595276,1.0,0.3967069089412689,489.0,0.21385076642036438,2022.2564223602055,0.7528383135795593,0.6909739971160889,0.0,0.28598007559776306,-0.05297446995973587,330.1759338378906,15.78233757264612,1410.2163220487853,489000,2.2134852409362793,4.04863977432251,0.07712525874376297,1000.0,3.8403799533843994,442.56439208984375,0.6924614906311035,0.020282151651708893,489.0,413.57366943359375,-424.74639892578125,2699.722473680168,2226.608952227777,160.68032836914062,416.156982421875
490.0,490,31016.513295173645,1.0,0.25237274169921875,490.0,0.20444022864103317,2028.810229337814,0.7787104249000549,0.6910449862480164,0.0,0.21364663541316986,-0.05290466547012329,330.3985290527344,15.798036205321857,1411.6087616879304,490000,2.213888645172119,4.563518524169922,0.07718176394701004,1000.0,4.211504936218262,441.79669189453125,0.7786099314689636,0.020689822899908242,490.0,410.95806884765625,-424.4922180175781,2300.483950200949,2224.0382693271704,114.21673583984375,412.8929443359375
491.0,491,31049.025774002075,1.0,0.27053898572921753,491.0,0.1798844039440155,2034.2624415518947,0.7796315550804138,0.691135585308075,0.0,0.2032889723777771,-0.0528947077691555,330.6233825683594,15.813700680139323,1413.4773367870268,491000,2.2142772674560547,4.560210704803467,0.07723727822303772,1000.0,4.166240215301514,384.01824951171875,0.7560558319091797,0.021962663920618616,491.0,412.1083984375,-425.24090576171875,2043.5463937204142,2223.5062689175415,159.5607452392578,414.400390625
492.0,492,31081.56779241562,1.0,0.32363995909690857,492.0,0.1994461789727211,2033.839368684191,0.7635968327522278,0.6910297870635986,0.0,0.10281416028738022,-0.05303848162293434,330.8472595214844,15.829317339650272,1415.2425358851374,492000,2.214346170425415,4.259679794311523,0.07728708535432816,1000.0,3.9869861602783203,442.6376647949219,0.7115574479103088,0.02152991267583435,492.0,412.12066650390625,-427.32257080078125,2297.337679612519,2225.0509247538093,189.64511108398438,414.28338623046875
493.0,493,31114.21237397194,1.0,0.19871585071086884,493.0,0.17087725549936295,2044.2485897854701,0.7379664182662964,0.6910734176635742,0.0,0.237149178981781,-0.053129807114601135,331.0809020996094,15.844849102219625,1417.917980691641,493000,2.214935541152954,4.567733287811279,0.07745266705751419,1000.0,3.8766274452209473,443.3070068359375,0.7574295997619629,0.02152991267583435,493.0,414.9956359863281,-427.69268798828125,2379.8550317299023,2229.1858126047423,245.2987518310547,417.17041015625
494.0,494,31146.751219272614,1.0,0.5030924677848816,494.0,0.18455541878938675,2048.3327280323165,0.6892083287239075,0.6911282539367676,0.0,0.39761146903038025,-0.053329117596149445,331.3127136230469,15.860402149882283,1420.356479368889,494000,2.215662717819214,4.482109546661377,0.0775553360581398,1000.0,3.7994728088378906,446.3848571777344,0.6383249163627625,0.020689822899908242,494.0,416.7431640625,-429.03668212890625,2690.853173188877,2233.6103054252103,146.8651885986328,418.5780334472656
495.0,495,31179.187242031097,1.0,0.13364902138710022,495.0,0.18522340804338455,2058.2420042756166,0.823872983455658,0.6912057399749756,0.0,0.06903553754091263,-0.052982065826654434,331.5325927734375,15.875975090611577,1421.8248050664604,495000,2.2165699005126953,4.5456037521362305,0.07770656794309616,1000.0,3.587859630584717,446.63604736328125,0.8127681016921997,0.0211056883401964,495.0,418.3935546875,-431.7120361328125,2438.967537313018,2239.7497282177906,107.99229431152344,421.10638427734375
496.0,496,31211.68178009987,1.0,0.2822909355163574,496.0,0.20758435875177383,2081.588754919555,0.7751820683479309,0.6913242936134338,0.0,0.2560440003871918,-0.052801668643951416,331.7606201171875,15.891485870403903,1423.41831325928,496000,2.2176990509033203,4.995578289031982,0.07779791951179504,1000.0,4.405313491821289,449.0227966308594,0.7679488062858582,0.02240411346542305,496.0,418.52740478515625,-434.3750915527344,2626.063605156131,2245.5416789943074,133.96546936035156,421.11517333984375
497.0,497,31244.237849712372,1.0,0.4366403818130493,497.0,0.18424495309591293,2084.826898047535,0.6913783550262451,0.6914599537849426,0.0,0.39798030257225037,-0.052749741822481155,331.9948425292969,15.906933060445105,1425.415512402139,497000,2.2181949615478516,4.583087921142578,0.07788166403770447,1000.0,4.024806499481201,450.1555480957031,0.7104566097259521,0.020689822899908242,497.0,419.94305419921875,-436.20428466796875,2783.7666580105924,2254.823348144551,163.0612335205078,422.5888671875
498.0,498,31276.793256044388,1.0,0.1968463808298111,498.0,0.20867415517568588,2086.2736609550866,0.8082746863365173,0.6916078925132751,0.0,0.19521792232990265,-0.05275817960500717,332.19525146484375,15.922348430133871,1426.5308924488681,498000,2.2191333770751953,4.772128105163574,0.0779881477355957,1000.0,4.377623081207275,449.9150390625,0.8042810559272766,0.019882513137642284,498.0,422.049560546875,-437.1640319824219,2473.512655548636,2255.1442823855386,207.57337951660156,424.9791259765625
499.0,499,31309.470200300217,1.0,0.2992164194583893,499.0,0.214068241417408,2083.606045057766,0.7712966203689575,0.6917399168014526,0.0,0.27701571583747864,-0.05280724912881851,332.43115234375,15.937669874567703,1428.4332853945778,499000,2.2196760177612305,4.218827724456787,0.07807236909866333,1000.0,3.7422170639038086,448.85260009765625,0.7733724117279053,0.019490749081111935,499.0,423.649169921875,-438.0172119140625,2037.4897750003681,2253.973407083992,168.3158416748047,425.7509765625
500.0,500,31341.99274635315,1.0,0.3350980281829834,500.0,0.1869247853755951,2086.120868353838,0.7150714993476868,0.691707193851471,0.0,0.3537691533565521,-0.05283205583691597,332.6634216308594,15.953037959214585,1429.7060095198385,500000,2.2198424339294434,5.318135738372803,0.07811335474252701,1000.0,4.7244157791137695,451.8800964355469,0.7096646428108215,0.02152991267583435,500.0,421.6666259765625,-438.1910400390625,2358.1004962209536,2261.812681449688,176.45932006835938,423.431396484375
501.0,501,31374.515545368195,1.0,0.3523603677749634,501.0,0.19278066605329514,2089.185877171654,0.7496741414070129,0.6918337345123291,0.0,0.2553066313266754,-0.05258748680353165,332.89337158203125,15.96837405427165,1430.463924760994,501000,2.2202579975128174,4.0236663818359375,0.07813587039709091,1000.0,3.811636447906494,451.83154296875,0.7437856793403625,0.02152991267583435,501.0,424.4316711425781,-440.05889892578125,2566.2544689317615,2270.514313546192,152.02220153808594,426.73052978515625
502.0,502,31407.006803512573,1.0,0.2851298153400421,502.0,0.21208609640598297,2097.2499615186694,0.7750881910324097,0.6919812560081482,0.0,0.3193516433238983,-0.05240054801106453,333.1326904296875,15.9836944392885,1432.6283995892986,502000,2.220902681350708,4.95325231552124,0.0782640352845192,1000.0,4.690512180328369,453.9678955078125,0.778597354888916,0.020282151651708893,502.0,423.0622863769531,-438.29949951171875,2910.0635853142335,2280.267868194918,184.38365173339844,425.0798645019531
503.0,503,31439.499941587448,1.0,0.36949262022972107,503.0,0.20471196621656418,2108.417716472905,0.7481762766838074,0.6920288801193237,0.0,0.4029562175273895,-0.05219660699367523,333.37213134765625,15.998982201833407,1435.1739448316857,503000,2.2214930057525635,4.2675275802612305,0.07839041203260422,1000.0,3.9759719371795654,451.8518981933594,0.7593676447868347,0.020282151651708893,503.0,423.2982177734375,-438.29901123046875,2358.315947651094,2285.4344319069714,228.1761474609375,425.8828125
504.0,504,31472.082394361496,1.0,0.26649370789527893,504.0,0.19129350036382675,2112.3901147781585,0.7650748491287231,0.6921178698539734,0.0,0.3381917476654053,-0.05223458632826805,333.6050109863281,16.014192949949067,1436.4909864978251,504000,2.2213592529296875,3.990060329437256,0.07845500111579895,1000.0,3.829786777496338,453.5559387207031,0.8007614612579346,0.020282151651708893,504.0,425.0723571777344,-440.0085144042969,2539.7349560937473,2289.6856351236147,151.4177703857422,426.109130859375
505.0,505,31504.66794013977,1.0,0.24147851765155792,505.0,0.1742866411805153,2112.400406758806,0.7718640565872192,0.6922531127929688,0.0,0.25524845719337463,-0.052244264632463455,333.8352355957031,16.029370662135587,1437.3996515754334,505000,2.2215633392333984,4.000980854034424,0.07847830653190613,1000.0,4.026354789733887,452.73260498046875,0.7898505330085754,0.02152991267583435,505.0,423.3121643066406,-439.1011657714844,2371.865670758739,2296.798439825923,206.8301239013672,425.66845703125
506.0,506,31537.237910032272,1.0,0.31282272934913635,506.0,0.23123573511838913,2122.7916250787434,0.7655295133590698,0.6923729777336121,0.0,0.26447823643684387,-0.05232473462820053,334.0653991699219,16.044524934095037,1439.117826413228,506000,2.2227416038513184,4.377470970153809,0.07849996536970139,1000.0,4.527520656585693,436.6300048828125,0.7396939992904663,0.0211056883401964,506.0,422.0216064453125,-439.0321350097656,2344.709813527364,2294.9102210860733,152.0830535888672,424.1993103027344
507.0,507,31569.900794267654,1.0,0.2807534337043762,507.0,0.2023613601922989,2095.733605664831,0.7028655409812927,0.6929874420166016,0.0,0.3229067921638489,-0.052088577300310135,334.07391357421875,16.059600671664423,1435.6311522628812,507000,2.2230477333068848,3.98013973236084,0.07874036580324173,1000.0,3.893751621246338,455.7674865722656,0.7450669407844543,0.021962663920618616,507.0,426.192138671875,-441.0910949707031,2688.7043713612316,2300.9016185086407,185.38494873046875,428.0279541015625
