reference_Q_std,total/epochs,obs_rms_mean,total/duration,rollout/return_history,reference_Q_mean,eval/Q,reference_action_mean,eval/return_history,reference_action_std,total/steps_per_second,rollout/actions_mean,obs_rms_std,param_noise_stddev,reference_actor_Q_mean,reference_actor_Q_std,rollout/Q_mean,ret_rms_mean,train/loss_actor,ret_rms_std,total/episodes,rollout/episode_steps,train/param_noise_distance,rollout/actions_std,rollout/return,reference_perturbed_action_mean,total/steps,train/loss_critic,eval/episodes,reference_perturbed_action_std,rollout/episodes,eval/return
148.9501953125,19,1.7675622701644897,224.56760048866272,315.5845443460843,281.1667785644531,300.0340576171875,0.10908271372318268,287.8998307004656,0.7254819273948669,84.60704019037338,0.11626552790403366,6.304486274719238,0.018730226766195082,291.8907470703125,147.29615783691406,167.665283203125,0.0,-282.1865539550781,1.0,378.0,50.22486772486773,0.21071889996528625,0.6717360615730286,256.03763003933335,0.16265611350536346,19000,101.63536834716797,19.0,0.716029703617096,378.0,299.79411410796433
158.4762420654297,20,1.764296531677246,236.17375993728638,310.33855050775145,280.1702575683594,317.9349365234375,0.19170032441616058,286.7100262874311,0.7243053913116455,84.68341277757023,0.11670282483100891,6.319109916687012,0.018730226766195082,293.591552734375,155.78152465820312,174.0216064453125,0.0,-289.8232116699219,1.0,395.0,50.617721518987345,0.19725264608860016,0.6741262674331665,257.9195941237378,0.2004508674144745,20000,115.65172576904297,20.0,0.7274729609489441,395.0,264.1037424397754
165.20623779296875,21,1.7620741128921509,247.88003873825073,303.5103736158937,292.2647399902344,314.6121826171875,0.10601186752319336,287.9612264245527,0.7662468552589417,84.7183988952615,0.11785086244344711,6.396750450134277,0.019490749081111935,306.0116271972656,163.86990356445312,181.46087646484375,0.0,-300.1546936035156,1.0,413.0,50.83777239709443,0.1990111619234085,0.6763604283332825,258.38767581694043,0.09022391587495804,21000,119.42279052734375,21.0,0.7696223855018616,413.0,312.98522916698454
173.07972717285156,22,1.7547898292541504,259.42144989967346,307.9305232957286,299.0293273925781,312.8322448730469,0.1865202635526657,288.07524473454527,0.7276481986045837,84.80409005696369,0.11705803126096725,6.399451732635498,0.020282151651708893,314.349365234375,169.79327392578125,187.1603240966797,0.0,-308.68426513671875,1.0,429.0,51.256410256410255,0.2050127536058426,0.6775407791137695,260.3159611700604,0.20736776292324066,22000,167.4061279296875,22.0,0.7256180047988892,429.0,290.4696292443895
179.66729736328125,23,1.7510851621627808,271.0375669002533,297.08114424835077,302.4383544921875,295.1148681640625,0.12097479403018951,287.52054304729955,0.7599010467529297,84.85908526645096,0.11612072587013245,6.491934776306152,0.020689822899908242,317.86920166015625,178.90855407714844,192.15582275390625,0.0,-317.1849060058594,1.0,446.0,51.46188340807175,0.19492121040821075,0.6811800599098206,260.89253706008816,0.08669028431177139,23000,216.71324157714844,23.0,0.7613160014152527,446.0,275.3171059278932
186.44155883789062,24,1.7510942220687866,282.7219820022583,296.14042124985275,307.2952880859375,388.3051452636719,0.10947329550981522,285.33743223327997,0.7677894830703735,84.88904835071612,0.11381266266107559,6.52329158782959,0.020689822899908242,323.4443054199219,185.5308837890625,197.55638122558594,0.0,-314.17218017578125,1.0,462.0,51.88095238095238,0.19326087832450867,0.6860377192497253,262.5404208574275,0.17220821976661682,24000,193.5867156982422,24.0,0.7569652199745178,462.0,235.12588351083087
191.10769653320312,25,1.7505152225494385,294.68379831314087,288.9135980754313,316.5155334472656,353.63232421875,0.10726476460695267,294.67337337159626,0.760460376739502,84.83669663248389,0.11508427560329437,6.569587707519531,0.0211056883401964,336.46051025390625,191.59335327148438,203.5130615234375,0.0,-334.4677734375,1.0,480.0,52.014583333333334,0.2076716125011444,0.6890093684196472,262.9202949156809,0.11668998003005981,25000,238.22071838378906,25.0,0.7643532156944275,480.0,518.7359606911876
201.0157012939453,26,1.75420343875885,306.6034412384033,299.47102665037204,326.7457275390625,438.0469665527344,0.08626620471477509,299.6134297240775,0.7614569664001465,84.80009191998396,0.11311627179384232,6.558931350708008,0.0211056883401964,341.4976806640625,202.22499084472656,208.2459259033203,0.0,-339.743896484375,1.0,494.0,52.62955465587044,0.18973767757415771,0.6918089389801025,266.24985901659227,0.061332449316978455,26000,273.08050537109375,26.0,0.7639164924621582,494.0,423.1148385361074
207.7258758544922,27,1.7578290700912476,318.257696390152,315.2900807297711,333.8489685058594,317.9819030761719,0.12767165899276733,298.41470823683875,0.7705174684524536,84.83691142821795,0.11560921370983124,6.546115875244141,0.0211056883401964,352.873291015625,210.3077850341797,214.3508758544922,0.0,-350.2484130859375,1.0,505.0,53.277227722772274,0.2073497325181961,0.6937953233718872,269.2845348518356,0.14982283115386963,27000,285.53997802734375,27.0,0.7700765132904053,505.0,267.2479495686316
218.48875427246094,28,1.7625346183776855,330.13075017929077,327.0095970213353,336.98809814453125,441.79376220703125,0.12097031623125076,300.58992361761375,0.7812578082084656,84.81488011884223,0.11476035416126251,6.552389144897461,0.0211056883401964,356.6484069824219,221.33541870117188,219.5316925048828,0.0,-352.2925720214844,1.0,518.0,53.96138996138996,0.18508701026439667,0.6970844268798828,272.3048075112483,0.13958869874477386,28000,321.5562744140625,28.0,0.779612123966217,518.0,359.3207388985394
225.55064392089844,29,1.7654787302017212,342.1627926826477,332.70822743795287,343.3858642578125,422.64801025390625,0.11974132806062698,306.4616122032455,0.7709380388259888,84.7549780986771,0.11595014482736588,6.547534465789795,0.020689822899908242,365.0193786621094,229.48020935058594,225.30429077148438,0.0,-351.77081298828125,1.0,532.0,54.3984962406015,0.19705656170845032,0.699505627155304,274.1291693093014,0.09248927235603333,29000,359.9373474121094,29.0,0.7746294140815735,532.0,470.8688926009354
232.51019287109375,30,1.7634868621826172,353.9428482055664,346.210455638839,357.501953125,347.7353820800781,0.005529243964701891,308.58398250998863,0.7941423058509827,84.75944676406148,0.11440826952457428,6.536452293395996,0.020689822899908242,379.25958251953125,234.90618896484375,229.82827758789062,0.0,-375.9465637207031,1.0,546.0,54.88095238095238,0.1947888433933258,0.7019733786582947,276.51852947377876,-0.00012655140017159283,30000,381.66754150390625,30.0,0.7988129258155823,546.0,370.13272140554034
244.24891662597656,31,1.7579196691513062,365.83441615104675,355.1819569195317,359.85052490234375,393.32598876953125,0.1502651572227478,312.6584428993238,0.7665596008300781,84.73779018975796,0.11030156910419464,6.512016296386719,0.019882513137642284,380.35528564453125,247.49476623535156,235.77606201171875,0.0,-367.401123046875,1.0,559.0,55.41502683363149,0.19573955237865448,0.7052756547927856,278.78480601578985,0.16331999003887177,31000,379.2258605957031,31.0,0.7671714425086975,559.0,434.8922545793769
249.35194396972656,32,1.757306694984436,377.4649658203125,366.17753913269576,361.68548583984375,357.03277587890625,0.15453104674816132,311.28782514875843,0.7703719139099121,84.77607963021713,0.11045819520950317,6.506769180297852,0.019490749081111935,381.6202087402344,256.9757385253906,240.7600555419922,0.0,-380.37347412109375,1.0,574.0,55.64808362369338,0.20048978924751282,0.7071911692619324,279.7583718055014,0.09987428784370422,32000,511.7392883300781,32.0,0.7729314565658569,574.0,268.7986748812314
260.90301513671875,33,1.7560111284255981,389.19701385498047,367.3819773081598,360.098388671875,453.8280334472656,0.02255942113697529,311.60160604961544,0.8088459372520447,84.7899619607467,0.1095992922782898,6.492933750152588,0.020689822899908242,383.4921569824219,269.16949462890625,246.46096801757812,0.0,-383.21807861328125,1.0,587.0,56.14310051107326,0.1822352558374405,0.709407389163971,282.163579002748,0.04690971598029137,33000,540.81298828125,33.0,0.8118632435798645,587.0,321.64259487703885
273.5969543457031,34,1.756033182144165,400.84098052978516,357.2231565406037,369.39886474609375,328.4146728515625,0.18010088801383972,310.89548310818117,0.7889255881309509,84.82166657476674,0.10863663256168365,6.490079402923584,0.020282151651708893,392.16436767578125,281.3968505859375,249.86514282226562,0.0,-401.7444152832031,1.0,602.0,56.40199335548173,0.2010832279920578,0.7127988338470459,283.72233853659947,0.23443810641765594,34000,548.6892700195312,34.0,0.7773758172988892,602.0,287.5934260408504
287.48651123046875,35,1.7663460969924927,412.53868341445923,342.60539215386,384.0412902832031,350.3460693359375,0.14081411063671112,310.7960202511416,0.7900635600090027,84.84052867555468,0.11176379024982452,6.502937316894531,0.019882513137642284,406.6298828125,293.1153564453125,252.76002502441406,0.0,-410.7657470703125,1.0,621.0,56.34782608695652,0.20150572061538696,0.7157081961631775,283.8304288863309,0.14021161198616028,35000,555.8482666015625,35.0,0.7850569486618042,621.0,307.4142831117972
288.70782470703125,36,1.773805022239685,424.22766757011414,324.0506037018048,391.88580322265625,376.393310546875,0.1663523018360138,309.2592820033185,0.8020746111869812,84.8600945954335,0.1125129833817482,6.514305591583252,0.019882513137642284,418.01507568359375,293.829833984375,255.43310546875,0.0,-408.41851806640625,1.0,640.0,56.2234375,0.2038298398256302,0.718503475189209,283.48127745592257,0.0838044285774231,36000,668.7307739257812,36.0,0.7957404255867004,640.0,255.47344332951116
284.91192626953125,37,1.7801200151443481,435.8183419704437,309.60919842403314,387.21746826171875,441.7323303222656,0.20595185458660126,306.44657141304873,0.7729218006134033,84.89775770499641,0.11424339562654495,6.513082981109619,0.019882513137642284,415.3763122558594,292.8108215332031,259.319580078125,0.0,-412.6778869628906,1.0,657.0,56.23135464231355,0.19379118084907532,0.7210537195205688,283.4666762638719,0.23501992225646973,37000,636.6560668945312,37.0,0.7753733396530151,657.0,205.18899016333654
287.44317626953125,38,1.7781578302383423,447.53855562210083,309.0424331837137,406.13800048828125,370.581298828125,0.0293031707406044,306.4956884010978,0.7837913632392883,84.90888555328627,0.11315206438302994,6.501335620880127,0.020689822899908242,438.1556396484375,296.8858642578125,263.70703125,0.0,-411.5077819824219,1.0,673.0,56.43833580980684,0.22113201022148132,0.7235621809959412,284.0248934907256,0.027873404324054718,38000,715.9205322265625,38.0,0.7913895845413208,673.0,308.31301695891335
291.1582336425781,39,1.7770671844482422,459.32668900489807,305.79062417790425,407.37713623046875,499.50323486328125,0.11183731257915497,308.0538914756935,0.7792567610740662,84.90688856876793,0.11038720607757568,6.488100528717041,0.020282151651708893,436.53704833984375,302.7335510253906,269.0275573730469,0.0,-419.7986755371094,1.0,686.0,56.82361516034985,0.18977439403533936,0.7258358001708984,285.57448594506144,0.06835581362247467,39000,778.8624877929688,39.0,0.7912421822547913,686.0,367.26560831032873
292.2115173339844,40,1.7785475254058838,471.06911611557007,307.3435931418255,406.7485046386719,610.3978881835938,0.1625407189130783,306.7664817169606,0.7767571806907654,84.91322956987605,0.10985242575407028,6.4744553565979,0.021962663920618616,436.5301208496094,303.8756408691406,275.4906005859375,0.0,-432.6790771484375,1.0,699.0,57.15450643776824,0.19441105425357819,0.7273145914077759,286.9270529144648,0.17477664351463318,40000,870.7776489257812,40.0,0.7701479196548462,699.0,256.55750112637685
298.8734130859375,41,1.780311107635498,482.93150448799133,316.64027076386276,420.6192321777344,484.0076904296875,0.1138596162199974,307.4327292688265,0.795025646686554,84.89816799893516,0.11169012635946274,6.460477828979492,0.023313810312614227,452.4492492675781,310.2349548339844,280.49755859375,0.0,-438.0426025390625,1.0,713.0,57.467040673211784,0.19134746491909027,0.7286142706871033,288.1812037767064,0.12289518117904663,41000,960.891357421875,41.0,0.7963485717773438,713.0,334.0826313434652
307.7909240722656,42,1.781160831451416,494.7337555885315,330.46850171376093,417.3157958984375,649.7236328125,0.20531809329986572,307.2513576178008,0.7648225426673889,84.8941466507316,0.11453093588352203,6.452956199645996,0.023313810312614227,445.370361328125,319.5049743652344,285.5867004394531,0.0,-448.12237548828125,1.0,725.0,57.888275862068966,0.22143277525901794,0.7299319505691528,289.9939021432136,0.1513122022151947,42000,982.1201782226562,42.0,0.7842247486114502,725.0,299.8151199257462
307.21484375,43,1.7837471961975098,506.6465685367584,343.30129913738216,416.817138671875,587.4044189453125,0.10765654593706131,307.96077934363126,0.7907014489173889,84.8717876925288,0.11555363982915878,6.433018684387207,0.021962663920618616,448.33428955078125,317.2164001464844,291.419921875,0.0,-442.9930114746094,1.0,738.0,58.24932249322493,0.1904934197664261,0.7310092449188232,291.6502736286992,0.10700661689043045,43000,1090.674560546875,43.0,0.7971698641777039,738.0,337.7564918285096
305.0638732910156,44,1.7812366485595703,518.6972756385803,358.28421487934276,428.4503173828125,514.6812744140625,0.0327422209084034,311.3260484355624,0.8081364631652832,84.82789878900091,0.11407162994146347,6.408069133758545,0.02240411346542305,459.0880126953125,317.3109436035156,297.7972412109375,0.0,-433.382080078125,1.0,749.0,58.648865153538054,0.18993939459323883,0.7325666546821594,293.1582137512229,0.04150226339697838,44000,1124.55712890625,44.0,0.7985531687736511,749.0,456.032619388605
310.4728088378906,45,1.7825466394424438,530.9922239780426,366.46993162900014,435.35528564453125,482.8914489746094,-0.01963042840361595,318.65174762584866,0.8056030869483948,84.74700375623735,0.11392389982938766,6.3992133140563965,0.02240411346542305,466.66131591796875,324.0982666015625,303.5344543457031,0.0,-457.74041748046875,1.0,762.0,58.98293963254593,0.19862264394760132,0.7338137626647949,294.60346239210475,-0.02192472666501999,45000,1135.4046630859375,45.0,0.8140915036201477,762.0,640.9825119984419
319.1905822753906,46,1.7839709520339966,543.1964297294617,375.8641065756468,450.432861328125,468.4595031738281,0.04850313067436218,321.823371318105,0.812172532081604,84.68391447806505,0.11444229632616043,6.387325286865234,0.02152991267583435,485.37591552734375,334.10919189453125,308.4096374511719,0.0,-463.17352294921875,1.0,775.0,59.34322580645161,0.21006430685520172,0.7352942228317261,295.8720778228132,0.04906171187758446,46000,1278.9798583984375,46.0,0.8033431768417358,775.0,464.54643746963956
322.2275695800781,47,1.781233549118042,554.9976880550385,369.1357720004808,444.13201904296875,356.305419921875,0.08522827178239822,320.063435661148,0.8187693953514099,84.6850374543165,0.11195152252912521,6.375500679016113,0.022854436146078055,479.2578125,338.8069763183594,312.4754333496094,0.0,-459.13226318359375,1.0,787.0,59.636594663278274,0.1968950778245926,0.7374997735023499,296.7593162589117,0.05457314848899841,47000,1444.79345703125,47.0,0.8086421489715576,787.0,239.10639544112502
333.9073791503906,48,1.7788361310958862,566.8408303260803,371.4749436218637,452.3357849121094,537.4322509765625,0.08651260286569595,319.33788994632505,0.8094522356987,84.67985619946884,0.1100258082151413,6.369196891784668,0.02240411346542305,489.5428771972656,355.9176940917969,316.5040283203125,0.0,-448.88250732421875,1.0,801.0,59.9063670411985,0.1917884796857834,0.7396236062049866,297.39757474634365,0.04554031044244766,48000,1393.4993896484375,48.0,0.8112332820892334,801.0,285.2372413496481
340.4266052246094,49,1.7780890464782715,578.8012375831604,372.6420549487513,466.4991455078125,491.69439697265625,0.0703614130616188,320.4355950264536,0.8104272484779358,84.65773190915098,0.11059314757585526,6.354908466339111,0.02240411346542305,502.3114318847656,356.80078125,321.1772155761719,0.0,-457.9179992675781,1.0,813.0,60.24231242312423,0.197577565908432,0.7412471771240234,298.5699923587538,0.08529482036828995,49000,1412.1048583984375,49.0,0.8186315298080444,813.0,373.1254388726249
344.2828369140625,50,1.7782175540924072,590.978729724884,367.7057409812207,472.67388916015625,671.2496948242188,0.038293153047561646,323.9584236306949,0.8114740252494812,84.60541384167294,0.11046695709228516,6.34259033203125,0.022854436146078055,507.467529296875,363.5638732910156,325.5292663574219,0.0,-473.8887023925781,1.0,825.0,60.487272727272725,0.21063819527626038,0.7428261637687683,299.41351897206295,0.03783527389168739,50000,1506.7576904296875,50.0,0.8128602504730225,825.0,496.57702523851685
344.54620361328125,51,1.7810288667678833,603.0497422218323,370.10340812716674,462.85894775390625,667.3650512695312,0.12017805129289627,324.82236953610624,0.7998669743537903,84.5701381317225,0.11126622557640076,6.333831310272217,0.02152991267583435,499.1763610839844,365.4726867675781,329.356201171875,0.0,-472.61700439453125,1.0,837.0,60.87455197132616,0.2205803543329239,0.7441362738609314,301.0661072665449,0.17279399931430817,51000,1589.641845703125,51.0,0.7915130853652954,837.0,368.0196648066745
349.99578857421875,52,1.7815214395523071,615.1197965145111,368.00054486118495,463.24798583984375,581.180908203125,0.07864908874034882,324.0237553863008,0.8141053318977356,84.53637859592654,0.11159434169530869,6.318530559539795,0.020689822899908242,498.9051513671875,368.630859375,335.7848205566406,0.0,-482.7042236328125,1.0,850.0,61.163529411764706,0.2049117386341095,0.7448340654373169,302.0076727083655,0.06360692530870438,52000,1398.6153564453125,52.0,0.8196263313293457,850.0,283.29443374622326
353.6797790527344,53,1.7874133586883545,627.3859965801239,366.1952220195084,483.31048583984375,609.3453979492188,0.0864032655954361,325.61465681259284,0.8173658847808838,84.4774991614454,0.1144634410738945,6.314205169677734,0.020689822899908242,517.741455078125,373.6645812988281,339.7487487792969,0.0,-495.065185546875,1.0,863.0,61.404403244495946,0.20262281596660614,0.7459792494773865,302.9496137092484,0.05001971498131752,53000,1491.9195556640625,53.0,0.8238733410835266,863.0,408.34153097977725
366.5326232910156,54,1.7919853925704956,639.6851670742035,368.0250835331756,483.23052978515625,545.3026733398438,0.08713293075561523,327.336445770045,0.8198727369308472,84.41652672202105,0.11717766523361206,6.31796407699585,0.020689822899908242,519.637939453125,386.51666259765625,343.3602600097656,0.0,-492.8522644042969,1.0,874.0,61.70137299771167,0.20101015269756317,0.7473843693733215,304.1507755737565,0.06200328469276428,54000,1452.6190185546875,54.0,0.8234362602233887,874.0,418.5912605150082
379.5289306640625,55,1.7975481748580933,652.1312985420227,385.20411722290055,499.9670104980469,625.9782104492188,0.10991689562797546,330.8460951946198,0.8115330338478088,84.33884422195977,0.11887320131063461,6.320137977600098,0.020689822899908242,537.5555419921875,398.54559326171875,347.5309143066406,0.0,-513.3182983398438,1.0,884.0,62.161764705882355,0.19926123321056366,0.7483823299407959,306.6389983316832,0.10602378845214844,55000,1463.795166015625,55.0,0.8108460903167725,884.0,520.3671641216597
378.7200927734375,56,1.8008724451065063,664.4368176460266,395.4240631968987,500.49688720703125,600.9434814453125,0.13305580615997314,332.4559298407925,0.8125388622283936,84.2819038812409,0.11985166370868683,6.327376842498779,0.020282151651708893,541.0269165039062,400.0641784667969,352.2974853515625,0.0,-522.6729736328125,1.0,895.0,62.54525139664805,0.20326994359493256,0.7496106624603271,308.21557502250823,0.14269864559173584,56000,1552.591552734375,56.0,0.8078395128250122,895.0,420.99683538029376
392.9242248535156,57,1.804349660873413,677.0201256275177,410.4152999377269,518.7608642578125,710.6769409179688,0.024905230849981308,337.8281922759721,0.8153001666069031,84.19247499794446,0.12020143121480942,6.338714122772217,0.0211056883401964,559.45654296875,414.23858642578125,356.1983642578125,0.0,-524.842529296875,1.0,904.0,62.94911504424779,0.20513726770877838,0.7508279085159302,310.06646638403873,0.034580081701278687,57000,1689.0352783203125,57.0,0.8284488320350647,904.0,638.6748886460316
