rollout/return,train/loss_actor,total/steps,total/steps_per_second,eval/return_history,reference_action_std,total/epochs,ret_rms_std,rollout/actions_mean,reference_Q_mean,reference_action_mean,reference_Q_std,eval/episodes,rollout/episode_steps,param_noise_stddev,reference_actor_Q_mean,train/loss_critic,obs_rms_mean,rollout/Q_mean,obs_rms_std,eval/return,rollout/actions_std,rollout/return_history,reference_perturbed_action_std,train/param_noise_distance,reference_actor_Q_std,eval/Q,total/duration,total/episodes,rollout/episodes,ret_rms_mean,reference_perturbed_action_mean
-73.93871130190088,-40.35200119018555,11000,55.16297175114482,239.442806800026,0.7727641463279724,11,1.0,-0.27831193804740906,40.53318405151367,-0.13076476752758026,1.8702607154846191,11.0,1000.0,0.036846517945435794,41.109710693359375,2.54335355758667,-0.04615867882966995,21.60611915588379,1.5265111923217773,346.574060392902,0.711394727230072,-73.93871130190088,0.7448210120201111,0.17354610562324524,1.7319965362548828,42.288604736328125,199.40912628173828,11.0,11.0,0.0,-0.14459532499313354
-21.38401045282737,-44.82054138183594,12000,55.179760822919164,256.8223012225668,0.7465053796768188,12,1.0,-0.2757355272769928,44.3653564453125,-0.061408158391714096,1.8324145078659058,12.0,1000.0,0.03612049597631192,45.016448974609375,1.503983736038208,-0.042917847633361816,23.611162185668945,1.5379116535186768,447.9967398705159,0.7067142724990845,-21.38401045282737,0.7372100949287415,0.21027395129203796,1.619993805885315,46.83554458618164,217.47104048728943,12.0,12.0,0.0,-0.1031724214553833
41.69784342153117,-49.84560012817383,13000,55.20725837152097,298.1117068410083,0.636512041091919,13,1.0,-0.2698606252670288,49.082550048828125,0.3508037030696869,1.928153395652771,13.0,1000.0,0.03335667202186392,50.21186828613281,3.6629388332366943,-0.03786851465702057,25.673669815063477,1.54856538772583,793.5845742623065,0.7038268446922302,41.69784342153117,0.6258599162101746,0.23386332392692566,1.6568981409072876,49.50348663330078,235.4762830734253,13.0,13.0,0.0,0.4197501242160797
78.89224888662582,-57.865394592285156,14000,55.2235123122668,260.84437510128026,0.6889299750328064,14,1.0,-0.24690331518650055,56.47544860839844,0.3064631223678589,3.668825387954712,14.0,1000.0,0.034027141129503384,57.58802032470703,2.7577450275421143,-0.032167065888643265,27.7886962890625,1.5672105550765991,-223.63093751518468,0.7083243131637573,78.89224888662582,0.7139196395874023,0.1967514306306839,3.308403968811035,57.51251220703125,253.51520419120789,14.0,14.0,0.0,0.2681387960910797
67.46272163169063,-64.89070129394531,15000,55.23002037845307,212.32771724418623,0.754135251045227,15,1.0,-0.22188155353069305,64.34683227539062,0.28527194261550903,1.6321982145309448,15.0,1000.0,0.03540877950819716,65.44766235351562,2.666625738143921,-0.029354562982916832,30.022720336914062,1.5313063859939575,-466.9054927551301,0.7067931890487671,67.46272163169063,0.7571693658828735,0.19213047623634338,1.5831341743469238,45.667076110839844,271.5914261341095,15.0,15.0,0.0,0.3126300871372223
33.669916028681214,-68.46415710449219,16000,55.240438680252254,196.87258388418365,0.6979458332061768,16,1.0,-0.1945745050907135,69.2978744506836,-0.008368383161723614,1.6281002759933472,16.0,1000.0,0.03335667202186392,70.14358520507812,4.256281852722168,-0.02091834880411625,31.00792121887207,1.5042366981506348,-34.954416515854795,0.7265980243682861,33.669916028681214,0.6896804571151733,0.18965399265289307,1.492459774017334,55.47845458984375,289.64288449287415,16.0,16.0,0.0,0.0882018432021141
82.84084921595343,-73.49282836914062,17000,55.23998385914453,152.16362945098194,0.731490433216095,17,1.0,-0.18188101053237915,74.4340591430664,0.16572389006614685,1.426851511001587,17.0,1000.0,0.03019736003336582,75.39808654785156,5.946265697479248,-0.016023559495806694,33.60792922973633,1.5225130319595337,-563.1796414802456,0.7281562685966492,82.84084921595343,0.751757800579071,0.18997442722320557,1.3120931386947632,53.45320129394531,307.74809861183167,17.0,17.0,0.0,0.1785820871591568
46.884877715398105,-76.55603790283203,18000,55.24736983802469,113.1228529633832,0.7210363745689392,18,1.0,-0.17168518900871277,79.72964477539062,0.21962833404541016,1.506595492362976,18.0,1000.0,0.03019736003336582,80.67718505859375,4.187783718109131,-0.011254467070102692,34.5277099609375,1.4906812906265259,-550.5703473257954,0.7458231449127197,46.884877715398105,0.7356036305427551,0.21522332727909088,1.424905776977539,46.467220306396484,325.8073651790619,18.0,18.0,0.0,0.09689845889806747
15.8342209715129,-79.86459350585938,19000,55.26738990360413,142.2980756164713,0.7430554032325745,19,1.0,-0.16348673403263092,85.03109741210938,0.05531474947929382,1.67815101146698,19.0,1000.0,0.029602352743226958,85.93669128417969,6.640511989593506,-0.007214609533548355,35.11475372314453,1.4628591537475586,667.452083372057,0.7604066133499146,15.8342209715129,0.7520080804824829,0.21677877008914948,1.6577439308166504,88.90477752685547,343.7831971645355,19.0,19.0,0.0,0.01719987392425537
36.02554201458404,-84.22125244140625,20000,55.25555829095829,129.70479963698466,0.7574123740196228,20,1.0,-0.16472476720809937,89.25005340576172,-0.045406367629766464,1.5854028463363647,20.0,1000.0,0.029602352743226954,89.9889144897461,8.663159370422363,-0.00729088019579649,37.87184524536133,1.499498963356018,-109.56744397326148,0.7569040060043335,36.02554201458404,0.7489561438560486,0.19259169697761536,1.61359441280365,69.31827545166016,361.95453667640686,20.0,20.0,0.0,-0.12608087062835693
60.21034393534176,-88.65170288085938,21000,55.24838304265586,120.7946786653439,0.6760753393173218,21,1.0,-0.17030008137226105,92.92971801757812,-0.07512357831001282,1.817399501800537,21.0,1000.0,0.02901906944733551,93.68069458007812,7.92851448059082,-0.007101677358150482,40.56256103515625,1.5619102716445923,-57.40774076747133,0.7545173168182373,60.21034393534176,0.6805419921875,0.2216065675020218,1.863137125968933,73.36038970947266,380.1016218662262,21.0,21.0,0.0,0.1137952208518982
75.81713492838342,-92.5064468383789,22000,55.25516491488629,111.86698087734156,0.7586396336555481,22,1.0,-0.16655248403549194,95.83673095703125,0.04315141960978508,1.5678493976593018,22.0,1000.0,0.03080432697003647,96.78854370117188,8.304242134094238,-0.006566692143678665,43.10224914550781,1.6182912588119507,-75.61467267070745,0.7497156262397766,75.81713492838342,0.7695810198783875,0.21662329137325287,1.4949029684066772,86.11449432373047,398.1528248786926,22.0,22.0,0.0,0.05136847496032715
55.13667178370639,-95.37883758544922,23000,55.26669555742788,123.46366378815497,0.8047980666160583,23,1.0,-0.13964799046516418,99.09593200683594,-0.0761033371090889,1.9353593587875366,23.0,1000.0,0.030197360033365813,100.03228759765625,17.09505271911621,0.003658142639324069,44.357696533203125,1.6257257461547852,378.59068782605027,0.7624968886375427,55.13667178370639,0.7635305523872375,0.17936918139457703,1.8771381378173828,92.88663482666016,416.1638355255127,23.0,23.0,0.0,-0.16740848124027252
77.95409517652885,-98.7321548461914,24000,55.27258060546785,108.81532771960745,0.7890487313270569,24,1.0,-0.14378120005130768,102.94771575927734,-0.013875037431716919,1.7615596055984497,24.0,1000.0,0.0314234939421342,104.1203384399414,10.81572151184082,0.0032749399542808533,46.89794921875,1.6417536735534668,-228.09640185698578,0.7602625489234924,77.95409517652885,0.8346550464630127,0.21269501745700836,1.7812352180480957,74.05778503417969,434.21167850494385,24.0,24.0,0.0,-0.003056461689993739
80.05088613240333,-102.40767669677734,25000,55.280506627420905,119.72838323880876,0.783456563949585,25,1.0,-0.1395518034696579,105.7252197265625,-0.0802997276186943,1.8989239931106567,25.0,1000.0,0.0314234939421342,106.86666870117188,7.523128509521484,0.007343452889472246,48.42433166503906,1.6487723588943481,381.64171569964054,0.762347936630249,80.05088613240333,0.7507067918777466,0.19610269367694855,1.9479217529296875,92.69066619873047,452.23898124694824,25.0,25.0,0.0,-0.17497418820858002
104.6857521642568,-105.01547241210938,26000,55.29058462532591,127.85631081313728,0.7530695199966431,26,1.0,-0.1387266367673874,109.76460266113281,-0.043840307742357254,1.7173161506652832,26.0,1000.0,0.030197360033365813,110.85664367675781,4.358975887298584,0.008527066558599472,50.86885070800781,1.6500639915466309,331.05450017135047,0.7619460225105286,104.6857521642568,0.7461733818054199,0.181810662150383,1.8122577667236328,88.34109497070312,470.24281215667725,26.0,26.0,0.0,-0.15996253490447998
134.1184648788603,-108.66771697998047,27000,55.300461110879645,156.72850066863847,0.7522920370101929,27,1.0,-0.14416109025478363,113.537841796875,-0.08549952507019043,1.715556263923645,27.0,1000.0,0.02960235274322695,114.82261657714844,7.058839797973633,0.008271108381450176,53.34212875366211,1.668931007385254,907.4054369116691,0.759134829044342,134.1184648788603,0.7506505846977234,0.22121024131774902,1.766391634941101,118.73513793945312,488.2418601512909,27.0,27.0,0.0,-0.10385674238204956
165.3534514728261,-111.1435775756836,28000,55.31164834668147,155.58655950834478,0.7749733924865723,28,1.0,-0.14495831727981567,117.79495239257812,-0.08284828811883926,1.7182985544204712,28.0,1000.0,0.02788675535407124,118.99151611328125,17.18571662902832,0.009261180646717548,55.76597213745117,1.6904916763305664,124.75414818041472,0.7573069930076599,165.3534514728261,0.7740733027458191,0.18544010818004608,1.5633245706558228,84.8826904296875,506.22248363494873,28.0,28.0,0.0,-0.1618083119392395
179.66445151179303,-114.22779083251953,29000,55.32631817027584,155.94060240999536,0.7502679228782654,29,1.0,-0.14647966623306274,121.51365661621094,-0.03827899694442749,1.6161566972732544,29.0,1000.0,0.027337276104373337,122.65860748291016,6.339862823486328,0.009762881323695183,57.92144775390625,1.7151200771331787,165.85380365621182,0.7566731572151184,179.66445151179303,0.7621546983718872,0.2208932787179947,1.4494638442993164,122.79340362548828,524.162838935852,29.0,29.0,0.0,-0.062124013900756836
186.05508763404484,-116.9348373413086,30000,55.33128945077237,185.11555417147375,0.7518632411956787,30,1.0,-0.1462227702140808,124.309814453125,-0.057212989777326584,1.55593740940094,30.0,1000.0,0.026798623766663403,125.3604965209961,5.9498138427734375,0.00932938139885664,60.181846618652344,1.7395708560943604,1031.1891552543461,0.7546727657318115,186.05508763404484,0.7338734269142151,0.18509994447231293,1.5873618125915527,130.5352325439453,542.1887018680573,30.0,30.0,0.0,0.02846006490290165
209.31048176147925,-119.81306457519531,31000,55.33423470635074,213.9966058349633,0.7056761980056763,31,1.0,-0.14837226271629333,127.44303131103516,-0.22579056024551392,1.9075686931610107,31.0,1000.0,0.027337276104373337,128.60128784179688,12.6043701171875,0.00933256559073925,62.488956451416016,1.7630826234817505,1080.4281557396503,0.7526326775550842,209.31048176147925,0.673467218875885,0.18505407869815826,1.7268306016921997,134.39959716796875,560.2318377494812,31.0,31.0,0.0,-0.335303395986557
225.8082157281011,-123.15032196044922,32000,55.33763686767226,218.96281125324654,0.7479322552680969,32,1.0,-0.15669101476669312,130.69570922851562,-0.10038622468709946,1.4813867807388306,32.0,1000.0,0.028447279136688073,131.76409912109375,17.26251983642578,0.008064892143011093,64.74812316894531,1.783584713935852,372.915179220028,0.7507723569869995,225.8082157281011,0.7461697459220886,0.24915020167827606,1.5482957363128662,94.22079467773438,578.2682783603668,32.0,32.0,0.0,0.013558745384216309
226.86756664996673,-124.93350219726562,33000,55.342189731902,214.9725574713233,0.7386431097984314,33,1.0,-0.1544903963804245,133.78343200683594,-0.2812904119491577,1.4070507287979126,33.0,1000.0,0.026798623766663403,134.9702606201172,7.733120918273926,0.011261288076639175,65.35089874267578,1.8186373710632324,87.2844364497799,0.7537893056869507,226.86756664996673,0.7381806373596191,0.20819522440433502,1.4254035949707031,73.87033081054688,596.2901027202606,33.0,33.0,0.0,-0.2760709822177887
241.3477661303775,-127.39994049072266,34000,55.34476011982799,221.0035177553975,0.7628300786018372,34,1.0,-0.15939532220363617,137.6572265625,-0.20529252290725708,1.9069933891296387,34.0,1000.0,0.027337276104373337,138.979736328125,21.326425552368164,0.010821799747645855,67.57413482666016,1.8333793878555298,420.0252071298456,0.7533959746360779,241.3477661303775,0.727951169013977,0.20987771451473236,1.7402589321136475,118.16122436523438,614.3309669494629,34.0,34.0,0.0,-0.16733242571353912
252.70005986101864,-130.63768005371094,35000,55.34996751868431,233.37534393496287,0.7352035641670227,35,1.0,-0.1619725227355957,140.77166748046875,-0.23091673851013184,1.5341482162475586,35.0,1000.0,0.026798623766663403,141.90347290039062,11.136526107788086,0.010677185840904713,69.72734832763672,1.8453660011291504,654.0174340401862,0.7525500059127808,252.70005986101864,0.7568581700325012,0.19162656366825104,1.6721810102462769,145.10887145996094,632.3400278091431,35.0,35.0,0.0,-0.19533580541610718
263.62389333322994,-134.27841186523438,36000,55.35341236064441,239.01836349485382,0.6957326531410217,36,1.0,-0.16351981461048126,143.62442016601562,-0.23531098663806915,1.8258349895477295,36.0,1000.0,0.026270585008002553,144.59039306640625,18.085391998291016,0.010695735923945904,71.850341796875,1.8577989339828491,436.52404809103746,0.7525251507759094,263.62389333322994,0.7003023028373718,0.1946246176958084,1.9190294742584229,128.1084442138672,650.3664085865021,36.0,36.0,0.0,-0.16951628029346466
264.09171169858405,-136.82015991210938,37000,55.353488918350095,243.04100468462,0.7356942892074585,37,1.0,-0.1626860499382019,145.92388916015625,-0.04507765173912048,2.305798053741455,37.0,1000.0,0.025752950698953586,147.74838256835938,7.144649028778076,0.010468141175806522,73.87029266357422,1.8588496446609497,387.8560875162015,0.752094030380249,264.09171169858405,0.7533378601074219,0.1771606057882309,2.3046600818634033,133.8681182861328,668.4312176704407,37.0,37.0,0.0,-0.03034232370555401
239.1456889971953,-138.47708129882812,38000,55.34980279985075,255.23805656926868,0.7396722435951233,38,1.0,-0.15404333174228668,150.02236938476562,-0.11539260298013687,2.066251516342163,38.0,1000.0,0.027337276104373337,151.30072021484375,11.403752326965332,0.01513463631272316,72.83325958251953,1.865169882774353,706.5289763012695,0.7586534023284912,239.1456889971953,0.7384759783744812,0.23085717856884003,2.2179038524627686,146.166748046875,686.542644739151,38.0,38.0,0.0,-0.1696462631225586
223.0426230589022,-141.51976013183594,39000,55.34087070805311,249.44205797232337,0.7590824365615845,39,1.0,-0.1569398194551468,153.4376220703125,-0.11463883519172668,2.0511016845703125,39.0,1000.0,0.02788675535407124,154.62152099609375,20.053852081298828,0.02179148606956005,72.17981719970703,1.8719817399978638,29.194111288401388,0.7630036473274231,223.0426230589022,0.7641500234603882,0.21731245517730713,2.127220630645752,92.75972747802734,704.7232813835144,39.0,39.0,0.0,-0.0952397957444191
242.26418981353558,-143.99488830566406,40000,55.332894578624554,228.28742914778954,0.7407175302505493,40,1.0,-0.153328537940979,157.48141479492188,-0.09581554681062698,2.216489315032959,40.0,1000.0,0.028447279136688073,158.82180786132812,27.460092544555664,0.02461387775838375,73.54925537109375,1.8757565021514893,-596.7430950090294,0.7654187679290771,242.26418981353558,0.728205680847168,0.20154447853565216,2.2522025108337402,68.66525268554688,722.897298336029,40.0,40.0,0.0,-0.10090117901563644
265.8252576619795,-148.5943603515625,41000,55.331792977629775,215.47885863217152,0.7573503255844116,41,1.0,-0.15075111389160156,162.6764678955078,-0.17208416759967804,2.170581817626953,41.0,1000.0,0.029019069447335507,164.1033935546875,16.178346633911133,0.025812996551394463,75.85467529296875,1.8844759464263916,-296.863961992549,0.7654210329055786,265.8252576619795,0.7541195154190063,0.2197962999343872,2.0208919048309326,81.28651428222656,740.9844827651978,41.0,41.0,0.0,-0.23327714204788208
268.82891818363356,-153.8025665283203,42000,55.33772181669089,213.16027172235184,0.7426319122314453,42,1.0,-0.1529102325439453,168.09893798828125,-0.13265304267406464,2.1507341861724854,42.0,1000.0,0.027337276104373337,169.20193481445312,15.61974811553955,0.024845512583851814,78.05068969726562,1.892676591873169,118.09820841974332,0.764619767665863,268.82891818363356,0.7623435854911804,0.2349514365196228,2.231792688369751,130.84423828125,758.9759502410889,42.0,42.0,0.0,-0.078143410384655
249.5255687165141,-155.8946533203125,43000,55.339005234582395,215.85510849168202,0.7366581559181213,43,1.0,-0.14301680028438568,171.99423217773438,-0.13806721568107605,2.2317583560943604,43.0,1000.0,0.026270585008002553,173.15072631835938,12.538276672363281,0.02896174043416977,77.8088607788086,1.8854306936264038,329.0382528035498,0.7710761427879333,249.5255687165141,0.7333090305328369,0.21179413795471191,2.2143993377685547,133.78750610351562,777.0287849903107,43.0,43.0,0.0,-0.10760492831468582
258.8640407566347,-158.1917724609375,44000,55.34171142085486,227.38232982778464,0.737285315990448,44,1.0,-0.14382034540176392,174.9688720703125,-0.13574442267417908,2.4526314735412598,44.0,1000.0,0.026270585008002553,176.1611785888672,36.89991760253906,0.028668928891420364,80.0970458984375,1.8958773612976074,723.0528472801986,0.769961416721344,258.8640407566347,0.7124687433242798,0.1788620501756668,2.446117401123047,181.6563720703125,795.060341835022,44.0,44.0,0.0,-0.19230563938617706
242.73713501561636,-158.40972900390625,45000,55.34575345962722,235.4360150980566,0.7830508947372437,45,1.0,-0.14667746424674988,178.12762451171875,-0.05800053849816322,2.3633837699890137,45.0,1000.0,0.026798623766663403,179.447998046875,30.165102005004883,0.03057841770350933,79.57654571533203,1.8840558528900146,589.798166990021,0.7730838656425476,242.73713501561636,0.8143272399902344,0.19973403215408325,2.3751871585845947,183.81629943847656,813.0705101490021,45.0,45.0,0.0,-0.0034365553874522448
245.80507233914432,-160.21258544921875,46000,55.34441602454158,244.91997386765703,0.7604175209999084,46,1.0,-0.14592799544334412,181.06951904296875,-0.16472525894641876,2.4655332565307617,46.0,1000.0,0.02378241789989777,182.0973663330078,15.416812896728516,0.03005737066268921,81.83325958251953,1.8938318490982056,671.6981184996772,0.7733495831489563,245.80507233914432,0.7865206599235535,0.26556020975112915,2.4547369480133057,187.57337951660156,831.1588287353516,46.0,46.0,0.0,-0.1363762468099594
255.53829098143243,-164.70712280273438,47000,55.34593076417398,260.6687789721763,0.7568755149841309,47,1.0,-0.1466025859117508,184.82150268554688,-0.0602278970181942,2.519272565841675,47.0,1000.0,0.0252455158307554,186.30596923828125,22.01787757873535,0.029714206233620644,84.10958099365234,1.901678204536438,985.1138137800624,0.7728275060653687,255.53829098143243,0.7787790298461914,0.21494917571544647,2.460770845413208,192.8420867919922,849.204256772995,47.0,47.0,0.0,0.04547346755862236
270.5603386361315,-165.31130981445312,48000,55.34226057839058,273.82936215507124,0.702515184879303,48,1.0,-0.14438320696353912,187.13046264648438,-0.13148631155490875,2.4511289596557617,48.0,1000.0,0.02378241789989777,188.1370391845703,30.71771240234375,0.030499331653118134,86.3042984008789,1.912841796875,892.3767717511348,0.7725229859352112,270.5603386361315,0.729920506477356,0.20802909135818481,2.5151960849761963,195.11874389648438,867.3299481868744,48.0,48.0,0.0,-0.10041704028844833
281.4477828055782,-166.52708435058594,49000,55.34191231487702,283.0401136482989,0.7353684902191162,49,1.0,-0.14556002616882324,188.78546142578125,-0.1517333835363388,2.694884777069092,49.0,1000.0,0.024260444499685715,190.07594299316406,27.761999130249023,0.03032051771879196,88.5244369506836,1.9221410751342773,725.1561853232263,0.7712287306785583,281.4477828055782,0.7560796141624451,0.18547122180461884,2.541447877883911,195.89129638671875,885.4048938751221,49.0,49.0,0.0,-0.12536989152431488
281.70982395353457,-170.06558227539062,50000,55.33450816558578,293.4074267866378,0.7671933174133301,50,1.0,-0.1469779759645462,191.14227294921875,-0.07675889879465103,2.5658607482910156,50.0,1000.0,0.0252455158307554,192.28421020507812,29.842426300048828,0.029550211504101753,90.62943267822266,1.9313446283340454,801.4057705652432,0.7703823447227478,281.70982395353457,0.7728167772293091,0.17861239612102509,2.4577643871307373,198.5264434814453,903.5952727794647,50.0,50.0,0.0,-0.10469484329223633
293.91707378161743,-172.06680297851562,51000,55.3371990246783,311.03583100664645,0.7213734984397888,51,1.0,-0.14937834441661835,192.6656494140625,-0.04319478198885918,2.2125158309936523,51.0,1000.0,0.0247480794341294,193.62989807128906,29.40938949584961,0.029292933642864227,92.77400207519531,1.9383814334869385,1192.4560420070793,0.7690384387969971,293.91707378161743,0.7181917428970337,0.19634181261062622,2.2388036251068115,202.17034912109375,921.6223607063293,51.0,51.0,0.0,-0.15567587316036224
311.84676193611557,-175.0796661376953,52000,55.335323741044725,294.39030636980544,0.7357562184333801,52,1.0,-0.14997825026512146,195.082275390625,0.11434183269739151,2.345677137374878,52.0,1000.0,0.0252455158307554,196.32298278808594,19.724449157714844,0.030159398913383484,94.52023315429688,1.9469510316848755,-554.5314501090853,0.7682437896728516,311.84676193611557,0.7454631924629211,0.18602250516414642,2.382948637008667,65.73739624023438,939.7252330780029,52.0,52.0,0.0,0.10761823505163193
313.9916042400728,-177.43032836914062,53000,55.333821615269315,314.5222776184311,0.7182231545448303,53,1.0,-0.1500299870967865,197.49818420410156,-0.10551825165748596,2.7304437160491943,53.0,1000.0,0.024260444499685715,198.41041564941406,21.262714385986328,0.030358444899320602,96.32359313964844,1.964263677597046,1361.3847825469652,0.7676035761833191,313.9916042400728,0.7111632823944092,0.18502001464366913,2.7518413066864014,186.9569549560547,957.8228731155396,53.0,53.0,0.0,-0.10588368028402328
336.6662579430115,-181.3756103515625,54000,55.31584807175563,338.3109522428589,0.7153432369232178,54,1.0,-0.15099164843559265,199.45993041992188,-0.13103435933589935,2.956244945526123,54.0,1000.0,0.0247480794341294,200.3865509033203,41.512630462646484,0.030986860394477844,98.44711303710938,1.9723156690597534,1599.110707337533,0.7674119472503662,336.6662579430115,0.7409928441047668,0.18051116168498993,3.151634454727173,212.2086944580078,976.2120962142944,54.0,54.0,0.0,-0.03820420429110527
355.96559046519,-183.34124755859375,55000,55.29974409067693,352.111818022063,0.7466661930084229,55,1.0,-0.15098819136619568,201.2420196533203,-0.1401532143354416,3.294853687286377,55.0,1000.0,0.0247480794341294,202.65927124023438,58.3699951171875,0.03183057904243469,100.50318145751953,1.9804997444152832,1097.3585700990832,0.7671014070510864,355.96559046519,0.6431429386138916,0.19630905985832214,3.2359302043914795,182.8038787841797,994.5796477794647,55.0,55.0,0.0,-0.3657524585723877
378.85886348936504,-187.5026397705078,56000,55.290703992973214,372.67657972626824,0.6406646966934204,56,1.0,-0.1558833122253418,204.6719970703125,-0.30665311217308044,3.2377007007598877,56.0,1000.0,0.0247480794341294,205.886474609375,34.47331619262695,0.031846679747104645,102.5867919921875,1.985377311706543,1503.738473457555,0.7657680511474609,378.85886348936504,0.6756604909896851,0.1540633887052536,2.9611051082611084,217.69113159179688,1012.8284857273102,56.0,56.0,0.0,-0.3099885880947113
