total/episodes,reference_action_mean,rollout/actions_std,train/param_noise_distance,ret_rms_std,obs_rms_std,reference_actor_Q_mean,reference_actor_Q_std,param_noise_stddev,total/epochs,ret_rms_mean,reference_perturbed_action_mean,train/loss_actor,rollout/actions_mean,rollout/episode_steps,eval/return_history,eval/episodes,reference_Q_mean,rollout/episodes,reference_perturbed_action_std,total/steps_per_second,rollout/return_history,rollout/Q_mean,obs_rms_mean,eval/Q,train/loss_critic,reference_action_std,eval/return,total/duration,rollout/return,reference_Q_std,total/steps
161.0,0.10690712183713913,0.68678218126297,0.19813504815101624,1.0,2.212939739227295,456.1230773925781,2.827720880508423,0.017644720880324885,161,0.0,0.13954539597034454,-460.9525451660156,-0.08398135006427765,1000.0,1263.0599241694017,161.0,453.47564697265625,161.0,0.7508900761604309,45.18308480707848,1107.9218135845163,341.2349548339844,0.055368952453136444,354.3392639160156,231.04910278320312,0.7544978857040405,-512.3211214972551,3563.2803888320923,785.4236433036012,3.226231098175049,161000
162.0,0.018098395317792892,0.6889690160751343,0.1710181087255478,1.0,2.223665952682495,456.87347412109375,3.60182523727417,0.01695622994987775,162,0.0,-0.05649735406041145,-460.8705139160156,-0.08045469224452972,1000.0,1250.0658719110966,162.0,454.9505310058594,162.0,0.7367848753929138,45.1849772508801,1095.4881489418747,341.29840087890625,0.05656694620847702,373.6798400878906,21.282787322998047,0.7358684539794922,-434.7313684140474,3585.2624003887177,777.5435310292489,3.973066568374634,162000
163.0,0.09349432587623596,0.6902599930763245,0.20581524074077606,1.0,2.2325260639190674,458.789306640625,3.1816153526306152,0.01695622994987775,163,0.0,0.05030665919184685,-460.22320556640625,-0.07858529686927795,1000.0,1234.9550833021717,163.0,456.1264343261719,163.0,0.7757766246795654,45.1834330229948,1083.6200777866268,341.5725402832031,0.05707798898220062,431.53436279296875,320.01202392578125,0.7602259516716003,-368.47778211355205,3607.516939163208,769.8156108414339,3.3490700721740723,163000
164.0,0.1543036252260208,0.690071702003479,0.20054161548614502,1.0,2.234001874923706,460.5237121582031,3.1461594104766846,0.017297050171870294,164,0.0,0.12945081293582916,-460.5000305175781,-0.07994445413351059,1000.0,1216.5954282575774,164.0,458.39483642578125,164.0,0.758137583732605,45.1828526571521,1087.415190354126,342.4217224121094,0.05690358951687813,367.48956298828125,143.56520080566406,0.7630272507667542,-113.7075463746722,3629.6955671310425,772.1930339931727,3.8574905395507812,164000
165.0,0.0710650309920311,0.6917128562927246,0.21419426798820496,1.0,2.23970103263855,459.88568115234375,2.9609999656677246,0.01695622994987775,165,0.0,0.07031303644180298,-460.9689025878906,-0.07771383970975876,1000.0,1199.1381771438078,165.0,457.9400329589844,165.0,0.7294142842292786,45.18198416212823,1071.4615023069825,342.4898986816406,0.05785195901989937,363.8728332519531,176.41238403320312,0.7268705368041992,239.8742575428345,3651.8980531692505,766.2919791114048,3.591254234313965,165000
166.0,-0.010660503059625626,0.6912724375724792,0.1644214391708374,1.0,2.242093563079834,461.1705627441406,3.451031446456909,0.017297050171870294,166,0.0,0.04304337501525879,-461.7104797363281,-0.0785427913069725,1000.0,1185.453434157979,166.0,458.688720703125,166.0,0.7663482427597046,45.17899720644222,1071.2278020071076,343.3876953125,0.058007098734378815,407.2910461425781,207.28231811523438,0.739319384098053,227.15377409071726,3674.2736728191376,773.1485019125963,3.574211835861206,166000
167.0,0.025133559480309486,0.6935769319534302,0.1854712814092636,1.0,2.24652099609375,463.4028625488281,3.559154510498047,0.017999379770019416,167,0.0,-0.08815609663724899,-462.376708984375,-0.07432503998279572,1000.0,1162.4313633359561,167.0,460.97930908203125,167.0,0.7269689440727234,45.17748514402076,1055.781193988594,343.1671447753906,0.05948906019330025,336.8233947753906,226.3823699951172,0.7374546527862549,-286.2917477244008,3696.5315680503845,766.0482016625258,3.9181501865386963,167000
168.0,0.08391211181879044,0.6933531165122986,0.22798290848731995,1.0,2.248610258102417,467.1409606933594,3.2103676795959473,0.017644720880324885,168,0.0,0.08287865668535233,-464.5492858886719,-0.07603466510772705,1000.0,1143.3726831213532,168.0,463.1766052246094,168.0,0.7634379863739014,45.17775815814296,1057.3656741562907,344.0496520996094,0.05932358279824257,336.0249938964844,127.07056427001953,0.753474771976471,-277.4823058861979,3718.644015312195,770.9412595442021,3.3030295372009277,168000
169.0,0.11446886509656906,0.6954079866409302,0.1893775463104248,1.0,2.2467799186706543,469.0180969238281,3.3136372566223145,0.017297050171870294,169,0.0,0.15090230107307434,-465.3592834472656,-0.07128968834877014,1000.0,1141.7616922064326,169.0,466.4566650390625,169.0,0.6982139348983765,45.178143061967944,1035.511799115056,343.81768798828125,0.060675669461488724,493.1112060546875,109.20816040039062,0.7107965350151062,1640.259697694041,3740.746930837631,764.0091268391704,3.6839840412139893,169000
170.0,-0.024068480357527733,0.6948441863059998,0.227188840508461,1.0,2.246633529663086,471.8212890625,3.713744878768921,0.017644720880324885,170,0.0,-0.040464162826538086,-467.9250793457031,-0.07186143845319748,1000.0,1140.014931164792,170.0,468.77020263671875,170.0,0.7305440306663513,45.17500812508491,1042.4043426957046,344.7288513183594,0.060614410787820816,498.5220031738281,171.18421936035156,0.7254062294960022,1359.3012486947375,3763.142654657364,768.1492950120756,3.681744337081909,170000
