rollout/episode_steps,total/duration,rollout/return_history,total/epochs,reference_perturbed_action_mean,train/loss_critic,total/steps,reference_action_std,reference_perturbed_action_std,reference_actor_Q_mean,eval/return,eval/episodes,train/loss_actor,total/episodes,reference_Q_mean,param_noise_stddev,rollout/actions_std,reference_action_mean,reference_Q_std,obs_rms_std,obs_rms_mean,eval/Q,eval/return_history,rollout/return,ret_rms_mean,reference_actor_Q_std,ret_rms_std,train/param_noise_distance,rollout/actions_mean,total/steps_per_second,rollout/Q_mean,rollout/episodes
212.7609756097561,410.3776204586029,317.94174385797646,44,0.4977909028530121,47.35923767089844,44000,0.6254820227622986,0.5720651149749756,188.37928771972656,441.2658633967282,44.0,-213.1028289794922,205.0,180.9757080078125,0.026798623766663403,0.49152833223342896,0.41875460743904114,89.24427032470703,1.2794592380523682,0.08068204671144485,237.52322387695312,279.03620430031515,245.0905847264514,0.0,86.0496597290039,1.0,0.1523115634918213,0.5794660449028015,107.21832236082797,123.28473663330078,205.0
213.53809523809525,419.7373447418213,317.9967405118186,45,0.5809298157691956,74.44884490966797,45000,0.5780860781669617,0.5142198204994202,187.45370483398438,437.37579709477876,45.0,-214.0891571044922,210.0,179.1231689453125,0.026270585008002553,0.4926455318927765,0.488945335149765,92.16121673583984,1.2836021184921265,0.08122628927230835,231.28541564941406,282.5548619179699,247.66912160892534,0.0,88.62640380859375,1.0,0.20537644624710083,0.578643262386322,107.209902963672,125.09956359863281,210.0
213.70093457943926,428.8792402744293,313.6315160707863,46,0.5266900062561035,34.3052864074707,46000,0.602031409740448,0.5411149859428406,193.20648193359375,390.28352421695735,46.0,-218.18150329589844,214.0,184.98316955566406,0.02788675535407124,0.4940894842147827,0.41592156887054443,92.20207214355469,1.285505771636963,0.08202759176492691,191.45582580566406,284.89678935925224,249.84943214198995,0.0,89.1208724975586,1.0,0.20991231501102448,0.5776150226593018,107.25629893059345,127.31603240966797,214.0
214.33333333333334,437.94228291511536,309.4331665305428,47,0.46392783522605896,55.44978332519531,47000,0.5867833495140076,0.5598079562187195,192.79360961914062,314.0114447575992,47.0,-217.35800170898438,219.0,184.54129028320312,0.027337276104373337,0.49709799885749817,0.4365767538547516,95.32743835449219,1.3057745695114136,0.07966475933790207,192.8192596435547,285.51625011240856,251.0577523468504,0.0,91.63216400146484,1.0,0.20096170902252197,0.5744363069534302,107.32007808688759,129.1270294189453,219.0
216.03603603603602,447.41641640663147,326.0277076347748,48,0.3852531611919403,36.630428314208984,48000,0.6383366584777832,0.6575905680656433,192.60446166992188,269.755313928561,48.0,-224.16094970703125,222.0,183.34280395507812,0.027337276104373337,0.4989120364189148,0.39703330397605896,99.95044708251953,1.3000907897949219,0.08054302632808685,212.76014709472656,285.1878972752451,254.91605962427215,0.0,95.74171447753906,1.0,0.1888708919286728,0.5720389485359192,107.28260796844681,131.28643798828125,222.0
216.72566371681415,456.71916031837463,325.8108460565359,49,0.42909979820251465,54.337303161621094,49000,0.6194738745689392,0.6476574540138245,200.51373291015625,362.6160562849303,49.0,-226.16336059570312,226.0,190.03591918945312,0.027337276104373337,0.5007786750793457,0.4410949647426605,98.61515045166016,1.307262897491455,0.07881428301334381,228.92803955078125,286.76806378564686,255.17509926572188,0.0,93.5568618774414,1.0,0.15855669975280762,0.5695050358772278,107.28693748219926,133.4928741455078,226.0
216.2511013215859,465.9480240345001,324.25829952715225,50,0.460629940032959,43.8147087097168,50000,0.5998748540878296,0.603556215763092,202.45330810546875,327.2798799627097,50.0,-229.52073669433594,227.0,192.99652099609375,0.027337276104373337,0.4995763897895813,0.3779510259628296,99.65088653564453,1.2986608743667603,0.07881181687116623,224.94464111328125,287.5783001091881,254.00477998775543,0.0,95.05477142333984,1.0,0.21656575798988342,0.5695016980171204,107.30810609961479,136.01962280273438,227.0
219.68859649122808,475.59739685058594,333.6182582287861,51,0.46984636783599854,46.179744720458984,51000,0.5856677889823914,0.5418943166732788,208.33302307128906,573.8068973081465,51.0,-233.39320373535156,228.0,197.84136962890625,0.027337276104373337,0.4979797899723053,0.504847526550293,100.35845184326172,1.2898526191711426,0.07787586003541946,236.7242889404297,293.1906255444618,257.1699635844777,0.0,96.00691986083984,1.0,0.18150575459003448,0.5690042972564697,107.23355581364169,138.39659118652344,228.0
222.89699570815452,484.99657440185547,334.08291192871184,52,0.49979162216186523,94.62852478027344,52000,0.5927174091339111,0.5778102278709412,212.18788146972656,186.56110683499975,52.0,-237.60052490234375,233.0,202.17306518554688,0.026798623766663403,0.4973336458206177,0.4214995801448822,101.03054809570312,1.2896121740341187,0.07755987346172333,203.5318603515625,291.1400578769721,258.37858646231473,0.0,97.0050048828125,1.0,0.1915854662656784,0.5693560838699341,107.21725213035043,139.6913299560547,233.0
223.0928270042194,494.09749484062195,329.4060140676509,53,0.509658694267273,33.2071647644043,53000,0.618771493434906,0.5611421465873718,212.6243438720703,99.29706692473725,53.0,-239.84739685058594,237.0,203.45144653320312,0.026798623766663403,0.49929389357566833,0.4350775182247162,106.23255157470703,1.2909071445465088,0.0768267884850502,195.9080352783203,287.52037880240164,258.40377508899235,0.0,102.0032730102539,1.0,0.21644215285778046,0.5677679181098938,107.26627953678634,140.94390869140625,237.0
