total/steps,reference_actor_Q_std,reference_actor_Q_mean,ret_rms_mean,reference_Q_mean,obs_rms_std,param_noise_stddev,reference_Q_std,eval/return_history,eval/return,obs_rms_mean,total/episodes,train/loss_actor,rollout/actions_std,reference_action_mean,eval/episodes,train/param_noise_distance,reference_perturbed_action_std,reference_perturbed_action_mean,ret_rms_std,total/steps_per_second,rollout/actions_mean,rollout/episodes,train/loss_critic,reference_action_std,eval/Q,rollout/return,rollout/episode_steps,rollout/return_history,rollout/Q_mean,total/epochs,total/duration
441000,1.5293132066726685,253.20913696289062,0.0,251.33624267578125,2.6833667755126953,0.016294603698363365,1.5572539567947388,1187.9848841933629,883.9119652704323,0.17695854604244232,441.0,-239.37564086914062,0.7080613970756531,0.04779977723956108,441.0,0.17883196473121643,0.7643477916717529,-0.0221854355186224,1.0,24.748951705231697,0.1444798707962036,441.0,48.232513427734375,0.7792627811431885,258.1429748535156,720.9127381610624,1000.0,1099.574631173794,201.09718322753906,441,17818.93654537201
442000,1.4926317930221558,251.28704833984375,0.0,249.32154846191406,2.6828250885009766,0.015350253774398782,1.6853272914886475,1188.6003384967705,1259.680736003756,0.17689628899097443,442.0,-238.71791076660156,0.7080351114273071,0.22746896743774414,442.0,0.22636376321315765,0.7914638519287109,0.1978846788406372,1.0,24.748386424980943,0.14373672008514404,442.0,61.71454620361328,0.7982650399208069,258.61334228515625,721.772375222426,1000.0,1098.9068337616309,201.22586059570312,442,17859.750224113464
443000,1.585896611213684,250.67066955566406,0.0,249.26846313476562,2.683147430419922,0.014175701821503062,1.9382308721542358,1187.6923096330945,1070.2747861497476,0.17695970833301544,443.0,-237.82008361816406,0.7080252170562744,0.1358744502067566,443.0,0.20859047770500183,0.8331883549690247,0.18283611536026,1.0,24.748186077688004,0.14368286728858948,443.0,61.8909797668457,0.7598369717597961,256.8863830566406,722.9100752953507,1000.0,1100.4940618342312,201.35366821289062,443,17900.30180835724
444000,1.4148797988891602,250.1808319091797,0.0,248.39996337890625,2.6836087703704834,0.014751292160020392,1.7152460813522339,1187.9090046736378,1306.9470874882072,0.17699244618415833,444.0,-237.60670471191406,0.7080535888671875,0.25652095675468445,444.0,0.20023903250694275,0.7814570069313049,0.2697054445743561,1.0,24.747470522682313,0.1435738503932953,444.0,47.30625915527344,0.8029360771179199,257.7903137207031,723.7450699326331,1000.0,1101.1110596706721,201.47894287109375,444,17941.22755265236
445000,1.4483022689819336,251.09237670898438,0.0,249.29727172851562,2.684037923812866,0.015973535632157008,1.503152847290039,1188.1820721675185,1367.5542996497952,0.17701967060565948,445.0,-238.90576171875,0.7079856395721436,0.12998640537261963,445.0,0.23194578289985657,0.8061649203300476,0.10722621530294418,1.0,24.746140879836073,0.1435253918170929,445.0,45.692630767822266,0.7915010452270508,258.5632629394531,724.4558411630969,1000.0,1100.3262770883257,201.60321044921875,445,17982.60189986229
446000,1.6569360494613647,251.0480194091797,0.0,249.19102478027344,2.684191942214966,0.015973535632157008,1.7626980543136597,1188.4116647161882,1302.3768854984742,0.1771281361579895,446.0,-239.51095581054688,0.7079392671585083,0.3033609688282013,446.0,0.19638203084468842,0.6710655093193054,0.38170742988586426,1.0,24.74586223183952,0.14340002834796906,446.0,79.4648208618164,0.7299145460128784,258.8309631347656,726.0189427510813,1000.0,1101.4728157623304,201.73165893554688,446,18023.215187311172
447000,1.7210850715637207,253.9545440673828,0.0,252.18011474609375,2.6846790313720703,0.01695622994987775,1.5679802894592285,1187.0692083162553,1259.9054458487124,0.1772596687078476,447.0,-240.8237762451172,0.7078364491462708,0.19667501747608185,447.0,0.22177572548389435,0.8078576922416687,0.1695222109556198,1.0,24.74550253263372,0.1435546875,447.0,45.423065185546875,0.7582417726516724,260.63494873046875,727.2330094695878,1000.0,1099.6708527931378,201.86090087890625,447,18063.888555526733
448000,1.7246257066726685,255.9470672607422,0.0,254.17971801757812,2.6839513778686523,0.016294603698363365,1.8139338493347168,1189.0178098376991,1400.96996078867,0.17731156945228577,448.0,-242.8218994140625,0.7077882885932922,0.3020114600658417,448.0,0.16151656955480576,0.7635358572006226,0.28653791546821594,1.0,24.745262578076503,0.14338937401771545,448.0,48.763832092285156,0.7717296481132507,262.7375183105469,728.6345550685876,1000.0,1101.5274375604372,201.99307250976562,448,18104.475496530533
449000,1.4646098613739014,255.23739624023438,0.0,253.01263427734375,2.683444023132324,0.016294603698363365,4.893579959869385,1187.593800748138,1223.449527587915,0.1773664951324463,449.0,-241.0536346435547,0.7075930833816528,0.2631731331348419,449.0,0.20966431498527527,0.6772289276123047,0.22249440848827362,1.0,24.74499894122327,0.1432182490825653,449.0,50.302513122558594,0.6879842877388,260.83636474609375,730.2954887360557,1000.0,1104.4401151006446,202.127685546875,449,18145.080590486526
450000,1.975254774093628,254.6239013671875,0.0,252.90994262695312,2.683062791824341,0.015973535632157008,1.8510202169418335,1188.8612402035212,1404.3102752331667,0.1773737370967865,450.0,-241.23228454589844,0.7074409127235413,0.31482598185539246,450.0,0.21929750591516495,0.7082019448280334,0.26563718914985657,1.0,24.74471204264615,0.14314144849777222,450.0,88.84817504882812,0.6603624224662781,262.0392150878906,731.017789695972,1000.0,1104.487913828545,202.2589569091797,450,18185.703645467758
451000,1.5527822971343994,255.5993194580078,0.0,253.8680877685547,2.682476282119751,0.015350253774398782,1.6512612104415894,1189.476457410852,1296.0736069372915,0.17738991975784302,451.0,-242.74874877929688,0.7072287201881409,0.3693094253540039,451.0,0.18349070101976395,0.63849937915802,0.44587814807891846,1.0,24.74451383516346,0.14302240312099457,451.0,58.56753921508789,0.6265341639518738,261.89447021484375,732.4203597125825,1000.0,1104.7634499332532,202.39230346679688,451,18226.26231431961
452000,1.6295596361160278,254.477294921875,0.0,252.85885620117188,2.682744026184082,0.016294603698363365,1.7288105487823486,1188.0599592218186,1119.9459175087013,0.17743147909641266,452.0,-241.80795288085938,0.7071579098701477,0.22394521534442902,452.0,0.1839531809091568,0.7533382177352905,0.19636349380016327,1.0,24.744349737229808,0.14315401017665863,452.0,71.02568054199219,0.7449449300765991,262.32281494140625,732.7789160057392,1000.0,1100.2969628151184,202.52175903320312,452,18266.796452522278
453000,1.5094974040985107,255.87232971191406,0.0,254.51443481445312,2.681976079940796,0.015973535632157008,1.423985242843628,1188.4027116079271,1250.1720539711894,0.177447110414505,453.0,-242.58038330078125,0.7070961594581604,0.23917411267757416,453.0,0.17278312146663666,0.7684126496315002,0.2784353196620941,1.0,24.744067494934555,0.14316105842590332,453.0,79.50199127197266,0.7604365944862366,262.1116943359375,733.4880233436865,1000.0,1102.1378535217323,202.65370178222656,453,18307.41853952408
454000,4.010095119476318,255.3958740234375,0.0,251.2755126953125,2.682023286819458,0.0156587938752642,15.591682434082031,1191.089028096277,1367.5524976796364,0.17755141854286194,454.0,-242.1414031982422,0.7069946527481079,0.19605179131031036,454.0,0.18978968262672424,0.7879205942153931,0.2525583803653717,1.0,24.743595024970237,0.14328961074352264,454.0,57.76738357543945,0.8050872683525085,263.6840515136719,734.398390445879,1000.0,1102.8760443907331,202.7849578857422,454,18348.18261218071
455000,2.604037284851074,256.16009521484375,0.0,253.4432830810547,2.6817049980163574,0.014751292160020392,10.021282196044922,1189.038179905865,977.5020886963757,0.17762960493564606,455.0,-242.2130889892578,0.7068982124328613,0.243987575173378,455.0,0.16714312881231308,0.725438117980957,0.24528752267360687,1.0,24.742145077877392,0.14329010248184204,455.0,84.12997436523438,0.7436261177062988,262.16455078125,735.4894661180512,1000.0,1105.5769941832946,202.9182891845703,455,18389.67472577095
456000,1.3857958316802979,256.87255859375,0.0,255.43670654296875,2.681886911392212,0.014460633428115275,1.466186285018921,1188.9456533083714,1301.6140583838167,0.17761839926242828,456.0,-243.78269958496094,0.7067813277244568,0.16717147827148438,456.0,0.18853022158145905,0.7182459831237793,0.25091612339019775,1.0,24.74185083449662,0.1433165967464447,456.0,41.0672721862793,0.7144538164138794,264.3960876464844,735.3682017067864,1000.0,1098.9962765181056,203.04595947265625,456,18430.310773849487
457000,1.7144403457641602,258.66009521484375,0.0,256.2884826660156,2.6822128295898438,0.016294603698363365,1.893627643585205,1187.2291523421925,1006.5803764705645,0.1776866912841797,457.0,-244.0487823486328,0.706650972366333,0.2048056572675705,457.0,0.1939091607928276,0.7104679942131042,0.125185027718544,1.0,24.741657317381573,0.14334601163864136,457.0,101.73668670654297,0.6947059631347656,263.6424560546875,736.2183628392967,1000.0,1097.1274782964692,203.17930603027344,457,18470.872591018677
458000,1.6652230024337769,259.806640625,0.0,257.6939697265625,2.681891918182373,0.016294603698363365,1.5389580726623535,1189.8825724151002,1254.089349244308,0.17766056954860687,458.0,-243.54832458496094,0.7064952850341797,0.17465877532958984,458.0,0.2083890736103058,0.7699860334396362,0.12176895141601562,1.0,24.741332637761083,0.14319606125354767,458.0,81.58992767333984,0.7226280570030212,265.1781005859375,736.245710345011,1000.0,1091.9842504272817,203.3102569580078,458,18511.533178329468
459000,1.8131972551345825,260.3076171875,0.0,257.9183349609375,2.6819350719451904,0.015973535632157008,1.844512701034546,1189.6786671321995,1227.1387554953715,0.17771239578723907,459.0,-244.9111328125,0.7064284682273865,0.19485001266002655,459.0,0.2358589693903923,0.7613855004310608,0.08381068706512451,1.0,24.741304363051153,0.1429687887430191,459.0,51.753902435302734,0.7682989835739136,265.14324951171875,737.3613522943185,1000.0,1094.1721486014926,203.44439697265625,459,18551.972574472427
460000,1.5538042783737183,259.624755859375,0.0,257.260986328125,2.6812245845794678,0.0156587938752642,2.220332384109497,1189.8080141803057,1113.2500900622713,0.17770221829414368,460.0,-244.2012481689453,0.7062557339668274,0.2596476376056671,460.0,0.21054498851299286,0.7424304485321045,0.2060677856206894,1.0,24.74082564675698,0.14291319251060486,460.0,42.30747604370117,0.7300305962562561,265.1936950683594,738.06195282786,1000.0,1094.569468450761,203.5764923095703,460,18592.750564098358
461000,1.6553269624710083,259.67724609375,0.0,257.84661865234375,2.680795192718506,0.015973535632157008,1.7688167095184326,1191.8046700757423,1269.8739677207218,0.17771247029304504,461.0,-244.6117401123047,0.7060730457305908,0.34339168667793274,461.0,0.20897667109966278,0.6891772150993347,0.25399258732795715,1.0,24.74054514777232,0.14296157658100128,461.0,38.888824462890625,0.6543720364570618,265.92401123046875,738.288048217633,1000.0,1092.3453433588961,203.7074737548828,461,18633.380842924118
462000,1.7101296186447144,260.4964599609375,0.0,258.33184814453125,2.6800310611724854,0.015973535632157008,1.683627724647522,1193.3926124509123,1189.062863851019,0.1776682287454605,462.0,-244.08456420898438,0.7058944702148438,0.2847757041454315,462.0,0.21929262578487396,0.6980711221694946,0.2835417687892914,1.0,24.740338454375046,0.14315715432167053,462.0,59.10464859008789,0.6953984498977661,266.6055603027344,738.4440165161104,1000.0,1090.8721177348589,203.83740234375,462,18673.956334590912
463000,1.6308726072311401,261.23486328125,0.0,258.95904541015625,2.6798362731933594,0.015973535632157008,1.9617222547531128,1197.1524733883691,1506.6518888592454,0.17769074440002441,463.0,-245.67835998535156,0.7058035135269165,0.2524402439594269,463.0,0.21368803083896637,0.7092056274414062,0.30960655212402344,1.0,24.739950215710095,0.14362861216068268,463.0,53.465694427490234,0.7472985982894897,267.52032470703125,738.0963530594518,1000.0,1085.8104471923132,203.9514617919922,463,18714.669834136963
464000,1.2047909498214722,260.928955078125,0.0,258.6889343261719,2.6798152923583984,0.016294603698363365,1.549892544746399,1198.888627205128,1254.5434902837665,0.17780949175357819,464.0,-244.88565063476562,0.7056916356086731,0.16120727360248566,464.0,0.20429206639528275,0.7780786752700806,0.10132668167352676,1.0,24.73956747861021,0.14361537992954254,464.0,34.864234924316406,0.7402079105377197,266.00628662109375,739.335897757524,1000.0,1087.8057537476018,204.08583068847656,464,18755.380440711975
465000,1.5492156744003296,261.36474609375,0.0,258.56304931640625,2.6791183948516846,0.016294603698363365,1.7685123682022095,1195.720155208503,943.6896995052457,0.1778295636177063,465.0,-246.09544372558594,0.7056290507316589,0.19632063806056976,465.0,0.2213565558195114,0.8116123080253601,0.18431435525417328,1.0,24.739413684182427,0.14343547821044922,465.0,95.89208984375,0.7821307182312012,264.9693603515625,740.1881924227641,1000.0,1094.2739654229254,204.2182159423828,465,18795.91836476326
466000,1.602424144744873,259.53826904296875,0.0,257.83917236328125,2.6790404319763184,0.016294603698363365,1.4500046968460083,1202.781416492384,1123.8255377609753,0.1778675764799118,466.0,-243.7138214111328,0.7055225372314453,0.2951526343822479,466.0,0.22150065749883652,0.7213968634605408,0.29717764258384705,1.0,24.73919613935605,0.1435582935810089,466.0,51.8150520324707,0.7353699207305908,264.9217529296875,740.1763869360991,1000.0,1089.9638682691009,204.34654235839844,466,18836.50533246994
467000,1.613074779510498,260.131103515625,0.0,258.63848876953125,2.6796398162841797,0.0156587938752642,1.5884343385696411,1201.279669594191,1094.797510283645,0.17790436744689941,467.0,-245.75173950195312,0.7055051326751709,0.2798181176185608,467.0,0.20564405620098114,0.7148445248603821,0.20468880236148834,1.0,24.73896323269724,0.1436641365289688,467.0,46.77345275878906,0.7003883719444275,265.8301086425781,740.8729205176143,1000.0,1089.483932647404,204.47412109375,467,18877.104735851288
468000,1.5828098058700562,261.14093017578125,0.0,259.369140625,2.679333448410034,0.01695622994987775,1.8630696535110474,1197.984760561585,847.8777550241406,0.1779249906539917,468.0,-246.9571075439453,0.7054488658905029,0.09769050031900406,468.0,0.2128763049840927,0.7402334213256836,0.2045985460281372,1.0,24.73882909645313,0.1434851586818695,468.0,70.7073974609375,0.7356523871421814,265.8169250488281,741.2333860432234,1000.0,1085.9569999289206,204.60516357421875,468,18917.62937426567
469000,2.0164945125579834,260.19189453125,0.0,258.61724853515625,2.6794772148132324,0.017297050171870294,1.9677538871765137,1194.948047579536,938.0135775601148,0.17797069251537323,469.0,-246.30238342285156,0.7053868174552917,0.1931557059288025,469.0,0.20868632942438126,0.7364625930786133,0.16134025156497955,1.0,24.738527748656846,0.1434742957353592,469.0,95.531494140625,0.7225612998008728,264.6473693847656,741.628486370336,1000.0,1084.3946871904163,204.7366485595703,469,18958.282593250275
470000,1.932617425918579,260.38555908203125,0.0,258.48333740234375,2.679079055786133,0.017644720880324885,2.664440631866455,1193.8751581875244,1053.0805357521365,0.17794668674468994,470.0,-247.8981475830078,0.7052754163742065,0.2745876908302307,470.0,0.18775643408298492,0.6960054636001587,0.20767109096050262,1.0,24.738340137469287,0.1431710422039032,470.0,93.69559478759766,0.7126027345657349,266.75592041015625,741.8151355257095,1000.0,1079.4798912191818,204.86563110351562,470,18998.84945344925
471000,1.3770859241485596,259.8226318359375,0.0,258.1681213378906,2.679281711578369,0.01662212523270047,1.3527570962905884,1191.081564114592,946.1432270390011,0.17800919711589813,471.0,-245.2054901123047,0.7052241563796997,0.23535817861557007,471.0,0.20064084231853485,0.6701604127883911,0.3597378432750702,1.0,24.738011269711546,0.14298684895038605,471.0,66.23432922363281,0.7325839996337891,265.04962158203125,742.9585319821216,1000.0,1081.1372889188456,204.997802734375,471,19039.5256459713
472000,1.664622187614441,260.22039794921875,0.0,258.691650390625,2.67914080619812,0.015973535632157008,1.175626516342163,1192.8752187310977,1349.5681198442771,0.17810553312301636,472.0,-246.5339813232422,0.7051398754119873,0.29920217394828796,472.0,0.22639919072389603,0.6525938510894775,0.32236889004707336,1.0,24.73733433176389,0.14319638907909393,472.0,75.1954574584961,0.6602253317832947,266.8384094238281,743.3810750465225,1000.0,1079.0826359283874,205.12435913085938,472,19080.471390724182
473000,1.7643944025039673,259.40008544921875,0.0,257.0762023925781,2.6795945167541504,0.016294603698363365,1.6264216899871826,1192.743991615632,1219.4658490952893,0.17815689742565155,473.0,-244.71466064453125,0.7050665020942688,0.1733872890472412,473.0,0.20229975879192352,0.7785468697547913,0.18906106054782867,1.0,24.736366617157785,0.14311014115810394,473.0,66.4104232788086,0.7745701670646667,265.1456298828125,744.6894102507925,1000.0,1096.4709507140738,205.25299072265625,473,19121.644149303436
474000,1.6988554000854492,259.21453857421875,0.0,257.3618469238281,2.6789798736572266,0.0156587938752642,1.9365003108978271,1186.7351630207488,768.2833218931927,0.17814350128173828,474.0,-246.33363342285156,0.705025851726532,0.24172993004322052,474.0,0.23014292865991592,0.7177061438560486,0.18929187953472137,1.0,24.736147006901078,0.14285388588905334,474.0,50.660587310791016,0.7305409908294678,209.1092071533203,745.1823635524067,1000.0,1094.1872475778134,205.37977600097656,474,19162.240581274033
475000,1.8255788087844849,259.46759033203125,0.0,257.5628356933594,2.6785449981689453,0.013896384493189945,1.7695653438568115,1182.5454237723359,930.4363478726273,0.17819033563137054,475.0,-245.83819580078125,0.7048749327659607,0.3012442886829376,475.0,0.21488087624311447,0.6705752611160278,0.31889355182647705,1.0,24.735918145520138,0.14277108013629913,475.0,51.721126556396484,0.6727555394172668,264.7826843261719,746.8152838738027,1000.0,1097.7605405249453,205.50999450683594,475,19202.84491586685
476000,1.7461028099060059,259.8117370605469,0.0,257.88885498046875,2.67825984954834,0.014751292160020392,2.4545388221740723,1181.3110272150252,1305.3653433180336,0.17816603183746338,476.0,-247.84837341308594,0.7047613859176636,0.34489917755126953,476.0,0.17695719003677368,0.645416259765625,0.2672344148159027,1.0,24.735665231686006,0.14277383685112,476.0,67.3104476928711,0.6442129611968994,256.0733947753906,746.8656149335392,1000.0,1094.7612500762154,205.63455200195312,476,19243.468713760376
477000,1.6422420740127563,260.513427734375,0.0,258.583984375,2.6782987117767334,0.015350253774398782,1.8818440437316895,1181.5697963375724,1090.5139398526123,0.17819400131702423,477.0,-247.2078094482422,0.7046644687652588,0.23294378817081451,477.0,0.21869565546512604,0.7209586501121521,0.22414594888687134,1.0,24.735631577962355,0.1425391584634781,477.0,130.37139892578125,0.7751718759536743,266.2999572753906,748.0196323567017,1000.0,1093.8726092668505,205.76478576660156,477,19283.92240548134
478000,1.683975100517273,260.5556945800781,0.0,258.4580383300781,2.6779913902282715,0.0156587938752642,3.7516565322875977,1180.0814841613785,953.8313011639839,0.1782161146402359,478.0,-247.55657958984375,0.7045507431030273,0.2715478539466858,478.0,0.2571153864264488,0.7265074253082275,0.1818283051252365,1.0,24.73535563046217,0.1424466073513031,478.0,59.21916961669922,0.6754398941993713,266.012451171875,748.5953779330291,1000.0,1103.9046615281832,205.89260864257812,478,19324.565498113632
479000,1.6696765422821045,260.3902587890625,0.0,258.6929016113281,2.67740797996521,0.014175701821503062,2.0648467540740967,1179.4589041666566,1100.6842891024917,0.17822647094726562,479.0,-246.5692596435547,0.7045032382011414,0.35797742009162903,479.0,0.1892121210694313,0.6566917896270752,0.36760377883911133,1.0,24.734986164819915,0.14217603206634521,479.0,45.464874267578125,0.6554761528968811,266.5864562988281,749.2014702545022,1000.0,1102.8839103320272,206.01988220214844,479,19365.282713651657
480000,1.8220211267471313,261.19775390625,0.0,259.1900634765625,2.677492380142212,0.015047793132436803,1.876218557357788,1179.2653251689471,1166.8316277980641,0.17829467356204987,480.0,-246.98863220214844,0.7044125199317932,0.4314948618412018,480.0,0.1639556661248207,0.662968635559082,0.34981098771095276,1.0,24.734755028074996,0.14209088683128357,480.0,95.98694610595703,0.6129357218742371,267.52484130859375,749.921704530154,1000.0,1110.6836387262274,206.14634704589844,480,19405.892617702484
481000,1.8764584064483643,261.62054443359375,0.0,259.56866455078125,2.6773602962493896,0.015350253774398782,2.0533831119537354,1179.8800802568364,1271.5148017081588,0.17834433913230896,481.0,-247.74627685546875,0.7043954133987427,0.3696981966495514,481.0,0.19997936487197876,0.5884961485862732,0.4398098289966583,1.0,24.73457840152247,0.14207568764686584,481.0,87.36050415039062,0.6403315663337708,267.921142578125,751.1428478283102,1000.0,1112.6308736956664,206.27557373046875,481,19446.460424423218
482000,1.8535913228988647,261.449462890625,0.0,259.78076171875,2.677299976348877,0.014751292160020392,1.9802677631378174,1179.6389675983637,1113.6005699855891,0.17838142812252045,482.0,-247.89552307128906,0.7043041586875916,0.3807750642299652,482.0,0.21923891454935074,0.6126829385757446,0.45221176743507385,1.0,24.734356451266173,0.1419774740934372,482.0,30.421432495117188,0.6689668297767639,267.6519470214844,752.2221087773945,1000.0,1113.63834171775,206.40426635742188,482,19487.064518928528
483000,1.5932683944702148,262.31182861328125,0.0,260.86309814453125,2.6770787239074707,0.015973535632157008,1.600887417793274,1177.6172334062603,1054.4887336251168,0.1784513145685196,483.0,-248.46322631835938,0.7040942907333374,0.26295486092567444,483.0,0.17578879743814468,0.6925244331359863,0.2499842792749405,1.0,24.73411958880104,0.1421162188053131,483.0,67.9316635131836,0.677067220211029,268.33966064453125,752.95598770175,1000.0,1113.7838306048104,206.53189086914062,483,19527.68111538887
484000,1.783786416053772,262.00018310546875,0.0,259.67608642578125,2.677314519882202,0.01695622994987775,2.5152220726013184,1177.5443573107425,1041.919217433916,0.17851927876472473,484.0,-248.35427856445312,0.7040430307388306,0.2734672725200653,484.0,0.17848153412342072,0.7580377459526062,0.14649592339992523,1.0,24.7339305099371,0.14207319915294647,484.0,68.43579864501953,0.7201407551765442,268.4803466796875,753.3076990489833,1000.0,1111.929822407756,206.65794372558594,484,19568.260685682297
485000,1.992324948310852,261.23675537109375,0.0,259.68994140625,2.6771998405456543,0.0156587938752642,1.9395121335983276,1176.7718500825815,989.2103991789263,0.178512305021286,485.0,-247.58975219726562,0.7039747834205627,0.18310017883777618,485.0,0.17395485937595367,0.6609815955162048,0.2372858077287674,1.0,24.733677604499746,0.1419898420572281,485.0,79.92172241210938,0.7065120935440063,267.6368408203125,753.8040223671424,1000.0,1110.6747296562962,206.78416442871094,485,19608.891478061676
486000,1.9926337003707886,262.6573486328125,0.0,260.9013671875,2.6776013374328613,0.014175701821503062,2.1744275093078613,1174.7969299955723,794.1382015255064,0.17853882908821106,486.0,-247.9336395263672,0.7038527727127075,0.29731670022010803,486.0,0.2183690145611763,0.702659010887146,0.27132585644721985,1.0,24.733455356002665,0.14210042357444763,486.0,89.49874114990234,0.6522367596626282,225.23500061035156,754.0995495256627,1000.0,1110.5294487739204,206.9086456298828,486,19649.498745918274
487000,2.176201581954956,263.7442626953125,0.0,261.4592590332031,2.6776485443115234,0.015973535632157008,3.5640246868133545,1177.7359197745252,1241.9451740517186,0.17857292294502258,487.0,-250.09500122070312,0.7037285566329956,0.2869189977645874,487.0,0.18815607577562332,0.6870121359825134,0.17061583697795868,1.0,24.733410627605956,0.14225131273269653,487.0,41.03349685668945,0.6591969132423401,270.61004638671875,754.8470436757013,1000.0,1111.5525806839182,207.03805541992188,487,19689.96542096138
488000,1.944554090499878,264.046875,0.0,261.42791748046875,2.6772303581237793,0.01695622994987775,4.777725696563721,1176.6635751220326,1242.6347330787314,0.17857582867145538,488.0,-249.33245849609375,0.703533411026001,0.29148754477500916,488.0,0.17565513402223587,0.6444616913795471,0.33373746275901794,1.0,24.733336123687025,0.14226055145263672,488.0,61.340118408203125,0.652547299861908,270.6030578613281,755.9234783456756,1000.0,1113.5063873907422,207.1679229736328,488,19730.455995082855
489000,1.6162140369415283,263.9493408203125,0.0,262.53271484375,2.6770009994506836,0.015350253774398782,1.5974040031433105,1180.311412438246,1553.4374455656332,0.17880699038505554,489.0,-250.20066833496094,0.7033149600028992,0.22859859466552734,489.0,0.15976765751838684,0.6937506794929504,0.1646961122751236,1.0,24.732968534295782,0.14217299222946167,489.0,37.54423522949219,0.6552005410194397,272.72198486328125,757.5728270689378,1000.0,1115.6493571039916,207.30206298828125,489,19771.18109869957
490000,1.9168715476989746,262.9810485839844,0.0,261.2680969238281,2.676860809326172,0.015973535632157008,2.153911590576172,1176.6881429949294,956.9553436222916,0.1788075864315033,490.0,-250.0186767578125,0.7031771540641785,0.34366485476493835,490.0,0.20576369017362595,0.6142568588256836,0.3775549829006195,1.0,24.732654072354066,0.14210852980613708,490.0,59.312320709228516,0.6339373588562012,268.8070068359375,757.9843237617358,1000.0,1113.4203735102449,207.42764282226562,490,19811.864855527878
491000,1.780077338218689,262.7052001953125,0.0,260.58612060546875,2.6769707202911377,0.014751292160020392,1.856433391571045,1174.8152114622255,1207.1543836262638,0.17888247966766357,491.0,-247.38148498535156,0.7029922008514404,0.044477906078100204,491.0,0.2430514246225357,0.7027365565299988,0.0571310818195343,1.0,24.732296909151895,0.14208392798900604,491.0,72.7264404296875,0.71573805809021,268.9382629394531,758.8613164388428,1000.0,1113.459618671577,207.55331420898438,491,19852.583923101425
492000,2.2894999980926514,262.26202392578125,0.0,260.4350891113281,2.6767337322235107,0.0156587938752642,2.013490915298462,1175.3559035110259,1113.468293146778,0.1788991540670395,492.0,-249.1404266357422,0.702901303768158,0.137373685836792,492.0,0.1772683635354042,0.7024389505386353,0.1869012862443924,1.0,24.73225631266399,0.14175960421562195,492.0,68.16987609863281,0.7021881937980652,268.173583984375,759.8104247267486,1000.0,1112.3303747533525,207.67868041992188,492,19893.049537420273
493000,1.9031685590744019,261.8737487792969,0.0,260.04400634765625,2.6765170097351074,0.01695622994987775,1.8622792959213257,1169.808553480729,545.603264701028,0.17894113063812256,493.0,-248.09521484375,0.7027892470359802,0.24754905700683594,493.0,0.17402974516153336,0.696661114692688,0.19333453476428986,1.0,24.73190632166857,0.14152652025222778,493.0,52.385040283203125,0.704520046710968,265.907958984375,760.7205058537196,1000.0,1113.857354554596,207.8037109375,493,19933.76465153694
494000,2.4183597564697266,264.0201110839844,0.0,261.99798583984375,2.676389694213867,0.015973535632157008,1.6368939876556396,1169.3432616134696,876.4877648447011,0.17891526222229004,494.0,-250.13885498046875,0.702682375907898,0.1400284469127655,494.0,0.1969338282942772,0.7204734086990356,0.21429453790187836,1.0,24.731734000120227,0.1416165828704834,494.0,67.67562866210938,0.7575258612632751,267.50714111328125,760.351176458533,1000.0,1106.9542772202674,207.9226531982422,494,19974.33742403984
495000,1.988477349281311,262.8343505859375,0.0,260.67266845703125,2.67631459236145,0.016294603698363365,2.3973357677459717,1166.6712357046506,1056.3929424861124,0.17894236743450165,495.0,-248.62115478515625,0.7026414275169373,0.16204069554805756,495.0,0.22263090312480927,0.7697251439094543,0.11860397458076477,1.0,24.731341656881053,0.14174634218215942,495.0,41.494659423828125,0.713562548160553,268.2878112792969,760.4599765781979,1000.0,1103.2140906879058,208.0409393310547,495,20015.088824033737
496000,2.1813032627105713,262.87054443359375,0.0,260.1789855957031,2.6762022972106934,0.015973535632157008,2.026571035385132,1157.43280054662,388.40697821693965,0.17896412312984467,496.0,-248.53273010253906,0.702645480632782,0.058962732553482056,496.0,0.1937350481748581,0.7711097002029419,0.05972231552004814,1.0,24.731240212280113,0.14155641198158264,496.0,57.58677291870117,0.7541816830635071,161.95704650878906,760.814269615517,1000.0,1099.842318160872,208.16099548339844,496,20055.605612277985
497000,2.0313477516174316,262.134521484375,0.0,260.0809020996094,2.6760759353637695,0.015973535632157008,2.551262140274048,1157.7261578396842,1170.484869145543,0.17908529937267303,497.0,-250.0255126953125,0.7031316757202148,0.06776115298271179,497.0,0.2327982410788536,0.6654267311096191,0.13307783007621765,1.0,24.731051287854,0.1422356367111206,497.0,70.87483215332031,0.6988036632537842,270.170654296875,758.2593867520658,1000.0,1082.9702958045812,207.7154541015625,497,20096.193817853928
498000,1.9226313829421997,263.1168212890625,0.0,261.0018005371094,2.6761772632598877,0.01695622994987775,2.1322147846221924,1156.9539088082788,1270.2596270604581,0.1790550798177719,498.0,-247.3094482421875,0.7029639482498169,0.19999925792217255,498.0,0.17357807606458664,0.642336368560791,0.319793701171875,1.0,24.7308294739158,0.14230908453464508,498.0,56.50486373901367,0.6582161784172058,269.8272705078125,758.4184447735581,1000.0,1077.4627225144552,207.83709716796875,498,20136.809423446655
