ret_rms_mean,eval/return,reference_action_std,eval/return_history,rollout/return_history,train/param_noise_distance,reference_Q_std,ret_rms_std,rollout/episodes,eval/episodes,reference_perturbed_action_mean,obs_rms_mean,total/steps,rollout/return,reference_action_mean,total/epochs,reference_actor_Q_std,eval/Q,total/duration,reference_actor_Q_mean,train/loss_actor,reference_perturbed_action_std,obs_rms_std,rollout/episode_steps,param_noise_stddev,rollout/Q_mean,total/episodes,reference_Q_mean,rollout/actions_std,total/steps_per_second,rollout/actions_mean,train/loss_critic
0.0,1437.921512551748,0.718512773513794,1899.0053403173736,1588.9063422592417,0.21823692321777344,9.81340503692627,1.0,115.0,115.0,0.19700627028942108,0.10848726332187653,115000,1342.101050590971,0.14663885533809662,115,9.878215789794922,444.3504943847656,1295.6046605110168,408.05914306640625,-438.6823425292969,0.7316290736198425,2.3025617599487305,1000.0,0.0314234939421342,234.24375915527344,115.0,403.97784423828125,0.7492071390151978,88.76164427707546,0.13131245970726013,99.2750015258789
0.0,2110.136980428023,0.7079435586929321,1912.7121265692592,1596.550996037243,0.17096100747585297,9.247687339782715,1.0,116.0,116.0,0.29822930693626404,0.10866600275039673,116000,1344.6513988996383,0.31199508905410767,116,9.699240684509277,450.5494079589844,1306.8594408035278,411.5074462890625,-439.85821533203125,0.7089534997940063,2.3021841049194336,1000.0,0.0314234939421342,236.07090759277344,116.0,407.9228515625,0.7491207718849182,88.7624149760719,0.13137438893318176,135.99334716796875
0.0,1683.378058553403,0.7623230218887329,1919.1624722045242,1614.2990688696775,0.16477413475513458,9.3253173828125,1.0,117.0,117.0,0.34873107075691223,0.10865012556314468,117000,1352.8062173793717,0.23620568215847015,117,9.227882385253906,450.2249450683594,1318.1584775447845,413.1950988769531,-440.832763671875,0.7206665277481079,2.3038992881774902,1000.0,0.0314234939421342,237.92100524902344,117.0,409.8209228515625,0.7492438554763794,88.76019233887976,0.12959110736846924,170.6193389892578
0.0,1710.6132200036795,0.7754970788955688,1924.4987885518694,1626.5305346154557,0.17886634171009064,8.519928932189941,1.0,118.0,118.0,0.34172680974006653,0.10849779844284058,118000,1352.9565983116229,0.1965794563293457,118,8.143046379089355,451.31048583984375,1329.4020574092865,415.671142578125,-442.03338623046875,0.7304777503013611,2.304781913757324,1000.0,0.03335667202186391,239.697265625,118.0,410.45013427734375,0.7493799328804016,88.76171008036212,0.12900656461715698,209.8599853515625
0.0,1816.418206970137,0.7476015090942383,1933.0573163653569,1635.2930616251306,0.14767368137836456,7.561666488647461,1.0,119.0,119.0,0.3434840440750122,0.10863298922777176,119000,1356.1681790125408,0.26719966530799866,119,7.0748066902160645,452.43896484375,1340.6828348636627,414.76007080078125,-443.265625,0.727946400642395,2.3070590496063232,1000.0,0.03335667202186391,241.4839630126953,119.0,411.09466552734375,0.7500169277191162,88.76073960632262,0.12831272184848785,303.9718322753906
0.0,1828.9748165646374,0.7235960960388184,1940.1215534051298,1648.8624409536162,0.20440104603767395,6.648086071014404,1.0,120.0,120.0,0.2386288195848465,0.1089966744184494,120000,1363.2298683029228,0.2688120901584625,120,6.328559398651123,453.7857971191406,1351.995724439621,418.73095703125,-444.166259765625,0.716300904750824,2.310528516769409,1000.0,0.0320551061703711,243.26422119140625,120.0,414.87255859375,0.7501720190048218,88.75767713669208,0.12891951203346252,196.42459106445312
0.0,2186.057508644332,0.7553415894508362,1952.7768431759146,1660.4916771867556,0.1997397392988205,6.192555904388428,1.0,121.0,121.0,0.26461660861968994,0.10927468538284302,121000,1367.951660686601,0.22891895473003387,121,6.026034355163574,456.7054443359375,1363.2833211421967,419.9925842285156,-445.5360107421875,0.7531610727310181,2.311680555343628,1000.0,0.030197360033365813,245.00921630859375,121.0,416.65911865234375,0.7502779960632324,88.75631214986393,0.12859918177127838,134.89015197753906
0.0,1307.2368106303218,0.7500107884407043,1953.0915335596299,1679.8102297360142,0.18858417868614197,5.365295886993408,1.0,122.0,122.0,0.2307565063238144,0.1096094623208046,122000,1375.9357152628033,0.2500059902667999,122,5.128504753112793,447.9341125488281,1374.614120721817,422.1699523925781,-447.4893798828125,0.7457513809204102,2.312544822692871,1000.0,0.0320551061703711,246.74842834472656,122.0,418.529296875,0.7501621246337891,88.75218009250274,0.12800846993923187,247.8525390625
0.0,1674.9501652343595,0.7169919013977051,1951.0910990156551,1673.9805190841807,0.22185224294662476,4.336084365844727,1.0,123.0,123.0,0.11313299089670181,0.10981004685163498,123000,1364.6498836944884,0.20940308272838593,123,4.341549873352051,448.2835998535156,1385.9360172748566,423.99383544921875,-448.1761779785156,0.686845064163208,2.3136277198791504,1000.0,0.03269941380439556,248.1896514892578,123.0,420.3807067871094,0.7495914101600647,88.74868570185001,0.12882523238658905,305.9710388183594
0.0,1363.136816905872,0.7379013895988464,1949.7916602978883,1678.2878817203505,0.1829952746629715,6.286755561828613,1.0,124.0,124.0,0.3869159519672394,0.10992251336574554,124000,1369.7718410845916,0.28060945868492126,124,6.382572174072266,441.9822082519531,1397.278470993042,422.62725830078125,-450.1445617675781,0.6639909148216248,2.3125009536743164,1000.0,0.0314234939421342,249.8859405517578,124.0,419.8401794433594,0.7496018409729004,88.74394229510567,0.12771040201187134,310.05810546875
0.0,1947.0543801832287,0.7298715114593506,1957.6940967322973,1664.5260371753147,0.18853388726711273,5.94268274307251,1.0,125.0,125.0,0.2213612049818039,0.10982119292020798,125000,1357.1775423749436,0.2548031508922577,125,6.413300514221191,456.05169677734375,1408.6154074668884,424.6586608886719,-452.2632141113281,0.734790563583374,2.3068032264709473,1000.0,0.0314234939421342,251.24444580078125,125.0,421.306884765625,0.7489546537399292,88.73962285048931,0.12731917202472687,75.1370849609375
0.0,2139.5048113406874,0.7212366461753845,1961.7652129746778,1680.2571823670276,0.22097982466220856,7.001570701599121,1.0,126.0,126.0,0.17018955945968628,0.10984819382429123,126000,1363.6961162974076,0.2424318939447403,126,7.119354724884033,462.25970458984375,1419.9082655906677,425.0122985839844,-452.6385498046875,0.7610738277435303,2.3077006340026855,1000.0,0.0314234939421342,252.93206787109375,126.0,421.88330078125,0.7493928670883179,88.73812699976449,0.12542416155338287,338.5133972167969
0.0,2444.9491771478833,0.6727863550186157,1969.4958304305342,1683.6154811425579,0.18667519092559814,6.881761074066162,1.0,127.0,127.0,0.3568820059299469,0.10981141030788422,127000,1368.050425079806,0.3086429834365845,127,7.617134094238281,464.2272033691406,1431.200248003006,426.3750305175781,-453.47613525390625,0.6539976000785828,2.3081233501434326,1000.0,0.030197360033365813,254.5882568359375,127.0,423.35595703125,0.7495202422142029,88.73670905046772,0.12464568763971329,267.2255859375
0.0,2196.7759979273883,0.7400272488594055,1972.7810453186796,1690.5999130625526,0.17253978550434113,8.469219207763672,1.0,128.0,128.0,0.1823650449514389,0.1098906397819519,128000,1359.4072628486992,0.2048223465681076,128,8.896763801574707,465.3059997558594,1442.4994616508484,426.3710632324219,-454.4008483886719,0.6854565143585205,2.307249069213867,1000.0,0.02960235274322695,255.95028686523438,128.0,423.47296142578125,0.7489898204803467,88.73486847164033,0.12454216182231903,141.81056213378906
0.0,2616.0940659642956,0.7408605813980103,1978.101510187472,1692.7122993538742,0.24410992860794067,8.9097900390625,1.0,129.0,129.0,0.21121053397655487,0.1100032851099968,129000,1365.1095913042336,0.1486913412809372,129,9.23681640625,467.2757873535156,1453.8164298534393,425.8770751953125,-455.0873107910156,0.7073389291763306,2.3069841861724854,1000.0,0.02960235274322695,257.5645446777344,129.0,421.875,0.7490240335464478,88.73197286194146,0.12336397916078568,110.53575897216797
0.0,2404.307847897263,0.7648019790649414,1980.9093296981484,1681.815776572373,0.23962371051311493,8.398702621459961,1.0,130.0,130.0,0.16995251178741455,0.10976580530405045,130000,1353.9101951889963,0.11481495946645737,130,9.101288795471191,468.497314453125,1465.131296157837,429.16058349609375,-456.5922546386719,0.7381131052970886,2.3056397438049316,1000.0,0.030197360033365813,258.8047790527344,130.0,425.5191650390625,0.7497094869613647,88.72924927677967,0.11931926757097244,87.49829864501953
0.0,2132.9437466318213,0.7122772336006165,1982.6423414654187,1684.8466568681,0.19579119980335236,8.490506172180176,1.0,131.0,131.0,0.29253527522087097,0.10997752100229263,131000,1358.8262216418973,0.23821182548999786,131,9.260188102722168,468.2137145996094,1476.4697499275208,429.64044189453125,-457.1611633300781,0.6871379017829895,2.3068199157714844,1000.0,0.03335667202186391,260.3900146484375,131.0,426.39923095703125,0.7496781945228577,88.7251499777972,0.11875709891319275,192.26962280273438
0.0,2168.3341567888397,0.7439041137695312,1983.8447526434827,1695.6386101643602,0.1961924433708191,7.586492538452148,1.0,132.0,132.0,0.22408165037631989,0.1102420762181282,132000,1364.1934910790458,0.2019970864057541,132,8.354995727539062,467.04620361328125,1487.7601609230042,431.5434875488281,-457.6205749511719,0.7569071650505066,2.308820962905884,1000.0,0.030804326970036468,261.9632263183594,132.0,428.5858154296875,0.7496494650840759,88.72397814316213,0.11931559443473816,138.60470581054688
0.0,1749.8272187486414,0.7397709488868713,1981.4434993757452,1706.0608642897328,0.17387327551841736,7.955369472503662,1.0,133.0,133.0,0.19616754353046417,0.11049306392669678,133000,1370.9238621845282,0.15160077810287476,133,8.608680725097656,458.8928527832031,1499.1780049800873,431.083251953125,-456.72540283203125,0.7611212730407715,2.312957763671875,1000.0,0.030804326970036468,263.5126953125,133.0,428.0585021972656,0.7496427297592163,88.71528234685285,0.11868611723184586,297.27362060546875
0.0,2479.310455947979,0.7051676511764526,1987.2935768978502,1700.487164385019,0.21768245100975037,9.846098899841309,1.0,134.0,134.0,0.23847658932209015,0.1107935830950737,134000,1370.8284115743757,0.18402935564517975,134,9.873257637023926,470.49310302734375,1510.5473673343658,431.80487060546875,-458.6900329589844,0.6943349242210388,2.314875841140747,1000.0,0.030804326970036468,264.9583740234375,134.0,427.50421142578125,0.7494352459907532,88.7095650873016,0.11927111446857452,305.2193298339844
0.0,2056.9221336503824,0.6808905601501465,1986.5911595567802,1694.1665075823246,0.17110326886177063,8.128273010253906,1.0,135.0,135.0,0.24554024636745453,0.11106909066438675,135000,1374.2315681860907,0.3118813931941986,135,9.355525016784668,469.41571044921875,1521.8524572849274,432.992919921875,-458.7781677246094,0.7107441425323486,2.3155248165130615,1000.0,0.030804326970036468,266.45758056640625,135.0,430.06951904296875,0.749530553817749,88.70767948218041,0.11878219246864319,333.0643615722656
0.0,606.410090241107,0.6570064425468445,1974.8903798301053,1691.1149756649168,0.1792609989643097,9.68592357635498,1.0,136.0,136.0,0.26976314187049866,0.11105185747146606,136000,1375.5603196852,0.3917214572429657,136,10.779165267944336,433.88958740234375,1533.269281387329,432.71331787109375,-459.51226806640625,0.7466722130775452,2.3151650428771973,1000.0,0.030197360033365813,267.9320373535156,136.0,429.5055236816406,0.749636173248291,88.69935741290323,0.11898167431354523,246.8875732421875
0.0,2050.1614801628684,0.7310535311698914,1975.3604607673392,1705.9849090621324,0.20251516997814178,9.500250816345215,1.0,137.0,137.0,0.39396366477012634,0.11109593510627747,137000,1381.8341749966162,0.36334356665611267,137,9.99114990234375,471.8418884277344,1544.5655901432037,433.82330322265625,-460.24432373046875,0.7345001697540283,2.316657066345215,1000.0,0.030804326970036468,269.4197998046875,137.0,430.69683837890625,0.7495583891868591,88.69807852400629,0.11805910617113113,204.13607788085938
0.0,2217.7588411555907,0.6980871558189392,1973.2146360418742,1710.564647983084,0.22932535409927368,8.955477714538574,1.0,138.0,138.0,0.3772382438182831,0.11142474412918091,138000,1387.8725722326676,0.39717137813568115,138,9.307085037231445,470.3353576660156,1555.9131224155426,437.060791015625,-461.4283447265625,0.7212997674942017,2.319051742553711,1000.0,0.0314234939421342,270.88946533203125,138.0,433.79449462890625,0.749781608581543,88.69389814371905,0.1185637041926384,81.95635986328125
0.0,2286.8834893609387,0.7187675833702087,1974.7486560974655,1684.2457034646109,0.24228635430335999,8.05624008178711,1.0,139.0,139.0,0.32810676097869873,0.11111048609018326,139000,1374.0061515672564,0.37448009848594666,139,8.60781192779541,474.9924621582031,1567.2911777496338,437.5684814453125,-461.794189453125,0.738673985004425,2.3135910034179688,1000.0,0.03402714112950338,271.91717529296875,139.0,434.2332763671875,0.7516111135482788,88.68805106118226,0.11757732182741165,214.27024841308594
0.0,2116.282130629151,0.7828142642974854,1972.6259149629323,1672.4178469788517,0.258407324552536,8.295374870300293,1.0,140.0,140.0,0.30814313888549805,0.1109219640493393,140000,1372.5690144819046,0.24725604057312012,140,8.917080879211426,473.6155090332031,1578.6640121936798,435.71490478515625,-461.5818786621094,0.69575035572052,2.315774917602539,1000.0,0.03269941380439556,273.2921447753906,140.0,432.6663513183594,0.7516571283340454,88.6825815491029,0.11747921258211136,148.70167541503906
0.0,2337.8213165496727,0.7509798407554626,1971.407466837207,1667.8832137174786,0.2505226135253906,8.392855644226074,1.0,141.0,141.0,0.19870679080486298,0.11092063784599304,141000,1374.6114657055282,0.26466497778892517,141,8.114803314208984,475.0856018066406,1590.013998746872,435.91558837890625,-462.08453369140625,0.800077497959137,2.3147339820861816,1000.0,0.03402714112950338,274.683837890625,141.0,432.1891174316406,0.7515724897384644,88.67846453624023,0.11720822006464005,135.93099975585938
0.0,2398.4726331438123,0.7704985737800598,1969.300780489685,1668.1539146266016,0.21118241548538208,8.030813217163086,1.0,142.0,142.0,0.23074543476104736,0.11108588427305222,142000,1379.7538185076735,0.29779985547065735,142,8.211063385009766,475.9372863769531,1601.34091091156,435.0099792480469,-462.7619934082031,0.7692371606826782,2.3165500164031982,1000.0,0.03269941380439556,276.0896301269531,142.0,432.26007080078125,0.7517885565757751,88.67568363014394,0.1168656200170517,133.67002868652344
0.0,1276.0014258357019,0.7380304336547852,1958.3791970662069,1645.049886916714,0.19319480657577515,9.173798561096191,1.0,143.0,143.0,0.28148436546325684,0.11081734299659729,143000,1368.4317707494874,0.2479478269815445,143,9.768401145935059,449.4666442871094,1612.7509653568268,434.1374206542969,-462.6728820800781,0.7453673481941223,2.3121421337127686,1000.0,0.0314234939421342,277.0923767089844,143.0,431.4384765625,0.7522040605545044,88.66837042528805,0.11523038893938065,322.3293762207031
0.0,2598.1073900676056,0.7572280764579773,1960.1057603835486,1622.8546420440887,0.18989667296409607,7.576326847076416,1.0,144.0,144.0,0.23195858299732208,0.11036837846040726,144000,1358.6523053608196,0.20755614340305328,144,8.105877876281738,477.98980712890625,1624.0647847652435,434.5,-463.4800109863281,0.7347193956375122,2.3084559440612793,1000.0,0.03269941380439556,278.1307067871094,144.0,431.9788818359375,0.7533157467842102,88.66641364975783,0.1125914677977562,216.1420440673828
0.0,2428.633314564274,0.7782902717590332,1960.303311774943,1620.8538295969754,0.17659984529018402,8.727957725524902,1.0,145.0,145.0,0.331407755613327,0.11061552911996841,145000,1365.112163314684,0.2948063910007477,145,9.034882545471191,477.2825927734375,1635.3390798568726,437.057861328125,-463.8685302734375,0.7474592924118042,2.3094754219055176,1000.0,0.0347110866662064,279.508056640625,145.0,433.6466979980469,0.7535461783409119,88.66662687024555,0.11243446171283722,359.4378662109375
0.0,2353.328630438362,0.7525284886360168,1957.6432633206723,1613.238219343907,0.23337359726428986,8.788070678710938,1.0,146.0,146.0,0.2602193057537079,0.11082373559474945,146000,1367.045729631765,0.3012423813343048,146,9.332635879516602,477.5067138671875,1646.9469895362854,435.2584228515625,-463.5475769042969,0.7685754299163818,2.3089990615844727,1000.0,0.03402714112950338,280.8338317871094,146.0,431.98944091796875,0.7536368370056152,88.64887633153741,0.11315497756004333,318.466552734375
0.0,150.71583513241086,0.7558428049087524,1934.1913252339828,1606.4509970268261,0.18514235317707062,8.425164222717285,1.0,147.0,147.0,0.19216780364513397,0.11092627048492432,147000,1369.6768009253146,0.30338239669799805,147,9.241119384765625,416.2644348144531,1658.5600299835205,436.839599609375,-464.9434509277344,0.7770870327949524,2.3083064556121826,1000.0,0.03402714112950338,282.1544189453125,147.0,433.8961486816406,0.7537108063697815,88.63110007628762,0.11314286291599274,284.2461242675781
0.0,2187.503956501424,0.734711229801178,1932.896808576923,1584.6698622153758,0.19983309507369995,9.659658432006836,1.0,148.0,148.0,0.3361224830150604,0.11035618931055069,148000,1359.7198225951122,0.30983102321624756,148,10.294750213623047,478.6319580078125,1670.1299550533295,437.69805908203125,-464.963134765625,0.7054746747016907,2.304323434829712,1000.0,0.035408779508197145,282.99920654296875,148.0,434.17266845703125,0.7546867728233337,88.61585863554801,0.10942277312278748,194.4903564453125
0.0,2376.229931215755,0.6422125697135925,1932.2385577512043,1558.5148702660717,0.21765635907649994,8.103466987609863,1.0,149.0,149.0,0.2719332277774811,0.10978132486343384,149000,1347.7571086176274,0.40774479508399963,149,9.259184837341309,479.5,1681.6215834617615,441.02825927734375,-464.7295837402344,0.7188038229942322,2.299515962600708,1000.0,0.03269941380439556,283.75018310546875,149.0,438.00927734375,0.7559357285499573,88.60495218744207,0.10658716410398483,184.46958923339844
0.0,2434.666775715502,0.6215320229530334,1931.492937847629,1557.3015169371502,0.1497528851032257,9.735634803771973,1.0,150.0,150.0,0.4403671324253082,0.10980543494224548,150000,1351.8132642187286,0.4326249063014984,150,10.132006645202637,479.9679870605469,1692.9490582942963,440.3670654296875,-465.4129333496094,0.6040815114974976,2.3005530834198,1000.0,0.0314234939421342,285.041748046875,150.0,437.0462646484375,0.7559989094734192,88.60278415650032,0.10671830922365189,80.39717102050781
0.0,2372.2268146218494,0.6569423675537109,1932.1291043198817,1560.4807415959024,0.16910181939601898,9.070068359375,1.0,151.0,151.0,0.47259339690208435,0.1100945770740509,151000,1358.1214960300015,0.4539283215999603,151,9.802630424499512,480.1508483886719,1704.2676045894623,441.6204833984375,-465.0824279785156,0.6446169018745422,2.303689956665039,1000.0,0.03269941380439556,286.32806396484375,151.0,438.88385009765625,0.7559481859207153,88.60110911770461,0.10646679997444153,146.63621520996094
0.0,2115.3161196770784,0.6150995492935181,1928.147216653202,1561.765364453348,0.21312622725963593,10.949134826660156,1.0,152.0,152.0,0.4616715908050537,0.11027701944112778,152000,1364.3813179623423,0.47570785880088806,152,11.54727840423584,479.51409912109375,1715.608934879303,440.8258361816406,-465.1974182128906,0.6190323829650879,2.306756019592285,1000.0,0.03269941380439556,287.5983581542969,152.0,437.9762878417969,0.7559952735900879,88.59827954363827,0.10585882514715195,216.39990234375
0.0,1813.877496486084,0.6267799735069275,1924.473264294613,1555.8800438020478,0.20497430860996246,9.987818717956543,1.0,153.0,153.0,0.4090423882007599,0.11046230047941208,153000,1368.3448359744862,0.4238637387752533,153,10.955865859985352,478.47650146484375,1726.9747519493103,441.912353515625,-465.3455505371094,0.6092485189437866,2.306309223175049,1000.0,0.0320551061703711,288.8511962890625,153.0,439.46588134765625,0.7562174797058105,88.59423093898874,0.10591163486242294,222.95401000976562
0.0,2186.547892071538,0.6384164690971375,1929.1962810310952,1547.5198852616375,0.14354121685028076,11.498865127563477,1.0,154.0,154.0,0.368446946144104,0.11057907342910767,154000,1370.6487146830952,0.4388900697231293,154,12.184476852416992,481.94049072265625,1738.3497450351715,441.3487243652344,-465.8301086425781,0.6860617995262146,2.305920362472534,1000.0,0.0320551061703711,290.0687255859375,154.0,438.6002197265625,0.7561584115028381,88.58976764591418,0.10628420114517212,80.9808349609375
0.0,1975.0213986072704,0.6680858731269836,1928.156341617974,1555.597666117978,0.15917739272117615,12.712822914123535,1.0,155.0,155.0,0.324988454580307,0.11057073622941971,155000,1373.0632562461649,0.34111738204956055,155,12.884589195251465,480.55950927734375,1749.713127374649,441.1962890625,-465.48199462890625,0.6743965148925781,2.3059372901916504,1000.0,0.03269941380439556,291.2824401855469,155.0,437.97216796875,0.7561739683151245,88.58595021949067,0.10610149800777435,196.54808044433594
0.0,2299.8401547751982,0.6583837270736694,1927.1636396352665,1556.8408169568654,0.1870107799768448,11.611676216125488,1.0,156.0,156.0,0.42306947708129883,0.11064307391643524,156000,1376.1763815433635,0.41846513748168945,156,12.249370574951172,482.2102966308594,1761.0180416107178,440.66259765625,-466.57421875,0.6394520401954651,2.3054041862487793,1000.0,0.03335667202186391,292.4935607910156,156.0,437.999267578125,0.7563490867614746,88.5851231014728,0.10584111511707306,150.87832641601562
0.0,2475.1912376324785,0.6777393221855164,1928.0983471745017,1561.5411636556807,0.21596401929855347,11.531463623046875,1.0,157.0,157.0,0.47245368361473083,0.11062324792146683,157000,1382.0337792280966,0.42487266659736633,157,12.321035385131836,484.4862060546875,1772.351432800293,441.2774658203125,-468.1543273925781,0.6741153597831726,2.3069839477539062,1000.0,0.0320551061703711,293.7063903808594,157.0,438.332275390625,0.7565910816192627,88.58288322194768,0.10459061712026596,49.93638610839844
0.0,1863.0632960658372,0.6829931139945984,1926.8186795380536,1566.0814001512992,0.24608266353607178,11.964245796203613,1.0,158.0,158.0,0.22933048009872437,0.11096899211406708,158000,1390.0108124461883,0.3259611427783966,158,12.586904525756836,461.62359619140625,1783.7789611816406,442.03656005859375,-467.3328857421875,0.7205039262771606,2.3098154067993164,1000.0,0.03269941380439556,294.9158935546875,158.0,439.1018371582031,0.756540060043335,88.57599704805074,0.10367438942193985,78.48439025878906
0.0,2438.2816427044663,0.7513073682785034,1926.7482146221075,1580.0878856634345,0.19982926547527313,13.292699813842773,1.0,159.0,159.0,0.467273473739624,0.11119743436574936,159000,1397.3967000887217,0.3757132291793823,159,13.97706127166748,484.95849609375,1795.0638489723206,445.0469055175781,-467.5971984863281,0.5915356278419495,2.310913324356079,1000.0,0.0347110866662064,296.11199951171875,159.0,441.2344055175781,0.7566968202590942,88.5762364893193,0.10288555920124054,74.11912536621094
0.0,2229.3597813031975,0.6349608898162842,1924.8736915478937,1583.7757228310854,0.25683343410491943,12.684270858764648,1.0,160.0,160.0,0.5482862591743469,0.11158517003059387,160000,1404.435704454599,0.45980051159858704,160,13.317405700683594,483.0703430175781,1806.3647768497467,444.087890625,-468.61102294921875,0.5628302097320557,2.313385248184204,1000.0,0.0320551061703711,297.2901611328125,160.0,441.3544921875,0.7565504908561707,88.57568640096927,0.1028776615858078,303.09222412109375
0.0,1110.3846190123163,0.6748136281967163,1912.6703311385845,1588.3134779899005,0.19849547743797302,11.549972534179688,1.0,161.0,161.0,0.340242862701416,0.1119474396109581,161000,1409.82041892295,0.37168291211128235,161,12.079859733581543,439.8638610839844,1817.7650623321533,443.065673828125,-468.5882873535156,0.7091649174690247,2.3177311420440674,1000.0,0.0314234939421342,298.45220947265625,161.0,440.7455749511719,0.7566171288490295,88.57030170523824,0.10270831733942032,192.83091735839844
0.0,2437.40710963727,0.6909806132316589,1915.1722973301273,1569.540498527169,0.20461374521255493,11.834898948669434,1.0,162.0,162.0,0.3455002009868622,0.11198557913303375,162000,1397.8922911823495,0.3188019394874573,162,12.710526466369629,486.5216064453125,1829.1259770393372,442.9228515625,-469.5536804199219,0.698352038860321,2.3164727687835693,1000.0,0.0320551061703711,298.9667053222656,162.0,440.0748291015625,0.7585280537605286,88.56689043486043,0.10023251920938492,130.82437133789062
0.0,2706.124342077536,0.7114054560661316,1917.7609528474752,1572.7145104207773,0.18779049813747406,11.47711181640625,1.0,163.0,163.0,0.27042898535728455,0.11237689107656479,163000,1405.3424451770068,0.33043912053108215,163,12.222573280334473,488.060546875,1840.4705889225006,444.17205810546875,-470.72979736328125,0.6706095337867737,2.3185482025146484,1000.0,0.030197360033365813,300.12158203125,163.0,441.59503173828125,0.758746862411499,88.56430577107346,0.0993245467543602,221.7777557373047
0.0,2747.8970965766375,0.7552874684333801,1924.2335995371934,1576.6731732358455,0.21490849554538727,11.465054512023926,1.0,164.0,164.0,0.25518473982810974,0.1125672459602356,164000,1408.7816937112839,0.2821684777736664,164,11.616623878479004,488.3833923339844,1851.7939984798431,446.8815612792969,-469.3213195800781,0.7711634039878845,2.318981409072876,1000.0,0.030804326970036468,301.2403564453125,164.0,443.082275390625,0.7587037682533264,88.56276677353382,0.09920648485422134,10.143099784851074
0.0,2722.804910223814,0.6920572519302368,1930.345999537071,1583.2671212964776,0.2276480793952942,9.755880355834961,1.0,165.0,165.0,0.2767849862575531,0.1127883791923523,165000,1413.5120456649456,0.2932467758655548,165,10.217001914978027,488.3797607421875,1863.2076003551483,446.9643249511719,-470.8253479003906,0.7338656187057495,2.3196370601654053,1000.0,0.0320551061703711,302.36279296875,165.0,444.27239990234375,0.758671224117279,88.55695949745436,0.09885602444410324,128.0803680419922
0.0,694.3842539609724,0.6384788751602173,1916.903286239538,1589.7980703970359,0.1864720582962036,9.656627655029297,1.0,166.0,166.0,0.3276486098766327,0.11296796053647995,166000,1418.7609617619316,0.31482306122779846,166,9.977542877197266,424.4220886230469,1874.6397349834442,447.2162170410156,-471.8915710449219,0.5972449779510498,2.3196303844451904,1000.0,0.03269941380439556,303.47711181640625,166.0,444.81951904296875,0.7587842345237732,88.55034751595406,0.09860177338123322,160.6851806640625
0.0,1582.2169940426666,0.6578550338745117,1911.8364986721558,1565.4546960793389,0.16227734088897705,8.199002265930176,1.0,167.0,167.0,0.3032592236995697,0.11330798268318176,167000,1407.7995910100758,0.3379596173763275,167,8.513564109802246,445.2655029296875,1885.9870674610138,446.6959228515625,-471.0987548828125,0.6745957136154175,2.3180227279663086,1000.0,0.03269941380439556,303.95928955078125,167.0,444.16937255859375,0.7602867484092712,88.54779700309484,0.09816589206457138,332.0673828125
0.0,2079.8813336948306,0.627845823764801,1907.4295515448723,1561.6885533515533,0.17037436366081238,7.47607946395874,1.0,168.0,168.0,0.24617306888103485,0.11342442780733109,168000,1411.5190542051312,0.2881845533847809,168,7.923015594482422,468.0451965332031,1897.3096680641174,449.68438720703125,-472.19183349609375,0.6613419651985168,2.320314884185791,1000.0,0.0320551061703711,305.0439453125,168.0,447.32513427734375,0.7604907155036926,88.5464312061486,0.09788981825113297,155.6195831298828
0.0,2082.6466597105036,0.6626636981964111,1907.9301690304922,1569.1799036582745,0.19270823895931244,6.594369888305664,1.0,169.0,169.0,0.36829590797424316,0.11371834576129913,169000,1418.4930872419773,0.31512436270713806,169,7.059051990509033,486.20831298828125,1908.5200278759003,451.9129638671875,-471.643798828125,0.6195752024650574,2.3242084980010986,1000.0,0.0314234939421342,306.1296691894531,169.0,449.447998046875,0.7608373761177063,88.55028898391475,0.09750962257385254,290.1304931640625
0.0,-131.29990026841696,0.5517109036445618,1885.1326271911787,1570.8043659056568,0.1836780160665512,6.251073360443115,1.0,170.0,170.0,0.2952830195426941,0.11407386511564255,170000,1423.396402183441,0.36265698075294495,170,6.346118927001953,372.1623840332031,1920.2145478725433,452.6461486816406,-474.3290100097656,0.5629433989524841,2.3262720108032227,1000.0,0.03335667202186391,307.1966552734375,170.0,450.510009765625,0.7609766721725464,88.53177380014515,0.0974213257431984,379.0062255859375
0.0,1348.2592630855556,0.6176824569702148,1872.717922071135,1561.7968801197765,0.1749570369720459,5.7709431648254395,1.0,171.0,171.0,0.433834433555603,0.11425798386335373,171000,1420.674897037111,0.3357153832912445,171,5.996025085449219,429.87939453125,1931.721313714981,455.37689208984375,-475.3930969238281,0.539243757724762,2.3264050483703613,1000.0,0.0320551061703711,307.8459777832031,171.0,453.1116638183594,0.7619642019271851,88.5220858650372,0.09581996500492096,206.4121551513672
0.0,1434.7212229304976,0.6031808257102966,1862.6081275860902,1534.9389233984557,0.27152612805366516,4.766305446624756,1.0,172.0,172.0,0.2517934739589691,0.11437200754880905,172000,1409.5451801947277,0.29412397742271423,172,4.6037068367004395,474.00390625,1942.987920999527,458.48406982421875,-474.9513244628906,0.6088678240776062,2.3251895904541016,1000.0,0.0314234939421342,308.0868835449219,172.0,455.6891174316406,0.7632806301116943,88.52345304932129,0.09405985474586487,82.43921661376953
