total/steps,train/param_noise_distance,rollout/return_history,eval/return,rollout/Q_mean,rollout/actions_mean,total/epochs,reference_actor_Q_std,rollout/actions_std,reference_actor_Q_mean,total/duration,reference_Q_std,train/loss_actor,reference_action_std,eval/return_history,obs_rms_mean,ret_rms_mean,reference_action_mean,rollout/episodes,ret_rms_std,train/loss_critic,total/steps_per_second,total/episodes,obs_rms_std,reference_Q_mean,eval/episodes,rollout/episode_steps,rollout/return,eval/Q
530000,0.0,736.1080694342162,883.4317939594345,224.3366241455078,0.08652646094560623,530,141.1790771484375,0.6729428172111511,140.42926025390625,22881.2784576416,140.62339782714844,-222.47203063964844,0.758061945438385,946.148577465866,0.14033207297325134,0.0,0.03969674929976463,530.0,1.0,62.42301940917969,23.163041391290673,530.0,2.4245858192443848,139.60133361816406,530.0,1000.0,492.5743221120404,254.60035705566406
531000,0.0,736.3208246288215,955.4877072959771,224.39320373535156,0.08640722185373306,531,140.44960021972656,0.6729476451873779,140.45626831054688,22927.17465376854,139.9606170654297,-223.70181274414062,0.742244303226471,946.4075470683896,0.140353724360466,0.0,-0.10963523387908936,531.0,1.0,26.873628616333008,23.160289395393058,531.0,2.4244303703308105,139.4481201171875,531.0,1000.0,493.13076132771107,256.3446044921875
532000,0.0,737.4807504862192,1051.4938623707342,224.45106506347656,0.08657252788543701,532,142.44935607910156,0.6729334592819214,141.3804931640625,22973.240072965622,141.84056091308594,-225.26185607910156,0.7420531511306763,947.0785767128848,0.14043712615966797,0.0,-0.06081458553671837,532.0,1.0,50.197776794433594,23.15737781481008,532.0,2.424865961074829,140.0775604248047,532.0,1000.0,493.6703957705401,256.4680480957031
533000,0.0,735.8957072992569,1059.2575292301487,224.50807189941406,0.08649911731481552,533,140.12501525878906,0.6727877259254456,139.86154174804688,23018.12900018692,139.85353088378906,-223.8205108642578,0.7465395927429199,947.1109003655214,0.14043128490447998,0.0,0.03028489090502262,533.0,1.0,63.56204605102539,23.155661348308186,533.0,2.424546241760254,138.4958038330078,533.0,1000.0,494.1655248346936,256.12994384765625
534000,0.0,740.8014482456766,1072.116575004729,224.567138671875,0.0862489566206932,534,141.06436157226562,0.6727252006530762,142.0671844482422,23062.83054971695,140.2705078125,-226.22633361816406,0.7677122950553894,948.186892486598,0.14044234156608582,0.0,-0.08957456797361374,534.0,1.0,69.24120330810547,23.15413968154719,534.0,2.4244492053985596,140.76153564453125,534.0,1000.0,494.92624561504306,256.96795654296875
535000,0.0,743.0260954866006,986.4539977904105,224.62728881835938,0.08622171729803085,535,143.43661499023438,0.6726366877555847,142.30032348632812,23107.58086013794,142.63259887695312,-226.72235107421875,0.7971674203872681,948.4258052696903,0.1404908299446106,0.0,-0.05456150695681572,535.0,1.0,44.32432174682617,23.152575046179297,535.0,2.424852132797241,141.1649169921875,535.0,1000.0,495.7888121262867,258.028564453125
536000,0.0,741.1993736850372,976.0193425237467,224.6810760498047,0.0864255502820015,536,143.88192749023438,0.6725018620491028,140.14239501953125,23152.32683634758,143.2477264404297,-226.3938446044922,0.7868160605430603,950.8229321943702,0.14047867059707642,0.0,0.01668858528137207,536.0,1.0,70.00505065917969,23.1510207932326,536.0,2.4246370792388916,139.69671630859375,536.0,1000.0,495.540962495418,256.3924560546875
537000,0.0,744.1745347468117,1017.5666254335104,224.740966796875,0.08627298474311829,537,142.8024444580078,0.6724264025688171,142.35470581054688,23196.963079452515,142.4137420654297,-224.93807983398438,0.8441555500030518,953.4067747133731,0.14049921929836273,0.0,-0.007508436683565378,537.0,1.0,82.57621765136719,23.149582044886976,537.0,2.4243526458740234,140.59759521484375,537.0,1000.0,496.2110685612055,258.0252685546875
538000,0.0,741.8276622450545,874.8776351049488,224.79837036132812,0.08627962321043015,538,145.57449340820312,0.6722568273544312,139.38075256347656,23241.82519507408,144.69500732421875,-226.64271545410156,0.8383750915527344,953.0855274112462,0.14045877754688263,0.0,-0.008670538663864136,538.0,1.0,75.31438446044922,23.147923860731247,538.0,2.423989772796631,138.2196044921875,538.0,1000.0,496.2582438291305,257.5122985839844
539000,0.0,744.6703976453406,882.273412807267,224.8592071533203,0.0859898179769516,539,146.5174102783203,0.6723106503486633,140.69314575195312,23286.645713567734,146.06201171875,-227.16600036621094,0.7842460870742798,952.7607933486281,0.140468567609787,0.0,-0.17029792070388794,539.0,1.0,24.8136043548584,23.146313411980884,539.0,2.423738718032837,139.93101501464844,539.0,1000.0,496.81169193804806,259.4809265136719
540000,0.0,744.4774788404313,863.6902774651671,224.91856384277344,0.08626149594783783,540,145.10057067871094,0.6722283959388733,140.32147216796875,23331.3321249485,144.63250732421875,-226.4965362548828,0.7688367962837219,952.4047444192215,0.14052794873714447,0.0,-0.021807605400681496,540.0,1.0,55.15303039550781,23.144842185096277,540.0,2.424015998840332,139.10498046875,540.0,1000.0,496.96907566832715,258.11767578125
541000,0.0,743.4747587752765,737.1111529115798,224.97720336914062,0.08639267832040787,541,145.4282989501953,0.6721612811088562,141.47756958007812,23375.873799800873,144.6212921142578,-227.5225372314453,0.7597499489784241,949.6984007229091,0.14057016372680664,0.0,-0.14721132814884186,541.0,1.0,75.44694519042969,23.143519880082877,541.0,2.423743963241577,140.20968627929688,541.0,1000.0,497.22014385694337,257.83575439453125
542000,0.0,744.1938638470991,991.4674503191487,225.037353515625,0.08661717176437378,542,144.55567932128906,0.67205810546875,143.36502075195312,23420.525190353394,143.9778289794922,-228.61343383789062,0.7743663191795349,949.2054245334256,0.1406373530626297,0.0,0.01614985428750515,542.0,1.0,49.18577575683594,23.142094192799856,542.0,2.423962116241455,141.557373046875,542.0,1000.0,497.4668505959079,260.3880615234375
543000,0.0,744.2446078794184,984.5945137325773,225.09913635253906,0.0864894837141037,543,143.01724243164062,0.6719920635223389,144.70559692382812,23465.154893159866,142.31597900390625,-228.59129333496094,0.7751050591468811,949.123185588508,0.14065270125865936,0.0,-0.06208396330475807,543.0,1.0,89.67762756347656,23.140695319180928,543.0,2.423872470855713,143.87582397460938,543.0,1000.0,497.9165433205994,259.6733703613281
544000,0.0,741.8431462611782,919.2043774858979,225.158447265625,0.08642999082803726,544,143.97535705566406,0.6718430519104004,143.00527954101562,23509.75966668129,143.61257934570312,-228.6104278564453,0.7457688450813293,950.1720906741449,0.14065442979335785,0.0,0.06237311288714409,544.0,1.0,53.54898452758789,23.13932629311275,544.0,2.4235455989837646,142.07821655273438,544.0,1000.0,497.9254721160088,259.6734619140625
545000,0.0,741.5852235850007,882.6621157613417,225.21737670898438,0.0863843485713005,545,144.0511474609375,0.6716924905776978,143.4207305908203,23554.33485174179,143.56199645996094,-229.29653930664062,0.7854886651039124,949.7948601760492,0.1406651884317398,0.0,-0.1350283920764923,545.0,1.0,75.8850326538086,23.13799151750186,545.0,2.4231011867523193,142.31723022460938,545.0,1000.0,498.2894356388505,258.9645690917969
546000,0.0,742.1756893232264,960.8648497792092,225.27919006347656,0.08640652894973755,546,144.20376586914062,0.6715617179870605,142.117919921875,23598.921870946884,143.4357147216797,-228.47186279296875,0.7828359603881836,951.0124929901239,0.14072909951210022,0.0,0.0075726755894720554,546.0,1.0,38.376930236816406,23.136650181981057,546.0,2.4232523441314697,140.95164489746094,546.0,1000.0,499.0699973148684,258.5972900390625
547000,0.0,738.0482468599643,826.5727408720398,225.33656311035156,0.08647390455007553,547,143.59609985351562,0.6714347004890442,142.95785522460938,23643.833649396896,142.99179077148438,-229.62916564941406,0.7694018483161926,948.7455108347433,0.1407412737607956,0.0,-0.08930939435958862,547.0,1.0,47.786643981933594,23.134996130965963,547.0,2.4231088161468506,141.79421997070312,547.0,1000.0,499.1863996129179,257.8178405761719
548000,0.0,736.74920135062,907.2103715550984,225.39488220214844,0.08670248836278915,548,144.14413452148438,0.6714079976081848,140.73081970214844,23689.117508411407,143.286376953125,-227.9153289794922,0.7708888053894043,949.1210125982487,0.14080782234668732,0.0,-0.07014071941375732,548.0,1.0,48.05583572387695,23.132985000619758,548.0,2.4234371185302734,139.49661254882812,548.0,1000.0,499.41363063557435,259.340576171875
549000,0.0,734.2161662759328,807.6047892189517,225.45306396484375,0.08667460829019547,549,144.4341278076172,0.6713800430297852,143.36004638671875,23734.119456529617,143.65318298339844,-229.32992553710938,0.7554654479026794,946.9100255360062,0.1408216953277588,0.0,-0.14641642570495605,549.0,1.0,38.89641189575195,23.131256291413067,549.0,2.423002243041992,142.5372772216797,549.0,1000.0,499.55530562179644,258.9693908691406
550000,0.0,729.8022379427764,870.7337282650545,225.5078125,0.0866188257932663,550,144.4234161376953,0.6713290810585022,142.18948364257812,23778.995693922043,143.83935546875,-227.8448028564453,0.7513214349746704,948.2738921260125,0.14078781008720398,0.0,-0.19480986893177032,550.0,1.0,34.82051467895508,23.12965640262852,550.0,2.422313690185547,141.3966064453125,550.0,1000.0,499.42173443272696,258.9898376464844
551000,0.0,726.1771118600773,944.1287432491787,225.30160522460938,0.08627252280712128,551,143.8820343017578,0.671500027179718,143.34002685546875,23824.03428864479,142.4479217529297,-228.48477172851562,0.7663164138793945,949.2206665603418,0.1408015489578247,0.0,-0.2110276222229004,551.0,1.0,78.22357177734375,23.127904926774814,551.0,2.421579360961914,141.85928344726562,551.0,1000.0,498.9136714630584,259.547607421875
552000,0.0,725.4127842677756,646.8948789535151,225.36074829101562,0.08613624423742294,552,141.95811462402344,0.6714271306991577,143.56240844726562,23869.173820734024,140.9398956298828,-228.16558837890625,0.7399235367774963,945.5651136883208,0.14082378149032593,0.0,-0.2416868805885315,552.0,1.0,71.37813568115234,23.12606226531828,552.0,2.4214940071105957,141.96841430664062,552.0,1000.0,499.2438218316164,257.4914855957031
553000,0.0,725.0250938369917,758.8998767220107,225.4197998046875,0.08622756600379944,553,142.42929077148438,0.6712422966957092,142.21327209472656,23914.41446852684,141.79173278808594,-228.61326599121094,0.6970987319946289,942.2284358762986,0.14086033403873444,0.0,-0.3628422021865845,553.0,1.0,49.6942138671875,23.12412878549836,553.0,2.421077251434326,141.31631469726562,553.0,1000.0,499.68265837545357,257.2924499511719
554000,0.0,725.738002719713,594.0352081262349,225.47425842285156,0.08648067712783813,554,140.9527587890625,0.6711443066596985,143.8535919189453,23960.60324907303,140.3262939453125,-227.50160217285156,0.7335456013679504,937.9744514891379,0.1409037858247757,0.0,-0.14384578168392181,554.0,1.0,51.837642669677734,23.12128765044481,554.0,2.4209041595458984,142.8896484375,554.0,1000.0,499.64280404028693,237.3220977783203
555000,0.0,730.7554210880575,68.85895499318069,225.52809143066406,0.08663302659988403,555,138.4485321044922,0.6710246205329895,144.01788330078125,24006.641676187515,137.6048583984375,-227.7996063232422,0.7897119522094727,928.2882595745839,0.14097873866558075,0.0,-0.049642860889434814,555.0,1.0,64.94123840332031,23.118602238750928,555.0,2.420640230178833,142.73370361328125,555.0,1000.0,499.92395456274016,127.8599624633789
556000,0.0,726.4325702818456,795.7513735812555,225.57894897460938,0.0863296166062355,556,139.445556640625,0.6709933876991272,143.89923095703125,24050.861939430237,138.8067169189453,-225.63385009765625,0.7793444991111755,928.4885416542752,0.14095255732536316,0.0,-0.12295079231262207,556.0,1.0,49.413265228271484,23.117674593128182,556.0,2.420064687728882,142.4659423828125,556.0,1000.0,499.9514702535364,255.3458251953125
557000,0.0,725.3222837468969,781.3136685560115,225.63197326660156,0.08648277819156647,557,141.45578002929688,0.6709579229354858,140.4376678466797,24094.99781370163,140.84886169433594,-226.53968811035156,0.7326778769493103,927.6787867343522,0.14102089405059814,0.0,-0.2966839671134949,557.0,1.0,52.87482833862305,23.116831315222687,557.0,2.4206972122192383,139.70802307128906,557.0,1000.0,500.4502702246731,255.8262176513672
558000,0.0,724.5049965086877,761.5389337107753,225.6843719482422,0.08643122017383575,558,140.66522216796875,0.6708950996398926,140.6910400390625,24141.570650577545,140.03367614746094,-224.82638549804688,0.7746429443359375,924.5708381089571,0.14104746282100677,0.0,-0.05989033356308937,558.0,1.0,97.0014419555664,23.113657685178442,558.0,2.4205169677734375,139.68096923828125,558.0,1000.0,500.77656424007205,255.07362365722656
559000,0.0,723.8859688790076,1005.202258098615,225.73695373535156,0.08644899725914001,559,142.64971923828125,0.6707450151443481,141.7058563232422,24186.988580942154,141.79061889648438,-226.88328552246094,0.7894784212112427,925.4048296035012,0.14107002317905426,0.0,-0.09176340699195862,559.0,1.0,56.41791915893555,23.111599781398883,559.0,2.420198440551758,140.20394897460938,559.0,1000.0,501.0924887504704,256.9124450683594
560000,0.0,724.2231099099668,879.197331435443,225.7910919189453,0.08648297190666199,560,142.92050170898438,0.670600414276123,140.9664306640625,24232.63632082939,141.98345947265625,-226.8817596435547,0.7784131765365601,924.0093824025839,0.14110144972801208,0.0,0.10660216957330704,560.0,1.0,83.0361328125,23.10933043296848,560.0,2.4200358390808105,139.594970703125,560.0,1000.0,501.6361057181614,256.4713134765625
561000,0.0,724.3814652618155,939.1344699244828,225.84603881835938,0.08636713027954102,561,142.2445068359375,0.670555591583252,141.47232055664062,24279.273052930832,141.4732208251953,-226.5330047607422,0.7366145253181458,928.7365989843206,0.14113223552703857,0.0,-0.33589303493499756,561.0,1.0,74.87133026123047,23.106128374477002,561.0,2.4203474521636963,140.12107849121094,561.0,1000.0,502.1045713972087,257.14056396484375
562000,0.0,728.5687941328382,948.5740239287427,225.90081787109375,0.086272694170475,562,143.58355712890625,0.6704576015472412,140.6519775390625,24324.696314811707,142.8982696533203,-227.07275390625,0.7452675700187683,928.2809980277328,0.14117076992988586,0.0,-0.3326704204082489,562.0,1.0,30.89510726928711,23.104091114913075,562.0,2.4201624393463135,139.48101806640625,562.0,1000.0,502.6957623460731,257.120849609375
563000,0.0,726.8829910645975,817.8215717030441,225.95480346679688,0.08644205331802368,563,144.71372985839844,0.670360803604126,142.11373901367188,24369.930916786194,143.7779541015625,-227.48257446289062,0.7064831256866455,927.1120587571485,0.14123579859733582,0.0,-0.32686927914619446,563.0,1.0,63.830078125,23.10224029450167,563.0,2.420319080352783,140.50894165039062,563.0,1000.0,503.07664098922675,226.0325927734375
564000,0.0,730.5977771727735,881.3008242666095,226.00912475585938,0.08644997328519821,564,143.21604919433594,0.6702730655670166,140.28419494628906,24414.425392866135,142.63623046875,-226.79556274414062,0.7454752326011658,925.2619550050965,0.14129303395748138,0.0,-0.16721408069133759,564.0,1.0,46.967899322509766,23.101096623179185,564.0,2.4206783771514893,139.31903076171875,564.0,1000.0,503.6765685729362,256.80780029296875
565000,0.0,729.112780527731,496.20361041722833,226.0597686767578,0.08673740178346634,565,141.9794464111328,0.6701651811599731,140.96749877929688,24458.963250160217,141.14749145507812,-225.30287170410156,0.7859644293785095,920.4488642279554,0.1413460373878479,0.0,-0.05051490664482117,565.0,1.0,70.10003662109375,23.09991614204249,565.0,2.420588970184326,139.57237243652344,565.0,1000.0,503.8642056877073,204.90928649902344
566000,0.0,729.5525192819144,965.3920561330062,226.11041259765625,0.08670267462730408,566,141.5258331298828,0.6700422763824463,140.20571899414062,24503.551267385483,140.77500915527344,-224.93972778320312,0.7653706669807434,923.8064666865397,0.14138223230838776,0.0,-0.04038962349295616,566.0,1.0,72.9087905883789,23.0986926680033,566.0,2.4201552867889404,138.9967041015625,566.0,1000.0,504.3595827163716,254.3967742919922
567000,0.0,732.1800801129314,1053.4183575091345,226.16116333007812,0.08643247187137604,567,141.7301788330078,0.6700450778007507,140.16928100585938,24548.098882436752,140.97293090820312,-224.56263732910156,0.7320778369903564,921.8795061754261,0.14139771461486816,0.0,-0.3075259029865265,567.0,1.0,58.6446418762207,23.09751165315972,567.0,2.420250654220581,139.05746459960938,567.0,1000.0,505.01690033444874,254.8105926513672
568000,0.0,731.5926711609203,886.5132580813513,226.2105255126953,0.08648771047592163,568,142.59454345703125,0.6699928641319275,140.30612182617188,24592.775596141815,142.02340698242188,-223.84451293945312,0.7839155793190002,919.9586208651958,0.1414695382118225,0.0,-0.07812540233135223,568.0,1.0,52.9810791015625,23.096213673787577,568.0,2.4203951358795166,139.43251037597656,568.0,1000.0,505.595185209864,254.22549438476562
569000,0.0,730.6161463372982,648.2878504302882,226.25852966308594,0.08632664382457733,569,143.10084533691406,0.6698749661445618,139.46945190429688,24636.905839681625,142.18667602539062,-226.39776611328125,0.7732881307601929,915.9864367098189,0.14147412776947021,0.0,-0.13210052251815796,569.0,1.0,15.477058410644531,23.095432669289814,569.0,2.4201531410217285,138.55624389648438,569.0,1000.0,505.94873903623045,254.3789520263672
570000,0.0,732.6142449422468,977.177764761184,226.30856323242188,0.08604468405246735,570,144.3864288330078,0.669800341129303,139.74447631835938,24681.658236026764,143.60316467285156,-225.07298278808594,0.7754830718040466,916.2798422882786,0.14147572219371796,0.0,0.15217812359333038,570.0,1.0,51.1761589050293,23.094072308642346,570.0,2.420069932937622,138.75048828125,570.0,1000.0,506.5854188450474,255.5989990234375
571000,0.0,728.7606920506623,844.7965174461051,226.35610961914062,0.08616819977760315,571,140.736328125,0.6697146892547607,140.96182250976562,24726.144644498825,140.29136657714844,-225.63623046875,0.764316737651825,913.5481103816836,0.14150173962116241,0.0,-0.041982680559158325,571.0,1.0,35.229515075683594,23.092965288749067,571.0,2.4197330474853516,140.04849243164062,571.0,1000.0,506.6708850994394,255.41029357910156
572000,0.0,725.3439272204976,859.9194070007732,226.4033203125,0.0863628089427948,572,141.34803771972656,0.669590413570404,142.88461303710938,24770.67559671402,140.50245666503906,-225.6007080078125,0.7460315823554993,911.7218307548565,0.14149664342403412,0.0,-0.15455596148967743,572.0,1.0,50.01335906982422,23.091820720298774,572.0,2.4192545413970947,141.56910705566406,572.0,1000.0,506.6196876741808,255.91712951660156
573000,0.0,723.223621694146,877.8128638989165,226.4514923095703,0.08623211830854416,573,142.17848205566406,0.6694846749305725,141.11679077148438,24814.96022462845,141.47726440429688,-225.59010314941406,0.7518262267112732,910.3832528107367,0.1415037214756012,0.0,-0.024141846224665642,573.0,1.0,68.99592590332031,23.090909468043666,573.0,2.419010877609253,140.0872039794922,573.0,1000.0,506.9049615457125,255.6959991455078
574000,0.0,721.0696848813606,765.358897643818,226.49859619140625,0.0862526148557663,574,144.40182495117188,0.6693485379219055,140.61056518554688,24859.21641612053,143.7119903564453,-226.61099243164062,0.770932137966156,908.1455768022163,0.14145344495773315,0.0,-0.09197989106178284,574.0,1.0,68.06977844238281,23.090027875045028,574.0,2.418447971343994,139.50967407226562,574.0,1000.0,506.71624245441456,254.98727416992188
575000,0.0,718.4668444167021,1038.1641821708067,226.5472412109375,0.08626057207584381,575,146.15785217285156,0.6692392230033875,136.37274169921875,24903.310366630554,145.0569305419922,-225.88990783691406,0.8101167678833008,908.7570719326345,0.14149215817451477,0.0,-0.11167294532060623,575.0,1.0,89.72561645507812,23.089299837441576,575.0,2.4188220500946045,135.03509521484375,575.0,1000.0,507.00737292637666,256.1542053222656
576000,0.0,717.3433274634134,982.8428854448,226.59591674804688,0.08613131195306778,576,146.76820373535156,0.6692518591880798,138.03829956054688,24947.367580652237,145.5851287841797,-226.1660614013672,0.8210993409156799,911.3740238577619,0.14150050282478333,0.0,0.09610248357057571,576.0,1.0,49.28142547607422,23.088608372721172,576.0,2.4188671112060547,136.27499389648438,576.0,1000.0,507.3804359842943,256.2925720214844
577000,0.0,717.5008734224701,989.5343598585071,226.64639282226562,0.08622146397829056,577,146.1641845703125,0.6691847443580627,138.72543334960938,24991.77542448044,145.34060668945312,-226.44432067871094,0.8123771548271179,911.99648580634,0.14153775572776794,0.0,0.05652545392513275,577.0,1.0,52.778282165527344,23.08759542688614,577.0,2.4190409183502197,137.52125549316406,577.0,1000.0,507.8696555641421,258.77520751953125
578000,0.0,717.5218707804763,1068.9730036256312,226.69956970214844,0.08607938885688782,578,147.8095703125,0.6691567897796631,138.3746337890625,25036.608664274216,146.91494750976562,-228.3154754638672,0.7968995571136475,913.5861553718131,0.14155995845794678,0.0,-0.050683826208114624,578.0,1.0,58.575313568115234,23.08619381125577,578.0,2.418804883956909,137.26016235351562,578.0,1000.0,508.3441221132927,258.9673767089844
579000,0.0,721.1532375826151,820.0515980745273,226.75450134277344,0.08613824844360352,579,148.3955078125,0.6690325140953064,138.64166259765625,25081.484053611755,147.68780517578125,-228.5158233642578,0.7892373204231262,912.7604365231448,0.14163252711296082,0.0,0.17406217753887177,579.0,1.0,103.68185424804688,23.084758412316656,579.0,2.4184787273406982,137.2310028076172,579.0,1000.0,509.1197852461049,256.991455078125
580000,0.0,719.8023500994185,1023.0734979833912,226.8070068359375,0.08644002676010132,580,148.35304260253906,0.6689233183860779,138.75543212890625,25125.89388179779,147.15914916992188,-225.68763732910156,0.7870598435401917,914.535967061571,0.14168693125247955,0.0,-0.07222578674554825,580.0,1.0,52.970829010009766,23.083755854758877,580.0,2.418545722961426,137.15689086914062,580.0,1000.0,509.5945333699529,257.8452453613281
581000,0.0,719.7753544409054,737.2669585321809,226.8575897216797,0.08636695146560669,581,151.19688415527344,0.6688131093978882,136.9239044189453,25170.273708105087,149.83554077148438,-226.3630828857422,0.7787281274795532,913.5428781938813,0.14169323444366455,0.0,-0.19832263886928558,581.0,1.0,60.33039093017578,23.0827843486228,581.0,2.4184391498565674,135.43267822265625,581.0,1000.0,509.97603867807254,255.8590545654297
582000,0.0,717.8874102905697,817.746406040539,226.90524291992188,0.08643662929534912,582,151.29380798339844,0.6686753630638123,135.41958618164062,25215.069442987442,150.5965576171875,-226.21609497070312,0.7714031934738159,911.9709523112065,0.14170017838478088,0.0,0.050386812537908554,582.0,1.0,56.39369583129883,23.081435540597326,582.0,2.4179580211639404,134.36773681640625,582.0,1000.0,510.09672754893774,255.61227416992188
583000,0.0,717.55358185025,984.0677662402344,226.9543914794922,0.08637448400259018,583,152.71397399902344,0.6686258912086487,133.9609832763672,25259.369770526886,151.63328552246094,-227.4246063232422,0.7830842137336731,913.2582404419147,0.14172285795211792,0.0,-0.06277381628751755,583.0,1.0,69.38785552978516,23.080544182074387,583.0,2.4182839393615723,132.60531616210938,583.0,1000.0,510.4355420682618,256.13482666015625
584000,0.0,718.3375685207412,1084.9308327907154,227.00376892089844,0.08663610368967056,584,155.29942321777344,0.6686040163040161,131.92538452148438,25303.73403930664,154.14964294433594,-225.17401123046875,0.8278443813323975,916.2956039116124,0.14181676506996155,0.0,-0.08645472675561905,584.0,1.0,64.66351318359375,23.079597623529338,584.0,2.4188807010650635,130.8363800048828,584.0,1000.0,510.9095724266386,257.02435302734375
585000,0.0,732.146088537977,985.8457840283494,227.0546112060547,0.08668775111436844,585,155.31723022460938,0.6685978770256042,132.72683715820312,25348.050481557846,154.637451171875,-226.26678466796875,0.7575513124465942,916.4597609039151,0.1418956071138382,0.0,-0.20759634673595428,585.0,1.0,88.39863586425781,23.078697922967326,585.0,2.4193785190582275,131.8060302734375,585.0,1000.0,511.7029025739854,257.16363525390625
586000,0.0,733.1896351208042,874.2526329711566,227.1033935546875,0.08668868988752365,586,151.82107543945312,0.6685096621513367,133.88037109375,25394.965309619904,151.12515258789062,-226.55548095703125,0.788174033164978,914.3363102561535,0.14192941784858704,0.0,-0.21858298778533936,586.0,1.0,67.73297119140625,23.075440066776405,586.0,2.4193994998931885,132.397216796875,586.0,1000.0,511.9695264977341,257.04345703125
587000,0.0,732.9508722498084,961.1333694648208,227.15440368652344,0.08676882088184357,587,150.849853515625,0.6684373021125793,134.5043182373047,25440.504476070404,149.66539001464844,-226.4800262451172,0.7747695446014404,914.7857022612013,0.14200663566589355,0.0,-0.20280452072620392,587.0,1.0,64.61027526855469,23.07344182392838,587.0,2.4192636013031006,132.63990783691406,587.0,1000.0,512.5029293277886,256.7532958984375
588000,0.0,732.8100555042267,1002.0567227438902,227.2042236328125,0.08683201670646667,588,150.7758331298828,0.6684030890464783,135.7542266845703,25485.07068014145,150.12518310546875,-226.57420349121094,0.7902043461799622,915.4580355700542,0.14207974076271057,0.0,0.01366010308265686,588.0,1.0,38.28887176513672,23.072331537937742,588.0,2.4197676181793213,134.49447631835938,588.0,1000.0,513.093900460219,257.4229431152344
589000,0.0,730.0986120598375,963.1499132632823,227.2531280517578,0.08672796189785004,589,146.64096069335938,0.6683229804039001,136.1030731201172,25529.19367647171,145.915771484375,-226.62171936035156,0.7845169305801392,915.2969016790447,0.1421011984348297,0.0,-0.15866310894489288,589.0,1.0,74.40680694580078,23.071625663713615,589.0,2.41996169090271,135.07485961914062,589.0,1000.0,513.472273198494,256.13739013671875
590000,0.0,728.1079007688971,1037.6165909116812,227.30078125,0.08660076558589935,590,147.34329223632812,0.6682548522949219,137.68853759765625,25573.483349084854,146.8325653076172,-227.5544891357422,0.7838290333747864,914.2304945934085,0.14210499823093414,0.0,-0.15805964171886444,590.0,1.0,58.33749008178711,23.07077185952117,590.0,2.4201271533966064,136.72116088867188,590.0,1000.0,513.8747826205056,256.62774658203125
591000,0.0,727.0656548548521,1051.0688471432309,227.34866333007812,0.08650846034288406,591,147.5773162841797,0.6681633591651917,137.64984130859375,25617.68000459671,146.7580108642578,-225.8106231689453,0.7851892113685608,913.7883214142428,0.14212559163570404,0.0,-0.061120133846998215,591.0,1.0,59.28190612792969,23.07000477381066,591.0,2.4199635982513428,136.961669921875,591.0,1000.0,514.5427222990489,255.97520446777344
592000,0.0,725.7451043397821,1033.3736114019403,227.39659118652344,0.08665356785058975,592,151.82435607910156,0.668083131313324,135.79302978515625,25661.808220148087,150.6052703857422,-225.68994140625,0.826259195804596,913.4010621430112,0.14219315350055695,0.0,-0.0741533413529396,592.0,1.0,75.10237121582031,23.06930185594629,592.0,2.4202983379364014,134.07843017578125,592.0,1000.0,515.1844520681285,256.8784484863281
593000,0.0,727.5428525063015,981.501544926636,227.44515991210938,0.08661645650863647,593,149.79177856445312,0.668027937412262,135.69749450683594,25706.090610027313,149.25146484375,-226.86236572265625,0.8302342295646667,913.9509286257801,0.14224126935005188,0.0,0.011627486906945705,593.0,1.0,57.72809982299805,23.068462995640623,593.0,2.420280694961548,134.2343292236328,593.0,1000.0,515.8630862850817,256.7413635253906
594000,0.0,728.4620776052699,890.5996311241042,227.4925537109375,0.08688303828239441,594,149.7621307373047,0.6679685115814209,133.9757843017578,25750.70510482788,149.23988342285156,-224.37359619140625,0.8192800879478455,915.2837405787515,0.14233854413032532,0.0,-0.13102029263973236,594.0,1.0,89.80399322509766,23.067329519013196,594.0,2.420004367828369,132.4482421875,594.0,1000.0,516.4534816892533,254.55499267578125
595000,0.0,732.2217626008149,910.8818541122977,227.53712463378906,0.08689135313034058,595,150.20205688476562,0.6679370403289795,134.4759521484375,25795.16769003868,149.3037872314453,-224.10325622558594,0.8282135128974915,915.9350723026375,0.14240705966949463,0.0,-0.10922738909721375,595.0,1.0,92.35198211669922,23.066335801715727,595.0,2.420177459716797,133.38265991210938,595.0,1000.0,517.0694697511269,253.6420440673828
596000,0.0,728.5731689801444,857.0394683515466,227.58010864257812,0.08702792972326279,596,149.82655334472656,0.6679240465164185,134.41969299316406,25840.561826229095,149.07046508789062,-225.48435974121094,0.789981484413147,915.533214444213,0.1424693763256073,0.0,-0.035351939499378204,596.0,1.0,70.60738372802734,23.064513999654555,596.0,2.420095443725586,133.07911682128906,596.0,1000.0,517.059464759307,253.7669219970703
597000,0.0,728.65485263873,836.6828344765775,227.62399291992188,0.08684226870536804,597,149.34161376953125,0.6678430438041687,133.6432647705078,25885.911489725113,148.68386840820312,-223.14060974121094,0.8151127099990845,914.6434522983452,0.14248067140579224,0.0,-0.0659904032945633,597.0,1.0,90.12362670898438,23.062738209429753,597.0,2.419860601425171,132.53884887695312,597.0,1000.0,517.4519588500771,253.3529815673828
