total/episodes,reference_action_mean,rollout/actions_std,train/param_noise_distance,ret_rms_std,obs_rms_std,reference_actor_Q_mean,reference_actor_Q_std,param_noise_stddev,total/epochs,ret_rms_mean,reference_perturbed_action_mean,train/loss_actor,rollout/actions_mean,rollout/episode_steps,eval/return_history,eval/episodes,reference_Q_mean,rollout/episodes,reference_perturbed_action_std,total/steps_per_second,rollout/return_history,rollout/Q_mean,obs_rms_mean,eval/Q,train/loss_critic,reference_action_std,eval/return,total/duration,rollout/return,reference_Q_std,total/steps
11.0,0.1476886123418808,0.6393275856971741,0.20587922632694244,1.0,1.8440203666687012,43.335723876953125,2.4278337955474854,0.024748079434129402,11,0.0,0.08881300687789917,-44.353946685791016,0.19157293438911438,1000.0,-107.65208470619791,11.0,42.52769088745117,11.0,0.7078566551208496,30.88038683221504,-265.2665297605281,25.771074295043945,0.11338134109973907,45.341617584228516,1.6193242073059082,0.6616549491882324,256.3449137730012,356.2131543159485,-265.2665297605281,3.0525527000427246,11000
12.0,0.14582650363445282,0.6339919567108154,0.1883668452501297,1.0,1.8561433553695679,45.87894058227539,2.4309325218200684,0.024748079434129402,12,0.0,0.21724577248096466,-47.246559143066406,0.19224216043949127,1000.0,-98.63460714880854,12.0,44.863365173339844,12.0,0.6692302227020264,30.890696437843506,-226.66946279374073,27.53208351135254,0.11529996991157532,47.01457977294922,0.788999080657959,0.6915703415870667,0.5576459824745312,388.4664764404297,-226.66946279374073,3.449042320251465,12000
13.0,0.18451213836669922,0.6283645033836365,0.19179078191518784,1.0,1.8578394651412964,48.21202850341797,2.5193727016448975,0.025245515830755405,13,0.0,0.1583375483751297,-49.88945388793945,0.20054197311401367,1000.0,-71.27623667030937,13.0,47.22564697265625,13.0,0.6916596293449402,30.90244589793133,-214.42758410264722,29.148666381835938,0.11757972836494446,50.6923828125,2.003455638885498,0.6956822872161865,257.02420907168056,420.67867517471313,-214.42758410264722,3.3621535301208496,13000
14.0,0.217148557305336,0.624893307685852,0.1941947638988495,1.0,1.8776150941848755,50.824947357177734,2.774475574493408,0.022854436146078055,14,0.0,0.11394155770540237,-52.7506103515625,0.19940562546253204,1000.0,-61.25717053144025,14.0,49.78326416015625,14.0,0.6780598759651184,30.9017818170209,-181.24062184361887,30.819822311401367,0.11983703076839447,52.94343566894531,2.373265027999878,0.6640546917915344,68.99068927385834,453.0483090877533,-181.24062184361887,4.022806644439697,14000
15.0,0.2791675329208374,0.6286788582801819,0.2212173119187355,1.0,1.869437336921692,53.33021545410156,2.661747455596924,0.022854436146078055,15,0.0,0.1879025250673294,-54.971805572509766,0.19489377737045288,1000.0,-43.4397604600153,15.0,52.27313232421875,15.0,0.6678147315979004,30.91585673774936,-177.90804468802253,32.22092819213867,0.12005467712879181,55.991668701171875,1.711757779121399,0.6344720125198364,206.00398053993408,485.1879127025604,-177.90804468802253,3.8842573165893555,15000
16.0,0.32624730467796326,0.6276693940162659,0.23941251635551453,1.0,1.9012781381607056,56.44558334350586,2.407531976699829,0.023313810312614227,16,0.0,0.22616465389728546,-57.573143005371094,0.19426371157169342,1000.0,-10.818257535001312,16.0,55.35020446777344,16.0,0.6483984589576721,30.912188556195982,-151.4287544007337,33.796539306640625,0.12135769426822662,59.92357635498047,1.5749387741088867,0.6356670260429382,478.50428634020847,517.5951864719391,-151.4287544007337,3.549891233444214,16000
17.0,0.32429537177085876,0.6250581741333008,0.21579710394144058,1.0,1.9347152709960938,59.22953414916992,2.585634231567383,0.024748079434129402,17,0.0,0.21032662689685822,-61.085079193115234,0.19494670629501343,1000.0,14.31514026321757,17.0,57.987335205078125,17.0,0.6680929660797119,30.88322314771188,-113.41724862808834,35.42706298828125,0.12453454732894897,62.70087432861328,1.903236985206604,0.690729558467865,416.44950503471966,550.4606795310974,-113.41724862808834,3.8903141021728516,17000
18.0,0.32553336024284363,0.6248074173927307,0.19992752373218536,1.0,1.9484174251556396,63.468997955322266,2.5749759674072266,0.023782417899897774,18,0.0,0.34235477447509766,-65.36184692382812,0.18846243619918823,1000.0,27.62505370464241,18.0,62.29521942138672,18.0,0.6497682332992554,30.852154631913713,-99.35586105710526,36.9699821472168,0.123881034553051,66.56144714355469,3.526318073272705,0.6978558897972107,253.89358220886479,583.4276475906372,-99.35586105710526,3.401059627532959,18000
19.0,0.3535861074924469,0.6247451901435852,0.19719810783863068,1.0,1.9778910875320435,66.50047302246094,2.7856645584106445,0.023782417899897774,19,0.0,0.38016271591186523,-68.91035461425781,0.18921691179275513,1000.0,62.272608636632626,19.0,65.32633209228516,19.0,0.6759329438209534,30.82995645156213,-86.12382848493715,38.56491470336914,0.12530392408370972,72.38397216796875,4.281698226928711,0.6655929684638977,685.9285974124566,616.2837119102478,-86.12382848493715,4.401978492736816,19000
20.0,0.4311431646347046,0.6235931515693665,0.20726438611745834,1.0,1.9980621337890625,70.94417572021484,3.0206351280212402,0.02426044449968572,20,0.0,0.41011103987693787,-74.4275894165039,0.18991973996162415,1000.0,89.49493809277003,20.0,69.99398803710938,20.0,0.5846113562583923,30.828381181885,-57.02790338777546,40.3931999206543,0.1277104914188385,77.64421081542969,2.548088788986206,0.6105599999427795,606.7191977593806,648.7528450489044,-57.02790338777546,3.270045518875122,20000
21.0,0.4139692783355713,0.624207615852356,0.23260856419801712,1.0,2.0343222618103027,77.00941467285156,2.9239742755889893,0.023313810312614227,21,0.0,0.4586219787597656,-80.64452362060547,0.1911221593618393,1000.0,98.8440100544985,21.0,75.75083923339844,21.0,0.6189960837364197,30.834067358654664,-26.46609654110976,42.309146881103516,0.12810593843460083,82.51570129394531,2.749234914779663,0.6420758366584778,285.8254492890679,681.0648674964905,-26.46609654110976,3.852107286453247,21000
22.0,0.33131781220436096,0.6230267286300659,0.1833263859152794,1.0,2.0665225982666016,84.01123809814453,2.887552261352539,0.023313810312614227,22,0.0,0.2519378364086151,-87.72499084472656,0.19033509492874146,1000.0,115.81856887030513,22.0,82.6051025390625,22.0,0.6895282864570618,30.845670609531563,2.7050003182903777,44.377376556396484,0.12991748750209808,91.1704330444336,5.9775896072387695,0.6957551836967468,472.28430400224426,713.2281310558319,2.7050003182903777,3.78025221824646,22000
23.0,0.2676294147968292,0.6272851824760437,0.19992970675230026,1.0,2.0727243423461914,90.39363098144531,2.6642649173736572,0.02426044449968572,23,0.0,0.23461443185806274,-93.90851593017578,0.18108530342578888,1000.0,131.06155288990414,23.0,88.95831298828125,23.0,0.7352290153503418,30.853921467746314,2.472824191189964,46.339359283447266,0.1289965808391571,97.02690124511719,3.9495062828063965,0.7371242642402649,466.40720132108265,745.4481928348541,2.472824191189964,3.888615608215332,23000
