eval/episodes,rollout/episode_steps,total/steps_per_second,total/episodes,reference_actor_Q_mean,train/param_noise_distance,total/steps,obs_rms_std,train/loss_critic,reference_Q_std,param_noise_stddev,reference_actor_Q_std,ret_rms_mean,reference_action_mean,rollout/episodes,ret_rms_std,rollout/return,eval/return_history,train/loss_actor,total/epochs,reference_action_std,obs_rms_mean,rollout/actions_mean,eval/return,reference_Q_mean,rollout/Q_mean,rollout/actions_std,reference_perturbed_action_mean,total/duration,eval/Q,reference_perturbed_action_std,rollout/return_history
587.0,796.4347826086956,67.40247232946038,736.0,145.97512817382812,0.17415381968021393,587000,0.37171244621276855,21.957612991333008,19.579151153564453,0.02960235274322695,15.084579467773438,0.0,0.07112166285514832,736.0,1.0,126.45630753435813,430.52916748893745,-131.25184631347656,587,0.33571332693099976,0.024085747078061104,0.05118458345532417,49.842909535460144,144.2008056640625,141.7029266357422,0.46603429317474365,0.09186100214719772,8708.879358768463,104.71029663085938,0.354714959859848,347.32953794238273
588.0,795.1935047361299,67.4062068981647,739.0,144.46786499023438,0.18714040517807007,588000,0.3716936409473419,24.136274337768555,25.708574295043945,0.030804326970036468,21.950773239135742,0.0,0.057283662259578705,739.0,1.0,126.4753496858254,427.99981075279874,-131.0198516845703,588,0.33787623047828674,0.024093836545944214,0.051104120910167694,403.2613637650871,142.7662811279297,141.71078491210938,0.4658420979976654,0.05897168070077896,8723.232281684875,146.1436309814453,0.35049501061439514,341.106172742606
589.0,795.4702702702702,67.405783277396,740.0,144.7713623046875,0.1595582664012909,589000,0.3717660903930664,43.585227966308594,25.4449462890625,0.029019069447335507,20.984813690185547,0.0,0.10797020047903061,740.0,1.0,127.28030249695018,423.51014997872767,-130.6033172607422,589,0.3894769847393036,0.024095186963677406,0.05098802223801613,238.5224847572327,142.9429473876953,141.6780548095703,0.4657467305660248,-0.08079682290554047,8738.122626304626,145.21804809570312,0.364036500453949,348.23335493293763
590.0,795.7462887989204,67.39429656494114,741.0,144.59335327148438,0.23902688920497894,590000,0.3717711865901947,15.970525741577148,27.127567291259766,0.029019069447335507,21.760690689086914,0.0,0.061655666679143906,741.0,1.0,126.97631635947089,421.4483254673679,-133.3743438720703,590,0.3368077874183655,0.024086179211735725,0.05082669109106064,406.2804487067751,142.8218994140625,141.6273956298828,0.46579083800315857,0.08741210401058197,8754.450006484985,136.81039428710938,0.35723885893821716,341.0736301111823
591.0,795.8530997304582,67.39809103603771,742.0,144.43594360351562,0.25210851430892944,591000,0.37175238132476807,36.18404006958008,26.973970413208008,0.02960235274322695,20.78814697265625,0.0,0.16445383429527283,742.0,1.0,127.21109579330916,422.6894601728746,-130.0921630859375,591,0.35439950227737427,0.024095553904771805,0.05088452622294426,345.81997268986606,142.4116973876953,141.63525390625,0.46562013030052185,0.013178201392292976,8768.794351816177,147.24864196777344,0.3435806334018707,339.8102419440259
592.0,796.1278600269179,67.38700205703915,743.0,143.79739379882812,0.22813911736011505,592000,0.37175676226615906,26.0399227142334,27.58551788330078,0.029019069447335507,23.65270233154297,0.0,-0.06307714432477951,743.0,1.0,127.96448044281318,427.4078501440533,-130.75999450683594,592,0.37137407064437866,0.02408233843743801,0.05068559572100639,586.1778655084861,142.08706665039062,141.64488220214844,0.4654847979545593,-0.17387381196022034,8785.07697224617,146.77796936035156,0.38937997817993164,346.6069500796897
593.0,796.4018817204301,67.3753530043117,744.0,144.11331176757812,0.1603577882051468,593000,0.3717367351055145,37.70738220214844,26.04124641418457,0.030197360033365813,22.633438110351562,0.0,-0.032029349356889725,744.0,1.0,128.26616183569428,424.39077563770195,-132.33177185058594,593,0.37389200925827026,0.024081632494926453,0.05054587870836258,304.5871795836479,142.4537353515625,141.65509033203125,0.4653449058532715,0.09334506094455719,8801.43811583519,144.89219665527344,0.3707849085330963,345.79005202464054
594.0,796.6751677852349,67.37149236088648,745.0,144.05850219726562,0.193406879901886,594000,0.37165743112564087,25.635631561279297,26.175640106201172,0.030804326970036468,22.436031341552734,0.0,0.05497258901596069,745.0,1.0,128.75305029087144,421.330509200366,-130.43557739257812,594,0.3582371175289154,0.02410152554512024,0.05056515336036682,385.0075556279059,142.4967498779297,141.66168212890625,0.46526896953582764,0.06843356043100357,8816.785545110703,145.9947509765625,0.4089103043079376,349.8514062888543
595.0,796.9477211796246,67.36033846095839,746.0,145.28256225585938,0.29957160353660583,595000,0.3715870976448059,42.85466766357422,24.437219619750977,0.02960235274322695,20.771509170532227,0.0,0.07527099549770355,746.0,1.0,128.2328523389465,421.2370745083081,-129.86807250976562,595,0.3656582534313202,0.024109814316034317,0.05058246850967407,-52.361183129545665,143.8253173828125,141.66940307617188,0.46535563468933105,0.10749854147434235,8833.091008663177,130.32994079589844,0.38561609387397766,342.98497882418656
596.0,797.2195448460509,67.350070804083,747.0,145.64602661132812,0.2057100534439087,596000,0.37155771255493164,22.072002410888672,23.23845863342285,0.030804326970036468,19.943845748901367,0.0,-0.07818916440010071,747.0,1.0,128.46351723950056,419.76605735583826,-132.38450622558594,596,0.3703431785106659,0.024128029122948647,0.0506710447371006,555.7942780055363,144.0170440673828,141.67955017089844,0.46522757411003113,0.047608885914087296,8849.285425901413,147.72845458984375,0.4277842342853546,344.93290956214
597.0,797.49064171123,67.33994228113207,748.0,144.1428985595703,0.19461829960346222,597000,0.3714914321899414,13.923784255981445,29.104726791381836,0.030197360033365813,25.919588088989258,0.0,-0.024552064016461372,748.0,1.0,128.745611646123,425.2519077646198,-131.94540405273438,597,0.3455398976802826,0.0241471566259861,0.05058914050459862,449.7098652072144,142.65823364257812,141.69012451171875,0.4651341140270233,0.007620766758918762,8865.466464281082,148.16375732421875,0.40714046359062195,346.6601034965544
598.0,797.7610146862484,67.32823894975505,749.0,144.82244873046875,0.16193854808807373,598000,0.37136977910995483,25.466787338256836,26.497634887695312,0.030197360033365813,22.270835876464844,0.0,0.05655578151345253,749.0,1.0,129.0263249050739,426.5552659209773,-132.6583251953125,598,0.400688111782074,0.024182694032788277,0.050368666648864746,536.6742912514554,143.0081329345703,141.7003173828125,0.46504589915275574,-0.02174989879131317,8881.860112905502,147.55612182617188,0.379763662815094,344.99235323705614
599.0,798.0306666666667,67.31717986897127,750.0,145.0296630859375,0.1831662952899933,599000,0.3712785840034485,38.227909088134766,23.58223533630371,0.030804326970036468,20.229272842407227,0.0,-0.013571330346167088,750.0,1.0,129.41866700644434,426.2037598578333,-131.90704345703125,599,0.364894837141037,0.02419973351061344,0.050179846584796906,307.15958538918443,143.38641357421875,141.70840454101562,0.4649568498134613,-0.007799059152603149,8898.174302101135,126.8446273803711,0.43739670515060425,344.9543844741094
600.0,798.2996005326231,67.30674913780358,751.0,144.71385192871094,0.2192610204219818,600000,0.37121012806892395,34.079647064208984,24.83013153076172,0.02960235274322695,22.019512176513672,0.0,-0.0415872260928154,751.0,1.0,129.66756986835605,423.6425658213032,-132.47103881835938,600,0.3588590621948242,0.024192113429307938,0.05009230598807335,543.2621527775374,143.20555114746094,141.7078399658203,0.46483415365219116,-0.021016035228967667,8914.410630226135,147.17758178710938,0.33997389674186707,343.3647584186903
601.0,798.5678191489362,67.29587119354,752.0,145.2061004638672,0.22074207663536072,601000,0.37111523747444153,18.878135681152344,24.80666160583496,0.02788675535407124,22.477670669555664,0.0,-0.017131604254245758,752.0,1.0,130.14147121514486,423.18520826684,-131.7847137451172,601,0.3938911557197571,0.02417886070907116,0.05009755119681358,482.24061327976324,143.58682250976562,141.7161102294922,0.4646792709827423,0.011568590998649597,8930.711339950562,146.9353485107422,0.359528511762619,346.2959309828706
602.0,798.8353253652058,67.28468375175332,753.0,145.20822143554688,0.21676267683506012,602000,0.37106460332870483,45.08363342285156,24.192962646484375,0.030197360033365813,19.781953811645508,0.0,0.022664397954940796,753.0,1.0,130.68212760523954,424.2458511260309,-132.3728485107422,602,0.37848371267318726,0.024177368730306625,0.05002034083008766,289.943821053895,143.25640869140625,141.7252197265625,0.46451371908187866,-0.049346357583999634,8947.058475017548,146.85272216796875,0.3684347867965698,347.9894411420558
603.0,799.1021220159151,67.27335895374124,754.0,145.87863159179688,0.2628526985645294,603000,0.3710634112358093,17.050033569335938,20.88715934753418,0.0314234939421342,18.19873809814453,0.0,0.016690131276845932,754.0,1.0,131.18717587527743,421.9905329408567,-134.14248657226562,603,0.3520422875881195,0.024170424789190292,0.04994514584541321,461.3316945467174,144.38107299804688,141.73696899414062,0.46438026428222656,0.04235514998435974,8963.429348230362,147.1438446044922,0.40910109877586365,352.38407185076386
604.0,799.3682119205298,67.26512974510342,755.0,146.05905151367188,0.21803000569343567,604000,0.3710753619670868,22.563671112060547,23.262800216674805,0.0314234939421342,19.81662368774414,0.0,0.04660439491271973,755.0,1.0,131.73464385607406,421.50505682049845,-132.74212646484375,604,0.32639768719673157,0.024167394265532494,0.04994978383183479,393.1117142835677,144.33702087402344,141.75059509277344,0.464214950799942,-0.015669260174036026,8979.392477035522,147.44009399414062,0.3368576169013977,354.5339823500944
605.0,799.6335978835979,67.25380136938838,756.0,145.71104431152344,0.16459921002388,605000,0.37113285064697266,28.4154109954834,27.065662384033203,0.03269941380439556,21.716325759887695,0.0,0.05902993306517601,756.0,1.0,132.33359260350613,422.41710732325174,-131.03807067871094,605,0.3870384991168976,0.024174833670258522,0.04997752606868744,573.2315180844492,143.41160583496094,141.71034240722656,0.46426182985305786,0.08627214282751083,8995.77403330803,147.1364288330078,0.36549249291419983,355.85287881635895
606.0,799.898282694848,67.24932335863025,757.0,145.91610717773438,0.23491615056991577,606000,0.3712083697319031,25.21917152404785,27.407777786254883,0.030804326970036468,22.05797576904297,0.0,-0.021180996671319008,757.0,1.0,131.02496822302575,424.5386453817945,-133.56719970703125,606,0.3622809052467346,0.024180147796869278,0.05020422115921974,388.0479150985564,143.83685302734375,141.60745239257812,0.4644455015659332,0.07393024861812592,9011.243083715439,148.6801300048828,0.37009575963020325,343.0516233754841
607.0,800.1622691292876,67.24529782567409,758.0,145.28408813476562,0.23578912019729614,607000,0.3711790144443512,38.864070892333984,29.459463119506836,0.030804326970036468,25.690082550048828,0.0,0.1443023979663849,758.0,1.0,130.34505863403453,420.5994611128361,-132.24977111816406,607,0.32998037338256836,0.024173706769943237,0.05029771476984024,-53.12396915788882,143.6455535888672,141.49400329589844,0.46467429399490356,0.04028337448835373,9026.653455734253,111.35102844238281,0.36768049001693726,335.1334803953398
608.0,800.4255599472991,67.23918405987088,759.0,144.83880615234375,0.2049814611673355,608000,0.3711230754852295,31.502901077270508,28.503740310668945,0.0320551061703711,23.645877838134766,0.0,0.008773982524871826,759.0,1.0,130.81705687018388,426.5727250957318,-134.03500366210938,608,0.35248392820358276,0.02415059134364128,0.05025647208094597,379.4134236161193,143.01165771484375,141.49851989746094,0.4645688533782959,0.09617111086845398,9042.346490383148,143.9512176513672,0.3765113055706024,337.6765745671044
609.0,800.6881578947368,67.22846121318629,760.0,145.06680297851562,0.23890402913093567,609000,0.37107574939727783,20.739849090576172,28.355422973632812,0.030197360033365813,23.06534194946289,0.0,0.03288206085562706,760.0,1.0,130.93757870056095,429.95427862208453,-133.70938110351562,609,0.3491818308830261,0.02413785085082054,0.05016230046749115,513.4107330802724,143.06439208984375,141.51304626464844,0.4644704759120941,-0.06794730573892593,9058.66338467598,149.18528747558594,0.34499162435531616,335.18987974886033
610.0,800.9500657030223,67.2175893985099,761.0,144.42532348632812,0.2661602795124054,610000,0.3710227906703949,38.91878128051758,30.675996780395508,0.029019069447335507,25.066680908203125,0.0,0.046368662267923355,761.0,1.0,131.29515213036547,431.14697503118185,-130.99551391601562,610,0.3221678137779236,0.024170318618416786,0.05009913071990013,572.5503289952444,142.40513610839844,141.5247039794922,0.464325487613678,0.05576571822166443,9075.005596876144,148.39581298828125,0.36707085371017456,333.84163552797764
611.0,801.2112860892388,67.2075502433055,762.0,144.91761779785156,0.23306916654109955,611000,0.3709392845630646,57.51651382446289,28.552570343017578,0.030197360033365813,22.860435485839844,0.0,-0.046305276453495026,762.0,1.0,131.92064142744252,435.27250617960897,-128.8980712890625,611,0.3477310240268707,0.02419290505349636,0.05014042556285858,644.1712094838073,142.6334228515625,141.53782653808594,0.46414732933044434,0.09570948779582977,9091.240460157394,149.77951049804688,0.31644296646118164,334.2531362410057
612.0,801.4718217562254,67.19762345577567,763.0,145.04925537109375,0.1599782258272171,612000,0.37088140845298767,37.56891632080078,26.21751594543457,0.030804326970036468,20.919166564941406,0.0,-0.0198218896985054,763.0,1.0,132.3354172506152,436.7431331561185,-132.05201721191406,612,0.3327731788158417,0.024207863956689835,0.05012811720371246,623.4180731485845,142.86468505859375,141.54348754882812,0.463990181684494,-0.08291193097829819,9107.464944839478,147.47161865234375,0.33204570412635803,338.05570377059485
613.0,801.7316753926701,67.18709573535645,764.0,145.01370239257812,0.18953481316566467,613000,0.37075281143188477,20.605295181274414,27.865306854248047,0.030804326970036468,22.951595306396484,0.0,0.017186639830470085,764.0,1.0,132.60602862994037,436.75196123406675,-131.2537078857422,613,0.3413090109825134,0.024208541959524155,0.04986903816461563,635.7871679851676,143.01541137695312,141.5475311279297,0.4639755189418793,-0.12303656339645386,9123.775827646255,149.2144012451172,0.3642492890357971,341.2800769154448
614.0,801.0874673629243,67.17692362051947,766.0,145.90631103515625,0.18084311485290527,614000,0.3707337975502014,33.3973503112793,25.296693801879883,0.0314234939421342,19.87725830078125,0.0,0.01322556845843792,766.0,1.0,132.7628549428102,436.53753394472443,-132.822265625,614,0.3311884105205536,0.024214277043938637,0.04965391382575035,627.8088286439873,143.72120666503906,141.55291748046875,0.46387091279029846,-0.01758202724158764,9140.043439149857,150.41676330566406,0.33245977759361267,344.8944554743934
615.0,801.3468057366363,67.1824649452475,767.0,145.32421875,0.21703080832958221,615000,0.3706428110599518,28.306617736816406,25.510475158691406,0.029019069447335507,19.9462890625,0.0,-0.02768993377685547,767.0,1.0,133.04654130828283,438.6261926712956,-131.98780822753906,615,0.3041251003742218,0.024222390726208687,0.04971901699900627,333.4214481702068,143.4071044921875,141.52911376953125,0.46373462677001953,0.1932114213705063,9154.174389123917,146.7782440185547,0.31504860520362854,347.8206182502127
616.0,800.8465539661898,67.17135872123484,769.0,145.36972045898438,0.19432106614112854,616000,0.3706526458263397,19.63608169555664,26.87732696533203,0.030804326970036468,22.505983352661133,0.0,0.0976499691605568,769.0,1.0,133.63099354911768,439.5705311029636,-130.63052368164062,616,0.2979689836502075,0.024250321090221405,0.049853235483169556,742.41133872368,143.47271728515625,141.541015625,0.4635598659515381,0.11199573427438736,9170.575253009796,147.39892578125,0.3247804343700409,349.5059085884028
617.0,801.1051948051949,67.16088188076628,770.0,144.16549682617188,0.22362112998962402,617000,0.37061136960983276,35.70816421508789,30.99420166015625,0.030804326970036468,24.086389541625977,0.0,0.029713880270719528,770.0,1.0,134.1345872493091,440.37494884268744,-130.77818298339844,617,0.34550943970680237,0.024276377633213997,0.049986355006694794,627.6829841285722,141.6273956298828,141.55108642578125,0.463370144367218,-0.05915714427828789,9186.8954474926,148.5177001953125,0.3525409698486328,350.53376932518665
618.0,801.3631647211414,67.15019042119272,771.0,146.04734802246094,0.19442225992679596,618000,0.3706407845020294,17.904817581176758,25.794885635375977,0.02960235274322695,19.664445877075195,0.0,0.09249140322208405,771.0,1.0,134.6711581247473,444.16023329271377,-132.5782470703125,618,0.40738657116889954,0.024267014116048813,0.04993422329425812,301.7379688775612,143.64906311035156,141.56207275390625,0.46321526169776917,0.06495596468448639,9203.250149011612,147.5499267578125,0.37143102288246155,353.518877751965
619.0,801.6204663212435,67.13984081184994,772.0,145.68359375,0.20691007375717163,619000,0.37065133452415466,30.606212615966797,22.579233169555664,0.028447279136688073,21.877880096435547,0.0,0.031137824058532715,772.0,1.0,135.1769308427721,438.9660076570588,-133.02249145507812,619,0.4348815381526947,0.024271251633763313,0.049990877509117126,285.8253828897446,144.5317840576172,141.55413818359375,0.46311506628990173,-0.011441629379987717,9219.563116550446,146.31289672851562,0.4159488081932068,352.38067591778344
620.0,801.8771021992238,67.1291244238068,773.0,146.13113403320312,0.20707835257053375,620000,0.37053626775741577,23.382761001586914,22.781747817993164,0.029019069447335507,19.935619354248047,0.0,0.07843813300132751,773.0,1.0,131.99390485687397,436.69092261674547,-132.24436950683594,620,0.4219786822795868,0.024303534999489784,0.05087639391422272,39.47457695496822,144.4219970703125,141.29977416992188,0.46406862139701843,0.15320682525634766,9235.93157696724,121.18587493896484,0.46371689438819885,325.48290097531356
621.0,802.1330749354005,67.12586159294528,774.0,145.74929809570312,0.17383073270320892,621000,0.3704405128955841,27.243562698364258,23.652109146118164,0.028447279136688073,21.257247924804688,0.0,-0.04547940567135811,774.0,1.0,131.50111090304384,428.89636587568054,-132.9014129638672,621,0.3759734332561493,0.024334421381354332,0.051091887056827545,-125.33045138847267,144.2446746826172,141.3137969970703,0.4641706943511963,0.07190697640180588,9251.277901887894,98.24055480957031,0.3628445863723755,317.3419700210458
622.0,802.3883870967742,67.12257857158504,775.0,146.15924072265625,0.2475079596042633,622000,0.37047284841537476,34.90436553955078,20.711414337158203,0.028447279136688073,18.871685028076172,0.0,0.059978585690259933,775.0,1.0,131.88115817158933,428.32488654922315,-132.37864685058594,622,0.3438839018344879,0.02429923042654991,0.05098240077495575,489.52614939203386,144.86056518554688,141.3306884765625,0.4640510082244873,0.09103835374116898,9266.628506183624,149.36526489257812,0.36220240592956543,315.82824566310137
623.0,802.2757731958762,67.11206244843243,776.0,146.88772583007812,0.1950148195028305,623000,0.37052616477012634,17.5206241607666,20.51120376586914,0.030197360033365813,16.330472946166992,0.0,0.0995340645313263,776.0,1.0,132.0366314246574,429.0197852923604,-132.91639709472656,623,0.3434258699417114,0.024291425943374634,0.050984036177396774,462.45751286335224,144.866943359375,141.34539794921875,0.46393856406211853,0.0635075569152832,9282.980991363525,145.56398010253906,0.3600471615791321,313.07508888217546
624.0,802.5302445302445,67.10189124977737,777.0,146.50892639160156,0.19181779026985168,624000,0.3705196976661682,34.813438415527344,25.679336547851562,0.02960235274322695,19.68279266357422,0.0,-0.05816829949617386,777.0,1.0,132.6212135581433,430.328321570704,-132.86734008789062,624,0.3441679775714874,0.024310467764735222,0.051095835864543915,585.5686549502182,143.97296142578125,141.35958862304688,0.4637805223464966,0.18097850680351257,9299.290800571442,149.0831298828125,0.34013405442237854,316.786126307274
625.0,801.9216944801027,67.09456475483083,779.0,146.88735961914062,0.14884327352046967,625000,0.37050285935401917,15.485455513000488,20.728343963623047,0.02960235274322695,17.79338264465332,0.0,-0.0022188201546669006,779.0,1.0,132.93490667184253,435.1842212493785,-132.4528350830078,625,0.3235791027545929,0.02433783747255802,0.0512770377099514,573.982969748821,145.27130126953125,141.3722686767578,0.46362176537513733,0.11354406923055649,9315.210587978363,148.8683624267578,0.3177344799041748,313.9248449442488
626.0,802.175641025641,67.08391028736685,780.0,146.98252868652344,0.21306593716144562,626000,0.3704952895641327,38.549285888671875,20.216541290283203,0.02960235274322695,16.317819595336914,0.0,0.056005217134952545,780.0,1.0,133.59209981956255,437.27571777584143,-132.6651153564453,626,0.3319265842437744,0.024358505383133888,0.05140954628586769,544.0249114797618,145.08041381835938,141.385986328125,0.46341416239738464,0.20629364252090454,9331.596761703491,148.66354370117188,0.3293864130973816,317.89106590006463
627.0,802.4289372599231,67.07398260218217,781.0,148.53945922851562,0.15952852368354797,627000,0.37049588561058044,48.81794357299805,15.805632591247559,0.030197360033365813,11.505465507507324,0.0,0.034833669662475586,781.0,1.0,134.17811302024026,445.72998785788616,-132.9496307373047,627,0.3413074016571045,0.024383336305618286,0.051598139107227325,501.82588436984634,146.70260620117188,141.400634765625,0.46322327852249146,0.00696207582950592,9347.886850833893,148.9656219482422,0.3408561646938324,318.44127394355166
628.0,802.6815856777494,67.07295973016248,782.0,147.082763671875,0.22200843691825867,628000,0.37053319811820984,18.808425903320312,23.560686111450195,0.02960235274322695,19.737674713134766,0.0,0.038634661585092545,782.0,1.0,134.82827651027497,442.94373247221995,-132.64471435546875,628,0.38580307364463806,0.0243849940598011,0.05150066316127777,22.066678418907948,145.19210815429688,141.4134979248047,0.4630386233329773,-0.0543399453163147,9362.93854522705,128.34393310546875,0.37059253454208374,318.7243556325662
629.0,802.933588761175,67.06340458182261,783.0,147.4723663330078,0.168013334274292,629000,0.37057816982269287,56.67166519165039,21.99998664855957,0.029019069447335507,17.037626266479492,0.0,0.01278136670589447,783.0,1.0,135.20358430745875,446.5827417592648,-133.38531494140625,629,0.3482793867588043,0.024374522268772125,0.05142182484269142,575.8600323554009,145.24034118652344,141.42739868164062,0.46288445591926575,0.15907791256904602,9379.183832406998,148.643310546875,0.36246949434280396,317.04521235975915
630.0,803.1849489795918,67.05348095644683,784.0,147.76388549804688,0.1864045113325119,630000,0.37059029936790466,36.37083435058594,20.556089401245117,0.029019069447335507,16.28163719177246,0.0,0.06817815452814102,784.0,1.0,135.38451918709347,450.6891230752299,-133.81460571289062,630,0.35789474844932556,0.02435641549527645,0.05153319984674454,622.1100767805099,145.93646240234375,141.44313049316406,0.46278226375579834,0.11935116350650787,9395.485379934311,148.25686645507812,0.38374295830726624,313.3768425872815
631.0,803.4356687898089,67.04361648773546,785.0,146.9645538330078,0.23766224086284637,631000,0.3704993426799774,24.167400360107422,24.57132911682129,0.028447279136688073,20.239151000976562,0.0,0.13199138641357422,785.0,1.0,135.96166965455993,455.58491012232605,-133.5245819091797,631,0.3497718274593353,0.024384288117289543,0.05154342204332352,622.6399744739755,145.1461181640625,141.4551239013672,0.4625776410102844,-0.12623292207717896,9411.783448696136,150.16317749023438,0.34980517625808716,315.0298542671294
632.0,803.6857506361323,67.03404117684615,786.0,147.76516723632812,0.16286805272102356,632000,0.3704602122306824,17.907222747802734,23.26108169555664,0.030197360033365813,14.626762390136719,0.0,0.01854163594543934,786.0,1.0,136.7853657246699,457.3158043294079,-134.82638549804688,632,0.344225138425827,0.024384919553995132,0.0514775775372982,646.8870972695172,145.07138061523438,141.46958923339844,0.46239545941352844,0.13650305569171906,9428.045645236969,149.2056427001953,0.3446030616760254,317.79431128940575
633.0,803.9351969504447,67.02420317886855,787.0,147.1634521484375,0.23074407875537872,633000,0.37044191360473633,33.89476013183594,22.14143180847168,0.030804326970036468,16.07381820678711,0.0,0.07192148268222809,787.0,1.0,137.31357401044656,455.7604250357447,-133.4006805419922,633,0.3510452210903168,0.024394510313868523,0.051496949046850204,582.9642552782127,144.95169067382812,141.48342895507812,0.46222877502441406,0.002770095132291317,9444.349503278732,148.7959442138672,0.3641418218612671,323.2845847385803
634.0,804.1840101522843,67.01832188519188,788.0,148.07672119140625,0.25541236996650696,634000,0.3704831898212433,20.900083541870117,23.410140991210938,0.0314234939421342,17.48377799987793,0.0,-0.009621044620871544,788.0,1.0,138.06247622623397,452.88772647067475,-134.02352905273438,634,0.3459179699420929,0.024386968463659286,0.05138882249593735,489.5952769773804,145.64456176757812,141.4981689453125,0.4620819687843323,-0.11628512293100357,9460.099599123001,149.02740478515625,0.35781329870224,322.08583496928406
635.0,804.4321926489226,67.00830234992924,789.0,147.52435302734375,0.1750958412885666,635000,0.370449036359787,41.92369079589844,24.737953186035156,0.0314234939421342,19.434120178222656,0.0,0.041918035596609116,789.0,1.0,138.51452006142043,450.82631533623214,-131.63140869140625,635,0.3633641302585602,0.02438959851861,0.051254965364933014,413.20285539174176,145.24234008789062,141.51065063476562,0.4619300067424774,0.15227404236793518,9476.43766117096,148.29949951171875,0.3621925413608551,322.34365838185613
636.0,804.679746835443,66.99887156320275,790.0,146.86288452148438,0.21237686276435852,636000,0.3704347610473633,41.115821838378906,26.922849655151367,0.02960235274322695,20.751344680786133,0.0,-0.010775655508041382,790.0,1.0,138.9566556420854,450.93867300571526,-134.00656127929688,636,0.3415714502334595,0.024406123906373978,0.05130378529429436,673.0791032521587,144.43817138671875,141.5236358642578,0.46173688769340515,-0.018856031820178032,9492.697192668915,150.916015625,0.3528434634208679,319.8666832095142
637.0,804.9266750948167,66.98867890826278,791.0,146.60650634765625,0.24422931671142578,637000,0.37041983008384705,61.45305252075195,29.1146297454834,0.0314234939421342,24.06756019592285,0.0,0.046315811574459076,791.0,1.0,139.57123159443645,453.22475253178624,-133.81919860839844,637,0.3353409171104431,0.024412130936980247,0.051233116537332535,732.9176222642517,144.42898559570312,141.5363311767578,0.4615413546562195,0.03285536915063858,9509.06944847107,149.8882293701172,0.34821751713752747,319.3657561076595
638.0,805.1729797979798,66.97823335070329,792.0,145.45346069335938,0.23989428579807281,638000,0.3704250752925873,21.513898849487305,30.989397048950195,0.0314234939421342,28.549602508544922,0.0,-0.011268865317106247,792.0,1.0,140.2710406872321,454.23876557478025,-136.54043579101562,638,0.34129253029823303,0.02442025952041149,0.051202982664108276,615.8763971661209,143.69268798828125,141.55001831054688,0.4613388776779175,0.025522254407405853,9525.482654333115,149.28099060058594,0.3516797721385956,318.6866319870236
639.0,805.4186633039092,66.96776457421926,793.0,146.01292419433594,0.2349184900522232,639000,0.370334267616272,32.94112014770508,28.873117446899414,0.030197360033365813,25.906187057495117,0.0,0.03270641714334488,793.0,1.0,140.69370937899248,453.5163393771894,-136.44052124023438,639,0.3373611271381378,0.024432191625237465,0.051080089062452316,472.6392144099873,144.4502716064453,141.5636749267578,0.46119821071624756,-0.1656254231929779,9541.904288768768,150.70225524902344,0.3729664981365204,318.9419168349577
640.0,805.6637279596978,66.95747486344511,794.0,146.40838623046875,0.17740905284881592,640000,0.3703097105026245,38.514259338378906,29.1542911529541,0.0320551061703711,25.138813018798828,0.0,0.048326898366212845,794.0,1.0,141.19721009634785,452.50673226420344,-135.1841278076172,640,0.3400019407272339,0.024434400722384453,0.05089690163731575,690.2296064116833,144.61245727539062,141.57769775390625,0.46105045080184937,0.08976249396800995,9558.30549621582,150.32342529296875,0.3542962968349457,318.5854523334643
641.0,805.9081761006289,66.9470322158713,795.0,146.25592041015625,0.18940459191799164,641000,0.37029045820236206,32.716651916503906,30.652082443237305,0.03335667202186391,26.401779174804688,0.0,-0.10561200231313705,795.0,1.0,141.87007334494785,453.09852023301335,-133.93182373046875,641,0.3321419954299927,0.02444290742278099,0.05087815225124359,643.920307443242,144.11244201660156,141.5918426513672,0.4608737528324127,-0.12429657578468323,9574.73361825943,150.83290100097656,0.3825187385082245,319.6291060574225
642.0,806.1520100502513,66.93634580057632,796.0,146.26519775390625,0.22755703330039978,642000,0.370290607213974,23.933053970336914,28.292736053466797,0.0320551061703711,24.35942840576172,0.0,0.02094246819615364,796.0,1.0,142.25054480720323,453.33770877732627,-135.07577514648438,642,0.331049382686615,0.024431174620985985,0.050615664571523666,638.7516635090983,144.4237518310547,141.60568237304688,0.4607709050178528,-0.15961183607578278,9591.201795101166,151.5491943359375,0.3427712619304657,317.91638045617236
643.0,806.3952321204517,66.92531424097827,797.0,147.24105834960938,0.18441836535930634,643000,0.37027376890182495,25.66476058959961,26.156911849975586,0.0320551061703711,22.310401916503906,0.0,0.032122425734996796,797.0,1.0,142.72849589208627,451.37556998531,-134.77947998046875,643,0.3485560417175293,0.024414023384451866,0.050412245094776154,449.43039722647035,145.44955444335938,141.62026977539062,0.4606229364871979,-0.07775144279003143,9607.724779367447,150.56350708007812,0.34784135222435,315.4733138148128
644.0,806.6378446115289,66.9151410275391,798.0,146.64028930664062,0.1674393266439438,644000,0.3702482581138611,32.40407943725586,28.136003494262695,0.03269941380439556,23.486061096191406,0.0,0.08259192109107971,798.0,1.0,143.3867863942716,449.9082282072809,-133.74241638183594,644,0.3475647270679474,0.02441006898880005,0.05032575875520706,450.13589195436145,144.7625732421875,141.63418579101562,0.46043938398361206,-0.03269128501415253,9624.129757642746,149.28472900390625,0.35791295766830444,319.66360719619445
