eval/episodes,rollout/Q_mean,obs_rms_std,train/loss_actor,eval/return,rollout/return_history,ret_rms_mean,train/loss_critic,ret_rms_std,reference_action_mean,reference_Q_mean,rollout/episode_steps,rollout/actions_std,reference_actor_Q_std,rollout/episodes,reference_Q_std,param_noise_stddev,reference_perturbed_action_mean,total/duration,total/episodes,eval/Q,eval/return_history,total/steps,total/epochs,rollout/actions_mean,reference_action_std,reference_perturbed_action_std,reference_actor_Q_mean,rollout/return,train/param_noise_distance,obs_rms_mean,total/steps_per_second
108.0,1204.7244873046875,6.396501064300537,-1566.082763671875,508.49346151878143,413.19536321295055,0.0,28616.66015625,1.0,0.1526227444410324,1168.705078125,78.75492341356674,0.8405930995941162,1250.033935546875,1371.0,1102.2828369140625,0.016294603698363365,0.16095420718193054,2259.352414369583,1371.0,1747.208984375,419.4151099370598,108000,108,0.18871721625328064,0.851418137550354,0.8571698665618896,1366.0986328125,372.86589642434984,0.19540144503116608,2.0383799076080322,47.80130771681086
109.0,1209.9127197265625,6.391077995300293,-1531.4521484375,351.03351408518813,415.1963878042268,0.0,28247.337890625,1.0,0.18082986772060394,1208.95849609375,78.87110789283128,0.8407962918281555,1245.3848876953125,1381.0,1112.4197998046875,0.017644720880324885,0.14417731761932373,2280.244066476822,1381.0,1839.097900390625,419.8778712079552,109000,109,0.1886385828256607,0.8574203252792358,0.889043927192688,1407.0086669921875,373.2956547431719,0.18915997445583344,2.0385541915893555,47.80190050813929
110.0,1214.80078125,6.388331413269043,-1571.8065185546875,521.289310166168,421.5192384987876,0.0,29405.0,1.0,0.16389639675617218,1212.9052734375,79.01149425287356,0.8410534858703613,1223.143798828125,1392.0,1100.8651123046875,0.01695622994987775,0.11679176986217499,2301.393067598343,1392.0,1676.6839599609375,422.0044740339067,110000,110,0.1886856108903885,0.8520468473434448,0.8694211840629578,1396.311767578125,373.7757057077887,0.22197483479976654,2.0386013984680176,47.79713711173743
111.0,1219.88623046875,6.383242130279541,-1571.138916015625,586.5994230506659,417.00092289356473,0.0,30103.810546875,1.0,0.11655636131763458,1280.54296875,79.13694721825964,0.8413354754447937,1253.994873046875,1402.0,1135.1318359375,0.017644720880324885,0.14074131846427917,2322.704232931137,1402.0,2223.089111328125,423.9121208519371,111000,111,0.18862424790859222,0.8660843372344971,0.866395890712738,1482.0648193359375,374.1586120389506,0.1964268535375595,2.0382890701293945,47.78912374044435
112.0,1223.90771484375,6.384178638458252,-1557.3668212890625,354.8153816279926,426.6073987525094,0.0,30333.1640625,1.0,0.18594369292259216,1251.125244140625,79.27832861189802,0.8417118191719055,1197.7294921875,1412.0,1052.363525390625,0.017297050171870294,0.1801401525735855,2343.5152945518494,1412.0,1651.82177734375,423.08290708028966,112000,112,0.18859073519706726,0.8600403070449829,0.8477573394775391,1456.78759765625,374.6368257116794,0.2246929556131363,2.0385704040527344,47.791452550096444
113.0,1226.9097900390625,6.380125522613525,-1538.0816650390625,442.074356541308,436.57084727637624,0.0,35163.66796875,1.0,0.1490827202796936,1328.7037353515625,79.44092827004219,0.841960608959198,1245.564208984375,1422.0,1104.92236328125,0.01662212523270047,0.16612444818019867,2364.527447462082,1422.0,1439.509033203125,423.6930346696814,113000,113,0.18824763596057892,0.8491774201393127,0.8404421210289001,1542.337646484375,375.34646985421404,0.21097025275230408,2.038330316543579,47.789675743153786
114.0,1232.6953125,6.375781536102295,-1549.36181640625,563.1105100401704,437.2448219091527,0.0,31609.015625,1.0,0.09779030829668045,1359.179443359375,79.4623430962343,0.8420491814613342,1281.625,1434.0,1169.616943359375,0.01662212523270047,0.11260579526424408,2385.6934444904327,1434.0,2050.5751953125,426.29381899003056,114000,114,0.18784484267234802,0.8737854361534119,0.8674763441085815,1562.128662109375,375.4342900558445,0.1778971403837204,2.037382125854492,47.78484857862767
115.0,1237.34033203125,6.371665000915527,-1514.80615234375,573.3199837107446,440.6451292577294,0.0,32340.171875,1.0,0.05712774395942688,1279.436279296875,79.59695290858726,0.8422322869300842,1214.1658935546875,1444.0,1090.14453125,0.016294603698363365,0.049134187400341034,2406.9658303260803,1444.0,2530.094482421875,427.58590919610833,115000,115,0.18721555173397064,0.8737763166427612,0.8664005398750305,1469.57861328125,376.11431841614666,0.2083004266023636,2.0358211994171143,47.77799441565838
116.0,1245.7374267578125,6.366940975189209,-1552.84375,459.4065183285973,445.4499086244315,0.0,31045.46484375,1.0,0.10135193169116974,1295.5194091796875,79.74415405777167,0.8420925736427307,1254.5301513671875,1454.0,1110.8533935546875,0.017297050171870294,0.1601136475801468,2428.043240070343,1454.0,2390.071533203125,428.4699283126127,116000,116,0.18724781274795532,0.8551297783851624,0.8498419523239136,1504.31298828125,376.7556715396036,0.2141355723142624,2.0356879234313965,47.77509645859493
117.0,1251.671630859375,6.361776828765869,-1591.6824951171875,592.1838429355885,441.1773662150865,0.0,30621.341796875,1.0,0.17231091856956482,1424.478271484375,79.87090163934427,0.8421033620834351,1283.3826904296875,1464.0,1175.697509765625,0.017644720880324885,0.20386256277561188,2449.5716338157654,1464.0,2455.899658203125,431.7131626628115,117000,117,0.1872490644454956,0.8420621156692505,0.8472303152084351,1623.4107666015625,377.3537139246988,0.22198913991451263,2.0359947681427,47.763453162521266
118.0,1257.010986328125,6.357001781463623,-1597.8453369140625,475.40811137675,437.7231264864461,0.0,30405.693359375,1.0,0.1673133224248886,1354.716552734375,79.9410569105691,0.8421459794044495,1265.11083984375,1476.0,1151.54736328125,0.017297050171870294,0.14584605395793915,2471.2470004558563,1476.0,1712.1934814453125,434.17281172968865,118000,118,0.1873178631067276,0.848781168460846,0.8455603718757629,1522.760498046875,377.58729693611366,0.19645920395851135,2.035879611968994,47.749172777238876
119.0,1264.364013671875,6.361141681671143,-1612.321533203125,493.23009058992665,441.5997755542625,0.0,30925.5,1.0,0.11278104782104492,1304.0478515625,80.02626262626262,0.8416739702224731,1259.170166015625,1485.0,1105.6279296875,0.017999379770019416,0.12719476222991943,2492.9307329654694,1485.0,1942.0262451171875,435.07504435600566,119000,119,0.18782629072666168,0.8667927980422974,0.8638027906417847,1532.314697265625,378.0739584138754,0.18506558239459991,2.0357720851898193,47.73498052970103
120.0,1268.44921875,6.356085777282715,-1548.69482421875,351.44303461834795,444.1290830368334,0.0,29689.134765625,1.0,0.24646911025047302,1244.2392578125,80.17580213903743,0.8419020175933838,1222.7806396484375,1496.0,1052.1207275390625,0.01695622994987775,0.18715059757232666,2514.2390909194946,1496.0,1808.47021484375,434.3386495415897,120000,120,0.18770387768745422,0.8306649327278137,0.8516424894332886,1473.4517822265625,378.6874627081285,0.19949063658714294,2.035728931427002,47.72815776884378
121.0,1273.1370849609375,6.353170871734619,-1542.1488037109375,413.9949799507837,443.8980146178686,0.0,30705.84765625,1.0,0.22903689742088318,1324.8990478515625,80.21816976127322,0.841966450214386,1217.907470703125,1508.0,1093.3316650390625,0.01662212523270047,0.2290562242269516,2535.52015542984,1508.0,1469.7462158203125,432.48067531832356,121000,121,0.187453955411911,0.8208918571472168,0.821895182132721,1510.307373046875,378.78359879010463,0.202121764421463,2.0348331928253174,47.72196337736751
122.0,1276.9400634765625,6.351975440979004,-1545.87060546875,277.7474344166652,433.18662770613264,0.0,31597.35546875,1.0,0.20016466081142426,1325.25048828125,80.29295589203423,0.8419613242149353,1210.6209716796875,1519.0,1104.3997802734375,0.01662212523270047,0.23978891968727112,2556.5618970394135,1519.0,1607.21826171875,430.3105573297248,122000,122,0.1877840906381607,0.8668137192726135,0.847166121006012,1511.36767578125,379.1175636235765,0.214193195104599,2.0345327854156494,47.720338843068966
123.0,1280.7530517578125,6.354962348937988,-1551.754638671875,384.1875723799857,430.8626456833957,0.0,32442.51953125,1.0,0.26460954546928406,1281.98974609375,80.22896281800391,0.8417186141014099,1226.9775390625,1533.0,1116.1461181640625,0.016294603698363365,0.23151719570159912,2577.7651224136353,1533.0,1857.5301513671875,431.67937928052174,123000,123,0.18822792172431946,0.8176864981651306,0.8297286629676819,1467.02783203125,378.85148079365575,0.2044336050748825,2.03391695022583,47.71575149749547
124.0,1285.2159423828125,6.358224391937256,-1544.66015625,457.1558929236729,413.4446308954419,0.0,29804.046875,1.0,0.15701985359191895,1172.94873046875,80.16106080206985,0.841666042804718,1117.1143798828125,1546.0,967.2908325195312,0.016294603698363365,0.18350404500961304,2598.8777179718018,1546.0,2147.638916015625,431.49274393160084,124000,124,0.18805328011512756,0.86521977186203,0.843575656414032,1383.6409912109375,378.50185231189215,0.2036140263080597,2.032400608062744,47.71290282051871
125.0,1291.77490234375,6.355463027954102,-1587.61181640625,421.139170474585,408.0925218224397,0.0,31381.759765625,1.0,0.2268047034740448,1229.630859375,80.2551413881748,0.8415506482124329,1108.9317626953125,1556.0,969.0374145507812,0.01695622994987775,0.2717044949531555,2619.961385011673,1556.0,1568.71923828125,432.7822978751948,125000,125,0.18820995092391968,0.8548217415809631,0.8492259383201599,1424.693115234375,378.9597892677667,0.18961967527866364,2.0324251651763916,47.71062684935071
126.0,1295.6915283203125,6.351349353790283,-1569.3023681640625,373.31884502104975,402.54710916130267,0.0,28987.943359375,1.0,0.1496303528547287,1278.0897216796875,80.29126832377311,0.8416416049003601,1158.4412841796875,1569.0,1013.2872924804688,0.01695622994987775,0.1609204262495041,2640.9919860363007,1569.0,1801.5689697265625,433.9671861433131,126000,126,0.18803833425045013,0.857755184173584,0.8564773797988892,1481.37841796875,379.17529004801173,0.20659779012203217,2.032630681991577,47.7093458314902
127.0,1300.635498046875,6.344090461730957,-1571.384521484375,475.4121977935517,413.46643204660757,0.0,28797.330078125,1.0,0.16968035697937012,1237.809326171875,80.44930291508238,0.8418088555335999,1163.1910400390625,1578.0,1000.5241088867188,0.017644720880324885,0.21620239317417145,2662.1955902576447,1578.0,2416.999267578125,434.1579896412355,127000,127,0.18768811225891113,0.8647952079772949,0.8623188734054565,1461.006103515625,379.8885125531579,0.19384028017520905,2.0328218936920166,47.70498473694379
128.0,1305.3465576171875,6.340109348297119,-1564.32421875,518.8469814728546,407.610138044535,0.0,28829.150390625,1.0,0.11534851789474487,1162.115966796875,80.52234109502832,0.8419044017791748,1138.039794921875,1589.0,952.9420776367188,0.01695622994987775,0.1751091033220291,2683.583718776703,1589.0,1805.972412109375,436.1498317163646,128000,128,0.18771697580814362,0.8560971617698669,0.8566726446151733,1390.228515625,380.2105585351482,0.19380921125411987,2.0338070392608643,47.69741264429347
129.0,1310.5533447265625,6.337921619415283,-1581.6356201171875,403.97565870446186,417.15527185122465,0.0,29409.41015625,1.0,0.2322276085615158,1235.9268798828125,80.69899874843554,0.8419117331504822,1125.065185546875,1598.0,942.6151123046875,0.01695622994987775,0.2216474562883377,2704.6578397750854,1598.0,1679.400146484375,435.11559692759,129000,129,0.1873081624507904,0.8391498923301697,0.8442209959030151,1489.498046875,381.0215100496576,0.21492107212543488,2.032719373703003,47.695497043251656
130.0,1315.647705078125,6.333120822906494,-1590.6739501953125,485.45731365751925,424.019291233642,0.0,26804.380859375,1.0,0.23810157179832458,1327.9296875,80.82524875621891,0.8418381810188293,1142.089111328125,1608.0,994.2608642578125,0.016294603698363365,0.2426431030035019,2725.7615735530853,1608.0,1895.035400390625,436.4250695326156,130000,130,0.1876876950263977,0.8289321660995483,0.8274602890014648,1550.259765625,381.596763743061,0.20715820789337158,2.0329275131225586,47.693092918080275
131.0,1320.8472900390625,6.3305535316467285,-1682.8638916015625,383.7570209164476,420.9297787424872,0.0,31099.310546875,1.0,0.20318080484867096,1347.33251953125,80.85423100679432,0.8416813611984253,1177.7203369140625,1619.0,1048.5706787109375,0.015973535632157008,0.19248434901237488,2746.7902371883392,1619.0,2022.114990234375,436.98609216056553,131000,131,0.18786346912384033,0.8400534987449646,0.8311477899551392,1574.7645263671875,381.7001587513659,0.19004502892494202,2.03322172164917,47.692029127820774
132.0,1325.173583984375,6.330031871795654,-1670.0787353515625,384.6862862932463,436.835237356441,0.0,28331.759765625,1.0,0.17175152897834778,1348.202392578125,81.0036832412523,0.841821551322937,1231.206787109375,1629.0,1079.08984375,0.015973535632157008,0.15656569600105286,2767.788893222809,1629.0,1859.0972900390625,437.4735205351712,132000,132,0.18750597536563873,0.8401517868041992,0.8389240503311157,1568.805908203125,382.3613042021357,0.2015170305967331,2.032930374145508,47.69149855439279
133.0,1329.183837890625,6.327514171600342,-1663.7010498046875,322.5591300243738,442.0001807009848,0.0,31435.939453125,1.0,0.2228911966085434,1420.0411376953125,81.04268292682927,0.8419092297554016,1261.38916015625,1640.0,1119.811767578125,0.01695622994987775,0.24304720759391785,2788.639730453491,1640.0,1987.9571533203125,436.3453763577368,133000,133,0.1870376318693161,0.8281872272491455,0.834949254989624,1628.6749267578125,382.5076355459542,0.18767935037612915,2.032221555709839,47.693503950175526
134.0,1332.1964111328125,6.327929973602295,-1627.6357421875,398.3191472153122,451.6987033681157,0.0,28897.802734375,1.0,0.15959325432777405,1301.04443359375,81.17272727272727,0.8419653177261353,1166.3817138671875,1650.0,1028.349365234375,0.015973535632157008,0.15111666917800903,2809.611398458481,1650.0,1837.6871337890625,435.8706866225904,134000,134,0.18700586259365082,0.8504359722137451,0.8473265171051025,1492.778076171875,383.0693321883435,0.2084810733795166,2.0319108963012695,47.69342837714864
135.0,1334.900390625,6.325701713562012,-1631.1619873046875,607.0895734871788,443.1685477365894,0.0,33353.9140625,1.0,0.19983984529972076,1253.2822265625,81.15694527961516,0.8419981598854065,1143.6270751953125,1663.0,982.2888793945312,0.017297050171870294,0.2467557191848755,2830.886642217636,1663.0,1835.186767578125,439.50219768880675,135000,135,0.18677182495594025,0.8536207675933838,0.8173357248306274,1466.4541015625,382.95622647103323,0.18311692774295807,2.0311288833618164,47.68823943237969
136.0,1339.967041015625,6.322166442871094,-1615.8045654296875,390.692847208555,450.9008317593609,0.0,32755.4921875,1.0,0.2569829821586609,1245.130859375,81.27435744172146,0.8420053720474243,1223.6986083984375,1673.0,1070.471923828125,0.01662212523270047,0.261973112821579,2851.911066055298,1673.0,1841.8076171875,439.6800846398776,136000,136,0.18645036220550537,0.8332667946815491,0.8273353576660156,1454.723876953125,383.6024419407916,0.1871705949306488,2.0314557552337646,47.687321536331176
137.0,1345.6141357421875,6.323230266571045,-1606.9471435546875,514.1458092168889,456.5644103372931,0.0,28945.876953125,1.0,0.11358708143234253,1367.0321044921875,81.42033293697979,0.8418947458267212,1199.7178955078125,1682.0,1058.9945068359375,0.015973535632157008,0.21873080730438232,2873.280501127243,1682.0,2398.1953125,441.0142507959855,137000,137,0.18662799894809723,0.8569391369819641,0.8416442275047302,1572.79833984375,384.25584253837883,0.20616509020328522,2.0313637256622314,47.680691093769745
138.0,1348.9832763671875,6.322787761688232,-1632.364990234375,401.2185747400093,438.04355754224895,0.0,29487.265625,1.0,0.09351689368486404,1416.4005126953125,81.41533923303835,0.8419981598854065,1206.7073974609375,1695.0,1089.394775390625,0.01662212523270047,0.035676199942827225,2894.2918004989624,1695.0,1805.2359619140625,441.1977955036775,138000,138,0.1858372688293457,0.8512611985206604,0.8567171692848206,1615.538330078125,384.18749161301287,0.20461657643318176,2.029552936553955,47.680057683267954
139.0,1353.2569580078125,6.322494029998779,-1643.47314453125,300.16015177153224,432.2418120444486,0.0,32882.1953125,1.0,0.17570652067661285,1400.613525390625,81.49149560117301,0.8420335650444031,1232.637939453125,1705.0,1112.651123046875,0.016294603698363365,0.1522676795721054,2915.127951860428,1705.0,1939.124267578125,440.7711095897011,139000,139,0.1853225976228714,0.8332191705703735,0.8503676056861877,1589.561279296875,384.58434537100027,0.19103898108005524,2.028388738632202,47.68229809991377
140.0,1358.8138427734375,6.319795608520508,-1680.2081298828125,784.0393923629337,436.51426786463924,0.0,29654.97265625,1.0,0.24032405018806458,1401.6783447265625,81.58100233100232,0.8420936465263367,1262.739501953125,1716.0,1163.78857421875,0.015973535632157008,0.24859501421451569,2936.7694890499115,1716.0,1883.369873046875,446.972509735293,140000,140,0.18519660830497742,0.8083489537239075,0.8063810467720032,1599.0357666015625,384.9494396697738,0.18736889958381653,2.028496026992798,47.671429617478104
141.0,1361.0377197265625,6.313040256500244,-1699.9798583984375,680.8675151706625,428.95707591553355,0.0,30498.185546875,1.0,0.16495679318904877,1426.6346435546875,81.64020857473928,0.8421358466148376,1225.96875,1726.0,1119.4146728515625,0.016294603698363365,0.2050456553697586,2958.1778559684753,1726.0,2564.02099609375,450.01445408380204,141000,141,0.18570221960544586,0.8648086786270142,0.8602675795555115,1644.8134765625,385.12478939922397,0.21535857021808624,2.0293214321136475,47.66447687231373
142.0,1366.9598388671875,6.305509090423584,-1704.60693359375,570.0362577580374,443.63109597420197,0.0,32388.953125,1.0,0.21986019611358643,1465.67431640625,81.80680507497117,0.8420524001121521,1214.9659423828125,1734.0,1090.1485595703125,0.017297050171870294,0.21111278235912323,2979.5612721443176,1734.0,2203.494140625,451.6444485329701,142000,142,0.18552523851394653,0.8577920794487,0.8554836511611938,1678.319580078125,385.92835288513436,0.19749683141708374,2.0298163890838623,47.65802312157389
143.0,1371.37646484375,6.305691242218018,-1716.7694091796875,451.0073318904101,459.50876880125287,0.0,31982.998046875,1.0,0.14985068142414093,1619.782958984375,81.9994262765347,0.8420894742012024,1304.02099609375,1743.0,1191.333251953125,0.017297050171870294,0.22527557611465454,3000.6784505844116,1743.0,1958.0159912109375,450.9304039932546,143000,143,0.185532346367836,0.8532013893127441,0.8363003730773926,1849.943115234375,386.98524478351356,0.1928725689649582,2.030240058898926,47.65588927802289
144.0,1374.948974609375,6.303318977355957,-1687.502197265625,319.43838508415405,459.985181851926,0.0,31726.078125,1.0,0.1881733238697052,1519.702392578125,82.09749144811859,0.842199444770813,1260.3709716796875,1754.0,1151.5897216796875,0.01695622994987775,0.1838102489709854,3021.779585123062,1754.0,1663.34765625,450.1841714809603,144000,144,0.1854919195175171,0.8302424550056458,0.8308345675468445,1699.139892578125,387.5159323470835,0.18911059200763702,2.03056263923645,47.65403827233004
145.0,1376.103271484375,6.300992965698242,-1651.61669921875,517.0780457696699,460.17287805762265,0.0,34058.11328125,1.0,0.2091120332479477,1511.9609375,82.05322763306908,0.8423839807510376,1314.669921875,1766.0,1215.8935546875,0.01662212523270047,0.24223966896533966,3043.1231365203857,1766.0,1606.50830078125,452.04375969079666,145000,145,0.18525123596191406,0.8452460169792175,0.8231385946273804,1685.5142822265625,387.4228503296727,0.1904193013906479,2.0307857990264893,47.64841693714639
146.0,1377.958740234375,6.297637462615967,-1636.89892578125,517.409024376096,449.42002643748174,0.0,34743.09765625,1.0,0.16110120713710785,1461.516357421875,82.1114237478897,0.8424292802810669,1255.3045654296875,1777.0,1129.629638671875,0.016294603698363365,0.22804810106754303,3064.2434754371643,1777.0,1781.16650390625,451.42381897277147,146000,146,0.1855502724647522,0.843130886554718,0.8457587957382202,1654.1007080078125,387.70905126735636,0.17726092040538788,2.031242847442627,47.64634441431607
147.0,1381.6763916015625,6.295751571655273,-1639.64306640625,554.0881395372312,462.37939152227153,0.0,35575.30859375,1.0,0.2410149872303009,1430.7442626953125,82.26147816349383,0.8424028158187866,1210.263427734375,1786.0,1092.476318359375,0.0156587938752642,0.20289930701255798,3085.428077697754,1786.0,1851.8194580078125,452.6792581145568,147000,147,0.18570519983768463,0.8112608194351196,0.8388583660125732,1621.163818359375,388.56996630371026,0.20628704130649567,2.0315542221069336,47.64330792947428
148.0,1386.95654296875,6.2899651527404785,-1704.4903564453125,501.26466455667315,478.3989598424639,0.0,32452.009765625,1.0,0.20789524912834167,1546.747314453125,82.42952646239554,0.8422266244888306,1257.9940185546875,1795.0,1146.58935546875,0.015973535632157008,0.2255076915025711,3106.6202216148376,1795.0,2050.14453125,453.19280900491276,148000,148,0.18619520962238312,0.8297629356384277,0.8186947703361511,1761.5244140625,389.43604137509925,0.20228509604930878,2.032151699066162,47.64019720539539
149.0,1391.724609375,6.286992073059082,-1703.1112060546875,479.28911613818747,477.8084957426692,0.0,33888.96875,1.0,0.27344468235969543,1603.418212890625,82.50692520775624,0.8422439098358154,1310.7303466796875,1805.0,1199.1689453125,0.01662212523270047,0.2777688205242157,3127.780114889145,1805.0,1974.467041015625,455.38972195299596,149000,149,0.1861249953508377,0.8257638216018677,0.8359545469284058,1804.3795166015625,389.74911824477687,0.18843650817871094,2.0319578647613525,47.63761982203179
150.0,1395.070068359375,6.283478260040283,-1728.290771484375,410.4781731762275,487.77326580580336,0.0,34261.1640625,1.0,0.30570751428604126,1435.1373291015625,82.67640573318633,0.842175304889679,1260.6116943359375,1814.0,1149.7967529296875,0.01662212523270047,0.30927544832229614,3148.7379536628723,1814.0,2075.846923828125,456.0308090587803,150000,150,0.18651831150054932,0.7984026074409485,0.8071684241294861,1618.2039794921875,390.5178141966573,0.1997489184141159,2.032583713531494,47.638133819776144
151.0,1399.00927734375,6.2824225425720215,-1704.4566650390625,581.2870922704958,485.42359453169,0.0,37574.6015625,1.0,0.2874329388141632,1454.531005859375,82.68657534246576,0.8419821858406067,1210.3294677734375,1825.0,1073.9365234375,0.01662212523270047,0.2582828998565674,3169.9239208698273,1825.0,1676.0384521484375,458.68951429094386,151000,151,0.1875375509262085,0.8198080062866211,0.8289886116981506,1645.302734375,390.6209257861766,0.21545836329460144,2.0339133739471436,47.63521263266331
152.0,1400.9769287109375,6.279707908630371,-1725.9228515625,563.8438742717028,476.90180128466005,0.0,34627.2265625,1.0,0.2476092278957367,1575.0565185546875,82.80272479564033,0.8419806361198425,1189.5699462890625,1835.0,1080.3358154296875,0.017297050171870294,0.23808372020721436,3191.2007670402527,1835.0,2432.04052734375,460.2104268457097,152000,152,0.18816876411437988,0.8323495388031006,0.8464918732643127,1787.505615234375,391.14293062906467,0.18140840530395508,2.0341036319732666,47.630973760693735
153.0,1405.996826171875,6.278965950012207,-1754.59130859375,828.2280690842908,461.9019226414769,0.0,39623.6640625,1.0,0.3203895390033722,1585.984375,82.8283703302653,0.8419029116630554,1178.1805419921875,1847.0,1067.742919921875,0.01695622994987775,0.3212931156158447,3212.9256825447083,1847.0,2144.578125,464.2189463887125,153000,153,0.18872690200805664,0.7867332696914673,0.7983930110931396,1787.943359375,391.21348885992484,0.22341249883174896,2.0344340801239014,47.620149084438395
154.0,1409.0791015625,6.281219482421875,-1765.1600341796875,536.0467092741575,467.675454483705,0.0,32240.587890625,1.0,0.305747926235199,1519.58251953125,82.9665948275862,0.841758668422699,1187.8104248046875,1856.0,1080.45361328125,0.016294603698363365,0.35208064317703247,3234.3299980163574,1856.0,2183.85205078125,465.0107913296584,154000,154,0.18951106071472168,0.7988942265510559,0.7870413661003113,1713.169677734375,391.84383613567076,0.209965318441391,2.0349819660186768,47.614189057532634
155.0,1412.15576171875,6.283225059509277,-1810.662841796875,619.9338925787143,473.2048980935726,0.0,36262.91015625,1.0,0.34142422676086426,1514.595458984375,83.02786709539122,0.8416903018951416,1205.6160888671875,1866.0,1102.531005859375,0.016294603698363365,0.30470356345176697,3255.7721560001373,1866.0,2099.639892578125,466.91178877077283,155000,155,0.19025057554244995,0.8006303310394287,0.8005013465881348,1705.2030029296875,392.019958998692,0.18269415199756622,2.0356667041778564,47.60775403596561
156.0,1415.8046875,6.2883429527282715,-1777.6917724609375,298.5079082012162,473.6417291716599,0.0,34740.984375,1.0,0.3234226703643799,1652.9498291015625,83.09589770911028,0.8416638970375061,1224.2042236328125,1877.0,1110.78271484375,0.01662212523270047,0.35043004155158997,3276.687198638916,1877.0,1895.780517578125,466.20604837020437,156000,156,0.1908004879951477,0.8003877997398376,0.8091678023338318,1852.296875,392.2872440166533,0.18003837764263153,2.036288022994995,47.60906078090088
157.0,1418.8204345703125,6.285493850708008,-1771.4798583984375,532.4398283174438,465.37345437087754,0.0,33989.421875,1.0,0.22895732522010803,1657.6640625,83.18080593849417,0.8417081832885742,1219.0460205078125,1886.0,1112.96533203125,0.016294603698363365,0.20123755931854248,3297.9349315166473,1886.0,1992.9722900390625,467.2766860188951,157000,157,0.19130998849868774,0.8436219692230225,0.8270261287689209,1843.48681640625,392.6422615352673,0.21994368731975555,2.0365025997161865,47.6055480960624
158.0,1424.2510986328125,6.284070014953613,-1809.375,465.7437625936086,462.69238911252455,0.0,34558.91015625,1.0,0.2505943775177002,1533.62841796875,83.31503957783642,0.8417370319366455,1240.8262939453125,1895.0,1112.261474609375,0.016294603698363365,0.24266256392002106,3319.103582382202,1895.0,1979.13330078125,468.37588533260043,158000,158,0.191335529088974,0.8244042992591858,0.8206601738929749,1725.12158203125,393.30181170425095,0.2022237926721573,2.037112236022949,47.60321456632562
159.0,1429.4195556640625,6.280708312988281,-1792.9927978515625,515.3182458919631,471.10472084599337,0.0,34933.1484375,1.0,0.24250097572803497,1623.84912109375,83.449343832021,0.8417389988899231,1292.331298828125,1905.0,1167.69873046875,0.0156587938752642,0.20740430057048798,3340.308488845825,1905.0,2450.73193359375,470.3924588716353,159000,159,0.19130133092403412,0.8179686069488525,0.8307422995567322,1829.5810546875,394.0197535519273,0.20764979720115662,2.037548303604126,47.60039395491258
160.0,1435.3912353515625,6.278929233551025,-1814.5045166015625,384.6289207405829,470.5073258224713,0.0,38475.99609375,1.0,0.20865929126739502,1556.12158203125,83.6006272869838,0.8418125510215759,1289.877685546875,1913.0,1157.8023681640625,0.0156587938752642,0.20935122668743134,3361.300274848938,1913.0,2168.076416015625,471.07085341865366,160000,160,0.1911618858575821,0.8464490175247192,0.8419403433799744,1743.277099609375,394.6798097205363,0.20368434488773346,2.0371298789978027,47.60062681611825
161.0,1442.334228515625,6.276297092437744,-1819.6282958984375,510.440350206586,472.90425275302107,0.0,36774.7734375,1.0,0.306925505399704,1471.4117431640625,83.67030681227249,0.8416599035263062,1309.75341796875,1923.0,1163.4154052734375,0.016294603698363365,0.37321925163269043,3382.4947423934937,1923.0,2597.4267578125,471.0773691978612,161000,161,0.1919150948524475,0.8048049211502075,0.7705876231193542,1667.9169921875,394.94657177086054,0.20060986280441284,2.037625312805176,47.598004508966206
162.0,1447.80712890625,6.274946689605713,-1758.5035400390625,475.8016271500339,470.98138161147244,0.0,38646.42578125,1.0,0.25567057728767395,1477.3104248046875,83.7440537745605,0.8415223360061646,1306.2904052734375,1934.0,1167.562255859375,0.015973535632157008,0.29523348808288574,3403.6872947216034,1934.0,1753.8419189453125,470.40864859608683,162000,162,0.19238342344760895,0.8302212357521057,0.8242649435997009,1678.1993408203125,395.1906626832188,0.20479832589626312,2.037770986557007,47.59544164096027
163.0,1453.2408447265625,6.2724103927612305,-1810.41259765625,428.92275716284405,467.470571709214,0.0,39266.36328125,1.0,0.280319482088089,1414.42626953125,83.73792394655705,0.841454267501831,1316.682861328125,1946.0,1181.740234375,0.01662212523270047,0.28595808148384094,3424.8277571201324,1946.0,2340.68798828125,468.6858619388952,163000,163,0.19276344776153564,0.8218690156936646,0.8332436084747314,1614.691162109375,395.1538695285481,0.17743580043315887,2.0381665229797363,47.59363435464076
164.0,1459.9046630859375,6.2686285972595215,-1800.3482666015625,416.5405280185213,463.71745972989237,0.0,37678.046875,1.0,0.22334416210651398,1481.1055908203125,83.81952965235173,0.8413156867027283,1307.68310546875,1956.0,1156.982177734375,0.01695622994987775,0.25833213329315186,3445.980632543564,1956.0,2807.94677734375,468.144761165267,164000,164,0.19321183860301971,0.8268101811408997,0.824289083480835,1695.2236328125,395.5183567693222,0.2176492065191269,2.0387117862701416,47.591677808980464
