total/epochs,train/loss_critic,obs_rms_mean,rollout/episode_steps,eval/episodes,rollout/Q_mean,rollout/return_history,total/duration,train/param_noise_distance,eval/Q,rollout/return,reference_Q_mean,total/steps_per_second,total/steps,obs_rms_std,total/episodes,eval/return_history,rollout/episodes,reference_actor_Q_std,reference_perturbed_action_std,reference_perturbed_action_mean,ret_rms_mean,reference_action_std,ret_rms_std,param_noise_stddev,reference_Q_std,rollout/actions_mean,reference_actor_Q_mean,eval/return,train/loss_actor,rollout/actions_std,reference_action_mean
121,210.51246643066406,-0.056097548454999924,205.18336162988115,121.0,263.37298583984375,338.41893644418707,1751.0050222873688,0.1777329444885254,425.87957763671875,254.3118205857122,269.3897399902344,69.1031712986954,121000,1.9460047483444214,589.0,345.8389885241013,589.0,175.20523071289062,0.5510650277137756,0.5685895085334778,0.0,0.5958515405654907,1.0,0.020282151651708893,178.45443725585938,0.512496829032898,282.7994689941406,718.5508331105274,-397.2894592285156,0.5531389713287354,0.44658413529396057
122,177.4430694580078,-0.05718160420656204,204.75252525252526,122.0,264.60479736328125,340.0794554153632,1762.1829688549042,0.202138751745224,434.2663269042969,254.920047476854,266.32647705078125,69.23231137529245,122000,1.9484575986862183,594.0,350.058547867151,594.0,175.0100555419922,0.596825122833252,0.42496445775032043,0.0,0.5932796001434326,1.0,0.020282151651708893,177.12338256835938,0.511086106300354,280.12261962890625,603.3620047284319,-398.7981262207031,0.5546384453773499,0.4272288382053375
123,174.9272003173828,-0.0569809153676033,205.47826086956522,123.0,265.8919372558594,353.12912964666015,1773.2586302757263,0.20821326971054077,429.62579345703125,256.63407151120936,281.00946044921875,69.36382426114264,123000,1.948781132698059,598.0,354.14322825804925,598.0,175.07373046875,0.6638025641441345,0.3288474977016449,0.0,0.7178172469139099,1.0,0.019882513137642284,176.12840270996094,0.5098601579666138,294.38128662109375,613.8799421143783,-400.37579345703125,0.5558203458786011,0.16332578659057617
124,198.05149841308594,-0.05609898269176483,205.17,124.0,267.1192932128906,351.9901129396696,1783.1247999668121,0.1769341230392456,421.6207275390625,256.7086634345216,277.581298828125,69.54084201078237,124000,1.9449880123138428,600.0,356.2649471408887,600.0,175.8302459716797,0.6858888864517212,0.2451857328414917,0.0,0.5908596515655518,1.0,0.02152991267583435,177.11929321289062,0.5102940201759338,291.52215576171875,368.1434565870344,-402.09356689453125,0.5551190972328186,0.48410776257514954
125,192.41944885253906,-0.05709727108478546,206.5480132450331,125.0,268.19964599609375,362.56829315041,1793.8529436588287,0.22517064213752747,423.4583740234375,258.8531991877316,279.0923767089844,69.68241206274355,125000,1.9472992420196533,604.0,360.9160818266461,604.0,173.5532989501953,0.663556694984436,0.39706525206565857,0.0,0.5366106629371643,1.0,0.020282151651708893,175.96107482910156,0.5093063712120056,293.76519775390625,641.994823009526,-399.8397216796875,0.5558691620826721,0.5624168515205383
126,209.9481964111328,-0.0563877671957016,206.92727272727274,126.0,269.4859924316406,366.69615868264896,1805.4585723876953,0.18955440819263458,440.38037109375,259.61423423939755,277.6707458496094,69.78836397966565,126000,1.9425488710403442,605.0,364.3892235142152,605.0,173.56968688964844,0.5928131341934204,0.5264318585395813,0.0,0.5986188054084778,1.0,0.020282151651708893,174.2435302734375,0.5107833743095398,290.72381591796875,529.2859163622578,-400.53839111328125,0.5554037094116211,0.4354648292064667
127,157.44435119628906,-0.05502954497933388,208.23597359735973,127.0,271.0306701660156,374.62097933294484,1815.7326774597168,0.20923671126365662,367.9244689941406,260.8993164195795,273.16558837890625,69.94421677627024,127000,1.9398393630981445,606.0,362.3591065699711,606.0,177.32994079589844,0.48459890484809875,0.6281289458274841,0.0,0.6364945769309998,1.0,0.020282151651708893,178.06936645507812,0.5120046734809875,287.5415344238281,80.81476871137858,-396.6377868652344,0.554796040058136,0.3911404311656952
128,157.57992553710938,-0.05556389316916466,209.9014778325123,128.0,272.1593322753906,387.6151431530218,1825.715482711792,0.22209495306015015,401.98980712890625,263.9122261772183,270.2400207519531,70.10950019982172,128000,1.9448338747024536,609.0,362.48095078889776,609.0,176.18106079101562,0.5669471025466919,0.5562362670898438,0.0,0.6299965381622314,1.0,0.020282151651708893,176.5618133544922,0.5118761658668518,282.79510498046875,371.1905824080962,-402.6893615722656,0.5551735162734985,0.43694138526916504
129,194.96331787109375,-0.05467778071761131,211.19672131147541,129.0,273.5512390136719,399.99492429587065,1836.7194073200226,0.2156776636838913,418.41845703125,265.5074336231963,267.3100891113281,70.23391786784967,129000,1.9421168565750122,610.0,363.68058632735415,610.0,176.9547119140625,0.5701181888580322,0.513374924659729,0.0,0.5736377239227295,1.0,0.019882513137642284,177.48936462402344,0.5134668350219727,280.2144470214844,637.2750184780514,-402.2417907714844,0.5545324683189392,0.49059489369392395
130,219.2698974609375,-0.055913057178258896,211.72267536704732,130.0,274.72979736328125,404.20699576507695,1847.9396963119507,0.20469266176223755,446.4153747558594,266.6206743009718,270.5585021972656,70.34861595291727,130000,1.9454736709594727,613.0,369.87801127027296,613.0,179.1864013671875,0.6810192465782166,0.35001134872436523,0.0,0.7035024166107178,1.0,0.018730226766195082,179.49417114257812,0.51176917552948,285.74737548828125,939.9868986172053,-403.8782043457031,0.5557659268379211,0.3293481469154358
131,154.2455596923828,-0.056574780493974686,213.00651465798046,131.0,276.17901611328125,408.0159049338105,1859.0403282642365,0.21454568207263947,438.681884765625,267.35276672162564,271.50775146484375,70.4664648788513,131000,1.9512677192687988,614.0,368.10487559765204,614.0,180.14096069335938,0.6552010178565979,0.3829096555709839,0.0,0.6785974502563477,1.0,0.018730226766195082,181.45645141601562,0.5109855532646179,285.4055480957031,180.0738089411834,-401.067626953125,0.5564729571342468,0.3123016357421875
132,129.38429260253906,-0.05695117264986038,213.81788617886178,132.0,277.3013000488281,411.0452543577633,1885.7113418579102,0.1708039939403534,460.9388732910156,267.4087218633477,278.2492980957031,70.00010927968758,132000,1.9527305364608765,615.0,375.60370502765903,615.0,177.2564697265625,0.6390414237976074,0.40151429176330566,0.0,0.6556738018989563,1.0,0.019106704324195603,177.72756958007812,0.5106477737426758,292.25506591796875,927.988233649073,-406.2507019042969,0.5568643808364868,0.35485759377479553
133,208.38014221191406,-0.057844702154397964,214.83171521035598,133.0,277.6769104003906,402.8809196597985,1937.6290040016174,0.19697940349578857,411.0528564453125,266.7712215994289,278.94500732421875,68.64059101372173,133000,1.9570271968841553,618.0,375.9487869920763,618.0,177.9823455810547,0.6054008603096008,0.43002399802207947,0.0,0.5921642780303955,1.0,0.019490749081111935,178.29730224609375,0.5105985403060913,292.29119873046875,325.97203263563455,-405.0913391113281,0.5569918751716614,0.48130348324775696
134,278.0035095214844,-0.058545634150505066,214.34935897435898,134.0,278.57342529296875,399.9884726622465,1957.097972869873,0.18477913737297058,272.4545593261719,266.46240524015184,272.4093933105469,68.46872351694456,134000,1.961445927619934,624.0,373.7903829802323,624.0,179.062255859375,0.5614191889762878,0.5905156135559082,0.0,0.6622164249420166,1.0,0.019882513137642284,180.71812438964844,0.5099034905433655,285.8215637207031,-4.685484679518136,-402.5697021484375,0.5577551126480103,0.4034675061702728
135,143.4402618408203,-0.0575130470097065,214.7872,135.0,279.650634765625,403.36657648927974,1971.0901956558228,0.2438531517982483,462.490966796875,267.2662854568609,277.0738830566406,68.49001648810022,135000,1.9559308290481567,625.0,380.33392833934914,625.0,179.97410583496094,0.6504312753677368,0.45212826132774353,0.0,0.6206331849098206,1.0,0.019882513137642284,181.511474609375,0.5111044049263,290.92822265625,1007.7476509459011,-405.8999328613281,0.5577341914176941,0.4548473358154297
136,171.9756622314453,-0.05715285241603851,216.65071770334927,136.0,280.9175720214844,411.28233582138955,1980.7735438346863,0.1948738843202591,438.4001159667969,268.88684345655884,272.44378662109375,68.66004466957402,136000,1.9554122686386108,627.0,381.1215462375603,627.0,177.35435485839844,0.6763019561767578,0.36405113339424133,0.0,0.6380999088287354,1.0,0.018730226766195082,177.5221405029297,0.5113662481307983,285.5202941894531,283.0214851477322,-412.2881164550781,0.5575868487358093,0.4343744218349457
137,125.27883911132812,-0.05715034157037735,216.75198728139904,137.0,282.0585632324219,411.9971487665291,2002.7414736747742,0.17479372024536133,366.3903503417969,269.72358087353183,270.344970703125,68.40623305644264,137000,1.9565874338150024,629.0,383.3636466438662,629.0,177.9617156982422,0.6793138980865479,0.3333958089351654,0.0,0.6326953172683716,1.0,0.018730226766195082,178.86744689941406,0.5106443762779236,283.609619140625,139.68316048239345,-406.601806640625,0.5577282905578613,0.4526325464248657
138,283.4284973144531,-0.05756669491529465,217.8351822503962,138.0,283.3836669921875,417.27963321979206,2030.7512893676758,0.19900383055210114,453.8965759277344,270.91631218710614,274.0812072753906,67.9551458233813,138000,1.9599896669387817,631.0,388.97581013828056,631.0,177.75625610351562,0.7123594880104065,0.26924416422843933,0.0,0.6975231766700745,1.0,0.020282151651708893,178.32843017578125,0.5101125836372375,288.70489501953125,598.1697499302161,-407.1576843261719,0.5576030015945435,0.4206942021846771
139,207.0049285888672,-0.0579146109521389,219.42338072669827,139.0,284.3283996582031,412.05693455544935,2057.0444009304047,0.20054082572460175,454.5199279785156,272.2105404770047,276.2051086425781,67.57267851735726,139000,1.9646846055984497,633.0,393.66613798817076,633.0,178.75808715820312,0.701939582824707,0.36747732758522034,0.0,0.6179613471031189,1.0,0.020689822899908242,180.42489624023438,0.509046733379364,290.19183349609375,854.7630231671432,-404.7313232421875,0.5586633086204529,0.48069700598716736
140,208.1768798828125,-0.05675377696752548,220.65457413249212,140.0,285.36114501953125,416.48805976445743,2076.9903824329376,0.1872989386320114,455.7978820800781,273.73980275715064,282.8569030761719,67.40522304971259,140000,1.960260272026062,634.0,398.1692036975978,634.0,179.261474609375,0.7523869276046753,0.317144513130188,0.0,0.7428362965583801,1.0,0.019882513137642284,180.37713623046875,0.5108172297477722,297.87738037109375,814.8703289275899,-409.43817138671875,0.5578750371932983,0.3352399170398712
141,124.23779296875,-0.05666705593466759,220.66929133858267,141.0,286.7459411621094,418.26269070097857,2099.94379901886,0.20077340304851532,444.1808166503906,273.9898113081406,287.6896667480469,67.14465409306588,141000,1.9578956365585327,635.0,401.4875880068006,635.0,181.001953125,0.7484340071678162,0.28592997789382935,0.0,0.6922906041145325,1.0,0.019106704324195603,181.54542541503906,0.5090714693069458,300.51239013671875,638.5795775372982,-413.0400085449219,0.5596526265144348,0.29362183809280396
142,195.7537078857422,-0.057382550090551376,221.90297339593116,142.0,287.754638671875,429.2573795715565,2112.5300903320312,0.20689080655574799,462.19915771484375,275.8258612282263,285.09429931640625,67.2179774621253,142000,1.9602441787719727,639.0,406.3101438300684,639.0,182.0756378173828,0.6820380687713623,0.3828357458114624,0.0,0.6597836017608643,1.0,0.017999379770019416,184.1614227294922,0.5070841312408447,299.0243225097656,785.5045777501775,-414.728515625,0.5614254474639893,0.3985864222049713
143,202.92245483398438,-0.05735964700579643,223.11875,143.0,289.11859130859375,435.81044249728495,2124.154004573822,0.20280279219150543,439.2740783691406,276.99514818506594,280.81805419921875,67.32091914808724,143000,1.9565668106079102,640.0,408.51739352179936,640.0,185.32623291015625,0.6536999940872192,0.46288374066352844,0.0,0.673935055732727,1.0,0.019106704324195603,186.6189727783203,0.505494236946106,292.65850830078125,500.6506344326278,-414.54742431640625,0.5624395608901978,0.4230903089046478
144,197.27313232421875,-0.05791608616709709,223.8475894245723,144.0,289.83697509765625,430.94326747138575,2134.764081478119,0.18232440948486328,416.14056396484375,277.3784137092518,285.78082275390625,67.45476057489867,144000,1.958991527557373,643.0,409.31004282590055,643.0,185.4708709716797,0.5361812710762024,0.5656898021697998,0.0,0.629280686378479,1.0,0.019106704324195603,186.7441864013672,0.5049120187759399,298.86785888671875,441.4800390133547,-418.5897216796875,0.5630154013633728,0.4380752742290497
145,232.87506103515625,-0.057777851819992065,224.1517027863777,145.0,290.9538879394531,430.4034640275022,2144.7003712654114,0.2165684551000595,423.904296875,278.67224473937614,280.1006164550781,67.60851163300141,145000,1.960436463356018,646.0,409.7093765329145,646.0,185.95729064941406,0.7252846956253052,0.3318128287792206,0.0,0.6508355736732483,1.0,0.019490749081111935,187.63523864746094,0.5041714310646057,293.0320739746094,346.9063383721611,-418.9954833984375,0.5637918710708618,0.4356153905391693
146,139.12364196777344,-0.058285195380449295,224.5123076923077,146.0,291.930908203125,435.5618271409275,2155.451400756836,0.21203796565532684,438.5121765136719,280.43462245922234,287.94891357421875,67.73523167756672,146000,1.9663515090942383,650.0,415.5778797131633,650.0,185.03897094726562,0.6451947093009949,0.48332679271698,0.0,0.6521325707435608,1.0,0.017644720880324885,185.70504760742188,0.5032526254653931,301.0882568359375,872.240905225478,-417.8966369628906,0.5645724534988403,0.42730963230133057
147,157.59889221191406,-0.058217450976371765,224.64067278287462,147.0,292.8562316894531,442.2588470338581,2165.3353941440582,0.18747663497924805,409.2077941894531,282.15630759140225,279.6409912109375,67.88786642362537,147000,1.9688291549682617,654.0,417.5224457936611,654.0,183.07652282714844,0.7062765955924988,0.4047410488128662,0.0,0.7066295146942139,1.0,0.018730226766195082,184.448486328125,0.5028929114341736,294.1976013183594,477.6653822832677,-417.00958251953125,0.565207839012146,0.40792611241340637
148,115.39978790283203,-0.058137446641922,224.5341426403642,148.0,293.677978515625,457.6217350529089,2175.457832813263,0.21343012154102325,448.29034423828125,283.6368803213081,283.4038391113281,68.03165649439826,148000,1.970576286315918,659.0,420.42468385194,659.0,181.80259704589844,0.6025792956352234,0.5301116108894348,0.0,0.6519196033477783,1.0,0.018361167303396805,183.1179962158203,0.5024959444999695,297.0888366699219,612.4761858292713,-416.0391540527344,0.5657647252082825,0.4414044916629791
149,222.09872436523438,-0.05853293091058731,224.57552870090635,149.0,294.69659423828125,471.9849153336208,2186.2081203460693,0.19889308512210846,458.17431640625,284.54574157176376,280.061279296875,68.15453598096315,149000,1.9749000072479248,662.0,424.18562163430806,662.0,182.4236602783203,0.6992550492286682,0.36946988105773926,0.0,0.6624812483787537,1.0,0.017999379770019416,183.34100341796875,0.5015720725059509,292.475341796875,720.5630922979022,-418.6723937988281,0.5665202140808105,0.40493902564048767
150,156.3412322998047,-0.05873291566967964,225.38195488721806,150.0,295.620361328125,486.9388298844951,2196.220273733139,0.16719681024551392,377.3906555175781,286.7783461336455,274.5976257324219,68.29916005876302,150000,1.9773420095443726,665.0,424.5101094019579,665.0,180.1694793701172,0.6064385175704956,0.5278709530830383,0.0,0.5771528482437134,1.0,0.017999379770019416,182.75460815429688,0.5007922649383545,289.1144104003906,308.4967421331395,-418.9126892089844,0.5673839449882507,0.5657879710197449
151,171.09152221679688,-0.05811863765120506,226.23238380809596,151.0,296.5897216796875,493.8934652925338,2206.9575521945953,0.18850204348564148,428.1734619140625,287.8457724327777,277.4683532714844,68.41998381429939,151000,1.974676489830017,667.0,427.11227155572925,667.0,183.39578247070312,0.7281058430671692,0.2919829785823822,0.0,0.67585289478302,1.0,0.017297050171870294,184.32391357421875,0.5013519525527954,290.46484375,453.4909385814317,-421.3490295410156,0.566749632358551,0.3597205877304077
152,199.0886688232422,-0.05822799727320671,226.38507462686567,152.0,297.52215576171875,486.06678503707553,2216.9596083164215,0.21322479844093323,387.5821533203125,288.6357779964285,282.94207763671875,68.56236777152206,152000,1.977356195449829,670.0,428.16700003000346,670.0,182.93133544921875,0.6837876439094543,0.40792298316955566,0.0,0.5968419909477234,1.0,0.017297050171870294,185.67884826660156,0.5002900958061218,297.14495849609375,490.1015953737484,-422.85894775390625,0.5676488876342773,0.54897540807724
153,208.65927124023438,-0.058450765907764435,226.79821958456972,153.0,298.4867248535156,499.6856623562238,2226.9274592399597,0.19541022181510925,426.31304931640625,290.3915001838422,290.62237548828125,68.70452801018413,153000,1.9779378175735474,674.0,428.80969359535715,674.0,180.33982849121094,0.6225574612617493,0.5049393773078918,0.0,0.6493334174156189,1.0,0.018361167303396805,180.42596435546875,0.49957937002182007,305.52532958984375,413.78879093237873,-425.2960205078125,0.5683141946792603,0.45836010575294495
154,156.66708374023438,-0.05878046154975891,227.094395280236,154.0,299.35028076171875,517.4134463543583,2236.9293129444122,0.20389968156814575,428.87451171875,292.59891855176124,297.8462219238281,68.84437479041024,154000,1.9809231758117676,678.0,427.6067748979938,678.0,176.87437438964844,0.7374992370605469,0.3133107125759125,0.0,0.7162016034126282,1.0,0.01695622994987775,177.50904846191406,0.4982773959636688,310.9071044921875,432.0429257226597,-423.9702453613281,0.5695384740829468,0.3141343891620636
155,264.2792053222656,-0.05943509563803673,227.2375366568915,155.0,300.0027160644531,524.1715992822062,2247.886382818222,0.19779789447784424,380.30926513671875,293.84130408161786,299.40533447265625,68.95366295411837,155000,1.9863741397857666,682.0,429.0420177883901,682.0,178.43630981445312,0.7517012357711792,0.049001991748809814,0.0,0.687109649181366,1.0,0.01695622994987775,181.15478515625,0.4974314570426941,313.1546936035156,459.1463613746661,-425.5269470214844,0.570245087146759,0.25681066513061523
156,196.3118896484375,-0.05985073372721672,226.64389534883722,156.0,300.33673095703125,522.6957266372227,2258.148988723755,0.2159651517868042,445.4717712402344,293.2640245334567,294.10699462890625,69.08312993473784,156000,1.9909542798995972,688.0,432.24460731107405,688.0,178.59225463867188,0.7279906868934631,0.28200143575668335,0.0,0.742336094379425,1.0,0.017297050171870294,180.6752471923828,0.49695709347724915,308.6771240234375,644.2316969771516,-427.2247314453125,0.570733904838562,0.29576489329338074
157,132.1165008544922,-0.06007106229662895,226.88985507246377,157.0,301.2799377441406,526.0701118373928,2268.228128194809,0.1554582118988037,426.6363830566406,294.32299219399187,303.154541015625,69.2170236531499,157000,1.995690107345581,690.0,434.24628355372033,690.0,176.08770751953125,0.6344540119171143,0.4864833652973175,0.0,0.6791702508926392,1.0,0.017297050171870294,177.5353240966797,0.4956178069114685,317.2734375,449.55589728451133,-427.87567138671875,0.5716686248779297,0.42233577370643616
158,200.92495727539062,-0.06034893915057182,227.65850144092218,158.0,302.11773681640625,548.8402957641787,2278.9266052246094,0.17830444872379303,454.709716796875,297.2716682675348,297.92999267578125,69.33088570635545,158000,2.000349521636963,694.0,436.43034929574577,694.0,182.12405395507812,0.7135229110717773,0.31351467967033386,0.0,0.710017740726471,1.0,0.017297050171870294,181.92327880859375,0.49466001987457275,312.38653564453125,470.29377382923985,-427.6040954589844,0.5725185871124268,0.27617934346199036
159,149.99130249023438,-0.060324039310216904,228.42959770114942,159.0,303.2109375,552.1316316848971,2289.5628900527954,0.16962668299674988,456.6615295410156,298.69442523992427,303.1270751953125,69.44557002159202,159000,2.0034677982330322,696.0,438.9431657102207,696.0,180.5560302734375,0.6939134001731873,0.3906956911087036,0.0,0.6704339385032654,1.0,0.01662212523270047,182.40249633789062,0.493797242641449,317.91278076171875,579.4724314592465,-432.3242492675781,0.5728240609169006,0.4031156599521637
160,128.5905303955078,-0.06056808680295944,228.8340486409156,160.0,304.0323791503906,555.8093905026701,2300.703094482422,0.24045339226722717,405.6875,299.86622502161765,305.430908203125,69.54395827245776,160000,2.0073955059051514,699.0,438.3609141235336,699.0,180.78326416015625,0.6171263456344604,0.5030696392059326,0.0,0.6607226729393005,1.0,0.01695622994987775,182.1072540283203,0.49342066049575806,316.9703369140625,222.5728466561515,-433.58319091796875,0.573039174079895,0.40556374192237854
161,211.93743896484375,-0.06042344495654106,229.20142857142858,161.0,305.0701599121094,561.8951979833762,2311.3545794487,0.2229219377040863,473.1958923339844,300.3067397986437,309.99700927734375,69.65612348339968,161000,2.009727954864502,700.0,438.33391656109256,700.0,181.19888305664062,0.6745442152023315,0.4150311052799225,0.0,0.6424342393875122,1.0,0.017297050171870294,183.4687957763672,0.4935411810874939,323.5655517578125,552.9047446038479,-435.5118408203125,0.5730605125427246,0.46362754702568054
162,241.36912536621094,-0.06010866165161133,229.92154065620542,162.0,305.9581604003906,559.9974104777193,2333.1613488197327,0.19497723877429962,466.25445556640625,301.2222042091745,313.5188293457031,69.43368922254362,162000,2.006624460220337,701.0,440.9264179999198,701.0,182.4326629638672,0.6594862341880798,0.3968590199947357,0.0,0.6981875896453857,1.0,0.017297050171870294,185.2518768310547,0.49341362714767456,328.00726318359375,657.291645023757,-437.24884033203125,0.5730475187301636,0.33670029044151306
163,264.325927734375,-0.06061318889260292,231.06524822695036,163.0,306.8735046386719,562.4182775238337,2389.7439262866974,0.202760249376297,429.6133117675781,302.5651623648495,315.038818359375,68.20814490081266,163000,2.0071024894714355,705.0,443.87917774554074,705.0,182.96261596679688,0.6856364011764526,0.3872266709804535,0.0,0.6918274164199829,1.0,0.01662212523270047,185.33811950683594,0.49274492263793945,328.4144287109375,484.99478529776786,-440.2364807128906,0.5733710527420044,0.28253504633903503
164,270.40020751953125,-0.061303168535232544,231.23620933521923,164.0,307.47369384765625,538.3337223775634,2411.4767286777496,0.19110903143882751,461.8661804199219,302.61575940832824,317.5018310546875,68.00812052203537,164000,2.0100364685058594,707.0,447.4734099816991,707.0,184.5802459716797,0.6775084733963013,0.3289821445941925,0.0,0.6695617437362671,1.0,0.015973535632157008,187.70187377929688,0.49157387018203735,330.72772216796875,509.71096870707726,-436.4124755859375,0.5739406943321228,0.2545764744281769
165,223.07337951660156,-0.061792079359292984,231.75176304654443,165.0,308.4592590332031,541.0852834517839,2421.610328912735,0.19006705284118652,449.5248107910156,303.00574624415276,315.7283935546875,68.13647845402213,165000,2.0141146183013916,709.0,451.14332498570076,709.0,186.3512725830078,0.679104745388031,0.3151107132434845,0.0,0.6519238352775574,1.0,0.01695622994987775,188.75050354003906,0.49118614196777344,328.6570739746094,586.3069707933694,-437.52398681640625,0.5740360617637634,0.3592038154602051
166,204.2772216796875,-0.06246452406048775,233.06460674157304,166.0,309.3985290527344,538.1482801040422,2432.418791770935,0.2156526744365692,442.9220275878906,304.3119469867352,312.5968322753906,68.24482714966317,166000,2.0187511444091797,712.0,454.9198780552038,712.0,184.37171936035156,0.678196907043457,0.40174853801727295,0.0,0.6366017460823059,1.0,0.017297050171870294,187.05120849609375,0.4902307391166687,326.7769775390625,480.5262953051648,-439.5722961425781,0.5746468305587769,0.41571784019470215
167,119.247802734375,-0.06264012306928635,233.48246844319775,167.0,310.19488525390625,534.4999083031992,2458.4090054035187,0.19728273153305054,471.18121337890625,304.19139435738515,316.59893798828125,67.93011237468556,167000,2.01701021194458,713.0,459.97024964464407,713.0,184.79580688476562,0.7133076786994934,0.33146896958351135,0.0,0.6554510593414307,1.0,0.017297050171870294,186.44627380371094,0.48958465456962585,330.8396911621094,795.0517917182766,-440.440185546875,0.5751614570617676,0.358065128326416
168,178.01853942871094,-0.06242012977600098,234.5560224089636,168.0,311.19720458984375,537.8121856880128,2484.895088672638,0.19542264938354492,475.56683349609375,305.2322371650972,324.53741455078125,67.60848808701253,168000,2.0145349502563477,714.0,462.7637764512108,714.0,182.39346313476562,0.7178427577018738,0.34265804290771484,0.0,0.6723374128341675,1.0,0.01695622994987775,184.0769805908203,0.48875123262405396,337.8829345703125,656.6988230681521,-442.46954345703125,0.5760595798492432,0.37397894263267517
169,163.52401733398438,-0.062138885259628296,235.62657342657343,169.0,312.30120849609375,548.463500838846,2502.647233724594,0.1995125710964203,292.5079650878906,306.7170825592216,322.23760986328125,67.52849451677764,169000,2.016364097595215,715.0,458.4124406862925,715.0,185.92959594726562,0.6765279769897461,0.38699737191200256,0.0,0.6898718476295471,1.0,0.017297050171870294,187.86802673339844,0.4883282780647278,333.530517578125,-28.156095707406344,-442.79620361328125,0.576090395450592,0.34681305289268494
170,154.00245666503906,-0.06251201033592224,236.6058495821727,170.0,313.02435302734375,561.6221264583705,2525.9385538101196,0.20238074660301208,457.51495361328125,307.83680723437897,325.07373046875,67.30171632384818,170000,2.0176563262939453,718.0,462.21387073777396,718.0,185.1847381591797,0.6562833786010742,0.4177946150302887,0.0,0.6941465735435486,1.0,0.017644720880324885,187.97940063476562,0.48792093992233276,338.1150207519531,552.0814423041876,-441.158203125,0.5766729116439819,0.32998278737068176
171,261.3271789550781,-0.06303244084119797,236.78947368421052,171.0,313.7076110839844,557.6693185961378,2542.16668009758,0.15926702320575714,282.3297424316406,307.63562354618153,329.23260498046875,67.26545562049309,171000,2.0202579498291016,722.0,458.84155342714314,722.0,184.74160766601562,0.7146182656288147,0.3384881913661957,0.0,0.682532548904419,1.0,0.017644720880324885,187.33355712890625,0.48777851462364197,342.16302490234375,17.03771477040247,-442.4208068847656,0.5768582820892334,0.3868117034435272
172,220.1216583251953,-0.06339134275913239,237.03591160220995,172.0,314.3976745605469,559.9675610477668,2566.914745092392,0.2220946103334427,430.1010437011719,307.0017914014246,338.51251220703125,67.00651057026404,172000,2.022230625152588,724.0,461.10504650011916,724.0,181.77947998046875,0.7109948992729187,0.2663423418998718,0.0,0.6712457537651062,1.0,0.016294603698363365,183.1747589111328,0.48781293630599976,350.7034606933594,491.40006441138195,-442.72479248046875,0.5771138668060303,0.29749396443367004
173,252.2130126953125,-0.06361807882785797,237.69188445667126,173.0,315.1570129394531,555.5786126228846,2579.086816072464,0.16244763135910034,451.0442810058594,308.32174980681,326.30377197265625,67.0780056421099,173000,2.0242393016815186,727.0,460.25585472091285,727.0,186.01882934570312,0.6095300912857056,0.4228992462158203,0.0,0.6855430603027344,1.0,0.01662212523270047,188.0338592529297,0.48698973655700684,339.6011962890625,493.1134793463868,-443.8036193847656,0.577605128288269,0.36003637313842773
174,257.7475891113281,-0.06363100558519363,238.37174211248285,174.0,316.0708312988281,567.7243808535245,2589.678377389908,0.20351971685886383,439.9554443359375,310.6016055621454,324.20184326171875,67.18981071903283,174000,2.026888608932495,729.0,459.5875226761135,729.0,189.45867919921875,0.6820010542869568,0.35616305470466614,0.0,0.6875835061073303,1.0,0.01695622994987775,190.96348571777344,0.4858658015727997,337.5203857421875,323.1923840919013,-445.1538391113281,0.578436017036438,0.3387511074542999
175,328.572998046875,-0.06367158889770508,239.06976744186048,175.0,317.11285400390625,576.642527172559,2600.475081682205,0.225872203707695,442.05487060546875,312.7393238130231,327.7110595703125,67.29539584236097,175000,2.029083251953125,731.0,460.29161737011697,731.0,186.6383056640625,0.6373426914215088,0.41145840287208557,0.0,0.6785393953323364,1.0,0.017297050171870294,188.6769256591797,0.4850294888019562,340.65399169921875,448.16503239615923,-448.035400390625,0.578849196434021,0.3380354940891266
176,208.50079345703125,-0.06404142081737518,239.84174624829467,176.0,318.04217529296875,582.7224369251289,2610.8113412857056,0.20199544727802277,487.3931579589844,314.5723271684269,325.24053955078125,67.41199458453708,176000,2.031928539276123,733.0,462.52384731375207,733.0,188.1204071044922,0.6919165849685669,0.3715497553348541,0.0,0.6644399166107178,1.0,0.017644720880324885,188.71951293945312,0.4841022491455078,337.64300537109375,571.4294193368685,-444.578369140625,0.5793712735176086,0.40620577335357666
177,164.24728393554688,-0.06389977782964706,240.31428571428572,177.0,318.98333740234375,585.952947166477,2622.513152360916,0.22851569950580597,471.2009582519531,316.4337753704993,323.4764404296875,67.49251184523358,177000,2.033007860183716,735.0,465.66189458465755,735.0,191.88931274414062,0.6085150241851807,0.41034865379333496,0.0,0.7294942736625671,1.0,0.017297050171870294,193.83506774902344,0.4839586019515991,336.3882141113281,692.256074168673,-442.6499328613281,0.5794903635978699,0.18712405860424042
178,165.69326782226562,-0.06415826827287674,240.83761840324763,178.0,319.57659912109375,587.4727891968952,2633.1696338653564,0.2060462385416031,455.1742248535156,317.9972993836619,326.3990478515625,67.59913896572824,178000,2.03497052192688,739.0,468.60708426495177,739.0,191.9564971923828,0.7316469550132751,0.24383151531219482,0.0,0.7429327368736267,1.0,0.017297050171870294,192.27764892578125,0.4832465946674347,339.94183349609375,535.1775490380261,-445.1479797363281,0.5798546671867371,0.2702603340148926
