eval/episodes,rollout/Q_mean,obs_rms_std,train/loss_actor,eval/return,rollout/return_history,ret_rms_mean,train/loss_critic,ret_rms_std,reference_action_mean,reference_Q_mean,rollout/episode_steps,rollout/actions_std,reference_actor_Q_std,rollout/episodes,reference_Q_std,param_noise_stddev,reference_perturbed_action_mean,total/duration,total/episodes,eval/Q,eval/return_history,total/steps,total/epochs,rollout/actions_mean,reference_action_std,reference_perturbed_action_std,reference_actor_Q_mean,rollout/return,train/param_noise_distance,obs_rms_mean,total/steps_per_second
173.0,62.62553787231445,0.3722594976425171,-85.83282470703125,430.01375114720076,-303.24160971333725,0.0,40.2323112487793,1.0,-0.17965176701545715,-28.94567108154297,722.2008368200837,0.6342793107032776,71.93467712402344,239.0,71.77615356445312,0.0211056883401964,-0.1503899097442627,2343.4287915229797,239.0,140.1918182373047,-253.0553748690917,173000,173,0.02961890399456024,0.816129207611084,0.8319520950317383,-27.575965881347656,-401.78178752716053,0.20243564248085022,0.02089470997452736,73.82345075975975
174.0,63.050689697265625,0.3724568784236908,-84.20316314697266,247.55511180113908,-299.2717459165453,0.0,25.58489227294922,1.0,-0.11357614398002625,-31.360307693481445,720.95,0.6332195401191711,72.9831771850586,240.0,72.7363052368164,0.019882513137642284,-0.15226832032203674,2357.96458029747,240.0,137.8168487548828,-256.1969448657208,174000,174,0.029773948714137077,0.8088692426681519,0.8308384418487549,-30.63207244873047,-399.9404971897773,0.20128867030143738,0.020873691886663437,73.79245704278092
175.0,63.47591018676758,0.3721615970134735,-85.5882339477539,-434.1039434791827,-276.3839478410812,0.0,28.788684844970703,1.0,-0.052033841609954834,-31.558334350585938,722.1078838174274,0.6320558190345764,73.53276062011719,241.0,73.32609558105469,0.019882513137642284,-0.011462397873401642,2371.5552673339844,241.0,69.88394165039062,-260.3715317558717,175000,175,0.030361197888851166,0.8223959803581238,0.8085639476776123,-29.984508514404297,-396.5411266402229,0.17983320355415344,0.020958874374628067,73.79123835335645
176.0,63.865806579589844,0.3724692463874817,-84.42972564697266,487.85391922840597,-274.96841970808373,0.0,40.6611442565918,1.0,0.053658656775951385,-32.76960754394531,723.2561983471074,0.6311522722244263,73.25562286376953,242.0,72.83853149414062,0.020282151651708893,-0.002470239996910095,2386.259198665619,242.0,139.02430725097656,-257.8825439268063,176000,176,0.030149752274155617,0.8208363652229309,0.8328949213027954,-31.624126434326172,-393.2410105062373,0.17085692286491394,0.020883096382021904,73.75560882003853
177.0,63.46839141845703,0.3730717599391937,-85.52950286865234,231.82612260855112,-272.27052081001426,0.0,36.81602478027344,1.0,0.11011645197868347,-34.070831298828125,724.395061728395,0.6317241191864014,74.66558837890625,243.0,74.6463851928711,0.019490749081111935,0.0787561908364296,2400.92582654953,243.0,132.39163208007812,-258.4002025372243,177000,177,0.029774684458971024,0.834428608417511,0.8097352385520935,-32.309207916259766,-390.63935302564164,0.19830258190631866,0.020830031484365463,73.72156109227832
178.0,63.63973617553711,0.37304845452308655,-83.64453887939453,216.4659325794593,-284.65853828673175,0.0,24.070209503173828,1.0,-0.03927583247423172,-33.329071044921875,725.5245901639345,0.6316145658493042,74.44207000732422,244.0,74.23751831054688,0.019490749081111935,0.10919412970542908,2415.7129049301147,244.0,140.82350158691406,-255.76820795375576,178000,178,0.029461096972227097,0.8542953729629517,0.8335983753204346,-32.11577606201172,-393.5069011095807,0.21490275859832764,0.020761122927069664,73.68425264307203
179.0,64.0817642211914,0.37259766459465027,-83.7707290649414,115.41900594570332,-288.5898394738082,0.0,24.539291381835938,1.0,-0.2039531171321869,-35.335365295410156,726.6448979591837,0.6304936408996582,75.55256652832031,245.0,75.47026062011719,0.019490749081111935,-0.05317550152540207,2430.3842058181763,245.0,139.84262084960938,-253.9189437816736,179000,179,0.029266301542520523,0.8273774981498718,0.8457785248756409,-34.038753509521484,-393.4758145985475,0.1827104091644287,0.02078266814351082,73.65090654040873
180.0,64.44268035888672,0.37207645177841187,-87.43607330322266,-442.68285362950917,-281.66512575968244,0.0,14.664216041564941,1.0,-0.05801813304424286,-36.800716400146484,727.7560975609756,0.6301222443580627,75.6349868774414,246.0,75.23063659667969,0.020282151651708893,-0.20544685423374176,2444.2109203338623,246.0,99.51630401611328,-243.06587011733166,180000,180,0.031020309776067734,0.8333103060722351,0.8285472393035889,-35.742034912109375,-389.9357066269057,0.20766867697238922,0.021008789539337158,73.64339898105571
181.0,64.3382339477539,0.37216368317604065,-83.854248046875,-355.5133082107976,-282.6420209715162,0.0,39.769386291503906,1.0,-0.1590522676706314,-36.35597229003906,728.8582995951417,0.6305285096168518,73.85714721679688,247.0,73.4547348022461,0.020689822899908242,-0.07946430891752243,2458.5070338249207,247.0,104.73987579345703,-241.65240808236882,181000,181,0.03070727363228798,0.8224964141845703,0.8078170418739319,-34.55830001831055,-389.87099681629917,0.20358070731163025,0.020912397652864456,73.6219166794093
182.0,64.69841766357422,0.37210214138031006,-83.64481353759766,186.72230968711057,-295.90852243749924,0.0,19.589553833007812,1.0,0.06173595041036606,-36.8267936706543,729.9598393574297,0.6299582719802856,74.8962631225586,249.0,74.82553100585938,0.020282151651708893,0.035420987755060196,2472.9552228450775,249.0,132.1487274169922,-235.50306553481806,182000,182,0.030661417171359062,0.8339027762413025,0.8330121636390686,-34.96876525878906,-390.66465751149764,0.20957228541374207,0.020911680534482002,73.59615666255907
183.0,65.12020111083984,0.37229686975479126,-85.03488159179688,-79.36087517428203,-289.54714247926216,0.0,24.309659957885742,1.0,-0.018354177474975586,-38.10159683227539,728.3027888446215,0.6291362643241882,74.80979919433594,251.0,74.59525299072266,0.020282151651708893,0.057249993085861206,2486.8524045944214,251.0,126.447021484375,-238.39568456711422,183000,183,0.030391734093427658,0.8361130356788635,0.8035237193107605,-36.65896987915039,-385.66940942883656,0.18687960505485535,0.020833343267440796,73.58699682454429
184.0,65.32530975341797,0.3723258674144745,-87.1534652709961,60.736844271954546,-284.98164639720767,0.0,38.972232818603516,1.0,0.07519062608480453,-37.4599609375,728.7420634920635,0.6290034651756287,74.19612121582031,252.0,74.20259094238281,0.020689822899908242,0.03055145964026451,2501.4988915920258,252.0,130.75051879882812,-233.69747552572352,184000,184,0.02928946353495121,0.8542401194572449,0.835365891456604,-35.96187210083008,-385.83290528093875,0.22996889054775238,0.02074444107711315,73.55589907253452
185.0,65.73175811767578,0.37206947803497314,-85.13776397705078,-358.96824919121747,-279.5558745512814,0.0,47.758277893066406,1.0,0.13822191953659058,-37.09764099121094,727.8897637795276,0.6282777190208435,74.49067687988281,254.0,74.64398956298828,0.019882513137642284,0.19509319961071014,2516.1871943473816,254.0,136.29469299316406,-241.93920304168088,185000,185,0.029479840770363808,0.8406979441642761,0.8231024146080017,-35.371360778808594,-382.44471905296365,0.2197199910879135,0.02079937607049942,73.52394146810809
186.0,66.138427734375,0.371969997882843,-85.65512084960938,-665.8415451790886,-274.04870721143806,0.0,25.28667640686035,1.0,0.1502242237329483,-36.483795166015625,728.9568627450981,0.6273252964019775,73.43804168701172,255.0,73.507080078125,0.020282151651708893,0.1703394651412964,2530.158139705658,255.0,72.40367126464844,-245.61627373882675,186000,186,0.029044559225440025,0.8329809308052063,0.824451208114624,-34.631839752197266,-379.44123929918646,0.17221303284168243,0.020754657685756683,73.51319155949597
187.0,65.5210189819336,0.37182995676994324,-87.0272445678711,93.13654449445147,-295.9305580018932,0.0,21.959022521972656,1.0,0.07313741743564606,-35.36891174316406,730.015625,0.6286646723747253,73.7845230102539,256.0,73.76200866699219,0.020689822899908242,0.046071216464042664,2543.631055831909,256.0,135.86146545410156,-244.72691872509114,187000,187,0.028868574649095535,0.847568690776825,0.837851345539093,-33.23753356933594,-384.8733003673635,0.19541974365711212,0.02068423293530941,73.51695112042913
188.0,65.79013061523438,0.3717193305492401,-87.4242935180664,-643.9005525443912,-299.0839278844409,0.0,23.06124496459961,1.0,0.0019803419709205627,-35.34502029418945,731.0661478599221,0.6285862326622009,73.821044921875,257.0,73.80912780761719,0.0211056883401964,-0.023860283195972443,2558.5131664276123,257.0,139.29347229003906,-244.60523112134194,188000,188,0.027442483231425285,0.8746073842048645,0.8667110204696655,-33.61308288574219,-384.66166473722575,0.22583487629890442,0.020556772127747536,73.48017687260905
189.0,66.15765380859375,0.3713749945163727,-86.0622787475586,-250.13927743737662,-299.7062480633706,0.0,25.33203887939453,1.0,0.16959914565086365,-35.980262756347656,732.1085271317829,0.628495991230011,74.25159454345703,258.0,74.24369049072266,0.020689822899908242,0.05765600502490997,2572.2698316574097,258.0,99.0820083618164,-248.83597299756508,189000,189,0.027203602716326714,0.872735857963562,0.849564254283905,-34.22959899902344,-385.22579937605576,0.22007454931735992,0.020607657730579376,73.47596184270459
190.0,66.51670837402344,0.3709886968135834,-83.19441223144531,-1149.5450093097584,-300.7670992694249,0.0,32.17030334472656,1.0,0.13041293621063232,-36.43455505371094,733.1428571428571,0.6276608109474182,74.41627502441406,259.0,73.84934997558594,0.020282151651708893,0.11893709003925323,2586.13697886467,259.0,66.36466979980469,-259.1610630674543,190000,190,0.028578421100974083,0.8528445959091187,0.8526114225387573,-35.25912857055664,-383.1543800747263,0.20408162474632263,0.020802071318030357,73.4686528798684
191.0,65.90550994873047,0.3707643151283264,-84.45218658447266,-356.13761286690954,-323.2084533855093,0.0,45.64024353027344,1.0,-0.08982580155134201,-39.031402587890625,734.1692307692308,0.6292056441307068,74.56825256347656,260.0,74.20849609375,0.0211056883401964,-0.0036233067512512207,2599.5732419490814,260.0,117.85108947753906,-258.4081963420691,191000,191,0.029126746580004692,0.8516589999198914,0.8539161086082458,-37.53050994873047,-389.6976598928828,0.16547346115112305,0.020789735019207,73.47359824983964
192.0,66.22679901123047,0.3705506920814514,-85.11408233642578,-928.866246823091,-306.2755472685394,0.0,36.45235061645508,1.0,-0.03920167684555054,-38.61627197265625,735.1877394636016,0.6286942958831787,74.30823516845703,261.0,74.14143371582031,0.020282151651708893,0.0477895587682724,2613.760912179947,261.0,108.21397399902344,-264.93193192611227,192000,192,0.02963906154036522,0.8479450345039368,0.844481885433197,-36.86894607543945,-388.88581357080693,0.20464099943637848,0.020786365494132042,73.45736907507231
193.0,66.1497802734375,0.3705178201198578,-85.61575317382812,101.18691937176911,-302.3661888760165,0.0,30.14208221435547,1.0,0.022440001368522644,-39.31089782714844,736.1984732824427,0.6297869682312012,75.41157531738281,262.0,75.25714874267578,0.02152991267583435,-0.08373642712831497,2627.9068427085876,262.0,135.4406280517578,-265.0863354303246,193000,193,0.02955741435289383,0.8730334043502808,0.8662569522857666,-37.44023132324219,-393.85721588345484,0.1790265440940857,0.020747167989611626,73.4424816220177
194.0,66.47484588623047,0.3705558478832245,-86.54088592529297,492.8867088580203,-304.8158463092593,0.0,16.436748504638672,1.0,-0.021919526159763336,-40.53173828125,737.2015209125475,0.6295214295387268,75.9311294555664,263.0,75.4892349243164,0.020689822899908242,-0.020543530583381653,2642.5559165477753,263.0,139.09620666503906,-254.65175587213054,194000,194,0.02776995673775673,0.8769491910934448,0.8762520551681519,-38.928871154785156,-392.95406452928654,0.20854701101779938,0.02058406174182892,73.41377292535813
195.0,66.78402709960938,0.3704916536808014,-84.61752319335938,-903.8395611604549,-302.604752839106,0.0,28.7970027923584,1.0,0.10785739123821259,-41.37361145019531,738.1969696969697,0.6287561058998108,76.79000091552734,264.0,76.314697265625,0.020689822899908242,0.06970200687646866,2655.7543456554413,264.0,69.5044937133789,-266.91882076062376,195000,195,0.0269016046077013,0.8544025421142578,0.8760588765144348,-39.58087158203125,-390.59558560327156,0.225104421377182,0.020542016252875328,73.42546584513784
196.0,65.87078094482422,0.37105467915534973,-79.83523559570312,-107.50380478806225,-323.6809524560898,0.0,25.963083267211914,1.0,0.023439526557922363,-41.96958923339844,739.1849056603774,0.6304503679275513,77.12594604492188,265.0,76.71162414550781,0.020689822899908242,-0.05516259744763374,2670.3370459079742,265.0,134.78797912597656,-264.16561182754634,196000,196,0.027531808242201805,0.8656947016716003,0.8621640801429749,-40.796043395996094,-397.8620473617345,0.16898174583911896,0.02055773138999939,73.39897422325414
197.0,66.1990737915039,0.37114647030830383,-85.46180725097656,-1095.072191228897,-326.9345268113016,0.0,31.170793533325195,1.0,-0.05307631939649582,-42.335548400878906,739.6578947368421,0.6298332214355469,77.47808074951172,266.0,77.0871353149414,0.020689822899908242,0.0074530839920043945,2684.2553749084473,266.0,29.60772132873535,-272.13595066872205,197000,197,0.02734469249844551,0.8690110445022583,0.8739719390869141,-41.277069091796875,-396.59752215115407,0.20141398906707764,0.020548375323414803,73.39093062511579
198.0,66.5636215209961,0.37153714895248413,-83.84796142578125,-80.57580809870932,-315.68883687835796,0.0,24.28203773498535,1.0,0.050621822476387024,-44.83693313598633,738.2686567164179,0.6290208697319031,78.5922622680664,268.0,78.17474365234375,0.020282151651708893,0.07904145866632462,2698.205002307892,268.0,130.93240356445312,-265.27513339138585,198000,198,0.027156399562954903,0.881336510181427,0.866998553276062,-44.129112243652344,-393.0257185823982,0.21251000463962555,0.020514583215117455,73.38211879032245
199.0,66.5174560546875,0.3716398775577545,-81.76213073730469,44.558997573942506,-324.2506246544421,0.0,46.381813049316406,1.0,-0.019799798727035522,-45.64915466308594,739.2416356877324,0.6292916536331177,78.53787231445312,269.0,78.53418731689453,0.019882513137642284,0.08892842382192612,2712.7310745716095,269.0,137.4191131591797,-261.2243793184545,199000,199,0.02700916677713394,0.8862002491950989,0.8517428040504456,-42.927879333496094,-394.5257166902156,0.17647191882133484,0.020468322560191154,73.3578060373809
200.0,66.6714096069336,0.37185510993003845,-82.87248992919922,-200.3259445586379,-303.4182674878795,0.0,19.16516876220703,1.0,0.09313106536865234,-44.94992446899414,740.2074074074075,0.6289793848991394,78.7367172241211,270.0,78.5626449584961,0.019490749081111935,0.013587821274995804,2727.3722462654114,270.0,119.14029693603516,-262.1068566039464,200000,200,0.026751240715384483,0.8564044237136841,0.8630348443984985,-43.66807556152344,-393.5121314080696,0.19779245555400848,0.020407574251294136,73.33065747583956
201.0,66.94775390625,0.37164679169654846,-80.71319580078125,348.75568506703866,-303.6473840383991,0.0,35.36467742919922,1.0,0.16719356179237366,-46.442726135253906,741.1660516605166,0.6287283301353455,78.5304946899414,271.0,78.25401306152344,0.019882513137642284,0.1918424665927887,2741.2748322486877,271.0,139.37879943847656,-258.1662352149376,201000,201,0.026319310069084167,0.8761418461799622,0.8674684166908264,-45.125396728515625,-392.9936332353628,0.18621987104415894,0.020370492711663246,73.32354918792227
202.0,67.34456634521484,0.3714187443256378,-85.57274627685547,-128.84347608710516,-303.958216825751,0.0,27.003698348999023,1.0,0.0270119309425354,-46.129234313964844,742.1176470588235,0.6280648708343506,80.79214477539062,272.0,80.2947998046875,0.019882513137642284,0.014638207852840424,2756.0061349868774,272.0,125.13105010986328,-261.18648095961004,202000,202,0.026911579072475433,0.891593337059021,0.8798320889472961,-44.38213348388672,-391.3020978223656,0.2078472226858139,0.020426226779818535,73.29446674143989
203.0,67.55642700195312,0.37129732966423035,-81.10067749023438,171.1680471358463,-309.55696652399774,0.0,35.92073059082031,1.0,0.26502296328544617,-46.85455322265625,743.0622710622711,0.6280301809310913,79.9576187133789,273.0,79.21793365478516,0.019882513137642284,0.0634099543094635,2770.0768430233,273.0,133.2399139404297,-260.88391699152453,203000,203,0.025872213765978813,0.8273184895515442,0.8871710300445557,-44.73943328857422,-391.4784358340642,0.18296849727630615,0.020339328795671463,73.28316559566737
204.0,67.8847427368164,0.3712408244609833,-84.23190307617188,-61.31680599011033,-310.13599978938214,0.0,33.49308776855469,1.0,0.21249909698963165,-48.03347396850586,741.6350364963504,0.6274835467338562,79.9588851928711,274.0,79.58424377441406,0.019882513137642284,0.11608348041772842,2781.735821247101,274.0,118.19810485839844,-260.3485899318383,204000,204,0.025589250028133392,0.8391899466514587,0.867565393447876,-46.85533905029297,-389.47182621324174,0.19112622737884521,0.020306946709752083,73.33550455864038
205.0,68.17402648925781,0.3710289001464844,-80.90994262695312,163.31549509939984,-305.2863826643676,0.0,24.029647827148438,1.0,0.10847065597772598,-49.53495788574219,742.5745454545455,0.6271641254425049,81.14733123779297,275.0,80.59846496582031,0.020689822899908242,0.042507387697696686,2796.4148869514465,275.0,127.25592803955078,-246.25717001332356,205000,205,0.025219175964593887,0.8641847968101501,0.8705674409866333,-47.31037139892578,-388.5152228605948,0.2420789748430252,0.020265739411115646,73.30814928663315
206.0,68.49141693115234,0.3707006573677063,-81.60920715332031,-81.95036577557997,-311.71030258091946,0.0,21.5213680267334,1.0,0.14553457498550415,-50.305206298828125,743.5072463768116,0.6267335414886475,81.51582336425781,276.0,81.1960220336914,0.020689822899908242,0.13144183158874512,2810.639811515808,276.0,116.26346588134766,-237.840264535619,206000,206,0.02657337300479412,0.8724607229232788,0.8697999715805054,-48.81175231933594,-387.97456177522986,0.19579648971557617,0.020376158878207207,73.29292040764982
207.0,68.83036041259766,0.3705219030380249,-82.5874252319336,-455.1003856270069,-314.1219914735914,0.0,35.07573699951172,1.0,0.07152293622493744,-49.589866638183594,744.4332129963899,0.6260771155357361,81.40164184570312,277.0,81.31190490722656,0.019490749081111935,0.032171059399843216,2823.9681391716003,277.0,107.0030288696289,-242.9842352977931,207000,207,0.02634418196976185,0.8682308197021484,0.8739623427391052,-47.764488220214844,-387.181929621913,0.211452916264534,0.020357897505164146,73.30111028119553
208.0,69.17692565917969,0.37047895789146423,-80.51327514648438,29.055713075652825,-310.98261487802455,0.0,15.881879806518555,1.0,0.12496235966682434,-50.49605178833008,745.3525179856115,0.6253610849380493,81.04000854492188,278.0,80.8506088256836,0.020282151651708893,0.10707204043865204,2838.106226205826,278.0,117.2829360961914,-230.6755121937083,208000,208,0.025681795552372932,0.8689832091331482,0.8686264753341675,-48.42298889160156,-384.91032153121773,0.18863603472709656,0.02027411200106144,73.28830685737532
209.0,69.5371322631836,0.3702898919582367,-82.00402069091797,0.18138990195362287,-307.5199264540807,0.0,36.51554489135742,1.0,0.2382223755121231,-47.73945617675781,746.2652329749104,0.6243022084236145,79.76303100585938,279.0,79.38079833984375,0.020689822899908242,0.0772353857755661,2852.79204082489,279.0,117.49171447753906,-221.35034940851966,209000,209,0.025182269513607025,0.8543698191642761,0.8751087188720703,-45.79462814331055,-382.35887290460073,0.19326911866664886,0.020232990384101868,73.26156165928143
210.0,69.83906555175781,0.3701578676700592,-82.29470825195312,-412.40280536142353,-304.22453625165565,0.0,28.947458267211914,1.0,0.26394644379615784,-45.41609191894531,747.1714285714286,0.6237318515777588,78.66603088378906,280.0,77.95703125,0.02152991267583435,0.30191150307655334,2866.828753232956,280.0,105.4600830078125,-221.18546433483775,210000,210,0.0239634457975626,0.8382090330123901,0.8393446207046509,-43.831260681152344,-378.99258961060787,0.21854907274246216,0.02012067288160324,73.25167217022663
211.0,70.04674530029297,0.37035107612609863,-86.59481811523438,-42.18159859785288,-278.0585029348778,0.0,29.338340759277344,1.0,0.10151152312755585,-43.51298522949219,748.0711743772242,0.6233072876930237,79.35901641845703,281.0,78.92569732666016,0.020689822899908242,0.2533872723579407,2879.8014085292816,281.0,97.28052520751953,-215.63480652237126,211000,211,0.023686422035098076,0.882819414138794,0.8372981548309326,-40.712547302246094,-377.2204544335734,0.21941044926643372,0.020037177950143814,73.2689411759674
212.0,70.20211029052734,0.3704194128513336,-86.03553771972656,195.85386880848307,-283.8881156424914,0.0,35.19806671142578,1.0,0.18246299028396606,-43.52716064453125,748.9645390070922,0.6230397820472717,79.48701477050781,282.0,78.97100067138672,0.02152991267583435,0.0885685533285141,2894.4592955112457,282.0,124.37352752685547,-211.7820561054108,212000,212,0.02406853623688221,0.8641477227210999,0.881512463092804,-42.21112823486328,-377.6216239296278,0.20535090565681458,0.020033860579133034,73.24338619263763
213.0,70.52116394042969,0.3703896105289459,-86.61163330078125,266.6488943707197,-280.41556575648667,0.0,19.848690032958984,1.0,0.03434664011001587,-43.521949768066406,749.851590106007,0.6224724650382996,78.2294921875,283.0,77.6257095336914,0.0211056883401964,0.03268265724182129,2908.5323321819305,283.0,120.73811340332031,-208.3042265103702,213000,213,0.023834465071558952,0.8911133408546448,0.893316388130188,-41.85638427734375,-374.4759682988281,0.1944522261619568,0.020036302506923676,73.23281149163334
214.0,70.86134338378906,0.3702165186405182,-87.12967681884766,629.5223979199242,-280.0550346360892,0.0,23.6441593170166,1.0,0.11288415640592575,-44.88118362426758,750.7323943661971,0.6218155026435852,80.15168762207031,284.0,79.37816619873047,0.021962663920618616,0.058999404311180115,2922.8056280612946,284.0,143.76568603515625,-202.3177748965661,214000,214,0.02393757738173008,0.8837998509407043,0.8865325450897217,-43.98561096191406,-373.2531053123817,0.1940636932849884,0.020066209137439728,73.21732172178237
215.0,71.18403625488281,0.3700823187828064,-85.32843780517578,726.885105955144,-278.1994360249304,0.0,38.645843505859375,1.0,0.05228477716445923,-45.86185836791992,751.6070175438597,0.6209686994552612,79.24810028076172,285.0,78.7631607055664,0.0211056883401964,0.04081305116415024,2937.0648624897003,285.0,142.28656005859375,-193.10686235978577,215000,215,0.023362284526228905,0.8899310827255249,0.8852814435958862,-44.714942932128906,-371.08092605122636,0.19184984266757965,0.01999584026634693,73.20233296371539
216.0,71.3900146484375,0.36995095014572144,-84.8724594116211,420.3458843637485,-274.8821134695524,0.0,28.05060386657715,1.0,-0.04551108926534653,-47.66386413574219,752.4755244755245,0.6204237341880798,80.8459701538086,286.0,80.27153015136719,0.0211056883401964,-0.013820633292198181,2950.8897247314453,286.0,138.26580810546875,-190.14173845169327,216000,216,0.02304798737168312,0.8749520778656006,0.8842602372169495,-46.55921173095703,-367.9113912058451,0.23394881188869476,0.019942913204431534,73.19826226974908
217.0,71.66068267822266,0.3699571192264557,-86.4916763305664,350.6661479303297,-282.41009135640104,0.0,38.8936653137207,1.0,0.009270936250686646,-48.46350860595703,753.3379790940767,0.6196974515914917,81.63606262207031,287.0,81.37852478027344,0.020689822899908242,-0.03765139728784561,2965.0547955036163,287.0,135.30743408203125,-190.04361168237548,217000,217,0.023290377110242844,0.8901631832122803,0.88140469789505,-46.569175720214844,-366.8172439023118,0.2219144105911255,0.019952714443206787,73.18583128010705
218.0,71.96125030517578,0.37007662653923035,-83.87178039550781,468.716908122785,-280.77463474052655,0.0,18.70889663696289,1.0,0.10636293143033981,-48.737728118896484,754.1944444444445,0.6188498735427856,80.87609100341797,288.0,80.5219955444336,0.020282151651708893,0.013425379991531372,2979.6839962005615,288.0,139.68179321289062,-183.6327505854681,218000,218,0.023705381900072098,0.8799775242805481,0.8834109902381897,-47.15450668334961,-363.5850385992118,0.2020576149225235,0.01993599534034729,73.16212064030111
219.0,72.22925567626953,0.37025976181030273,-82.9003677368164,275.0415720090456,-277.5423449164057,0.0,27.759864807128906,1.0,0.1186847984790802,-49.033939361572266,755.0449826989619,0.6180518269538879,80.93904113769531,289.0,80.53361511230469,0.020282151651708893,0.12449537962675095,2994.1142320632935,289.0,139.69911193847656,-179.85476960540095,219000,219,0.02358272857964039,0.8755972981452942,0.8846524953842163,-47.670982360839844,-360.99242702711035,0.19844605028629303,0.019867900758981705,73.14350189273958
220.0,72.52967834472656,0.37022730708122253,-86.04548645019531,-250.18709948181595,-274.3105887968696,0.0,34.50216293334961,1.0,0.027034569531679153,-48.13359832763672,755.8896551724138,0.6171796917915344,81.05978393554688,290.0,80.51046752929688,0.020282151651708893,0.09532571583986282,3008.756779909134,290.0,98.15270233154297,-183.8476049595517,220000,220,0.023562675341963768,0.8594688177108765,0.8771055340766907,-46.17124938964844,-357.95026557342,0.21058490872383118,0.01984778605401516,73.11990170459845
221.0,72.84830474853516,0.37014302611351013,-85.85118103027344,-241.3820060332119,-251.62013861421113,0.0,14.182905197143555,1.0,0.08323094248771667,-48.846702575683594,756.7285223367697,0.6162237524986267,79.99454498291016,291.0,79.44723510742188,0.0211056883401964,0.06563932448625565,3021.578355550766,291.0,79.50550079345703,-185.60573779018264,221000,221,0.022950271144509315,0.8694931268692017,0.8674039840698242,-47.374908447265625,-354.95746592689096,0.2077323943376541,0.019787553697824478,73.1405821709087
222.0,73.1618423461914,0.37000811100006104,-90.04032135009766,182.29048597499806,-246.24699109984448,0.0,28.358278274536133,1.0,-0.18444062769412994,-47.474884033203125,757.5616438356165,0.615431010723114,80.42251586914062,292.0,79.58549499511719,0.020282151651708893,-0.04410678893327713,3036.0822908878326,292.0,113.5523681640625,-185.5923769820941,222000,222,0.022753342986106873,0.841410219669342,0.8676227331161499,-45.49443817138672,-351.833251796344,0.22417688369750977,0.01978982239961624,73.12054770922602
223.0,73.4759292602539,0.3698928654193878,-85.6472396850586,370.1377325141487,-246.59025782158437,0.0,23.000316619873047,1.0,-0.061778515577316284,-47.04554748535156,758.3890784982935,0.614602267742157,80.56417846679688,293.0,79.98175048828125,0.020282151651708893,-0.16623899340629578,3050.459103345871,293.0,140.93870544433594,-185.48806977323403,223000,223,0.023281509056687355,0.8581609129905701,0.8416128158569336,-45.36321258544922,-349.0949908843374,0.19755731523036957,0.01982818730175495,73.10375010614116
224.0,73.77913665771484,0.3698260188102722,-88.5934066772461,340.7804863384366,-228.57258062134161,0.0,18.400272369384766,1.0,-0.006071344017982483,-45.61050796508789,759.2108843537414,0.613772451877594,80.22634887695312,294.0,79.26806640625,0.019882513137642284,-0.137302964925766,3063.704429626465,294.0,134.6888885498047,-181.4253992632444,224000,224,0.023243090137839317,0.8713456988334656,0.8239717483520508,-44.01142501831055,-346.5504211831288,0.23202182352542877,0.01986328326165676,73.11410259876494
225.0,74.07471466064453,0.3697921335697174,-88.77405548095703,-436.4184547592441,-225.84574104954777,0.0,41.5691032409668,1.0,0.09766382724046707,-46.99595260620117,760.0271186440677,0.612895667552948,80.8457260131836,295.0,80.17916870117188,0.020689822899908242,0.06530985236167908,3077.4108307361603,295.0,72.36666107177734,-182.61702203806092,225000,225,0.022800618782639503,0.8564578890800476,0.856889009475708,-45.53455352783203,-343.84307470412574,0.2357952743768692,0.01979009434580803,73.11341006302263
226.0,74.35266876220703,0.36983588337898254,-87.09058380126953,-571.4219548417167,-223.04158455707827,0.0,15.957340240478516,1.0,-0.025553837418556213,-47.09387969970703,759.8148148148148,0.6122301816940308,80.2010498046875,297.0,79.45515441894531,0.021962663920618616,-0.05012471228837967,3090.635332584381,297.0,62.285213470458984,-190.19422232334563,226000,226,0.022942377254366875,0.8442403078079224,0.8715518712997437,-45.710941314697266,-339.6094212249401,0.17403754591941833,0.01976078562438488,73.12412357980111
227.0,74.62895202636719,0.3697842061519623,-87.23908233642578,271.40948896975124,-208.68056434522737,0.0,24.60187530517578,1.0,0.08092939853668213,-46.55763626098633,760.6208053691275,0.6116697788238525,80.80457305908203,298.0,79.94872283935547,0.0211056883401964,0.05930997431278229,3104.6131472587585,298.0,141.93666076660156,-187.9904420971822,227000,227,0.022559871897101402,0.8841881155967712,0.8563699126243591,-45.521324157714844,-338.1129672595857,0.1679905503988266,0.019717708230018616,73.11700016487767
228.0,74.87073516845703,0.3697425425052643,-88.33049011230469,-137.2034934076883,-213.19304274428333,0.0,20.337146759033203,1.0,0.08345703780651093,-47.71064758300781,761.4214046822742,0.6112918853759766,80.5965576171875,299.0,79.77051544189453,0.02152991267583435,0.09434746205806732,3118.5021557807922,299.0,113.74857330322266,-194.3539006842416,228000,228,0.021791933104395866,0.877385675907135,0.8718128204345703,-46.171688079833984,-336.969139198316,0.19819694757461548,0.019647866487503052,73.11202257062885
