ret_rms_mean,eval/return_history,param_noise_stddev,train/param_noise_distance,reference_actor_Q_std,total/epochs,ret_rms_std,reference_Q_std,reference_action_mean,rollout/return,reference_Q_mean,total/episodes,eval/episodes,rollout/episodes,total/duration,train/loss_actor,eval/return,reference_actor_Q_mean,reference_perturbed_action_std,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,total/steps_per_second,rollout/return_history,obs_rms_mean,rollout/Q_mean,train/loss_critic,reference_perturbed_action_mean,reference_action_std,obs_rms_std,eval/Q,total/steps
0.0,374.49996906369995,0.019106704324195603,0.22032137215137482,418.5047912597656,152,1.0,393.55206298828125,0.10085047036409378,342.2837091934376,431.55010986328125,2131.0,152.0,2131.0,2094.1424567699432,-572.4434204101562,111.46919810258296,470.24517822265625,0.8671751022338867,0.21698395907878876,0.8063029646873474,71.32660722665415,72.58340974302605,362.8367476601246,1.9619323015213013,492.6111145019531,3878.0283203125,0.08526455610990524,0.8720548748970032,6.51410436630249,560.8467407226562,152000
0.0,374.795826237021,0.019106704324195603,0.20552334189414978,416.52264404296875,153,1.0,395.5421447753906,0.17031490802764893,342.21047213431973,419.68505859375,2146.0,153.0,2146.0,2108.0009360313416,-568.8285522460938,261.16754345043506,453.1972961425781,0.847896933555603,0.21639643609523773,0.8065754771232605,71.29403541472507,72.58061293276637,366.8587328528532,1.962154507637024,493.22979736328125,3262.34716796875,0.16103778779506683,0.8506615161895752,6.517800331115723,463.4692077636719,153000
0.0,376.54597665335467,0.019106704324195603,0.19293704628944397,426.05145263671875,154,1.0,407.2164001464844,0.13227897882461548,342.2358288739282,432.7391357421875,2159.0,154.0,2159.0,2121.9646718502045,-571.3767700195312,463.43186503538556,466.3408203125,0.8617658615112305,0.216295525431633,0.8067489862442017,71.30060213061603,72.57425255139748,373.26025736287977,1.9620258808135986,493.8542785644531,3415.05126953125,0.144260972738266,0.8634836673736572,6.518277645111084,566.9371337890625,154000
0.0,378.8082734126251,0.019490749081111935,0.18781678378582,405.1437683105469,155,1.0,386.28277587890625,0.16422291100025177,342.6691300543481,415.13238525390625,2171.0,155.0,2171.0,2135.9278206825256,-562.5205688476562,359.8470071531807,451.817138671875,0.8576629757881165,0.21554717421531677,0.8071487545967102,71.37770612620912,72.56799527545387,377.61469815581603,1.9612975120544434,494.2191467285156,3747.69970703125,0.1660078763961792,0.8563894629478455,6.5171942710876465,557.520263671875,155000
0.0,380.3441795707492,0.018730226766195082,0.20006516575813293,400.9087219238281,156,1.0,377.8017883300781,0.18994086980819702,343.0569282520824,401.103759765625,2183.0,156.0,2183.0,2150.0439417362213,-573.2850952148438,380.195310644388,440.0079650878906,0.8606522083282471,0.2151438295841217,0.8074527978897095,71.44663307375171,72.55665662071334,375.2221973820451,1.9621278047561646,494.98419189453125,3757.7646484375,0.1870201975107193,0.8568893074989319,6.517027378082275,604.05712890625,156000
0.0,380.8022287182583,0.019490749081111935,0.1896638721227646,411.80401611328125,157,1.0,391.57733154296875,0.31023910641670227,343.40259683344425,428.01397705078125,2194.0,157.0,2194.0,2164.238084077835,-572.7316284179688,349.54658395532,465.5321044921875,0.8223423957824707,0.21530626714229584,0.8076738119125366,71.54102096627165,72.54285060180727,382.2188594290435,1.963207483291626,495.74053955078125,3698.33935546875,0.33392632007598877,0.8198877573013306,6.519402027130127,740.4317016601562,157000
0.0,384.41075842522014,0.018730226766195082,0.18709677457809448,409.0769958496094,158,1.0,387.6807556152344,0.2615635395050049,343.8041521073101,425.31170654296875,2206.0,158.0,2206.0,2178.6278038024902,-566.4436645507812,515.0373549105042,464.9588317871094,0.8271591663360596,0.21503746509552002,0.8078498244285583,71.6087941976428,72.5227134824191,390.26158142572353,1.9631977081298828,496.7316589355469,3444.61474609375,0.2926970422267914,0.8268765807151794,6.517779350280762,737.1041870117188,158000
0.0,384.50233628384706,0.018361167303396805,0.21331429481506348,407.78057861328125,159,1.0,387.4591064453125,0.37866950035095215,344.12814749617166,422.51922607421875,2219.0,159.0,2219.0,2192.813883304596,-559.4025268554688,345.63800357568266,456.0203552246094,0.7996813654899597,0.215109720826149,0.8078404068946838,71.64353312302839,72.50957375387698,380.7325888909446,1.9642558097839355,497.8016052246094,3583.379150390625,0.3449818193912506,0.7899024486541748,6.515254974365234,620.8643188476562,159000
0.0,386.6984443543684,0.018361167303396805,0.20335602760314941,402.49517822265625,160,1.0,379.77520751953125,0.29789623618125916,344.61427983306413,409.01910400390625,2230.0,160.0,2230.0,2207.1623849868774,-548.1055297851562,425.4443937565281,446.26904296875,0.80939781665802,0.21551847457885742,0.8077853918075562,71.74618834080718,72.49126801377203,392.1029307571282,1.9645363092422485,499.1053466796875,3468.685546875,0.30963459610939026,0.8053131699562073,6.513001918792725,598.4725341796875,160000
0.0,388.2001052246173,0.018361167303396805,0.17744076251983643,391.81573486328125,161,1.0,371.6109619140625,0.13011139631271362,345.02654934662826,405.3844909667969,2241.0,161.0,2241.0,2221.598269224167,-550.4918212890625,396.09283552305885,444.36614990234375,0.8604340553283691,0.2155047208070755,0.8079467415809631,71.82954038375725,72.4703481409467,405.35213583391095,1.9652538299560547,499.5657043457031,3745.407470703125,0.06663869321346283,0.8531522154808044,6.510436534881592,564.1380615234375,161000
0.0,388.50465360189634,0.018361167303396805,0.1974104642868042,387.4649658203125,162,1.0,370.9383544921875,0.16625355184078217,345.364846714203,402.4539489746094,2253.0,162.0,2253.0,2236.143849849701,-563.0496215820312,409.63262988971184,437.5973815917969,0.8562677502632141,0.21552634239196777,0.8082095980644226,71.9005770084332,72.44614429026495,413.2450709267833,1.9649780988693237,499.986328125,4018.582275390625,0.20598699152469635,0.8611292243003845,6.511068344116211,467.0580139160156,162000
0.0,389.77094582361605,0.018730226766195082,0.19338315725326538,391.4024353027344,163,1.0,370.83795166015625,0.217630997300148,345.4623155400898,392.2011413574219,2266.0,163.0,2266.0,2250.660961151123,-555.5914306640625,453.95029434975186,427.08782958984375,0.8580939173698425,0.21529334783554077,0.8084678649902344,71.92983230361871,72.42316937715577,409.5957285908499,1.963761568069458,500.4043273925781,3548.825927734375,0.21178652346134186,0.8483430743217468,6.513842582702637,645.8108520507812,163000
0.0,390.2651661137139,0.019106704324195603,0.19396436214447021,408.0124816894531,164,1.0,378.3061828613281,0.40392982959747314,346.03275637644407,411.021240234375,2276.0,164.0,2276.0,2264.987500190735,-566.7371215820312,562.6796941979603,457.259765625,0.7950369119644165,0.21559695899486542,0.8083580732345581,72.0347100175747,72.4065806041709,415.55775861123965,1.964013934135437,501.1181335449219,3368.408447265625,0.3930637836456299,0.7931939363479614,6.512153625488281,699.447509765625,164000
0.0,392.03521257206836,0.019106704324195603,0.1980573534965515,395.08685302734375,165,1.0,367.5379333496094,0.3281809687614441,346.6819656980432,407.45318603515625,2286.0,165.0,2286.0,2279.2408635616302,-548.7647094726562,456.6021747143244,452.25274658203125,0.8326656818389893,0.2156989574432373,0.8085521459579468,72.16754155730534,72.39252447508535,424.43164943418896,1.9641772508621216,501.4913330078125,3614.821533203125,0.3059828579425812,0.8275118470191956,6.507118225097656,542.106689453125,165000
0.0,395.3191800266582,0.018361167303396805,0.18176709115505219,382.26483154296875,166,1.0,358.05706787109375,0.19729121029376984,346.9632731175315,389.5,2298.0,166.0,2298.0,2293.695378303528,-565.8931274414062,654.9005302502586,426.6477355957031,0.8470712304115295,0.21580550074577332,0.8086027503013611,72.20583115752828,72.37229562836613,421.1422503205283,1.965140700340271,502.1653137207031,3603.272705078125,0.25738075375556946,0.8667462468147278,6.509077548980713,850.3056640625,166000
0.0,395.34403848363894,0.017999379770019416,0.1952981948852539,388.783447265625,167,1.0,364.38238525390625,0.3093181550502777,347.17722044606927,383.63262939453125,2311.0,167.0,2311.0,2307.5941128730774,-558.812744140625,323.6793122281855,415.95465087890625,0.823276698589325,0.21522222459316254,0.8088252544403076,72.24578104716574,72.36974607812468,417.9371335551239,1.964267373085022,502.9071960449219,3539.543212890625,0.2912442088127136,0.8142170310020447,6.508996963500977,557.6740112304688,167000
0.0,398.5159577140492,0.019106704324195603,0.1896151602268219,386.3596496582031,168,1.0,362.6357116699219,0.37238261103630066,347.6853249672652,388.5097351074219,2321.0,168.0,2321.0,2321.8446958065033,-566.7191162109375,498.0822584582389,427.32330322265625,0.8099402785301208,0.2153954654932022,0.8088387846946716,72.36449806118053,72.35626065060498,425.6044505760712,1.9637818336486816,503.7449951171875,3617.84814453125,0.32687750458717346,0.8010353446006775,6.504550457000732,688.1551513671875,168000
0.0,396.2338558700738,0.019490749081111935,0.20959807932376862,376.74090576171875,169,1.0,354.7832336425781,0.18156111240386963,348.02323662175735,378.79962158203125,2333.0,169.0,2333.0,2335.888571500778,-556.4115600585938,410.6792886214529,418.52557373046875,0.8659358024597168,0.21521037817001343,0.8089897036552429,72.43120445777969,72.34934151478797,417.9013743692893,1.9638726711273193,504.6263732910156,3619.171875,0.18470612168312073,0.8557592630386353,6.500448226928711,691.799560546875,169000
0.0,397.57958281007495,0.019106704324195603,0.18860283493995667,374.9378356933594,170,1.0,350.0733337402344,0.4017491340637207,348.45457931710826,382.4918212890625,2344.0,170.0,2344.0,2350.1305911540985,-556.5848999023438,557.6958167097179,425.40087890625,0.8085530400276184,0.2151026874780655,0.8090254664421082,72.52346416382252,72.33640574693199,422.5236892989583,1.9640350341796875,505.4599914550781,3558.140869140625,0.34815314412117004,0.7882528901100159,6.4964799880981445,885.3035278320312,170000
0.0,397.60907696814706,0.017644720880324885,0.17985433340072632,391.070556640625,171,1.0,367.1040344238281,0.26139405369758606,348.71269712129083,403.3844299316406,2354.0,171.0,2354.0,2364.1548388004303,-564.9487915039062,443.42729861187297,446.61956787109375,0.8247928619384766,0.21537183225154877,0.8089850544929504,72.59218351741717,72.33028784475268,424.3316277658867,1.9639744758605957,506.36907958984375,3305.34375,0.2615230083465576,0.8411248922348022,6.496595859527588,474.7759704589844,171000
0.0,398.01221593522473,0.019106704324195603,0.1997402459383011,394.37689208984375,172,1.0,364.9873046875,0.191015362739563,349.40035183651753,399.8519592285156,2364.0,172.0,2364.0,2378.1340329647064,-567.3070068359375,392.093240462962,448.4296875,0.8629919290542603,0.21486902236938477,0.8091877102851868,72.74661590524535,72.3256122723982,437.5487896866047,1.9636512994766235,507.2694091796875,3418.273681640625,0.18864238262176514,0.8665489554405212,6.49231481552124,487.77642822265625,172000
0.0,397.5764187649648,0.019106704324195603,0.21473996341228485,397.00836181640625,173,1.0,366.0669250488281,0.35061922669410706,349.4801435449688,417.91455078125,2376.0,173.0,2376.0,2392.055959701538,-550.7105712890625,377.12191307190506,460.1516418457031,0.8285983800888062,0.21525375545024872,0.809181272983551,72.77819865319866,72.32272276004177,427.9426755005924,1.9633688926696777,507.5096435546875,2849.72119140625,0.30008557438850403,0.8111897110939026,6.491049289703369,515.2701416015625,173000
0.0,397.80966232277984,0.019106704324195603,0.20859023928642273,398.2995910644531,174,1.0,369.33642578125,0.2943573594093323,349.7676743772441,413.149658203125,2388.0,174.0,2388.0,2405.9844720363617,-562.4442138671875,356.46081612162567,456.5584411621094,0.816356360912323,0.21526435017585754,0.8093492984771729,72.84380234505862,72.31966873532272,419.4125437059208,1.9633762836456299,507.8485107421875,3578.17822265625,0.3253498077392578,0.8260492086410522,6.487799644470215,582.3572387695312,174000
0.0,398.8576179310572,0.018361167303396805,0.21800610423088074,395.44842529296875,175,1.0,369.5235290527344,0.3094404339790344,349.99593119610347,399.2672119140625,2399.0,175.0,2399.0,2420.104266166687,-564.4100952148438,429.66678177900974,432.76531982421875,0.8017404079437256,0.21615034341812134,0.8091186881065369,72.90329303876615,72.31093405623818,418.80673169853077,1.9643230438232422,509.17559814453125,3901.412841796875,0.402464359998703,0.8199741840362549,6.486543655395508,602.2261962890625,175000
0.0,400.7531540446596,0.019490749081111935,0.19220826029777527,395.7310791015625,176,1.0,371.9415588378906,0.2542459964752197,350.410879410744,408.59808349609375,2410.0,176.0,2410.0,2434.157516002655,-564.4025268554688,446.8145527672474,444.7899169921875,0.850249707698822,0.21621903777122498,0.8091448545455933,72.99834024896265,72.30427728811287,426.5563191392095,1.9648234844207764,509.7819519042969,3455.691650390625,0.2259507179260254,0.8353210687637329,6.483872413635254,698.9767456054688,176000
0.0,402.89051628194625,0.018361167303396805,0.22223134338855743,400.3740539550781,177,1.0,378.1532897949219,0.37819185853004456,350.7589189739231,402.2972412109375,2422.0,177.0,2422.0,2448.312625169754,-560.3569946289062,539.7049948845201,437.67681884765625,0.8162955045700073,0.2165457010269165,0.8090474605560303,73.05862923203964,72.29468907702409,421.4567675249478,1.9654474258422852,510.24542236328125,3882.997802734375,0.34987887740135193,0.8063598871231079,6.48114013671875,751.279296875,177000
0.0,404.3945130413638,0.017644720880324885,0.19722235202789307,382.1114807128906,178,1.0,360.1262512207031,0.18712934851646423,351.13261797671356,392.81146240234375,2434.0,178.0,2434.0,2462.775043964386,-555.8609008789062,542.7217294170814,425.66424560546875,0.8361338973045349,0.21614888310432434,0.8092455267906189,73.13064913722268,72.27619121617754,422.3103142186316,1.9656543731689453,510.45709228515625,3505.178466796875,0.1586245894432068,0.8322809338569641,6.477750301361084,623.0884399414062,178000
0.0,406.9568546422331,0.018730226766195082,0.22080445289611816,385.9912414550781,179,1.0,357.7735290527344,0.32376039028167725,351.2388695637473,393.5477294921875,2447.0,179.0,2447.0,2477.2226808071136,-568.16552734375,549.5007477311523,431.6550598144531,0.8095836639404297,0.21583443880081177,0.8094078898429871,73.13445034736412,72.2583405144988,413.8476008103964,1.9655567407608032,511.0756530761719,3693.28466796875,0.3126458525657654,0.8031747341156006,6.475349426269531,580.8381958007812,179000
0.0,409.12118871942664,0.017999379770019416,0.20573307573795319,393.2127990722656,180,1.0,367.15966796875,0.26669448614120483,351.47486540713356,394.7154541015625,2459.0,180.0,2459.0,2491.5591855049133,-565.8470458984375,587.515654366755,429.4774169921875,0.8351671695709229,0.21576298773288727,0.8094847798347473,73.19154127694185,72.24391900749613,410.49230225348214,1.9655330181121826,511.64898681640625,3777.406982421875,0.26727402210235596,0.8324021100997925,6.473249912261963,699.3095703125,180000
0.0,409.876027388709,0.017644720880324885,0.17959587275981903,405.29119873046875,181,1.0,383.6083679199219,0.39148327708244324,351.6413210499963,408.485595703125,2470.0,181.0,2470.0,2505.684584379196,-553.8923950195312,464.7827256929489,441.1535339355469,0.7863891124725342,0.21625123918056488,0.8094808459281921,73.2506072874494,72.23574791830562,402.068467237421,1.9659446477890015,511.89715576171875,3352.70458984375,0.4016857147216797,0.791176438331604,6.472164154052734,685.6820678710938,181000
0.0,411.73660360950566,0.019106704324195603,0.1676202416419983,391.8788757324219,182,1.0,370.82049560546875,0.4619286358356476,352.41240677336793,391.134765625,2478.0,182.0,2478.0,2519.9440579414368,-565.78759765625,493.1286413993486,429.17327880859375,0.7815507054328918,0.217299222946167,0.8092928528785706,73.40839386602099,72.22382553550705,419.3496795118924,1.9673384428024292,512.700439453125,3486.9755859375,0.45383843779563904,0.7683849930763245,6.468020915985107,697.995849609375,182000
0.0,411.64894686856053,0.018730226766195082,0.2073156088590622,382.80548095703125,183,1.0,361.94366455078125,0.3242015242576599,353.01967580189057,385.603271484375,2488.0,183.0,2488.0,2533.8538620471954,-566.697021484375,315.207633676446,418.23236083984375,0.8064867854118347,0.2184351682662964,0.8090957403182983,73.53215434083602,72.22200251602018,430.67746982244824,1.968551516532898,513.6290893554688,3306.306884765625,0.3334634304046631,0.8103559613227844,6.465872287750244,606.70263671875,183000
0.0,413.25355128419824,0.017999379770019416,0.20171506702899933,390.951904296875,184,1.0,372.8116455078125,0.21174046397209167,353.47445668333893,403.10400390625,2498.0,184.0,2498.0,2547.9155275821686,-567.8599853515625,430.68379273914525,436.7615661621094,0.8373565077781677,0.21938998997211456,0.8089476227760315,73.62249799839871,72.21589491807283,441.5031360090311,1.969233751296997,514.2842407226562,3662.507080078125,0.2391926795244217,0.8546661734580994,6.462723255157471,665.3995971679688,184000
0.0,415.0793938709568,0.017644720880324885,0.20057713985443115,387.22515869140625,185,1.0,365.7083435058594,0.27492183446884155,353.7409671534351,414.7983093261719,2510.0,185.0,2510.0,2562.0228662490845,-566.409423828125,494.24601735389643,450.26715087890625,0.8393078446388245,0.21924009919166565,0.8090988993644714,73.67848605577689,72.20856708076468,433.99608175229037,1.9693644046783447,514.4762573242188,3553.52978515625,0.21119582653045654,0.8349883556365967,6.459623336791992,607.0484008789062,185000
0.0,416.12438506266875,0.017297050171870294,0.1933724284172058,391.8160095214844,186,1.0,365.7838439941406,0.15437819063663483,354.14196706738954,404.97900390625,2521.0,186.0,2521.0,2576.034236431122,-563.3865966796875,434.9601370318959,440.5888671875,0.8611982464790344,0.21913619339466095,0.8092415928840637,73.74890916303055,72.20400931382314,436.3825247690414,1.9693633317947388,514.6448364257812,3637.1650390625,0.12346437573432922,0.8639088273048401,6.461820602416992,605.1580810546875,186000
0.0,415.36464471185747,0.01695622994987775,0.20959074795246124,395.5464782714844,187,1.0,371.44696044921875,0.26394984126091003,354.3671426014664,412.3919982910156,2532.0,187.0,2532.0,2590.2334587574005,-560.18212890625,495.2910978262431,450.51226806640625,0.8340901136398315,0.21940043568611145,0.809256374835968,73.80924170616113,72.19426471686013,434.62713725318025,1.9687368869781494,515.0598754882812,3515.940673828125,0.256597638130188,0.837730884552002,6.462991714477539,719.3626708984375,187000
0.0,416.26403651176474,0.018361167303396805,0.19217737019062042,399.948486328125,188,1.0,376.932861328125,0.36416923999786377,354.94957284923174,417.32366943359375,2543.0,188.0,2543.0,2604.3331503868103,-554.95361328125,433.6490767554881,456.85845947265625,0.7891883254051208,0.22026443481445312,0.8091373443603516,73.92764451435313,72.18738507862452,447.80250617028344,1.969631314277649,515.541748046875,4016.827880859375,0.41056957840919495,0.7998958826065063,6.462490558624268,614.4334716796875,188000
0.0,417.5376863921052,0.017297050171870294,0.19083327054977417,408.0364074707031,189,1.0,380.1552429199219,0.35023313760757446,355.1622691691081,411.4109802246094,2554.0,189.0,2554.0,2618.3232131004333,-576.4116821289062,427.17767184955244,454.23931884765625,0.8062177300453186,0.22078154981136322,0.8091831207275391,73.98394675019577,72.1836017243263,448.3811476935035,1.9702095985412598,515.5887451171875,3590.051513671875,0.36278235912323,0.8120120763778687,6.466888904571533,555.989501953125,189000
0.0,419.2849858023758,0.017644720880324885,0.18830467760562897,414.1867370605469,190,1.0,387.27471923828125,0.31973928213119507,355.2986331089269,410.4270324707031,2566.0,190.0,2566.0,2632.2056877613068,-555.4738159179688,405.1028948603072,453.4242248535156,0.8288569450378418,0.22105444967746735,0.8092174530029297,74.02689010132502,72.18280884484949,446.79869024584156,1.9701801538467407,516.0217895507812,3862.6279296875,0.32426345348358154,0.830027163028717,6.468853950500488,718.0624389648438,190000
0.0,420.19944866464584,0.017999379770019416,0.19502004981040955,422.4668884277344,191,1.0,397.58392333984375,0.24757251143455505,355.4893968542539,417.70703125,2578.0,191.0,2578.0,2646.3400177955627,-569.156982421875,360.8339060124146,456.2320556640625,0.8222461938858032,0.22143130004405975,0.8092503547668457,74.06400310318077,72.17515463455283,431.737211058609,1.971068024635315,516.6655883789062,4120.3857421875,0.323268324136734,0.8433957695960999,6.478402137756348,805.6907348632812,191000
0.0,418.47247794196403,0.018361167303396805,0.20452989637851715,430.3612365722656,192,1.0,411.5870666503906,0.19192232191562653,355.63912247062393,430.6471252441406,2590.0,192.0,2590.0,2660.3492109775543,-582.7528686523438,404.37336495684883,465.252197265625,0.8497492074966431,0.22163186967372894,0.8093551397323608,74.11158301158301,72.17097635443467,419.3734484620228,1.9709566831588745,517.1927490234375,3660.19775390625,0.22469860315322876,0.8519272208213806,6.487252712249756,691.121826171875,192000
0.0,418.597180910488,0.018361167303396805,0.19716203212738037,423.2614440917969,193,1.0,401.0293884277344,0.26548099517822266,355.78504248077394,417.94024658203125,2603.0,193.0,2603.0,2674.2963976860046,-566.23388671875,369.0286325251307,452.09783935546875,0.8347079157829285,0.22187720239162445,0.8094270825386047,74.1421436803688,72.1685151156011,408.83754836912186,1.9710487127304077,517.3865966796875,3745.83056640625,0.2686561048030853,0.83326256275177,6.488358020782471,686.00927734375,193000
0.0,418.9226405557804,0.017999379770019416,0.19923032820224762,419.4620361328125,194,1.0,397.6742248535156,0.2042533904314041,356.13139913262734,416.02294921875,2612.0,194.0,2612.0,2688.2693967819214,-559.397216796875,418.1678990539093,451.8703308105469,0.8561961054801941,0.22170060873031616,0.8095189332962036,74.22779479326186,72.16538648702168,416.4112725823314,1.9703341722488403,517.8108520507812,3666.19970703125,0.20034663379192352,0.8461479544639587,6.48646879196167,659.9227294921875,194000
0.0,419.77357738326674,0.017999379770019416,0.1880548894405365,419.2739562988281,195,1.0,395.844482421875,0.37341591715812683,356.4586200827584,419.18603515625,2625.0,195.0,2625.0,2702.518454313278,-580.9072875976562,548.6339492376289,452.453369140625,0.7760520577430725,0.22184507548809052,0.8095616102218628,74.27961904761905,72.15491893821327,414.0224288378732,1.9705169200897217,518.3243408203125,4377.6943359375,0.37179967761039734,0.7772253751754761,6.486203670501709,878.0565185546875,195000
0.0,420.52155569706304,0.017297050171870294,0.19770994782447815,419.08154296875,196,1.0,395.2429504394531,0.3440120220184326,356.382849975137,416.4761657714844,2638.0,196.0,2638.0,2716.6506786346436,-572.405029296875,458.51047690483955,456.206298828125,0.8139982223510742,0.22211307287216187,0.8094776272773743,74.28241091736163,72.14766386472157,395.1776751944472,1.9712730646133423,519.216064453125,3603.1982421875,0.320649653673172,0.8149527907371521,6.485008239746094,654.1982421875,196000
0.0,420.6390111410055,0.017644720880324885,0.19627882540225983,420.5556640625,197,1.0,396.1102294921875,0.23957611620426178,356.4698463612739,412.94097900390625,2651.0,197.0,2651.0,2730.5985085964203,-569.1726684570312,421.52337277675235,453.1203918457031,0.8404466509819031,0.2227635234594345,0.8094594478607178,74.29649188985289,72.14535545222346,393.87972735817596,1.972332239151001,519.4119262695312,3633.228515625,0.29631170630455017,0.8532852530479431,6.482015609741211,570.1749877929688,197000
0.0,421.4411071027009,0.017999379770019416,0.2299041897058487,420.8710021972656,198,1.0,399.9444885253906,0.263491153717041,356.6601209303136,422.9015808105469,2663.0,198.0,2663.0,2744.7693178653717,-585.6312866210938,454.4611861246102,459.9837951660156,0.8089500069618225,0.22291964292526245,0.8094860315322876,74.33646263612466,72.13720975064896,392.55759038535297,1.972805380821228,520.014892578125,3905.510986328125,0.3034018874168396,0.8198919892311096,6.480792045593262,720.27880859375,198000
0.0,422.0117302747973,0.017297050171870294,0.2056850641965866,429.78265380859375,199,1.0,404.3578796386719,0.2583673596382141,356.84548705131857,425.28277587890625,2676.0,199.0,2676.0,2759.1545011997223,-571.9171142578125,506.82908100393615,465.2366638183594,0.8301782608032227,0.22247406840324402,0.8096386790275574,74.3636023916293,72.12354361217241,397.5402141882597,1.9725961685180664,520.4188842773438,4100.2763671875,0.25526535511016846,0.8273837566375732,6.477443695068359,577.6702270507812,199000
0.0,420.9494334820179,0.018361167303396805,0.20660744607448578,433.8996276855469,200,1.0,407.86627197265625,0.27486348152160645,356.908629967793,440.3721923828125,2689.0,200.0,2689.0,2773.1427297592163,-587.1765747070312,340.3968611871256,476.9708251953125,0.8466613292694092,0.22248132526874542,0.8096826672554016,74.37597619933061,72.12034124812804,389.38814112632184,1.972651720046997,520.82958984375,3988.292236328125,0.2461511343717575,0.8242294788360596,6.4760918617248535,552.7138671875,200000
0.0,421.2692495702083,0.017644720880324885,0.22679099440574646,420.14306640625,201,1.0,398.1339416503906,0.3507385849952698,357.5328465616697,437.6387939453125,2697.0,201.0,2697.0,2787.151832818985,-569.0322875976562,477.68373796299113,471.3670654296875,0.8036466836929321,0.22272609174251556,0.8096345067024231,74.50611790878754,72.116630903708,401.72670119659745,1.9725418090820312,521.5657348632812,3655.885009765625,0.33664917945861816,0.7949631810188293,6.472762584686279,672.5546875,201000
0.0,423.5857510451564,0.01695622994987775,0.19014468789100647,416.6355895996094,202,1.0,392.82073974609375,0.2832694947719574,358.06042273958906,432.33770751953125,2707.0,202.0,2707.0,2801.2815878391266,-561.32763671875,545.0644626300228,469.3258056640625,0.8171586394309998,0.22284096479415894,0.8095383048057556,74.61913557443664,72.10985174675719,414.7562911255318,1.972715973854065,522.143798828125,3857.72021484375,0.2914138436317444,0.8162698745727539,6.473413467407227,762.5492553710938,202000
0.0,423.8781581317538,0.017644720880324885,0.19673842191696167,415.7168273925781,203,1.0,388.9112548828125,0.3383581042289734,358.39903133507624,429.8570556640625,2718.0,203.0,2718.0,2815.398965358734,-570.782958984375,488.4414591709345,474.3397521972656,0.8156805634498596,0.22252397239208221,0.8095829486846924,74.67733627667403,72.10345762634535,413.06050317634873,1.9725894927978516,522.76513671875,3701.962158203125,0.28442123532295227,0.7980574369430542,6.469552516937256,820.6018676757812,203000
0.0,421.9743439022686,0.017999379770019416,0.19125652313232422,426.0759582519531,204,1.0,399.4512023925781,0.3311246931552887,358.61390827621784,447.6372985839844,2730.0,204.0,2730.0,2829.265566587448,-583.7332153320312,325.8575235092747,488.9936218261719,0.8116945028305054,0.22230251133441925,0.8097290396690369,74.71098901098901,72.10351775003468,415.4214735375972,1.973127841949463,523.30029296875,3340.534423828125,0.3293575942516327,0.8091593980789185,6.469830513000488,619.9913940429688,204000
0.0,422.1271459707082,0.017297050171870294,0.1969078928232193,426.4107360839844,205,1.0,404.3013916015625,0.3501867353916168,359.0750692140419,438.04327392578125,2740.0,205.0,2740.0,2843.3090238571167,-594.19091796875,437.7591894356027,474.87286376953125,0.7827715873718262,0.22243475914001465,0.8097390532493591,74.81131386861314,72.09909238845428,426.3130550343859,1.9735336303710938,523.856201171875,3694.285400390625,0.3748489320278168,0.7929938435554504,6.471214771270752,691.8795166015625,205000
0.0,420.6881903563179,0.01695622994987775,0.19773201644420624,427.6153259277344,206,1.0,408.2348327636719,0.44697704911231995,359.5400732770983,446.2281494140625,2749.0,206.0,2749.0,2857.200348854065,-584.9325561523438,348.24502878211615,482.23101806640625,0.7541904449462891,0.2226496785879135,0.8096232414245605,74.92288104765369,72.0985492258603,442.92451231066354,1.9731802940368652,524.9408569335938,3690.40185546875,0.4666001498699188,0.753523051738739,6.472349643707275,560.5223999023438,206000
0.0,419.8151276262732,0.017297050171870294,0.208990216255188,417.6686706542969,207,1.0,398.0799560546875,0.3951343894004822,360.026444664472,463.494384765625,2758.0,207.0,2758.0,2871.0350253582,-582.70166015625,285.4273011738519,499.43072509765625,0.7764882445335388,0.22289730608463287,0.8095940351486206,75.03190717911531,72.09943388767051,452.35541969269144,1.9736334085464478,525.49169921875,4159.1220703125,0.3645682632923126,0.7618547081947327,6.468425273895264,509.52215576171875,207000
0.0,419.6570696052654,0.018730226766195082,0.19408175349235535,417.3067932128906,208,1.0,399.5491943359375,0.3242737948894501,359.957405815505,455.0611572265625,2772.0,208.0,2772.0,2885.049364566803,-587.0931396484375,433.6083146749735,489.16949462890625,0.8025539517402649,0.22302548587322235,0.8096243143081665,75.01443001443002,72.09582011129008,443.1056790351538,1.9740856885910034,525.9752197265625,4094.207275390625,0.36172547936439514,0.8084942698478699,6.468282699584961,567.3233642578125,208000
0.0,421.8737095353732,0.019490749081111935,0.1931694746017456,426.2984924316406,209,1.0,403.078125,0.38423892855644226,360.13956568350113,435.56817626953125,2783.0,209.0,2783.0,2899.4208631515503,-582.5293579101562,649.5831950867034,470.6285400390625,0.7546011805534363,0.2232595980167389,0.8095916509628296,75.04635285662954,72.08336073460741,450.4555606122996,1.9743047952651978,527.1370849609375,3640.6123046875,0.4763535261154175,0.7872814536094666,6.470270156860352,681.1170043945312,209000
