eval/return_history,train/param_noise_distance,rollout/actions_mean,total/epochs,obs_rms_std,obs_rms_mean,reference_actor_Q_std,ret_rms_std,eval/episodes,ret_rms_mean,rollout/return_history,total/duration,eval/Q,total/steps_per_second,rollout/episodes,rollout/return,eval/return,train/loss_actor,reference_Q_std,reference_Q_mean,reference_action_std,rollout/episode_steps,total/episodes,train/loss_critic,total/steps,rollout/Q_mean,reference_action_mean,rollout/actions_std,reference_actor_Q_mean
2246.069253698524,0.0,-0.2901701033115387,591,2.1615936756134033,0.02469978667795658,14.174642562866211,1.0,591.0,0.0,1796.8931291870683,7884.844274520874,461.3076477050781,74.95392165318476,591.0,1309.7790535632907,2366.1586558840463,-443.73065185546875,14.142041206359863,426.31256103515625,0.8244825005531311,1000.0,591.0,9.149496078491211,591000,390.4283142089844,0.07545380294322968,0.6259468197822571,429.2702941894531
2246.406526537385,0.0,-0.29052215814590454,592,2.161905288696289,0.024677451699972153,13.264479637145996,1.0,592.0,0.0,1793.7480551473213,7898.3991775512695,461.71820068359375,74.95189679480558,592.0,1310.707949640821,2178.1780021533714,-442.4395751953125,14.429465293884277,424.35760498046875,0.7698937654495239,1000.0,592.0,140.49925231933594,592000,390.5439758300781,0.0392327606678009,0.6259185075759888,426.3031005859375
2258.924094870631,0.0,-0.29065579175949097,593,2.162344455718994,0.02469049207866192,13.450502395629883,1.0,593.0,0.0,1795.9737548779135,7912.013785362244,463.0292053222656,74.94931329582487,593.0,1312.0050742005515,2944.408918956312,-444.0584411621094,14.117240905761719,421.6236572265625,0.7827840447425842,1000.0,593.0,255.5350341796875,593000,390.6626892089844,0.020078614354133606,0.6258606314659119,424.09808349609375
2263.392807291544,0.0,-0.2908741235733032,594,2.1626675128936768,0.02473623678088188,14.926836967468262,1.0,594.0,0.0,1802.5522866278015,7925.679998636246,462.91571044921875,74.94625068160818,594.0,1312.918248739076,2553.5525886742253,-442.0653991699219,14.903090476989746,423.5850830078125,0.8067045211791992,1000.0,594.0,140.07040405273438,594000,390.7778625488281,0.06532683223485947,0.6259247064590454,425.561279296875
2271.2162638297577,0.0,-0.2909412384033203,595,2.163132429122925,0.024744028225541115,14.202314376831055,1.0,595.0,0.0,1805.713636327718,7939.280052185059,462.5887451171875,74.94382312867819,595.0,1313.9253476932586,2524.4782140075363,-444.114013671875,14.374451637268066,422.49639892578125,0.8067442178726196,1000.0,595.0,263.8485107421875,595000,390.8929138183594,5.6495267926948145e-05,0.6259856224060059,425.85699462890625
2274.6420199313584,0.0,-0.2909030616283417,596,2.163524627685547,0.024775205180048943,14.172636985778809,1.0,596.0,0.0,1809.066267428484,7952.857249736786,463.1794128417969,74.94161925510805,596.0,1315.3765892984948,2392.867631022754,-442.9756164550781,14.530949592590332,423.0163269042969,0.8103593587875366,1000.0,596.0,138.6593017578125,596000,391.0112609863281,0.09707134962081909,0.6259729862213135,425.372314453125
2279.7549836360763,0.0,-0.2907993197441101,597,2.164025068283081,0.02480076067149639,12.844837188720703,1.0,597.0,0.0,1811.871514240918,7966.466589450836,464.5810852050781,74.93912053689462,597.0,1316.4711818245673,2571.8021885948165,-443.9053039550781,14.57697582244873,424.022216796875,0.8183051943778992,1000.0,597.0,77.48309326171875,597000,391.12799072265625,-0.05848436430096626,0.6259531378746033,426.2899169921875
2281.7526192642863,0.0,-0.2910221517086029,598,2.1640329360961914,0.024841364473104477,12.416016578674316,1.0,598.0,0.0,1814.9289649246443,7980.086421489716,464.04034423828125,74.93653181369505,598.0,1317.6159872153705,2444.7600146576924,-443.9666442871094,12.797314643859863,421.76654052734375,0.7852400541305542,1000.0,598.0,78.55380249023438,598000,391.24639892578125,0.16594989597797394,0.6259168386459351,424.1262512207031
2283.8615185181043,0.0,-0.2911149859428406,599,2.1644670963287354,0.02489512972533703,12.151639938354492,1.0,599.0,0.0,1810.4484469171882,7993.670583963394,464.1471862792969,74.93428628416233,599.0,1318.281771497577,2541.033955859863,-444.66265869140625,13.177300453186035,423.29302978515625,0.7795036435127258,1000.0,599.0,270.9307556152344,599000,391.3548583984375,0.12911508977413177,0.6259663105010986,426.5350341796875
2285.319138985613,0.0,-0.29130813479423523,600,2.1649839878082275,0.024909839034080505,13.760531425476074,1.0,600.0,0.0,1812.978872077777,8007.285765171051,463.16778564453125,74.93175810082792,600.0,1319.7215636318986,2329.307840223882,-442.430908203125,14.10665512084961,421.01593017578125,0.8233325481414795,1000.0,600.0,137.57269287109375,600000,391.4739074707031,-0.019896438345313072,0.6258789300918579,424.2336730957031
2287.160438553918,0.0,-0.29128193855285645,601,2.1651015281677246,0.024958821013569832,15.57201862335205,1.0,601.0,0.0,1811.14708688217,8020.8656306266785,464.2843017578125,74.92956841281023,601.0,1320.5012619356376,2387.6102723283116,-443.9273681640625,16.421884536743164,423.40386962890625,0.8312291502952576,1000.0,601.0,271.5953674316406,601000,391.5841979980469,-0.042082399129867554,0.6258341073989868,427.1885986328125
2295.738661174189,0.0,-0.29123932123184204,602,2.165914535522461,0.025101397186517715,14.491744041442871,1.0,602.0,0.0,1820.464898208596,8034.507086753845,466.1370849609375,74.92681175084059,602.0,1321.7634780953904,2702.242553026527,-444.1928405761719,15.093744277954102,425.04638671875,0.7852309346199036,1000.0,602.0,12.388028144836426,602000,391.69989013671875,-0.0945226177573204,0.6259298324584961,428.8943176269531
2297.3659895406645,0.0,-0.29116201400756836,603,2.1662566661834717,0.02512848936021328,11.971760749816895,1.0,603.0,0.0,1824.073161722506,8048.183504343033,464.24859619140625,74.92373896228928,603.0,1322.5539838802345,2349.0168750558505,-443.4833679199219,12.982897758483887,426.80767822265625,0.7802830934524536,1000.0,603.0,272.1509094238281,603000,391.8094482421875,-0.20911960303783417,0.6258605122566223,430.0953674316406
2300.3143715498572,0.0,-0.29133403301239014,604,2.166579246520996,0.02513992413878441,10.878030776977539,1.0,604.0,0.0,1824.802296496244,8061.797837257385,462.5024108886719,74.92125357059066,604.0,1323.802548250392,2451.1417857636616,-444.6173400878906,11.260842323303223,424.7691650390625,0.8238659501075745,1000.0,604.0,266.1518249511719,604000,391.92681884765625,0.016589483246207237,0.6259438395500183,429.0118103027344
2304.345903791649,0.0,-0.29157668352127075,605,2.166837692260742,0.025132501497864723,10.658923149108887,1.0,605.0,0.0,1826.0645401135914,8075.354799985886,465.1335144042969,74.91930880870491,605.0,1325.0888449638078,2425.256971800134,-446.10003662109375,12.203431129455566,426.37762451171875,0.8405396342277527,1000.0,605.0,137.7768096923828,605000,392.0443115234375,-0.08625694364309311,0.6258769631385803,429.21197509765625
2310.133016390084,0.0,-0.2916184067726135,606,2.1672887802124023,0.02515912428498268,11.626792907714844,1.0,606.0,0.0,1826.9339934040752,8088.960781097412,464.161865234375,74.91691657303168,606.0,1325.9157832606006,2523.913704600644,-442.5897521972656,12.077160835266113,425.3702087402344,0.8449390530586243,1000.0,606.0,263.8993225097656,606000,392.1545715332031,-0.09986769407987595,0.6258562207221985,427.64556884765625
2312.9912901779658,0.0,-0.2917991578578949,607,2.1677756309509277,0.02514488250017166,12.437516212463379,1.0,607.0,0.0,1829.5940844952574,8102.6191692352295,465.8564147949219,74.91404783094255,607.0,1327.2096240429157,2229.3944763861628,-445.3377990722656,12.140003204345703,425.677490234375,0.8378131985664368,1000.0,607.0,196.24859619140625,607000,392.2718505859375,-0.061887603253126144,0.6258583664894104,427.6937255859375
2312.5169112020903,0.0,-0.29176953434944153,608,2.167829751968384,0.02514546550810337,11.119732856750488,1.0,608.0,0.0,1827.265816400923,8116.2541790008545,465.36004638671875,74.91140452119839,608.0,1327.5946003305173,2263.912396618545,-444.2671203613281,11.177907943725586,423.1990661621094,0.8107378482818604,1000.0,608.0,198.55841064453125,608000,392.380859375,-0.08702162653207779,0.6259058117866516,425.6481628417969
2313.5480597138267,0.0,-0.2918664216995239,609,2.1680076122283936,0.025164660066366196,10.090617179870605,1.0,609.0,0.0,1825.2198475980508,8129.8648455142975,466.3159484863281,74.90899437719675,609.0,1328.394229659407,2203.699097305209,-445.2752990722656,11.00036334991455,423.1554260253906,0.8108273148536682,1000.0,609.0,77.70728302001953,609000,392.4947204589844,-0.039726775139570236,0.6259176731109619,424.9172058105469
2311.4023008969307,0.0,-0.2919576168060303,610,2.168243646621704,0.02516045980155468,9.295438766479492,1.0,610.0,0.0,1823.3164849726156,8143.436799526215,461.4649353027344,74.90694838271352,610.0,1329.2879349508282,1862.536571696393,-443.4845275878906,10.136675834655762,421.2746276855469,0.7934728264808655,1000.0,610.0,267.7830505371094,610000,392.60888671875,0.07604944705963135,0.6258732080459595,423.76483154296875
2310.4128043803958,0.0,-0.2921399772167206,611,2.168384552001953,0.025166502222418785,11.063106536865234,1.0,611.0,0.0,1822.9626798105432,8157.104575634003,465.1075134277344,74.90402928327184,611.0,1329.9644515521,2211.71184597288,-446.9087829589844,11.64983081817627,422.30975341796875,0.847210705280304,1000.0,611.0,142.8639373779297,611000,392.72265625,-0.03344075009226799,0.6258196234703064,424.6924743652344
2316.421315621253,0.0,-0.2922707200050354,612,2.1686928272247314,0.025173373520374298,11.06453800201416,1.0,612.0,0.0,1825.688884967199,8170.774534463882,464.57879638671875,74.90109994084615,612.0,1330.888608449425,2350.1208720758946,-445.7320251464844,11.31147289276123,423.0931396484375,0.7957425117492676,1000.0,612.0,205.9376983642578,612000,392.8359680175781,0.1578562706708908,0.6258143782615662,425.99127197265625
2313.0439297309254,0.0,-0.2923330068588257,613,2.169198513031006,0.025221997871994972,10.899176597595215,1.0,613.0,0.0,1826.814144439795,8184.4078941345215,458.7518005371094,74.8985153146284,613.0,1332.3078663370297,1941.191899851504,-445.2408142089844,11.6554536819458,421.8380126953125,0.8151088953018188,1000.0,613.0,263.0497131347656,613000,392.9513854980469,-0.009569366462528706,0.6258319020271301,425.06378173828125
2311.8841848353422,0.0,-0.2924365699291229,614,2.1697518825531006,0.025218689814209938,12.883903503417969,1.0,614.0,0.0,1832.1342820354664,8198.119954109192,399.19561767578125,74.89522029892245,614.0,1333.256107664719,1900.8409979911062,-446.0455017089844,14.852513313293457,421.899658203125,0.831134557723999,1000.0,614.0,393.51287841796875,614000,393.06024169921875,-0.16761279106140137,0.625811755657196,425.1071472167969
2318.623508865867,0.0,-0.2924283444881439,615,2.170130491256714,0.025248723104596138,12.977484703063965,1.0,615.0,0.0,1824.2197955139743,8211.773713588715,464.3854064941406,74.8924679916968,615.0,1333.0739635236052,2201.5686026087105,-444.61077880859375,12.52204704284668,424.1603088378906,0.8290091156959534,1000.0,615.0,531.6488037109375,615000,393.14337158203125,-0.1104637086391449,0.6259089708328247,427.7237548828125
2320.903284212521,0.0,-0.2926362156867981,616,2.170557737350464,0.02525215782225132,11.25214672088623,1.0,616.0,0.0,1826.1456482938988,8225.442786455154,464.726806640625,74.8895853989001,616.0,1334.12997255121,2460.5030431427467,-446.7699279785156,11.470402717590332,425.82696533203125,0.8078767657279968,1000.0,616.0,142.4097137451172,616000,393.25665283203125,-0.17865170538425446,0.6258664727210999,429.090087890625
2320.797912267252,0.0,-0.2927840054035187,617,2.1709539890289307,0.025275658816099167,10.432760238647461,1.0,617.0,0.0,1826.9969127978457,8238.996109724045,463.6834411621094,74.88776445370426,617.0,1334.9403239524477,2350.52240092605,-445.5882568359375,11.57483959197998,424.2042236328125,0.8051218390464783,1000.0,617.0,183.12744140625,617000,393.3686218261719,-0.14653941988945007,0.6258581280708313,426.724609375
2320.559901056338,0.0,-0.2928799092769623,618,2.171574115753174,0.025287887081503868,11.036873817443848,1.0,618.0,0.0,1831.6193998659624,8252.651233196259,465.1871032714844,74.88502573743784,618.0,1335.5466709697398,2303.842915112528,-445.0369873046875,10.729470252990723,424.712158203125,0.7664348483085632,1000.0,618.0,200.98617553710938,618000,393.4726257324219,-0.38875725865364075,0.6258530020713806,428.31689453125
2321.945406254329,0.0,-0.29301920533180237,619,2.171848773956299,0.025309493765234947,10.894942283630371,1.0,619.0,0.0,1835.1312268020688,8266.214361667633,465.01654052734375,74.88312943715174,619.0,1336.9670961964857,2256.3838515395923,-445.63629150390625,12.838529586791992,425.00677490234375,0.8125566244125366,1000.0,619.0,262.2613525390625,619000,393.5877685546875,-0.2543944716453552,0.6257572770118713,428.3175048828125
2324.4368843970437,0.0,-0.2930977940559387,620,2.172018051147461,0.025285707786679268,9.351411819458008,1.0,620.0,0.0,1832.360446217865,8279.808352947235,465.3706970214844,74.88096023132084,620.0,1336.9234263864353,2336.018670951106,-446.7485656738281,10.082282066345215,426.8917236328125,0.7946386337280273,1000.0,620.0,205.9991455078125,620000,393.6836242675781,-0.28519442677497864,0.6257839202880859,430.0220947265625
2321.535663267903,0.0,-0.2932339310646057,621,2.1723058223724365,0.025292107835412025,10.099835395812988,1.0,621.0,0.0,1834.2954232426275,8293.548766851425,464.1990051269531,74.87747615135292,621.0,1337.4760002802095,2041.5652444015934,-445.6829833984375,10.698830604553223,427.8517150878906,0.7874255180358887,1000.0,621.0,77.00712585449219,621000,393.7896728515625,-0.1414472460746765,0.625718355178833,430.83447265625
2322.092444838374,0.0,-0.2934729754924774,622,2.172386646270752,0.025302616879343987,9.482109069824219,1.0,622.0,0.0,1836.2693862071583,8307.133484601974,464.8116149902344,74.87540692020099,622.0,1338.4899109272665,2278.8573078317118,-447.8096923828125,9.780718803405762,426.0958251953125,0.7874782681465149,1000.0,622.0,391.1981506347656,622000,393.90216064453125,-0.04847283288836479,0.625715970993042,428.9180908203125
2328.7395291297266,0.0,-0.2936335504055023,623,2.1726980209350586,0.025313377380371094,9.596091270446777,1.0,623.0,0.0,1841.665533905212,8320.817214250565,465.6722106933594,74.87245350529095,623.0,1340.0109348233661,2630.4493779557533,-445.2207946777344,9.51921272277832,427.47955322265625,0.7970563173294067,1000.0,623.0,188.0141143798828,623000,394.0149841308594,0.19274182617664337,0.625706136226654,430.715087890625
2329.0018071033696,0.0,-0.2937042713165283,624,2.1727137565612793,0.025339320302009583,9.522211074829102,1.0,624.0,0.0,1842.1135962980159,8334.874175786972,465.550537109375,74.86615716560381,624.0,1341.4678301676993,2354.211983841288,-445.7782287597656,11.0961275100708,426.5291748046875,0.8052952885627747,1000.0,624.0,197.97314453125,624000,394.1274719238281,0.04127271845936775,0.6256438493728638,429.18841552734375
2330.3839451809945,0.0,-0.2938466966152191,625,2.1729910373687744,0.025358393788337708,9.977792739868164,1.0,625.0,0.0,1847.7730513762738,8349.02389717102,464.44500732421875,74.85905031506434,625.0,1342.8355386708654,2416.257319145151,-447.1787414550781,10.737015724182129,426.6388244628906,0.8068271279335022,1000.0,625.0,192.80889892578125,625000,394.23980712890625,0.10063835978507996,0.6255415678024292,429.2152099609375
2328.5976792097736,0.0,-0.29372212290763855,626,2.1734371185302734,0.025355566293001175,10.421258926391602,1.0,626.0,0.0,1847.9659418241408,8363.264641046524,461.41180419921875,74.85115285335111,626.0,1343.3366742548587,2075.5989894746217,-445.6414794921875,10.820673942565918,426.79534912109375,0.7827180027961731,1000.0,626.0,267.439697265625,626000,394.3406066894531,0.2302696704864502,0.6255912184715271,429.78924560546875
2331.029008607255,0.0,-0.2935931086540222,627,2.172994375228882,0.025319620966911316,9.449657440185547,1.0,627.0,0.0,1843.2294133430148,8377.50637125969,462.5259094238281,74.84327342931292,627.0,1342.4444877636272,2309.7363974364516,-446.1459655761719,10.319988250732422,425.4137268066406,0.8583381772041321,1000.0,627.0,288.7124938964844,627000,394.4291076660156,-0.012281914241611958,0.6255791783332825,428.80743408203125
2332.7495081847937,0.0,-0.2936446964740753,628,2.172994613647461,0.025370368734002113,9.684038162231445,1.0,628.0,0.0,1844.7502483394555,8391.848184585571,464.6162109375,74.83452824534308,628.0,1343.644676419614,2318.273901652109,-445.2618103027344,10.124414443969727,427.1087646484375,0.8215119242668152,1000.0,628.0,77.78620910644531,628000,394.5346984863281,-0.0008650422096252441,0.6255460977554321,429.80706787109375
2335.035763730707,0.0,-0.29360345005989075,629,2.1730477809906006,0.025347277522087097,8.627629280090332,1.0,629.0,0.0,1844.928459843981,8406.015953063965,464.40960693359375,74.82736215492568,629.0,1344.5719455145668,2214.500907834477,-445.56805419921875,9.419717788696289,427.04150390625,0.8043949604034424,1000.0,629.0,211.98094177246094,629000,394.6407165527344,-0.047536272555589676,0.625496506690979,429.7176513671875
2339.0146021622136,0.0,-0.29383382201194763,630,2.1733641624450684,0.025385744869709015,7.627082347869873,1.0,630.0,0.0,1849.4411996801182,8420.429249048233,465.7972106933594,74.81803853066152,630.0,1345.840548398494,2541.2577421020883,-445.9101867675781,6.5191216468811035,424.2712097167969,0.8409345149993896,1000.0,630.0,268.987548828125,630000,394.7497253417969,-0.09446419030427933,0.6255211234092712,427.73773193359375
2338.075460966562,0.0,-0.2938400208950043,631,2.1735951900482178,0.025459254160523415,8.30368423461914,1.0,631.0,0.0,1852.0332086312667,8434.85365486145,465.34429931640625,74.80864823734333,631.0,1346.6012090609865,2156.8358767660097,-446.5868225097656,8.444039344787598,426.38079833984375,0.815635621547699,1000.0,631.0,82.22032928466797,631000,394.8524169921875,0.09600827842950821,0.6256909966468811,429.2008972167969
2335.947864475116,0.0,-0.2937234044075012,632,2.173624038696289,0.025518912822008133,8.131118774414062,1.0,632.0,0.0,1852.7683687772542,8448.997589111328,464.30279541015625,74.80177303097967,632.0,1347.697993861475,2089.922899460461,-444.7171936035156,7.624720096588135,425.076171875,0.8106762170791626,1000.0,632.0,200.8950958251953,632000,394.9598388671875,-0.027215898036956787,0.6256805062294006,427.81256103515625
2335.99746416272,0.0,-0.2937871813774109,633,2.1736361980438232,0.02553035318851471,9.633315086364746,1.0,633.0,0.0,1849.6101457905772,8463.172814130783,462.6495056152344,74.79464426663876,633.0,1347.7562582715082,1850.043141270466,-446.350341796875,8.160311698913574,424.55218505859375,0.8018825650215149,1000.0,633.0,145.2015380859375,633000,395.0526123046875,-0.08986245840787888,0.6256803870201111,426.606201171875
2339.0446435041226,0.0,-0.293881893157959,634,2.173344373703003,0.0255435798317194,9.671128273010254,1.0,634.0,0.0,1855.7783997777908,8476.954748153687,465.65618896484375,74.79100913427521,634.0,1348.6760594458606,2304.8527292528074,-447.2374267578125,9.018509864807129,424.451904296875,0.7731006741523743,1000.0,634.0,140.39463806152344,634000,395.1593933105469,-0.08030318468809128,0.6256656050682068,426.9588623046875
2337.965459776357,0.0,-0.29400381445884705,635,2.1731884479522705,0.02554253302514553,8.891801834106445,1.0,635.0,0.0,1858.0350507831163,8490.756789445877,463.9746398925781,74.78720869608624,635.0,1349.0927197569463,1933.2532515259088,-444.54669189453125,9.505910873413086,423.164794921875,0.7915781140327454,1000.0,635.0,330.302734375,635000,395.2595520019531,-0.025162866339087486,0.6256369352340698,425.47900390625
2339.7616943750527,0.0,-0.2941744029521942,636,2.1730756759643555,0.025554217398166656,10.25348949432373,1.0,636.0,0.0,1857.417586962436,8504.408344507217,466.45440673828125,74.78474389235747,636.0,1349.8196707653094,2455.3689844956825,-446.169921875,10.283074378967285,422.42987060546875,0.8412283658981323,1000.0,636.0,270.85430908203125,636000,395.36492919921875,-0.004263142589479685,0.6255695223808289,425.58978271484375
2335.3044667211234,0.0,-0.2942107021808624,637,2.1731417179107666,0.02557629533112049,9.600884437561035,1.0,637.0,0.0,1856.923419041546,8518.12335062027,462.60369873046875,74.78172993980125,637.0,1350.9107010486348,1917.4180558177686,-446.2794189453125,10.725798606872559,424.40313720703125,0.7992965579032898,1000.0,637.0,254.0598602294922,637000,395.4722900390625,-0.10062143951654434,0.6254829168319702,427.916259765625
2335.3535383556436,0.0,-0.2941822111606598,638,2.1730589866638184,0.025580614805221558,8.912816047668457,1.0,638.0,0.0,1855.8021737211002,8531.8451628685,466.01629638671875,74.77866602369251,638.0,1351.7930929511324,2406.2310766728274,-444.545166015625,9.943502426147461,425.59161376953125,0.79286128282547,1000.0,638.0,261.64581298828125,638000,395.5785827636719,0.13747115433216095,0.6253560185432434,428.9535827636719
2335.80834425775,0.0,-0.2942650616168976,639,2.1732237339019775,0.025569502264261246,9.316777229309082,1.0,639.0,0.0,1854.7549380211028,8545.557388544083,467.01544189453125,74.7756958319213,639.0,1352.9251634704713,2308.9963492059246,-445.8695983886719,8.958707809448242,427.31719970703125,0.8219000697135925,1000.0,639.0,77.84139251708984,639000,395.6853942871094,0.05370740219950676,0.6253191232681274,430.7224426269531
2338.4659939626563,0.0,-0.2943994104862213,640,2.1733007431030273,0.025567693635821342,9.703351020812988,1.0,640.0,0.0,1854.316486229883,8559.463498830795,466.9930114746094,74.77104144289214,640.0,1353.556811788068,2303.7232948799924,-446.50531005859375,9.655538558959961,426.74822998046875,0.798971951007843,1000.0,640.0,100.01445007324219,640000,395.7887878417969,0.08306219428777695,0.6253201961517334,429.97747802734375
2339.180920469547,0.0,-0.29436346888542175,641,2.1737208366394043,0.025552330538630486,10.461798667907715,1.0,641.0,0.0,1855.5057288629212,8573.730446577072,465.8183898925781,74.76325550401567,641.0,1354.4811097494153,2438.830713264896,-446.9042663574219,10.671485900878906,425.2866516113281,0.8458235263824463,1000.0,641.0,272.4261169433594,641000,395.89306640625,0.025916069746017456,0.625345766544342,428.9140625
2337.942163834773,0.0,-0.2944802939891815,642,2.174010992050171,0.025545302778482437,11.175721168518066,1.0,642.0,0.0,1857.1306393420464,8587.80626654625,464.9797058105469,74.75715917124346,642.0,1355.5523948622956,2431.392774230817,-446.4677429199219,10.738794326782227,424.875732421875,0.8052849769592285,1000.0,642.0,249.23703002929688,642000,395.9985046386719,0.23861271142959595,0.6253306269645691,427.3064880371094
2339.283351300275,0.0,-0.2943477928638458,643,2.174055576324463,0.02557387761771679,9.927300453186035,1.0,643.0,0.0,1862.0480747769186,8602.27617239952,463.9808044433594,74.74765830735255,643.0,1356.061375333201,2268.6864254960155,-444.6727294921875,10.536005020141602,425.22686767578125,0.8402910232543945,1000.0,643.0,395.16546630859375,643000,396.0981750488281,-0.04929482936859131,0.6253177523612976,429.1894836425781
2336.2105549532607,0.0,-0.2943311333656311,644,2.1744909286499023,0.025615455582737923,10.899117469787598,1.0,644.0,0.0,1862.25704638021,8616.008101463318,462.93121337890625,74.74459081469816,644.0,1356.9904699646213,2022.8519871721376,-445.0698547363281,10.569945335388184,426.9136962890625,0.8306870460510254,1000.0,644.0,264.493896484375,644000,396.2012023925781,0.13742779195308685,0.6253069639205933,429.9838562011719
2338.6490405902164,0.0,-0.29443028569221497,645,2.1748576164245605,0.025682568550109863,10.894533157348633,1.0,645.0,0.0,1860.6352077636816,8629.724843740463,464.5263366699219,74.74166461609123,645.0,1357.8873193689042,2321.6763449967407,-445.339111328125,10.855294227600098,426.5344543457031,0.8234323859214783,1000.0,645.0,71.04737854003906,645000,396.302978515625,-0.043085116893053055,0.6253189444541931,429.412841796875
2336.9704331438897,0.0,-0.2946500778198242,646,2.175107002258301,0.02570722997188568,10.316839218139648,1.0,646.0,0.0,1859.361127785373,8643.36973977089,463.2752990722656,74.73936895555316,646.0,1358.8038019950545,2038.7656556797974,-446.6352233886719,9.723447799682617,424.7521667480469,0.7829157710075378,1000.0,646.0,11.516583442687988,646000,396.4052429199219,0.3240644633769989,0.6253498196601868,427.20904541015625
2335.252810939408,0.0,-0.2947913110256195,647,2.175544500350952,0.02569436840713024,9.582457542419434,1.0,647.0,0.0,1859.5219434581836,8657.13087439537,462.82159423828125,74.7360770429831,647.0,1359.6091871276221,2096.3282305541834,-445.8354797363281,9.462980270385742,424.186767578125,0.8676682114601135,1000.0,647.0,201.6410675048828,647000,396.5062561035156,0.05116860195994377,0.6254136562347412,427.298828125
2329.5183990361647,0.0,-0.29474592208862305,648,2.1759629249572754,0.02568219043314457,10.02619743347168,1.0,648.0,0.0,1851.7006422891657,8671.39654803276,462.9263916015625,74.72844730495098,648.0,1359.3946555818718,2009.075908036115,-445.5165710449219,9.732807159423828,423.87384033203125,0.8163801431655884,1000.0,648.0,201.06082153320312,648000,396.5907287597656,0.19308845698833466,0.6254419088363647,426.20343017578125
2328.9293389144395,0.0,-0.2947288155555725,649,2.176267385482788,0.025669725611805916,10.999736785888672,1.0,649.0,0.0,1849.0214967004454,8685.092947483063,465.3870849609375,74.72574029136672,649.0,1359.9229310695223,2278.9741314670528,-445.2481994628906,9.490035057067871,425.61468505859375,0.8090953230857849,1000.0,649.0,143.73312377929688,649000,396.6864318847656,0.14144906401634216,0.6254335045814514,428.53057861328125
2324.1375800217106,0.0,-0.29474499821662903,650,2.1762375831604004,0.02570597268640995,10.99548625946045,1.0,650.0,0.0,1846.7484884025378,8698.83395910263,462.0413513183594,74.72265858343316,650.0,1360.903476622756,1908.2897085023299,-445.4422607421875,9.310256958007812,424.928466796875,0.8041086792945862,1000.0,650.0,341.2079162597656,650000,396.78924560546875,0.1719774454832077,0.6253783106803894,427.5489196777344
2316.640637189798,0.0,-0.2947624623775482,651,2.176517963409424,0.02569776587188244,9.94935131072998,1.0,651.0,0.0,1838.6547641076165,8712.556347608566,466.51300048828125,74.71974630943848,651.0,1361.3258662481762,2098.4840135440722,-448.1048889160156,9.354913711547852,427.17694091796875,0.8438151478767395,1000.0,651.0,139.88150024414062,651000,396.8865966796875,0.10395509004592896,0.6253534555435181,430.37890625
2313.8567300750547,0.0,-0.2948553264141083,652,2.176586151123047,0.025683943182229996,10.95508098602295,1.0,652.0,0.0,1835.5489110589,8726.255361318588,466.74969482421875,74.71704333684305,652.0,1361.9461542991999,2334.7217567636803,-446.45526123046875,9.382757186889648,426.0714111328125,0.8450660109519958,1000.0,652.0,137.61802673339844,652000,396.98724365234375,0.04129018262028694,0.6253386735916138,427.6061706542969
2311.2878204728086,0.0,-0.29504910111427307,653,2.1766865253448486,0.025689538568258286,10.841047286987305,1.0,653.0,0.0,1833.3025834940477,8740.701785087585,467.6606140136719,74.70796007639525,653.0,1362.7809158930154,2422.731167393823,-446.24102783203125,9.215840339660645,426.82940673828125,0.7782541513442993,1000.0,653.0,401.1470947265625,653000,397.0897216796875,0.23896758258342743,0.6253250241279602,429.6153869628906
2312.380861959249,0.0,-0.2950917184352875,654,2.177044153213501,0.02564889006316662,12.844779968261719,1.0,654.0,0.0,1827.648796500178,8754.319125652313,466.8471374511719,74.7059811977403,654.0,1363.1917425260324,2279.470953820156,-448.239990234375,11.958734512329102,425.27374267578125,0.8262326121330261,1000.0,654.0,191.5072784423828,654000,397.1865234375,0.0143407778814435,0.6254085302352905,428.26861572265625
2306.156043574786,0.0,-0.2952422499656677,655,2.177294969558716,0.025649311020970345,11.62509536743164,1.0,655.0,0.0,1841.6445717696404,8768.112489700317,463.7699890136719,74.70250875195912,655.0,1363.7812742989775,1799.633832508159,-448.6576843261719,11.619131088256836,428.37994384765625,0.8848979473114014,1000.0,655.0,207.66468811035156,655000,397.28778076171875,-0.03309323266148567,0.6253637075424194,431.1647644042969
2306.05317221701,0.0,-0.2954249978065491,656,2.177225351333618,0.02559855207800865,11.034479141235352,1.0,656.0,0.0,1845.3971417858056,8781.88581609726,469.2961120605469,74.699217655227,656.0,1365.141231477957,2511.6070207956545,-449.8621826171875,11.955157279968262,431.0546875,0.891099214553833,1000.0,656.0,11.195664405822754,656000,397.3952331542969,0.03790150210261345,0.6253922581672668,434.25067138671875
2304.5460619981345,0.0,-0.29531005024909973,657,2.177380323410034,0.02558620274066925,10.08106517791748,1.0,657.0,0.0,1841.13294998391,8795.5337266922,465.9034118652344,74.69700195750175,657.0,1364.9659644294084,2220.9466986864827,-447.25860595703125,9.782904624938965,431.291015625,0.8436989784240723,1000.0,657.0,140.89169311523438,657000,397.4819030761719,0.09212679415941238,0.6254470944404602,434.54730224609375
