eval/return_history,reference_perturbed_action_mean,eval/return,rollout/actions_std,reference_actor_Q_std,obs_rms_std,total/episodes,rollout/actions_mean,ret_rms_mean,eval/episodes,total/epochs,ret_rms_std,rollout/return_history,rollout/return,train/loss_actor,rollout/episodes,rollout/episode_steps,param_noise_stddev,total/steps_per_second,train/loss_critic,reference_action_mean,reference_Q_std,rollout/Q_mean,reference_Q_mean,total/steps,train/param_noise_distance,eval/Q,reference_action_std,total/duration,obs_rms_mean,reference_perturbed_action_std,reference_actor_Q_mean
172.36951129431077,-0.2434958815574646,209.6379275371559,0.4888206720352173,16.247011184692383,0.37278661131858826,225.0,0.045425064861774445,0.0,188.0,188,1.0,182.52781692885267,60.73906142539055,-159.0282745361328,225.0,831.5866666666667,0.0320551061703711,63.77152969762721,25.350811004638672,-0.10082802176475525,16.3922119140625,115.86439514160156,152.4213104248047,188000,0.16640496253967285,170.2454833984375,0.43916139006614685,2948.023998975754,0.019998254254460335,0.3527027666568756,153.45635986328125
175.0742117535144,-0.09365420043468475,-204.82523404420445,0.49105075001716614,15.657086372375488,0.37230125069618225,226.0,0.04515863582491875,0.0,189.0,189,1.0,185.98845964101292,64.01937362883582,-159.17845153808594,226.0,832.3318584070796,0.03269941380439556,63.767821243741565,31.68413543701172,-0.12530378997325897,15.813982963562012,115.66089630126953,152.80088806152344,189000,0.1992083191871643,131.6057891845703,0.3884280025959015,2963.8773336410522,0.019963828846812248,0.4501270055770874,153.90444946289062
181.41514097372524,-0.1914553940296173,230.46927264581132,0.4906575679779053,15.896955490112305,0.3723191022872925,227.0,0.04489726945757866,0.0,190.0,190,1.0,162.07718245491301,55.4816053312157,-160.7864227294922,227.0,833.0704845814978,0.0314234939421342,63.750235603628376,21.697683334350586,-0.17601945996284485,16.03108787536621,115.90216827392578,153.26333618164062,190000,0.21446558833122253,155.44773864746094,0.42803654074668884,2980.381142139435,0.019963646307587624,0.3818884491920471,154.74818420410156
177.49176272038497,-0.10829688608646393,-85.98025157472624,0.4900367856025696,15.586127281188965,0.37217977643013,228.0,0.04493473842740059,0.0,191.0,191,1.0,167.80981761565312,58.0467284301121,-160.28199768066406,228.0,833.8026315789474,0.0320551061703711,63.7531507891844,42.53311538696289,-0.2539623975753784,15.37891960144043,116.24291229248047,154.0772247314453,191000,0.2432245910167694,157.82833862304688,0.44474005699157715,2995.9303600788116,0.019992632791399956,0.47926098108291626,155.22091674804688
177.925811398137,-0.24658426642417908,403.58998379386173,0.4893682301044464,15.56710433959961,0.37199118733406067,229.0,0.04504067078232765,0.0,192.0,192,1.0,166.9201929027312,59.661633593537275,-160.67340087890625,229.0,834.528384279476,0.030804326970036468,63.73385843651127,16.483753204345703,-0.24431146681308746,15.59040355682373,116.67516326904297,154.38893127441406,192000,0.1827363222837448,174.92433166503906,0.46729323267936707,3012.527480840683,0.020042339339852333,0.5029729008674622,155.90576171875
182.5691727302649,-0.143692284822464,574.6213083384075,0.488932728767395,15.399497985839844,0.3718903958797455,230.0,0.04472563788294792,0.0,193.0,193,1.0,169.06376410652922,61.87858957773732,-161.7529296875,230.0,835.2478260869565,0.0314234939421342,63.72252513007492,44.5171012878418,-0.11504659056663513,15.560917854309082,116.99620056152344,154.95828247070312,193000,0.24596019089221954,163.3859100341797,0.5017936825752258,3028.7563087940216,0.02007707580924034,0.4848189651966095,156.18435668945312
179.4408230815533,-0.052628785371780396,-16.007970686478334,0.48910316824913025,15.576659202575684,0.37196993827819824,231.0,0.045478999614715576,0.0,194.0,194,1.0,170.2074819727311,63.09877319749945,-161.86830139160156,231.0,835.961038961039,0.0314234939421342,63.73663152019453,33.65546798706055,-0.06757527589797974,16.102014541625977,117.1505126953125,155.03598022460938,194000,0.1857944130897522,147.6034393310547,0.45106935501098633,3043.775539636612,0.02005716972053051,0.4908828139305115,156.27769470214844
180.0677657077511,-0.010805929079651833,668.1979682134526,0.4883769154548645,15.515129089355469,0.37187328934669495,232.0,0.045365359634160995,0.0,195.0,195,1.0,169.826157347878,61.94084217879415,-162.44540405273438,232.0,836.6681034482758,0.0320551061703711,63.725521630420985,54.237548828125,-0.0431978777050972,16.015140533447266,117.47048950195312,154.49783325195312,195000,0.18311159312725067,173.9605255126953,0.4077371656894684,3059.9984905719757,0.020074844360351562,0.38422125577926636,155.90887451171875
185.79952653175184,-0.08199407160282135,449.2409296765724,0.4873678386211395,17.073091506958008,0.3716454803943634,233.0,0.04525785148143768,0.0,196.0,196,1.0,168.94639459649713,64.87508760045058,-162.41122436523438,233.0,837.3690987124463,0.03269941380439556,63.72297921052642,67.5131607055664,-0.028217613697052002,19.086856842041016,117.95038604736328,153.9408416748047,196000,0.23267561197280884,177.73106384277344,0.4599986970424652,3075.8135044574738,0.02005891688168049,0.3928772807121277,155.25607299804688
181.69561891583012,-0.04720640182495117,39.016407056477235,0.48675045371055603,14.930267333984375,0.3716229498386383,234.0,0.044928260147571564,0.0,197.0,197,1.0,172.1007000671867,68.0593368911403,-163.1896514892578,234.0,838.0641025641025,0.03335667202186391,63.720656107768676,10.052119255065918,-0.07015550136566162,15.005504608154297,118.27362060546875,156.0919189453125,197000,0.1867079734802246,158.3203582763672,0.4853799045085907,3091.619139432907,0.020069222897291183,0.47649142146110535,157.17578125
178.73820526522888,0.04014383256435394,-48.712001510593446,0.48617300391197205,14.986584663391113,0.3714350759983063,235.0,0.04469384625554085,0.0,198.0,198,1.0,179.1809235217037,69.82488644405505,-163.1515655517578,235.0,838.7531914893617,0.03269941380439556,63.76008325623162,12.430805206298828,-0.09598936885595322,15.036235809326172,118.67957305908203,155.6890869140625,198000,0.16748835146427155,127.20360565185547,0.4312775135040283,3105.391177177429,0.02009088546037674,0.47770795226097107,156.50840759277344
176.14216945106836,0.053178660571575165,346.38270270919577,0.4853501319885254,14.473882675170898,0.371377557516098,237.0,0.04473239183425903,0.0,199.0,199,1.0,181.1660049285794,74.0965553656592,-164.1983184814453,237.0,839.0042194092827,0.0320551061703711,63.78188928589957,38.93335723876953,0.058314621448516846,14.975613594055176,119.00679016113281,156.6514434814453,199000,0.1564575582742691,172.15858459472656,0.439674437046051,3120.0079243183136,0.020174557343125343,0.4638989567756653,157.78028869628906
175.32010804123172,-0.13680759072303772,438.9396691423872,0.48441898822784424,14.276680946350098,0.37094852328300476,238.0,0.04505496472120285,0.0,200.0,200,1.0,183.93597580848325,77.05601603726616,-164.47439575195312,238.0,839.6806722689075,0.0320551061703711,63.76472153644207,24.521339416503906,-0.09985136985778809,14.623255729675293,119.29844665527344,157.03814697265625,200000,0.21541501581668854,171.9541015625,0.44946223497390747,3136.530595302582,0.020318100228905678,0.5404319763183594,158.3092041015625
174.79788080021487,0.008114233613014221,585.6240496447033,0.4840306043624878,13.790682792663574,0.37099626660346985,239.0,0.04549606516957283,0.0,201.0,201,1.0,179.43340538971356,77.31441271611872,-163.6326446533203,239.0,837.1966527196653,0.03335667202186391,63.76631933382096,15.840576171875,-0.06338036060333252,13.890132904052734,119.56354522705078,157.7838134765625,201000,0.21624568104743958,179.43089294433594,0.46639254689216614,3152.1342630386353,0.020385626703500748,0.43783387541770935,159.0185546875
173.76131547034612,0.08087953925132751,162.7257318955082,0.4834020733833313,14.879524230957031,0.37110963463783264,241.0,0.045445363968610764,0.0,202.0,202,1.0,176.72220583833317,79.08085732046561,-164.47232055664062,241.0,835.8091286307053,0.03335667202186391,63.78422563604557,28.954673767089844,0.01520836353302002,15.539898872375488,119.83306884765625,156.99374389648438,202000,0.21587929129600525,148.2467803955078,0.4929537773132324,3166.9272141456604,0.020403888076543808,0.39608076214790344,158.27828979492188
174.10558790561507,-0.06906589865684509,477.8045498640304,0.4827786982059479,14.678540229797363,0.3710710406303406,242.0,0.0451761819422245,0.0,203.0,203,1.0,183.7296115482591,81.8864715044902,-165.24472045898438,242.0,836.4876033057851,0.0320551061703711,63.78741365797932,36.25236511230469,-0.12108588963747025,14.863062858581543,120.13330078125,157.38282775878906,203000,0.20798441767692566,179.9073944091797,0.45139631628990173,3182.446008682251,0.020443212240934372,0.41353142261505127,158.44976806640625
173.49429788819916,0.1239461600780487,230.0887412023153,0.4825423061847687,14.703444480895996,0.3710041642189026,243.0,0.045722171664237976,0.0,204.0,204,1.0,190.17444082065143,84.50717106557325,-165.5428924560547,243.0,837.1604938271605,0.0347110866662064,63.81282356161691,25.337841033935547,-0.010171085596084595,14.831421852111816,120.32535552978516,157.4043731689453,204000,0.22227342426776886,174.37435913085938,0.43149104714393616,3196.849608182907,0.020475393161177635,0.42558035254478455,158.09054565429688
169.12406628518835,-0.1458752155303955,138.9414211168011,0.48252224922180176,15.74055290222168,0.3710261583328247,244.0,0.04649253934621811,0.0,205.0,205,1.0,187.89443206110758,83.46694098728604,-166.1527557373047,244.0,837.827868852459,0.03269941380439556,63.84436178524942,39.00308609008789,-0.11975771188735962,15.808876037597656,120.4466552734375,157.1109619140625,205000,0.24009089171886444,159.8517608642578,0.44644004106521606,3210.9334993362427,0.020465705543756485,0.3840155303478241,158.0006103515625
171.01370229346324,-0.21532894670963287,465.9934577038801,0.4819988012313843,15.196115493774414,0.3709905743598938,245.0,0.04632924869656563,0.0,206.0,206,1.0,187.96736304236077,83.34525629987,-167.1695556640625,245.0,838.4897959183673,0.0320551061703711,63.838781062660075,18.466442108154297,-0.17321643233299255,15.445439338684082,120.69249725341797,157.67755126953125,206000,0.2513763904571533,164.75442504882812,0.3830741047859192,3226.878655433655,0.02038874477148056,0.4484727382659912,158.47927856445312
166.03963816308965,0.036505796015262604,53.07589470318196,0.481414794921875,15.29403305053711,0.3710584342479706,247.0,0.046143729239702225,0.0,207.0,207,1.0,191.14335074855538,86.04408742378806,-166.76060485839844,247.0,836.7530364372469,0.0347110866662064,63.82082038985043,23.716962814331055,-0.12315244972705841,15.554189682006836,121.00469207763672,157.62411499023438,207000,0.17753654718399048,161.32919311523438,0.5306195020675659,3243.4556424617767,0.02036195807158947,0.44645312428474426,158.886962890625
169.01277371527004,-0.02266206219792366,356.21744845942254,0.48102495074272156,14.822253227233887,0.37108269333839417,251.0,0.046571992337703705,0.0,208.0,208,1.0,187.8685403085763,86.51980856597585,-166.47291564941406,251.0,828.2788844621514,0.03402714112950338,63.83963247750213,52.23728561401367,-0.044447433203458786,14.831459999084473,121.28942108154297,156.29913330078125,208000,0.1803489476442337,175.0376434326172,0.39315590262413025,3258.1641204357147,0.020400168374180794,0.438677579164505,157.4185333251953
167.0697191328875,-0.17075832188129425,303.0884723476264,0.4806305766105652,15.560731887817383,0.37119579315185547,252.0,0.046605151146650314,0.0,209.0,209,1.0,187.52666312416724,87.50007386378996,-166.92662048339844,252.0,828.9603174603175,0.03335667202186391,63.86715419730031,10.585058212280273,-0.11281643807888031,15.530839920043945,121.53596496582031,157.40298461914062,209000,0.19402222335338593,180.68414306640625,0.42451125383377075,3272.417608499527,0.020425595343112946,0.40905240178108215,158.37892150878906
164.4764962740602,-0.252092182636261,403.95192580947753,0.4802889823913574,15.201148986816406,0.3710680902004242,253.0,0.04660852253437042,0.0,210.0,210,1.0,191.2493947160853,88.86946118376551,-167.54290771484375,253.0,829.6363636363636,0.03335667202186391,63.87408027546776,25.596818923950195,-0.0534825325012207,16.051876068115234,121.80845642089844,157.33883666992188,210000,0.17941603064537048,172.5428009033203,0.3758089244365692,3287.71857213974,0.02046717144548893,0.3575509786605835,158.5240478515625
163.14351359741198,-0.033962100744247437,385.27392934455304,0.48184752464294434,15.344549179077148,0.37072426080703735,254.0,0.04616512730717659,0.0,211.0,211,1.0,174.00493554507463,83.84743727287892,-167.8130340576172,254.0,830.3070866141733,0.03402714112950338,63.84872812982422,22.367197036743164,-0.14880964159965515,16.20389175415039,121.70038604736328,157.6953125,211000,0.322183221578598,171.0419158935547,0.3818585276603699,3304.68603181839,0.020410383120179176,0.43424299359321594,159.04019165039062
163.277293448476,-0.2259061634540558,-16.28454918515352,0.4815307557582855,14.47515869140625,0.37069815397262573,255.0,0.04619278013706207,0.0,212.0,212,1.0,179.99847323454088,84.54870687966145,-167.1719207763672,255.0,830.9725490196079,0.03335667202186391,63.88474483059563,17.793834686279297,-0.1173432394862175,14.591700553894043,121.84272766113281,158.38629150390625,212000,0.22367051243782043,142.13648986816406,0.3895977735519409,3318.4761176109314,0.020369460806250572,0.4344594180583954,159.25770568847656
162.79808225398415,-0.030513595789670944,108.79235492267102,0.48144498467445374,14.65980052947998,0.37037235498428345,256.0,0.045440107583999634,0.0,213.0,213,1.0,179.1307063593977,85.11012681802768,-168.03143310546875,256.0,831.6328125,0.03402714112950338,63.9345074494776,17.726032257080078,-0.1223372220993042,14.791427612304688,122.05352783203125,158.64102172851562,213000,0.16092993319034576,171.2106170654297,0.3321152627468109,3331.5342292785645,0.02037789300084114,0.38198235630989075,159.50013732910156
165.82496485393145,-0.0009706541895866394,271.7994619632378,0.4829022288322449,14.791950225830078,0.3698938190937042,257.0,0.045933306217193604,0.0,214.0,214,1.0,160.1643097965726,80.0548313167859,-168.1328582763672,257.0,832.2879377431907,0.03402714112950338,63.91122938885,66.22549438476562,-0.06926025450229645,14.921180725097656,122.194091796875,157.8184814453125,214000,0.1798064261674881,176.67758178710938,0.4621696472167969,3348.394359588623,0.020466526970267296,0.43744683265686035,158.70985412597656
168.8097414802021,-0.09675036370754242,483.6100422806486,0.48235341906547546,14.371405601501465,0.3699069917201996,258.0,0.046369604766368866,0.0,215.0,215,1.0,164.87688798235052,82.17728226931753,-167.77972412109375,258.0,832.937984496124,0.03335667202186391,63.90886507956257,13.320430755615234,-0.1000702977180481,14.509035110473633,122.4609603881836,159.0164031982422,215000,0.1990198940038681,186.2652587890625,0.42528995871543884,3364.165514945984,0.02052798494696617,0.44780394434928894,160.18984985351562
163.76889228322605,-0.12677603960037231,57.885297971397755,0.4826872646808624,14.857172012329102,0.36981672048568726,259.0,0.045802272856235504,0.0,216.0,216,1.0,161.7869821850878,80.8585739373566,-167.56222534179688,259.0,833.5830115830116,0.03402714112950338,63.907302277860275,36.61751937866211,-0.09492596238851547,15.196741104125977,122.53126525878906,158.52328491210938,216000,0.16252945363521576,148.140625,0.40377408266067505,3379.8954470157623,0.020463161170482635,0.43283066153526306,159.52633666992188
166.99824246985588,0.025984380394220352,274.8489262401183,0.4831112027168274,14.382984161376953,0.36984142661094666,261.0,0.04555383697152138,0.0,217.0,217,1.0,167.52945770109585,81.4697345358953,-167.24070739746094,261.0,829.8659003831417,0.03402714112950338,63.91757642369083,16.558448791503906,-0.1730351448059082,14.371167182922363,122.62267303466797,158.17791748046875,217000,0.20853197574615479,176.65182495117188,0.38305291533470154,3394.9973096847534,0.020426997914910316,0.4011025130748749,159.53460693359375
171.8089478668109,0.13289962708950043,435.84341682346394,0.4844309687614441,14.12942123413086,0.36946243047714233,262.0,0.04579843953251839,0.0,218.0,218,1.0,149.2304307732241,74.99976609660543,-166.4585418701172,262.0,830.5152671755725,0.03684651794543578,63.899252036226216,30.865501403808594,-0.07730066776275635,14.256904602050781,122.67337036132812,158.79824829101562,218000,0.1853872835636139,177.09861755371094,0.3914721608161926,3411.620528459549,0.020488541573286057,0.3912791609764099,159.75299072265625
166.4067371778409,-0.15444906055927277,-120.5345975580974,0.4841375946998596,14.466578483581543,0.36930111050605774,263.0,0.046439483761787415,0.0,219.0,219,1.0,148.99983260173553,74.67310195080813,-166.99534606933594,263.0,831.1596958174905,0.03684651794543578,63.88172473576774,10.104320526123047,-0.08352287113666534,14.469489097595215,122.90106201171875,159.79959106445312,219000,0.15950573980808258,148.7071075439453,0.5452551245689392,3428.2105078697205,0.020556433126330376,0.4992806017398834,160.6284942626953
164.93455603103948,-0.16140559315681458,362.74015325761866,0.48371121287345886,14.723405838012695,0.3691718876361847,264.0,0.04594029486179352,0.0,220.0,220,1.0,154.78462975936236,76.5590868812194,-167.44789123535156,264.0,831.7992424242424,0.03684651794543578,63.862829552703744,27.878406524658203,-0.17750482261180878,15.031073570251465,123.18197631835938,159.20663452148438,220000,0.16086217761039734,173.58767700195312,0.5144054293632507,3444.8833780288696,0.0205537136644125,0.48649606108665466,160.40150451660156
161.2278811604521,-0.13487523794174194,96.53255064944656,0.48318469524383545,14.089375495910645,0.3691612184047699,266.0,0.045606259256601334,0.0,221.0,221,1.0,156.91822660363007,78.19204129637679,-166.9090576171875,266.0,829.5375939849624,0.03612049597631191,63.861549019805366,37.98313903808594,-0.07319168746471405,13.98869514465332,123.45179748535156,159.91229248046875,221000,0.173557847738266,166.03182983398438,0.4128016531467438,3460.611328601837,0.02054656483232975,0.42495161294937134,160.60386657714844
163.79951157248308,0.019638586789369583,19.401354848917542,0.4825829565525055,14.662741661071777,0.3691457509994507,267.0,0.04578984156250954,0.0,222.0,222,1.0,167.54789111029487,80.06805819508858,-167.3326416015625,267.0,830.1760299625469,0.0347110866662064,63.84378521675318,39.09830856323242,-0.17405466735363007,14.577737808227539,123.7200698852539,158.78602600097656,222000,0.20563502609729767,171.2642059326172,0.45583948493003845,3477.2374358177185,0.020597264170646667,0.4195493757724762,160.2731170654297
164.51778191272345,-0.20620962977409363,365.94910715605704,0.48199453949928284,15.235125541687012,0.3690449893474579,268.0,0.045887406915426254,0.0,223.0,223,1.0,167.54677762116097,81.61262779861333,-166.82859802246094,268.0,830.8097014925373,0.03612049597631191,63.8281677913037,32.979331970214844,-0.098366379737854,15.115826606750488,123.99771881103516,159.03436279296875,223000,0.17817439138889313,169.59451293945312,0.47316208481788635,3493.755307674408,0.02066630683839321,0.41117778420448303,160.51638793945312
162.07465057869885,-0.16254979372024536,143.32809822810333,0.4815346300601959,14.394424438476562,0.3691219091415405,269.0,0.04538214951753616,0.0,224.0,224,1.0,169.8141086459481,84.20372471909042,-166.86148071289062,269.0,831.4386617100372,0.03612049597631191,63.81089172639451,43.75324630737305,-0.17516043782234192,14.412416458129883,124.19351959228516,159.68505859375,224000,0.21352367103099823,160.77268981933594,0.5023614168167114,3510.372507572174,0.020618734881281853,0.46200141310691833,160.5022735595703
166.1424106829997,-0.17703604698181152,474.6051755292723,0.48225241899490356,14.347555160522461,0.36908721923828125,270.0,0.04499414935708046,0.0,225.0,225,1.0,161.70229315391202,82.03358548496297,-167.27537536621094,270.0,832.062962962963,0.03402714112950338,63.806013367168944,22.142372131347656,-0.2005114108324051,14.394210815429688,124.22218322753906,159.7343292236328,225000,0.2788694500923157,187.32273864746094,0.5128912329673767,3526.3134009838104,0.02056237682700157,0.5382815003395081,160.99002075195312
173.97021414397787,0.004789769649505615,430.9565966770151,0.4821104109287262,14.151029586791992,0.3693791627883911,272.0,0.04507104307413101,0.0,226.0,226,1.0,156.40671741222792,82.19679508773882,-167.06085205078125,272.0,829.8125,0.03269941380439556,63.800545834885746,38.462860107421875,-0.1326926201581955,14.080864906311035,124.37105560302734,159.90936279296875,226000,0.20264017581939697,182.8274383544922,0.44972485303878784,3542.2894434928894,0.02054486982524395,0.5209118723869324,160.7880401611328
171.71111276390357,-0.17847846448421478,29.73588593495517,0.4818560481071472,13.980427742004395,0.36969712376594543,273.0,0.04532221332192421,0.0,227.0,227,1.0,156.96240421407856,82.19338378593936,-166.96713256835938,273.0,830.4358974358975,0.030804326970036468,63.84778063800459,21.821645736694336,-0.1329832524061203,14.319679260253906,124.59178161621094,160.38037109375,227000,0.19006134569644928,159.15518188476562,0.5646792650222778,3555.3310973644257,0.02054436504840851,0.5532243847846985,161.617431640625
159.16865043770898,-0.25089913606643677,-714.8700890341956,0.4816276431083679,13.389262199401855,0.3696563243865967,275.0,0.04502629488706589,0.0,228.0,228,1.0,155.67440823504555,83.2020519006787,-167.19125366210938,275.0,828.92,0.03269941380439556,63.83815994377069,35.56809997558594,-0.2249240279197693,13.50515365600586,124.81642150878906,160.93478393554688,228000,0.1958777904510498,135.47303771972656,0.44502219557762146,3571.53151345253,0.020530881360173225,0.4231535792350769,161.88302612304688
162.34652564137787,-0.2744850516319275,303.0724225855882,0.4840322434902191,13.56832218170166,0.369327574968338,276.0,0.04500183090567589,0.0,229.0,229,1.0,135.78198743112827,75.30801308984294,-167.76211547851562,276.0,829.5398550724638,0.03402714112950338,63.82819118900563,25.44637680053711,-0.20996718108654022,13.690446853637695,124.60293579101562,161.99807739257812,229000,0.183369442820549,162.90748596191406,0.5388778448104858,3587.7563774585724,0.020535998046398163,0.5037738680839539,163.0035858154297
163.6899009838579,-0.336410790681839,119.27484243433601,0.483816921710968,12.980895042419434,0.3692752420902252,277.0,0.04443192481994629,0.0,230.0,230,1.0,138.25013274361064,76.28733808268524,-167.28103637695312,277.0,830.1552346570397,0.03269941380439556,63.86668965343346,22.519468307495117,-0.11245359480381012,13.094922065734863,124.84710693359375,162.52001953125,230000,0.2529473900794983,156.02117919921875,0.4627811908721924,3601.2513134479523,0.020518960431218147,0.47181299328804016,163.38623046875
164.23970828618155,0.0872616320848465,234.59658331198722,0.4836834967136383,12.252852439880371,0.369436115026474,278.0,0.04344193637371063,0.0,231.0,231,1.0,137.94568449077545,76.67939438074829,-167.46142578125,278.0,830.7661870503597,0.03269941380439556,63.90132957198958,10.946285247802734,-0.09127886593341827,12.291707992553711,124.99524688720703,162.56727600097656,231000,0.18583594262599945,181.32823181152344,0.4494088292121887,3614.9482576847076,0.020382234826683998,0.4016854763031006,163.72296142578125
174.04806452903733,-0.19433411955833435,246.93184657513353,0.48317787051200867,12.405022621154785,0.3693733215332031,279.0,0.0437907800078392,0.0,232.0,232,1.0,139.88382916836628,78.17752014431514,-168.3157196044922,279.0,831.3727598566309,0.0320551061703711,63.91630952504374,23.040019989013672,-0.16591686010360718,12.501068115234375,125.29801940917969,162.65631103515625,232000,0.20922774076461792,165.4792938232422,0.41082078218460083,3629.7464876174927,0.020384930074214935,0.4407968819141388,163.75796508789062
180.5108159438578,-0.03748337924480438,254.91973367620326,0.4837898313999176,12.68873405456543,0.3693700134754181,280.0,0.04327182471752167,0.0,233.0,233,1.0,130.57652630296215,76.53356046097113,-167.64236450195312,280.0,831.975,0.03335667202186391,63.93131167818173,23.942506790161133,-0.011597998440265656,13.19468879699707,125.3102798461914,162.8680419921875,233000,0.16943800449371338,164.70420837402344,0.4595797657966614,3644.5365171432495,0.020339252427220345,0.49720293283462524,164.2425994873047
183.18291800127804,-0.1271274834871292,187.86435017610023,0.4835575819015503,12.92387866973877,0.3693104684352875,281.0,0.04313632473349571,0.0,234.0,234,1.0,134.6117708460524,77.53334778597592,-167.64321899414062,281.0,832.5729537366548,0.0320551061703711,63.91576305390672,36.60464859008789,0.021464869379997253,12.810150146484375,125.56717681884766,163.9522705078125,234000,0.2574175298213959,175.61431884765625,0.4983585774898529,3661.0687069892883,0.020319895818829536,0.4741615653038025,164.8604736328125
186.6395988765498,-0.06888127326965332,264.9928564055482,0.4833349585533142,12.569268226623535,0.36913058161735535,282.0,0.04258378967642784,0.0,235.0,235,1.0,139.26791287452392,78.20157601646753,-168.82974243164062,282.0,833.1666666666666,0.03335667202186391,63.92383296343434,59.280921936035156,0.06931431591510773,12.538854598999023,125.92771911621094,164.2259521484375,235000,0.22531642019748688,176.619873046875,0.5426203012466431,3676.2501418590546,0.02024483121931553,0.5153655409812927,165.13453674316406
184.44919506820142,-0.03300846368074417,203.35702696500087,0.48278769850730896,13.912332534790039,0.3691978454589844,283.0,0.042340319603681564,0.0,236.0,236,1.0,145.56006145394161,80.42583444976461,-168.8755645751953,283.0,833.756183745583,0.03402714112950338,63.921640574581716,35.36418533325195,0.04103095084428787,14.663044929504395,126.18912506103516,163.5069580078125,236000,0.1799442321062088,152.7806396484375,0.447581022977829,3692.020384311676,0.02022373490035534,0.4431231617927551,164.4453125
181.21030001310456,-0.03454269468784332,262.4053244077312,0.4837956428527832,13.50320053100586,0.36922192573547363,284.0,0.042657218873500824,0.0,237.0,237,1.0,145.68748699794543,80.67941915201064,-168.4174346923828,284.0,831.7288732394367,0.0347110866662064,63.945927493577024,32.170555114746094,0.05419091880321503,13.623005867004395,126.1112060546875,162.67892456054688,237000,0.16444523632526398,161.74581909179688,0.42280471324920654,3706.25635266304,0.02021172270178795,0.5053681135177612,163.3770294189453
177.18283751849998,0.0329783596098423,-48.54779713235236,0.48410534858703613,13.597426414489746,0.36950016021728516,285.0,0.04311026260256767,0.0,238.0,238,1.0,132.1189817680423,75.38559455712281,-167.7857208251953,285.0,832.319298245614,0.03335667202186391,63.97668376182592,44.714805603027344,0.055628351867198944,13.745729446411133,126.13599395751953,162.84840393066406,238000,0.1825428158044815,138.05227661132812,0.4193563461303711,3720.1052947044373,0.020184850320219994,0.4379049837589264,163.59893798828125
176.4653398862714,0.09871327877044678,510.8679870743491,0.48376861214637756,14.067574501037598,0.36981040239334106,289.0,0.043017882853746414,0.0,239.0,239,1.0,121.70451464644977,75.78727146175045,-167.73878479003906,289.0,826.4878892733564,0.03269941380439556,63.96817130251329,36.24784851074219,-0.09045971184968948,14.303312301635742,126.29397583007812,161.54946899414062,239000,0.2007923126220703,172.47775268554688,0.46328356862068176,3736.2331161499023,0.020153112709522247,0.3895476162433624,163.0574188232422
177.20222603418796,0.02493111416697502,320.7176395115525,0.48344507813453674,14.774706840515137,0.3701668679714203,291.0,0.04315648227930069,0.0,240.0,240,1.0,116.01014914398307,76.1915625118799,-168.2635498046875,291.0,823.1958762886597,0.0320551061703711,63.961361069565264,14.321772575378418,0.031039714813232422,14.870203018188477,126.43970489501953,162.18215942382812,240000,0.1915966123342514,178.9648895263672,0.4813568890094757,3752.2653675079346,0.02012944594025612,0.4558059275150299,163.14608764648438
179.41705196079974,-0.02765931561589241,249.0053990146163,0.4829655885696411,16.161544799804688,0.3703010082244873,292.0,0.043533921241760254,0.0,241.0,241,1.0,120.31976544946937,77.6636515878051,-168.7521514892578,292.0,823.8013698630137,0.0314234939421342,63.97193623663095,32.56279754638672,-0.15214774012565613,17.427982330322266,126.60000610351562,162.58901977539062,241000,0.1583734005689621,171.23362731933594,0.4846399426460266,3767.276937007904,0.020147422328591347,0.48682743310928345,164.08743286132812
184.0494835883069,-0.06884989142417908,639.5715538212407,0.48373475670814514,14.558629035949707,0.37031710147857666,293.0,0.0432666651904583,0.0,242.0,242,1.0,120.1601721623345,78.80093414163007,-168.5280303955078,293.0,823.6587030716723,0.03269941380439556,63.964503947854986,54.569053649902344,0.1115545928478241,15.646369934082031,126.51072692871094,162.66079711914062,242000,0.25129473209381104,172.73704528808594,0.3938680589199066,3783.3483426570892,0.020101066678762436,0.40584760904312134,163.7346649169922
180.91884896069953,0.16912803053855896,410.98826710881804,0.48400628566741943,13.671772003173828,0.3701311945915222,294.0,0.043576374650001526,0.0,243.0,243,1.0,103.06605467115396,74.26081821536215,-168.88539123535156,294.0,824.2585034013606,0.0320551061703711,63.96117356564591,34.254173278808594,-0.04834946244955063,13.88653564453125,126.56362915039062,164.05784606933594,243000,0.20246562361717224,173.9091339111328,0.4721735715866089,3799.1798219680786,0.020166413858532906,0.42972835898399353,165.14407348632812
181.42542080957912,0.01189163327217102,398.50715297756875,0.4836015999317169,14.968524932861328,0.37000149488449097,295.0,0.04393032565712929,0.0,244.0,244,1.0,108.97383220367082,76.08842203279175,-169.36119079589844,295.0,824.8542372881356,0.03269941380439556,63.971276092995936,50.598114013671875,-0.09708306193351746,16.3195743560791,126.8074722290039,162.77249145507812,244000,0.1784905195236206,190.93667602539062,0.48908573389053345,3814.2118604183197,0.020314309746026993,0.511115550994873,164.02560424804688
