eval/return_history,total/steps_per_second,rollout/actions_mean,ret_rms_mean,rollout/episode_steps,total/duration,param_noise_stddev,total/epochs,ret_rms_std,reference_actor_Q_std,rollout/actions_std,rollout/return_history,train/loss_critic,train/loss_actor,reference_action_std,train/param_noise_distance,rollout/episodes,eval/return,reference_perturbed_action_std,reference_Q_std,total/steps,reference_perturbed_action_mean,obs_rms_mean,obs_rms_std,reference_Q_mean,reference_action_mean,total/episodes,eval/episodes,reference_actor_Q_mean,eval/Q,rollout/Q_mean,rollout/return
1155.6600009347962,78.04416140618147,0.22313179075717926,0.0,117.96912442396314,6560.388256788254,0.015350253774398782,512,1.0,917.28466796875,0.8052582144737244,1111.1632551308057,12154.994140625,-1586.1751708984375,0.8541026711463928,0.18188415467739105,4340.0,497.51638678832376,0.8629617094993591,898.380859375,512000,0.20999599993228912,2.0072004795074463,5.736177921295166,1217.816162109375,0.2104194611310959,4340.0,512.0,1304.067626953125,1570.9398193359375,1078.97705078125,570.7523732100573
1162.1675550684338,78.0203695889966,0.22307303547859192,0.0,118.027394106814,6575.205971240997,0.015350253774398782,513,1.0,934.381591796875,0.8053262829780579,1113.3650604555978,11712.892578125,-1627.1134033203125,0.8576772809028625,0.19387303292751312,4344.0,1751.240194412668,0.8568506240844727,913.2003173828125,513000,0.1979113519191742,2.0071563720703125,5.735313892364502,1234.2557373046875,0.21575066447257996,4344.0,513.0,1316.8995361328125,1972.608642578125,1080.5841064453125,571.0459326829414
1166.417126824995,78.00841101260193,0.22315475344657898,0.0,118.15750747298229,6589.033071279526,0.0156587938752642,514,1.0,932.122802734375,0.8053613305091858,1125.4707394223376,11203.4111328125,-1618.881591796875,0.8591852784156799,0.18774919211864471,4349.0,1170.059949706181,0.8616523742675781,904.9737548828125,514000,0.14358484745025635,2.0072004795074463,5.734119892120361,1169.132568359375,0.16412353515625,4349.0,514.0,1252.09326171875,2139.9521484375,1082.209716796875,571.6489683733863
1171.4744053069712,77.99920021680174,0.22308705747127533,0.0,118.27652733118971,6602.631803512573,0.015047793132436803,515,1.0,924.31884765625,0.8054323792457581,1122.6484637958965,11315.5927734375,-1588.716552734375,0.8357678055763245,0.21382178366184235,4354.0,1050.4918994571647,0.855653703212738,900.3721313476562,515000,0.1905558556318283,2.0071372985839844,5.733497142791748,1187.2181396484375,0.2514168918132782,4354.0,515.0,1280.6046142578125,1906.9508056640625,1083.79443359375,572.2141997635118
1176.0033464361723,77.97958448727191,0.2231384962797165,0.0,118.33494031221304,6617.116561889648,0.0156587938752642,516,1.0,925.0372924804688,0.8054538369178772,1123.088975721739,10997.88671875,-1610.932373046875,0.8719235062599182,0.19960208237171173,4356.0,1565.7742173233735,0.8429090976715088,901.281982421875,516000,0.28701159358024597,2.0070579051971436,5.732437610626221,1163.719482421875,0.1134575828909874,4356.0,516.0,1239.475830078125,2028.0947265625,1085.5628662109375,572.4997062287033
1181.7743801819604,77.96680196348213,0.22315022349357605,0.0,118.53886723228618,6631.027398586273,0.015350253774398782,517,1.0,921.517822265625,0.805473804473877,1132.7774260103924,11447.59375,-1631.43212890625,0.868927538394928,0.1790311634540558,4361.0,1160.450375760587,0.8657484650611877,895.0091552734375,517000,0.17277896404266357,2.0071423053741455,5.731762886047363,1202.9698486328125,0.1768874228000641,4361.0,517.0,1297.300048828125,2139.19970703125,1087.6976318359375,573.4814210260694
1179.8105386918876,77.95367244580903,0.22308450937271118,0.0,118.58170983268393,6644.972375869751,0.0156587938752642,518,1.0,938.2182006835938,0.8055482506752014,1120.63418283672,12192.568359375,-1673.5172119140625,0.8696168065071106,0.18879888951778412,4363.0,1162.0069479154142,0.876160740852356,912.6981811523438,518000,0.1776256561279297,2.0070390701293945,5.730552673339844,1205.84375,0.1826992928981781,4363.0,518.0,1294.74609375,1978.3367919921875,1089.798828125,573.6721072030808
1185.0040766786162,77.93356363252636,0.22310452163219452,0.0,118.79143772893772,6659.5183873176575,0.015350253774398782,519,1.0,937.5723266601562,0.8056100606918335,1124.1747118531005,10865.90625,-1660.0548095703125,0.872052788734436,0.2192138433456421,4368.0,1616.7983248415771,0.8698806762695312,912.9161987304688,519000,0.15309670567512512,2.006965398788452,5.730251789093018,1248.04052734375,0.1388920545578003,4368.0,519.0,1331.383544921875,2110.296142578125,1091.6383056640625,574.6802570276375
1190.2449222667917,77.91488170552168,0.22299136221408844,0.0,118.93618481244282,6673.949682235718,0.015350253774398782,520,1.0,943.645751953125,0.8056771755218506,1111.1888933042055,13015.958984375,-1668.52197265625,0.8610782623291016,0.2209426909685135,4372.0,1609.1220627353653,0.8703941106796265,921.9542846679688,520000,0.17165178060531616,2.006930351257324,5.729337215423584,1193.2421875,0.16737917065620422,4372.0,520.0,1270.77001953125,2079.669189453125,1093.8402099609375,575.3667670720043
1190.623506144075,77.90288381497106,0.22292667627334595,0.0,118.99246058944483,6687.814038276672,0.016294603698363365,521,1.0,928.7750244140625,0.8056937456130981,1100.2501358328536,11668.5888671875,-1668.8870849609375,0.85281902551651,0.18872465193271637,4377.0,1176.6334890228827,0.8608638048171997,904.5958251953125,521000,0.23006635904312134,2.006680727005005,5.729948043823242,1180.543212890625,0.25233039259910583,4377.0,521.0,1268.3994140625,2035.8155517578125,1095.828369140625,575.6519420810689
1194.73655154504,77.89111625019622,0.2230396866798401,0.0,119.11983565396028,6701.662848472595,0.0156587938752642,522,1.0,937.1944580078125,0.805722713470459,1094.4770826132656,11768.2822265625,-1665.1612548828125,0.8299763202667236,0.2000039964914322,4381.0,1132.9732346054345,0.8477504253387451,912.2431640625,522000,0.25245681405067444,2.0066921710968018,5.730125904083252,1251.7601318359375,0.30268847942352295,4381.0,522.0,1338.433837890625,2095.30615234375,1097.76953125,576.2498891204293
1195.0206615817538,77.88000043745022,0.22308069467544556,0.0,119.23575011399909,6715.45964384079,0.015350253774398782,523,1.0,940.5,0.8057754635810852,1090.1815733030385,11402.0751953125,-1692.77734375,0.8369418978691101,0.1986057460308075,4386.0,1139.3907612773735,0.8427539467811584,915.5490112304688,523000,0.2369111031293869,2.006635904312134,5.732363224029541,1221.312255859375,0.25776028633117676,4386.0,523.0,1308.764892578125,2246.10986328125,1099.2529296875,576.8554099808404
1201.6258793521338,77.86267857493193,0.22312498092651367,0.0,119.33211845102505,6729.796734333038,0.015973535632157008,524,1.0,950.7894897460938,0.8058209419250488,1054.2835728940836,12127.7646484375,-1683.9339599609375,0.8538828492164612,0.20420607924461365,4390.0,1478.3492605605998,0.8639445900917053,924.5274047851562,524000,0.17738129198551178,2.0066709518432617,5.731755256652832,1230.7333984375,0.21407459676265717,4390.0,524.0,1313.7900390625,2047.90869140625,1100.9390869140625,577.3654466310926
1206.8749302326423,77.84632853237946,0.2232322096824646,0.0,119.40969062784349,6744.056012630463,0.0156587938752642,525,1.0,969.9429931640625,0.8058502674102783,1052.0349192378064,11742.8359375,-1718.774169921875,0.8711389303207397,0.18796981871128082,4396.0,1430.370304625257,0.8718728423118591,942.9608154296875,525000,0.17489276826381683,2.0067524909973145,5.730586051940918,1223.033935546875,0.1787724792957306,4396.0,525.0,1312.986328125,2177.267333984375,1102.646484375,577.7354024579662
1194.166547033247,77.84283166093833,0.22314408421516418,0.0,119.51806407634629,6757.205368518829,0.015350253774398782,526,1.0,974.5257568359375,0.8059312701225281,1069.3423023821579,13799.27734375,-1731.77197265625,0.8672686219215393,0.19174078106880188,4401.0,698.5385001835436,0.8647104501724243,947.1448364257812,526000,0.1783543825149536,2.0067644119262695,5.729334354400635,1247.944580078125,0.16726218163967133,4401.0,526.0,1332.828369140625,1954.8857421875,1104.4931640625,578.2604431084179
1195.8469971404197,77.83063965039885,0.22299888730049133,0.0,119.5625141819832,6771.112281322479,0.014751292160020392,527,1.0,961.296142578125,0.8060389757156372,1074.5751965140178,12539.931640625,-1708.960205078125,0.8578467965126038,0.21422015130519867,4407.0,1233.0502406509827,0.8652064800262451,931.609375,527000,0.1037057414650917,2.0064210891723633,5.7295050621032715,1190.6552734375,0.16640222072601318,4407.0,527.0,1272.141845703125,2319.1376953125,1105.7899169921875,578.4693144991332
1199.234112419453,77.82368246796982,0.22307322919368744,0.0,119.58898209022897,6784.567155599594,0.015047793132436803,528,1.0,964.528564453125,0.8060111999511719,1067.5251510536732,13338.9296875,-1688.7310791015625,0.8359959721565247,0.22514671087265015,4411.0,944.2630639817671,0.8425918817520142,932.7147216796875,528000,0.2459781914949417,2.006527900695801,5.728188991546631,1186.5606689453125,0.27862364053726196,4411.0,528.0,1269.6650390625,2019.1561279296875,1108.590576171875,578.5989722275485
1193.6465733547648,77.81653101809724,0.2230764627456665,0.0,119.78867497168743,6798.041406869888,0.0156587938752642,529,1.0,964.8838500976562,0.8060197830200195,1084.0651393957137,14076.736328125,-1698.47900390625,0.8169659972190857,0.19325768947601318,4415.0,854.5780711802934,0.8443164229393005,939.3870849609375,529000,0.24081404507160187,2.0063705444335938,5.730364799499512,1257.752685546875,0.32671433687210083,4415.0,529.0,1344.12646484375,2358.749755859375,1110.6326904296875,579.5641062376246
1196.3699219732648,77.8106108939717,0.22320564091205597,0.0,119.86021262157882,6811.410345077515,0.015350253774398782,530,1.0,961.5421142578125,0.8060270547866821,1070.5700650269341,12187.0625,-1713.2713623046875,0.8432421684265137,0.19615894556045532,4421.0,911.1569003335683,0.8451346755027771,931.976318359375,530000,0.2069874107837677,2.0063838958740234,5.729931354522705,1246.337890625,0.16467343270778656,4421.0,530.0,1326.227294921875,2155.95654296875,1112.5736083984375,579.8742847434661
1196.0105594203585,77.8024074731458,0.2230312079191208,0.0,119.89380930863082,6824.981607198715,0.0156587938752642,531,1.0,978.8213500976562,0.8060608506202698,1063.2746894218512,12205.6416015625,-1730.9017333984375,0.8445603251457214,0.20584382116794586,4426.0,922.6530319569858,0.8747094869613647,948.9627075195312,531000,0.08539818972349167,2.006110429763794,5.729468822479248,1281.47021484375,0.20989631116390228,4426.0,531.0,1371.9000244140625,2096.609375,1114.798095703125,580.0343903874069
1206.3706161412197,77.78860095037896,0.2230316549539566,0.0,120.04650112866817,6839.048311710358,0.014460633428115275,532,1.0,982.7720947265625,0.8060591816902161,1072.1768527073932,12491.5224609375,-1729.8460693359375,0.8571995496749878,0.19226130843162537,4430.0,1290.3456293924787,0.8625503778457642,953.7380981445312,532000,0.1762416809797287,2.006134271621704,5.729479789733887,1317.8475341796875,0.1798543930053711,4430.0,532.0,1399.061767578125,2139.664306640625,1117.0728759765625,580.7750056301992
1200.9851275234691,77.78726757232091,0.22298844158649445,0.0,120.14949267192785,6852.021116495132,0.015047793132436803,533,1.0,984.30517578125,0.8060842156410217,1058.1261252747665,11632.4248046875,-1733.54931640625,0.8587659001350403,0.18455037474632263,4435.0,536.4375555342174,0.8749059438705444,951.2926635742188,533000,0.16262733936309814,2.006054162979126,5.72891902923584,1258.45166015625,0.19850803911685944,4435.0,533.0,1348.409423828125,2021.8292236328125,1118.9158935546875,581.2580791631505
1198.9223376396046,77.77882314187455,0.22301241755485535,0.0,120.23333333333333,6865.622009038925,0.015350253774398782,534,1.0,988.2302856445312,0.8061370253562927,1055.696360075028,12500.837890625,-1780.8179931640625,0.8698457479476929,0.1922934204339981,4440.0,1026.517248320589,0.8735949993133545,957.3435668945312,534000,0.20029334723949432,2.005929708480835,5.730132579803467,1252.651123046875,0.17565268278121948,4440.0,534.0,1336.4739990234375,2279.30712890625,1120.256591796875,581.6745350763853
1200.7049765765157,77.76526249535034,0.22292354702949524,0.0,120.3306342780027,6879.678442955017,0.014751292160020392,535,1.0,1002.8350830078125,0.8062124252319336,1054.9879083444173,12892.4658203125,-1753.7607421875,0.876329779624939,0.20832714438438416,4446.0,1223.1983076511383,0.8741530179977417,973.2713623046875,535000,0.12037724256515503,2.005798101425171,5.731461048126221,1276.8319091796875,0.09314613044261932,4446.0,535.0,1367.3408203125,2307.9716796875,1122.05615234375,582.1429573370194
1208.0135180018124,77.7438247515205,0.22296251356601715,0.0,120.46010339402113,6894.438261985779,0.014751292160020392,536,1.0,1005.9676513671875,0.8062329888343811,1066.9368827805886,12821.6708984375,-1789.044677734375,0.8707908391952515,0.177340567111969,4449.0,1575.245306690439,0.8685542345046997,972.4129638671875,536000,0.24305877089500427,2.0057742595672607,5.730604648590088,1276.6219482421875,0.21708936989307404,4449.0,536.0,1377.899658203125,2425.639892578125,1124.080078125,582.7815355661758
1211.448722615326,77.72798346976663,0.2229020893573761,0.0,120.55166217430369,6908.70875620842,0.014751292160020392,537,1.0,1019.734375,0.8063061833381653,1065.8858403303848,12066.7900390625,-1753.4481201171875,0.8747895956039429,0.2054593861103058,4452.0,1300.571383328937,0.8814623951911926,980.9786987304688,537000,0.10002896934747696,2.0057287216186523,5.729587078094482,1298.5888671875,0.12814094126224518,4452.0,537.0,1393.803466796875,2073.129150390625,1126.0225830078125,583.2470766677159
1210.9554853938744,77.71596397676778,0.22290624678134918,0.0,120.64423508299686,6922.644621133804,0.0156587938752642,538,1.0,1011.0401611328125,0.8063220977783203,1050.7654461834154,12310.962890625,-1734.2288818359375,0.8712849617004395,0.17874675989151,4458.0,1000.9559498274954,0.878314197063446,978.1030883789062,538000,0.12293403595685959,2.0057549476623535,5.729238986968994,1253.345458984375,0.11285107582807541,4458.0,538.0,1338.8450927734375,2424.023681640625,1127.9853515625,583.6750543067725
1209.3153064608553,77.70383707025216,0.22290898859500885,0.0,120.74069923800987,6936.594386100769,0.015047793132436803,539,1.0,992.7532958984375,0.8063516616821289,1043.9564060883654,13278.1748046875,-1768.876708984375,0.8804482817649841,0.21064814925193787,4462.0,947.5392700840684,0.881523072719574,956.7225952148438,539000,0.0661679357290268,2.005857229232788,5.727570056915283,1250.635986328125,0.06689049303531647,4462.0,539.0,1345.900146484375,2197.6435546875,1129.9862060546875,584.1306183628125
1212.1991096806084,77.6851314624888,0.22291646897792816,0.0,120.77588906284947,6951.137107372284,0.014460633428115275,540,1.0,1004.897705078125,0.8063989281654358,982.8847009524885,12945.9453125,-1763.7958984375,0.8599095344543457,0.21459463238716125,4471.0,1448.3291015910886,0.8605325818061829,967.551513671875,540000,0.1891772598028183,2.005796432495117,5.72765588760376,1281.7939453125,0.18972890079021454,4471.0,540.0,1370.8897705078125,2050.697021484375,1131.38720703125,584.3063479328202
1212.9716400740006,77.67034891980623,0.222969189286232,0.0,120.86505808757819,6965.335002660751,0.015047793132436803,541,1.0,1010.5928955078125,0.8064325451850891,982.8439666663506,13076.4951171875,-1778.92724609375,0.8783453702926636,0.1820254921913147,4476.0,1167.0592656869076,0.8805181384086609,976.8959350585938,541000,0.09239619225263596,2.0058484077453613,5.727072715759277,1265.3984375,0.08050964772701263,4476.0,541.0,1352.35595703125,2314.16455078125,1133.42041015625,584.714905013329
1212.1162712640607,77.65513290140623,0.22298146784305573,0.0,120.97946428571429,6979.577263593674,0.016294603698363365,542,1.0,1022.8868408203125,0.8064854741096497,993.8229520945176,15043.494140625,-1800.63623046875,0.8609712719917297,0.1995278000831604,4480.0,1209.7386206674605,0.8517864942550659,974.7691040039062,542000,0.1742347776889801,2.005751609802246,5.727193832397461,1218.4527587890625,0.16694772243499756,4480.0,542.0,1316.73095703125,2351.04443359375,1135.09228515625,585.2645030883583
1225.1387648969348,77.61745633396805,0.22301317751407623,0.0,121.08206958073148,6995.84894490242,0.015973535632157008,543,1.0,1016.9498291015625,0.8065153360366821,993.9000216848608,14343.5888671875,-1797.142333984375,0.8565331697463989,0.2315799593925476,4484.0,2459.072346629482,0.8549331426620483,983.2274169921875,543000,0.17931291460990906,2.0057308673858643,5.726374626159668,1275.48779296875,0.15121065080165863,4484.0,543.0,1380.6507568359375,2307.37548828125,1137.468505859375,585.7505310257408
1229.9804359014543,77.60521153371376,0.22295498847961426,0.0,121.14661319073083,7009.838505029678,0.0156587938752642,544,1.0,1037.25390625,0.806551456451416,975.8585609624181,14289.8671875,-1804.6741943359375,0.8623879551887512,0.23109689354896545,4488.0,1058.791846630168,0.8597865700721741,1005.6918334960938,544000,0.1999916434288025,2.005629539489746,5.725284576416016,1331.5819091796875,0.15269868075847626,4488.0,544.0,1430.196533203125,2271.442138671875,1139.54833984375,586.088127719555
1231.1628297574875,77.58868580573876,0.22294805943965912,0.0,121.24393501001558,7024.220017910004,0.0156587938752642,545,1.0,1033.685546875,0.8066068291664124,985.4328184715262,11427.677734375,-1827.6524658203125,0.8765440583229065,0.20439809560775757,4493.0,1378.3906532685498,0.8505088090896606,996.1754760742188,545000,0.23065058887004852,2.0057036876678467,5.724416732788086,1310.399169921875,0.13952799141407013,4493.0,545.0,1404.2354736328125,2272.467041015625,1141.1248779296875,586.553474843962
1230.0106491690256,77.57803917603674,0.22295285761356354,0.0,121.34192974655403,7038.074251413345,0.0156587938752642,546,1.0,1048.2547607421875,0.8066306114196777,985.4427862789797,14799.2470703125,-1799.158447265625,0.8495593667030334,0.19027948379516602,4498.0,1135.7384336250914,0.8628969192504883,1012.9281616210938,546000,0.16223309934139252,2.0057339668273926,5.723633289337158,1312.6036376953125,0.22747808694839478,4498.0,546.0,1401.7626953125,2362.309326171875,1142.9815673828125,587.0308028282766
1233.9043617550765,77.5674531560539,0.223085418343544,0.0,121.46591161447924,7051.926777839661,0.015973535632157008,547,1.0,1061.862060546875,0.8066338896751404,1002.0543686130076,11712.8173828125,-1822.77392578125,0.8723483085632324,0.23076924681663513,4503.0,1106.7890769652893,0.8824226260185242,1022.9146118164062,547000,0.1311388611793518,2.0058798789978027,5.722939491271973,1320.57470703125,0.11974020302295685,4503.0,547.0,1410.9178466796875,1953.9783935546875,1145.43212890625,587.6320039389457
1232.8757129210574,77.5597664844124,0.22311587631702423,0.0,121.53383625471488,7065.518951892853,0.015350253774398782,548,1.0,1055.2894287109375,0.806647002696991,1005.6125760550203,13677.0185546875,-1825.1461181640625,0.8634291887283325,0.17208999395370483,4507.0,1012.6749212973685,0.8845416903495789,1014.433349609375,548000,0.07014244049787521,2.005948066711426,5.721114158630371,1272.20849609375,0.1539698839187622,4507.0,548.0,1355.4759521484375,2316.900390625,1147.6717529296875,587.946644464873
1228.6942619720112,77.5507129968432,0.223120778799057,0.0,121.66156914893617,7079.23858833313,0.0156587938752642,549,1.0,1041.1597900390625,0.8066746592521667,1006.8424531459598,13772.271484375,-1821.9683837890625,0.8524219989776611,0.20856721699237823,4512.0,964.8532177451559,0.852727472782135,1002.1862182617188,549000,0.18048517405986786,2.005842447280884,5.721506118774414,1255.792724609375,0.19007068872451782,4512.0,549.0,1342.4844970703125,2243.67626953125,1149.6175537109375,588.5570040953471
1226.1332473768023,77.54410881407489,0.22325223684310913,0.0,121.7220008853475,7092.7373905181885,0.015973535632157008,550,1.0,1068.5517578125,0.8066807985305786,994.7467848559355,15498.392578125,-1827.9404296875,0.8646823167800903,0.16777600347995758,4518.0,838.7170301360857,0.8642340898513794,1025.5355224609375,550000,0.18932105600833893,2.005943775177002,5.722549915313721,1258.6016845703125,0.17676274478435516,4518.0,550.0,1349.685546875,2375.5732421875,1151.4791259765625,588.8324424546921
1225.0887871508628,77.53370618019208,0.22314850986003876,0.0,121.75171498119053,7106.586633682251,0.015973535632157008,551,1.0,1054.1434326171875,0.806763768196106,996.2355646530427,14410.3388671875,-1780.2247314453125,0.8806893825531006,0.2095523178577423,4519.0,1005.8466922333582,0.8689962029457092,1016.0653686523438,551000,0.12951621413230896,2.0060200691223145,5.720664024353027,1267.787353515625,0.0457942858338356,4519.0,551.0,1373.584228515625,2131.72265625,1153.8038330078125,588.9690344564742
1224.6378147616713,77.5293075960228,0.22301198542118073,0.0,122.00663129973475,7119.88817024231,0.016294603698363365,552,1.0,1070.4791259765625,0.8068477511405945,1041.8850363942274,13313.888671875,-1851.41845703125,0.8599720597267151,0.18001742660999298,4524.0,679.4582193532552,0.8673970103263855,1034.0965576171875,552000,0.20065145194530487,2.0057334899902344,5.7210588455200195,1298.83349609375,0.21270738542079926,4524.0,552.0,1395.17138671875,2218.776611328125,1155.802978515625,590.1881477459501
1227.9800136445886,77.52032089501078,0.22304166853427887,0.0,122.03334805653711,7133.613401174545,0.015047793132436803,553,1.0,1067.2890625,0.8068530559539795,1029.6145561316437,13552.6640625,-1847.51611328125,0.8707730770111084,0.18100012838840485,4528.0,961.5845846092521,0.8845588564872742,1032.4486083984375,553000,0.09904542565345764,2.0056746006011963,5.722233772277832,1277.552978515625,0.1303822547197342,4528.0,553.0,1368.54736328125,2299.52978515625,1157.8583984375,590.2974521438949
1227.6281207083737,77.51481982243935,0.22288542985916138,0.0,122.19082285462166,7147.020418405533,0.015973535632157008,554,1.0,1072.1483154296875,0.8069276809692383,1023.13378942589,14147.71875,-1847.94677734375,0.8807238936424255,0.20131587982177734,4533.0,772.3111566670852,0.8713202476501465,1028.168701171875,554000,0.15300261974334717,2.0052618980407715,5.722801685333252,1252.92724609375,0.0752938911318779,4533.0,554.0,1339.552734375,2277.80029296875,1159.6519775390625,591.0467642246398
1221.8768028468346,77.50806524821549,0.2229846566915512,0.0,122.19154557463672,7160.545140981674,0.014751292160020392,555,1.0,1059.7724609375,0.8069495558738708,1005.8291712228216,14887.7646484375,-1824.4659423828125,0.8601513504981995,0.213174507021904,4542.0,1018.3793204924538,0.8650520443916321,1020.0651245117188,555000,0.14469027519226074,2.005277633666992,5.722482681274414,1217.86083984375,0.14508847892284393,4542.0,555.0,1306.80224609375,2358.1845703125,1161.134765625,591.0482333845058
1205.3860053531846,77.4985204918616,0.22306860983371735,0.0,122.27358698042666,7174.33050942421,0.0156587938752642,556,1.0,1068.852294921875,0.8069170713424683,993.4851032900528,11917.95703125,-1822.92236328125,0.8801117539405823,0.19469144940376282,4547.0,1001.6785059964692,0.8805357217788696,1027.95458984375,556000,0.14071638882160187,2.005375623703003,5.722482204437256,1267.0528564453125,0.1435316652059555,4547.0,556.0,1369.39013671875,2269.003662109375,1163.12646484375,591.4309622273289
1208.1533181080247,77.48619486726051,0.22317253053188324,0.0,122.32813529540962,7188.377245187759,0.0156587938752642,557,1.0,1070.883056640625,0.8069237470626831,956.8898131038898,13149.5029296875,-1816.9410400390625,0.8699221014976501,0.18919742107391357,4553.0,1293.7747101801929,0.8716331124305725,1033.7410888671875,557000,0.15577372908592224,2.0054569244384766,5.722945213317871,1291.0716552734375,0.13791459798812866,4553.0,557.0,1379.078125,2409.743896484375,1164.9488525390625,591.6665511103388
1204.03434460122,77.48189345309022,0.22325806319713593,0.0,122.43537414965986,7201.682549715042,0.0156587938752642,558,1.0,1065.0281982421875,0.8069127202033997,971.7438693265186,15867.6201171875,-1845.60546875,0.8491343855857849,0.18295368552207947,4557.0,732.8678409536258,0.8409183621406555,1029.5850830078125,558000,0.28091198205947876,2.0055091381073,5.721976280212402,1301.71484375,0.24125780165195465,4557.0,558.0,1402.629150390625,2442.756591796875,1167.3466796875,592.1871718134647
1200.1687317184644,77.4790286964603,0.22344891726970673,0.0,122.52137689103267,7214.855547428131,0.015047793132436803,559,1.0,1060.4664306640625,0.8068957924842834,973.8839959450677,14848.4375,-1881.1846923828125,0.8458376526832581,0.22205938398838043,4561.0,639.1280849180445,0.8431492447853088,1027.7174072265625,559000,0.26884377002716064,2.0056025981903076,5.72289514541626,1319.6605224609375,0.21321071684360504,4561.0,559.0,1416.78076171875,2326.76123046875,1169.321044921875,592.6053010584039
1200.1284407297985,77.46733526237426,0.2236068844795227,0.0,122.56545534150612,7228.853272199631,0.015047793132436803,560,1.0,1073.257080078125,0.806873083114624,975.958790604229,16523.59375,-1819.369384765625,0.8404564261436462,0.20654639601707458,4568.0,1228.2880748495215,0.8212411403656006,1035.713623046875,560000,0.28818467259407043,2.0056231021881104,5.723040580749512,1281.198974609375,0.23870426416397095,4568.0,560.0,1366.275390625,2201.714599609375,1171.18603515625,592.820476537507
1200.6212049870217,77.45797912196113,0.2236790955066681,0.0,122.61696545693047,7242.636670351028,0.015047793132436803,561,1.0,1083.776611328125,0.8068872094154358,970.7645660097814,16228.19921875,-1881.5379638671875,0.853559136390686,0.2171909064054489,4574.0,1063.0967943342177,0.8357341289520264,1044.598388671875,561000,0.2267056256532669,2.0055203437805176,5.72286319732666,1294.5596923828125,0.20248015224933624,4574.0,561.0,1393.947021484375,1926.1533203125,1172.5091552734375,593.0646910676105
1198.4125696637063,77.45065354990672,0.22368638217449188,0.0,122.7516382699869,7256.2331528663635,0.014751292160020392,562,1.0,1081.815673828125,0.8068825602531433,980.3577005781027,15201.6552734375,-1889.6015625,0.8535767793655396,0.20133961737155914,4578.0,879.0953689926682,0.8464756011962891,1049.379638671875,562000,0.2844902575016022,2.005497694015503,5.722347259521484,1344.2037353515625,0.2737206220626831,4578.0,562.0,1455.2314453125,2458.103271484375,1174.713134765625,593.7247790774517
1194.185380948484,77.44516544013797,0.22377577424049377,0.0,122.8404974907266,7269.6597237586975,0.0156587938752642,563,1.0,1073.3724365234375,0.8069106340408325,977.8532793522365,12887.767578125,-1883.5980224609375,0.8507396578788757,0.18780244886875153,4583.0,810.9320823049741,0.8546529412269592,1045.6243896484375,563000,0.212988942861557,2.0056252479553223,5.722376823425293,1333.5797119140625,0.21526837348937988,4583.0,563.0,1437.3173828125,2252.3603515625,1176.6114501953125,594.1418755140513
1187.3898510214217,77.43790436099906,0.2236776500940323,0.0,122.82527233115468,7283.254946708679,0.015047793132436803,564,1.0,1060.950439453125,0.8070005774497986,935.0631299164776,15681.96875,-1887.809814453125,0.8633991479873657,0.20018652081489563,4590.0,960.0169725656672,0.8587468266487122,1030.0535888671875,564000,0.241497203707695,2.0055835247039795,5.722559452056885,1349.6044921875,0.19592654705047607,4590.0,564.0,1454.8944091796875,2334.72900390625,1178.6773681640625,594.058787419649
1201.617503323314,77.4071494593792,0.22364367544651031,0.0,122.914273281114,7299.067385196686,0.014460633428115275,565,1.0,1059.898193359375,0.8070322871208191,930.871988914028,14540.5654296875,-1888.6038818359375,0.863199770450592,0.18744586408138275,4596.0,2307.057715508524,0.8655523657798767,1025.20849609375,565000,0.14490273594856262,2.005399227142334,5.722514629364014,1388.356201171875,0.170596182346344,4596.0,565.0,1492.11376953125,2446.59130859375,1180.7227783203125,594.505978015617
1194.3993118700992,77.40633243586586,0.223580464720726,0.0,122.94285093437635,7312.063266515732,0.014751292160020392,566,1.0,1077.979736328125,0.8071020841598511,917.3025073661323,17058.6953125,-1908.8968505859375,0.87347811460495,0.1917417198419571,4602.0,537.1984883978308,0.8706309199333191,1046.542724609375,566000,0.12851101160049438,2.0053014755249023,5.722411632537842,1418.993408203125,0.11411485821008682,4602.0,566.0,1520.92138671875,1653.7518310546875,1182.628662109375,594.6430930398119
1191.3657773351988,77.40630202078253,0.22334137558937073,0.0,122.91086532205595,7324.984984397888,0.014751292160020392,567,1.0,1080.4847412109375,0.8072190880775452,863.1410157399908,16611.751953125,-1900.8590087890625,0.8663554787635803,0.19961576163768768,4611.0,582.2881198888767,0.8757128715515137,1054.158447265625,567000,0.04448738694190979,2.005154609680176,5.722901821136475,1394.7789306640625,0.021360643208026886,4611.0,567.0,1497.0350341796875,2164.627685546875,1183.905517578125,594.4708447502385
1190.304577210375,77.40107425376297,0.22321292757987976,0.0,122.98548526863085,7338.399440526962,0.014751292160020392,568,1.0,1075.5330810546875,0.807266116142273,871.1264864482862,12781.9765625,-1914.5374755859375,0.8664278388023376,0.20218978822231293,4616.0,808.5276609223121,0.8583486080169678,1051.1187744140625,568000,0.05629826337099075,2.005032777786255,5.722222328186035,1396.618896484375,0.04137353599071503,4616.0,568.0,1497.109130859375,2594.561279296875,1185.714599609375,594.8237713754958
