total/epochs,total/steps_per_second,train/loss_critic,rollout/episodes,reference_Q_std,total/episodes,eval/return_history,rollout/return_history,total/duration,eval/Q,rollout/Q_mean,eval/episodes,reference_action_std,reference_perturbed_action_mean,eval/return,obs_rms_std,train/param_noise_distance,rollout/actions_mean,reference_actor_Q_mean,param_noise_stddev,reference_actor_Q_std,train/loss_actor,rollout/actions_std,reference_perturbed_action_std,rollout/episode_steps,total/steps,ret_rms_mean,obs_rms_mean,reference_Q_mean,rollout/return,reference_action_mean,ret_rms_std
406,57.66515326851736,41.856605529785156,483.0,11.355474472045898,483.0,211.43394069192453,-3.2988167784704343,7040.6472017765045,79.69195556640625,147.2199249267578,406.0,0.32071253657341003,0.16536524891853333,-734.4905704678511,0.3530891239643097,0.19292904436588287,0.033760588616132736,196.30677795410156,0.029019069447335507,3.506084442138672,-150.1475372314453,0.5190377831459045,0.3770483732223511,838.7971014492754,406000,0.0,0.02655082941055298,193.51449584960938,-10.448764711067748,0.10986930131912231,1.0
407,57.66957347855136,33.62964630126953,485.0,16.43618392944336,485.0,207.42725012741698,6.099858913192597,7057.447722434998,187.98170471191406,147.20628356933594,407.0,0.31132254004478455,0.05950035899877548,308.4121191076746,0.3531379997730255,0.18422846496105194,0.03389984369277954,196.5181121826172,0.02788675535407124,5.203280925750732,-152.16925048828125,0.5194841623306274,0.3019544780254364,837.4618556701031,407000,0.0,0.02654772251844406,192.77194213867188,-9.927683760389902,0.08094467222690582,1.0
408,57.669944558005774,32.71214294433594,486.0,2.5766141414642334,486.0,206.15839337575903,-6.899547516131223,7074.742365837097,133.04238891601562,147.31527709960938,408.0,0.2770261764526367,0.15756067633628845,-65.40568181008362,0.35306599736213684,0.17556826770305634,0.03399300575256348,196.59820556640625,0.028447279136688073,2.5177054405212402,-151.37896728515625,0.5193967819213867,0.3244311213493347,837.7962962962963,408000,0.0,0.026564599946141243,195.2888946533203,-11.251060059561574,0.13313472270965576,1.0
409,57.663883685724635,42.96746063232422,487.0,2.4790854454040527,487.0,206.80766323149953,-12.702006213472227,7092.827847480774,153.13323974609375,147.4235076904297,409.0,0.331645667552948,0.1613650619983673,-13.160108704782061,0.35304850339889526,0.1799994260072708,0.03424958139657974,196.62916564941406,0.029019069447335507,2.5075302124023438,-150.49070739746094,0.5192101001739502,0.2940448522567749,838.1293634496919,409000,0.0,0.026601796969771385,195.400634765625,-11.14931794783531,0.09497915953397751,1.0
410,57.65060562496112,52.76081466674805,488.0,2.4517366886138916,488.0,199.4699836456206,-18.57993132198758,7111.807335853577,131.11224365234375,147.51675415039062,410.0,0.33566898107528687,0.07790389657020569,-312.49203703484864,0.3529755771160126,0.204194575548172,0.0345272496342659,196.15756225585938,0.029019069447335507,2.516361951828003,-154.63003540039062,0.5190297961235046,0.33758193254470825,838.4610655737705,410000,0.0,0.026645943522453308,194.92088317871094,-10.829144834658083,0.10292530059814453,1.0
411,57.625991007818385,43.66826248168945,489.0,2.523801565170288,489.0,198.72186121034628,-22.064884512327772,7132.198385000229,187.1744384765625,147.63185119628906,411.0,0.28343746066093445,0.21827246248722076,501.13048724963903,0.35294395685195923,0.23094145953655243,0.0347433015704155,196.24270629882812,0.028447279136688073,2.5733423233032227,-148.61447143554688,0.5187679529190063,0.3323863446712494,838.7914110429448,411000,0.0,0.026672154664993286,195.13595581054688,-10.190586368501062,0.057996347546577454,1.0
412,57.62727736244277,46.79157257080078,490.0,2.8502066135406494,490.0,197.76020425771003,-15.630597158327625,7149.392073631287,186.02818298339844,147.7236785888672,412.0,0.34147095680236816,-0.02550162747502327,155.70920367896628,0.35305994749069214,0.18286484479904175,0.03452806547284126,196.2921600341797,0.028447279136688073,2.61301851272583,-152.20619201660156,0.5185273289680481,0.28850746154785156,839.1204081632653,412000,0.0,0.026664504781365395,194.89126586914062,-9.541575916612798,0.22268691658973694,1.0
413,57.60429093436883,65.35921478271484,492.0,7.524517059326172,492.0,199.2643647667151,-20.207105515505024,7169.604786396027,188.47494506835938,147.63360595703125,413.0,0.3346782326698303,0.032370440661907196,225.52433979516712,0.3531065881252289,0.20357298851013184,0.03434576094150543,196.05386352539062,0.027337276104373337,2.9883882999420166,-151.7836456298828,0.518912136554718,0.4173754155635834,838.3963414634146,413000,0.0,0.026658497750759125,193.60826110839844,-8.683805799622135,0.11174291372299194,1.0
414,57.6051395265679,21.098726272583008,493.0,2.8057610988616943,493.0,198.8239484978277,-48.77088065018052,7186.858731746674,139.6214141845703,147.47288513183594,414.0,0.3325573205947876,0.06509217619895935,-131.36871892136475,0.35307109355926514,0.19499704241752625,0.03425830975174904,196.59115600585938,0.02788675535407124,2.343311309814453,-149.3744659423828,0.519542396068573,0.35544413328170776,838.7241379310345,414000,0.0,0.026653345674276352,194.75392150878906,-12.70558872715239,0.07859771698713303,1.0
415,57.58750004374513,29.527875900268555,494.0,2.599943161010742,494.0,203.3053014455051,-46.45713847365155,7206.424999952316,194.2014923095703,147.57228088378906,415.0,0.30362600088119507,0.028285816311836243,404.3022971009629,0.3531302511692047,0.1738104224205017,0.03412241488695145,196.32872009277344,0.027337276104373337,2.6380980014801025,-151.84902954101562,0.5192569494247437,0.3438511788845062,838.3643724696357,415000,0.0,0.02664344757795334,194.84097290039062,-11.86080849120041,0.3574373722076416,1.0
416,57.5762146395287,28.97939682006836,495.0,2.771585464477539,495.0,204.08054050784526,-23.328923208777816,7225.205800771713,194.9105224609375,147.67454528808594,416.0,0.3517902195453644,0.23490989208221436,580.3184482026603,0.3531643748283386,0.20435801148414612,0.0342504121363163,197.16824340820312,0.026798623766663403,2.722074508666992,-152.32754516601562,0.5189961194992065,0.34825533628463745,838.6909090909091,416000,0.0,0.0266523789614439,195.6372833251953,-11.017431933185843,0.1897684931755066,1.0
417,57.56676893100141,26.444337844848633,496.0,2.5814661979675293,496.0,201.7099635170847,-24.295967784284844,7243.762464761734,197.60787963867188,147.79095458984375,417.0,0.3572068214416504,0.1853855550289154,376.31165125064337,0.3532072901725769,0.19881045818328857,0.03434312343597412,197.60406494140625,0.02788675535407124,2.5451393127441406,-150.9605712890625,0.5187150239944458,0.35212722420692444,839.016129032258,417000,0.0,0.026669519022107124,196.34397888183594,-10.088971431792977,0.22693829238414764,1.0
418,57.56873218065221,31.533090591430664,497.0,2.509389638900757,497.0,202.5622833547385,-20.20154142199078,7260.885973453522,175.7813720703125,147.87503051757812,418.0,0.3731795847415924,0.14625151455402374,288.55460788005865,0.35323941707611084,0.1664954572916031,0.0345524437725544,196.71124267578125,0.029019069447335507,2.3529975414276123,-149.27084350585938,0.5185152292251587,0.37066012620925903,839.3400402414487,418000,0.0,0.026686279103159904,194.76773071289062,-9.200841502884513,0.10825827717781067,1.0
419,57.569049804700235,35.87179946899414,499.0,2.4381392002105713,499.0,197.054301332444,-16.34434458891452,7278.216357946396,116.92005920410156,147.8794708251953,419.0,0.3183688521385193,0.18724390864372253,-369.57374014915104,0.3533995747566223,0.20052704215049744,0.03476214408874512,197.36550903320312,0.02788675535407124,2.5439672470092773,-150.2999725341797,0.5186298489570618,0.364490270614624,838.2705410821643,419000,0.0,0.02667665109038353,196.0752716064453,-8.48900295910949,0.22749701142311096,1.0
420,57.57236202775621,56.26136779785156,500.0,2.410858392715454,500.0,189.89666398918362,-26.388394809545616,7295.167076826096,129.60206604003906,147.869384765625,420.0,0.32147660851478577,0.0659819096326828,-131.3089741498573,0.35341736674308777,0.21121923625469208,0.035157762467861176,195.40870666503906,0.02788675535407124,2.490889310836792,-149.3345489501953,0.5187522768974304,0.3556385338306427,838.594,420000,0.0,0.026684846729040146,194.27005004882812,-9.991403299434255,0.028445813804864883,1.0
421,57.542156581206676,28.347028732299805,502.0,6.010166168212891,502.0,188.58746935399856,-38.62432838667721,7316.375072002411,140.8537139892578,147.92825317382812,421.0,0.33890262246131897,0.11572186648845673,26.188438356972238,0.3535428047180176,0.20908962190151215,0.035273227840662,195.796142578125,0.02788675535407124,2.5892040729522705,-151.2119903564453,0.5186569690704346,0.38533857464790344,837.2330677290837,421000,0.0,0.026682937517762184,193.33338928222656,-9.774519688923048,0.03904961049556732,1.0
422,57.53997356118362,36.007266998291016,503.0,2.451265335083008,503.0,180.9057571259457,-40.46783021335805,7334.031871795654,118.64246368408203,148.0390167236328,422.0,0.29754510521888733,-0.02643059566617012,-416.04315361851286,0.35361140966415405,0.20839136838912964,0.035204410552978516,196.46420288085938,0.027337276104373337,2.6428723335266113,-149.9834442138672,0.5183686017990112,0.33214011788368225,837.5566600397615,422000,0.0,0.02668025903403759,195.12374877929688,-8.809312493537815,-0.034152813255786896,1.0
423,57.55089327142402,76.13897705078125,504.0,2.4476757049560547,504.0,178.40120007702927,-42.021134081318515,7350.016237020493,173.7270965576172,148.1549530029297,423.0,0.32689905166625977,0.10095389187335968,179.04373380739185,0.3536621928215027,0.19192981719970703,0.03517916426062584,195.1508026123047,0.02788675535407124,2.630729913711548,-149.29696655273438,0.5180149674415588,0.3193109631538391,837.8789682539683,423000,0.0,0.026682870462536812,193.82138061523438,-7.544153328302552,0.015583815053105354,1.0
424,57.55756064419435,37.05461502075195,505.0,2.3312580585479736,505.0,191.54606589079475,-34.93529255986361,7366.5387353897095,164.5003204345703,148.23533630371094,424.0,0.30244120955467224,0.024029627442359924,332.94416881939185,0.353659063577652,0.19242599606513977,0.03512642905116081,195.34535217285156,0.029019069447335507,2.3942959308624268,-151.46388244628906,0.5179564952850342,0.36168423295021057,838.2,424000,0.0,0.026674536988139153,193.86410522460938,-6.271315090760981,0.023885559290647507,1.0
425,57.563670817503215,32.909141540527344,506.0,2.3198812007904053,506.0,190.92841704208138,-41.40930172447024,7383.128872156143,179.9381103515625,148.31866455078125,425.0,0.33408620953559875,-0.004816263914108276,355.1206727079315,0.35362473130226135,0.2080392837524414,0.03488761931657791,196.22357177734375,0.02960235274322695,2.3140804767608643,-150.51797485351562,0.5178688168525696,0.3300856351852417,838.5197628458498,425000,0.0,0.02665366418659687,194.6754150390625,-6.9384037840223005,0.05664079636335373,1.0
426,57.568480033695955,60.11103057861328,507.0,5.552133083343506,507.0,180.33197442770208,-40.088541922924314,7399.882709264755,115.29875183105469,148.41717529296875,426.0,0.35180771350860596,0.22753970324993134,-470.67919044801886,0.3536503314971924,0.18741588294506073,0.03492381051182747,195.77845764160156,0.02788675535407124,2.5031847953796387,-151.04962158203125,0.5175938010215759,0.27477559447288513,838.8382642998027,426000,0.0,0.02667047828435898,193.5313720703125,-5.721833657236118,0.11640369892120361,1.0
427,57.575375049031784,41.625999450683594,509.0,3.049828052520752,509.0,186.42461551479803,-36.451390960972276,7416.365062952042,195.41542053222656,148.4912567138672,427.0,0.33122923970222473,-0.014614235609769821,580.2101450489715,0.3537995517253876,0.19499102234840393,0.034915078431367874,195.8058319091797,0.02788675535407124,2.3688855171203613,-149.72625732421875,0.5174468159675598,0.3544759750366211,838.7328094302554,427000,0.0,0.02667190507054329,194.21725463867188,-3.9548792269714115,-0.0647146999835968,1.0
428,57.58776816804715,15.612217903137207,510.0,4.046215534210205,510.0,189.33037105886027,-36.63744673680505,7432.133830070496,194.15538024902344,148.5854034423828,428.0,0.32695117592811584,-0.14480580389499664,519.7023405131065,0.3538823425769806,0.22042928636074066,0.03470037505030632,194.835205078125,0.028447279136688073,2.4794921875,-149.85629272460938,0.5172539353370667,0.2916792631149292,839.0490196078431,428000,0.0,0.026659121736884117,193.02496337890625,-3.2931985556767627,0.04003671556711197,1.0
429,57.59300119319246,77.34729766845703,511.0,2.5577621459960938,511.0,187.69250850699973,-38.35116168457031,7448.821751117706,189.13357543945312,148.6913604736328,429.0,0.30648234486579895,-0.001004144549369812,594.7579240619692,0.3539421856403351,0.2221623808145523,0.034469760954380035,194.03343200683594,0.028447279136688073,2.5563483238220215,-151.69793701171875,0.5169838666915894,0.3093976378440857,839.3639921722114,429000,0.0,0.026635602116584778,192.7261199951172,-2.609421611951338,0.045303091406822205,1.0
430,57.59733447326159,52.605735778808594,512.0,6.776339054107666,512.0,186.4433295088758,-15.562189707666386,7465.623260736465,192.6731719970703,148.78248596191406,430.0,0.3162371814250946,0.013741281814873219,510.28760060189944,0.35400959849357605,0.2396233230829239,0.034309159964323044,193.9716339111328,0.02960235274322695,2.4538068771362305,-150.3743438720703,0.5166882872581482,0.3330315351486206,839.677734375,430000,0.0,0.02662181667983532,191.65216064453125,-1.651664213411344,0.01098252460360527,1.0
431,57.60248148478317,39.74237823486328,513.0,6.4548845291137695,513.0,190.8428040468611,-14.371040691969393,7482.316540718079,191.04232788085938,148.88169860839844,431.0,0.31617873907089233,0.008757209405303001,553.2680014648637,0.3541088402271271,0.20224785804748535,0.03425436094403267,194.89358520507812,0.029019069447335507,2.3443737030029297,-152.57322692871094,0.5164362788200378,0.3422912359237671,839.9902534113061,431000,0.0,0.026615113019943237,192.67950439453125,-0.8318186404437911,0.036150917410850525,1.0
432,57.61626337851577,29.880455017089844,514.0,3.4685797691345215,514.0,192.4354203953192,-11.394222634920906,7497.882970333099,194.85348510742188,148.95974731445312,432.0,0.30803531408309937,0.14517590403556824,547.6509285617356,0.3541935980319977,0.16827750205993652,0.03415602445602417,194.50833129882812,0.02788675535407124,2.4604735374450684,-150.17880249023438,0.5162107944488525,0.2833138108253479,840.3015564202335,432000,0.0,0.02659323252737522,192.91424560546875,0.11336705735749208,0.018537919968366623,1.0
433,57.62791477990534,20.22303581237793,515.0,4.193446159362793,515.0,188.52801758145233,-11.052943751807447,7513.7197251319885,174.2913055419922,149.06285095214844,433.0,0.3337818682193756,0.11400897055864334,277.7026255684003,0.3543051779270172,0.21164411306381226,0.03442969173192978,194.62564086914062,0.02788675535407124,2.492034673690796,-152.552978515625,0.5159381031990051,0.3243620693683624,840.6116504854369,433000,0.0,0.026610741391777992,192.6612548828125,1.3558764639200305,0.03911036252975464,1.0
434,57.64139505796809,19.769390106201172,516.0,4.060440540313721,516.0,200.5266605018452,-13.53277138341938,7529.311175823212,197.93243408203125,149.1206817626953,434.0,0.31548646092414856,-0.05938556790351868,686.4717465913217,0.35445719957351685,0.210539773106575,0.03439430892467499,194.6377410888672,0.02960235274322695,2.4949445724487305,-154.3035888671875,0.5157850384712219,0.35485944151878357,840.6937984496124,434000,0.0,0.026612663641572,193.05389404296875,2.0351870666762304,0.1476239264011383,1.0
435,57.65293487716984,92.87398529052734,517.0,10.104384422302246,517.0,205.97754925521474,-14.94276022056781,7545.149278640747,189.0469207763672,149.2147674560547,435.0,0.2816205322742462,0.14803004264831543,654.6563566892135,0.354489803314209,0.20780424773693085,0.03435636684298515,194.3934326171875,0.030197360033365813,2.8113489151000977,-150.16299438476562,0.515545666217804,0.3386707305908203,841.0019342359768,435000,0.0,0.026603559032082558,191.37759399414062,3.1209632146452715,0.16841450333595276,1.0
436,57.659242779500865,40.8082160949707,518.0,7.398068428039551,518.0,209.94511544705577,5.4807468376873025,7561.667114973068,195.13470458984375,149.31948852539062,436.0,0.3034677803516388,0.10764704644680023,706.6612335134931,0.3544590175151825,0.20223306119441986,0.034477006644010544,194.02699279785156,0.0314234939421342,2.781381845474243,-150.71568298339844,0.5153893828392029,0.35869720578193665,841.3088803088804,436000,0.0,0.02660718560218811,191.83090209960938,3.6919056357315836,0.10972629487514496,1.0
437,57.670166854088144,38.285400390625,519.0,6.219939708709717,519.0,213.87847631500762,4.988690339535658,7577.574746847153,196.81494140625,149.4263916015625,437.0,0.31733399629592896,0.08351221680641174,572.9862070127524,0.35448727011680603,0.22023719549179077,0.03448805212974548,193.7147216796875,0.030197360033365813,2.5475385189056396,-154.01776123046875,0.5151707530021667,0.3550526201725006,841.6146435452794,437000,0.0,0.026610640808939934,191.35855102539062,4.393719512809826,0.20044516026973724,1.0
438,57.68551780878426,41.940547943115234,520.0,3.97340989112854,520.0,208.58244611428123,5.664785326368226,7592.893617630005,166.8271942138672,149.5270538330078,438.0,0.33927425742149353,0.12696002423763275,214.56003967696037,0.3546120226383209,0.2160073220729828,0.03446369245648384,193.641845703125,0.02788675535407124,2.4401659965515137,-151.96803283691406,0.5149425864219666,0.3312813639640808,841.4634615384615,438000,0.0,0.026611458510160446,191.66348266601562,5.286265597151826,0.06707759946584702,1.0
439,57.69039707045434,74.42463684082031,521.0,3.0407986640930176,521.0,216.4866964603391,5.262668672216245,7609.585343360901,193.5380096435547,149.6327667236328,439.0,0.3201831579208374,0.1698596179485321,806.5045334981048,0.3547036051750183,0.21351972222328186,0.03457796201109886,194.70486450195312,0.02788675535407124,2.5507071018218994,-150.59066772460938,0.5146875381469727,0.35205748677253723,841.767754318618,439000,0.0,0.026618236675858498,193.15985107421875,6.459103144842048,0.09602314978837967,1.0
440,57.698482908862665,49.6541633605957,522.0,2.8989546298980713,522.0,214.56231272844457,15.59760119529875,7625.850417852402,184.14810180664062,149.7257537841797,440.0,0.3044835031032562,-0.037250764667987823,491.3263366598022,0.35478129982948303,0.20566269755363464,0.03458571434020996,194.19888305664062,0.026798623766663403,2.5996859073638916,-152.51065063476562,0.5144923329353333,0.352112352848053,842.0708812260536,440000,0.0,0.026625175029039383,192.70428466796875,7.49775244528221,0.01944343000650406,1.0
441,57.70709452724205,47.0963020324707,523.0,2.738128185272217,523.0,207.9228526537453,8.557264375155379,7642.041305541992,149.33990478515625,149.65591430664062,441.0,0.3368736505508423,0.16334794461727142,67.12709206142128,0.35472795367240906,0.1781332790851593,0.034419987350702286,194.1733856201172,0.02788675535407124,2.6575348377227783,-152.8277587890625,0.5147411823272705,0.4085569679737091,842.3728489483748,441000,0.0,0.02662772499024868,192.3880615234375,6.573589284392782,0.0809435024857521,1.0
442,57.71203498671804,30.075098037719727,524.0,3.112868547439575,524.0,215.99659114412086,7.725352278100021,7658.714514255524,168.9954071044922,149.7581787109375,442.0,0.3687753975391388,0.13131612539291382,248.16174548597343,0.3547149896621704,0.20011423528194427,0.03471573069691658,194.75399780273438,0.027337276104373337,2.4879379272460938,-154.1608428955078,0.5145014524459839,0.3843464255332947,842.6736641221374,442000,0.0,0.02665146254003048,192.69027709960938,7.103724841620189,0.10276222229003906,1.0
443,57.715555545116516,30.916105270385742,525.0,5.947807788848877,525.0,217.34991410455132,34.93651876652189,7675.573696136475,195.6331024169922,149.86370849609375,443.0,0.34173423051834106,0.3066633939743042,604.5865036294487,0.35477113723754883,0.18739338219165802,0.03507547825574875,195.79144287109375,0.029019069447335507,2.3413748741149902,-155.2781219482422,0.514275848865509,0.35063210129737854,842.9733333333334,443000,0.0,0.026680264621973038,193.25396728515625,7.878804902669823,0.2224482297897339,1.0
444,57.718528347367496,78.1087417602539,526.0,4.324440002441406,526.0,215.68471800902068,39.01368429587327,7692.503823518753,178.61253356933594,149.9637908935547,444.0,0.35532066226005554,0.15548288822174072,260.20357385862184,0.35488882660865784,0.2002384215593338,0.03542352095246315,195.9163818359375,0.028447279136688073,2.4180572032928467,-152.77565002441406,0.5140424370765686,0.3395857512950897,843.2718631178707,444000,0.0,0.02670111134648323,193.88803100585938,8.901140305749614,0.11642377078533173,1.0
445,57.67714472784476,32.478858947753906,527.0,2.3989057540893555,527.0,219.92266983751503,39.983935775568774,7715.361120939255,192.56155395507812,150.06320190429688,445.0,0.29812556505203247,0.03145749121904373,749.4708807154085,0.35489362478256226,0.19516578316688538,0.03549526259303093,195.44952392578125,0.028447279136688073,2.551316976547241,-154.7533416748047,0.5137677788734436,0.41222620010375977,843.5692599620494,445000,0.0,0.026707425713539124,194.27951049804688,9.864758089276577,0.05372663587331772,1.0
446,57.65517506579949,48.3840217590332,528.0,2.726458787918091,528.0,224.5710127040194,44.079591162007425,7735.6455771923065,196.37432861328125,150.05091857910156,446.0,0.30343422293663025,0.09451769292354584,735.1132057263239,0.3549618422985077,0.19035135209560394,0.0354202464222908,195.85626220703125,0.029019069447335507,2.7928433418273926,-153.07785034179688,0.5137382745742798,0.3698590397834778,843.8655303030303,446000,0.0,0.026696626096963882,194.662841796875,10.983451505562044,0.1121605634689331,1.0
447,57.642899742718406,23.2571964263916,529.0,2.817885160446167,529.0,230.44028607538837,20.221396481175745,7754.641109228134,191.21395874023438,149.81512451171875,447.0,0.31343719363212585,0.06168847531080246,593.4920363426576,0.3549436330795288,0.20339030027389526,0.03541966527700424,196.68064880371094,0.028447279136688073,2.812920093536377,-152.91827392578125,0.5145503878593445,0.3147071301937103,844.1606805293005,447000,0.0,0.02667815238237381,195.370361328125,7.632942944587903,-0.0382550023496151,1.0
448,57.64033510535629,32.070438385009766,530.0,2.6449038982391357,530.0,226.91443405844646,34.50626597560109,7772.335104942322,185.7802276611328,149.89488220214844,448.0,0.34087181091308594,-0.04079274833202362,264.2838666559728,0.3548618257045746,0.22492723166942596,0.03547302633523941,195.91015625,0.030197360033365813,2.649348258972168,-155.07339477539062,0.5147953629493713,0.3775312304496765,844.454716981132,448000,0.0,0.026682402938604355,194.77615356445312,6.035154371485603,0.02553330734372139,1.0
449,57.63642933838493,47.00579071044922,531.0,2.6995067596435547,531.0,222.19732995058695,38.52833638286948,7790.2119398117065,179.59046936035156,149.9998779296875,449.0,0.3485157787799835,0.1899217814207077,265.6124789478826,0.35486409068107605,0.21312351524829865,0.03568175435066223,195.3693389892578,0.030197360033365813,2.6357686519622803,-155.78639221191406,0.5145096182823181,0.30000200867652893,844.7476459510358,449000,0.0,0.026702260598540306,193.8933868408203,6.939278251021832,0.09835167974233627,1.0
450,57.60006435710316,31.481592178344727,532.0,2.80548095703125,532.0,221.45565830326893,41.32545631370278,7812.491271018982,197.50595092773438,150.09335327148438,450.0,0.38133934140205383,0.10047174245119095,698.7103346939992,0.3548492193222046,0.1899675726890564,0.03585115447640419,195.7195587158203,0.030804326970036468,2.357220411300659,-154.4890899658203,0.5143510103225708,0.3631215989589691,845.0394736842105,450000,0.0,0.026723086833953857,194.37515258789062,7.957159101428671,0.031978949904441833,1.0
451,57.55970245809996,27.190746307373047,533.0,2.3301212787628174,533.0,228.3328835396359,48.44293647722142,7835.342796087265,190.70664978027344,150.19078063964844,451.0,0.2975442111492157,0.15665344893932343,681.3991406952662,0.35484328866004944,0.22807681560516357,0.035975392907857895,194.71469116210938,0.030197360033365813,2.276573419570923,-153.44134521484375,0.5141583681106567,0.34058719873428345,845.3302063789869,451000,0.0,0.026724230498075485,193.5461883544922,8.28525302744565,0.15486161410808563,1.0
452,57.53866925220213,23.327159881591797,534.0,2.4766170978546143,534.0,228.1892585794177,50.371004061952696,7855.586614608765,190.74656677246094,150.27381896972656,452.0,0.26196664571762085,0.08313983678817749,483.2614696499251,0.35490095615386963,0.22580939531326294,0.0361262783408165,194.92520141601562,0.028447279136688073,2.3135392665863037,-154.6187744140625,0.5139005780220032,0.3028700053691864,845.6198501872659,452000,0.0,0.026734713464975357,193.64547729492188,9.401907142814725,0.256804883480072,1.0
453,57.527624193025076,29.847057342529297,535.0,5.603909015655518,535.0,229.6629597702929,51.26781890284769,7874.477807044983,189.7178192138672,150.36172485351562,453.0,0.3016378879547119,0.14636221528053284,501.37803733064885,0.35495930910110474,0.19481663405895233,0.03628246858716011,194.68240356445312,0.028447279136688073,2.2491958141326904,-154.8496551513672,0.5136613845825195,0.2938075065612793,845.9084112149533,453000,0.0,0.026739537715911865,192.4031524658203,10.425165341131542,0.14259779453277588,1.0
454,57.52963204163469,22.526954650878906,536.0,6.20102596282959,536.0,242.87694851165645,67.0840756544755,7891.585325479507,192.54104614257812,150.44285583496094,454.0,0.30512627959251404,0.03989827632904053,597.8721464997103,0.3549387454986572,0.22145819664001465,0.03632085397839546,195.10447692871094,0.029019069447335507,2.2594594955444336,-153.923583984375,0.5134015083312988,0.33030954003334045,846.195895522388,454000,0.0,0.02675384283065796,192.8944854736328,11.12399593538918,0.09198401868343353,1.0
455,57.531657318215714,22.46558380126953,537.0,7.470482349395752,537.0,248.45765573657977,92.72093297036676,7908.689254045486,195.38311767578125,150.5448455810547,455.0,0.2775276005268097,0.13719943165779114,811.9497014994753,0.35494157671928406,0.18734897673130035,0.03625786677002907,195.6263885498047,0.02788675535407124,2.430776357650757,-156.4517822265625,0.513066828250885,0.3644939064979553,846.4823091247672,455000,0.0,0.0267496258020401,193.2115478515625,12.244976091314706,0.22514130175113678,1.0
456,57.514562186325215,23.62761878967285,538.0,15.44647216796875,538.0,255.0092084247592,94.13783337719696,7928.426865577698,176.27561950683594,150.635498046875,456.0,0.3005528450012207,0.2501681447029114,504.96034662189794,0.35500872135162354,0.20196707546710968,0.03637450560927391,195.09585571289062,0.029019069447335507,6.573683261871338,-156.5737762451172,0.5128170847892761,0.351141095161438,846.7676579925651,456000,0.0,0.02674867957830429,192.29837036132812,13.321219649200064,0.20821574330329895,1.0
457,57.479762850006594,50.600624084472656,539.0,5.5934858322143555,539.0,252.79003381906404,103.33935466511099,7950.624312639236,186.0878448486328,150.72955322265625,457.0,0.36228570342063904,0.28428635001182556,323.25944350726775,0.3549821972846985,0.22178030014038086,0.036720938980579376,195.60928344726562,0.02960235274322695,2.3790905475616455,-156.9233856201172,0.5126063227653503,0.3644111752510071,847.0519480519481,457000,0.0,0.026777392253279686,193.5390625,14.059791769434186,0.2547244131565094,1.0
458,57.47935013802656,45.84144592285156,540.0,5.7573018074035645,540.0,255.52481321310816,107.86973845958723,7968.078951835632,182.5421600341797,150.8019256591797,458.0,0.3127908706665039,0.29348814487457275,587.8660571524231,0.3549184799194336,0.2033749520778656,0.037058763206005096,196.2882080078125,0.029019069447335507,2.4189698696136475,-155.820068359375,0.512405514717102,0.34643593430519104,847.3351851851852,458000,0.0,0.02683139406144619,194.19248962402344,14.609102349042729,0.13245798647403717,1.0
459,57.47155843428074,21.723230361938477,541.0,2.6341445446014404,541.0,257.84494159328807,108.15467811393376,7986.559134721756,190.22865295410156,150.88937377929688,459.0,0.32893383502960205,-0.049556147307157516,561.0146266730311,0.354825496673584,0.19419588148593903,0.03726644441485405,195.88531494140625,0.029019069447335507,2.4848856925964355,-154.71090698242188,0.5121634602546692,0.368436336517334,847.6173752310536,459000,0.0,0.02685857005417347,194.4251708984375,15.245185103699853,0.021814731881022453,1.0
460,57.47733276251289,14.23200798034668,542.0,2.533998727798462,542.0,261.6247336276896,113.59421564814689,8003.1549463272095,196.26901245117188,150.99452209472656,460.0,0.35049405694007874,0.017568811774253845,793.5262436054481,0.3547842800617218,0.19050700962543488,0.0372287817299366,196.35107421875,0.029019069447335507,2.395392656326294,-157.9811553955078,0.5118663311004639,0.3257041573524475,847.8985239852399,460000,0.0,0.026854459196329117,194.88232421875,16.364646660291417,0.030517933890223503,1.0
461,57.4708978000574,15.931540489196777,543.0,2.66483998298645,543.0,263.28612191286754,108.6276676454901,8021.451163053513,194.1246795654297,150.99270629882812,461.0,0.369417667388916,0.10569880157709122,499.9423997146294,0.35486242175102234,0.1801397055387497,0.03741695359349251,196.64266967773438,0.030197360033365813,2.529106855392456,-155.40237426757812,0.5118347406387329,0.33987802267074585,848.1786372007366,461000,0.0,0.026859909296035767,195.26231384277344,16.480030497541335,0.15363368391990662,1.0
462,57.44844447496948,15.218645095825195,544.0,2.4709911346435547,544.0,263.9764078754436,113.62814813982364,8041.993203163147,189.4522705078125,151.0872039794922,462.0,0.3233391344547272,0.30459848046302795,555.1172992943369,0.3548487424850464,0.21616794168949127,0.0375458188354969,196.04550170898438,0.02960235274322695,2.4457461833953857,-154.5448455810547,0.511549174785614,0.29281243681907654,848.4577205882352,462000,0.0,0.026873880997300148,194.82534790039062,17.546962286245737,0.0790514424443245,1.0
