reference_Q_mean,total/steps,total/episodes,ret_rms_mean,reference_actor_Q_std,obs_rms_mean,reference_action_std,rollout/actions_std,total/epochs,train/loss_actor,rollout/actions_mean,reference_actor_Q_mean,eval/Q,train/loss_critic,eval/return_history,total/steps_per_second,eval/return,total/duration,rollout/return_history,rollout/return,eval/episodes,obs_rms_std,reference_Q_std,rollout/episodes,ret_rms_std,rollout/episode_steps,train/param_noise_distance,reference_action_mean,rollout/Q_mean
386.0882568359375,170000,170.0,0.0,3.2387659549713135,0.05779590085148811,0.6449369788169861,0.6878039240837097,170,-387.6524353027344,-0.014305483549833298,388.230712890625,359.5570373535156,149.84210205078125,1814.324853093739,93.16266376143494,795.4917115646706,1824.7653419971466,1218.1318641723315,1146.0459653466269,170.0,2.147307872772217,3.3990767002105713,170.0,1.0,1000.0,0.0,0.2700450122356415,276.0804748535156
384.537841796875,171000,171.0,0.0,2.755134105682373,0.05805539712309837,0.7747913599014282,0.6892722249031067,171,-386.82440185546875,-0.014013579115271568,387.0691833496094,401.2372131347656,344.1305847167969,1819.9804338362242,93.16023163854008,2077.4827366797563,1835.5471749305725,1198.6293273812244,1136.9241684235187,171.0,2.1432743072509766,2.6904847621917725,171.0,1.0,1000.0,0.0,0.015257954597473145,276.159423828125
385.38763427734375,172000,172.0,0.0,2.4069554805755615,0.05810025334358215,0.7306905388832092,0.68946772813797,172,-385.477294921875,-0.013862628489732742,387.7909240722656,352.78778076171875,109.44207763671875,1827.6588839097863,93.1601391246521,654.8840247358654,1846.2832024097443,1198.0935689663256,1137.9284944650756,172.0,2.144507646560669,1.9350428581237793,172.0,1.0,1000.0,0.0,0.17644156515598297,276.862548828125
384.8447570800781,173000,173.0,0.0,2.9091835021972656,0.0582258366048336,0.7537726163864136,0.6894979476928711,173,-383.8567199707031,-0.014417109079658985,386.5270080566406,401.9129638671875,64.48880767822266,1829.1097969315076,93.15707711802985,2252.539113143165,1857.0784459114075,1204.2479950073396,1143.6578947291114,173.0,2.1464931964874268,2.540895462036133,173.0,1.0,1000.0,0.0,0.14455507695674896,277.58135986328125
383.9385681152344,174000,174.0,0.0,2.6281237602233887,0.058097898960113525,0.7065945863723755,0.6899608373641968,174,-383.7046813964844,-0.015821732580661774,385.5245361328125,285.2152099609375,60.496795654296875,1810.8974408977842,93.15086545266713,-50.41797540467469,1867.9375565052032,1209.3650605107362,1140.1018959145183,174.0,2.1463565826416016,2.5350751876831055,174.0,1.0,1000.0,0.0,0.16188718378543854,277.9319152832031
380.8409729003906,175000,175.0,0.0,1.905491828918457,0.05799223110079765,0.6369168162345886,0.6913157105445862,175,-381.862548828125,-0.01893889531493187,382.6934814453125,322.5700378417969,262.6481628417969,1798.3887314301783,93.14412259701548,275.5039896484304,1878.808830022812,1193.2970319248168,1132.643070038479,175.0,2.14489483833313,1.5571308135986328,175.0,1.0,1000.0,0.0,0.23663993179798126,277.8609924316406
379.42730712890625,176000,176.0,0.0,1.594169020652771,0.0578482523560524,0.6024070382118225,0.6911576390266418,176,-380.2001647949219,-0.019691437482833862,381.4737854003906,394.6871032714844,100.98869323730469,1793.9667409683043,93.1405396761871,1499.9387160620224,1889.6175673007965,1196.9900936061774,1135.835810962708,176.0,2.1459758281707764,1.655648946762085,176.0,1.0,1000.0,0.0,0.29085516929626465,278.5343933105469
379.85650634765625,177000,177.0,0.0,2.781392812728882,0.057689227163791656,0.6352463960647583,0.6909253597259521,177,-380.1280212402344,-0.02012387290596962,381.7519226074219,396.6399841308594,105.1582260131836,1789.6155325580016,93.13751794325091,1651.8083816887265,1900.415685415268,1193.0931161606393,1137.1953607733521,177.0,2.146345853805542,2.537111520767212,177.0,1.0,1000.0,0.0,0.2522415816783905,279.19207763671875
379.673583984375,178000,178.0,0.0,2.748901844024658,0.05769280344247818,0.650390625,0.6908167600631714,178,-381.2953796386719,-0.020213348791003227,380.8577880859375,396.55712890625,250.74154663085938,1787.7345255203338,93.13156058707271,1765.8215950668935,1911.2747480869293,1193.610037886137,1139.7107628766876,178.0,2.14805006980896,2.7512619495391846,178.0,1.0,1000.0,0.0,0.26786771416664124,279.8471984863281
381.0774230957031,179000,179.0,0.0,2.738457202911377,0.057594671845436096,0.7315459251403809,0.6910738945007324,179,-380.5107116699219,-0.02028726413846016,382.3505554199219,396.4670104980469,108.56832122802734,1784.9514713445294,93.12874160293397,1683.4447327012938,1922.0704255104065,1191.226594009214,1140.1389453372146,179.0,2.1509108543395996,2.2594075202941895,179.0,1.0,1000.0,0.0,0.09082800894975662,280.4822692871094
381.64715576171875,180000,180.0,0.0,2.4846279621124268,0.057446736842393875,0.6628434658050537,0.6911773085594177,180,-379.40972900390625,-0.020650511607527733,383.634033203125,395.2384338378906,71.19662475585938,1777.278538712239,93.12460805091767,1505.058698653351,1932.89404129982,1181.7639033585165,1137.8439297347372,180.0,2.1530025005340576,2.359044313430786,180.0,1.0,1000.0,0.0,0.12072718143463135,281.08056640625
378.50091552734375,181000,181.0,0.0,2.189629554748535,0.0574151948094368,0.5975243449211121,0.6908164620399475,181,-377.96539306640625,-0.02082045190036297,381.4272766113281,391.4924621582031,96.45469665527344,1773.579941567108,93.11806177355189,1142.074408292249,1943.7689805030823,1178.5183511279201,1138.8273394364162,181.0,2.1542959213256836,2.350409984588623,181.0,1.0,1000.0,0.0,0.3055744469165802,281.7003173828125
