total/steps,reference_actor_Q_std,total/steps_per_second,total/epochs,rollout/Q_mean,train/param_noise_distance,reference_action_mean,reference_Q_mean,eval/return_history,eval/episodes,total/duration,rollout/episodes,rollout/return_history,reference_perturbed_action_mean,reference_action_std,rollout/return,total/episodes,eval/Q,rollout/actions_std,reference_Q_std,reference_actor_Q_mean,rollout/actions_mean,eval/return,ret_rms_mean,reference_perturbed_action_std,obs_rms_mean,param_noise_stddev,train/loss_critic,obs_rms_std,rollout/episode_steps,train/loss_actor,ret_rms_std
11000,29.95571517944336,83.45309544942691,11,29.186767578125,0.21845637261867523,0.5536898970603943,53.145912170410156,385.71031646305926,11.0,131.81056904792786,54.0,161.21857352996298,0.657564103603363,0.6064513325691223,161.21857352996298,54.0,80.108642578125,0.45692384243011475,30.203113555908203,55.30170822143555,0.7311467528343201,1065.536136793947,0.0,0.5253133773803711,0.038924723863601685,0.032055106170371106,10.13845443725586,1.0357427597045898,200.7037037037037,-60.57362747192383,1.0
12000,30.32032012939453,83.97064207529765,12,33.63674545288086,0.19229260087013245,0.7573683857917786,56.42440414428711,378.51932311815494,12.0,142.90708875656128,55.0,177.5327907672961,0.742793619632721,0.4559752941131592,177.5327907672961,55.0,86.26130676269531,0.4476090967655182,31.10569190979004,59.470943450927734,0.7352243661880493,299.4183963242076,0.0,0.45360228419303894,0.04536808654665947,0.03269941380439557,4.727035999298096,0.9972776770591736,215.23636363636365,-66.24735260009766,1.0
13000,29.542085647583008,84.49203844144131,13,37.247188568115234,0.23601703345775604,0.6054715514183044,58.4970703125,369.4001662974285,13.0,153.8606505393982,62.0,185.81284657525555,0.6197540163993835,0.5814129114151001,185.81284657525555,62.0,88.54157257080078,0.4416877329349518,30.1519775390625,61.072021484375,0.742297351360321,259.9702844487114,0.0,0.5643596649169922,0.05633342266082764,0.034027141129503384,14.327506065368652,1.0030919313430786,209.33870967741936,-72.28478240966797,1.0
14000,30.96798324584961,85.04376362396928,14,40.00394821166992,0.17077314853668213,0.6434254050254822,62.867286682128906,345.2872601093921,14.0,164.6211245059967,69.0,182.78644010352963,0.6856161952018738,0.5947262644767761,182.78644010352963,69.0,64.47698211669922,0.44080600142478943,31.63640785217285,65.4273910522461,0.7457481622695923,31.81947966491843,0.0,0.5280038118362427,0.058056917041540146,0.03142349394213421,7.456303596496582,1.046335220336914,202.55072463768116,-74.71987915039062,1.0
15000,34.055503845214844,85.43163950979334,15,43.01935958862305,0.20773567259311676,0.8243260383605957,64.96171569824219,340.5851125094111,15.0,175.57897853851318,70.0,194.56450752851273,0.6856657862663269,0.3252634108066559,194.56450752851273,70.0,96.94658660888672,0.43495211005210876,34.8006477355957,67.62055206298828,0.741668164730072,274.75504610967727,0.0,0.4761168956756592,0.06504920870065689,0.03142349394213421,16.655832290649414,1.015141248703003,213.94285714285715,-79.59515380859375,1.0
16000,35.84686279296875,84.39401933035292,16,45.89816665649414,0.16874273121356964,0.6147000193595886,67.24002075195312,374.6401236454012,16.0,189.58689403533936,75.0,196.2618063951315,0.785689115524292,0.6328058838844299,196.2618063951315,75.0,85.35624694824219,0.4336189031600952,36.15721130371094,70.2182388305664,0.7438430786132812,885.4652906852532,0.0,0.38929882645606995,0.07054553180932999,0.03142349394213421,6.2819437980651855,1.0378503799438477,211.33333333333334,-83.41357421875,1.0
17000,38.04075622558594,84.77206365439046,17,48.223812103271484,0.21501801908016205,0.6484830379486084,71.33290100097656,355.1309300257971,17.0,200.53776288032532,76.0,197.4305806751072,0.5835167765617371,0.5752281546592712,197.4305806751072,76.0,75.85533142089844,0.43189772963523865,38.53206253051758,73.69646453857422,0.7430758476257324,42.98383211213115,0.0,0.6710854172706604,0.06943865120410919,0.03019736003336582,5.432628631591797,1.0366714000701904,210.78947368421052,-87.16918182373047,1.0
18000,38.864479064941406,85.03384731324935,18,51.369930267333984,0.27448296546936035,0.7225095629692078,73.03968048095703,352.885666581655,18.0,211.68041396141052,82.0,210.90198814761962,0.7884053587913513,0.5476964712142944,210.90198814761962,82.0,110.0460433959961,0.42567819356918335,39.50297546386719,75.78327941894531,0.7498198747634888,314.7161880312394,0.0,0.4810846447944641,0.07891134917736053,0.02901906944733551,18.13167381286621,1.0239518880844116,218.14634146341464,-90.88446044921875,1.0
19000,41.318180084228516,85.30382435271923,19,54.10128402709961,0.16495665907859802,0.703517496585846,73.732666015625,350.0229085010595,19.0,222.7332730293274,86.0,213.41599613800244,0.7296952605247498,0.5765064358711243,213.41599613800244,86.0,113.5359878540039,0.4201870262622833,41.732975006103516,76.62037658691406,0.7534574270248413,298.4932630503391,0.0,0.5455170273780823,0.08576776087284088,0.03080432697003647,5.705267429351807,1.0106192827224731,214.8953488372093,-97.66517639160156,1.0
20000,42.82179260253906,85.1935792567362,20,56.732913970947266,0.22142116725444794,0.6113632321357727,76.57247924804688,360.04845323806774,20.0,234.7594757080078,92.0,223.44749719669662,0.5910525918006897,0.6154799461364746,223.44749719669662,92.0,114.17109680175781,0.42437902092933655,43.110511779785156,79.85086059570312,0.7499529719352722,550.5338032412246,0.0,0.6506910920143127,0.08878491073846817,0.028447279136688076,17.35280418395996,1.0155761241912842,217.22826086956522,-101.514404296875,1.0
21000,44.99515914916992,85.27373287684551,21,59.32919692993164,0.23380757868289948,0.396897554397583,77.6694107055664,360.740933033307,21.0,246.26575255393982,95.0,226.34987368317468,0.6302053332328796,0.7386818528175354,226.34987368317468,95.0,122.3760986328125,0.4257979393005371,45.4658317565918,81.19602966308594,0.7482587695121765,374.59052893809246,0.0,0.5982823371887207,0.09149152040481567,0.02733727610437334,6.437064170837402,1.0103330612182617,216.0842105263158,-106.04401397705078,1.0
22000,46.68845748901367,85.44747910828,22,62.145477294921875,0.20068086683750153,0.4813799560070038,83.65475463867188,362.6999143517061,22.0,257.4680988788605,98.0,236.78566034670175,0.43907466530799866,0.7511006593704224,236.78566034670175,98.0,130.44677734375,0.42720529437065125,47.040191650390625,87.58486938476562,0.7461250424385071,403.83852203808794,0.0,0.7974856495857239,0.09445308148860931,0.027886755354071244,10.857451438903809,0.999264121055603,223.9387755102041,-112.12750244140625,1.0
23000,49.69169235229492,85.59248558300759,23,65.21347045898438,0.19669540226459503,0.38963279128074646,86.61376190185547,365.0011570158312,23.0,268.7151780128479,103.0,244.56704267553917,0.40771427750587463,0.7891297340393066,237.56522136228068,103.0,127.54930877685547,0.4309728145599365,49.72309112548828,90.42709350585938,0.7439502477645874,415.6284956265819,0.0,0.7630237936973572,0.09397381544113159,0.02733727610437334,16.056241989135742,0.9976337552070618,220.79611650485438,-115.85354614257812,1.0
24000,53.754547119140625,85.80299410902035,24,67.81945037841797,0.3456457257270813,0.4369506537914276,90.32295227050781,362.35082367894256,24.0,279.7105188369751,106.0,257.6460502880473,0.48712530732154846,0.8063593506813049,242.88513015257962,106.0,127.77151489257812,0.4331071376800537,53.78078842163086,94.5340347290039,0.7429039478302002,301.3931569305045,0.0,0.762305498123169,0.09481547772884369,0.027886755354071244,7.573493480682373,0.9892507195472717,221.45283018867926,-121.00631713867188,1.0
25000,54.855918884277344,85.59532531336518,25,70.5887680053711,0.14444434642791748,0.5795670747756958,96.11453247070312,372.602149424964,25.0,292.0720250606537,109.0,277.383225910046,0.5866320729255676,0.7320916056632996,253.79361371360784,109.0,134.83969116210938,0.43446293473243713,55.806617736816406,99.68399047851562,0.7430213689804077,618.6339673294789,0.0,0.7099475264549255,0.09599994868040085,0.029602352743226954,13.688632011413574,0.9806908965110779,229.1743119266055,-124.70425415039062,1.0
26000,56.96548843383789,85.71948527640856,26,72.9271469116211,0.22272713482379913,0.6558265089988708,95.74539947509766,373.7300237380319,26.0,303.31493377685547,110.0,287.367385595628,0.5910759568214417,0.654556155204773,260.515909764908,110.0,140.9954376220703,0.4316883683204651,58.261940002441406,99.87428283691406,0.7469586730003357,401.9268815647285,0.0,0.7078108191490173,0.09834355115890503,0.029602352743226954,21.704833984375,0.9632750153541565,236.1818181818182,-130.03636169433594,1.0
27000,56.143104553222656,85.08262698276262,27,75.60829162597656,0.22067227959632874,0.49615970253944397,101.61353302001953,395.77206697345053,27.0,317.3385796546936,113.0,301.50240890387374,0.46706485748291016,0.768761396408081,266.14166354364505,113.0,137.77891540527344,0.4365059435367584,57.08015060424805,105.89340209960938,0.7448362112045288,968.8651910943356,0.0,0.7732475399971008,0.09827665239572525,0.030804326970036468,18.606164932250977,0.9599050879478455,237.16814159292036,-136.40859985351562,1.0
28000,57.967613220214844,84.47811888904154,28,77.81745910644531,0.228102445602417,0.5736282467842102,107.19895935058594,416.4438513932859,28.0,331.4467742443085,114.0,311.39318557365664,0.6306220293045044,0.7299354076385498,272.4165612643692,114.0,139.65267944335938,0.4344854950904846,58.99126434326172,111.10389709472656,0.7463303804397583,974.5820307288408,0.0,0.6777347922325134,0.10027150809764862,0.0314234939421342,22.02437973022461,0.9449390172958374,243.859649122807,-139.16896057128906,1.0
29000,59.80978775024414,84.61041794254764,29,79.99011993408203,0.16967664659023285,0.572375476360321,108.63267517089844,416.55992418462904,29.0,342.7473909854889,115.0,321.43601855174563,0.5480027198791504,0.7077010273933411,278.66814830903843,115.0,161.8634033203125,0.4360779821872711,60.265235900878906,112.45907592773438,0.7495627999305725,419.8099623422362,0.0,0.7165965437889099,0.10223346948623657,0.02960235274322695,19.079669952392578,0.9317666292190552,250.43478260869566,-142.79620361328125,1.0
30000,60.52140808105469,84.37905891392862,30,82.18595123291016,0.2107563018798828,0.5166264772415161,111.82807922363281,422.2181612934635,30.0,355.5384521484375,116.0,331.5251211806155,0.5526437759399414,0.7385631203651428,284.9378119730051,116.0,142.87802124023438,0.43630892038345337,61.696693420410156,117.39559936523438,0.752568244934082,586.3070374496617,0.0,0.7068458795547485,0.1044124886393547,0.02960235274322695,21.969192504882812,0.9181568622589111,256.8965517241379,-146.59375,1.0
31000,59.468650817871094,84.63457370002104,31,84.2018051147461,0.16292385756969452,0.41287341713905334,116.3692855834961,407.65742890348105,31.0,366.2805712223053,117.0,332.33274758713543,0.4924808442592621,0.7726529836654663,286.8993152283453,117.0,135.85498046875,0.43829506635665894,60.63745880126953,121.22267150878906,0.7540572881698608,-29.16454279599252,0.0,0.7673299312591553,0.10560207813978195,0.0320551061703711,18.484375,0.9085318446159363,257.4871794871795,-151.6352081298828,1.0
32000,60.8388786315918,84.12038671700138,32,86.92172241210938,0.21899692714214325,0.48005983233451843,120.82083129882812,426.56493955798874,32.0,380.40719079971313,118.0,341.0002935706739,0.43862664699554443,0.7512256503105164,292.77581577918704,118.0,157.68173217773438,0.44164326786994934,61.698909759521484,125.3909683227539,0.7514002919197083,1012.6977698477297,0.0,0.7301037907600403,0.1069941595196724,0.029019069447335507,10.72651481628418,0.913930356502533,263.77966101694915,-154.31353759765625,1.0
