total/epochs,total/episodes,train/loss_actor,eval/episodes,obs_rms_mean,reference_actor_Q_std,rollout/episode_steps,reference_actor_Q_mean,total/duration,total/steps_per_second,rollout/return,rollout/Q_mean,rollout/return_history,rollout/actions_mean,obs_rms_std,total/steps,eval/return_history,train/param_noise_distance,train/loss_critic,rollout/actions_std,reference_action_mean,ret_rms_std,ret_rms_mean,reference_perturbed_action_std,param_noise_stddev,reference_action_std,eval/Q,reference_Q_std,rollout/episodes,reference_Q_mean,eval/return,reference_perturbed_action_mean
461,1328.0,-643.24560546875,461.0,-0.06572805345058441,266.2202453613281,347.01656626506025,452.9474182128906,5654.976669549942,81.52111439863627,517.8005157519983,462.626953125,893.6420019466548,0.4283682107925415,1.8822003602981567,461000,951.3250963722754,0.21775612235069275,287.54693603515625,0.5838406682014465,0.535274088382721,1.0,0.0,0.5995686650276184,0.0156587938752642,0.5792810320854187,689.8825073242188,279.2486877441406,1328.0,428.376708984375,1023.0714139262585,0.49811792373657227
462,1331.0,-645.62890625,462.0,-0.0659235343337059,264.685546875,346.8610067618332,448.5460510253906,5666.756089448929,81.52812521086076,517.8992200013055,462.9927062988281,893.5851485845236,0.42808017134666443,1.8831926584243774,462000,951.5693852677614,0.207960844039917,254.0386505126953,0.5840044021606445,0.5402555465698242,1.0,0.0,0.5560809969902039,0.015350253774398782,0.6217470169067383,580.9616088867188,276.1769104003906,1331.0,425.5853271484375,541.2108685789046,0.5347256660461426
463,1332.0,-644.6019897460938,463.0,-0.06590501219034195,271.71051025390625,346.87537537537537,439.71044921875,5678.814292192459,81.53110423712172,518.0770064503789,463.4377136230469,897.3958166402178,0.4282783567905426,1.882218360900879,463000,954.5834310796286,0.18860983848571777,451.7436828613281,0.5838277339935303,0.49435821175575256,1.0,0.0,0.6154828071594238,0.0156587938752642,0.5747825503349304,601.2294311523438,283.5920104980469,1332.0,417.3591003417969,811.8602310178455,0.5354636311531067
464,1334.0,-639.32373046875,464.0,-0.06598622351884842,270.2902526855469,347.74737631184405,434.55072021484375,5692.5096044540405,81.51062224593322,519.3279661683819,463.9344787597656,906.3438361164069,0.4280264377593994,1.8827285766601562,464000,966.6707036215428,0.1687534749507904,381.9172668457031,0.5838564038276672,0.5577450394630432,1.0,0.0,0.622402012348175,0.016294603698363365,0.5680569410324097,743.81884765625,281.5903625488281,1334.0,413.3737487792969,1854.34444036157,0.48419833183288574
465,1336.0,-642.1718139648438,465.0,-0.06613174825906754,267.709228515625,347.89820359281435,440.46612548828125,5704.581479310989,81.51342945778445,519.5149568842197,464.2597961425781,894.8743340124597,0.42792850732803345,1.8834869861602783,465000,968.7505225261655,0.17503803968429565,585.0118408203125,0.583957314491272,0.5379641056060791,1.0,0.0,0.6360992193222046,0.0156587938752642,0.5724908709526062,742.7318115234375,279.24102783203125,1336.0,417.3515625,613.0780159092518,0.4543558657169342
466,1340.0,-640.563720703125,466.0,-0.06638889759778976,261.027099609375,347.7417910447761,440.7633056640625,5717.160617113113,81.50899217438939,520.0198096922187,464.5467224121094,904.7482265996408,0.42761939764022827,1.8843648433685303,466000,974.4788390235361,0.18726317584514618,289.8615417480469,0.5842582583427429,0.47288092970848083,1.0,0.0,0.5843291282653809,0.015973535632157008,0.5831456184387207,691.45068359375,272.9552917480469,1340.0,417.65155029296875,1021.9595407900784,0.45775628089904785
467,1342.0,-644.03173828125,467.0,-0.06645649671554565,257.5431823730469,347.8084947839046,443.45703125,5728.794615745544,81.51802103647674,520.0485435804624,464.9938049316406,895.4967423214516,0.4276122450828552,1.8846763372421265,467000,974.2097497655602,0.19396504759788513,272.0874328613281,0.5841466784477234,0.5076310634613037,1.0,0.0,0.6573762893676758,0.015973535632157008,0.5877801775932312,623.0836791992188,269.39117431640625,1342.0,421.3451232910156,435.0401698497627,0.4551590383052826
468,1343.0,-638.17333984375,468.0,-0.06654035300016403,259.1073303222656,348.29411764705884,442.6708679199219,5741.484492063522,81.512020218276,520.9887378135027,465.5216064453125,907.9396037811196,0.42738497257232666,1.8850791454315186,468000,981.1682143071557,0.2284189909696579,881.2051391601562,0.5841759443283081,0.43428289890289307,1.0,0.0,0.6453114748001099,0.015973535632157008,0.6530146598815918,686.923583984375,271.3455505371094,1343.0,418.6014404296875,1061.272501464809,0.4471539556980133
469,1345.0,-639.7467041015625,469.0,-0.06665710359811783,253.2412109375,348.2371747211896,444.61383056640625,5753.229496955872,81.51943186833684,521.4512690070565,466.0440368652344,891.2210849579386,0.4270281493663788,1.8853614330291748,469000,977.7449973617854,0.19142477214336395,414.3973693847656,0.5842969417572021,0.5163565874099731,1.0,0.0,0.6219088435173035,0.0156587938752642,0.5882775783538818,646.5830688476562,268.64404296875,1345.0,419.5559997558594,479.8744627839387,0.49121519923210144
470,1347.0,-634.6846313476562,470.0,-0.06680923700332642,251.92196655273438,348.43429844097994,448.76763916015625,5765.1771121025085,81.5239481564852,522.3775784489596,466.5665283203125,891.9006312516403,0.4266480803489685,1.8857917785644531,470000,978.4788082901948,0.1628647744655609,387.7838134765625,0.5843207240104675,0.42668381333351135,1.0,0.0,0.6757003664970398,0.0156587938752642,0.6978150010108948,631.69970703125,265.5037841796875,1347.0,422.225830078125,683.4088288284073,0.419371098279953
471,1350.0,-637.7820434570312,471.0,-0.06691620498895645,257.9832763671875,348.75851851851854,441.04730224609375,5776.75724864006,81.53363205817257,523.6814854823651,466.9183044433594,896.3417179924285,0.42643702030181885,1.8862414360046387,471000,975.7335213450201,0.22094234824180603,313.75555419921875,0.5844467878341675,0.49654701352119446,1.0,0.0,0.5581274628639221,0.016294603698363365,0.6269488334655762,589.4874877929688,272.0899353027344,1350.0,417.31915283203125,470.84896774046746,0.6545653939247131
472,1351.0,-634.4134521484375,472.0,-0.06676948815584183,264.61572265625,349.240562546262,438.9501037597656,5788.172661781311,81.54559782166932,525.3359356174177,467.5769348144531,922.9482301777533,0.42637255787849426,1.886046290397644,472000,971.6250374844153,0.20678751170635223,286.79998779296875,0.5844652056694031,0.4704619348049164,1.0,0.0,0.624789297580719,0.016294603698363365,0.6569884419441223,651.67236328125,276.6606750488281,1351.0,414.8907470703125,381.713718892746,0.5713596343994141
473,1353.0,-632.609130859375,473.0,-0.06698605418205261,262.9607238769531,349.4042867701404,442.97406005859375,5800.523611545563,81.5443624879872,526.4193016190547,468.0377502441406,940.0522095718117,0.42608508467674255,1.8864222764968872,473000,970.8348978959889,0.21393023431301117,409.720947265625,0.5846585631370544,0.5632432103157043,1.0,0.0,0.6599743366241455,0.015350253774398782,0.5965473055839539,711.6653442382812,275.4626770019531,1353.0,418.8600158691406,1016.2477551646874,0.44025102257728577
474,1355.0,-628.66162109375,474.0,-0.06718020141124725,247.55604553222656,349.2767527675277,462.13201904296875,5812.764913082123,81.54467058064272,526.4593944777728,468.5764465332031,946.7572979818515,0.4257008135318756,1.8871597051620483,474000,970.4231242852775,0.21085579693317413,413.40057373046875,0.5847252607345581,0.49343910813331604,1.0,0.0,0.6512704491615295,0.0156587938752642,0.5823112726211548,683.5469360351562,262.6236877441406,1355.0,436.4473876953125,805.8742436593927,0.483111709356308
475,1357.0,-632.88720703125,475.0,-0.06736854463815689,246.3953857421875,349.6293294030951,461.8163757324219,5825.1847376823425,81.54247828867786,527.9587085321464,469.1349792480469,945.7148075165275,0.4251651167869568,1.8876293897628784,475000,967.3083544604384,0.2388262003660202,732.637451171875,0.5848206877708435,0.5719645619392395,1.0,0.0,0.5941868424415588,0.0156587938752642,0.535885751247406,610.27978515625,260.5675354003906,1357.0,436.3929443359375,872.2499214995972,0.4803224802017212
476,1359.0,-634.6796264648438,476.0,-0.06750894337892532,243.55470275878906,350.20456217807214,453.3978271484375,5836.770458221436,81.55194784635155,529.8093361823404,469.62457275390625,973.819513163557,0.4248889684677124,1.8880620002746582,476000,963.3106632194294,0.20537680387496948,312.6319274902344,0.5848071575164795,0.5303924679756165,1.0,0.0,0.530828058719635,0.016294603698363365,0.561069130897522,686.0635986328125,255.88233947753906,1359.0,430.02703857421875,347.64066492487603,0.5520085096359253
477,1361.0,-629.4561157226562,477.0,-0.06775663048028946,247.3767547607422,350.4298310066128,454.91204833984375,5849.272668123245,81.54860049515297,529.8537002413963,469.9975280761719,956.7332674508243,0.4248177409172058,1.8884989023208618,477000,967.3182943806734,0.16863660514354706,379.36798095703125,0.5848097801208496,0.4810861051082611,1.0,0.0,0.64580899477005,0.015973535632157008,0.6261916756629944,696.853759765625,257.1036071777344,1361.0,432.24896240234375,1122.5669261936632,0.43135568499565125
478,1362.0,-629.4219360351562,478.0,-0.06790856271982193,242.9478759765625,350.4970631424376,456.45489501953125,5861.508850336075,81.54896839788844,530.2053533276099,470.51080322265625,963.0418964288838,0.4243311882019043,1.889328956604004,478000,966.2327012623152,0.22625131905078888,533.2927856445312,0.5850304365158081,0.4406112730503082,1.0,0.0,0.6242350935935974,0.015973535632157008,0.6208834052085876,689.5100708007812,256.3157958984375,1362.0,431.2651062011719,728.7222075538714,0.5162687301635742
479,1364.0,-632.6199951171875,479.0,-0.06788661330938339,242.8013916015625,350.8313782991202,454.557861328125,5873.136169910431,81.557788912513,531.6182364246587,470.9649963378906,976.7374814134195,0.42402538657188416,1.8903188705444336,479000,960.54958844932,0.2253597527742386,335.3558654785156,0.5851545333862305,0.5479993224143982,1.0,0.0,0.5480092167854309,0.0156587938752642,0.5722672343254089,639.77392578125,255.16189575195312,1364.0,430.2725830078125,414.3262609529497,0.5414820313453674
480,1366.0,-633.496337890625,480.0,-0.06806372106075287,238.92800903320312,350.9838945827233,452.2358703613281,5885.098359823227,81.56193331905806,532.7424826749454,471.3609924316406,985.2827347115339,0.4238511323928833,1.891291856765747,480000,957.5744243499902,0.17129507660865784,338.1448974609375,0.585227906703949,0.4437415301799774,1.0,0.0,0.5497111678123474,0.0156587938752642,0.6227391958236694,597.105224609375,252.75497436523438,1366.0,427.44293212890625,675.0478581865978,0.5090551972389221
481,1368.0,-627.89306640625,481.0,-0.06826110929250717,237.2096710205078,351.3676900584795,449.60931396484375,5899.093217611313,81.53795545457895,533.7885139305096,471.731689453125,998.5509209492915,0.4235306680202484,1.892144799232483,481000,968.9343563589116,0.20589591562747955,651.2719116210938,0.5854651927947998,0.5619131922721863,1.0,0.0,0.5662930011749268,0.0156587938752642,0.5502992868423462,722.8043823242188,251.0532684326172,1368.0,424.6038818359375,1961.163762265064,0.5718567371368408
482,1370.0,-624.6480712890625,482.0,-0.06850184500217438,249.0814208984375,351.7693430656934,428.88800048828125,5911.561356782913,81.53514290212927,533.8916080408011,472.00103759765625,996.8612403886889,0.4235793948173523,1.8930002450942993,482000,962.758447794096,0.2195502668619156,674.8911743164062,0.5855081677436829,0.5391992926597595,1.0,0.0,0.5716078281402588,0.01662212523270047,0.5732555985450745,662.13525390625,262.1626281738281,1370.0,405.8726501464844,898.4500072820877,0.5655956268310547
483,1373.0,-630.1503295898438,483.0,-0.0686071366071701,240.35565185546875,351.6620538965768,435.04840087890625,5925.614261627197,81.51053691222997,534.3098032293409,472.3600158691406,992.2933133545313,0.42325130105018616,1.893224835395813,483000,973.5314813246036,0.23371915519237518,417.54473876953125,0.5856413841247559,0.439582496881485,1.0,0.0,0.5056131482124329,0.015973535632157008,0.6293292045593262,728.904052734375,252.72183227539062,1373.0,412.0599365234375,2075.998572461732,0.6392126679420471
484,1374.0,-622.856689453125,484.0,-0.06838696449995041,235.37750244140625,352.1339155749636,442.5877685546875,5938.039259195328,81.50838666997758,535.8401731117217,472.95806884765625,1008.8916733001001,0.42306068539619446,1.892543077468872,484000,973.9915052944067,0.1994241625070572,306.11041259765625,0.5855973362922668,0.5840662717819214,1.0,0.0,0.5641529560089111,0.016294603698363365,0.5454214811325073,665.2857055664062,248.28318786621094,1374.0,417.98138427734375,1052.2573795478152,0.5690290331840515
485,1375.0,-624.8671264648438,485.0,-0.0682886615395546,239.9359893798828,352.6050909090909,437.44207763671875,5952.538858175278,81.4778385417671,537.6006044005413,473.54339599609375,1009.0183212827403,0.42291489243507385,1.8920636177062988,485000,990.9082651732706,0.19226963818073273,550.4105834960938,0.5856393575668335,0.5751468539237976,1.0,0.0,0.5339326858520508,0.016294603698363365,0.5517417192459106,754.1063842773438,251.60946655273438,1375.0,414.36444091796875,2551.1910955069,0.6096881628036499
486,1376.0,-627.4598388671875,486.0,-0.06840596348047256,237.50234985351562,353.0755813953488,443.5768127441406,5964.699660539627,81.47937493235519,538.9012448885645,474.1144714355469,1022.5853403905191,0.42255428433418274,1.891856074333191,486000,987.6374739578138,0.2096373736858368,219.9737091064453,0.5855679512023926,0.5358021855354309,1.0,0.0,0.585610568523407,0.0156587938752642,0.5954180359840393,642.3710327148438,249.24720764160156,1376.0,419.91949462890625,733.2126988681717,0.5546342730522156
487,1380.0,-628.798095703125,487.0,-0.06870421767234802,239.9336700439453,352.71666666666664,448.2747802734375,5979.282046079636,81.44790565939358,538.5923207874182,474.5959167480469,1012.5655174943455,0.4223001003265381,1.8925760984420776,487000,1012.1219809148629,0.19439487159252167,472.4573059082031,0.5856199264526367,0.5809889435768127,1.0,0.0,0.581211507320404,0.01695622994987775,0.6378469467163086,762.6488037109375,253.30455017089844,1380.0,421.40667724609375,3052.9307310706963,0.5950877666473389
488,1383.0,-629.24365234375,488.0,-0.06896629184484482,241.16256713867188,352.7758496023138,450.12481689453125,5992.0965440273285,81.44061037975398,539.234673551301,474.952880859375,999.3545902816435,0.4221469759941101,1.8929824829101562,488000,1015.375930653264,0.20303863286972046,246.4709930419922,0.5857329368591309,0.4709185063838959,1.0,0.0,0.6422067880630493,0.016294603698363365,0.6584231853485107,670.4314575195312,253.37503051757812,1383.0,424.56927490234375,1390.5601941440225,0.4597882032394409
489,1386.0,-629.7169799804688,489.0,-0.0692053958773613,234.8894805908203,352.7157287157287,461.7374572753906,6005.670237779617,81.42305198907997,539.72587131803,475.2940673828125,1007.3535022187675,0.4217108488082886,1.8940422534942627,489000,1027.5510404664026,0.17236347496509552,343.8105163574219,0.5859382152557373,0.4736391007900238,1.0,0.0,0.7014595866203308,0.016294603698363365,0.6599369049072266,737.3193359375,246.1463623046875,1386.0,437.1373291015625,1449.3582951596945,0.4087216854095459
490,1388.0,-627.26513671875,490.0,-0.06932488083839417,261.1978454589844,352.9056195965418,436.7557678222656,6018.56912279129,81.41470007288841,540.4274047968958,475.6851806640625,1004.0484342120078,0.42136502265930176,1.8947621583938599,490000,1036.3129402500897,0.20433804392814636,767.1409301757812,0.586091935634613,0.44483134150505066,1.0,0.0,0.6425899267196655,0.01662212523270047,0.6431609988212585,664.533935546875,272.5140380859375,1388.0,413.49609375,1313.9459407063227,0.5231897234916687
491,1392.0,-626.5220336914062,491.0,-0.06955943256616592,255.0620574951172,352.6666666666667,436.3953857421875,6031.846875429153,81.40127064566214,540.9295208417064,475.9515686035156,1005.2934557370348,0.42085331678390503,1.8957338333129883,491000,1042.203356854705,0.1791168600320816,607.2306518554688,0.5864548087120056,0.541740357875824,1.0,0.0,0.553260087966919,0.016294603698363365,0.6011122465133667,672.657958984375,266.747802734375,1392.0,413.65692138671875,1254.3145771459804,0.6350858211517334
492,1394.0,-626.873291015625,492.0,-0.0696675181388855,248.8245391845703,352.86441893830704,441.12255859375,6044.935469388962,81.39044700997158,541.9893720165811,476.27783203125,1008.0846194829322,0.42042288184165955,1.896655797958374,492000,1039.3385098456085,0.19863930344581604,229.35951232910156,0.5867803692817688,0.6170387268066406,1.0,0.0,0.5610858798027039,0.01662212523270047,0.5699462890625,684.16259765625,261.4958190917969,1394.0,418.103271484375,1323.4000622006824,0.5831595063209534
493,1396.0,-628.1065063476562,493.0,-0.06953101605176926,244.13961791992188,352.88753581661894,443.1144714355469,6058.870837688446,81.36829670197875,542.5062185819597,476.6745910644531,1004.9023691893522,0.42024242877960205,1.8965214490890503,493000,1043.1483644894345,0.20214718580245972,625.4268798828125,0.5869171619415283,0.5752894282341003,1.0,0.0,0.5030651092529297,0.015973535632157008,0.5791178345680237,713.4925537109375,257.0105285644531,1396.0,420.3564453125,1794.191377011472,0.6705369353294373
494,1398.0,-628.1493530273438,494.0,-0.06963659822940826,241.96815490722656,352.93776824034336,445.9127502441406,6073.32381606102,81.33931516933242,542.988734260648,476.9785461425781,1006.801084267291,0.42005017399787903,1.897033452987671,494000,1055.056198897351,0.17027126252651215,489.0654296875,0.5869978666305542,0.47439682483673096,1.0,0.0,0.569652259349823,0.015973535632157008,0.6380900740623474,738.6631469726562,255.40414428710938,1398.0,422.68206787109375,2370.7788349369107,0.5274050235748291
495,1400.0,-625.6531372070312,495.0,-0.06951350718736649,244.7158966064453,353.5514285714286,441.76483154296875,6086.722204685211,81.32455915582565,544.9316846538547,477.4671936035156,1031.6217696213225,0.4197593331336975,1.8968225717544556,495000,1060.0032027354653,0.18935886025428772,267.31280517578125,0.5871611833572388,0.476418137550354,1.0,0.0,0.6345893740653992,0.015973535632157008,0.6148632168769836,673.8352661132812,257.4918518066406,1400.0,418.8480224609375,1343.9226215773613,0.4580823481082916
496,1401.0,-634.5464477539062,496.0,-0.06964141130447388,237.37640380859375,353.8379728765168,452.03521728515625,6101.196414470673,81.29553063127078,545.7749562570436,477.8935241699219,1038.9407110461018,0.419487863779068,1.8972361087799072,496000,1060.801112218506,0.20908378064632416,423.1235046386719,0.5872165560722351,0.4376707077026367,1.0,0.0,0.6001993417739868,0.0156587938752642,0.6173095107078552,688.0469360351562,250.7854766845703,1401.0,428.1233825683594,1496.2169943724102,0.4977584183216095
497,1404.0,-634.375732421875,497.0,-0.06982152163982391,245.07510375976562,353.98575498575497,439.597900390625,6114.630680561066,81.28046090829419,546.9401310123582,478.1819763183594,1048.6861599635993,0.4191227853298187,1.8982396125793457,497000,1067.6385217592083,0.22296570241451263,249.41888427734375,0.5875179767608643,0.48287034034729004,1.0,0.0,0.6958827376365662,0.0156587938752642,0.658453643321991,707.689208984375,259.1180419921875,1404.0,415.0684814453125,1752.047134162581,0.431998610496521
498,1406.0,-632.8992309570312,498.0,-0.06996322423219681,254.15805053710938,354.1394025604552,440.73089599609375,6126.849948644638,81.28157277789477,547.9964572571191,478.63006591796875,1058.2984384356373,0.41864582896232605,1.899200677871704,498000,1062.2688546631719,0.1771923154592514,272.234619140625,0.5877118706703186,0.5097342133522034,1.0,0.0,0.7059524655342102,0.0156587938752642,0.6792763471603394,600.5907592773438,267.86688232421875,1406.0,415.9630432128906,973.8028734101339,0.511605441570282
499,1411.0,-631.9756469726562,499.0,-0.07026004791259766,240.05661010742188,353.615875265769,459.36773681640625,6139.187841415405,81.28110963370592,547.9697366166686,478.9447021484375,1046.453534777782,0.41832631826400757,1.9004038572311401,499000,1062.1805845611932,0.1864365041255951,561.570068359375,0.5879290699958801,0.5255209803581238,1.0,0.0,0.5801497101783752,0.016294603698363365,0.6227729320526123,628.0944213867188,254.778076171875,1411.0,434.35980224609375,1128.1315578923827,0.5576189160346985
500,1414.0,-635.4194946289062,500.0,-0.07046153396368027,238.6104736328125,353.42220650636494,453.357177734375,6151.63037610054,81.27926572807927,547.8031108229566,479.3651428222656,1033.7368671825293,0.41809213161468506,1.901044249534607,500000,1058.7707245907907,0.19450382888317108,501.0638427734375,0.5879722833633423,0.5687248110771179,1.0,0.0,0.6378695964813232,0.016294603698363365,0.579657793045044,577.4920654296875,253.6322479248047,1414.0,428.4617919921875,468.06365857690236,0.4930359125137329
501,1417.0,-635.5245361328125,501.0,-0.07053901255130768,235.00491333007812,353.41284403669727,454.56707763671875,6164.6642253398895,81.26963313600058,548.5459665374535,479.6795349121094,1049.1474499600777,0.4177835285663605,1.9018222093582153,501000,1068.5065351498736,0.18686054646968842,398.8599853515625,0.5881937146186829,0.6085524559020996,1.0,0.0,0.5456323027610779,0.01695622994987775,0.5579699277877808,690.956298828125,250.96058654785156,1417.0,428.7575988769531,1389.9963133334663,0.6479340195655823
502,1420.0,-633.7369995117188,502.0,-0.07068461179733276,227.96217346191406,353.31901408450705,462.4295654296875,6176.824690580368,81.27153110975416,548.7086384717117,479.9650573730469,1040.0517269197935,0.41766005754470825,1.9025055170059204,502000,1070.865927229848,0.21566365659236908,214.46875,0.5883389115333557,0.5695949196815491,1.0,0.0,0.47836047410964966,0.016294603698363365,0.5374315977096558,637.597900390625,244.0744171142578,1420.0,437.52105712890625,719.7949705256044,0.6452886462211609
503,1422.0,-629.8457641601562,503.0,-0.07055597007274628,232.561767578125,353.2819971870605,449.27618408203125,6190.656829118729,81.25147522861553,548.7850143859655,480.3544921875,1018.0871019107008,0.41757750511169434,1.9024635553359985,503000,1084.8671848838903,0.1920357197523117,708.9525756835938,0.588468074798584,0.6129500269889832,1.0,0.0,0.4639619290828705,0.015973535632157008,0.5207300186157227,733.2755126953125,247.12661743164062,1422.0,426.81683349609375,2365.4905664161374,0.6577888131141663
504,1424.0,-630.530029296875,504.0,-0.07055222988128662,230.55499267578125,353.62851123595505,452.7795104980469,6202.531774044037,81.25714117404563,550.343376171296,480.73138427734375,1027.822190110096,0.4174289107322693,1.9024896621704102,504000,1081.668614479885,0.17995966970920563,683.1336059570312,0.5885913968086243,0.5655982494354248,1.0,0.0,0.5586979389190674,0.01662212523270047,0.576989471912384,660.8170166015625,245.09361267089844,1424.0,430.1294860839844,807.0113826389768,0.5835072994232178
505,1428.0,-628.6406860351562,505.0,-0.0706472247838974,239.803955078125,353.5707282913165,441.40667724609375,6214.514776229858,81.26137247779896,550.8467319433868,480.99609375,989.7004829650282,0.41721150279045105,1.9031118154525757,505000,1071.8558585779251,0.17464691400527954,344.47088623046875,0.5887770652770996,0.5700737833976746,1.0,0.0,0.5492286682128906,0.01695622994987775,0.5642175078392029,663.6954345703125,252.4130401611328,1428.0,419.8826599121094,837.0437358790623,0.5860310196876526
506,1430.0,-637.29150390625,506.0,-0.07089307904243469,240.4546661376953,353.4244755244755,439.3572692871094,6226.457906007767,81.26610789607558,550.6011377152435,481.40753173828125,986.4901202655329,0.4168948531150818,1.9034385681152344,506000,1066.988184951376,0.20771893858909607,496.2557678222656,0.5889448523521423,0.46941959857940674,1.0,0.0,0.6469061374664307,0.01662212523270047,0.6626501083374023,587.4109497070312,252.61163330078125,1430.0,417.170654296875,779.8273191091572,0.452043741941452
507,1433.0,-632.9884033203125,507.0,-0.07103291153907776,237.69235229492188,353.69783670621075,449.8852233886719,6239.767011165619,81.25303382205772,551.8386408873026,481.8482971191406,996.3541345046393,0.4168124496936798,1.9037030935287476,507000,1066.4762480725572,0.15877337753772736,424.71527099609375,0.5889573097229004,0.45616498589515686,1.0,0.0,0.6204120516777039,0.016294603698363365,0.7086242437362671,670.1563110351562,250.01304626464844,1433.0,425.3857116699219,804.2192933199659,0.5145894885063171
508,1434.0,-635.8080444335938,508.0,-0.07108578830957413,243.3926544189453,353.77824267782427,437.68487548828125,6253.4508283138275,81.23514743250591,552.354611762992,482.2477722167969,992.9300639950928,0.41687774658203125,1.9028688669204712,508000,1059.0572969077632,0.24982479214668274,386.3536682128906,0.5888950228691101,0.45381665229797363,1.0,0.0,0.6727008819580078,0.016294603698363365,0.657001793384552,700.3518676757812,256.324951171875,1434.0,414.76800537109375,871.7387148917489,0.46791601181030273
509,1437.0,-633.58154296875,509.0,-0.07114651799201965,234.49838256835938,354.0452331245651,451.34222412109375,6266.146486520767,81.23014696431372,552.7871590947649,482.66839599609375,993.5575688628763,0.416799396276474,1.9028165340423584,509000,1067.8057748423594,0.1858602911233902,421.96875,0.5888997912406921,0.5268871188163757,1.0,0.0,0.6918336153030396,0.01662212523270047,0.6145340204238892,684.0064086914062,246.99647521972656,1437.0,427.0240478515625,1616.2903533840408,0.456961065530777
510,1438.0,-638.6170043945312,510.0,-0.07099225372076035,239.49102783203125,354.1710709318498,453.5287780761719,6279.839373111725,81.21226829202953,553.6575800184394,483.1409606933594,1003.9546084690003,0.4164353907108307,1.9029406309127808,510000,1062.8403857672008,0.17143459618091583,332.6737060546875,0.589228630065918,0.3886500298976898,1.0,0.0,0.6621963381767273,0.015973535632157008,0.7368938326835632,686.2578125,250.42694091796875,1438.0,427.9536437988281,812.5722068672243,0.4487658739089966
511,1441.0,-637.9074096679688,511.0,-0.07112984359264374,240.04913330078125,354.5350451075642,449.3463134765625,6293.149883508682,81.1994008499758,555.6421842884914,483.4653015136719,1030.5957925074974,0.41617727279663086,1.9030627012252808,511000,1073.1917834123094,0.19505088031291962,824.7313232421875,0.589445948600769,0.5214616656303406,1.0,0.0,0.6133955121040344,0.01662212523270047,0.6442156434059143,743.532958984375,251.58535766601562,1441.0,426.4209899902344,2187.0792560720774,0.5283384919166565
512,1442.0,-635.5631103515625,512.0,-0.07119287550449371,244.94784545898438,354.9826629680999,442.9930419921875,6306.264928102493,81.18910414283164,555.9344696839204,483.9024658203125,1037.5235979923266,0.4163493514060974,1.9016344547271729,512000,1073.2023525040058,0.21115641295909882,412.7026672363281,0.5891857147216797,0.5757281184196472,1.0,0.0,0.6388579607009888,0.01662212523270047,0.5780500173568726,664.0201416015625,256.74652099609375,1442.0,420.41033935546875,599.4105445688738,0.5409870147705078
513,1445.0,-634.1416015625,513.0,-0.07155109941959381,246.79281616210938,354.97231833910035,438.74029541015625,6320.434900522232,81.16530081776696,555.6186653148525,484.1435241699219,1015.1701456547072,0.4164154827594757,1.902253270149231,513000,1066.3866978763726,0.1889994889497757,295.7530212402344,0.5892671942710876,0.6022639274597168,1.0,0.0,0.5380533933639526,0.01662212523270047,0.579932689666748,699.218017578125,260.80194091796875,1445.0,413.4481201171875,872.274032244022,0.6256716847419739
514,1446.0,-635.1361083984375,514.0,-0.07151611894369125,253.73281860351562,354.9356846473029,430.07598876953125,6334.907905340195,81.13772254947996,555.7221416208512,484.56024169921875,1003.4289522259406,0.41622093319892883,1.9029316902160645,514000,1080.7917513051302,0.22865353524684906,333.3925476074219,0.5893842577934265,0.4985302686691284,1.0,0.0,0.6608816385269165,0.015973535632157008,0.6339633464813232,750.4446411132812,267.6007385253906,1446.0,406.01239013671875,2707.3168258834207,0.560936450958252
515,1448.0,-639.597900390625,515.0,-0.07149046659469604,254.94386291503906,355.35497237569064,428.9351806640625,6347.939339160919,81.12868956118184,557.2221960602949,485.0223083496094,1013.9327541231017,0.4159330427646637,1.903025507926941,515000,1092.293728299555,0.2214680165052414,264.47705078125,0.5895071029663086,0.510246992111206,1.0,0.0,0.5573491454124451,0.0156587938752642,0.6112672686576843,725.8504638671875,270.2855224609375,1448.0,404.41949462890625,1829.8369435028337,0.5446911454200745
516,1449.0,-638.5215454101562,516.0,-0.07125191390514374,247.66818237304688,355.799861973775,434.18634033203125,6361.5921795368195,81.11176973271012,559.0081855852627,485.59295654296875,1040.4258085836166,0.4157872200012207,1.9033371210098267,516000,1106.7815577154786,0.23171180486679077,269.9449157714844,0.5895368456840515,0.6300761103630066,1.0,0.0,0.5048072934150696,0.015350253774398782,0.49984273314476013,753.533935546875,262.9613342285156,1449.0,408.0167236328125,2257.0724514155254,0.6627385020256042
517,1450.0,-638.8709106445312,517.0,-0.07120301574468613,241.83212280273438,356.24413793103446,440.88043212890625,6375.568625926971,81.09080622198324,560.8614129365408,486.08782958984375,1062.790433567911,0.4156738519668579,1.9033353328704834,517000,1122.6176180745476,0.1804754137992859,428.4461669921875,0.589450478553772,0.5498623251914978,1.0,0.0,0.6159865856170654,0.0156587938752642,0.5603684782981873,745.3985595703125,254.7173614501953,1450.0,416.05322265625,2140.6883820439343,0.4564495086669922
