train/param_noise_distance,reference_action_mean,reference_perturbed_action_mean,reference_perturbed_action_std,param_noise_stddev,eval/Q,total/steps_per_second,rollout/actions_std,eval/return,total/duration,rollout/return_history,rollout/episodes,reference_actor_Q_std,rollout/Q_mean,reference_actor_Q_mean,total/steps,obs_rms_std,eval/return_history,rollout/return,total/episodes,train/loss_critic,reference_action_std,eval/episodes,total/epochs,obs_rms_mean,rollout/episode_steps,rollout/actions_mean,reference_Q_std,ret_rms_std,ret_rms_mean,reference_Q_mean,train/loss_actor
0.2107437551021576,0.6396856904029846,0.7229153513908386,0.4386351704597473,0.025752950698953586,169.52088928222656,111.50531276578667,0.48387110233306885,408.56896998409417,278.01365900039673,261.5219681707774,164.0,74.89016723632812,82.55964660644531,123.37472534179688,31000,1.4400933980941772,233.77598614869112,209.5433222327035,164.0,25.641176223754883,0.5099669098854065,31.0,31,0.05678729712963104,187.890243902439,0.6622881889343262,75.56397247314453,1.0,0.0,119.87403869628906,-154.70230102539062
0.1947159469127655,0.6919754147529602,0.7196549773216248,0.4812777638435364,0.026798623766663403,174.64895629882812,111.52464430581024,0.4843968451023102,361.9108910505887,286.93209648132324,261.5990717792153,168.0,77.0457992553711,84.79076385498047,126.16635131835938,32000,1.4400620460510254,237.78020192687543,209.3319183395477,168.0,31.484970092773438,0.46442440152168274,32.0,32,0.05592235550284386,189.13690476190476,0.6619794368743896,77.97785186767578,1.0,0.0,122.13580322265625,-157.0099639892578
0.19541200995445251,0.6973556876182556,0.7695301175117493,0.4051589071750641,0.026798623766663403,180.0316619873047,111.5239878577404,0.48444199562072754,379.93363621333316,295.9004662036896,272.8504991999656,174.0,80.18717956542969,87.2512435913086,126.90226745605469,33000,1.4403690099716187,242.0878817537378,211.418566139721,174.0,18.88101577758789,0.45948919653892517,33.0,33,0.05628957971930504,188.92528735632183,0.6619659066200256,80.51749420166016,1.0,0.0,123.85595703125,-162.31581115722656
0.16955173015594482,0.692409098148346,0.6474558711051941,0.47680503129959106,0.027337276104373337,159.34458923339844,111.48110919391318,0.48654890060424805,175.48916771028797,304.9844071865082,280.79947238773906,182.0,83.62975311279297,89.233642578125,128.20693969726562,34000,1.4404802322387695,240.1290960465775,211.71860237019868,182.0,24.047046661376953,0.4543409049510956,34.0,34,0.0560578778386116,186.76373626373626,0.6604942679405212,84.06758880615234,1.0,0.0,125.07341003417969,-163.4086456298828
0.1743548959493637,0.6757647395133972,0.6485676169395447,0.4949919581413269,0.026270585008002553,164.22274780273438,111.45753492241084,0.48619675636291504,251.90476076514523,314.0209410190582,265.7193298270112,188.0,87.94767761230469,91.07788848876953,126.73887634277344,35000,1.4584946632385254,240.46554360996515,209.20456485405057,188.0,43.041481018066406,0.45507118105888367,35.0,35,0.052611079066991806,185.55851063829786,0.6605859398841858,88.2962875366211,1.0,0.0,124.20519256591797,-167.1244659423828
0.2046477347612381,0.6668839454650879,0.6908591389656067,0.4358537495136261,0.026270585008002553,148.2369842529297,111.57328538333255,0.4868927001953125,154.00955066609708,322.6578824520111,250.16653817091708,194.0,90.6189956665039,92.0503158569336,129.56019592285156,36000,1.4738370180130005,238.06398825041322,206.58897992071172,194.0,46.409156799316406,0.4563726782798767,36.0,36,0.04972900077700615,185.340206185567,0.6602604389190674,90.79441833496094,1.0,0.0,126.24679565429688,-169.1510009765625
0.22218361496925354,0.6249135136604309,0.6228561997413635,0.5000545382499695,0.026270585008002553,165.43064880371094,111.68244734796578,0.48313039541244507,149.7971472089407,331.29646492004395,257.7744025747216,195.0,92.39820098876953,94.75718688964844,131.02947998046875,37000,1.4652479887008667,235.67839795199507,210.16223324264885,195.0,45.30939483642578,0.4979395568370819,37.0,37,0.049010634422302246,189.5179487179487,0.6650837063789368,92.73097229003906,1.0,0.0,127.5594482421875,-172.30162048339844
0.18000321090221405,0.6389479637145996,0.7419559359550476,0.397565096616745,0.026270585008002553,87.91663360595703,111.68899499466671,0.48523086309432983,-4.1289175159268945,340.2304766178131,253.14319404261457,202.0,97.06697845458984,96.41889190673828,130.559326171875,38000,1.484226107597351,229.36767912389186,209.01714186309607,202.0,47.3447151184082,0.4805698096752167,38.0,38,0.04848193749785423,187.77227722772278,0.664543092250824,96.91239929199219,1.0,0.0,127.04051971435547,-174.21302795410156
0.21166811883449554,0.6203059554100037,0.6760645508766174,0.4558863639831543,0.025752950698953586,193.21888732910156,111.67047387554558,0.4851464331150055,380.1326221370133,349.24182415008545,249.5392835088053,206.0,99.94071197509766,98.49520874023438,134.54551696777344,39000,1.4791641235351562,233.23344689345905,207.7981976837301,206.0,49.78424835205078,0.49561208486557007,39.0,39,0.04931502416729927,186.61650485436894,0.6647279858589172,99.29022216796875,1.0,0.0,130.45108032226562,-176.5760955810547
0.2026669681072235,0.6136518716812134,0.5686798095703125,0.5486619472503662,0.02378241789989777,175.1220703125,111.70052004607837,0.48567846417427063,312.14090285866195,358.1003918647766,257.45728483889076,209.0,100.7352523803711,101.07532501220703,140.36744689941406,40000,1.4730345010757446,235.2061332925892,212.83331225947407,209.0,48.21567916870117,0.4913583993911743,40.0,40,0.050502926111221313,191.0287081339713,0.6638644933700562,100.51721954345703,1.0,0.0,135.98287963867188,-184.18841552734375
0.17960195243358612,0.6054373383522034,0.6162333488464355,0.5243619084358215,0.02378241789989777,125.23267364501953,111.65090386589326,0.48836949467658997,6.882248689029498,367.2160151004791,255.37993197666242,213.0,103.93855285644531,103.3868179321289,141.77926635742188,41000,1.4793643951416016,229.637258058356,214.67925085135306,213.0,62.646644592285156,0.5309743285179138,41.0,41,0.0511978380382061,191.56338028169014,0.6613355278968811,103.80137634277344,1.0,0.0,136.3419189453125,-187.5644989013672
0.18974977731704712,0.5600082278251648,0.613567054271698,0.5137973427772522,0.0247480794341294,141.17074584960938,111.65707742908994,0.48692986369132996,260.6998791923783,376.15170454978943,252.3710300802507,216.0,106.59048461914062,106.01465606689453,145.05465698242188,42000,1.4803590774536133,230.37684427583272,215.16666168821922,216.0,54.083030700683594,0.5512822270393372,42.0,42,0.052039530128240585,191.24537037037038,0.6610358357429504,106.90394592285156,1.0,0.0,140.15237426757812,-190.08226013183594
0.19040757417678833,0.5612513422966003,0.5749139189720154,0.525428295135498,0.023313810312614223,223.61099243164062,111.6766762852824,0.4887099862098694,303.6724403333511,385.04011249542236,257.52423596007407,220.0,108.70301818847656,107.58805847167969,147.10980224609375,43000,1.4865520000457764,232.08139302135643,218.82774430060843,220.0,57.631309509277344,0.5545340776443481,43.0,43,0.05061879754066467,194.7409090909091,0.6591350436210632,109.11898040771484,1.0,0.0,142.2407684326172,-196.13458251953125
0.17264392971992493,0.46838900446891785,0.5380762219429016,0.5794434547424316,0.021962663920618613,222.0816192626953,111.35085283194573,0.49041980504989624,352.6995113422315,395.14740014076233,255.81856682896833,225.0,111.17333221435547,109.53459930419922,148.6932373046875,44000,1.50069260597229,234.82271389228538,219.39920001068654,225.0,37.57441329956055,0.6121812462806702,44.0,44,0.04980498179793358,195.52444444444444,0.6571102738380432,111.50376892089844,1.0,0.0,144.46810913085938,-202.1183624267578
0.19570808112621307,0.536453902721405,0.6224040389060974,0.5303711295127869,0.02378241789989777,226.06503295898438,111.36998302111151,0.49155354499816895,283.14807988533414,404.0586051940918,255.6441953530968,228.0,110.75346374511719,111.8863754272461,152.833984375,45000,1.5042567253112793,235.89661091435312,220.8510141993703,228.0,39.592044830322266,0.6013294458389282,45.0,45,0.05045057833194733,196.23684210526315,0.6548771858215332,112.10065460205078,1.0,0.0,148.20602416992188,-205.8623809814453
0.19102513790130615,0.47875651717185974,0.5257795453071594,0.5993475914001465,0.0247480794341294,235.8461151123047,111.1319325502415,0.49135062098503113,380.0656868129483,413.9224338531494,259.53983855152217,231.0,108.14879608154297,114.34759521484375,159.4349365234375,46000,1.5023282766342163,239.03072125997477,221.97583243922622,231.0,56.46772003173828,0.6357181072235107,46.0,46,0.05216139554977417,196.55411255411255,0.6532332897186279,110.13121032714844,1.0,0.0,153.72518920898438,-209.18096923828125
0.25013095140457153,0.5159847736358643,0.4511373043060303,0.6450327038764954,0.021962663920618613,213.34385681152344,110.85231594136765,0.4921727180480957,319.26891663158005,423.98753333091736,266.75618950071305,234.0,106.37802124023438,116.78752899169922,164.30894470214844,47000,1.514571189880371,240.73791690617912,224.738597314949,234.0,70.63761138916016,0.6269737482070923,47.0,47,0.05047029256820679,199.86752136752136,0.6516343355178833,108.70362854003906,1.0,0.0,158.80938720703125,-209.26417541503906
0.15266475081443787,0.6075525879859924,0.5654972195625305,0.5755898356437683,0.023313810312614223,228.224853515625,110.8648835239781,0.49341994524002075,307.0390038301599,432.959459066391,267.54072439334675,238.0,103.25994110107422,119.2652359008789,170.54177856445312,48000,1.5178849697113037,242.11918955042879,225.2856556921394,238.0,117.88162231445312,0.5700922608375549,48.0,48,0.05041152983903885,200.98739495798318,0.6491499543190002,106.344482421875,1.0,0.0,163.82266235351562,-215.46441650390625
0.22554488480091095,0.5564396381378174,0.5017986297607422,0.6361822485923767,0.023313810312614223,230.48878479003906,110.83900531978634,0.49598586559295654,396.5956569059025,442.0826392173767,268.952100223496,244.0,104.59252166748047,121.13737487792969,171.19467163085938,49000,1.5231504440307617,245.271770516867,227.1565386909419,244.0,71.02375793457031,0.6057833433151245,49.0,49,0.05081423372030258,200.7827868852459,0.6468082666397095,106.35115051269531,1.0,0.0,166.36007690429688,-215.6161346435547
0.1954193264245987,0.5955820679664612,0.5451950430870056,0.6202610731124878,0.0252455158307554,239.4610595703125,110.81916871176273,0.4942828118801117,397.9437425377568,451.1854815483093,276.4674265681698,245.0,105.0736083984375,123.73059844970703,174.52764892578125,50000,1.5144344568252563,248.32520995728478,229.98436511732413,245.0,77.25564575195312,0.5951622128486633,50.0,50,0.05230814963579178,204.0448979591837,0.6460738778114319,107.22906494140625,1.0,0.0,169.2227783203125,-218.69573974609375
0.17053423821926117,0.5668492317199707,0.6181557178497314,0.5774980187416077,0.0247480794341294,247.76771545410156,110.55973959778464,0.49508291482925415,629.5022228080635,461.2890748977661,276.8989657554675,248.0,107.93685913085938,125.96089172363281,176.83245849609375,51000,1.5128122568130493,255.79926903279025,230.95096322321135,248.0,46.2630729675293,0.6134253740310669,51.0,51,0.05301492661237717,204.66129032258064,0.6451517343521118,109.40744018554688,1.0,0.0,171.53823852539062,-224.08563232421875
0.22292959690093994,0.5130622386932373,0.5429379343986511,0.6359311938285828,0.0247480794341294,247.58580017089844,110.34961156982473,0.4983091354370117,608.0661662304482,471.2295699119568,285.17095229873826,253.0,108.5588150024414,127.6312484741211,179.27072143554688,52000,1.5151554346084595,262.5736324404375,234.7779926876588,253.0,60.45321273803711,0.6520874500274658,52.0,52,0.0529513843357563,205.44664031620553,0.6428653597831726,110.12588500976562,1.0,0.0,174.05517578125,-222.6558074951172
0.20840390026569366,0.49305132031440735,0.5621601939201355,0.6092979311943054,0.024260444499685715,218.7691192626953,110.33934084327134,0.5021447539329529,330.28405226036415,480.33638405799866,288.74969652851973,258.0,110.20877838134766,129.0228271484375,181.19650268554688,53000,1.5183136463165283,263.85118753137954,237.2311414821145,258.0,67.95501708984375,0.6656668186187744,53.0,53,0.05310855060815811,205.39922480620154,0.6407729983329773,110.87857055664062,1.0,0.0,176.379638671875,-226.24636840820312
0.2068866342306137,0.5058354735374451,0.5819372534751892,0.6137361526489258,0.023313810312614223,238.54598999023438,110.24935254885499,0.50130695104599,437.01705527362753,489.7987947463989,300.7415645747658,259.0,111.12185668945312,132.1588897705078,183.61419677734375,54000,1.517362356185913,267.05796285993966,242.27184095829855,259.0,39.01983642578125,0.6485120058059692,54.0,54,0.05465852841734886,208.46718146718146,0.6418988108634949,112.15015411376953,1.0,0.0,178.76931762695312,-228.0214385986328
0.21191628277301788,0.47777295112609863,0.5934298634529114,0.6076467633247375,0.02285443614607805,202.01365661621094,110.19465986458368,0.5021490454673767,401.06597212813256,499.11674547195435,306.52343872975723,261.0,110.9466781616211,134.47535705566406,186.09510803222656,55000,1.5212574005126953,269.4944721193613,243.81065830121733,261.0,69.02296447753906,0.6727226972579956,55.0,55,0.053696826100349426,209.1072796934866,0.6411082148551941,112.67521667480469,1.0,0.0,180.64926147460938,-232.14364624023438
0.20785477757453918,0.5137072205543518,0.5145931839942932,0.6612695455551147,0.023313810312614223,224.95639038085938,110.14050660895256,0.5038591027259827,131.4039269794276,508.4414601325989,306.5299485548949,264.0,113.57109832763672,136.44850158691406,188.46768188476562,56000,1.525627613067627,267.02856952757685,246.28068068807906,264.0,45.884151458740234,0.6524410247802734,56.0,56,0.05278964713215828,211.49621212121212,0.6396378874778748,114.62037658691406,1.0,0.0,183.42880249023438,-236.56068420410156
0.16310077905654907,0.5628030896186829,0.5927124619483948,0.5959867238998413,0.023313810312614223,236.86541748046875,110.0711144242851,0.5059754252433777,447.3534232013417,517.8470327854156,316.34131102233073,265.0,110.99909210205078,139.00949096679688,191.47793579101562,57000,1.5173054933547974,270.19216345167797,249.6103386826671,265.0,40.318660736083984,0.6213600039482117,57.0,57,0.05352362245321274,214.47169811320754,0.6381378769874573,113.05367279052734,1.0,0.0,186.0270538330078,-237.20791625976562
