rollout/episodes,reference_Q_std,reference_action_std,reference_actor_Q_std,rollout/Q_mean,reference_Q_mean,total/episodes,total/steps,total/epochs,reference_actor_Q_mean,rollout/actions_std,eval/episodes,obs_rms_std,rollout/episode_steps,reference_perturbed_action_std,train/param_noise_distance,reference_action_mean,total/duration,ret_rms_mean,ret_rms_std,obs_rms_mean,eval/Q,total/steps_per_second,param_noise_stddev,eval/return,rollout/return,reference_perturbed_action_mean,rollout/actions_mean,train/loss_critic,train/loss_actor,eval/return_history,rollout/return_history
281.0,1.6405088901519775,0.35171976685523987,1.4884991645812988,134.34153747558594,159.8968963623047,281.0,255000,255,161.21405029296875,0.41047564148902893,255.0,0.34213361144065857,904.8327402135232,0.35278600454330444,0.14797772467136383,-0.03764701262116432,4417.667511463165,0.0,1.0,0.017630912363529205,161.5288848876953,57.7227687095768,0.0347110866662064,400.78353207966484,298.8043780315601,-0.13601408898830414,-0.037105780094861984,27.935094833374023,-162.3038330078125,439.30087015488755,406.6311687421835
283.0,1.4280357360839844,0.3266351521015167,1.3604011535644531,134.4559783935547,160.1851043701172,283.0,256000,256,161.3935546875,0.41032740473747253,256.0,0.3420601487159729,902.2897526501766,0.4271121025085449,0.18366333842277527,0.002310384064912796,4434.880304336548,0.0,1.0,0.017569994553923607,161.65652465820312,57.72421856564565,0.03758713295613904,563.1560307653381,298.53162727827817,-0.18393081426620483,-0.0378071665763855,19.36993980407715,-162.49951171875,440.9051591329681,410.4208097246516
284.0,1.4190754890441895,0.3039860725402832,1.2746374607086182,134.57150268554688,159.69284057617188,284.0,257000,257,161.0032196044922,0.4101236164569855,257.0,0.34194448590278625,902.6338028169014,0.3766830265522003,0.20649650692939758,-0.04501088708639145,4452.973952770233,0.0,1.0,0.01753895729780197,164.4028778076172,57.714238332815334,0.03684651794543578,430.00464928589474,298.4469181682982,0.013636898249387741,-0.03795603662729263,43.130470275878906,-162.47735595703125,442.0640039893884,410.1171091548138
285.0,1.4180800914764404,0.3029022812843323,1.431588888168335,134.6819305419922,160.18443298339844,285.0,258000,258,161.2261962890625,0.4099143147468567,258.0,0.3420379161834717,902.9754385964912,0.3622618317604065,0.1482452154159546,0.08252507448196411,4468.739492416382,0.0,1.0,0.017518164590001106,162.46328735351562,57.73440148789959,0.03612049597631191,424.9706511539863,299.4108873829039,0.040482260286808014,-0.03774847462773323,20.318754196166992,-162.46482849121094,445.1782199786928,411.22280980569485
286.0,1.2541216611862183,0.3223070204257965,1.3407536745071411,134.791748046875,160.21099853515625,286.0,259000,259,161.41488647460938,0.40997809171676636,259.0,0.34202343225479126,903.3146853146853,0.3837800920009613,0.12513934075832367,0.01334310881793499,4486.693750619888,0.0,1.0,0.01758607290685177,162.23052978515625,57.726248858464245,0.03758713295613904,660.5312694876777,299.9540103338292,0.2930088937282562,-0.036807648837566376,12.725144386291504,-162.53538513183594,448.6107072300234,410.4546682087064
287.0,1.5210551023483276,0.3552035689353943,1.316257119178772,134.8910675048828,160.08465576171875,287.0,260000,260,161.36184692382812,0.40986067056655884,260.0,0.3421379029750824,903.6515679442508,0.3890693485736847,0.26515862345695496,-0.055426038801670074,4502.252898216248,0.0,1.0,0.017626924440264702,162.13002014160156,57.748866151657026,0.03612049597631191,359.77687048027116,299.709517468545,-0.014246679842472076,-0.0363914780318737,27.94000816345215,-162.81619262695312,449.8628618921622,410.29748449279657
288.0,1.543580412864685,0.3722932040691376,1.3178889751434326,134.99021911621094,160.27059936523438,288.0,261000,261,161.6772003173828,0.4095529317855835,261.0,0.34226974844932556,903.9861111111111,0.3231157064437866,0.16203829646110535,-0.03470940515398979,4518.3602459430695,0.0,1.0,0.017623696476221085,162.6676025390625,57.76431842377903,0.03684651794543578,422.47711567086645,300.7371834916199,-0.10742262005805969,-0.03641087934374809,3.5394017696380615,-162.9976806640625,453.18761328209666,414.41143587060134
289.0,1.5670675039291382,0.32165324687957764,1.4796680212020874,135.09359741210938,160.02984619140625,289.0,262000,262,161.00534057617188,0.40925133228302,262.0,0.3423553705215454,904.3183391003461,0.31628602743148804,0.2660002112388611,0.05400293692946434,4534.43275475502,0.0,1.0,0.017626842483878136,161.62628173828125,57.780104848893046,0.03684651794543578,437.42417746331876,301.005965765269,-0.08678822219371796,-0.03655784949660301,21.009754180908203,-163.07615661621094,454.18462250318987,413.3974609103878
290.0,1.4033112525939941,0.3813762664794922,1.432920217514038,135.1985321044922,160.61630249023438,290.0,263000,263,161.5999298095703,0.40920883417129517,263.0,0.3424595296382904,904.648275862069,0.3633406162261963,0.18769586086273193,0.04847162961959839,4552.377797603607,0.0,1.0,0.017657432705163956,164.85333251953125,57.7720065629097,0.03758713295613904,394.188627499125,301.84467917556634,0.14400559663772583,-0.03596549108624458,11.68832778930664,-163.4844207763672,453.1560418858657,413.9863195665447
291.0,1.5950875282287598,0.4267362952232361,1.4447420835494995,135.30508422851562,160.84205627441406,291.0,264000,264,161.82919311523438,0.40909525752067566,264.0,0.34258806705474854,904.9759450171821,0.3841925263404846,0.19001704454421997,0.09065240621566772,4570.34556055069,0.0,1.0,0.01770598255097866,163.76165771484375,57.76368471538291,0.03684651794543578,477.9990905851838,302.3691669397794,0.0911795049905777,-0.03540443629026413,5.805683612823486,-163.48878479003906,455.08083648643054,413.6264311719738
292.0,1.646761417388916,0.4096030294895172,1.4217774868011475,135.40896606445312,161.02871704101562,292.0,265000,265,162.2312469482422,0.40892648696899414,265.0,0.34261125326156616,905.3013698630137,0.373045951128006,0.1707223504781723,0.09105325490236282,4588.352298498154,0.0,1.0,0.017708009108901024,163.55099487304688,57.75493745036514,0.03684651794543578,479.5974224273415,303.28826808525787,-0.06629877537488937,-0.035652466118335724,12.723084449768066,-163.26304626464844,456.3928991279423,414.2614356764301
293.0,1.8205106258392334,0.4034324586391449,1.3992546796798706,135.51611328125,161.12973022460938,293.0,266000,266,162.46023559570312,0.4087793529033661,266.0,0.3426100015640259,905.6245733788396,0.35705217719078064,0.3606204092502594,0.020532071590423584,4605.390074491501,0.0,1.0,0.0177411250770092,165.15223693847656,57.758408234153784,0.03612049597631191,429.46702451241265,304.4195451205126,0.02803528681397438,-0.0357869528234005,14.314528465270996,-163.69017028808594,455.8852536792838,415.66500697659575
294.0,1.5542051792144775,0.4223160147666931,1.2705763578414917,135.62437438964844,161.813720703125,294.0,267000,267,163.35525512695312,0.40851521492004395,267.0,0.3424668610095978,905.9455782312925,0.3962485194206238,0.2538023591041565,0.060776956379413605,4623.523201704025,0.0,1.0,0.01771739311516285,166.1956787109375,57.74816916709657,0.03758713295613904,543.2109146841078,304.78508254957194,-0.10910681635141373,-0.036319732666015625,11.835941314697266,-163.6331329345703,459.0511017634932,418.693896589816
295.0,1.9143184423446655,0.43225836753845215,1.2962160110473633,135.73272705078125,162.00924682617188,295.0,268000,268,163.54934692382812,0.40850111842155457,268.0,0.3422825336456299,906.264406779661,0.5542864799499512,0.2527930438518524,0.11030856519937515,4641.574718475342,0.0,1.0,0.017681803554296494,161.99021911621094,57.7390252780488,0.03684651794543578,455.93619611119993,305.66548808835256,0.02601340413093567,-0.03676949813961983,28.74127769470215,-163.65097045898438,462.4040536587415,420.2401232698753
296.0,1.4674460887908936,0.39316999912261963,1.3289991617202759,135.84249877929688,162.46067810058594,296.0,269000,269,163.98941040039062,0.4085015654563904,269.0,0.3421687185764313,906.581081081081,0.44167980551719666,0.30578485131263733,0.07288390398025513,4658.737010955811,0.0,1.0,0.017663227394223213,165.2545623779297,57.74097129058817,0.03612049597631191,530.7189749004285,305.1256454188504,0.16488756239414215,-0.036692146211862564,19.447134017944336,-163.9829559326172,465.53418384179434,417.7552874946885
297.0,1.6400706768035889,0.3083212673664093,1.3616818189620972,135.94375610351562,162.9966583251953,297.0,270000,270,164.9197998046875,0.4083463251590729,270.0,0.34218084812164307,906.8956228956229,0.3840060234069824,0.19907324016094208,0.014791235327720642,4675.425409793854,0.0,1.0,0.017628459259867668,163.3916473388672,57.74875574625084,0.03684651794543578,387.62527472666693,305.53773184828145,0.06580734997987747,-0.03651266545057297,29.353776931762695,-164.1999053955078,463.70498469887576,415.42480723658855
298.0,1.3362241983413696,0.4596593976020813,1.2380297183990479,136.03955078125,162.82862854003906,298.0,271000,271,164.35238647460938,0.4081658124923706,271.0,0.34225279092788696,907.2080536912752,0.3840249180793762,0.16190871596336365,0.019165992736816406,4693.035806179047,0.0,1.0,0.017625736072659492,162.4515838623047,57.745137943160394,0.03612049597631191,350.2200225461881,306.20274250913104,0.15755777060985565,-0.036148551851511,44.53230285644531,-163.74639892578125,462.2202858195953,414.97848199815616
299.0,1.6494159698486328,0.31523215770721436,1.4631671905517578,136.14205932617188,163.49794006347656,299.0,272000,272,164.774169921875,0.40812012553215027,272.0,0.3421619236469269,907.5183946488295,0.3660227358341217,0.18236412107944489,0.1022471934556961,4708.587618589401,0.0,1.0,0.01752464473247528,164.42416381835938,57.766791665116294,0.03684651794543578,290.5999189679982,307.0624089480566,-0.28097259998321533,-0.03681356459856033,36.874202728271484,-164.2217254638672,459.7743880559303,415.00786768158423
300.0,1.5649415254592896,0.35481908917427063,1.3248904943466187,136.2449188232422,162.83299255371094,300.0,273000,273,164.49557495117188,0.408245712518692,273.0,0.3421686887741089,907.8266666666667,0.3568279445171356,0.16215720772743225,0.047906938940286636,4726.645841121674,0.0,1.0,0.017524324357509613,164.2561798095703,57.757659273920716,0.03684651794543578,513.6171386427397,306.5690690312457,0.26382583379745483,-0.03660795837640762,27.536943435668945,-164.08351135253906,458.86302321550545,412.8478067360429
301.0,1.4015706777572632,0.327914834022522,1.4923278093338013,136.3402557373047,163.47695922851562,301.0,274000,274,164.66183471679688,0.4081728458404541,274.0,0.34229397773742676,908.1328903654485,0.40044862031936646,0.1930943876504898,0.026934560388326645,4743.140460729599,0.0,1.0,0.017531784251332283,165.806396484375,57.767633547553174,0.03834263432855743,448.5211487820883,306.2201231802679,-0.04568139463663101,-0.03635169193148613,20.853736877441406,-164.02920532226562,458.3702932067986,409.0756576223133
302.0,1.3632960319519043,0.3341493606567383,1.3310710191726685,136.44615173339844,163.52020263671875,302.0,275000,275,164.73863220214844,0.4079711437225342,275.0,0.34236064553260803,908.4370860927153,0.3848324716091156,0.24173089861869812,0.08855373412370682,4759.844345092773,0.0,1.0,0.017457665875554085,164.897705078125,57.7749985214359,0.03834263432855743,405.42000535814265,307.1856238201169,-0.10098336637020111,-0.03688671812415123,28.056291580200195,-164.0438690185547,456.06150053298546,408.1896524613701
303.0,1.436150074005127,0.32455748319625854,1.3812687397003174,136.55545043945312,162.77090454101562,303.0,276000,276,163.953125,0.4076898396015167,276.0,0.34233251214027405,908.7392739273928,0.32753461599349976,0.22382815182209015,0.09865967929363251,4778.014194965363,0.0,1.0,0.017427707090973854,166.37222290039062,57.764583514804904,0.035408779508197145,627.4082020504896,307.72968454516365,0.10486534982919693,-0.037172190845012665,21.70513153076172,-163.7567901611328,455.2788384218438,408.28892014320377
305.0,1.5898863077163696,0.37043535709381104,1.502381682395935,136.65890502929688,162.7952880859375,305.0,277000,277,163.68695068359375,0.40746617317199707,277.0,0.34237468242645264,907.4688524590164,0.38250666856765747,0.25684478878974915,-0.02809438295662403,4796.053654909134,0.0,1.0,0.0173961091786623,164.07579040527344,57.75581758066217,0.03684651794543578,589.8026462855228,308.38938061860375,-0.05201376974582672,-0.03750592842698097,47.16404724121094,-163.63211059570312,454.40086321102814,405.8984609373714
307.0,1.4048203229904175,0.3882823884487152,1.3446290493011475,136.7573699951172,162.46878051757812,307.0,278000,278,163.18247985839844,0.4074159562587738,278.0,0.3424665033817291,905.1042345276873,0.4167330861091614,0.1849338412284851,-0.052471235394477844,4813.28728890419,0.0,1.0,0.017388809472322464,163.45797729492188,57.756785189377396,0.03612049597631191,491.1048308986199,307.9785453692753,0.0773051306605339,-0.03765791654586792,30.16449546813965,-163.53536987304688,452.99871920941894,398.85352314357345
308.0,1.2826471328735352,0.44621533155441284,1.2919002771377563,136.85569763183594,161.05392456054688,308.0,279000,279,162.28890991210938,0.40749067068099976,279.0,0.3425152897834778,905.4123376623377,0.40266966819763184,0.23226071894168854,-0.044357962906360626,4831.334702253342,0.0,1.0,0.01742144301533699,164.34402465820312,57.748017306661446,0.03684651794543578,505.56528315225677,308.01842907623933,0.030621152371168137,-0.03750097379088402,21.381261825561523,-163.4192657470703,451.34753404078066,395.9265989947434
309.0,1.4429643154144287,0.42977848649024963,1.377609372138977,136.959228515625,161.46109008789062,309.0,280000,280,162.72862243652344,0.40729305148124695,280.0,0.3424545228481293,905.7184466019418,0.3691296875476837,0.14781233668327332,-0.06525447219610214,4848.798248529434,0.0,1.0,0.017405854538083076,163.1366424560547,57.74626735293012,0.03834263432855743,318.07047013419213,308.7869923262852,-0.16295503079891205,-0.03749731555581093,38.923194885253906,-163.190185546875,448.763048033869,395.421572860453
310.0,1.4907561540603638,0.4255417287349701,1.3391000032424927,137.04884338378906,161.20697021484375,310.0,281000,281,162.40528869628906,0.4071527421474457,281.0,0.34247153997421265,906.0225806451613,0.4348832070827484,0.22752274572849274,-0.012617327272891998,4866.813761234283,0.0,1.0,0.017371006309986115,162.7127227783203,57.737980902054275,0.03684651794543578,652.8379013979147,309.1370113580831,-0.1832917332649231,-0.03797517344355583,47.5239143371582,-163.0828857421875,451.6397793267863,394.49115468468415
311.0,1.5190327167510986,0.39829888939857483,1.298980712890625,137.1374053955078,161.20941162109375,311.0,282000,282,162.58197021484375,0.40683382749557495,282.0,0.3423784077167511,906.3247588424438,0.3953402042388916,0.14885854721069336,0.07086476683616638,4885.010556459427,0.0,1.0,0.01731254905462265,163.56809997558594,57.72761322431795,0.035408779508197145,458.8581222380437,310.2044826417148,-0.06058245152235031,-0.03824372589588165,30.873491287231445,-163.13905334472656,449.7168169066031,402.41418955135237
313.0,1.5927691459655762,0.4755209684371948,1.435924768447876,137.22593688964844,160.5637969970703,313.0,283000,283,161.9638214111328,0.4066885709762573,283.0,0.34255272150039673,903.9201277955272,0.5607913732528687,0.21264515817165375,0.01919740065932274,4903.175657749176,0.0,1.0,0.017314529046416283,165.2537841796875,57.71769558219588,0.035408779508197145,453.65553429848507,310.20059191088956,0.1407690942287445,-0.03833429142832756,37.81291198730469,-163.14378356933594,448.2060732063752,397.4358820313592
314.0,1.6267653703689575,0.33517733216285706,1.3432316780090332,137.31275939941406,160.91409301757812,314.0,284000,284,162.42062377929688,0.4070659875869751,284.0,0.34258705377578735,904.2261146496816,0.36955663561820984,0.23436632752418518,0.1362859159708023,4921.423378705978,0.0,1.0,0.01733524166047573,164.58590698242188,57.70688236838383,0.03612049597631191,175.85556194220084,309.3580907972117,0.1573488712310791,-0.037870150059461594,14.313277244567871,-162.8205108642578,444.4675986602493,394.53848531943987
315.0,1.2239842414855957,0.29644012451171875,1.1668604612350464,137.39991760253906,161.15951538085938,315.0,285000,285,162.1214141845703,0.406928688287735,285.0,0.3425026834011078,904.5301587301587,0.35728368163108826,0.25985944271087646,-0.02165078930556774,4939.490759849548,0.0,1.0,0.017317941412329674,161.09463500976562,57.69825551990319,0.03684651794543578,594.0364005288841,310.08631009762007,0.09548924118280411,-0.037613291293382645,23.648849487304688,-162.8670196533203,443.0771219647514,396.19740481307105
316.0,1.275384783744812,0.35550960898399353,1.1734938621520996,137.49302673339844,160.52333068847656,316.0,286000,286,161.828369140625,0.40682071447372437,286.0,0.34240514039993286,904.8322784810126,0.372906357049942,0.3024381101131439,0.12296230345964432,4957.565727710724,0.0,1.0,0.01733575575053692,162.431884765625,57.68960326665552,0.03758713295613904,561.205536330742,310.15604188195545,0.02574758604168892,-0.037460677325725555,12.695351600646973,-162.79925537109375,441.4564788909878,393.30335224333425
317.0,1.27890145778656,0.3676202595233917,1.2854422330856323,137.58563232421875,160.3741455078125,317.0,287000,287,161.34840393066406,0.4065173864364624,287.0,0.342332661151886,905.1324921135647,0.3176191747188568,0.21825449168682098,0.11794115602970123,4975.37518787384,0.0,1.0,0.017356302589178085,163.1280059814453,57.68409198556252,0.03684651794543578,613.1610179147976,311.12105787370507,0.11821349710226059,-0.0375678576529026,27.81623077392578,-162.16275024414062,440.5231723989784,394.1734865188991
318.0,1.4099146127700806,0.4320656657218933,1.3317742347717285,137.66476440429688,159.66983032226562,318.0,288000,288,160.92935180664062,0.406416654586792,288.0,0.3424035906791687,905.430817610063,0.46302348375320435,0.18456457555294037,0.024607133120298386,4992.224235534668,0.0,1.0,0.017421716824173927,162.65562438964844,57.68971632924961,0.03911332127856144,472.75202896092543,311.83805980274843,0.051225967705249786,-0.03707358241081238,20.153156280517578,-161.99502563476562,439.75867329210337,397.5779524808549
319.0,1.2757967710494995,0.3661710023880005,1.3240357637405396,137.75645446777344,159.8350067138672,319.0,289000,289,160.9446258544922,0.4064061641693115,289.0,0.3423996865749359,905.7272727272727,0.3950347304344177,0.16013213992118835,0.04762383922934532,5009.344924926758,0.0,1.0,0.01740517094731331,160.30966186523438,57.69217419266163,0.03758713295613904,526.5996857276903,312.1687118359309,-0.06934099644422531,-0.03719126805663109,44.55221176147461,-161.57350158691406,438.9860322947429,398.8666272282667
320.0,1.3780795335769653,0.4283207952976227,1.309801459312439,137.84133911132812,159.9805450439453,320.0,290000,290,161.0810546875,0.40627384185791016,290.0,0.3426872789859772,903.225,0.41416195034980774,0.3139135539531708,0.00656939297914505,5027.397933721542,0.0,1.0,0.01739593967795372,163.84547424316406,57.68391597864362,0.03834263432855743,526.2862442232638,311.30741979042114,0.010974496603012085,-0.037346381694078445,15.077244758605957,-161.89430236816406,437.45066120900646,398.31999529550404
321.0,1.3667080402374268,0.3752198815345764,1.2672338485717773,137.92311096191406,160.09307861328125,321.0,291000,291,161.31654357910156,0.406279593706131,291.0,0.3427486717700958,903.5264797507788,0.46197959780693054,0.22533591091632843,-0.04112614318728447,5045.0888295173645,0.0,1.0,0.017335066571831703,161.5653839111328,57.67985655623002,0.03758713295613904,631.5467527939007,311.8853425352374,-0.07987044006586075,-0.0378565676510334,7.5733442306518555,-161.72531127929688,437.23634475564404,397.7823022028599
322.0,1.5160183906555176,0.3415548801422119,1.3521552085876465,138.01023864746094,159.88491821289062,322.0,292000,292,161.08456420898438,0.40646296739578247,292.0,0.34255191683769226,903.8260869565217,0.41429588198661804,0.1578572690486908,0.07818101346492767,5063.186769962311,0.0,1.0,0.017325138673186302,161.3363800048828,57.671188772318104,0.040701478966889366,467.6191755735443,311.8947032201459,0.039575036615133286,-0.03800218179821968,20.704648971557617,-161.61508178710938,435.86510527333814,397.97580989959863
325.0,1.439378261566162,0.4064056873321533,1.263103723526001,138.09632873535156,159.55673217773438,325.0,293000,293,160.98789978027344,0.40654173493385315,293.0,0.34248918294906616,899.6153846153846,0.4280257225036621,0.2317281812429428,0.053972791880369186,5081.254370212555,0.0,1.0,0.01737472042441368,163.383056640625,57.66292703581841,0.03989949903626053,642.730490030218,310.03919682679106,0.26375317573547363,-0.037459585815668106,27.30500030517578,-161.6754150390625,439.1486452406653,389.2480625074132
326.0,1.3180174827575684,0.31983479857444763,1.2048311233520508,138.17974853515625,159.91053771972656,326.0,294000,294,161.40206909179688,0.406429648399353,294.0,0.34249988198280334,899.9233128834355,0.2957383394241333,0.19999517500400543,0.12544171512126923,5099.297955751419,0.0,1.0,0.017355915158987045,161.3134002685547,57.65499536429362,0.03989949903626053,699.4555058917869,309.7392978415813,0.05779420584440231,-0.0371452197432518,19.406536102294922,-161.6448211669922,442.4073301053987,390.5605261746246
327.0,1.239725112915039,0.312945157289505,1.1905699968338013,138.26123046875,159.13760375976562,327.0,295000,295,160.54177856445312,0.4061894118785858,295.0,0.342603862285614,900.2293577981651,0.28919517993927,0.17412050068378448,-0.015751194208860397,5117.378092288971,0.0,1.0,0.017361747100949287,161.22369384765625,57.64670788045062,0.040701478966889366,653.1491222089481,310.98708426543243,0.20932051539421082,-0.036733925342559814,75.3575668334961,-161.65330505371094,445.70307447382015,395.52209374975973
328.0,1.19999361038208,0.3722202777862549,1.244161605834961,138.33984375,159.7005157470703,328.0,296000,296,161.222900390625,0.4061456620693207,296.0,0.3425781726837158,900.5335365853658,0.3654453754425049,0.1503005176782608,0.015294082462787628,5135.479309082031,0.0,1.0,0.01739201508462429,161.8125762939453,57.638242155221555,0.03911332127856144,473.74950565892397,311.8355971472038,0.1361997425556183,-0.03635978326201439,15.190001487731934,-162.1591033935547,443.97395533191184,398.3998255419533
329.0,1.2165411710739136,0.3219621181488037,1.2199256420135498,138.42018127441406,160.439697265625,329.0,297000,297,161.733642578125,0.4059370756149292,297.0,0.34257522225379944,900.8358662613982,0.28989920020103455,0.19064663350582123,0.07148432731628418,5153.536287307739,0.0,1.0,0.017405208200216293,161.88064575195312,57.63033060065167,0.03911332127856144,591.4960803690802,311.8158523691169,-0.05544045567512512,-0.03642210364341736,67.25505828857422,-161.4344482421875,444.6390268681589,399.1440829500096
330.0,1.2931779623031616,0.2722060978412628,1.3196508884429932,138.490234375,160.18386840820312,330.0,298000,298,161.63108825683594,0.40578946471214294,298.0,0.3425438106060028,901.1363636363636,0.40841907262802124,0.22573935985565186,-0.010641101747751236,5170.22385597229,0.0,1.0,0.0174261387437582,161.15032958984375,57.63773645038033,0.03911332127856144,419.508475707585,312.7589258954683,0.03990368917584419,-0.036472827196121216,19.733509063720703,-161.8240966796875,443.99930475091685,401.96969584991825
331.0,1.290055274963379,0.3635781705379486,1.3519561290740967,138.56964111328125,160.77474975585938,331.0,299000,299,162.13494873046875,0.40556177496910095,299.0,0.34260159730911255,901.4350453172206,0.26834043860435486,0.1971152275800705,0.016903050243854523,5188.260090827942,0.0,1.0,0.017455361783504486,163.89215087890625,57.63011004953023,0.03989949903626053,670.9625759383428,313.53145877475845,0.048493433743715286,-0.036332253366708755,19.830345153808594,-162.20346069335938,445.3466029047231,405.1446579721695
332.0,1.2986630201339722,0.3341178596019745,1.3112119436264038,138.6456298828125,160.67910766601562,332.0,300000,300,161.89324951171875,0.4053225517272949,300.0,0.34268417954444885,901.7319277108434,0.3518751263618469,0.2239941954612732,-0.04038812965154648,5205.618656635284,0.0,1.0,0.017442801967263222,162.5647735595703,57.630037808783456,0.03911332127856144,650.1879139442277,315.0062473144724,-0.1429050862789154,-0.03655843436717987,20.770753860473633,-162.33395385742188,446.5166542352919,409.32260784397226
333.0,1.5383635759353638,0.3032873272895813,1.465018391609192,138.72210693359375,160.2350616455078,333.0,301000,301,161.61085510253906,0.40512657165527344,301.0,0.34279170632362366,902.027027027027,0.30302998423576355,0.1571320742368698,-0.0323624461889267,5222.787265062332,0.0,1.0,0.017372213304042816,161.47372436523438,57.632062100926426,0.03834263432855743,617.5075604479376,315.52668733265307,-0.10421459376811981,-0.036939702928066254,21.228591918945312,-161.99102783203125,450.15957204317516,409.53007978934977
334.0,1.3784549236297607,0.2796379625797272,1.2359132766723633,138.8006591796875,160.20004272460938,334.0,302000,302,161.309814453125,0.40491893887519836,302.0,0.34292301535606384,901.7065868263473,0.29958075284957886,0.17795056104660034,-0.0174290519207716,5240.910703420639,0.0,1.0,0.017338721081614494,163.6676483154297,57.623572903634965,0.03684651794543578,548.5732476082796,315.8799347617106,-0.05723084509372711,-0.037124861031770706,11.474802017211914,-161.9580841064453,452.207181752102,411.07673287034254
335.0,1.2424471378326416,0.38696759939193726,1.1200820207595825,138.88290405273438,160.6181640625,335.0,303000,303,161.6458282470703,0.4049602448940277,303.0,0.34289416670799255,902.0,0.35667064785957336,0.19874335825443268,-0.09624561667442322,5259.0135843753815,0.0,1.0,0.017337150871753693,164.0277099609375,57.61536743320423,0.03834263432855743,488.775433842129,316.587792007816,-0.010736703872680664,-0.0372157096862793,20.358501434326172,-162.18576049804688,451.2255978506131,412.6363141866982
336.0,1.3145028352737427,0.35196369886398315,1.1864923238754272,138.95562744140625,160.1981964111328,336.0,304000,304,161.45016479492188,0.4048519432544708,304.0,0.3429638147354126,902.2916666666666,0.39809462428092957,0.15008071064949036,0.0022764671593904495,5277.156715631485,0.0,1.0,0.017357956618070602,165.3772430419922,57.606778873843275,0.03834263432855743,676.6194610167603,316.0459142431207,0.058453645557165146,-0.03692784905433655,19.344758987426758,-162.40736389160156,454.19820000878315,412.07376342098564
337.0,1.3059636354446411,0.35684332251548767,1.1861497163772583,139.02972412109375,160.18209838867188,337.0,305000,305,161.42880249023438,0.40470173954963684,305.0,0.342973917722702,902.5816023738872,0.3829421103000641,0.21014489233493805,0.11474433541297913,5295.23263669014,0.0,1.0,0.01734759658575058,161.06405639648438,57.59898023869346,0.03834263432855743,649.4811145780303,316.49237843790354,-0.02798464521765709,-0.0369870625436306,22.425081253051758,-162.36724853515625,454.2612847870049,415.0303682923905
338.0,1.5293636322021484,0.32436779141426086,1.5089424848556519,139.1077880859375,159.94277954101562,338.0,306000,306,160.83755493164062,0.40448328852653503,306.0,0.34297144412994385,902.8698224852071,0.3914988338947296,0.26394349336624146,-0.02765674702823162,5313.315774679184,0.0,1.0,0.017341341823339462,163.05075073242188,57.59115644100339,0.03834263432855743,674.0951345243442,317.1274455240952,0.013397857546806335,-0.037130456417798996,52.88145065307617,-162.6582489013672,456.8261165385748,416.246396622374
339.0,1.42969810962677,0.28056952357292175,1.3480043411254883,139.18435668945312,160.38662719726562,339.0,307000,307,161.36602783203125,0.4042264223098755,307.0,0.34303268790245056,903.1563421828909,0.34996798634529114,0.20647725462913513,0.018029410392045975,5331.054111003876,0.0,1.0,0.017346806824207306,163.02981567382812,57.587110092602245,0.03834263432855743,624.8068350307443,317.67039939677915,-0.01961361989378929,-0.037146344780921936,21.057649612426758,-162.51145935058594,458.1216518466252,418.0427457670565
340.0,1.5890213251113892,0.2723951041698456,1.549161672592163,139.2524871826172,160.26861572265625,340.0,308000,308,161.3546142578125,0.4041959345340729,308.0,0.34325188398361206,903.4411764705883,0.3154895305633545,0.19749701023101807,-0.030257001519203186,5349.116987943649,0.0,1.0,0.017366692423820496,161.28692626953125,57.57959691182672,0.03911332127856144,491.0854748496361,318.5244006749451,0.045206792652606964,-0.036929480731487274,28.02755355834961,-162.4771270751953,458.91980499728584,420.92500415716444
341.0,1.5484110116958618,0.31448814272880554,1.3425312042236328,139.32470703125,160.77117919921875,341.0,309000,309,161.7738494873047,0.4040650427341461,309.0,0.3434144854545593,903.7243401759531,0.3800417184829712,0.2172684520483017,-0.010512558743357658,5366.760973215103,0.0,1.0,0.017396578565239906,163.13539123535156,57.57662797769158,0.03758713295613904,583.5183309741759,318.53240437719353,0.06673743575811386,-0.036649711430072784,36.16086196899414,-162.5225067138672,461.15267179755784,419.655319243942
342.0,1.5057111978530884,0.2877236008644104,1.3042969703674316,139.4041748046875,160.67120361328125,342.0,310000,310,161.7139434814453,0.4040820598602295,310.0,0.34340301156044006,904.0058479532164,0.40885865688323975,0.1766437441110611,0.026245348155498505,5384.866982698441,0.0,1.0,0.017380472272634506,165.40907287597656,57.56873865148925,0.03758713295613904,552.3871779723394,319.24193257182003,-0.0863805040717125,-0.03701445832848549,8.294289588928223,-162.65939331054688,462.2481249909644,420.79747107408707
343.0,1.5072886943817139,0.31364044547080994,1.2929445505142212,139.4820098876953,160.60528564453125,343.0,311000,311,161.71421813964844,0.4041195213794708,311.0,0.3433331549167633,904.2857142857143,0.3313238024711609,0.23431545495986938,0.0026344601064920425,5402.9618599414825,0.0,1.0,0.01731410063803196,164.45034790039062,57.56102079968566,0.03758713295613904,541.0076074632593,319.21442671910665,-0.14558672904968262,-0.03764240816235542,21.27613067626953,-162.77182006835938,465.74090762961254,419.6926262028253
