ret_rms_std,eval/return,eval/return_history,reference_action_mean,reference_perturbed_action_std,total/steps,rollout/return_history,train/loss_critic,total/epochs,rollout/return,obs_rms_std,total/episodes,train/loss_actor,obs_rms_mean,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,reference_Q_std,total/steps_per_second,reference_action_std,reference_actor_Q_mean,eval/Q,reference_actor_Q_std,rollout/episode_steps,reference_Q_mean,rollout/episodes,total/duration,ret_rms_mean,train/param_noise_distance,param_noise_stddev,eval/episodes,reference_perturbed_action_mean
1.0,556.8550555189654,787.4652011467664,0.254111111164093,0.8231821060180664,735000,756.0511695949201,8035.1533203125,735,514.9089207302966,6.154151439666748,6775.0,-1265.029052734375,1.794785499572754,941.20751953125,0.13194364309310913,0.828009843826294,675.3718872070312,77.9712941104675,0.8114665746688843,1104.4825439453125,1695.72314453125,696.6554565429688,108.46819188191881,1001.7052001953125,6775.0,9426.546120405197,0.0,0.19575650990009308,0.013896384493189945,735.0,0.245687797665596
1.0,1238.7540313201143,791.5410121414856,0.2564680874347687,0.8188179731369019,736000,748.440726326249,8152.11669921875,736,515.0336103682005,6.154278755187988,6782.0,-1265.02734375,1.794879674911499,941.9734497070312,0.13203102350234985,0.8279935121536255,676.2601318359375,77.95990910831503,0.8133208155632019,1074.979736328125,1592.78515625,697.4636840820312,108.48982601002655,978.531982421875,6782.0,9440.74984717369,0.0,0.18231450021266937,0.014175701821503062,736.0,0.25312501192092896
1.0,961.6652458058918,791.4925357572362,0.16331882774829865,0.8305551409721375,737000,731.962020806403,7518.57373046875,737,515.3023579137057,6.154294490814209,6789.0,-1281.9091796875,1.7947293519973755,942.4888305664062,0.132033109664917,0.8280230760574341,675.599365234375,77.95093053819188,0.8355833888053894,1006.1915283203125,1693.093017578125,698.7591552734375,108.55089114744439,906.162353515625,6789.0,9454.665838003159,0.0,0.19105929136276245,0.0136225708197137,737.0,0.19752033054828644
1.0,944.0960678043293,792.8040874243017,0.173146054148674,0.8581544756889343,738000,714.2842481027686,8186.7939453125,738,515.4159986559465,6.154400825500488,6796.0,-1257.20849609375,1.7946127653121948,943.0763549804688,0.13194182515144348,0.8280723690986633,670.6962280273438,77.94251745374977,0.8581171631813049,1022.0302734375,1631.0548095703125,689.2241821289062,108.57563272513244,914.6573486328125,6796.0,9468.516338825226,0.0,0.1999480128288269,0.014175701821503062,738.0,0.20780722796916962
1.0,700.1949380509194,792.3453109849497,0.1791987121105194,0.8664990663528442,739000,730.0023823860361,7994.966796875,739,515.6969652929957,6.154073715209961,6802.0,-1276.9027099609375,1.7945795059204102,943.9282836914062,0.13188506662845612,0.8281216621398926,668.383056640625,77.9376958174921,0.8583516478538513,1002.3885498046875,1556.6849365234375,689.8148803710938,108.63246104087034,909.029541015625,6802.0,9481.932872772217,0.0,0.2161513715982437,0.014175701821503062,739.0,0.14637699723243713
1.0,775.1599848676502,792.8190481169094,0.23409442603588104,0.8279421329498291,740000,723.350107709848,9293.5322265625,740,515.6892176724716,6.155892372131348,6810.0,-1275.787353515625,1.7943551540374756,944.4247436523438,0.13178162276744843,0.8281663656234741,678.1329345703125,77.93184721937217,0.8329497575759888,1033.0242919921875,1306.9903564453125,700.1449584960938,108.63494860499266,918.307373046875,6810.0,9495.476193666458,0.0,0.21392548084259033,0.013896384493189945,740.0,0.2157585173845291
1.0,751.0728857741016,791.4512715995278,0.16677303612232208,0.8251439332962036,741000,711.1818593435471,8526.689453125,741,515.8081807232393,6.1567182540893555,6816.0,-1282.8878173828125,1.7942837476730347,945.1392822265625,0.13176122307777405,0.8281925916671753,684.5891723632812,77.9261117164251,0.8491604924201965,1008.451416015625,1412.6700439453125,702.3028564453125,108.65947769953051,898.2728271484375,6816.0,9509.00774693489,0.0,0.20565374195575714,0.0136225708197137,741.0,0.26000750064849854
1.0,718.0156494045202,791.1425230576031,0.14225956797599792,0.8520752191543579,742000,743.4866501390582,8284.3291015625,742,516.4106385764092,6.155964374542236,6820.0,-1276.237060546875,1.7943600416183472,945.915771484375,0.13174258172512054,0.82821124792099,641.9573974609375,77.92095198185466,0.846544623374939,954.8174438476562,1501.72119140625,665.6942749023438,108.78152492668622,852.8330078125,6820.0,9522.470928907394,0.0,0.20823238790035248,0.01335415235733134,742.0,0.12207385897636414
1.0,1372.551236774832,796.9666028018967,0.12209682166576385,0.8513126373291016,743000,746.5095203521043,7836.9287109375,743,516.7153405042134,6.156015396118164,6825.0,-1287.3812255859375,1.7944183349609375,946.7654418945312,0.13183149695396423,0.8282088041305542,652.84033203125,77.9079077474446,0.8572844862937927,1081.9661865234375,1672.0484619140625,667.3190307617188,108.83750915750916,959.6203002929688,6825.0,9536.900957584381,0.0,0.18446789681911469,0.01335415235733134,743.0,0.21467986702919006
1.0,823.0122284651645,797.6821322964092,0.20006126165390015,0.8463108539581299,744000,761.0860863784491,7585.990234375,744,517.0945767835603,6.156175136566162,6830.0,-1293.006591796875,1.7944371700286865,947.5228271484375,0.13186490535736084,0.8282316327095032,622.0474243164062,77.90020785985264,0.848632276058197,1077.938232421875,1656.2054443359375,637.8822631835938,108.91317715959005,957.6780395507812,6830.0,9550.680549383163,0.0,0.1901429444551468,0.0136225708197137,744.0,0.21507662534713745
1.0,1030.5527393487232,801.7576751028937,0.16476115584373474,0.8572006225585938,745000,769.7668032920157,8295.3134765625,745,517.3690220405464,6.155616283416748,6836.0,-1277.4117431640625,1.7944294214248657,948.2421264648438,0.1319228708744049,0.8282420039176941,648.044921875,77.89079675783024,0.8481795191764832,1053.401611328125,1755.361328125,669.73779296875,108.96635459332943,943.84716796875,6836.0,9564.672991037369,0.0,0.20305317640304565,0.0136225708197137,745.0,0.0952988788485527
1.0,1322.4533288582538,807.6543505949127,0.21285320818424225,0.836408793926239,746000,779.7233981349912,9155.869140625,746,517.678001431218,6.155379772186279,6842.0,-1296.498779296875,1.7944716215133667,949.0047607421875,0.131934255361557,0.8282612562179565,668.5044555664062,77.87797793234749,0.8254596590995789,1096.550537109375,1552.848388671875,691.59765625,109.02703887752119,986.4346313476562,6842.0,9579.087950229645,0.0,0.21846182644367218,0.013896384493189945,746.0,0.21301910281181335
1.0,797.4678401479962,812.1817642654609,0.1593426913022995,0.8442130088806152,747000,797.2623498470227,7902.43115234375,747,517.9669482666883,6.156200885772705,6848.0,-1306.2188720703125,1.7946208715438843,949.6025390625,0.13200968503952026,0.828282356262207,666.1316528320312,77.87145907401917,0.8514435291290283,1064.9619140625,1579.548095703125,685.9795532226562,109.07710280373831,952.981201171875,6848.0,9592.731520414352,0.0,0.17834003269672394,0.013896384493189945,747.0,0.17655916512012482
1.0,989.3731474363522,814.9989570568482,0.22169925272464752,0.8062068819999695,748000,797.3354907688752,8637.7626953125,748,518.0894926161205,6.156387805938721,6855.0,-1285.0208740234375,1.7949469089508057,950.2955932617188,0.13220413029193878,0.8282841444015503,664.610595703125,77.86261110833381,0.831871509552002,1087.07861328125,1574.3028564453125,687.68310546875,109.09919766593727,985.0,6855.0,9606.664731025696,0.0,0.202778160572052,0.0136225708197137,748.0,0.3122375011444092
1.0,813.5005052714293,818.0598489066845,0.18051376938819885,0.8429821133613586,749000,794.9196356048612,7821.87109375,749,518.3418121469962,6.157046794891357,6862.0,-1273.7593994140625,1.794905662536621,951.2162475585938,0.13225142657756805,0.8282707929611206,663.4187622070312,77.85608869865517,0.8482792973518372,1100.5135498046875,1542.107421875,683.0445556640625,109.14733313902653,987.2958984375,6862.0,9620.313741922379,0.0,0.18822427093982697,0.0136225708197137,749.0,0.20952503383159637
1.0,737.5618944845786,818.5445316094001,0.3799711763858795,0.8000221252441406,750000,792.1356963408894,6806.6494140625,750,518.5384975668062,6.156791687011719,6868.0,-1271.8619384765625,1.794775128364563,952.0352172851562,0.13224652409553528,0.828292191028595,655.3395385742188,77.85040459329151,0.7794838547706604,1079.7498779296875,1515.3272705078125,669.9718627929688,109.19103086779266,976.4546508789062,6868.0,9633.861299991608,0.0,0.2173139601945877,0.0136225708197137,750.0,0.34054750204086304
1.0,793.951564259108,819.904003307,0.23069815337657928,0.8222272992134094,751000,783.9922736263673,7726.57421875,751,518.7701247378367,6.157420635223389,6874.0,-1286.7119140625,1.7947900295257568,952.748291015625,0.1322895884513855,0.8283173441886902,680.4208374023438,77.84354235567686,0.8285312652587891,1084.68994140625,1446.7139892578125,700.5197143554688,109.23828920570264,984.95166015625,6874.0,9647.556846380234,0.0,0.2156117707490921,0.013896384493189945,751.0,0.25216326117515564
1.0,712.6071765350059,817.7332909757528,0.25570157170295715,0.807697594165802,752000,800.3410368117634,7909.14990234375,752,519.1226177578912,6.1582746505737305,6879.0,-1300.8695068359375,1.794819712638855,953.5364379882812,0.13230419158935547,0.8283453583717346,668.1110229492188,77.8383714658921,0.8222062587738037,1114.378173828125,1724.723388671875,683.4354248046875,109.30992876871639,1007.0081787109375,6879.0,9661.044878482819,0.0,0.2175222635269165,0.0136225708197137,752.0,0.32028573751449585
1.0,1067.0919898363477,823.1431846710606,0.274851530790329,0.816219687461853,753000,790.7168256550186,6791.708984375,753,519.3166797616337,6.158609390258789,6886.0,-1284.7574462890625,1.794904351234436,954.0474243164062,0.1323426514863968,0.8283885717391968,671.6389770507812,77.82960721071085,0.8211687207221985,1012.1820068359375,1474.941162109375,693.615966796875,109.35172814406042,919.8524780273438,6886.0,9674.981372594833,0.0,0.21326898038387299,0.013896384493189945,753.0,0.26581820845603943
1.0,784.633159515981,824.8503322833396,0.24509300291538239,0.8183658123016357,754000,812.9532415130175,7380.1650390625,754,519.6116894563896,6.158857822418213,6890.0,-1298.7681884765625,1.794917345046997,954.6323852539062,0.13245710730552673,0.8284051418304443,679.3651733398438,77.82350348922077,0.8320489525794983,1014.3700561523438,1642.577880859375,701.1666259765625,109.41277213352686,916.6403198242188,6890.0,9688.589772939682,0.0,0.2069806158542633,0.01335415235733134,754.0,0.3079087734222412
1.0,803.688582341975,826.1920722695842,0.18039244413375854,0.8340451121330261,755000,818.962536917383,7276.65576171875,755,519.8462538866921,6.159093856811523,6897.0,-1293.218505859375,1.7950530052185059,955.1287841796875,0.13251762092113495,0.8284294009208679,678.9254150390625,77.8168577150124,0.8448597192764282,1029.279296875,1439.0379638671875,705.922119140625,109.45773524720893,925.2781982421875,6897.0,9702.267891168594,0.0,0.19213716685771942,0.014460633428115275,755.0,0.208912193775177
1.0,1013.062282948222,828.6991313877971,0.2589837312698364,0.8389198780059814,756000,809.661072241847,8579.0341796875,756,519.9856400554813,6.158829212188721,6904.0,-1270.3790283203125,1.7952827215194702,955.7024536132812,0.13256224989891052,0.8284498453140259,695.0250244140625,77.80900620368037,0.8281731009483337,1034.6092529296875,1451.81494140625,721.9188232421875,109.48566048667439,926.78515625,6904.0,9716.098905324936,0.0,0.19890306890010834,0.013896384493189945,756.0,0.25548356771469116
1.0,571.5429687044342,824.4168237389148,0.29825469851493835,0.8180167078971863,757000,831.4162458190079,6832.01708984375,757,520.2583497730004,6.158374309539795,6910.0,-1281.8106689453125,1.7954734563827515,956.3519897460938,0.13265284895896912,0.8284737467765808,684.8400268554688,77.80534574247883,0.8269613981246948,1062.074951171875,1225.173583984375,707.2489624023438,109.54428364688857,948.305908203125,6910.0,9729.408600091934,0.0,0.2046368271112442,0.013896384493189945,757.0,0.2984429597854614
1.0,827.5337443676783,824.1084502112449,0.2632163465023041,0.822147011756897,758000,844.2307305776409,8262.708984375,758,520.5530170572655,6.157557487487793,6915.0,-1304.8310546875,1.7957974672317505,956.9380493164062,0.13281367719173431,0.82848060131073,663.9896240234375,77.79900450257031,0.8338198065757751,1079.341064453125,1318.794189453125,684.4932861328125,109.60318148951555,967.235595703125,6915.0,9743.055259466171,0.0,0.21457235515117645,0.014175701821503062,758.0,0.29624080657958984
1.0,856.2433022051828,823.0644616630495,0.2301723212003708,0.8365158438682556,759000,819.8386043926502,7343.5693359375,759,520.8251629456933,6.157872200012207,6921.0,-1291.0272216796875,1.796055555343628,957.4622802734375,0.13296078145503998,0.8285024762153625,672.321533203125,77.79119809274712,0.8334399461746216,1045.446533203125,1455.9388427734375,691.0614013671875,109.65958676491836,936.82177734375,6921.0,9756.887907743454,0.0,0.19873279333114624,0.014460633428115275,759.0,0.23772144317626953
1.0,904.6623433557934,822.1687521888488,0.2908158302307129,0.8283993005752563,760000,811.45346631957,7772.89453125,760,521.0362468495449,6.157974720001221,6926.0,-1259.5233154296875,1.7961708307266235,958.2632446289062,0.1330464631319046,0.8285099864006042,681.00927734375,77.78396441310943,0.8217981457710266,1084.559814453125,1527.836181640625,699.2244262695312,109.7048801617095,977.1986083984375,6926.0,9770.651389837265,0.0,0.19987677037715912,0.013896384493189945,760.0,0.27272701263427734
1.0,698.3564472690878,821.3352262761043,0.3516581058502197,0.8117731809616089,761000,808.7440410856849,6905.58544921875,761,521.4107337942229,6.157473087310791,6932.0,-1257.8128662109375,1.7963484525680542,958.862060546875,0.13313056528568268,0.8285303115844727,666.4908447265625,77.77959956044626,0.7880293726921082,1067.3701171875,1356.599853515625,684.5040283203125,109.78015002885171,954.493896484375,6932.0,9784.056543111801,0.0,0.17052891850471497,0.0136225708197137,761.0,0.29009705781936646
1.0,1000.0301789818444,825.2806300606916,0.22839020192623138,0.8308299779891968,762000,796.9873383818274,7633.54638671875,762,521.5555120326441,6.1571831703186035,6939.0,-1242.2652587890625,1.7964746952056885,959.46533203125,0.13321897387504578,0.8285479545593262,652.916748046875,77.77130346166047,0.8360382914543152,1032.153076171875,1479.855712890625,677.0399780273438,109.81222078109238,921.818115234375,6939.0,9797.958451032639,0.0,0.2154383808374405,0.014460633428115275,762.0,0.2645546793937683
1.0,1204.7475109643497,831.0047503915021,0.165792778134346,0.8543713688850403,763000,802.6301768067798,8128.28173828125,763,521.8543481720451,6.156455039978027,6944.0,-1279.6611328125,1.7963159084320068,960.0875854492188,0.133125439286232,0.8285919427871704,654.8629760742188,77.75922928776428,0.852358341217041,1049.381591796875,1684.213134765625,679.1920166015625,109.87730414746544,947.7122802734375,6944.0,9812.340052604675,0.0,0.23196302354335785,0.014175701821503062,763.0,0.1782945990562439
1.0,305.86986135582003,828.8537544176859,0.23477166891098022,0.8420283198356628,764000,813.1836816835074,9446.7626953125,764,522.2158937677939,6.155387878417969,6948.0,-1251.7557373046875,1.7963746786117554,960.819091796875,0.13310956954956055,0.8286154866218567,666.5689697265625,77.75895964256391,0.8322717547416687,1070.46142578125,740.86767578125,685.4063110351562,109.95538284398388,972.110107421875,6948.0,9825.234333276749,0.0,0.19028668105602264,0.014175701821503062,764.0,0.20997728407382965
1.0,698.3116244574333,826.2945256446229,0.3642922043800354,0.811701774597168,765000,830.4849695724997,8740.443359375,765,522.5474165016702,6.154730796813965,6953.0,-1306.45458984375,1.7964450120925903,961.5969848632812,0.13313546776771545,0.8286234736442566,652.3777465820312,77.75459439222973,0.7909799218177795,1036.656005859375,1483.868408203125,677.57080078125,110.01725873723572,928.2780151367188,6953.0,9838.646911859512,0.0,0.19486895203590393,0.0136225708197137,765.0,0.3130663335323334
1.0,722.4043863072914,825.7843416253965,0.27037036418914795,0.8259385824203491,766000,837.6781575106861,7942.31396484375,766,522.772106851215,6.154422283172607,6958.0,-1278.5299072265625,1.796639084815979,962.2234497070312,0.1333092898130417,0.8286228775978088,657.02099609375,77.74975294259484,0.8256159424781799,1010.8285522460938,1267.086181640625,682.4185180664062,110.06179936763438,904.448486328125,6958.0,9852.121338129044,0.0,0.22376739978790283,0.013896384493189945,766.0,0.2949393391609192
1.0,590.2313926149429,823.3763193120928,0.36908772587776184,0.8120819926261902,767000,847.0502661173367,7424.322265625,767,523.043323976171,6.154526710510254,6964.0,-1282.8819580078125,1.7966833114624023,962.8139038085938,0.13334441184997559,0.8286519646644592,641.3068237304688,77.74568803245774,0.795727014541626,1002.2843017578125,1505.194091796875,664.7948608398438,110.1181792073521,902.9737548828125,6964.0,9865.498903036118,0.0,0.19064557552337646,0.0136225708197137,767.0,0.3380765914916992
1.0,893.113908562216,825.4637572747399,0.3409096896648407,0.7830954790115356,768000,845.0982588316784,7645.39013671875,768,523.282410904316,6.154541015625,6970.0,-1288.896240234375,1.796677827835083,963.461669921875,0.1333981454372406,0.8286715745925903,655.2117309570312,77.73864946335124,0.7976492047309875,1036.1884765625,1565.83447265625,678.449951171875,110.16987087517934,935.1830444335938,6970.0,9879.25575375557,0.0,0.20132198929786682,0.0136225708197137,768.0,0.3656153976917267
1.0,775.9608163580061,824.928030710353,0.26794466376304626,0.8160324096679688,769000,830.2444602877581,8519.515625,769,523.4586898884072,6.156684875488281,6977.0,-1295.7867431640625,1.7967528104782104,963.8707275390625,0.13344115018844604,0.8287101984024048,661.9490356445312,77.73204935841379,0.8289388418197632,1060.614501953125,1435.9755859375,681.5537109375,110.20424251110792,951.8592529296875,6977.0,9892.959292173386,0.0,0.2009717971086502,0.01335415235733134,769.0,0.2850176990032196
1.0,1005.8610691551048,825.4700925219953,0.3609813153743744,0.812118649482727,770000,820.969485372601,8878.3251953125,770,523.641250181984,6.157069206237793,6984.0,-1280.4619140625,1.7968425750732422,964.639404296875,0.13349683582782745,0.8287224173545837,658.6429443359375,77.72336481073344,0.794073224067688,1070.0323486328125,1461.406494140625,671.8851318359375,110.24398625429554,966.2483520507812,6984.0,9906.930842161179,0.0,0.19110062718391418,0.01335415235733134,770.0,0.3485383987426758
1.0,520.0033277224871,818.3765995943655,0.19164079427719116,0.8425161838531494,771000,833.3725575052658,8095.40771484375,771,523.9391068257323,6.156980991363525,6989.0,-1275.564453125,1.7970037460327148,965.2271728515625,0.13356231153011322,0.828760027885437,668.7216796875,77.72028019694301,0.8521397709846497,1061.820068359375,1086.599365234375,685.4083862304688,110.30662469595077,958.866455078125,6989.0,9920.190689563751,0.0,0.21731911599636078,0.014460633428115275,771.0,0.23463265597820282
1.0,501.77302501517624,817.5800609126322,0.2005142867565155,0.8313059210777283,772000,775.1638281001705,8071.4931640625,772,523.5720965369549,6.158520221710205,7003.0,-1285.37939453125,1.7970157861709595,965.24755859375,0.13355326652526855,0.8288280367851257,642.7567138671875,77.71893190790898,0.8355361223220825,1093.283935546875,1010.7399291992188,659.7122802734375,110.23432814508068,985.9371948242188,7003.0,9933.229665517807,0.0,0.22537241876125336,0.013896384493189945,772.0,0.25410500168800354
1.0,1053.1322639449986,818.4046701912218,0.1348263919353485,0.8646590113639832,773000,765.8239684818946,9259.0068359375,773,523.7465018178564,6.15879487991333,7009.0,-1253.4781494140625,1.7970885038375854,965.837646484375,0.13359685242176056,0.8288581967353821,640.626220703125,77.70940867496971,0.86005699634552,1079.130859375,1533.23388671875,657.7763671875,110.27179340847482,969.91064453125,7009.0,9947.315430402756,0.0,0.2061367928981781,0.01335415235733134,773.0,0.03527161851525307
1.0,955.0290287784453,822.9329197900311,0.2149738371372223,0.8609907627105713,774000,736.9199117079608,7849.001953125,774,523.7401702741661,6.158473014831543,7018.0,-1309.4183349609375,1.7970855236053467,966.2627563476562,0.13357479870319366,0.8288942575454712,635.205078125,77.70214906933083,0.8338731527328491,1073.7923583984375,1436.4058837890625,650.7177734375,110.266742661727,964.5023803710938,7018.0,9961.114451408386,0.0,0.20861926674842834,0.014175701821503062,774.0,0.14141234755516052
1.0,910.588678221949,823.4043325031005,0.20144608616828918,0.8412508368492126,775000,733.525651714333,7831.23876953125,775,523.9770365925118,6.157402515411377,7025.0,-1267.243408203125,1.7971701622009277,966.9530639648438,0.13365232944488525,0.8288982510566711,621.6671142578125,77.69434186994161,0.8425915241241455,1084.040771484375,1462.91552734375,643.4689331054688,110.31316725978648,975.866943359375,7025.0,9974.98635482788,0.0,0.17652568221092224,0.01335415235733134,775.0,0.200164794921875
1.0,351.79810171399635,818.7060092064017,0.23519235849380493,0.8458728790283203,776000,707.0595185192949,7689.416015625,776,524.0776653966365,6.1578369140625,7031.0,-1293.4111328125,1.7970772981643677,967.325927734375,0.1336100846529007,0.8289622068405151,643.9847412109375,77.69259559681802,0.8297861218452454,1093.21826171875,1011.0455322265625,665.2064819335938,110.34148769734036,992.25146484375,7031.0,9988.081799030304,0.0,0.18271172046661377,0.014175701821503062,776.0,0.23352491855621338
1.0,419.3131654177105,811.378968535782,0.1137256994843483,0.8655245304107666,777000,722.7312006444643,8466.697265625,777,524.4145658363307,6.157594680786133,7036.0,-1270.2149658203125,1.797007441520691,968.095458984375,0.13358990848064423,0.828991174697876,642.6130981445312,77.69058365203234,0.8619664311408997,1075.369140625,1651.31103515625,664.8018798828125,110.41770892552587,964.3006591796875,7036.0,10001.212032079697,0.0,0.2062983512878418,0.0136225708197137,777.0,0.11761687695980072
1.0,835.5498955073832,808.6148818001928,0.22879333794116974,0.8352298140525818,778000,712.0254845438787,8703.16015625,778,524.5541087678974,6.15796422958374,7044.0,-1300.9150390625,1.7970441579818726,968.6973266601562,0.13364911079406738,0.8290256857872009,650.9829711914062,77.68310318049261,0.8386470079421997,1079.4554443359375,1703.7210693359375,676.96875,110.44747302668938,968.2066650390625,7044.0,10015.047908067703,0.0,0.20646904408931732,0.013896384493189945,778.0,0.24457676708698273
1.0,1040.8497793030244,812.4785201225687,0.270974725484848,0.8335946202278137,779000,709.4973615428082,8291.9560546875,779,524.8731223117072,6.157492160797119,7048.0,-1300.904052734375,1.7970234155654907,969.678955078125,0.1336619257926941,0.8290411829948425,657.2197875976562,77.67297195107442,0.8344410061836243,1121.0556640625,1670.1175537109375,681.3732299804688,110.51262769580023,1011.744384765625,7048.0,10029.228706359863,0.0,0.19756729900836945,0.013091022799070031,779.0,0.24617065489292145
1.0,506.5774567246972,811.3988264156727,0.2103593498468399,0.8369385600090027,780000,701.9836764125528,7887.80078125,780,525.0915290766153,6.158713340759277,7053.0,-1307.799560546875,1.796991229057312,970.4754028320312,0.1336645781993866,0.8290665149688721,634.7791748046875,77.67021871199088,0.8421006202697754,1142.570068359375,1336.2332763671875,653.3063354492188,110.55933645257338,1033.030029296875,7053.0,10042.459168195724,0.0,0.18500320613384247,0.013091022799070031,780.0,0.2592240571975708
1.0,1172.1287010741487,815.1070263977687,0.2264166623353958,0.8478266000747681,781000,709.512502586709,8256.7998046875,781,525.4179044671896,6.158533573150635,7058.0,-1329.3392333984375,1.7969363927841187,971.337646484375,0.13358981907367706,0.8291162848472595,654.4276733398438,77.65903141963649,0.8371309638023376,1137.06640625,1737.7578125,675.962158203125,110.62921507509209,1026.1796875,7058.0,10056.7826526165,0.0,0.20635643601417542,0.0136225708197137,781.0,0.18753327429294586
1.0,694.0023079098889,817.9696990026364,0.2676038444042206,0.8354371190071106,782000,712.0845908924026,8770.828125,782,525.7194461012592,6.158804416656494,7064.0,-1302.3316650390625,1.796867847442627,971.7864990234375,0.13358844816684723,0.8291708827018738,664.7740478515625,77.65250295133366,0.842787504196167,1130.6304931640625,1523.2724609375,692.12548828125,110.69804643261608,1011.9769287109375,7064.0,10070.506040096283,0.0,0.19985125958919525,0.01335415235733134,782.0,0.2831072509288788
1.0,778.6954687012432,816.3262430932522,0.34742093086242676,0.8055841326713562,783000,703.0175627427072,8451.5380859375,783,525.8472998628238,6.159201622009277,7071.0,-1310.33642578125,1.797053575515747,972.4700927734375,0.13372483849525452,0.829191267490387,688.8563232421875,77.64635017578118,0.7999380826950073,1148.03125,1688.811767578125,705.049072265625,110.72804412388629,1030.2064208984375,7071.0,10084.18294262886,0.0,0.20158100128173828,0.0136225708197137,783.0,0.32797569036483765
1.0,946.4575114978021,821.5323121735596,0.27038973569869995,0.8152017593383789,784000,707.5660181556206,7756.08544921875,784,526.0601782064405,6.158624649047852,7077.0,-1304.1136474609375,1.7972713708877563,973.3001098632812,0.13383139669895172,0.8291919231414795,661.5997314453125,77.63698203415927,0.8240705132484436,1118.105712890625,1447.458984375,691.8622436523438,110.77476331779002,1005.067626953125,7077.0,10098.28021979332,0.0,0.1993621587753296,0.0136225708197137,784.0,0.30999043583869934
1.0,948.8542506104001,820.0342000015121,0.24702487885951996,0.8338088393211365,785000,670.1360389129279,6904.47705078125,785,525.9652922012178,6.159038066864014,7087.0,-1296.9404296875,1.7972787618637085,973.8880615234375,0.1339007019996643,0.8292136788368225,660.4939575195312,77.62939075727634,0.8266204595565796,1108.1290283203125,1562.08984375,679.1171875,110.76322844645125,989.1890258789062,7087.0,10112.149436473846,0.0,0.19596654176712036,0.01335415235733134,785.0,0.22931306064128876
1.0,720.6535473160503,817.5112287866359,0.22874146699905396,0.8150907158851624,786000,687.3268320229369,8639.5908203125,786,526.1983205502492,6.158699035644531,7092.0,-1314.3756103515625,1.7973911762237549,974.6648559570312,0.1339655965566635,0.8292292356491089,659.4146118164062,77.62439778708998,0.8273869752883911,1135.995361328125,1453.8697509765625,678.0584106445312,110.8168358714044,1020.02587890625,7092.0,10125.682419538498,0.0,0.1912410408258438,0.013896384493189945,786.0,0.2784166634082794
1.0,519.8742530252424,814.3294331946242,0.10230360925197601,0.8745115399360657,787000,704.9880464551298,10089.748046875,787,526.2427576012605,6.158822059631348,7100.0,-1307.4730224609375,1.797229528427124,975.2725219726562,0.13385389745235443,0.8292878270149231,674.2402954101562,77.62044539312005,0.8657203316688538,1144.077880859375,936.1861572265625,698.8705444335938,110.83549295774648,1039.516845703125,7100.0,10139.081217765808,0.0,0.18785445392131805,0.013896384493189945,787.0,0.042207345366477966
1.0,698.1535275830116,815.9325458641714,0.28656235337257385,0.810507595539093,788000,707.694335679376,8053.25244140625,788,526.3320671038905,6.163192272186279,7107.0,-1297.22119140625,1.7971946001052856,975.7586059570312,0.13383685052394867,0.8293566107749939,690.38330078125,77.6151930138217,0.8161680698394775,1154.1580810546875,1325.655517578125,712.876953125,110.85901224145209,1044.09619140625,7107.0,10152.651425600052,0.0,0.20327064394950867,0.01335415235733134,788.0,0.29265084862709045
1.0,972.1452466053258,819.8415853903946,0.2907562553882599,0.8159369230270386,789000,688.1994483551495,8833.634765625,789,526.0770398322244,6.163631916046143,7119.0,-1320.26953125,1.7971858978271484,976.0435791015625,0.13396534323692322,0.8294247984886169,678.8069458007812,77.60636030708261,0.8193802833557129,1118.394775390625,1507.3798828125,700.4992065429688,110.81724961370979,1009.7067260742188,7119.0,10166.69248342514,0.0,0.2122548669576645,0.0136225708197137,789.0,0.28366711735725403
1.0,413.9476102753564,819.3993782753362,0.20580382645130157,0.8351368308067322,790000,679.8879952728388,8487.48046875,790,526.1628482137411,6.163419723510742,7126.0,-1310.853759765625,1.7971771955490112,976.6083374023438,0.13404503464698792,0.8294341564178467,682.10400390625,77.6045074892448,0.8445740938186646,1165.6943359375,1099.4832763671875,702.40087890625,110.83791748526522,1048.9886474609375,7126.0,10179.821063995361,0.0,0.20058058202266693,0.01335415235733134,790.0,0.2584497928619385
1.0,822.218533152269,819.5221645036631,0.2073359489440918,0.8559145331382751,791000,681.1899987905855,8851.6689453125,791,526.3601859705187,6.163017272949219,7133.0,-1317.1962890625,1.7972667217254639,977.18701171875,0.13403010368347168,0.829478919506073,690.5717163085938,77.59703998771496,0.8470746278762817,1174.628173828125,1681.9383544921875,710.7906494140625,110.8811159399972,1049.49169921875,7133.0,10193.68780207634,0.0,0.2060101479291916,0.0136225708197137,791.0,0.18453508615493774
1.0,1089.8251236868834,824.5358781818297,0.1697014421224594,0.8442650437355042,792000,684.0648417859802,9150.634765625,792,526.6458401390892,6.163050651550293,7137.0,-1293.83203125,1.7973350286483765,977.6054077148438,0.13397614657878876,0.8295519351959229,680.022216796875,77.58723264993047,0.840889036655426,1176.584228515625,1579.51904296875,702.4182739257812,110.94563542104525,1062.504150390625,7137.0,10207.865043640137,0.0,0.2199283093214035,0.01335415235733134,792.0,0.19125425815582275
