reference_actor_Q_mean,obs_rms_mean,rollout/return_history,obs_rms_std,eval/return,rollout/episode_steps,rollout/Q_mean,train/loss_critic,eval/episodes,total/steps_per_second,train/loss_actor,total/epochs,total/duration,train/param_noise_distance,reference_action_mean,reference_perturbed_action_mean,rollout/return,total/episodes,param_noise_stddev,reference_perturbed_action_std,ret_rms_mean,rollout/actions_mean,eval/return_history,reference_Q_mean,reference_actor_Q_std,rollout/episodes,rollout/actions_std,reference_Q_std,eval/Q,total/steps,ret_rms_std,reference_action_std
1321.2288818359375,1.8535295724868774,907.9605079200855,6.316938877105713,237.32801039545643,113.07169274537695,1353.1265869140625,18268.92578125,795.0,81.29190670651658,-1892.9085693359375,795,9779.57132768631,0.19818469882011414,-0.017440976575016975,0.008495763875544071,529.0796372377614,7030.0,0.013091022799070031,0.8737472295761108,0.0,0.1335713267326355,948.3045972996727,1205.60302734375,1012.6666259765625,7030.0,0.8196501731872559,965.3324584960938,2242.122314453125,795000,1.0,0.8751381635665894
1338.789306640625,1.8533275127410889,913.0245605574819,6.316376209259033,1364.7368317113687,113.1317697228145,1354.630126953125,17899.509765625,796.0,81.27682468090313,-1924.6697998046875,796,9793.689691066742,0.1906118541955948,-0.03119228221476078,-0.07012646645307541,529.3495001119494,7035.0,0.0136225708197137,0.8797593712806702,0.0,0.13342252373695374,951.0733944966163,1207.3338623046875,1010.7315673828125,7035.0,0.8196247220039368,962.2412109375,2489.042724609375,796000,1.0,0.8873752355575562
1308.7021484375,1.8531789779663086,914.1078923189087,6.315863609313965,413.68774522455067,113.19133522727273,1356.06494140625,17288.248046875,797.0,81.27304267425089,-1903.1990966796875,797,9806.449639081955,0.20937733352184296,-0.07755064219236374,-0.031140506267547607,529.6194873192939,7040.0,0.0136225708197137,0.8820177912712097,0.0,0.13323974609375,947.77553249742,1191.87939453125,996.6339111328125,7040.0,0.8196604251861572,946.8687744140625,2756.006103515625,797000,1.0,0.8784670829772949
1296.29736328125,1.8532296419143677,935.3803213690262,6.315260410308838,534.2872843509319,113.27640545144804,1357.286376953125,18877.33203125,798.0,81.26670559680775,-1866.500732421875,798,9819.519496202469,0.20789667963981628,-0.04933446645736694,-0.058469921350479126,530.0141137849351,7044.0,0.0136225708197137,0.8785511255264282,0.0,0.13321882486343384,944.6912429183577,1181.3851318359375,1020.2496948242188,7044.0,0.8196561336517334,975.2954711914062,1816.4212646484375,798000,1.0,0.8682996034622192
1268.723388671875,1.8530391454696655,930.6902969564061,6.3152031898498535,924.7460863625529,113.33877145694424,1358.3404541015625,20930.703125,799.0,81.25713927506685,-1901.9453125,799,9832.982149362564,0.19147059321403503,0.01226804405450821,0.05700827017426491,530.2815480910739,7049.0,0.012580215599082718,0.8704057931900024,0.0,0.13314788043498993,942.6053394424266,1154.032470703125,990.8847045898438,7049.0,0.8196656703948975,944.583251953125,2264.127685546875,799000,1.0,0.8721062541007996
1272.57763671875,1.8529921770095825,885.4589600616545,6.315284729003906,1102.8474755860113,113.34623015873017,1359.3739013671875,16637.806640625,800.0,81.24761709378033,-1950.2490234375,800,9846.442623376846,0.21641281247138977,0.03867476433515549,-0.000652641523629427,530.2915226187646,7056.0,0.012833077932624282,0.8776740431785583,0.0,0.1331973373889923,938.3046270929334,1163.6221923828125,1009.7064819335938,7056.0,0.8196536898612976,963.7118530273438,2208.9873046875,800000,1.0,0.8727480173110962
1266.8985595703125,1.852957010269165,874.3544138493992,6.315000534057617,753.8664129852717,113.4197111299915,1360.4796142578125,16960.23046875,801.0,81.24202627729477,-1891.8009033203125,801,9859.429124355316,0.21736520528793335,0.050492629408836365,0.06074938923120499,530.6444194859314,7062.0,0.013091022799070031,0.8730339407920837,0.0,0.13321180641651154,931.2417714600879,1145.8851318359375,984.46875,7062.0,0.819625973701477,935.5133666992188,2097.525146484375,801000,1.0,0.8755946755409241
1283.3173828125,1.8529661893844604,886.2304339183622,6.314045429229736,865.7709273783696,113.46476082649306,1361.5372314453125,19555.546875,802.0,81.23480880227257,-1930.036376953125,802,9872.615099668503,0.19187532365322113,-0.05384434014558792,0.003002540208399296,530.8702826230403,7066.0,0.013091022799070031,0.8766506910324097,0.0,0.13314886391162872,934.157560837944,1167.1663818359375,1004.8480834960938,7066.0,0.8196521401405334,953.3451538085938,2125.261474609375,802000,1.0,0.8704155683517456
1289.46484375,1.8527911901474,867.0382105057043,6.313934803009033,1227.2558884107714,113.51074356799548,1362.5421142578125,16614.54296875,803.0,81.22415289394225,-1896.9169921875,803,9886.221910476685,0.20366866886615753,0.12230073660612106,0.11964211612939835,531.0863987781553,7074.0,0.012580215599082718,0.8647887706756592,0.0,0.13308487832546234,933.8675761958424,1172.03955078125,1023.2941284179688,7074.0,0.819672703742981,974.8998413085938,2712.782958984375,803000,1.0,0.8596030473709106
1302.3597412109375,1.8527377843856812,839.6943106919429,6.3144097328186035,812.6942100070607,113.51108287448821,1363.5994873046875,17475.3359375,804.0,81.21868043136158,-1931.4237060546875,804,9899.200476169586,0.1826113909482956,0.07267744094133377,0.07583004236221313,531.1126518803729,7083.0,0.013091022799070031,0.87260901927948,0.0,0.13303281366825104,931.9049093672922,1186.711181640625,1037.93896484375,7083.0,0.8196806907653809,991.8175048828125,2071.971923828125,804000,1.0,0.8712342977523804
1266.93408203125,1.8526647090911865,800.1398330957043,6.316310882568359,728.6203313958343,113.4906937394247,1364.072021484375,15761.4951171875,805.0,81.21360088766404,-1899.271728515625,805,9912.132834911346,0.21268212795257568,0.023569583892822266,0.06727641820907593,531.0197235543524,7092.0,0.012580215599082718,0.8656070232391357,0.0,0.13295716047286987,931.8413936798768,1150.2548828125,1030.3819580078125,7092.0,0.8197183609008789,981.2706298828125,2110.707275390625,805000,1.0,0.8656108975410461
1313.15087890625,1.8524671792984009,814.9169049037888,6.315905570983887,1390.9410834259586,113.5415081042988,1365.7421875,15629.5224609375,806.0,81.19984292158819,-1862.115478515625,806,9926.127576112747,0.21461448073387146,0.02373281493782997,0.11514037847518921,531.2768282044829,7095.0,0.012580215599082718,0.8651984930038452,0.0,0.1328984797000885,932.0798538007533,1187.281005859375,1041.5758056640625,7095.0,0.819684624671936,995.7391357421875,2935.454833984375,806000,1.0,0.8761744499206543
1290.69140625,1.8523962497711182,854.5194406275057,6.316147804260254,653.5070538658049,113.68484080022542,1367.106201171875,19005.2265625,807.0,81.19547672426523,-1921.2535400390625,807,9938.977299690247,0.1955794394016266,-0.021640565246343613,-0.016569465398788452,531.9600139732926,7098.0,0.012332335652468109,0.8878164887428284,0.0,0.13284242153167725,928.5131787096637,1163.41259765625,1030.6612548828125,7098.0,0.8196805715560913,983.6376342773438,1879.025634765625,807000,1.0,0.8789151310920715
1319.0872802734375,1.8524932861328125,846.2588284137299,6.314868450164795,971.2540808734562,113.74531887934675,1368.353271484375,18418.953125,808.0,81.18687174082177,-1891.546142578125,808,9952.347992658615,0.2011754810810089,0.08411021530628204,0.08263997733592987,532.2472355108283,7103.0,0.012580215599082718,0.8618819117546082,0.0,0.13285425305366516,933.1482893691568,1196.173095703125,1029.677978515625,7103.0,0.8196611404418945,982.9061889648438,2741.074462890625,808000,1.0,0.8646188974380493
1321.48583984375,1.85250723361969,849.135590716291,6.315680503845215,894.3320690252627,113.77687113111986,1369.47216796875,15288.4345703125,809.0,81.17889218810733,-1928.41162109375,809,9965.644740819931,0.21574784815311432,0.10672622919082642,0.0758548453450203,532.3821225312847,7108.0,0.012332335652468109,0.873921275138855,0.0,0.13294866681098938,932.352532228245,1198.775634765625,1023.8486328125,7108.0,0.8196368217468262,977.985107421875,2428.807861328125,809000,1.0,0.8626514077186584
1307.752197265625,1.852487564086914,848.8363371643952,6.315450668334961,1387.8772547823012,113.86573878813441,1370.8424072265625,15919.2099609375,810.0,81.16461221717212,-1921.505615234375,810,9979.718720674515,0.2046770602464676,0.06700606644153595,0.103791743516922,532.7978735341399,7113.0,0.012580215599082718,0.8754807710647583,0.0,0.13302014768123627,934.8996866155172,1182.444091796875,1026.9244384765625,7113.0,0.8195947408676147,978.3860473632812,2520.79443359375,810000,1.0,0.8821837902069092
1353.975830078125,1.8522967100143433,851.0139462792204,6.314916610717773,741.6022758721459,113.92680528238269,1372.1134033203125,16108.8583984375,811.0,81.15931675959825,-1924.2271728515625,811,9992.691318511963,0.19435842335224152,-0.040089599788188934,-0.06224830076098442,533.1022993726184,7118.0,0.01335415235733134,0.8884575963020325,0.0,0.13288936018943787,924.5173369340463,1233.63623046875,1024.6925048828125,7118.0,0.8195953369140625,981.2196655273438,2375.46337890625,811000,1.0,0.8744601607322693
1363.3310546875,1.8521910905838013,867.0454461239917,6.3145341873168945,916.7519300992078,114.01081156978377,1373.41259765625,17669.51171875,812.0,81.15159437097344,-1939.05615234375,812,10005.964840173721,0.1865575909614563,0.08046318590641022,0.06918284296989441,533.4911617650456,7122.0,0.012833077932624282,0.8834609389305115,0.0,0.13282877206802368,918.6032135692689,1237.944580078125,1022.4535522460938,7122.0,0.8195967674255371,976.7238159179688,2354.388671875,812000,1.0,0.8778448104858398
1385.1136474609375,1.8520876169204712,859.1469911610106,6.314422130584717,451.02598223661545,114.04685746352413,1374.4578857421875,16926.5703125,813.0,81.15022808387008,-1936.02294921875,813,10018.456130027771,0.21114103496074677,-0.05961112305521965,0.002342741470783949,533.6657306966291,7128.0,0.013091022799070031,0.8661254048347473,0.0,0.1327870637178421,915.3003153931444,1263.6815185546875,1019.1754150390625,7128.0,0.8195907473564148,969.7511596679688,2204.60009765625,813000,1.0,0.8648937940597534
1346.702880859375,1.8519941568374634,862.4579211908425,6.3142828941345215,559.1030687474934,114.12535053280988,1375.8707275390625,16075.728515625,814.0,81.1471943650223,-1940.67724609375,814,10031.153958797455,0.1863924264907837,0.07367143779993057,0.05943019315600395,534.0370823966073,7132.0,0.013091022799070031,0.8830519318580627,0.0,0.13270102441310883,901.6989179499582,1218.454345703125,1012.0242919921875,7132.0,0.8196038007736206,974.5557861328125,1695.027099609375,814000,1.0,0.8787454962730408
1355.9462890625,1.8518649339675903,882.8178177409594,6.314949989318848,711.3717198210196,114.20235426008969,1377.398681640625,14751.8837890625,815.0,81.14235744272487,-1973.9312744140625,815,10044.07593870163,0.20968091487884521,0.1640464961528778,0.14484860002994537,534.4024410242741,7136.0,0.01335415235733134,0.8700307011604309,0.0,0.13272103667259216,901.0894652521202,1235.485107421875,1007.6686401367188,7136.0,0.8195692896842957,965.3238525390625,2268.583740234375,815000,1.0,0.8633041381835938
1328.541259765625,1.851938009262085,851.8169530193196,6.314675807952881,1533.3632197089987,114.22584710165219,1378.7010498046875,16605.9296875,816.0,81.12700141411938,-1969.5478515625,816,10058.303472042084,0.19858326017856598,0.097701296210289,0.10442958027124405,534.4984290838497,7142.0,0.0136225708197137,0.8652706146240234,0.0,0.13281765580177307,906.6192597912174,1206.7615966796875,1014.9008178710938,7142.0,0.8195542097091675,969.025390625,2680.41796875,816000,1.0,0.8672451972961426
1376.7265625,1.85183846950531,851.7022466569374,6.314892768859863,869.0005764760157,114.27168438724118,1380.038330078125,17150.75390625,817.0,81.12089774983293,-1982.549560546875,817,10071.38755440712,0.18055292963981628,-0.03375903144478798,0.03753899037837982,534.6950146543517,7148.0,0.013091022799070031,0.8769258856773376,0.0,0.1328163594007492,904.6646892668971,1245.62939453125,1035.2713623046875,7148.0,0.8195416331291199,987.694580078125,2240.6904296875,817000,1.0,0.8756656050682068
1399.656494140625,1.8518002033233643,858.4646382144257,6.315002918243408,739.7661725755977,114.32261671792004,1381.0684814453125,17444.306640625,818.0,81.1157131783109,-1952.4737548828125,818,10084.359342336655,0.20532795786857605,0.11984356492757797,0.11056333035230637,534.9422626685131,7154.0,0.012833077932624282,0.8721915483474731,0.0,0.13282223045825958,907.1730048301669,1259.806640625,1055.5638427734375,7154.0,0.8195396661758423,999.9927978515625,2305.63720703125,818000,1.0,0.8635650873184204
1380.5042724609375,1.8518199920654297,853.3579090820449,6.3144330978393555,575.9616290426268,114.3563748079877,1382.395263671875,17217.98046875,819.0,81.11127462682586,-1946.307373046875,819,10097.239918470383,0.19376805424690247,-0.015116973780095577,-0.012897209264338017,535.1065194602962,7161.0,0.012833077932624282,0.8756718635559082,0.0,0.13287384808063507,907.3601537843756,1258.781005859375,1050.56982421875,7161.0,0.8195180892944336,1004.7227172851562,1882.84716796875,819000,1.0,0.8688791394233704
1344.09912109375,1.851853370666504,834.1401963015966,6.314789295196533,478.4495261426423,114.38351004464286,1383.4815673828125,15421.337890625,820.0,81.10916537482922,-1956.1507568359375,820,10109.831561088562,0.22435711324214935,0.061844293028116226,0.03797342628240585,535.2132697079087,7168.0,0.012833077932624282,0.8813533186912537,0.0,0.13288630545139313,903.1323932434669,1216.4716796875,1055.0902099609375,7168.0,0.8195198178291321,1003.5015869140625,2598.877197265625,820000,1.0,0.8763103485107422
1309.56591796875,1.8519045114517212,819.7016613522724,6.315694808959961,339.7159106215577,114.37104639821652,1383.9862060546875,16993.98046875,821.0,81.10866832860184,-1944.98291015625,821,10122.222654104233,0.18727433681488037,0.13705050945281982,0.09352655708789825,535.1074151808797,7177.0,0.012580215599082718,0.8681788444519043,0.0,0.13294333219528198,895.1917443867866,1174.9156494140625,1033.3701171875,7177.0,0.8195409774780273,981.927490234375,2080.206298828125,821000,1.0,0.8717688322067261
1346.54443359375,1.8519750833511353,820.0724000979076,6.316100597381592,636.3566967623242,114.37559142777623,1384.5811767578125,15594.7177734375,822.0,81.104703831323,-1953.9140625,822,10135.047181844711,0.2018766552209854,0.03220672532916069,0.04649563506245613,535.1056981538375,7186.0,0.012580215599082718,0.8764045834541321,0.0,0.1329774707555771,894.1866738810204,1221.8480224609375,1060.9610595703125,7186.0,0.8195666670799255,1010.1408081054688,2385.188720703125,822000,1.0,0.8704921007156372
1358.94189453125,1.8517680168151855,845.0180589019665,6.317592620849609,891.3827370971734,114.44374913085802,1385.9881591796875,20546.0546875,823.0,81.09755766488615,-1929.7269287109375,823,10148.271090984344,0.2070004791021347,0.04835101589560509,0.052791744470596313,535.4210656583924,7191.0,0.012332335652468109,0.8667606115341187,0.0,0.13288705050945282,894.7543351271134,1236.841064453125,1069.500732421875,7191.0,0.8195657134056091,1016.2203369140625,2091.20556640625,823000,1.0,0.8686870336532593
1337.2177734375,1.8517816066741943,791.8071884187498,6.3172287940979,621.6661939820222,114.47450326524941,1387.1690673828125,18875.947265625,824.0,81.09400431619126,-1953.8360595703125,824,10161.047132253647,0.1906384974718094,0.09689539670944214,0.08165266364812851,535.5491011517025,7197.0,0.0136225708197137,0.8653787970542908,0.0,0.1329231560230255,885.9155464142149,1210.62109375,1067.8106689453125,7197.0,0.8195623159408569,1021.8585205078125,1752.8848876953125,824000,1.0,0.8653152585029602
1295.6146240234375,1.8517169952392578,775.3127536240753,6.317935943603516,1168.9486017103222,114.48938237335184,1388.0594482421875,17245.283203125,825.0,81.08346976838553,-1960.3408203125,825,10174.700248479843,0.19146236777305603,0.11189096421003342,0.08412636071443558,535.6147490878187,7205.0,0.012580215599082718,0.8710080981254578,0.0,0.13291211426258087,889.8047099484533,1180.246826171875,1059.798828125,7205.0,0.8195912837982178,1014.0656127929688,2595.7861328125,825000,1.0,0.8690201640129089
1322.731201171875,1.85163414478302,780.0574675343296,6.317627429962158,1287.9225369131352,114.57428214731586,1389.088134765625,18185.984375,826.0,81.07118628031944,-1889.46337890625,826,10188.576705217361,0.18710891902446747,0.12305024266242981,0.10263482481241226,536.0157790449772,7209.0,0.013091022799070031,0.8750413656234741,0.0,0.13288985192775726,890.3004538652301,1199.2801513671875,1053.8826904296875,7209.0,0.8195896744728088,1008.9823608398438,2760.302734375,826000,1.0,0.8686798810958862
1331.39404296875,1.8516688346862793,785.2798603371032,6.317025661468506,561.5979999771387,114.63565784001109,1390.103515625,17129.126953125,827.0,81.06810655533614,-1948.018310546875,827,10201.29906988144,0.2064928263425827,0.08291646838188171,0.12413442879915237,536.298247675315,7213.0,0.012833077932624282,0.8685351610183716,0.0,0.13289029896259308,890.7638585834455,1202.2412109375,1033.3507080078125,7213.0,0.8195973634719849,988.9827880859375,2126.027587890625,827000,1.0,0.876893162727356
1334.768798828125,1.8516792058944702,725.2769946680153,6.32041597366333,716.2518690360696,114.62799390834833,1390.75537109375,17541.740234375,828.0,81.06377216895223,-1934.753173828125,828,10214.180488348007,0.19257713854312897,0.07660821080207825,0.04822314530611038,536.2734182509166,7223.0,0.012833077932624282,0.8609175086021423,0.0,0.13292695581912994,891.5069504512596,1210.125244140625,1033.905517578125,7223.0,0.8196139931678772,982.9090576171875,2098.06640625,828000,1.0,0.8654567003250122
1308.1392822265625,1.851401925086975,680.1553698077613,6.3212690353393555,607.4755981751688,114.5931148900871,1391.5546875,18954.857421875,829.0,81.05905391839858,-1977.0233154296875,829,10227.11171579361,0.18813467025756836,0.13293734192848206,0.028086859732866287,536.0826000740645,7233.0,0.01335415235733134,0.881557285785675,0.0,0.13285888731479645,890.1553625228973,1187.135009765625,1020.5863037109375,7233.0,0.8196359872817993,973.0497436523438,2692.466552734375,829000,1.0,0.870660126209259
1304.3004150390625,1.8511933088302612,659.2502068964911,6.321898937225342,506.46848983164193,114.62215163651429,1392.7171630859375,16611.416015625,830.0,81.05597927793544,-1991.09130859375,830,10239.83680653572,0.19981947541236877,0.14889787137508392,0.09897215664386749,536.2079148589468,7241.0,0.013091022799070031,0.8613160848617554,0.0,0.1328069567680359,889.1203350912095,1183.7408447265625,1037.4114990234375,7241.0,0.8196355700492859,993.9622802734375,1955.09912109375,830000,1.0,0.8555294275283813
1301.86962890625,1.8510903120040894,612.6967991020524,6.323918342590332,605.6831861097014,114.57024679442989,1393.1883544921875,16711.814453125,831.0,81.05289115189561,-1966.056884765625,831,10252.564568519592,0.19850453734397888,0.1471482366323471,0.15173180401325226,535.9644332440635,7253.0,0.012580215599082718,0.8666117191314697,0.0,0.1328183114528656,879.8116986140445,1175.8876953125,1030.4927978515625,7253.0,0.8196579813957214,986.669921875,2128.95703125,831000,1.0,0.864055871963501
1349.04443359375,1.8512825965881348,608.3312097019536,6.323187828063965,1018.6528183353064,114.59848484848484,1394.03564453125,17668.041015625,832.0,81.04519670012677,-1940.38232421875,832,10265.876743793488,0.16167320311069489,0.12600919604301453,0.18339398503303528,536.1162197718156,7260.0,0.012833077932624282,0.8563941717147827,0.0,0.13298417627811432,876.3333834319383,1224.763671875,1033.81298828125,7260.0,0.8196645975112915,988.4445190429688,2257.466552734375,832000,1.0,0.8623985052108765
1332.5714111328125,1.8512545824050903,612.5626687523288,6.323569297790527,868.0302522324412,114.6094674556213,1394.927001953125,17247.951171875,833.0,81.0385762798432,-2006.1387939453125,833,10279.055213451385,0.19998355209827423,0.06512123346328735,0.14637349545955658,536.179251969258,7267.0,0.013091022799070031,0.8673146367073059,0.0,0.1329815834760666,879.929401694311,1214.553955078125,1036.811767578125,7267.0,0.8196824193000793,990.8343505859375,2260.08447265625,833000,1.0,0.8692166209220886
1300.641357421875,1.8511338233947754,616.1402415741047,6.322896957397461,643.7158870250074,114.62697648838169,1396.3792724609375,18666.7421875,834.0,81.03478318522116,-1981.745361328125,834,10291.876737594604,0.19678571820259094,0.1460597962141037,0.11365155875682831,536.263367042079,7273.0,0.012833077932624282,0.8685410618782043,0.0,0.13292217254638672,876.2628688431582,1181.37158203125,1023.4585571289062,7273.0,0.8196729421615601,977.173583984375,2103.30078125,834000,1.0,0.8642158508300781
1314.5592041015625,1.8510979413986206,646.123263163855,6.322634220123291,1607.924011672729,114.70105783761505,1397.5672607421875,17752.96875,835.0,81.01901717764873,-1950.8939208984375,835,10306.222280740738,0.2222234606742859,0.09918845444917679,0.12345827370882034,536.6057466776228,7279.0,0.012580215599082718,0.8690271973609924,0.0,0.13291269540786743,884.4485475416269,1188.553955078125,1043.6578369140625,7279.0,0.8196709752082825,995.2789916992188,2929.241943359375,835000,1.0,0.8746374249458313
1312.959716796875,1.8511756658554077,654.3826003928489,6.322709083557129,1358.3405255809632,114.72975569585506,1398.621337890625,18754.91796875,836.0,81.00531762671942,-1946.8994140625,836,10320.31012892723,0.1894623041152954,0.07876995205879211,0.10534917563199997,536.7427679073237,7286.0,0.013091022799070031,0.877607524394989,0.0,0.13297869265079498,886.8527654739893,1197.41650390625,1050.4246826171875,7286.0,0.8196757435798645,1004.7683715820312,2704.156005859375,836000,1.0,0.8805232048034668
1295.4554443359375,1.851114273071289,631.1960720116732,6.322556972503662,186.782221197015,114.75346222405047,1400.1912841796875,20751.283203125,837.0,81.00592504297694,-1946.5262451171875,837,10332.577518939972,0.22894935309886932,0.10804928094148636,0.08186089247465134,536.8450692251557,7293.0,0.012833077932624282,0.8791165947914124,0.0,0.1329529881477356,878.7466401051715,1181.55810546875,1043.926513671875,7293.0,0.8196532726287842,998.4528198242188,3057.071044921875,837000,1.0,0.8738862872123718
1312.5614013671875,1.8510315418243408,629.9293272907444,6.322922706604004,1598.9582535407715,114.77917808219178,1401.5684814453125,16562.86328125,838.0,80.99012232162761,-1981.9007568359375,838,10346.94078707695,0.2039652317762375,0.09493214637041092,0.08568829298019409,536.9550271318743,7300.0,0.013091022799070031,0.8735621571540833,0.0,0.13295064866542816,885.3586209114831,1187.36279296875,1051.5155029296875,7300.0,0.8196435570716858,1009.4671020507812,3066.308837890625,838000,1.0,0.8805414438247681
1330.550048828125,1.8511114120483398,665.1948157380727,6.323066711425781,1071.439700318566,114.8722442831713,1403.1517333984375,18148.578125,839.0,80.98022684464833,-1978.420654296875,839,10360.553837537766,0.20609724521636963,0.009898458607494831,0.040712203830480576,537.3879752433065,7303.0,0.013091022799070031,0.878838300704956,0.0,0.1329321265220642,886.1195318352977,1204.8251953125,1056.8111572265625,7303.0,0.8196578025817871,1021.11181640625,2443.041748046875,839000,1.0,0.8871525526046753
1353.8349609375,1.8510483503341675,618.7814210353862,6.323322772979736,908.3270021402365,114.87841903719912,1404.10205078125,17330.822265625,840.0,80.97311342328149,-1951.9810791015625,840,10373.8137819767,0.18874400854110718,0.025478584691882133,0.037239763885736465,537.4016890231237,7312.0,0.013091022799070031,0.8836211562156677,0.0,0.1329267919063568,886.4840663908941,1235.1905517578125,1073.8116455078125,7312.0,0.8196659088134766,1033.2813720703125,2534.76904296875,840000,1.0,0.8854382634162903
1320.419677734375,1.8509879112243652,622.4754135847724,6.3244805335998535,1079.9337846220171,114.91391090461875,1405.513916015625,17805.623046875,841.0,80.96369085181065,-1964.458740234375,841,10387.372304201126,0.20593085885047913,0.010953158140182495,-0.0049620638601481915,537.5539519433937,7318.0,0.012580215599082718,0.8774899840354919,0.0,0.13293860852718353,888.7614330036756,1208.1845703125,1075.2952880859375,7318.0,0.819659948348999,1029.60302734375,2831.6201171875,841000,1.0,0.8740170001983643
1252.686767578125,1.8509228229522705,631.5433529563603,6.324931621551514,711.513393658612,114.91497202129112,1406.517822265625,19120.6640625,842.0,80.95869929954786,-1987.177490234375,842,10400.364720344543,0.2011992633342743,0.08856343477964401,0.11438655853271484,537.555802944895,7327.0,0.013091022799070031,0.8819952607154846,0.0,0.1329423487186432,887.9426666484808,1134.952392578125,1060.067626953125,7327.0,0.8196741342544556,1017.0122680664062,2508.063232421875,842000,1.0,0.881553590297699
1254.430908203125,1.8511093854904175,654.1245929941504,6.3242692947387695,1183.574316707541,114.95240043644299,1407.5858154296875,19578.822265625,843.0,80.94835545804787,-1972.1270751953125,843,10414.047267913818,0.20334061980247498,0.1057860255241394,0.10481540858745575,537.7165179887404,7332.0,0.012332335652468109,0.8775252103805542,0.0,0.133001908659935,892.1129800171216,1132.060546875,1073.436279296875,7332.0,0.819670557975769,1029.17333984375,2821.120361328125,843000,1.0,0.8703386187553406
1271.3651123046875,1.851188063621521,668.1781225387716,6.324131965637207,643.319477521482,115.02453318795148,1408.917724609375,18045.58203125,844.0,80.94417635321199,-2012.2918701171875,844,10426.939132928848,0.20190729200839996,0.11779406666755676,0.13748477399349213,538.0584085072308,7337.0,0.012580215599082718,0.8745033144950867,0.0,0.13309615850448608,889.6138495762458,1142.617919921875,1069.8489990234375,7337.0,0.8196360468864441,1028.7276611328125,1778.2506103515625,844000,1.0,0.8721340894699097
1258.262451171875,1.8510867357254028,678.8151675523284,6.324415683746338,1014.7892576991978,115.03199455411844,1409.5738525390625,18480.5390625,845.0,80.9362883948619,-1976.1090087890625,845,10440.310727834702,0.17681996524333954,0.08879130333662033,0.09402155876159668,538.1076218376812,7345.0,0.012580215599082718,0.8693147897720337,0.0,0.13307005167007446,890.676678591496,1133.935546875,1073.1544189453125,7345.0,0.8196558356285095,1025.6246337890625,2084.255126953125,845000,1.0,0.8740699291229248
1287.196044921875,1.8511743545532227,707.7217965748277,6.324365615844727,656.5899643821891,115.075772003809,1410.24072265625,17540.349609375,846.0,80.93148436150514,-1964.7347412109375,846,10453.286587715149,0.220990389585495,0.05123224854469299,0.08072328567504883,538.3182942379965,7351.0,0.01208933992007461,0.8818162083625793,0.0,0.13308076560497284,884.229796289487,1159.275146484375,1066.4918212890625,7351.0,0.8196585774421692,1024.2720947265625,1834.001953125,846000,1.0,0.8786476850509644
1297.019775390625,1.8510925769805908,702.0628987659885,6.324899673461914,855.2094904514163,115.08045664582767,1410.8665771484375,19962.5234375,847.0,80.92556246141375,-1968.0615234375,847,10466.408564090729,0.20970140397548676,0.04827207699418068,0.03739023208618164,538.3309161334556,7358.0,0.012580215599082718,0.8875766396522522,0.0,0.13308243453502655,886.5744891480385,1161.385009765625,1059.921142578125,7358.0,0.8196802735328674,1017.6451416015625,2017.28076171875,847000,1.0,0.8801805973052979
1328.703857421875,1.851057767868042,720.0153461392732,6.325071811676025,917.839722421244,115.12454162705419,1411.8223876953125,18157.984375,848.0,80.91824345139639,-1963.52001953125,848,10479.7133975029,0.17183396220207214,-0.04619456082582474,-0.0010729993227869272,538.542657254575,7363.0,0.012833077932624282,0.884909451007843,0.0,0.13301891088485718,890.3434018793533,1197.0992431640625,1066.625732421875,7363.0,0.8197214007377625,1019.0469360351562,2100.89794921875,848000,1.0,0.8808790445327759
1319.185791015625,1.8508961200714111,718.9523712600171,6.324848651885986,951.8954351066401,115.16971916971917,1412.221923828125,18146.408203125,849.0,80.91010310954046,-1949.6441650390625,849,10493.12715435028,0.21413597464561462,0.07248689979314804,0.039069514721632004,538.7450230462086,7371.0,0.012580215599082718,0.8702147603034973,0.0,0.13287273049354553,890.692712112805,1195.909423828125,1060.76708984375,7371.0,0.8197970390319824,1014.5440063476562,2496.573486328125,849000,1.0,0.8675981760025024
1297.931396484375,1.850913643836975,716.2895768680781,6.326164245605469,1075.9429559093344,115.20563914870543,1413.359130859375,17968.1640625,850.0,80.90045811111042,-1961.3668212890625,850,10506.739020347595,0.20811867713928223,0.10242205858230591,0.10144181549549103,538.9165037152596,7377.0,0.013091022799070031,0.8838884830474854,0.0,0.13291706144809723,885.097183618645,1179.14501953125,1060.6654052734375,7377.0,0.8198084831237793,1014.6002807617188,2589.81494140625,850000,1.0,0.8778432607650757
1263.3572998046875,1.8511391878128052,716.9034695949676,6.325314998626709,1893.1590650816288,115.25558715969119,1414.2076416015625,20814.982421875,851.0,80.88131562430546,-1939.7777099609375,851,10521.589484930038,0.22105269134044647,0.09027886390686035,0.1618501991033554,539.1606093563968,7383.0,0.012833077932624282,0.8654683232307434,0.0,0.13305789232254028,896.3353970449385,1145.4332275390625,1048.702880859375,7383.0,0.8198013305664062,998.3289794921875,3108.125732421875,851000,1.0,0.8789818286895752
