eval/return_history,total/steps_per_second,rollout/actions_mean,ret_rms_mean,rollout/episode_steps,total/duration,total/epochs,ret_rms_std,reference_actor_Q_std,rollout/actions_std,rollout/return_history,train/loss_critic,train/loss_actor,reference_action_std,train/param_noise_distance,rollout/episodes,eval/return,reference_Q_std,total/steps,obs_rms_mean,obs_rms_std,reference_Q_mean,reference_action_mean,total/episodes,eval/episodes,reference_actor_Q_mean,eval/Q,rollout/Q_mean,rollout/return
874.1626066463979,24.737105753116047,-0.014538515359163284,0.0,1000.0,11157.327892541885,276,1.0,6.339971542358398,0.7162590622901917,743.5283254933773,44.8883171081543,-222.04833984375,0.8699789047241211,0.0,276.0,890.582697381405,6.249385833740234,276000,0.20018206536769867,2.8687450885772705,210.29547119140625,0.1436428427696228,276.0,276.0,211.75099182128906,224.18145751953125,198.14060974121094,606.6263139773675
875.1748644581196,24.73844930527422,-0.014868417754769325,0.0,1000.0,11197.144840478897,277,1.0,5.710028171539307,0.7161409258842468,743.4988434357886,50.84938049316406,-221.79318237304688,0.8669230937957764,0.0,277.0,982.6086746108265,5.113821506500244,277000,0.2001430243253708,2.868414878845215,210.6156005859375,0.17736370861530304,277.0,277.0,212.2799072265625,224.5042724609375,198.22897338867188,607.0620216025518
875.1032039232597,24.738474264561976,-0.014497864991426468,0.0,1000.0,11237.556408166885,278,1.0,5.583962917327881,0.7161054015159607,744.6952436876937,42.385623931884766,-222.7743377685547,0.854970395565033,0.0,278.0,960.3416239313403,5.197458267211914,278000,0.2002498209476471,2.8685574531555176,211.64773559570312,0.22177529335021973,278.0,278.0,213.03115844726562,225.2329559326172,198.3213348388672,607.6606785616251
875.2973758602973,24.73749911573163,-0.014682044275105,0.0,1000.0,11278.423849344254,279,1.0,5.200183391571045,0.7160946726799011,744.2243776746924,36.95832061767578,-222.87466430664062,0.8467464447021484,0.0,279.0,966.5031661936957,4.834262371063232,279000,0.20030197501182556,2.868684768676758,211.9929962158203,0.30340376496315,279.0,279.0,213.25479125976562,225.5175323486328,198.41519165039062,608.3590769386287
875.9805493251095,24.73821808462882,-0.014752611517906189,0.0,1000.0,11318.519346952438,280,1.0,5.057246208190918,0.7161299586296082,745.0482149071919,51.42117691040039,-223.50204467773438,0.8470439910888672,0.0,280.0,981.5698237581543,4.406303405761719,280000,0.20031334459781647,2.868621826171875,212.41275024414062,0.2453145533800125,280.0,280.0,214.0478057861328,225.95692443847656,198.5074462890625,608.8448563345762
876.8232502042047,24.73910255842793,-0.014170289039611816,0.0,1000.0,11358.536524772644,281,1.0,4.820892333984375,0.7161588668823242,742.9757955164056,40.69575500488281,-224.54946899414062,0.7923133373260498,0.0,281.0,1059.4993369158851,4.25721549987793,281000,0.2004181146621704,2.868762254714966,214.49298095703125,0.33072566986083984,281.0,281.0,215.73629760742188,227.0155029296875,198.60189819335938,608.8992307602655
879.7648465620056,24.74007356060549,-0.01357640977948904,0.0,1000.0,11398.510974884033,282,1.0,5.981327533721924,0.7160863280296326,744.2394405546489,28.281179428100586,-224.8446044921875,0.8022677898406982,0.0,282.0,905.9643211183532,5.762660980224609,282000,0.200590118765831,2.8683114051818848,213.7353515625,0.35305866599082947,282.0,282.0,214.86846923828125,226.43727111816406,198.70315551757812,610.178062013861
880.0689808222829,24.740941444276594,-0.013818537816405296,0.0,1000.0,11438.529962062836,283,1.0,5.453829288482666,0.7159163951873779,745.25076371046,46.7631950378418,-224.4512481689453,0.8427246809005737,0.0,283.0,1036.8289943048999,5.072624683380127,283000,0.20057415962219238,2.867983818054199,213.39334106445312,0.27558255195617676,283.0,283.0,214.88966369628906,226.2830047607422,198.79637145996094,610.7723435672787
881.4183626617133,24.742006810846753,-0.014459675177931786,0.0,1000.0,11478.454523563385,284,1.0,5.365389823913574,0.715904176235199,745.7662434532712,66.67681884765625,-225.08837890625,0.875298261642456,0.0,284.0,976.3088537971277,5.27595853805542,284000,0.20049870014190674,2.86741304397583,213.57125854492188,0.10484378784894943,284.0,284.0,215.16383361816406,227.30865478515625,198.8914337158203,611.20630776694
881.5415905542477,24.743181763289442,-0.014707650989294052,0.0,1000.0,11518.324632883072,285,1.0,5.507870197296143,0.7158719897270203,746.611329479115,43.570621490478516,-225.15528869628906,0.8564326167106628,0.0,285.0,983.0663954089925,5.375535488128662,285000,0.20046216249465942,2.8673360347747803,214.04098510742188,0.2386574149131775,285.0,285.0,215.3968505859375,227.29190063476562,198.9888916015625,611.9411773737057
881.6669209131439,24.744104180017473,-0.01479796227067709,0.0,1000.0,11558.30891752243,286,1.0,5.6085944175720215,0.7157975435256958,748.6748997620862,48.65522003173828,-225.0586700439453,0.8451237678527832,0.0,286.0,896.8563343667329,5.330562114715576,286000,0.20053358376026154,2.867269515991211,213.11846923828125,0.20090089738368988,286.0,286.0,214.86288452148438,225.82525634765625,199.08694458007812,613.0442178868402
881.3072107424726,24.744806396452635,-0.014951524324715137,0.0,1000.0,11598.393432617188,287,1.0,6.4485859870910645,0.7156922221183777,749.007756151546,74.99124908447266,-225.82754516601562,0.859545886516571,0.0,287.0,957.1859512219623,6.185536861419678,287000,0.20055530965328217,2.8672797679901123,214.0252685546875,0.11056723445653915,287.0,287.0,215.63636779785156,228.6502685546875,199.183349609375,613.7121850443084
883.7765235698856,24.745653990586142,-0.01489170826971531,0.0,1000.0,11638.407298088074,288,1.0,6.5745720863342285,0.7156261205673218,748.8415973140691,63.21986770629883,-226.12139892578125,0.8362213969230652,0.0,288.0,891.8600305511139,6.302670478820801,288000,0.20061226189136505,2.866997480392456,214.5404510498047,0.1777225285768509,288.0,288.0,216.0751953125,227.43597412109375,199.281494140625,614.427804243136
885.8093653167234,24.74653025844907,-0.01442041527479887,0.0,1000.0,11678.40489077568,289,1.0,6.240179061889648,0.7156326174736023,750.7193148537918,24.319822311401367,-225.6884307861328,0.8700989484786987,0.0,289.0,964.449396359659,6.092642307281494,289000,0.2007187306880951,2.866366147994995,214.78236389160156,0.12851791083812714,289.0,289.0,215.95623779296875,227.82545471191406,199.378662109375,615.1161696117956
883.8603542421235,24.745906881435683,-0.014355714432895184,0.0,1000.0,11719.10980629921,290,1.0,5.821688175201416,0.7154077291488647,751.8015390941526,48.8906364440918,-225.1623992919922,0.8880001902580261,0.0,290.0,842.1737810742683,5.645711421966553,290000,0.20077554881572723,2.86590838432312,213.66024780273438,0.05349300429224968,290.0,290.0,215.0717010498047,226.3616180419922,199.4731903076172,615.8659680836806
884.3847574159763,24.745322163358765,-0.0144736273214221,0.0,1000.0,11759.798400640488,291,1.0,5.153697490692139,0.7152462601661682,753.5865208071277,75.88151550292969,-224.73834228515625,0.8345117568969727,0.0,291.0,1001.9587900887051,4.782458782196045,291000,0.2008495032787323,2.8657119274139404,213.1593017578125,0.2749183475971222,291.0,291.0,214.87118530273438,226.80287170410156,199.56857299804688,617.036085511841
886.7557518138523,24.744430956494682,-0.014425811357796192,0.0,1000.0,11800.635080814362,292,1.0,5.6217780113220215,0.7152531147003174,755.2348976293372,32.19548034667969,-225.70571899414062,0.8290112614631653,0.0,292.0,1078.9448406518472,5.2515130043029785,292000,0.20092244446277618,2.865311622619629,214.06808471679688,0.3270697295665741,292.0,292.0,215.43292236328125,228.49964904785156,199.6611328125,617.5019573885282
885.4945019239581,24.743836633528534,-0.014534481801092625,0.0,1000.0,11841.33262515068,293,1.0,4.942195415496826,0.7151100039482117,756.9989777874814,48.45307922363281,-225.66632080078125,0.8254905343055725,0.0,293.0,799.3805147178017,4.590102195739746,293000,0.20094755291938782,2.8651857376098633,215.29739379882812,0.3156089782714844,293.0,293.0,216.90939331054688,226.36865234375,199.7523956298828,618.1211341283548
885.2489752994572,24.74365612973869,-0.014789829030632973,0.0,1000.0,11881.833406448364,294,1.0,4.9931793212890625,0.7150275707244873,757.7352927664268,51.61849594116211,-226.76805114746094,0.8406538367271423,0.0,294.0,788.0372027120347,4.655317306518555,294000,0.2009638547897339,2.8651371002197266,215.39010620117188,0.2438754290342331,294.0,294.0,217.1938018798828,227.2615509033203,199.84848022460938,618.8872448607416
887.2258168064466,24.744403380912118,-0.01467216294258833,0.0,1000.0,11921.887768268585,295,1.0,4.620662212371826,0.7150383591651917,757.2797172363123,67.387939453125,-225.57791137695312,0.8500421047210693,0.0,295.0,975.517435601045,4.35366153717041,295000,0.20101039111614227,2.864633560180664,215.65704345703125,0.22667156159877777,295.0,295.0,217.5167236328125,228.86700439453125,199.93919372558594,619.13919446548
888.5576139109082,24.745039631827645,-0.014568283222615719,0.0,1000.0,11961.993369340897,296,1.0,5.221311569213867,0.7151353359222412,757.1377492479154,48.092201232910156,-225.39230346679688,0.8643978238105774,0.0,296.0,952.2302532754808,5.303048133850098,296000,0.20105066895484924,2.864297389984131,214.07476806640625,0.08219500631093979,296.0,296.0,216.08126831054688,227.38787841796875,200.0305633544922,619.8272444681845
889.2984122056871,24.74585811164512,-0.014274254441261292,0.0,1000.0,12002.008524417877,297,1.0,5.438083171844482,0.7151374816894531,758.0477335846668,40.32551193237305,-225.57398986816406,0.8493649959564209,0.0,297.0,1026.3661807184544,5.119458198547363,297000,0.20116537809371948,2.864283323287964,214.11138916015625,0.2505655586719513,297.0,297.0,215.86512756347656,228.15875244140625,200.1210479736328,620.6522229627284
890.3700561597215,24.746503302818635,-0.015148092061281204,0.0,1000.0,12042.105357408524,298,1.0,4.864975452423096,0.7153275012969971,755.9606698062122,44.849609375,-225.8311004638672,0.8348826766014099,0.0,298.0,998.9904051543888,4.689699172973633,298000,0.20106875896453857,2.864103078842163,214.89559936523438,0.20426684617996216,298.0,298.0,216.3352508544922,227.59530639648438,200.20657348632812,620.489811196423
890.58649880025,24.747417257688024,-0.01539964135736227,0.0,1000.0,12082.068883657455,299,1.0,5.249300956726074,0.715440571308136,755.6840307923561,49.60686111450195,-225.2967987060547,0.8429641127586365,0.0,299.0,912.4818404130859,4.7899322509765625,299000,0.20102150738239288,2.8639838695526123,214.28326416015625,0.20150376856327057,299.0,299.0,215.7537841796875,227.1272430419922,200.29275512695312,620.8735505089556
896.9201762793118,24.748364381889377,-0.015373671427369118,0.0,1000.0,12122.013211488724,300,1.0,5.086808204650879,0.715363085269928,757.4965415848358,51.24678039550781,-225.13804626464844,0.7830725312232971,0.0,300.0,1122.5341293409654,4.6072492599487305,300000,0.20105791091918945,2.8637173175811768,214.77908325195312,0.3302343189716339,300.0,300.0,216.4064483642578,227.68765258789062,200.3804168701172,621.6416461579985
901.1949043790188,24.749422780884732,-0.015429042279720306,0.0,1000.0,12161.899801254272,301,1.0,5.613953113555908,0.7152073979377747,759.4392217747908,40.55195236206055,-224.9434814453125,0.8275048136711121,0.0,301.0,1133.9051409378783,5.461365699768066,301000,0.2010989487171173,2.8634040355682373,213.4908447265625,0.22831998765468597,301.0,301.0,215.02276611328125,227.13491821289062,200.46914672851562,622.6503591676598
901.0810135954,24.750201655487388,-0.015260481275618076,0.0,1000.0,12201.92078447342,302,1.0,4.989631652832031,0.7151458859443665,761.4596206364902,62.41559982299805,-223.75270080566406,0.8251333832740784,0.0,302.0,913.5446871410943,4.876558780670166,302000,0.2011708766222,2.863492488861084,213.51434326171875,0.16263826191425323,302.0,302.0,214.949951171875,224.8780975341797,200.55279541015625,623.3184847602106
901.5536596145686,24.7509735633766,-0.015056472271680832,0.0,1000.0,12241.942694664001,303,1.0,4.9993205070495605,0.7149729132652283,762.130475864876,32.030921936035156,-224.19003295898438,0.8407182097434998,0.0,303.0,981.8814349963513,5.101802349090576,303000,0.2012360841035843,2.8631505966186523,213.856689453125,0.1711004227399826,303.0,303.0,215.12200927734375,226.572021484375,200.6360626220703,624.2019865784661
903.3282936551791,24.751695580869875,-0.015268807299435139,0.0,1000.0,12281.986864566803,304,1.0,5.46842098236084,0.7147751450538635,762.0094230729541,32.63774490356445,-223.79507446289062,0.8117438554763794,0.0,304.0,977.4279643122642,5.230078220367432,304000,0.20120136439800262,2.8622920513153076,212.55616760253906,0.31065642833709717,304.0,304.0,213.78163146972656,226.1456298828125,200.7185821533203,624.6960461996925
904.5613080481505,24.7524764458228,-0.015089347027242184,0.0,1000.0,12321.999403476715,305,1.0,5.6427788734436035,0.7145960330963135,761.9203734927676,62.62504577636719,-223.3126220703125,0.8566111922264099,0.0,305.0,1055.1883361143034,5.1599531173706055,305000,0.20126283168792725,2.862391710281372,212.32550048828125,0.17929278314113617,305.0,305.0,213.6260986328125,225.4066925048828,200.79727172851562,625.3046470910828
905.2728364812891,24.75360544589285,-0.014974107965826988,0.0,1000.0,12361.83555841446,306,1.0,6.035455703735352,0.7145503163337708,763.608139541247,36.90202713012695,-222.93780517578125,0.8206548094749451,0.0,306.0,1000.4776334164023,5.532655715942383,306000,0.2013271152973175,2.86212158203125,212.38034057617188,0.3147312104701996,306.0,306.0,213.85475158691406,225.23194885253906,200.87420654296875,626.0931088899248
907.7402814943697,24.754652981839477,-0.014928020536899567,0.0,1000.0,12401.708891868591,307,1.0,6.5171380043029785,0.7144317030906677,765.1553250135654,38.280025482177734,-222.73550415039062,0.8332353234291077,0.0,307.0,1062.4809300619363,5.8465070724487305,307000,0.20139944553375244,2.862301826477051,210.733642578125,0.3073664605617523,307.0,307.0,212.26129150390625,225.5520477294922,200.95030212402344,626.8258266058912
910.7380045073409,24.755532411677997,-0.01452783215790987,0.0,1000.0,12441.663337230682,308,1.0,6.39734411239624,0.7145242094993591,768.1749214413882,29.34417152404785,-223.59310913085938,0.8497189879417419,0.0,308.0,1076.4653700486958,5.692379474639893,308000,0.20149710774421692,2.862102508544922,211.33358764648438,0.2372535914182663,308.0,308.0,213.0518035888672,225.48924255371094,201.02838134765625,627.4229464132751
911.9101456900987,24.756135917114474,-0.014164485968649387,0.0,1000.0,12481.754060268402,309,1.0,6.69172477722168,0.7145692110061646,767.6245419485572,63.75959777832031,-223.8834991455078,0.857933759689331,0.0,309.0,980.2735695394806,6.203526973724365,309000,0.20160333812236786,2.861921787261963,211.54534912109375,0.2236148715019226,309.0,309.0,213.16390991210938,226.25289916992188,201.10594177246094,627.7125420566927
911.1109428254356,24.75692616604796,-0.014197123236954212,0.0,1000.0,12521.748375415802,310,1.0,6.682193756103516,0.7144728302955627,769.6272701694506,59.3311653137207,-223.89390563964844,0.8293693661689758,0.0,310.0,772.3842271035403,6.458786964416504,310000,0.20162267982959747,2.861482858657837,212.21270751953125,0.22355492413043976,310.0,310.0,213.6556396484375,224.94467163085938,201.18267822265625,628.1973805546064
911.6341582498695,24.7577831248384,-0.014408201910555363,0.0,1000.0,12561.706289768219,311,1.0,6.157104015350342,0.7144156098365784,772.1787686840964,36.22080612182617,-224.0107421875,0.83342045545578,0.0,311.0,1010.2395791540246,5.7648162841796875,311000,0.20164746046066284,2.8613059520721436,211.89300537109375,0.13145005702972412,311.0,311.0,213.24002075195312,226.25399780273438,201.25999450683594,628.881352819396
909.5650620166085,24.758350985210356,-0.014552389271557331,0.0,1000.0,12601.808585166931,312,1.0,5.721038341522217,0.7142231464385986,771.2719157037099,51.19282150268555,-223.74684143066406,0.8490744233131409,0.0,312.0,777.9363758109017,5.584624290466309,312000,0.20167092978954315,2.8608198165893555,212.568115234375,0.27624422311782837,312.0,312.0,213.93374633789062,223.43307495117188,201.33578491210938,629.5027558541761
910.733230841954,24.758910872812983,-0.01460067555308342,0.0,1000.0,12641.913111925125,313,1.0,6.520578861236572,0.7139487862586975,773.2539426279212,53.455013275146484,-224.0227508544922,0.8290870189666748,0.0,313.0,1040.4804363539554,6.226328372955322,313000,0.2017350196838379,2.8603248596191406,211.4635772705078,0.17233645915985107,313.0,313.0,212.53106689453125,227.08584594726562,201.41390991210938,630.265978565283
911.6578462471115,24.759701340648547,-0.014516212046146393,0.0,1000.0,12681.897720813751,314,1.0,5.567920207977295,0.7138164639472961,778.0498468135577,24.503677368164062,-224.3975372314453,0.7746227979660034,0.0,314.0,980.5284823913171,5.024993419647217,314000,0.20178699493408203,2.859753370285034,212.74685668945312,0.22942543029785156,314.0,314.0,214.183837890625,226.23992919921875,201.4929656982422,631.1409415428313
913.282338063867,24.760372778784124,-0.014316583052277565,0.0,1000.0,12721.940934181213,315,1.0,4.6831769943237305,0.7137163281440735,780.2816075527741,66.59738159179688,-224.03744506835938,0.8010786771774292,0.0,315.0,1061.822582410629,4.3638916015625,315000,0.20185577869415283,2.8602559566497803,211.7325439453125,0.32048243284225464,315.0,315.0,213.59249877929688,226.42880249023438,201.56890869140625,631.5385397859054
907.7945263849562,24.76085473517981,-0.014248250983655453,0.0,1000.0,12762.079636573792,316,1.0,6.191870212554932,0.7136169075965881,780.7692739580963,36.22666549682617,-223.89454650878906,0.8011434078216553,0.0,316.0,389.308347610489,5.688210964202881,316000,0.2019161880016327,2.86068058013916,211.75820922851562,0.285460889339447,316.0,316.0,213.45550537109375,219.7647247314453,201.64369201660156,631.9141747946873
908.7384554165567,24.76152864058779,-0.01412638183683157,0.0,1000.0,12802.11753487587,317,1.0,6.651648044586182,0.7134149074554443,779.4445084172414,49.048526763916016,-224.3932647705078,0.78444904088974,0.0,317.0,937.1859163655197,6.28651762008667,317000,0.2019413411617279,2.860158920288086,210.3854522705078,0.33168694376945496,317.0,317.0,211.6885223388672,226.79139709472656,201.71597290039062,631.8784582611391
909.4585057472307,24.76202652144204,-0.013965382240712643,0.0,1000.0,12842.244544267654,318,1.0,6.355953693389893,0.7132466435432434,781.3536789496777,52.03135681152344,-224.33383178710938,0.8144822716712952,0.0,318.0,945.1719883550313,5.913291931152344,318000,0.20201794803142548,2.8599138259887695,212.8616180419922,0.25009047985076904,318.0,318.0,214.02816772460938,226.50100708007812,201.7928466796875,632.561855911408
912.928284946936,24.762702278312513,-0.01362514402717352,0.0,1000.0,12882.277403116226,319,1.0,5.14839506149292,0.7131863236427307,783.0432644015112,47.99778366088867,-224.2691192626953,0.8118458390235901,0.0,319.0,905.5748404654605,4.88049840927124,319000,0.20211252570152283,2.860403537750244,213.42681884765625,0.288949579000473,319.0,319.0,215.03807067871094,226.26890563964844,201.86643981933594,632.7403965046699
922.1573780299527,24.763278539945187,-0.013621305115520954,0.0,1000.0,12922.359997034073,320,1.0,4.148051738739014,0.7131363749504089,785.9985759317649,27.93207550048828,-224.28680419921875,0.8223208785057068,0.0,320.0,937.8851336141017,4.282540321350098,320000,0.20216688513755798,2.8605074882507324,214.18511962890625,0.17815403640270233,320.0,320.0,215.5894775390625,226.32545471191406,201.9424591064453,633.5210630458928
920.8463616396496,24.764153575496803,-0.0136868916451931,0.0,1000.0,12962.284336566925,321,1.0,5.822035789489746,0.7130051851272583,789.0644028670976,35.182857513427734,-224.01519775390625,0.8331173062324524,0.0,321.0,867.0725032028831,5.7730889320373535,321000,0.2022191435098648,2.860520362854004,211.97171020507812,0.14885373413562775,321.0,321.0,213.18096923828125,225.1842498779297,202.01707458496094,634.1101381276202
924.6196282007653,24.764764520907658,-0.013571725226938725,0.0,1000.0,13002.344509601593,322,1.0,5.915744781494141,0.7128098011016846,789.1057480851649,56.11197280883789,-223.86740112304688,0.8049010038375854,0.0,322.0,957.0256798349095,5.413144588470459,322000,0.2022700160741806,2.86004900932312,212.16912841796875,0.1982675939798355,322.0,322.0,213.66299438476562,226.40989685058594,202.08888244628906,634.6379807294269
927.0652042659974,24.765373066413503,-0.014032847248017788,0.0,1000.0,13042.403970003128,323,1.0,6.188822269439697,0.712679922580719,788.3034145033413,39.611724853515625,-224.45506286621094,0.7986816167831421,0.0,323.0,1021.4312568522348,5.982783317565918,323000,0.20220892131328583,2.859806776046753,212.09080505371094,0.2296670526266098,323.0,323.0,213.30140686035156,225.50450134277344,202.15823364257812,634.8581967505249
926.9008299067698,24.76615002870228,-0.014204868115484715,0.0,1000.0,13082.372497320175,324,1.0,5.960394859313965,0.7126301527023315,788.8154199795052,39.324825286865234,-224.1470947265625,0.8232800960540771,0.0,324.0,915.7567990496722,5.592179775238037,324000,0.2022264450788498,2.8595049381256104,212.58050537109375,0.27476778626441956,324.0,324.0,214.02511596679688,225.48985290527344,202.23077392578125,635.3787829577078
928.0371414184506,24.767119631444967,-0.014382434077560902,0.0,1000.0,13122.236450433731,325,1.0,4.706549167633057,0.7124978303909302,788.445569601179,51.54228210449219,-224.38720703125,0.8297654390335083,0.0,325.0,996.0142119531898,4.570803642272949,325000,0.20225000381469727,2.8597023487091064,213.00845336914062,0.26326021552085876,325.0,325.0,214.5565948486328,226.0561981201172,202.30201721191406,635.9007571540734
925.9595815177471,24.76793723481961,-0.014646459370851517,0.0,1000.0,13162.178057432175,326,1.0,5.413131237030029,0.7123656272888184,789.4540510050169,50.825828552246094,-224.08595275878906,0.8273290991783142,0.0,326.0,852.5372451736615,4.967637062072754,326000,0.2022302895784378,2.8594326972961426,212.77166748046875,0.38624322414398193,326.0,326.0,214.62550354003906,225.62554931640625,202.37255859375,636.4526117539425
926.8173324745064,24.768774835300356,-0.014542081393301487,0.0,1000.0,13202.106368780136,327,1.0,5.110897064208984,0.7124000787734985,789.3840592686979,63.5153694152832,-224.6099853515625,0.8043763637542725,0.0,327.0,968.3734274990635,4.665205955505371,327000,0.20228293538093567,2.859107494354248,213.7625274658203,0.31481996178627014,327.0,327.0,215.22325134277344,226.3387451171875,202.4437255859375,637.1270890419501
926.6696927263365,24.767637668865284,-0.01492451224476099,0.0,1000.0,13243.08779001236,328,1.0,5.606844902038574,0.7124888300895691,788.9743776732179,45.1358642578125,-224.39292907714844,0.8694937825202942,0.0,328.0,808.4674068955276,5.058038234710693,328000,0.20227165520191193,2.858492851257324,212.75125122070312,0.2756713926792145,328.0,328.0,214.365966796875,225.05113220214844,202.515869140625,637.7513176321746
925.8782876188016,24.766735447710076,-0.014949574135243893,0.0,1000.0,13283.946957588196,329,1.0,5.941166877746582,0.712517261505127,787.933177696833,59.777767181396484,-224.48507690429688,0.815443217754364,0.0,329.0,831.5869750163887,6.110715866088867,329000,0.2022714763879776,2.858372449874878,212.86244201660156,0.2495815008878708,329.0,329.0,213.88490295410156,226.17405700683594,202.58335876464844,637.9614425723973
926.5678710314988,24.766672771600945,-0.014797123149037361,0.0,1000.0,13324.357415437698,330,1.0,5.5526123046875,0.7124587893486023,788.9401627744817,47.93802261352539,-224.68775939941406,0.793668806552887,0.0,330.0,911.0807726303941,5.026970386505127,330000,0.20235298573970795,2.858250379562378,212.53529357910156,0.29309210181236267,330.0,330.0,214.46632385253906,225.95985412597656,202.6558837890625,638.6210678254108
926.0550047803007,24.76679359916071,-0.014850156381726265,0.0,1000.0,13364.669054746628,331,1.0,5.245800495147705,0.7124199271202087,786.4288815357934,37.319217681884766,-225.17271423339844,0.7928105592727661,0.0,331.0,927.4650008338873,4.974522113800049,331000,0.202359139919281,2.859161138534546,213.94293212890625,0.2839663326740265,331.0,331.0,215.81436157226562,227.14120483398438,202.7220001220703,638.3259592326127
925.3590398177017,24.766989100165258,-0.014997944235801697,0.0,1000.0,13404.939884185791,332,1.0,5.116619110107422,0.7124963402748108,787.7389591788356,68.28689575195312,-226.08230590820312,0.80045086145401,0.0,332.0,820.1594975940856,5.044149398803711,332000,0.20235958695411682,2.8587021827697754,215.63876342773438,0.25836536288261414,332.0,332.0,217.2010498046875,227.36500549316406,202.79376220703125,638.4355008971158
925.3223387828164,24.76790751887728,-0.014602470211684704,0.0,1000.0,13444.817643404007,333,1.0,5.793926239013672,0.7124903798103333,787.2972897457455,34.150489807128906,-227.04812622070312,0.8422999978065491,0.0,333.0,983.4591979049976,5.488993167877197,333000,0.2024373859167099,2.858109712600708,214.14703369140625,0.25799453258514404,333.0,333.0,215.76393127441406,229.47312927246094,202.86875915527344,638.6481206920823
925.7766851808966,24.768691981800224,-0.014729678630828857,0.0,1000.0,13484.765374183655,334,1.0,5.977160453796387,0.712433397769928,785.2748120515562,58.301795959472656,-226.26251220703125,0.7760300636291504,0.0,334.0,928.4998435532798,5.785674095153809,334000,0.20244668424129486,2.8577394485473633,214.83038330078125,0.3933844268321991,334.0,334.0,216.02688598632812,228.60299682617188,202.94151306152344,638.8018992925761
926.7153252920408,24.76942705018398,-0.014202602207660675,0.0,1000.0,13524.737545251846,335,1.0,4.682164669036865,0.7124595046043396,783.3304120116618,70.70641326904297,-225.4033203125,0.8309211134910583,0.0,335.0,784.4740230803784,4.44891881942749,335000,0.20254094898700714,2.8572096824645996,214.84512329101562,0.022517213597893715,335.0,335.0,216.16055297851562,225.8199005126953,203.01480102539062,639.2092117264265
926.3457276036158,24.769429012189377,-0.014250606298446655,0.0,1000.0,13565.108821630478,336,1.0,5.1676716804504395,0.7124298810958862,783.2112686859277,85.49048614501953,-225.2222900390625,0.8278186321258545,0.0,336.0,899.0743426646268,4.8367156982421875,336000,0.20254604518413544,2.85689640045166,212.74160766601562,0.0996631607413292,336.0,336.0,213.99945068359375,226.01495361328125,203.0847625732422,639.6256712209116
927.4880873520908,24.76979653650412,-0.013760128058493137,0.0,1000.0,13605.279296636581,337,1.0,5.5805535316467285,0.7124565243721008,782.7492902408021,49.69297409057617,-225.8256072998047,0.799648642539978,0.0,337.0,898.8237903608648,5.316516876220703,337000,0.20266586542129517,2.8569841384887695,214.3860626220703,0.218728169798851,337.0,337.0,215.7659454345703,227.21029663085938,203.15377807617188,639.7006436220204
913.557302017514,24.769860765655313,-0.013554202392697334,0.0,1000.0,13645.615661621094,338,1.0,4.440414905548096,0.7124468684196472,783.7421380578268,56.41935729980469,-226.08096313476562,0.8097113966941833,0.0,338.0,-471.7971134835865,4.10943603515625,338000,0.20273448526859283,2.856809139251709,216.23678588867188,0.19383536279201508,338.0,338.0,217.6172637939453,213.8417510986328,203.22576904296875,640.2981802587193
913.5067707361399,24.770524345689616,-0.013324310071766376,0.0,1000.0,13685.620670318604,339,1.0,5.551356792449951,0.7123958468437195,784.0288832861377,23.74889373779297,-226.83779907226562,0.8584685325622559,0.0,339.0,912.3785783519149,5.096243381500244,339000,0.20280174911022186,2.8567323684692383,215.87496948242188,0.20653188228607178,339.0,339.0,217.01910400390625,228.46664428710938,203.29766845703125,640.7953059413186
914.0993522136619,24.77125212127893,-0.013142013922333717,0.0,1000.0,13725.587965250015,340,1.0,3.7646453380584717,0.7122876644134521,785.7137398191865,56.479366302490234,-226.10203552246094,0.8356702923774719,0.0,340.0,997.7501423929641,3.358120918273926,340000,0.20287050306797028,2.856739044189453,215.23153686523438,0.06994586437940598,340.0,340.0,216.58926391601562,227.75897216796875,203.3700408935547,641.3707145864657
914.4252910518732,24.771598701097215,-0.013218156062066555,0.0,1000.0,13765.764741897583,341,1.0,3.860679864883423,0.7122268080711365,786.2157672558942,57.17506408691406,-226.14434814453125,0.8073617219924927,0.0,341.0,859.5424463917045,3.995993137359619,341000,0.20289984345436096,2.8565874099731445,215.85617065429688,0.2465115636587143,341.0,341.0,217.69491577148438,225.88397216796875,203.44053649902344,642.112725463662
915.7817543274756,24.77220594369543,-0.013078768737614155,0.0,1000.0,13805.795122861862,342,1.0,5.314243316650391,0.7122540473937988,785.7097937896169,73.5867919921875,-227.01815795898438,0.7933186888694763,0.0,342.0,987.4196702840666,5.067612171173096,342000,0.20291508734226227,2.857225179672241,215.43887329101562,0.037066731601953506,342.0,342.0,216.95318603515625,228.74560546875,203.50723266601562,642.0861350989873
916.004047040231,24.772515823475068,-0.013125864788889885,0.0,1000.0,13845.989742994308,343,1.0,3.995793581008911,0.7121579051017761,784.7890050752852,41.41983413696289,-227.93527221679688,0.8211967349052429,0.0,343.0,990.7511471395306,3.5671184062957764,343000,0.20291048288345337,2.856839656829834,217.41844177246094,0.13719327747821808,343.0,343.0,219.28302001953125,229.86399841308594,203.57945251464844,642.3505559022011
