total/epochs,train/loss_critic,obs_rms_mean,rollout/episode_steps,eval/episodes,rollout/Q_mean,rollout/return_history,total/duration,train/param_noise_distance,eval/Q,rollout/return,reference_Q_mean,total/steps_per_second,total/steps,obs_rms_std,total/episodes,eval/return_history,rollout/episodes,reference_actor_Q_std,reference_perturbed_action_std,reference_perturbed_action_mean,ret_rms_mean,reference_action_std,ret_rms_std,param_noise_stddev,reference_Q_std,rollout/actions_mean,reference_actor_Q_mean,eval/return,train/loss_actor,rollout/actions_std,reference_action_mean
236,27.707538604736328,0.024625077843666077,704.8862275449102,236.0,97.4572525024414,-69.24529177822447,7031.7593421936035,0.21995621919631958,163.43359375,-200.95445079036918,127.50299072265625,33.56201321963591,236000,0.37431958317756653,334.0,108.10500209609783,334.0,50.02057647705078,0.5953786373138428,-0.01903367042541504,0.0,0.6565428376197815,1.0,0.020689822899908242,50.015445709228516,0.04813940450549126,130.56109619140625,-80.5664537999714,-121.26490020751953,0.5825570225715637,-0.07244977355003357
237,23.852022171020508,0.024626577273011208,705.7671641791045,237.0,97.76231384277344,-65.97823853615637,7061.725810289383,0.18795180320739746,167.5102996826172,-198.08262473731415,128.28668212890625,33.5612010954427,237000,0.3742712140083313,335.0,127.03625712412972,335.0,50.63309097290039,0.6601348519325256,-0.053283147513866425,0.0,0.6150211095809937,1.0,0.021962663920618616,50.17595672607422,0.04825202748179436,131.02413940429688,581.922407491719,-123.12338256835938,0.5819200873374939,-0.0844753086566925
238,41.161048889160156,0.024622131139039993,706.6428571428571,238.0,98.04241180419922,-62.77075512002662,7098.654431343079,0.19868245720863342,169.9395751953125,-196.9410349143231,129.11492919921875,33.52748077849029,238000,0.37412309646606445,336.0,135.72899266505397,336.0,49.20237731933594,0.6666020750999451,0.05459246039390564,0.0,0.621431827545166,1.0,0.020689822899908242,48.872108459472656,0.048098038882017136,131.5912322998047,657.6945308471018,-122.27752685546875,0.5815051198005676,0.06596166640520096
239,31.471725463867188,0.02467954345047474,707.513353115727,239.0,98.31133270263672,-61.93701294602145,7139.6054129600525,0.20869439840316772,159.6575164794922,-194.51177436352185,130.1065673828125,33.47523934112089,239000,0.37405097484588623,337.0,134.74103148849187,337.0,48.54296875,0.6219897866249084,-0.03650447353720665,0.0,0.667585551738739,1.0,0.0211056883401964,48.49017333984375,0.04799617826938629,132.69607543945312,241.41753166597937,-126.0790023803711,0.5807237029075623,0.056866638362407684
240,26.513277053833008,0.024638935923576355,708.3786982248521,240.0,98.56017303466797,-54.03774778087482,7180.254502534866,0.18668706715106964,162.49586486816406,-192.9079321154577,130.30810546875,33.424999060307975,240000,0.374005526304245,338.0,139.64268515824844,338.0,47.83881759643555,0.6553047299385071,0.07027587294578552,0.0,0.6247068643569946,1.0,0.02152991267583435,48.01068878173828,0.04775915667414665,132.8402099609375,513.2106898327347,-125.17813110351562,0.5803864002227783,0.1048930361866951
241,20.944326400756836,0.02461809292435646,709.2389380530974,241.0,98.4694595336914,-42.33083286855518,7194.918663740158,0.21727339923381805,148.2543487548828,-191.40707409868475,130.64059448242188,33.49586163003546,241000,0.3745129704475403,339.0,140.24197544173595,339.0,48.02347183227539,0.6344215869903564,0.11264531314373016,0.0,0.6002978682518005,1.0,0.020689822899908242,47.96092987060547,0.04775726795196533,133.32020568847656,443.55795172075807,-124.38147735595703,0.5806622505187988,0.1233825534582138
242,40.22196960449219,0.024576080963015556,708.8885630498534,242.0,98.32494354248047,-57.29965183783972,7207.820671796799,0.1922750025987625,88.1049575805664,-194.99040577432794,132.2005615234375,33.57464218649506,242000,0.3752654790878296,341.0,144.96972254737875,341.0,46.344764709472656,0.6099507212638855,-0.12131024897098541,0.0,0.606991171836853,1.0,0.0211056883401964,46.13494110107422,0.04728472977876663,134.43115234375,-295.8498353123363,-122.38407897949219,0.581256628036499,-0.04464902728796005
243,65.39199829101562,0.02453039400279522,709.7397660818714,243.0,98.59004211425781,-39.859799196448186,7222.76811003685,0.17161309719085693,142.93418884277344,-193.30763197123167,132.94863891601562,33.64361091176721,243000,0.37524721026420593,342.0,143.17183410710967,342.0,46.192047119140625,0.6408765912055969,-0.026283666491508484,0.0,0.6250129342079163,1.0,0.0211056883401964,45.922019958496094,0.04671786352992058,135.23292541503906,132.9067652200008,-124.6613540649414,0.5806708335876465,0.005937926471233368
244,47.47868347167969,0.024542992934584618,709.8250728862973,244.0,98.6960220336914,-38.84191531745717,7237.111521959305,0.2189628928899765,164.59176635742188,-193.80686269444928,133.08216857910156,33.71510847382131,244000,0.3753676116466522,343.0,144.52998383788469,343.0,46.81930160522461,0.6021215319633484,0.11310656368732452,0.0,0.6010209918022156,1.0,0.020282151651708893,46.297916412353516,0.046413034200668335,135.25149536132812,337.59322490214106,-124.68196105957031,0.5806480050086975,0.2127978503704071
245,35.22926330566406,0.02456192672252655,709.6521739130435,245.0,98.93416595458984,-10.833693621915423,7250.753019571304,0.24848692119121552,153.24986267089844,-190.97604385306792,131.73358154296875,33.78959389992923,245000,0.37543168663978577,345.0,140.47610978402412,345.0,47.178131103515625,0.6482673287391663,-0.024009346961975098,0.0,0.6291400790214539,1.0,0.02152991267583435,46.928524017333984,0.04639715701341629,134.32174682617188,4.417947970746128,-127.12051391601562,0.5802276134490967,-0.023688677698373795
246,14.835112571716309,0.02454049326479435,710.4913294797688,246.0,99.15450286865234,-14.422271606143918,7264.467008113861,0.17985551059246063,120.96723937988281,-191.09684073211167,131.44549560546875,33.86346165867869,246000,0.3752608299255371,346.0,136.3464951867685,346.0,47.25557327270508,0.6474331617355347,-0.06516635417938232,0.0,0.5868440270423889,1.0,0.02240411346542305,47.16440963745117,0.046413395553827286,134.3162841796875,-60.623593800896984,-125.8488998413086,0.5801287293434143,-0.042993538081645966
247,18.180767059326172,0.02453150413930416,711.3256484149856,247.0,99.36285400390625,-18.821884680523183,7278.4682857990265,0.19347625970840454,167.05780029296875,-190.71961213060288,131.70733642578125,33.9357115125335,247000,0.3752005696296692,347.0,140.84754713262762,347.0,47.66497802734375,0.622453510761261,0.09344090521335602,0.0,0.6533229351043701,1.0,0.0211056883401964,47.705284118652344,0.0460590235888958,134.29342651367188,-106.57626391927359,-125.86348724365234,0.5800954699516296,-0.060004763305187225
248,24.860082626342773,0.024522263556718826,710.1547277936962,248.0,99.63607788085938,-10.61657100264631,7291.261906862259,0.17315037548542023,114.78504180908203,-188.92660222549551,131.04953002929688,34.013316647779696,248000,0.3751429617404938,349.0,140.85810152866964,349.0,48.223209381103516,0.6042917966842651,0.12500731647014618,0.0,0.5844801664352417,1.0,0.0211056883401964,47.82746505737305,0.046388935297727585,133.37359619140625,3.9639807334866894,-126.43836212158203,0.5796452760696411,0.10336698591709137
249,48.402225494384766,0.024494856595993042,710.9828571428571,249.0,99.85201263427734,-10.000170222698864,7304.9089069366455,0.16837149858474731,112.06302642822266,-188.08765497771736,131.38612365722656,34.08666735919908,249000,0.37512537837028503,350.0,144.01246332417725,350.0,49.201255798339844,0.6245511174201965,-0.02720806747674942,0.0,0.5707734227180481,1.0,0.0211056883401964,48.714691162109375,0.04632844775915146,133.64047241210938,-93.70675933759566,-125.76648712158203,0.5793787240982056,-0.041699428111314774
250,25.127782821655273,0.02447357028722763,711.8062678062678,250.0,100.11114501953125,-10.050148175384892,7318.785269498825,0.19843636453151703,161.21884155273438,-187.3194162162365,131.29608154296875,34.15867398677205,250000,0.37508079409599304,351.0,143.41894407430863,351.0,49.167320251464844,0.6054508686065674,0.027424558997154236,0.0,0.6095375418663025,1.0,0.02152991267583435,48.83578109741211,0.045967910438776016,133.7020721435547,259.77713197379904,-126.78236389160156,0.5789944529533386,0.11619895696640015
251,55.04466247558594,0.024485042318701744,712.625,251.0,100.33922576904297,4.942217504897803,7332.321250915527,0.2255629599094391,62.56056594848633,-185.6033571462085,130.13742065429688,34.231997127602625,251000,0.375077486038208,352.0,141.68647680457434,352.0,49.72316360473633,0.5858148336410522,0.16003374755382538,0.0,0.5615714192390442,1.0,0.0211056883401964,48.89620590209961,0.046077579259872437,132.77435302734375,-314.882115761232,-125.37657928466797,0.578578531742096,0.09631972014904022
252,54.817955017089844,0.02447410672903061,712.671388101983,252.0,100.49861145019531,2.5088295670134535,7345.97297000885,0.19833239912986755,166.94615173339844,-185.7590340746185,132.05227661132812,34.3045095631078,252000,0.3750573694705963,353.0,141.3641480682505,353.0,49.533287048339844,0.5912489891052246,0.20978198945522308,0.0,0.5645960569381714,1.0,0.0211056883401964,49.328948974609375,0.04631346836686134,134.7842559814453,307.4507415922092,-126.19520568847656,0.578456699848175,0.09649915993213654
253,21.42660903930664,0.024474238976836205,709.7528089887641,253.0,100.57477569580078,14.146266598197421,7357.667290210724,0.2004120796918869,134.25772094726562,-185.188630882991,130.26614379882812,34.38589841329372,253000,0.37509685754776,356.0,137.51507762325537,356.0,50.79587173461914,0.5851151347160339,0.12694954872131348,0.0,0.5464075207710266,1.0,0.020689822899908242,50.799842834472656,0.0463317409157753,133.26242065429688,81.59903382843756,-125.86502075195312,0.5785885453224182,0.2942754626274109
254,27.13922882080078,0.024526137858629227,709.3025210084033,254.0,100.84551239013672,13.097321503579842,7371.911363601685,0.16113394498825073,173.24481201171875,-183.95165018420695,130.81158447265625,34.455107701661724,254000,0.3749109208583832,357.0,143.77398897078396,357.0,51.75851821899414,0.5667726397514343,0.2763620913028717,0.0,0.5748178958892822,1.0,0.02152991267583435,51.3505744934082,0.046520497649908066,132.74703979492188,552.9695715109781,-125.8153305053711,0.5779958963394165,0.2476663589477539
255,21.73670196533203,0.02454303577542305,710.1145251396648,255.0,101.10379028320312,30.97864215255398,7385.960394144058,0.18018272519111633,157.15309143066406,-182.129884075822,130.15272521972656,34.52496173715962,255000,0.3750288188457489,358.0,146.1904340890353,358.0,51.528221130371094,0.579045832157135,0.022622965276241302,0.0,0.6120636463165283,1.0,0.0211056883401964,51.39324188232422,0.046537477523088455,132.85377502441406,173.57067584442444,-125.984619140625,0.5773794651031494,0.09506933391094208
256,14.674185752868652,0.024605948477983475,710.9220055710307,256.0,101.29241180419922,54.01056705747662,7425.109085559845,0.18605253100395203,66.11260986328125,-181.66585088888775,129.60525512695312,34.477607944893634,256000,0.375022292137146,359.0,141.8337252085767,359.0,52.500789642333984,0.6017500162124634,0.15722928941249847,0.0,0.5928516387939453,1.0,0.0211056883401964,52.53630065917969,0.04723195359110832,132.08792114257812,-334.0323958825243,-124.39170837402344,0.5774208903312683,0.06477575749158859
257,27.792236328125,0.024597305804491043,708.7458563535912,257.0,101.32461547851562,45.979877226751505,7485.978644371033,0.21948471665382385,115.98239135742188,-178.510350656269,129.71160888671875,34.33084867176949,257000,0.3752402663230896,362.0,133.79790102845374,362.0,52.54830551147461,0.5869097709655762,-0.08863703161478043,0.0,0.6265702843666077,1.0,0.020689822899908242,52.365055084228516,0.047443050891160965,132.11221313476562,-294.56327718267255,-127.67028045654297,0.5774585604667664,0.01876411959528923
258,29.144323348999023,0.02456241101026535,709.5482093663912,258.0,101.18535614013672,28.14997971449191,7506.095141887665,0.19328005611896515,131.6902313232422,-182.3862386673421,130.54483032226562,34.37206631717661,258000,0.37500178813934326,363.0,134.18895544003567,363.0,52.56150436401367,0.6198664903640747,0.08035367727279663,0.0,0.6250346899032593,1.0,0.02152991267583435,52.894248962402344,0.04728856310248375,133.20278930664062,-72.27302299810195,-124.71543884277344,0.5781376361846924,0.021883003413677216
259,17.281675338745117,0.024575097486376762,708.8684931506849,259.0,101.42303466796875,36.28330619864272,7548.205218076706,0.21781538426876068,169.57870483398438,-181.58006521799217,131.5467987060547,34.31279258011398,259000,0.3748474419116974,365.0,137.95698258735771,365.0,51.13263702392578,0.579494297504425,-0.05151979625225067,0.0,0.5892670750617981,1.0,0.0211056883401964,50.700321197509766,0.04689709469676018,133.697021484375,579.0835244532911,-124.13973999023438,0.5778299570083618,0.13212114572525024
260,26.581987380981445,0.02458305098116398,707.9645776566757,260.0,101.68333435058594,31.00308481439845,7580.144580602646,0.2277333289384842,151.47763061523438,-179.22825886067633,130.63525390625,34.3001373173451,260000,0.3749162256717682,367.0,138.27050542094784,367.0,51.4521484375,0.57854825258255,0.10694610327482224,0.0,0.5956701636314392,1.0,0.020282151651708893,51.123783111572266,0.04693951457738876,133.1927947998047,139.32051688769158,-125.32593536376953,0.5772313475608826,0.07453668862581253
261,31.944231033325195,0.024597877636551857,708.758152173913,261.0,101.92449951171875,26.227106996780748,7623.240063428879,0.1841619610786438,166.61090087890625,-178.19263563394944,129.92323303222656,34.23741057980064,261000,0.3749033212661743,368.0,142.46443631850354,368.0,51.57366180419922,0.5971964001655579,0.13856780529022217,0.0,0.5943414568901062,1.0,0.020282151651708893,51.410579681396484,0.047310635447502136,132.28628540039062,394.68653998397593,-125.68802642822266,0.5766586065292358,-0.012672845274209976
262,27.479806900024414,0.024603884667158127,708.6558265582656,262.0,102.15967559814453,38.48956067338831,7663.7311680316925,0.22008974850177765,169.9187774658203,-176.8995180479768,130.24392700195312,34.187002943540165,262000,0.37486445903778076,369.0,152.151899434631,369.0,51.65789031982422,0.635469377040863,0.017481990158557892,0.0,0.6059145927429199,1.0,0.019882513137642284,51.336360931396484,0.04734591022133827,132.62094116210938,532.0163327211543,-127.5492935180664,0.5761107802391052,0.09315067529678345
263,39.79084396362305,0.02463766559958458,709.4432432432433,263.0,102.42028045654297,40.4794480234287,7687.092079162598,0.1930343359708786,151.04490661621094,-175.21895524960897,129.57337951660156,34.213197564383826,263000,0.3747607469558716,370.0,153.29159371562352,370.0,51.41319274902344,0.5616343021392822,0.0171971395611763,0.0,0.5967473983764648,1.0,0.020689822899908242,51.43059539794922,0.047511063516139984,132.14251708984375,179.50759355891134,-127.3561019897461,0.5754812359809875,0.07490246742963791
264,31.546255111694336,0.024650534614920616,709.1129032258065,264.0,102.6707763671875,44.3231094231784,7702.154246807098,0.21724101901054382,170.89791870117188,-172.45094108523588,130.6485595703125,34.276124775018666,264000,0.3748522102832794,372.0,155.54082812808042,372.0,51.13261795043945,0.5641055703163147,0.10776148736476898,0.0,0.5786664485931396,1.0,0.020689822899908242,51.20981216430664,0.04754156619310379,133.2830810546875,460.49865115217864,-126.60444641113281,0.5749018788337708,0.07923304289579391
265,30.374074935913086,0.02464282140135765,709.4075067024129,265.0,102.93280029296875,45.150152022998576,7715.38766336441,0.1932898461818695,127.71399688720703,-170.53916248554123,129.58091735839844,34.34694555379512,265000,0.3750164210796356,373.0,154.0478019013468,373.0,50.86064147949219,0.5819532871246338,0.14825768768787384,0.0,0.6195588707923889,1.0,0.0211056883401964,51.14600372314453,0.047451846301555634,132.25933837890625,37.80709377513337,-125.81793975830078,0.5742136836051941,0.0625251904129982
266,21.38208770751953,0.024645771831274033,709.4973262032086,266.0,103.15734100341797,48.03085455740818,7727.717943429947,0.18302127718925476,165.70716857910156,-169.12835210652835,131.16236877441406,34.42154617278072,266000,0.37518471479415894,374.0,160.68623128870047,374.0,50.0985107421875,0.6372526288032532,0.07313264161348343,0.0,0.5644248127937317,1.0,0.021962663920618616,50.12847900390625,0.04759220406413078,133.6162109375,325.6008961209629,-125.57952117919922,0.5738226771354675,0.2659180462360382
267,23.641029357910156,0.024693449959158897,708.4281914893617,267.0,103.40040588378906,52.742814739394355,7740.021220445633,0.227564737200737,163.79844665527344,-166.58110925475805,130.70513916015625,34.496029454635966,267000,0.37523287534713745,376.0,162.61501111963818,376.0,49.89274978637695,0.5340390801429749,0.20579054951667786,0.0,0.5786622166633606,1.0,0.020689822899908242,50.176246643066406,0.048018086701631546,133.15272521972656,284.0361722557123,-128.02366638183594,0.573270857334137,-0.011675996705889702
268,44.882198333740234,0.024752257391810417,709.2015915119364,268.0,103.42216491699219,57.877722577355996,7753.223885536194,0.19934944808483124,170.44444274902344,-166.66884255132138,131.04347229003906,34.56626610511787,268000,0.37534013390541077,377.0,163.86756381306944,377.0,49.053688049316406,0.6103641390800476,0.2969271242618561,0.0,0.5686572194099426,1.0,0.02152991267583435,49.15963363647461,0.04798370972275734,133.73782348632812,385.5871058719075,-125.86988067626953,0.573523998260498,0.2588157653808594
269,25.455400466918945,0.024818290024995804,709.9708994708994,269.0,103.65918731689453,56.390567528524116,7767.263446092606,0.19711285829544067,170.77767944335938,-166.3363488697237,130.98187255859375,34.63253201941064,269000,0.3752923607826233,378.0,164.13640971267768,378.0,50.38029098510742,0.5923892259597778,0.02245691418647766,0.0,0.5688841342926025,1.0,0.02240411346542305,50.04560089111328,0.04804264008998871,133.24049377441406,481.3599271026901,-130.38214111328125,0.5729854106903076,0.003575459122657776
270,34.30585861206055,0.02483125776052475,710.7361477572559,270.0,103.9054183959961,63.923479729311936,7781.292237281799,0.19787727296352386,168.87010192871094,-163.8874423644955,130.39175415039062,34.69860683375616,270000,0.3752713203430176,379.0,167.052949772338,379.0,50.14266586303711,0.5844395756721497,0.052631180733442307,0.0,0.6055078506469727,1.0,0.0211056883401964,49.80189895629883,0.04821342974901199,132.9122314453125,412.9200769607445,-129.375,0.5723951458930969,-0.010328389704227448
271,30.87201499938965,0.02485942840576172,711.4973684210527,271.0,104.15325927734375,67.42526194281015,7794.030172586441,0.1942032426595688,161.9604949951172,-161.62800172611304,130.5323486328125,34.770201551589444,271000,0.37515735626220703,380.0,163.7362035904283,380.0,50.60188674926758,0.6055686473846436,0.17618681490421295,0.0,0.5938658118247986,1.0,0.02152991267583435,50.2187614440918,0.0487205870449543,132.93833923339844,250.37373810357863,-129.13101196289062,0.5717831254005432,-0.04444865137338638
272,41.0464973449707,0.024862045422196388,712.2545931758531,272.0,104.33634185791016,66.80735961412351,7808.799503803253,0.1774456948041916,154.3068084716797,-160.49891883102802,130.8489532470703,34.83249888379426,272000,0.3751940131187439,381.0,164.1803788272954,381.0,51.35580825805664,0.5877577662467957,0.10535623133182526,0.0,0.5855429768562317,1.0,0.021962663920618616,50.7323112487793,0.04893355444073677,133.15350341796875,163.85868657685262,-128.91590881347656,0.5714981555938721,0.1241258978843689
273,39.96373748779297,0.024875804781913757,713.0078534031413,273.0,104.53206634521484,66.12471846326073,7823.880767583847,0.21015042066574097,129.04457092285156,-159.05472615875206,129.22764587402344,34.89316978488506,273000,0.3750549554824829,382.0,162.85640973089158,382.0,51.371273040771484,0.6142628788948059,0.08909347653388977,0.0,0.61553955078125,1.0,0.02152991267583435,51.5560302734375,0.04931379109621048,131.73260498046875,-349.57005472664304,-131.13104248046875,0.5711543560028076,0.03390922397375107
274,40.9485969543457,0.024817612022161484,712.8955613577024,274.0,104.51811981201172,73.13861024291492,7836.470940828323,0.18854591250419617,160.0280303955078,-158.54804087195984,129.47695922851562,34.9647184388127,274000,0.3749556541442871,383.0,161.47976550623036,383.0,51.537574768066406,0.6125968098640442,0.05163150280714035,0.0,0.5339624285697937,1.0,0.021962663920618616,51.611534118652344,0.04874113202095032,132.2393035888672,254.8487832384334,-131.42218017578125,0.5718841552734375,0.18602928519248962
275,21.201698303222656,0.024803977459669113,713.6432291666666,275.0,104.72114562988281,55.793133564210144,7848.985418558121,0.21278388798236847,167.90301513671875,-161.3354925818916,129.43447875976562,35.03637544666483,275000,0.3750668168067932,384.0,161.60896294036448,384.0,52.28131866455078,0.5207160115242004,0.2579518258571625,0.0,0.5698136687278748,1.0,0.021962663920618616,52.44510269165039,0.04896010458469391,132.1348876953125,260.09976316311526,-129.02297973632812,0.5713602900505066,-0.24809686839580536
276,42.686851501464844,0.024702521041035652,714.387012987013,276.0,104.7654800415039,58.05302056329765,7863.514060020447,0.2101099193096161,169.03555297851562,-159.18246734075603,130.1448211669922,35.09881178991398,276000,0.3750271499156952,385.0,165.76448093628446,385.0,51.16994857788086,0.5945160984992981,-0.22733721137046814,0.0,0.6211056709289551,1.0,0.021962663920618616,51.1314811706543,0.04746631905436516,132.62542724609375,298.9309199148585,-133.23326110839844,0.5718518495559692,0.06588135659694672
277,37.16484832763672,0.024721035733819008,715.1269430051814,277.0,104.99234771728516,55.82196823207324,7878.1905925273895,0.20005735754966736,167.6924285888672,-160.96502790541354,129.799560546875,35.160357793671515,277000,0.37503114342689514,386.0,165.04302684388676,386.0,52.227535247802734,0.6308172345161438,0.06957870721817017,0.0,0.6211904883384705,1.0,0.022854436146078055,52.42170715332031,0.04762062057852745,132.82371520996094,481.35896463233104,-129.99591064453125,0.5713566541671753,0.09059940278530121
278,45.982425689697266,0.02478492446243763,715.8630490956073,278.0,105.2178726196289,63.121679881061446,7891.836025476456,0.21446222066879272,157.93312072753906,-158.80810125666574,131.07888793945312,35.22627676279124,278000,0.37475335597991943,387.0,165.40349547325692,387.0,52.674285888671875,0.6003779172897339,0.13758736848831177,0.0,0.5689598321914673,1.0,0.021962663920618616,52.24799728393555,0.04778752475976944,133.35305786132812,338.63354196502416,-134.15805053710938,0.5706129670143127,-0.007003895938396454
279,33.630470275878906,0.02475145272910595,716.5953608247422,279.0,105.4450454711914,64.39477276078956,7973.839691162109,0.2307436466217041,170.64527893066406,-156.72909277239168,130.21780395507812,34.98941674350848,279000,0.3745034337043762,388.0,166.24492401149178,388.0,53.54830551147461,0.5672912001609802,-0.02892683446407318,0.0,0.5846701860427856,1.0,0.022854436146078055,53.19921875,0.046758998185396194,132.37521362304688,392.8069229645546,-130.15606689453125,0.5702715516090393,0.03786734864115715
280,30.923646926879883,0.02478104829788208,717.3239074550129,280.0,105.68927764892578,61.87934444452402,8002.884238243103,0.20338042080402374,135.4306182861328,-155.62864674149338,130.70205688476562,34.987386005407124,280000,0.3741362690925598,389.0,172.3726224960648,389.0,52.470176696777344,0.5948588848114014,-0.021232683211565018,0.0,0.5078189969062805,1.0,0.022854436146078055,52.244319915771484,0.04655608907341957,133.04513549804688,213.7675713261443,-131.8946075439453,0.5697564482688904,0.2015191912651062
281,34.7233772277832,0.02478066459298134,718.0487179487179,281.0,105.79747772216797,61.86472667091504,8025.493268489838,0.17565171420574188,172.61355590820312,-154.25164507327932,131.1370391845703,35.013424172103996,281000,0.37404438853263855,390.0,174.87908025133714,390.0,52.175968170166016,0.5258399844169617,0.20252637565135956,0.0,0.5039787888526917,1.0,0.023782417899897774,52.22403335571289,0.046886660158634186,133.76983642578125,803.9532129576995,-131.3459930419922,0.5697636008262634,0.28289204835891724
282,30.58159828186035,0.02481360174715519,718.769820971867,282.0,106.0112533569336,61.90599144525858,8062.412125587463,0.19345706701278687,164.38192749023438,-154.752056467303,130.70899963378906,34.977125407050835,282000,0.3739572763442993,391.0,190.11535413420665,391.0,51.75783920288086,0.5341417193412781,0.295710027217865,0.0,0.49927738308906555,1.0,0.02426044449968572,51.34892272949219,0.047273822128772736,133.2092742919922,566.3134077565024,-131.41635131835938,0.5692301392555237,0.31407061219215393
283,36.25598907470703,0.02480323612689972,719.4872448979592,283.0,106.23700714111328,66.71944449003806,8104.588098526001,0.16757707297801971,119.0196304321289,-153.18561237900505,130.9395751953125,34.91849265621159,283000,0.3738287389278412,392.0,178.26539810512696,392.0,51.033203125,0.5131914615631104,0.2701636850833893,0.0,0.546887218952179,1.0,0.024748079434129402,50.94351577758789,0.04697751626372337,133.373046875,-513.2265817081058,-131.6144561767578,0.5687102675437927,0.24761685729026794
284,31.066259384155273,0.0248041283339262,720.2010178117048,284.0,106.4308853149414,69.54538763935058,8125.574129581451,0.19809091091156006,172.57586669921875,-151.43525869843714,130.84298706054688,34.95137641610918,284000,0.3737034499645233,393.0,179.82756356732244,393.0,51.554725646972656,0.5284966826438904,0.2941524386405945,0.0,0.5470890998840332,1.0,0.02426044449968572,51.33658981323242,0.04678520932793617,133.25042724609375,633.3452924677323,-131.6776885986328,0.5681780576705933,0.1895630955696106
285,23.280010223388672,0.024851830676198006,720.9111675126903,285.0,106.63966369628906,71.27315653201414,8140.95748758316,0.2277538925409317,165.49110412597656,-149.9138931889729,130.4339599609375,35.00816709025821,285000,0.3735310733318329,394.0,182.84763830972693,394.0,51.214027404785156,0.5414760112762451,0.184454083442688,0.0,0.5953869223594666,1.0,0.024748079434129402,50.97510528564453,0.04687398672103882,132.95980834960938,388.10358185331967,-130.83497619628906,0.5677263140678406,0.2895813584327698
286,46.508705139160156,0.024886876344680786,721.6177215189873,286.0,106.86219787597656,77.8946237406333,8155.117232322693,0.18558233976364136,168.5567169189453,-148.85977243939226,130.49095153808594,35.070004740881345,286000,0.37348514795303345,395.0,190.4789091475859,395.0,51.47333908081055,0.5922290086746216,0.29118993878364563,0.0,0.5914545059204102,1.0,0.023313810312614227,51.380741119384766,0.047417011111974716,133.35499572753906,374.50390387236644,-132.4895782470703,0.5672368407249451,0.2353416085243225
287,32.91178894042969,0.02490929514169693,722.320707070707,287.0,107.05915832519531,81.3620622521006,8167.777871131897,0.18554897606372833,167.1163787841797,-147.1957008551892,130.65269470214844,35.138076050570575,287000,0.3733697235584259,396.0,198.30272497415103,396.0,51.3486442565918,0.6090264320373535,0.1843094676733017,0.0,0.5579403638839722,1.0,0.02240411346542305,50.98594665527344,0.04741359502077103,132.98106384277344,457.852322834556,-130.8942413330078,0.5669111609458923,0.1575196087360382
288,31.622583389282227,0.024921294301748276,723.0201511335013,288.0,107.26893615722656,74.32758467071868,8182.596056461334,0.1765322983264923,147.37689208984375,-146.41613732519238,129.85801696777344,35.19665372856609,288000,0.373449444770813,397.0,192.96448768636623,397.0,51.96165084838867,0.5578316450119019,0.15718023478984833,0.0,0.6066540479660034,1.0,0.022854436146078055,51.993282318115234,0.04732995107769966,132.6917724609375,39.46330072825479,-133.42105102539062,0.5664051175117493,0.10165110230445862
289,19.66843605041504,0.024955425411462784,723.7160804020101,289.0,107.48871612548828,77.91176465810395,8195.900110006332,0.1982475072145462,164.93560791015625,-144.38031683651158,130.66726684570312,35.26153273234277,289000,0.37357571721076965,398.0,192.9101903230554,398.0,52.68156814575195,0.5915079116821289,0.1868373155593872,0.0,0.6168738007545471,1.0,0.02240411346542305,52.4693717956543,0.04758789390325546,133.449951171875,161.1585896113355,-135.08682250976562,0.5658727884292603,0.12159419059753418
290,35.969139099121094,0.024964598938822746,724.4085213032581,290.0,107.68865203857422,83.66048768611569,8210.90195775032,0.20705395936965942,132.28863525390625,-142.22211753785714,131.0498046875,35.31889693631858,290000,0.3734956383705139,399.0,191.478869262598,399.0,51.536537170410156,0.6211976408958435,0.12111534923315048,0.0,0.5868229866027832,1.0,0.023782417899897774,51.45660400390625,0.04741468280553818,133.73486328125,5.004769698132517,-134.7598419189453,0.5656977295875549,0.09150426089763641
291,26.583110809326172,0.024977078661322594,724.1521197007481,291.0,107.84037017822266,95.16169644208034,8224.875355005264,0.1823289543390274,123.43510437011719,-141.5982754921153,132.40475463867188,35.38047537983799,291000,0.3736480176448822,401.0,187.35998836780163,401.0,50.672752380371094,0.5932105779647827,0.05771837756037712,0.0,0.600079357624054,1.0,0.023313810312614227,50.77899932861328,0.047284260392189026,135.2168426513672,-249.66519349003542,-134.30264282226562,0.5654177665710449,0.13136868178844452
292,29.370460510253906,0.02498723939061165,724.6567164179105,292.0,107.47793579101562,105.12680087605928,8238.109521865845,0.22801163792610168,116.37528991699219,-140.42070043468652,131.79476928710938,35.445025248203436,292000,0.37358924746513367,402.0,182.03713260979814,402.0,51.624210357666016,0.5814046859741211,0.1898307353258133,0.0,0.5617887377738953,1.0,0.023313810312614227,51.772438049316406,0.04754689335823059,134.81573486328125,-223.94881291054304,-133.3690948486328,0.5666069984436035,0.09165825694799423
