eval/episodes,ret_rms_mean,reference_actor_Q_std,train/loss_critic,rollout/episode_steps,total/duration,total/steps_per_second,reference_Q_std,rollout/actions_mean,total/epochs,reference_perturbed_action_std,rollout/episodes,rollout/actions_std,reference_perturbed_action_mean,param_noise_stddev,total/steps,reference_actor_Q_mean,ret_rms_std,eval/Q,rollout/return_history,rollout/return,train/loss_actor,reference_action_std,reference_action_mean,rollout/Q_mean,reference_Q_mean,obs_rms_mean,eval/return_history,eval/return,train/param_noise_distance,total/episodes,obs_rms_std
104.0,0.0,2.444126844406128,48.33613204956055,1000.0,3462.036105155945,30.040125764464086,2.296459436416626,0.12565107643604279,104,0.7536652088165283,104.0,0.6659436821937561,0.23598895967006683,0.019882513137642284,104000,201.19281005859375,1.0,207.1090545654297,437.79153346089356,413.44922631822624,-185.3277130126953,0.7467501163482666,0.24674010276794434,154.65980529785156,200.39784240722656,0.15236741304397583,509.9397010039788,827.5505446786822,0.22450900077819824,104.0,2.621546506881714
105.0,0.0,2.133176803588867,35.17363739013672,1000.0,3495.3838567733765,30.039619195622922,2.2536814212799072,0.12447459995746613,105,0.8058983683586121,105.0,0.6673169732093811,0.09380828589200974,0.020282151651708893,105000,202.40396118164062,1.0,207.2895050048828,441.4324695510989,411.27401946706567,-183.26023864746094,0.788110613822937,0.1272342950105667,154.373046875,201.87872314453125,0.15208423137664795,520.5268999455285,738.3374964265388,0.21158070862293243,105.0,2.6168417930603027
106.0,0.0,2.2550201416015625,38.413150787353516,1000.0,3528.6087505817413,30.04016809245978,2.2042970657348633,0.12399140000343323,106,0.7892712354660034,106.0,0.6678014993667603,0.14264337718486786,0.019106704324195603,106000,202.55381774902344,1.0,207.500732421875,450.5876614503735,412.6586045760848,-184.29946899414062,0.802770733833313,0.13045412302017212,154.8576202392578,201.62977600097656,0.15203845500946045,531.8005620490641,827.1242745078696,0.19874033331871033,106.0,2.615030288696289
107.0,0.0,2.0218305587768555,29.775949478149414,1000.0,3561.9265892505646,30.039922867279806,1.9173412322998047,0.1222279891371727,107,0.7793761491775513,107.0,0.6680235266685486,0.1717708259820938,0.019106704324195603,107000,202.90353393554688,1.0,30.85931968688965,462.4112069386703,416.11118232291886,-183.4415283203125,0.8019275665283203,0.037103574723005295,155.3458251953125,202.2907257080078,0.15200175344944,526.7355903212842,-501.94469562750044,0.19872476905584335,107.0,2.6179275512695312
108.0,0.0,2.318830728530884,26.536943435668945,1000.0,3595.0771403312683,30.04108000587947,2.2104153633117676,0.11826913058757782,108,0.7778400182723999,108.0,0.6723118424415588,-0.004447348415851593,0.019106704324195603,108000,203.10745239257812,1.0,188.09503173828125,458.24245445106527,407.3203945979119,-182.69189453125,0.7701093554496765,0.08794290572404861,153.6924285888672,202.46514892578125,0.1515233963727951,528.5443244495726,311.31765079454954,0.20907682180404663,108.0,2.6100687980651855
109.0,0.0,2.38116717338562,43.52509307861328,1000.0,3628.315978050232,30.041484991771288,2.093252182006836,0.11963994055986404,109,0.7698966860771179,109.0,0.6725977659225464,0.1271408647298813,0.019490749081111935,109000,202.3105926513672,1.0,208.1770782470703,451.5705435530745,400.4317100221319,-181.59689331054688,0.750521183013916,0.25904497504234314,154.14019775390625,201.49688720703125,0.15045121312141418,541.5895223739939,851.6592780259443,0.172752283513546,109.0,2.6112060546875
110.0,0.0,2.2871382236480713,26.13311767578125,1000.0,3661.694400072098,30.04073742413734,2.1993603706359863,0.1185634434223175,110,0.7757135033607483,110.0,0.6726176738739014,0.14656326174736023,0.019490749081111935,110000,203.16693115234375,1.0,205.24378967285156,464.97605332920534,405.3168530848453,-181.97119140625,0.7646047472953796,0.22906191647052765,154.63531494140625,202.30416870117188,0.15052832663059235,549.5955570199532,844.1159545130224,0.20126112550497055,110.0,2.6118052005767822
111.0,0.0,2.363210439682007,32.34278869628906,1000.0,3695.0122101306915,30.04049613034268,2.178584337234497,0.11999894678592682,111,0.7736574411392212,111.0,0.6729068160057068,0.30386990308761597,0.020689822899908242,111000,203.08251953125,1.0,208.2679901123047,466.81753013954557,403.6045554851317,-181.32925415039062,0.7784898281097412,0.2618134617805481,155.08758544921875,202.21595764160156,0.15021686255931854,559.6339176631517,773.3233797039458,0.20995526760816574,111.0,2.6140928268432617
112.0,0.0,2.436138153076172,22.594308853149414,1000.0,3728.298280954361,30.040514883731486,2.4849510192871094,0.12167955935001373,112,0.7461138963699341,112.0,0.6727991104125977,0.32842373847961426,0.019106704324195603,112000,202.0108184814453,1.0,207.1615753173828,471.8617135384299,405.9937533089766,-180.4588623046875,0.7516981363296509,0.27010825276374817,155.55616760253906,201.0629119873047,0.15048739314079285,564.9466970275939,696.5909676598951,0.1944669932126999,112.0,2.614593505859375
113.0,0.0,2.2486305236816406,33.78662872314453,1000.0,3761.588043451309,30.04050382303984,2.0010852813720703,0.12283813953399658,113,0.7341921329498291,113.0,0.6727995872497559,0.4100271165370941,0.019106704324195603,113000,202.22439575195312,1.0,206.5105743408203,476.831490830364,408.28367769899876,-179.6263427734375,0.7475829720497131,0.3974045217037201,156.01083374023438,201.34732055664062,0.1507035344839096,574.232711758742,685.6879748468469,0.199427030980587,113.0,2.615386486053467
114.0,0.0,2.3039965629577637,23.951261520385742,1000.0,3794.8986337184906,30.04032808336051,2.3407299518585205,0.12364937365055084,114,0.8108506202697754,114.0,0.6731864213943481,0.11053568124771118,0.018361167303396805,114000,203.09722900390625,1.0,17.270292282104492,483.65154598178384,408.5309413803623,-180.93316650390625,0.8000863790512085,0.12789279222488403,156.4486846923828,202.1517791748047,0.15083527565002441,566.9014529811013,-180.92161049653623,0.21084021031856537,114.0,2.6171131134033203
115.0,0.0,2.5983362197875977,30.734323501586914,1000.0,3828.168101787567,30.040478093503946,2.3780760765075684,0.11993652582168579,115,0.8222568035125732,115.0,0.6770957112312317,0.04002288356423378,0.019106704324195603,115000,203.17703247070312,1.0,207.2034454345703,475.0708465137093,400.5300065655974,-177.4888153076172,0.8156468868255615,0.014958386309444904,154.687255859375,202.23052978515625,0.15041005611419678,566.1906937312004,645.7016390528981,0.20761650800704956,115.0,2.6103479862213135
116.0,0.0,2.469231605529785,34.89101791381836,1000.0,3861.5652043819427,30.039632599850457,2.413445472717285,0.11956454068422318,116,0.7718867659568787,116.0,0.677456796169281,0.14890891313552856,0.019106704324195603,116000,201.93069458007812,1.0,207.56594848632812,475.0441621039027,401.7741506972392,-177.04385375976562,0.7849639058113098,0.1389555186033249,155.13290405273438,200.9423828125,0.15053808689117432,575.5241632967577,807.7216901101503,0.19142790883779526,116.0,2.6105523109436035
117.0,0.0,2.2843122482299805,26.127906799316406,1000.0,3894.8796298503876,30.039439243079837,2.1554508209228516,0.11834697425365448,117,0.761833131313324,117.0,0.6773903965950012,0.26477330923080444,0.018730226766195082,117000,202.34718322753906,1.0,207.628173828125,487.00307970138584,404.5025094177605,-176.91574096679688,0.7654207348823547,0.26041117310523987,155.57594299316406,201.50677490234375,0.15053792297840118,582.2102395866509,691.928261034511,0.1843554675579071,117.0,2.609053611755371
118.0,0.0,2.416999578475952,38.34523391723633,1000.0,3928.1528866291046,30.039563989898628,2.3507509231567383,0.11830859631299973,118,0.7560495734214783,118.0,0.677180826663971,0.18903060257434845,0.017999379770019416,118000,201.5574188232422,1.0,204.85165405273438,495.3623046892082,406.85761254238236,-177.36538696289062,0.810568630695343,0.16404935717582703,156.00437927246094,200.65478515625,0.15072816610336304,590.8325122499334,531.5605882291131,0.22105620801448822,118.0,2.609346866607666
119.0,0.0,2.504535675048828,36.228790283203125,1000.0,3961.4307124614716,30.03965199382681,2.4824020862579346,0.11876117438077927,119,0.7386058568954468,119.0,0.6768193244934082,0.26356515288352966,0.018361167303396805,119000,201.94744873046875,1.0,206.45199584960938,501.0230227411261,409.466593642838,-178.0669403076172,0.7421973943710327,0.25417569279670715,156.4263458251953,201.11849975585938,0.15098711848258972,593.5848861667254,665.4644947175382,0.22026312351226807,119.0,2.6089606285095215
120.0,0.0,2.4956774711608887,26.76571273803711,1000.0,3994.7401440143585,30.039500862103804,2.3591063022613525,0.11940713971853256,120,0.7679460644721985,120.0,0.6764405369758606,0.23357294499874115,0.017644720880324885,120000,201.0364990234375,1.0,206.1195068359375,511.58701098738436,411.84779892363673,-177.61306762695312,0.7922075390815735,0.16640038788318634,156.8379669189453,200.15399169921875,0.15126626193523407,598.5597926379826,762.8820806595669,0.2095092236995697,120.0,2.6088504791259766
121.0,0.0,2.3938040733337402,23.675643920898438,1000.0,4028.385596513748,30.03684654833341,2.2676892280578613,0.12001069635152817,121,0.7698092460632324,121.0,0.676232635974884,0.17369461059570312,0.017644720880324885,121000,201.23236083984375,1.0,206.45889282226562,526.2004935477439,414.66068472462206,-176.70172119140625,0.7868414521217346,0.15908688306808472,157.2445526123047,200.2401580810547,0.1515088975429535,602.3168537210712,709.4099788837259,0.22693440318107605,121.0,2.6096057891845703
122.0,0.0,2.6925175189971924,42.091331481933594,1000.0,4062.052487850189,30.03407768976604,2.5039870738983154,0.12034989893436432,122,0.8436272740364075,122.0,0.6763951778411865,0.07737553864717484,0.017297050171870294,122000,201.4418487548828,1.0,206.94976806640625,527.202356719516,416.4458796447306,-178.55450439453125,0.8222095370292664,0.03837256506085396,157.64540100097656,200.2870330810547,0.15173029899597168,607.9507272421589,775.3141514904067,0.18852400034666061,122.0,2.608121871948242
123.0,0.0,2.625689744949341,29.577810287475586,1000.0,4095.7292172908783,30.031282214833137,2.2810542583465576,0.11971816420555115,123,0.7995622754096985,123.0,0.676607608795166,0.16695831716060638,0.018361167303396805,123000,202.31268310546875,1.0,207.33331298828125,531.4117090708611,419.42023283840075,-178.13951110839844,0.8202944993972778,0.12552352249622345,158.0478515625,201.2314453125,0.15183180570602417,614.1100827543884,804.7382508068295,0.18510955572128296,123.0,2.6070473194122314
124.0,0.0,2.733891248703003,28.602025985717773,1000.0,4129.063566207886,30.031022291546137,2.5407893657684326,0.1198446974158287,124,0.7803776860237122,124.0,0.6765997409820557,0.2242804914712906,0.017644720880324885,124000,202.07521057128906,1.0,207.06137084960938,537.0605523997621,422.82705896429064,-179.5548858642578,0.771373450756073,0.21561241149902344,158.44667053222656,200.99362182617188,0.15214164555072784,616.9980542406402,744.6033308454755,0.19515490531921387,124.0,2.6071369647979736
125.0,0.0,2.8302230834960938,37.623470306396484,1000.0,4162.353417873383,30.03108757253598,2.666128158569336,0.12036848813295364,125,0.8034678101539612,125.0,0.6767884492874146,-0.021228739991784096,0.017999379770019416,125000,203.1851043701172,1.0,208.3782501220703,542.4278449050627,424.9733668690053,-180.95970153808594,0.8063318729400635,0.00415666913613677,158.8411407470703,201.8765106201172,0.1522773653268814,622.4533849941994,717.7003225852311,0.19920941442251205,125.0,2.6056413650512695
126.0,0.0,2.4087040424346924,31.43923568725586,1000.0,4195.821176528931,30.029878466897816,2.120962142944336,0.11914772540330887,126,0.8364393711090088,126.0,0.6768631339073181,0.10844562202692032,0.017297050171870294,126000,203.4705047607422,1.0,209.36007690429688,548.4442050342523,427.2200669407611,-181.52462768554688,0.8224286437034607,0.144758939743042,159.22857666015625,202.43585205078125,0.15209582448005676,628.2549565618631,944.3849735701466,0.18378464877605438,126.0,2.6033926010131836
127.0,0.0,2.413360357284546,24.830415725708008,1000.0,4229.693423271179,30.02581683610066,2.300941228866577,0.11887180060148239,127,0.824329137802124,127.0,0.6768572926521301,0.06619717925786972,0.017999379770019416,127000,202.677490234375,1.0,207.85723876953125,550.777162001934,430.92680906446986,-179.53634643554688,0.8181615471839905,0.1414555460214615,159.61248779296875,201.13168334960938,0.15235354006290436,630.3067688475284,908.4592346991761,0.1795150637626648,127.0,2.604033946990967
128.0,0.0,2.3755979537963867,39.801795959472656,1000.0,4263.590827703476,30.021642594851304,2.230931043624878,0.11459960788488388,128,0.8374735713005066,128.0,0.6797508001327515,0.10854055732488632,0.018361167303396805,128000,202.49844360351562,1.0,207.09628295898438,541.2149907348761,425.70282016503205,-179.13182067871094,0.8591535687446594,0.09110504388809204,158.47760009765625,201.1265106201172,0.15167176723480225,634.6056859784958,821.6681175285014,0.1901319995522499,128.0,2.600076913833618
129.0,0.0,2.7627980709075928,34.856014251708984,1000.0,4297.412882566452,30.018060522720845,2.4529428482055664,0.11402827501296997,129,0.797196090221405,129.0,0.6796844601631165,0.02630520798265934,0.018730226766195082,129000,202.19564819335938,1.0,206.9066619873047,547.0218360359962,429.1972108581411,-179.55177307128906,0.8197163343429565,-0.03777774050831795,158.8568572998047,201.01895141601562,0.1517995446920395,640.2354037813556,879.6964823791238,0.20728080719709396,129.0,2.5994865894317627
130.0,0.0,2.6640524864196777,38.723846435546875,1000.0,4330.689894199371,30.01831190317392,2.3603036403656006,0.11397245526313782,130,0.7833919525146484,130.0,0.67966628074646,0.21186615526676178,0.018361167303396805,130000,202.04295349121094,1.0,207.52200317382812,548.7221305360611,430.1352130014492,-178.96343994140625,0.7998068928718567,0.1266678124666214,159.21670532226562,200.805419921875,0.15145327150821686,644.697247295899,825.9335950781672,0.19379055500030518,130.0,2.6001994609832764
131.0,0.0,2.676884651184082,38.15449142456055,1000.0,4363.995027542114,30.01836600940898,2.4254305362701416,0.1135406345129013,131,0.8194143176078796,131.0,0.679450273513794,0.02408621646463871,0.019490749081111935,131000,202.116455078125,1.0,208.46522521972656,553.4201651757916,432.8217800673522,-179.6741180419922,0.8003481030464172,0.15221834182739258,159.58447265625,201.16404724121094,0.15165385603904724,648.4132649738158,910.5523903892329,0.20633681863546371,131.0,2.6016151905059814
132.0,0.0,2.2651968002319336,29.36142349243164,1000.0,4397.489899635315,30.017124089573645,2.509709119796753,0.11153575778007507,132,0.7957941293716431,132.0,0.6797601580619812,0.06670623272657394,0.019490749081111935,132000,203.16616821289062,1.0,208.38478088378906,551.9970265744639,434.6121863096554,-181.02017211914062,0.7842414975166321,0.10277196764945984,159.94395446777344,202.09475708007812,0.15137885510921478,648.2262094447693,785.093954652825,0.23058435320854187,132.0,2.6005935668945312
133.0,0.0,2.167724370956421,25.345413208007812,1000.0,4430.790959358215,30.017213906039157,2.5497546195983887,0.11102133989334106,133,0.7581552267074585,133.0,0.6798636317253113,0.23001445829868317,0.020689822899908242,133000,203.0888671875,1.0,207.5773162841797,550.9322418931783,435.8854318589643,-181.50404357910156,0.7664411664009094,0.21265088021755219,160.29818725585938,201.85699462890625,0.1514710783958435,648.1394666179089,670.9937576233576,0.18868374824523926,133.0,2.5980679988861084
134.0,0.0,2.3347158432006836,28.778518676757812,1000.0,4464.12455368042,30.017083615985698,2.503854751586914,0.11013895273208618,134,0.7505378723144531,134.0,0.6801536679267883,0.2884294092655182,0.019106704324195603,134000,202.77027893066406,1.0,207.54725646972656,553.2043907110772,437.2099014346864,-180.59512329101562,0.7692390084266663,0.22592680156230927,160.64739990234375,201.735107421875,0.1514378935098648,659.6400234197966,703.8449440103627,0.1964394450187683,134.0,2.5983424186706543
135.0,0.0,2.450373649597168,32.395599365234375,1000.0,4497.506578683853,30.016632024473058,2.4781980514526367,0.10972544550895691,135,0.790152370929718,135.0,0.6801100373268127,0.19211332499980927,0.020282151651708893,135000,204.3023681640625,1.0,208.53265380859375,561.8097877170648,439.5918538994517,-181.62332153320312,0.7799878120422363,0.1888464242219925,160.99853515625,203.3197021484375,0.1515210121870041,660.9625743023951,705.4160489642443,0.1759091392159462,135.0,2.5981481075286865
136.0,0.0,2.4393510818481445,20.00771141052246,1000.0,4530.852404117584,30.016426903777496,2.4630589485168457,0.10846549272537231,136,0.7973863482475281,136.0,0.6804401278495789,0.09582626074552536,0.019882513137642284,136000,204.00759887695312,1.0,209.0552978515625,562.5565573382567,440.90742773591217,-183.06451416015625,0.8042531609535217,0.012695332057774067,161.34222412109375,203.1648712158203,0.15152832865715027,661.8864347488582,693.5604894523624,0.17976192384958267,136.0,2.598036527633667
137.0,0.0,2.179429769515991,30.154104232788086,1000.0,4564.234882354736,30.01598373686682,2.1834404468536377,0.10721919685602188,137,0.7880694270133972,137.0,0.680906355381012,0.21184642612934113,0.018730226766195082,137000,204.77806091308594,1.0,190.58575439453125,564.2875649691506,442.7048176022965,-181.77316284179688,0.772524356842041,0.23558032512664795,161.68719482421875,203.6772003173828,0.15148435533046722,665.7839696106705,700.4328405446836,0.188396155834198,137.0,2.5942881107330322
138.0,0.0,2.233261823654175,39.24348068237305,1000.0,4597.497991800308,30.01632632491077,2.5366365909576416,0.10670297592878342,138,0.7923348546028137,138.0,0.6808933019638062,0.24698901176452637,0.017999379770019416,138000,203.1389617919922,1.0,207.78294372558594,571.2436152666389,446.3694429551229,-180.9935302734375,0.7420291304588318,0.3232499361038208,162.02850341796875,202.2206573486328,0.1515643447637558,670.4714864790569,836.5630808955345,0.24586736410856247,138.0,2.593080520629883
139.0,0.0,1.9157296419143677,36.8933219909668,1000.0,4630.8157839775085,30.01630954116898,2.0340311527252197,0.10628930479288101,139,0.6895487308502197,139.0,0.6807957291603088,0.4765554964542389,0.018361167303396805,139000,202.0018310546875,1.0,204.88575744628906,581.7435653460743,448.6996372636085,-180.63966369628906,0.6880779266357422,0.5229403376579285,162.34959411621094,200.85935974121094,0.1516524702310562,669.7208731430688,514.3934684986546,0.18312577903270721,139.0,2.594808578491211
140.0,0.0,2.0524508953094482,31.762451171875,1000.0,4664.747458934784,30.012342840092277,2.2071845531463623,0.10758519917726517,140,0.792174756526947,140.0,0.6806224584579468,0.2242809534072876,0.019106704324195603,140000,201.03555297851562,1.0,205.43753051757812,585.4679850325193,450.6335844747005,-182.01248168945312,0.8161941766738892,0.11740363389253616,162.6563720703125,200.04942321777344,0.15189039707183838,675.2461172444251,782.7616049566302,0.18512919545173645,140.0,2.596902370452881
141.0,0.0,2.269960641860962,35.704689025878906,1000.0,4698.782888412476,30.007770809695373,2.340334892272949,0.10803555697202682,141,0.7991327047348022,141.0,0.680618941783905,0.17388194799423218,0.019106704324195603,141000,201.40887451171875,1.0,205.69810485839844,590.9788569356245,452.4546337513359,-181.53509521484375,0.7967045307159424,0.20579051971435547,162.9559326171875,200.17239379882812,0.15202969312667847,678.3035626484613,695.59775760039,0.21878839284181595,141.0,2.5986461639404297
142.0,0.0,2.7082443237304688,39.353721618652344,1000.0,4732.824711322784,30.00322400706706,2.477851390838623,0.1076100617647171,142,0.8026809692382812,142.0,0.6809833645820618,0.07407049089670181,0.019490749081111935,142000,201.280029296875,1.0,159.3207550048828,596.3807217622905,455.4800812612529,-181.49427795410156,0.8088791370391846,0.07154472917318344,163.26019287109375,199.9832000732422,0.15215732157230377,680.2521163328734,541.4754865898076,0.20133595913648605,142.0,2.600959539413452
143.0,0.0,2.3994367122650146,57.992183685302734,1000.0,4766.121054887772,30.003434313392034,2.311495780944824,0.10655993223190308,143,0.7806211709976196,143.0,0.6812180280685425,0.2093704342842102,0.019106704324195603,143000,201.5464630126953,1.0,155.21463012695312,606.3154925768052,457.5277552134966,-181.11773681640625,0.7909237742424011,0.17580808699131012,163.56280517578125,200.49124145507812,0.15223149955272675,680.0486654523692,451.29198395328086,0.23414327204227448,143.0,2.599440336227417
144.0,0.0,2.337440013885498,29.84479522705078,1000.0,4799.388709068298,30.003821054943185,2.455676555633545,0.10636547952890396,144,0.807526707649231,144.0,0.6814471483230591,0.08784959465265274,0.019106704324195603,144000,202.2174530029297,1.0,207.6366729736328,609.9700315900852,459.304566006459,-182.2707977294922,0.7921571135520935,0.17527419328689575,163.86007690429688,201.15042114257812,0.1523154228925705,684.2084781558838,822.7185888521908,0.1908552423119545,144.0,2.6008474826812744
145.0,0.0,2.197634696960449,34.79169464111328,1000.0,4832.678004026413,30.004068112791963,2.2657206058502197,0.10510369390249252,145,0.7662003040313721,145.0,0.6817197203636169,0.32380926609039307,0.019106704324195603,145000,203.2811279296875,1.0,206.9679412841797,611.1500265977053,461.5449889336241,-184.17205810546875,0.7607325315475464,0.3130457103252411,164.16371154785156,202.0975341796875,0.15231767296791077,685.4625767329319,569.0860097113911,0.1925770342350006,145.0,2.6018271446228027
146.0,0.0,2.485095500946045,22.54671859741211,1000.0,4865.992666244507,30.00415537261391,3.8782830238342285,0.10518724471330643,146,0.7554282546043396,146.0,0.6819904446601868,0.2559797465801239,0.019106704324195603,146000,203.68069458007812,1.0,208.710205078125,613.3196515766333,460.76639362781094,-184.83705139160156,0.7680198550224304,0.2419368028640747,164.45262145996094,202.21243286132812,0.1523597091436386,687.2293136029517,667.9755739991093,0.21164127439260483,146.0,2.6033501625061035
147.0,0.0,2.7079544067382812,33.63614273071289,1000.0,4899.26163482666,30.004521284399825,2.8236427307128906,0.10479634255170822,147,0.779248058795929,147.0,0.6820983290672302,0.18482233583927155,0.020282151651708893,147000,204.2853546142578,1.0,208.38987731933594,619.093315221298,461.2523384169027,-185.08152770996094,0.7664148807525635,0.24204637110233307,164.74502563476562,203.34823608398438,0.15230605006217957,688.0625392253446,645.3169047013446,0.1916252300143242,147.0,2.6043660640716553
148.0,0.0,2.5113556385040283,43.38956069946289,1000.0,4932.699654340744,30.003853948366984,2.7003304958343506,0.10398181527853012,148,0.8136703372001648,148.0,0.6820398569107056,0.037633348256349564,0.020282151651708893,148000,204.42251586914062,1.0,209.1148223876953,619.064304547868,463.1255335133793,-185.17543029785156,0.8115124106407166,0.09268686175346375,165.04344177246094,203.28036499023438,0.1523735672235489,692.700155086041,651.7459972304434,0.1875755786895752,148.0,2.604976177215576
149.0,0.0,2.826857566833496,41.48367691040039,1000.0,4966.012615680695,30.003951163860762,2.9508626461029053,0.10248127579689026,149,0.7613043785095215,149.0,0.6823171973228455,0.2053171545267105,0.020282151651708893,149000,204.37875366210938,1.0,196.7467803955078,622.6466045595786,464.0018709639754,-187.3885498046875,0.7774451375007629,0.071237713098526,165.33349609375,203.15223693847656,0.1521696150302887,690.8935906374145,612.4781184537869,0.20169486105442047,149.0,2.6043756008148193
150.0,0.0,4.026594161987305,22.954660415649414,1000.0,4999.348555088043,30.003909178794668,5.488948345184326,0.1017354279756546,150,0.7240599989891052,150.0,0.682301938533783,0.29358989000320435,0.020689822899908242,150000,203.88961791992188,1.0,209.60287475585938,623.6930792289417,466.2352417991766,-185.79067993164062,0.714582622051239,0.3411991596221924,165.6275634765625,202.70834350585938,0.1522095799446106,695.528984854123,840.031299693472,0.188960500061512,150.0,2.6036179065704346
151.0,0.0,2.7420718669891357,45.963375091552734,1000.0,5032.690560102463,30.003831588033446,2.7622830867767334,0.10154253989458084,151,0.794428825378418,151.0,0.6822320222854614,0.18326246738433838,0.0211056883401964,151000,203.46673583984375,1.0,209.15733337402344,630.610504072695,468.9652287279863,-185.27999877929688,0.7657990455627441,0.23242966830730438,165.9169158935547,202.3636474609375,0.15233737230300903,699.7332236555346,800.3856778563586,0.1885576769709587,151.0,2.6021838188171387
152.0,0.0,2.5396785736083984,35.954593658447266,1000.0,5066.098866701126,30.00336235028459,3.2252445220947266,0.10110906511545181,152,0.760469913482666,152.0,0.6824471950531006,0.18518991768360138,0.020689822899908242,152000,203.310546875,1.0,207.44216918945312,634.0217117389092,472.2596339119068,-185.60992431640625,0.7519292831420898,0.2227925807237625,166.20767211914062,202.1942596435547,0.15261989831924438,698.8189551981562,611.9346497570498,0.2509026601910591,152.0,2.6005115509033203
153.0,0.0,2.6931052207946777,58.644493103027344,1000.0,5099.538381576538,30.002715648293556,2.8024139404296875,0.1005210131406784,153,0.7611076235771179,153.0,0.6825005412101746,0.21375572681427002,0.020282151651708893,153000,202.75738525390625,1.0,206.91702270507812,635.0671889172753,473.96793704701787,-185.4534149169922,0.7624412775039673,0.1898399144411087,166.48211669921875,201.96839904785156,0.15255092084407806,697.927890262463,619.0776295068512,0.2074708342552185,153.0,2.6005709171295166
154.0,0.0,2.670001983642578,38.547977447509766,1000.0,5132.89864730835,30.002540588007978,4.723540782928467,0.10081728547811508,154,0.7599740028381348,154.0,0.6823421120643616,0.1709212213754654,0.019106704324195603,154000,202.45654296875,1.0,208.49624633789062,639.5615510038356,476.14848786607735,-186.9607391357422,0.7519211173057556,0.15125107765197754,166.7532501220703,201.0881805419922,0.15271149575710297,698.5422290132975,845.2635555238476,0.19813791662454605,154.0,2.6009154319763184
155.0,0.0,2.641461133956909,50.374515533447266,1000.0,5166.172756433487,30.00286814005144,2.7937941551208496,0.100688636302948,155,0.7355445623397827,155.0,0.6818853616714478,0.252054363489151,0.019490749081111935,155000,202.90777587890625,1.0,208.97039794921875,640.6092021695483,477.34772120198863,-185.35635375976562,0.749914288520813,0.1451261192560196,167.01531982421875,201.9615478515625,0.15283071994781494,698.2659740246361,984.9864842352221,0.1941382959485054,155.0,2.599579334259033
156.0,0.0,2.4136929512023926,44.59037780761719,1000.0,5199.464590072632,30.00308922150402,2.7337474822998047,0.10069935768842697,156,0.7328845858573914,156.0,0.6817306280136108,0.1536257565021515,0.019490749081111935,156000,204.01077270507812,1.0,208.31089782714844,638.5677691560076,478.3998851235786,-185.3218536376953,0.7350477576255798,0.2123798131942749,167.27395629882812,202.90420532226562,0.15291397273540497,702.4574978925789,711.3685425407983,0.20601001381874084,156.0,2.6005594730377197
157.0,0.0,2.84153151512146,20.047527313232422,1000.0,5232.770132064819,30.003228889790492,3.1344263553619385,0.1007421463727951,157,0.7919649481773376,157.0,0.6813211441040039,0.030798664316534996,0.019882513137642284,157000,204.64471435546875,1.0,209.8736572265625,640.829086884511,479.8308544789178,-188.1304168701172,0.7712072134017944,0.06572029739618301,167.53660583496094,203.39895629882812,0.15290474891662598,704.9645596000487,848.0199162201749,0.21383695304393768,157.0,2.600097179412842
158.0,0.0,2.731868028640747,35.97937774658203,1000.0,5266.119688272476,30.00311602333351,3.1370365619659424,0.0977366715669632,158,0.7801707983016968,158.0,0.6832214593887329,0.06969752162694931,0.020689822899908242,158000,204.85507202148438,1.0,209.91290283203125,635.1324908240625,476.5349920882764,-188.0005340576172,0.7644665837287903,0.15562936663627625,166.79808044433594,203.85330200195312,0.15248091518878937,708.717365009231,790.9422193893693,0.22303187102079391,158.0,2.5975098609924316
159.0,0.0,2.3015072345733643,34.902069091796875,1000.0,5299.5862283706665,30.002342286424845,2.743978500366211,0.09769389778375626,159,0.7355650067329407,159.0,0.6833567023277283,0.27868351340293884,0.019490749081111935,159000,205.18907165527344,1.0,210.1851806640625,637.1362803100465,478.3324827591591,-187.7891387939453,0.7625370621681213,0.19521521031856537,167.072509765625,203.95858764648438,0.1526867002248764,710.258133610155,717.2363751386757,0.2168218418955803,159.0,2.5979437828063965
160.0,0.0,2.457326889038086,24.992698669433594,1000.0,5332.901014089584,30.002431992883086,2.704108715057373,0.09809401631355286,160,0.7905701994895935,160.0,0.6830312609672546,0.18129368126392365,0.019882513137642284,160000,205.58726501464844,1.0,211.55979919433594,640.0675310839006,480.61592421820825,-187.5260009765625,0.7670309543609619,0.22957612574100494,167.3455047607422,204.46954345703125,0.15282857418060303,714.3771645837542,951.9600887600675,0.23795609921216965,160.0,2.5985286235809326
161.0,0.0,2.6035006046295166,25.11309814453125,1000.0,5366.222087144852,30.002485433036103,2.714252471923828,0.09839664399623871,161,0.7889756560325623,161.0,0.682928204536438,0.0515185184776783,0.019882513137642284,161000,205.55657958984375,1.0,211.52389526367188,642.6536937175238,483.0937398648994,-188.39822387695312,0.8016148805618286,0.010541856288909912,167.61605834960938,204.26425170898438,0.15287339687347412,716.6415195392145,960.2160099326104,0.20494750142097473,161.0,2.5979816913604736
162.0,0.0,2.263547897338867,27.469934463500977,1000.0,5399.518003940582,30.002677994919544,2.709275245666504,0.09812047332525253,162,0.8024414777755737,162.0,0.6825382113456726,0.16285192966461182,0.019882513137642284,162000,206.00323486328125,1.0,212.13925170898438,643.8226947647931,485.5446910349913,-187.71986389160156,0.7720853090286255,0.19600439071655273,167.8852081298828,205.07681274414062,0.15288925170898438,718.1123669615992,1057.821844223346,0.2024085968732834,162.0,2.5971527099609375
