total/steps,reference_actor_Q_std,total/steps_per_second,total/epochs,rollout/Q_mean,train/param_noise_distance,reference_action_mean,reference_Q_mean,eval/return_history,eval/episodes,total/duration,rollout/episodes,rollout/return_history,reference_perturbed_action_mean,reference_action_std,rollout/return,total/episodes,eval/Q,rollout/actions_std,reference_Q_std,reference_actor_Q_mean,rollout/actions_mean,eval/return,ret_rms_mean,reference_perturbed_action_std,obs_rms_mean,param_noise_stddev,train/loss_critic,obs_rms_std,rollout/episode_steps,train/loss_actor,ret_rms_std
37000,9.881291389465332,73.71338579985503,37,27.65901756286621,0.21791881322860718,-0.09161543846130371,80.34494018554688,-557.2982566780765,37.0,501.9441123008728,52.0,-414.1246775417571,-0.029832258820533752,0.43097007274627686,-414.1246775417571,52.0,69.00541687011719,0.634544849395752,9.966018676757812,81.63504028320312,-0.025133883580565453,-33.26283134185765,0.0,0.5102500915527344,0.02148321270942688,0.02901906944733551,12.747502326965332,0.3779168128967285,701.4615384615385,-59.37869644165039,1.0
38000,10.000337600708008,73.56693758491633,38,28.711204528808594,0.17213043570518494,-0.07213905453681946,82.24688720703125,-542.1222307525567,38.0,516.5363850593567,53.0,-414.01597842994335,0.02093464508652687,0.4706262946128845,-414.01597842994335,53.0,75.64321899414062,0.634392499923706,10.08288860321045,83.50770568847656,-0.022369515150785446,19.390728491680097,0.0,0.4946793019771576,0.021760640665888786,0.02901906944733551,7.756672382354736,0.377147376537323,707.0943396226415,-60.32472610473633,1.0
39000,10.54751205444336,73.404971837756,39,29.453712463378906,0.20703771710395813,-0.05576018989086151,83.93897247314453,-524.9888385548451,39.0,531.2991616725922,54.0,-426.6861587149245,-0.11796076595783234,0.4571889042854309,-426.6861587149245,54.0,85.91687774658203,0.6348820924758911,10.640708923339844,85.29812622070312,-0.02135157585144043,126.08006495819643,0.0,0.478156715631485,0.021515874192118645,0.027886755354071244,8.397424697875977,0.37698790431022644,712.5185185185185,-60.5037841796875,1.0
40000,9.97030258178711,73.2450873603193,40,29.98984718322754,0.16829468309879303,-0.15298941731452942,86.17634582519531,-525.1633308581689,40.0,546.1117112636566,55.0,-427.1789378190544,-0.18827316164970398,0.4032972455024719,-427.1789378190544,55.0,71.71644592285156,0.6360098719596863,10.019736289978027,87.35948181152344,-0.018522411584854126,-531.9685306878008,0.0,0.40036284923553467,0.021490441635251045,0.02901906944733551,11.87939167022705,0.37633439898490906,717.7454545454545,-63.162872314453125,1.0
41000,10.418279647827148,73.101084068774,41,31.14871597290039,0.20311743021011353,-0.1343606561422348,88.38198852539062,-513.027068577671,41.0,560.8671953678131,56.0,-434.15564849325176,-0.10940935462713242,0.4945466220378876,-434.15564849325176,56.0,73.90962219238281,0.6349673867225647,10.692426681518555,89.65237426757812,-0.017713570967316628,-27.576577357752427,0.0,0.4672374725341797,0.021591050550341606,0.02901906944733551,9.508929252624512,0.3754410147666931,722.7857142857143,-62.80485534667969,1.0
42000,10.625847816467285,73.10626758414699,42,31.856290817260742,0.20336869359016418,-0.1235569417476654,89.03801727294922,-506.51825755255385,42.0,574.5061454772949,57.0,-426.7309652780099,0.006223106756806374,0.4243885278701782,-426.7309652780099,57.0,56.07695388793945,0.6342868804931641,10.699149131774902,90.43440246582031,-0.015577569603919983,-239.6570055227547,0.0,0.44061508774757385,0.021589284762740135,0.030804326970036468,6.199724197387695,0.3755946457386017,727.6491228070175,-65.42011260986328,1.0
43000,10.432953834533691,73.0965200003955,43,32.03704833984375,0.19602155685424805,-0.14727431535720825,91.06949615478516,-505.84830795670666,43.0,588.2632989883423,58.0,-440.16588943427377,-0.07099883258342743,0.45362475514411926,-440.16588943427377,58.0,60.7851448059082,0.6357506513595581,10.527703285217285,92.41490936279297,-0.014770545065402985,-477.7104249311225,0.0,0.4542757272720337,0.021558504551649094,0.030197360033365813,6.194363594055176,0.3755793273448944,732.3448275862069,-65.59432983398438,1.0
44000,11.32453441619873,73.1475360715541,44,33.14842224121094,0.18881899118423462,-0.11172989755868912,92.25979614257812,-488.6308455914812,44.0,601.5240206718445,59.0,-437.578607434822,0.003098100423812866,0.4167787730693817,-437.578607434822,59.0,86.49392700195312,0.6339629292488098,11.639387130737305,93.48667907714844,-0.014482642523944378,251.72003611321207,0.0,0.47278475761413574,0.021453185006976128,0.030197360033365813,13.590465545654297,0.37533459067344666,736.8813559322034,-66.5245590209961,1.0
45000,11.275955200195312,73.0156390608047,45,34.25632858276367,0.19096286594867706,-0.1808585226535797,93.96652221679688,-502.5131105491576,45.0,616.3063225746155,62.0,-412.15798789142787,-0.09450727701187134,0.4501309394836426,-412.15798789142787,62.0,51.891014099121094,0.6318736672401428,11.690074920654297,95.3615951538086,-0.013711600564420223,-1113.3327686869197,0.0,0.4629512131214142,0.021411534398794174,0.029019069447335507,14.686300277709961,0.37567269802093506,722.0806451612904,-67.8416519165039,1.0
46000,10.951809883117676,72.91768240562358,46,33.832847595214844,0.19302040338516235,-0.16066500544548035,96.45597076416016,-502.17924860578665,46.0,630.8483550548553,63.0,-441.10404657727474,-0.05911453440785408,0.4252243936061859,-441.10404657727474,63.0,74.91230773925781,0.6376981139183044,11.07114315032959,97.75608825683594,-0.010197832249104977,-487.1554611540913,0.0,0.4382028579711914,0.0215848907828331,0.02960235274322695,9.573912620544434,0.3738621473312378,726.4920634920635,-66.6644058227539,1.0
